tenant_key,use_case_name,business_function,process_area,ai_pattern,current_status,value_hypothesis,required_data,required_systems,human_approval_points,risk_controls,source_file,source_date,confidence,known_gaps,record_id,evidence_id,source_row_id,dimension_key,dimension_name,active_candidate_status,candidate_contract_version,load_run_id,generated_at,generation_method,source_basis,truth_statement
first-capital-financial,Branch workforce knowledge assistant,wealth advisory,wealth advisory,decision support,candidate_not_approved,"Finance close anomaly detection is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",wealth advisory; cards and payments; evidence register,ACH and wire operations; ACH and wire operations,human review required before operational action,regulatory reporting accuracy; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,high,regulatory reporting accuracy evidence requires owner validation; source is synthetic and candidate-only,FCF-10-00165,FCF-EVID-06165,FCF-10_AI_AUTOMATION_USE_CASES-SRC-00165,10_ai_automation_use_cases,AI & Automation Use Cases,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,IT incident and change-risk copilot,mortgage lending,mortgage lending,copilot,candidate_not_approved,"Fraud alert triage copilot is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",mortgage lending; treasury services; evidence register,fraud detection platform; fraud detection platform,human review required before operational action,operational resilience; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,medium,operational resilience evidence requires owner validation; source is synthetic and candidate-only,FCF-10-00166,FCF-EVID-06166,FCF-10_AI_AUTOMATION_USE_CASES-SRC-00166,10_ai_automation_use_cases,AI & Automation Use Cases,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,Model risk documentation assistant,cards and payments,cards and payments,summarization,candidate_not_approved,"AML investigation summarization is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",cards and payments; fraud operations; evidence register,AML/KYC case management; AML/KYC case management,human review required before operational action,third-party risk; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,medium,third-party risk evidence requires owner validation; source is synthetic and candidate-only,FCF-10-00167,FCF-EVID-06167,FCF-10_AI_AUTOMATION_USE_CASES-SRC-00167,10_ai_automation_use_cases,AI & Automation Use Cases,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,Finance close anomaly detection,treasury services,treasury services,classification,candidate_not_approved,"Contact center agent assist is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",treasury services; AML and KYC; evidence register,CRM and banker desktop; CRM and banker desktop,human review required before operational action,cyber risk; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,high,cyber risk evidence requires owner validation; source is synthetic and candidate-only,FCF-10-00168,FCF-EVID-06168,FCF-10_AI_AUTOMATION_USE_CASES-SRC-00168,10_ai_automation_use_cases,AI & Automation Use Cases,candidate_review,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,Fraud alert triage copilot,fraud operations,fraud operations,prediction,candidate_not_approved,"Personalized digital banking insights is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",fraud operations; risk and compliance; evidence register,contact center platform; contact center platform,human review required before operational action,fraud loss; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,high,fraud loss evidence requires owner validation; source is synthetic and candidate-only,FCF-10-00169,FCF-EVID-06169,FCF-10_AI_AUTOMATION_USE_CASES-SRC-00169,10_ai_automation_use_cases,AI & Automation Use Cases,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,AML investigation summarization,AML and KYC,AML and KYC,decision support,candidate_not_approved,"Loan document intake automation is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",AML and KYC; branch operations; evidence register,mobile banking platform; mobile banking platform,human review required before operational action,vendor concentration; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,medium,vendor concentration evidence requires owner validation; source is synthetic and candidate-only,FCF-10-00170,FCF-EVID-06170,FCF-10_AI_AUTOMATION_USE_CASES-SRC-00170,10_ai_automation_use_cases,AI & Automation Use Cases,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,Contact center agent assist,risk and compliance,risk and compliance,copilot,candidate_not_approved,"Regulatory change impact analyzer is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",risk and compliance; contact center; evidence register,online banking platform; online banking platform,human review required before operational action,cloud exit and resilience; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,medium,cloud exit and resilience evidence requires owner validation; source is synthetic and candidate-only,FCF-10-00171,FCF-EVID-06171,FCF-10_AI_AUTOMATION_USE_CASES-SRC-00171,10_ai_automation_use_cases,AI & Automation Use Cases,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,Personalized digital banking insights,branch operations,branch operations,summarization,candidate_not_approved,"Wealth advisor research assistant is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",branch operations; digital banking; evidence register,cloud lakehouse foundation; cloud lakehouse foundation,human review required before operational action,model risk management; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,high,model risk management evidence requires owner validation; source is synthetic and candidate-only,FCF-10-00172,FCF-EVID-06172,FCF-10_AI_AUTOMATION_USE_CASES-SRC-00172,10_ai_automation_use_cases,AI & Automation Use Cases,candidate_review,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,Loan document intake automation,contact center,contact center,classification,candidate_not_approved,"Collections prioritization assistant is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",contact center; finance and treasury; evidence register,enterprise risk platform; enterprise risk platform,human review required before operational action,fair lending and bias; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,high,fair lending and bias evidence requires owner validation; source is synthetic and candidate-only,FCF-10-00173,FCF-EVID-06173,FCF-10_AI_AUTOMATION_USE_CASES-SRC-00173,10_ai_automation_use_cases,AI & Automation Use Cases,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,Regulatory change impact analyzer,digital banking,digital banking,prediction,candidate_not_approved,"Branch workforce knowledge assistant is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",digital banking; HR and change; evidence register,general ledger and ERP; general ledger and ERP,human review required before operational action,explainability; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,medium,explainability evidence requires owner validation; source is synthetic and candidate-only,FCF-10-00174,FCF-EVID-06174,FCF-10_AI_AUTOMATION_USE_CASES-SRC-00174,10_ai_automation_use_cases,AI & Automation Use Cases,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,Wealth advisor research assistant,finance and treasury,finance and treasury,decision support,candidate_not_approved,"IT incident and change-risk copilot is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",finance and treasury; platform engineering; evidence register,identity and access management; identity and access management,human review required before operational action,GLBA privacy; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,medium,GLBA privacy evidence requires owner validation; source is synthetic and candidate-only,FCF-10-00175,FCF-EVID-06175,FCF-10_AI_AUTOMATION_USE_CASES-SRC-00175,10_ai_automation_use_cases,AI & Automation Use Cases,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,Collections prioritization assistant,HR and change,HR and change,copilot,candidate_not_approved,"Model risk documentation assistant is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",HR and change; data and analytics; evidence register,model risk management system; model risk management system,human review required before operational action,PCI DSS; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,high,PCI DSS evidence requires owner validation; source is synthetic and candidate-only,FCF-10-00176,FCF-EVID-06176,FCF-10_AI_AUTOMATION_USE_CASES-SRC-00176,10_ai_automation_use_cases,AI & Automation Use Cases,candidate_review,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,Branch workforce knowledge assistant,platform engineering,platform engineering,summarization,candidate_not_approved,"Finance close anomaly detection is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",platform engineering; regulatory reporting; evidence register,regulatory reporting platform; regulatory reporting platform,human review required before operational action,data retention; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,high,data retention evidence requires owner validation; source is synthetic and candidate-only,FCF-10-00177,FCF-EVID-06177,FCF-10_AI_AUTOMATION_USE_CASES-SRC-00177,10_ai_automation_use_cases,AI & Automation Use Cases,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,IT incident and change-risk copilot,data and analytics,data and analytics,classification,candidate_not_approved,"Fraud alert triage copilot is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",data and analytics; vendor management; evidence register,document management platform; document management platform,human review required before operational action,access controls; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,medium,access controls evidence requires owner validation; source is synthetic and candidate-only,FCF-10-00178,FCF-EVID-06178,FCF-10_AI_AUTOMATION_USE_CASES-SRC-00178,10_ai_automation_use_cases,AI & Automation Use Cases,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,Model risk documentation assistant,regulatory reporting,regulatory reporting,prediction,candidate_not_approved,"AML investigation summarization is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",regulatory reporting; retail banking; evidence register,core banking platform; core banking platform,human review required before operational action,audit logging; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,medium,audit logging evidence requires owner validation; source is synthetic and candidate-only,FCF-10-00179,FCF-EVID-06179,FCF-10_AI_AUTOMATION_USE_CASES-SRC-00179,10_ai_automation_use_cases,AI & Automation Use Cases,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,Finance close anomaly detection,vendor management,vendor management,decision support,candidate_not_approved,"Contact center agent assist is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",vendor management; commercial banking; evidence register,loan origination platform; loan origination platform,human review required before operational action,customer consent; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,high,customer consent evidence requires owner validation; source is synthetic and candidate-only,FCF-10-00180,FCF-EVID-06180,FCF-10_AI_AUTOMATION_USE_CASES-SRC-00180,10_ai_automation_use_cases,AI & Automation Use Cases,candidate_review,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,Fraud alert triage copilot,retail banking,retail banking,copilot,candidate_not_approved,"Personalized digital banking insights is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",retail banking; wealth advisory; evidence register,card processing platform; card processing platform,human review required before operational action,regulatory reporting accuracy; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,high,regulatory reporting accuracy evidence requires owner validation; source is synthetic and candidate-only,FCF-10-00181,FCF-EVID-06181,FCF-10_AI_AUTOMATION_USE_CASES-SRC-00181,10_ai_automation_use_cases,AI & Automation Use Cases,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,AML investigation summarization,commercial banking,commercial banking,summarization,candidate_not_approved,"Loan document intake automation is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",commercial banking; mortgage lending; evidence register,payments hub; payments hub,human review required before operational action,operational resilience; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,medium,operational resilience evidence requires owner validation; source is synthetic and candidate-only,FCF-10-00182,FCF-EVID-06182,FCF-10_AI_AUTOMATION_USE_CASES-SRC-00182,10_ai_automation_use_cases,AI & Automation Use Cases,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,Contact center agent assist,wealth advisory,wealth advisory,classification,candidate_not_approved,"Regulatory change impact analyzer is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",wealth advisory; cards and payments; evidence register,ACH and wire operations; ACH and wire operations,human review required before operational action,third-party risk; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,medium,third-party risk evidence requires owner validation; source is synthetic and candidate-only,FCF-10-00183,FCF-EVID-06183,FCF-10_AI_AUTOMATION_USE_CASES-SRC-00183,10_ai_automation_use_cases,AI & Automation Use Cases,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,Personalized digital banking insights,mortgage lending,mortgage lending,prediction,candidate_not_approved,"Wealth advisor research assistant is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",mortgage lending; treasury services; evidence register,fraud detection platform; fraud detection platform,human review required before operational action,cyber risk; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,high,cyber risk evidence requires owner validation; source is synthetic and candidate-only,FCF-10-00184,FCF-EVID-06184,FCF-10_AI_AUTOMATION_USE_CASES-SRC-00184,10_ai_automation_use_cases,AI & Automation Use Cases,candidate_review,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,Loan document intake automation,cards and payments,cards and payments,decision support,candidate_not_approved,"Collections prioritization assistant is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",cards and payments; fraud operations; evidence register,AML/KYC case management; AML/KYC case management,human review required before operational action,fraud loss; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,high,fraud loss evidence requires owner validation; source is synthetic and candidate-only,FCF-10-00185,FCF-EVID-06185,FCF-10_AI_AUTOMATION_USE_CASES-SRC-00185,10_ai_automation_use_cases,AI & Automation Use Cases,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,Regulatory change impact analyzer,treasury services,treasury services,copilot,candidate_not_approved,"Branch workforce knowledge assistant is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",treasury services; AML and KYC; evidence register,CRM and banker desktop; CRM and banker desktop,human review required before operational action,vendor concentration; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,medium,vendor concentration evidence requires owner validation; source is synthetic and candidate-only,FCF-10-00186,FCF-EVID-06186,FCF-10_AI_AUTOMATION_USE_CASES-SRC-00186,10_ai_automation_use_cases,AI & Automation Use Cases,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,Wealth advisor research assistant,fraud operations,fraud operations,summarization,candidate_not_approved,"IT incident and change-risk copilot is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",fraud operations; risk and compliance; evidence register,contact center platform; contact center platform,human review required before operational action,cloud exit and resilience; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,medium,cloud exit and resilience evidence requires owner validation; source is synthetic and candidate-only,FCF-10-00187,FCF-EVID-06187,FCF-10_AI_AUTOMATION_USE_CASES-SRC-00187,10_ai_automation_use_cases,AI & Automation Use Cases,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,Collections prioritization assistant,AML and KYC,AML and KYC,classification,candidate_not_approved,"Model risk documentation assistant is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",AML and KYC; branch operations; evidence register,mobile banking platform; mobile banking platform,human review required before operational action,model risk management; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,high,model risk management evidence requires owner validation; source is synthetic and candidate-only,FCF-10-00188,FCF-EVID-06188,FCF-10_AI_AUTOMATION_USE_CASES-SRC-00188,10_ai_automation_use_cases,AI & Automation Use Cases,candidate_review,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,Branch workforce knowledge assistant,risk and compliance,risk and compliance,prediction,candidate_not_approved,"Finance close anomaly detection is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",risk and compliance; contact center; evidence register,online banking platform; online banking platform,human review required before operational action,fair lending and bias; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,high,fair lending and bias evidence requires owner validation; source is synthetic and candidate-only,FCF-10-00189,FCF-EVID-06189,FCF-10_AI_AUTOMATION_USE_CASES-SRC-00189,10_ai_automation_use_cases,AI & Automation Use Cases,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,IT incident and change-risk copilot,branch operations,branch operations,decision support,candidate_not_approved,"Fraud alert triage copilot is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",branch operations; digital banking; evidence register,cloud lakehouse foundation; cloud lakehouse foundation,human review required before operational action,explainability; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,medium,explainability evidence requires owner validation; source is synthetic and candidate-only,FCF-10-00190,FCF-EVID-06190,FCF-10_AI_AUTOMATION_USE_CASES-SRC-00190,10_ai_automation_use_cases,AI & Automation Use Cases,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,Model risk documentation assistant,contact center,contact center,copilot,candidate_not_approved,"AML investigation summarization is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",contact center; finance and treasury; evidence register,enterprise risk platform; enterprise risk platform,human review required before operational action,GLBA privacy; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,medium,GLBA privacy evidence requires owner validation; source is synthetic and candidate-only,FCF-10-00191,FCF-EVID-06191,FCF-10_AI_AUTOMATION_USE_CASES-SRC-00191,10_ai_automation_use_cases,AI & Automation Use Cases,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,Finance close anomaly detection,digital banking,digital banking,summarization,candidate_not_approved,"Contact center agent assist is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",digital banking; HR and change; evidence register,general ledger and ERP; general ledger and ERP,human review required before operational action,PCI DSS; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,high,PCI DSS evidence requires owner validation; source is synthetic and candidate-only,FCF-10-00192,FCF-EVID-06192,FCF-10_AI_AUTOMATION_USE_CASES-SRC-00192,10_ai_automation_use_cases,AI & Automation Use Cases,candidate_review,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,Fraud alert triage copilot,finance and treasury,finance and treasury,classification,candidate_not_approved,"Personalized digital banking insights is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",finance and treasury; platform engineering; evidence register,identity and access management; identity and access management,human review required before operational action,data retention; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,high,data retention evidence requires owner validation; source is synthetic and candidate-only,FCF-10-00193,FCF-EVID-06193,FCF-10_AI_AUTOMATION_USE_CASES-SRC-00193,10_ai_automation_use_cases,AI & Automation Use Cases,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
