tenantKey,relationshipId,sourceRowNumber,rawRelationshipType,normalizedRelationshipType,fromObjectType,fromObjectName,fromNodeId,toObjectType,toObjectName,toNodeId,evidenceBasis,confidence,knownGaps,disposition
skyharbor-air,REL-00986,987,owned_by,OWNED_BY,application_system,Ad Hoc Reporting Access Database (Ops),skyharbor-air:application_system:ad-hoc-reporting-access-database-ops,organization_unit,SVP Flight Operations,skyharbor-air:organization_unit:svp-flight-operations,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-00988,989,supports,SUPPORTS,application_system,Vulnerability Exception Approval Tracker,skyharbor-air:application_system:vulnerability-exception-approval-tracker,business_function,Cybersecurity & IT Risk,skyharbor-air:business_function:cybersecurity-it-risk,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-00992,993,supports,SUPPORTS,application_system,Third-Party Risk Questionnaire Tool,skyharbor-air:application_system:third-party-risk-questionnaire-tool,business_function,Cybersecurity & IT Risk,skyharbor-air:business_function:cybersecurity-it-risk,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-00996,997,supports,SUPPORTS,application_system,Outstation Ground Handling Coordination Tool — Austin (AUS),skyharbor-air:application_system:outstation-ground-handling-coordination-tool-austin-aus,business_function,Airport & Ground Operations,skyharbor-air:business_function:airport-ground-operations,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-00998,999,owned_by,OWNED_BY,application_system,Outstation Ground Handling Coordination Tool — Austin (AUS),skyharbor-air:application_system:outstation-ground-handling-coordination-tool-austin-aus,organization_unit,SVP Airport Operations,skyharbor-air:organization_unit:svp-airport-operations,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-01000,1001,supports,SUPPORTS,application_system,Local Check-in Terminal — Austin (AUS),skyharbor-air:application_system:local-check-in-terminal-austin-aus,business_function,Airport & Ground Operations,skyharbor-air:business_function:airport-ground-operations,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-01002,1003,owned_by,OWNED_BY,application_system,Local Check-in Terminal — Austin (AUS),skyharbor-air:application_system:local-check-in-terminal-austin-aus,organization_unit,SVP Airport Operations,skyharbor-air:organization_unit:svp-airport-operations,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-01005,1006,supports,SUPPORTS,application_system,Outstation Ground Handling Coordination Tool — Nashville (BNA),skyharbor-air:application_system:outstation-ground-handling-coordination-tool-nashville-bna,business_function,Airport & Ground Operations,skyharbor-air:business_function:airport-ground-operations,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-01007,1008,owned_by,OWNED_BY,application_system,Outstation Ground Handling Coordination Tool — Nashville (BNA),skyharbor-air:application_system:outstation-ground-handling-coordination-tool-nashville-bna,organization_unit,SVP Airport Operations,skyharbor-air:organization_unit:svp-airport-operations,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-01010,1011,supports,SUPPORTS,application_system,Local Check-in Terminal — Nashville (BNA),skyharbor-air:application_system:local-check-in-terminal-nashville-bna,business_function,Airport & Ground Operations,skyharbor-air:business_function:airport-ground-operations,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-01012,1013,owned_by,OWNED_BY,application_system,Local Check-in Terminal — Nashville (BNA),skyharbor-air:application_system:local-check-in-terminal-nashville-bna,organization_unit,SVP Airport Operations,skyharbor-air:organization_unit:svp-airport-operations,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-01015,1016,supports,SUPPORTS,application_system,Outstation Ground Handling Coordination Tool — Charlotte (CLT),skyharbor-air:application_system:outstation-ground-handling-coordination-tool-charlotte-clt,business_function,Airport & Ground Operations,skyharbor-air:business_function:airport-ground-operations,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-01017,1018,owned_by,OWNED_BY,application_system,Outstation Ground Handling Coordination Tool — Charlotte (CLT),skyharbor-air:application_system:outstation-ground-handling-coordination-tool-charlotte-clt,organization_unit,SVP Airport Operations,skyharbor-air:organization_unit:svp-airport-operations,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-01019,1020,supports,SUPPORTS,application_system,Local Check-in Terminal — Charlotte (CLT),skyharbor-air:application_system:local-check-in-terminal-charlotte-clt,business_function,Airport & Ground Operations,skyharbor-air:business_function:airport-ground-operations,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-01021,1022,owned_by,OWNED_BY,application_system,Local Check-in Terminal — Charlotte (CLT),skyharbor-air:application_system:local-check-in-terminal-charlotte-clt,organization_unit,SVP Airport Operations,skyharbor-air:organization_unit:svp-airport-operations,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-01024,1025,supports,SUPPORTS,application_system,Outstation Ground Handling Coordination Tool — Phoenix (PHX),skyharbor-air:application_system:outstation-ground-handling-coordination-tool-phoenix-phx,business_function,Airport & Ground Operations,skyharbor-air:business_function:airport-ground-operations,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-01026,1027,owned_by,OWNED_BY,application_system,Outstation Ground Handling Coordination Tool — Phoenix (PHX),skyharbor-air:application_system:outstation-ground-handling-coordination-tool-phoenix-phx,organization_unit,SVP Airport Operations,skyharbor-air:organization_unit:svp-airport-operations,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-01028,1029,supports,SUPPORTS,application_system,Local Check-in Terminal — Phoenix (PHX),skyharbor-air:application_system:local-check-in-terminal-phoenix-phx,business_function,Airport & Ground Operations,skyharbor-air:business_function:airport-ground-operations,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-01030,1031,owned_by,OWNED_BY,application_system,Local Check-in Terminal — Phoenix (PHX),skyharbor-air:application_system:local-check-in-terminal-phoenix-phx,organization_unit,SVP Airport Operations,skyharbor-air:organization_unit:svp-airport-operations,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-01033,1034,supports,SUPPORTS,application_system,Outstation Ground Handling Coordination Tool — Las Vegas (LAS),skyharbor-air:application_system:outstation-ground-handling-coordination-tool-las-vegas-las,business_function,Airport & Ground Operations,skyharbor-air:business_function:airport-ground-operations,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-01035,1036,owned_by,OWNED_BY,application_system,Outstation Ground Handling Coordination Tool — Las Vegas (LAS),skyharbor-air:application_system:outstation-ground-handling-coordination-tool-las-vegas-las,organization_unit,SVP Airport Operations,skyharbor-air:organization_unit:svp-airport-operations,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-01038,1039,supports,SUPPORTS,application_system,Local Check-in Terminal — Las Vegas (LAS),skyharbor-air:application_system:local-check-in-terminal-las-vegas-las,business_function,Airport & Ground Operations,skyharbor-air:business_function:airport-ground-operations,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-01040,1041,owned_by,OWNED_BY,application_system,Local Check-in Terminal — Las Vegas (LAS),skyharbor-air:application_system:local-check-in-terminal-las-vegas-las,organization_unit,SVP Airport Operations,skyharbor-air:organization_unit:svp-airport-operations,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-01043,1044,supports,SUPPORTS,application_system,Outstation Ground Handling Coordination Tool — Orlando (MCO),skyharbor-air:application_system:outstation-ground-handling-coordination-tool-orlando-mco,business_function,Airport & Ground Operations,skyharbor-air:business_function:airport-ground-operations,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-01045,1046,owned_by,OWNED_BY,application_system,Outstation Ground Handling Coordination Tool — Orlando (MCO),skyharbor-air:application_system:outstation-ground-handling-coordination-tool-orlando-mco,organization_unit,SVP Airport Operations,skyharbor-air:organization_unit:svp-airport-operations,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-01048,1049,supports,SUPPORTS,application_system,Local Check-in Terminal — Orlando (MCO),skyharbor-air:application_system:local-check-in-terminal-orlando-mco,business_function,Airport & Ground Operations,skyharbor-air:business_function:airport-ground-operations,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-01050,1051,owned_by,OWNED_BY,application_system,Local Check-in Terminal — Orlando (MCO),skyharbor-air:application_system:local-check-in-terminal-orlando-mco,organization_unit,SVP Airport Operations,skyharbor-air:organization_unit:svp-airport-operations,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-01053,1054,supports,SUPPORTS,application_system,Outstation Ground Handling Coordination Tool — Tampa (TPA),skyharbor-air:application_system:outstation-ground-handling-coordination-tool-tampa-tpa,business_function,Airport & Ground Operations,skyharbor-air:business_function:airport-ground-operations,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-01055,1056,owned_by,OWNED_BY,application_system,Outstation Ground Handling Coordination Tool — Tampa (TPA),skyharbor-air:application_system:outstation-ground-handling-coordination-tool-tampa-tpa,organization_unit,SVP Airport Operations,skyharbor-air:organization_unit:svp-airport-operations,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-01058,1059,supports,SUPPORTS,application_system,Local Check-in Terminal — Tampa (TPA),skyharbor-air:application_system:local-check-in-terminal-tampa-tpa,business_function,Airport & Ground Operations,skyharbor-air:business_function:airport-ground-operations,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-01060,1061,owned_by,OWNED_BY,application_system,Local Check-in Terminal — Tampa (TPA),skyharbor-air:application_system:local-check-in-terminal-tampa-tpa,organization_unit,SVP Airport Operations,skyharbor-air:organization_unit:svp-airport-operations,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-01063,1064,supports,SUPPORTS,application_system,Outstation Ground Handling Coordination Tool — San Diego (SAN),skyharbor-air:application_system:outstation-ground-handling-coordination-tool-san-diego-san,business_function,Airport & Ground Operations,skyharbor-air:business_function:airport-ground-operations,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-01065,1066,owned_by,OWNED_BY,application_system,Outstation Ground Handling Coordination Tool — San Diego (SAN),skyharbor-air:application_system:outstation-ground-handling-coordination-tool-san-diego-san,organization_unit,SVP Airport Operations,skyharbor-air:organization_unit:svp-airport-operations,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-01068,1069,supports,SUPPORTS,application_system,Local Check-in Terminal — San Diego (SAN),skyharbor-air:application_system:local-check-in-terminal-san-diego-san,business_function,Airport & Ground Operations,skyharbor-air:business_function:airport-ground-operations,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-01070,1071,owned_by,OWNED_BY,application_system,Local Check-in Terminal — San Diego (SAN),skyharbor-air:application_system:local-check-in-terminal-san-diego-san,organization_unit,SVP Airport Operations,skyharbor-air:organization_unit:svp-airport-operations,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-01073,1074,supports,SUPPORTS,application_system,Outstation Ground Handling Coordination Tool — Portland (PDX),skyharbor-air:application_system:outstation-ground-handling-coordination-tool-portland-pdx,business_function,Airport & Ground Operations,skyharbor-air:business_function:airport-ground-operations,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-01075,1076,owned_by,OWNED_BY,application_system,Outstation Ground Handling Coordination Tool — Portland (PDX),skyharbor-air:application_system:outstation-ground-handling-coordination-tool-portland-pdx,organization_unit,SVP Airport Operations,skyharbor-air:organization_unit:svp-airport-operations,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-01077,1078,supports,SUPPORTS,application_system,Local Check-in Terminal — Portland (PDX),skyharbor-air:application_system:local-check-in-terminal-portland-pdx,business_function,Airport & Ground Operations,skyharbor-air:business_function:airport-ground-operations,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-01079,1080,owned_by,OWNED_BY,application_system,Local Check-in Terminal — Portland (PDX),skyharbor-air:application_system:local-check-in-terminal-portland-pdx,organization_unit,SVP Airport Operations,skyharbor-air:organization_unit:svp-airport-operations,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-01082,1083,supports,SUPPORTS,application_system,Outstation Ground Handling Coordination Tool — Salt Lake City (SLC),skyharbor-air:application_system:outstation-ground-handling-coordination-tool-salt-lake-city-slc,business_function,Airport & Ground Operations,skyharbor-air:business_function:airport-ground-operations,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-01084,1085,owned_by,OWNED_BY,application_system,Outstation Ground Handling Coordination Tool — Salt Lake City (SLC),skyharbor-air:application_system:outstation-ground-handling-coordination-tool-salt-lake-city-slc,organization_unit,SVP Airport Operations,skyharbor-air:organization_unit:svp-airport-operations,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-01087,1088,supports,SUPPORTS,application_system,Local Check-in Terminal — Salt Lake City (SLC),skyharbor-air:application_system:local-check-in-terminal-salt-lake-city-slc,business_function,Airport & Ground Operations,skyharbor-air:business_function:airport-ground-operations,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-01089,1090,owned_by,OWNED_BY,application_system,Local Check-in Terminal — Salt Lake City (SLC),skyharbor-air:application_system:local-check-in-terminal-salt-lake-city-slc,organization_unit,SVP Airport Operations,skyharbor-air:organization_unit:svp-airport-operations,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-01092,1093,supports,SUPPORTS,application_system,Outstation Ground Handling Coordination Tool — Kansas City (MCI),skyharbor-air:application_system:outstation-ground-handling-coordination-tool-kansas-city-mci,business_function,Airport & Ground Operations,skyharbor-air:business_function:airport-ground-operations,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-01094,1095,owned_by,OWNED_BY,application_system,Outstation Ground Handling Coordination Tool — Kansas City (MCI),skyharbor-air:application_system:outstation-ground-handling-coordination-tool-kansas-city-mci,organization_unit,SVP Airport Operations,skyharbor-air:organization_unit:svp-airport-operations,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-01096,1097,supports,SUPPORTS,application_system,Local Check-in Terminal — Kansas City (MCI),skyharbor-air:application_system:local-check-in-terminal-kansas-city-mci,business_function,Airport & Ground Operations,skyharbor-air:business_function:airport-ground-operations,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-01098,1099,owned_by,OWNED_BY,application_system,Local Check-in Terminal — Kansas City (MCI),skyharbor-air:application_system:local-check-in-terminal-kansas-city-mci,organization_unit,SVP Airport Operations,skyharbor-air:organization_unit:svp-airport-operations,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-01101,1102,supports,SUPPORTS,application_system,Outstation Ground Handling Coordination Tool — Indianapolis (IND),skyharbor-air:application_system:outstation-ground-handling-coordination-tool-indianapolis-ind,business_function,Airport & Ground Operations,skyharbor-air:business_function:airport-ground-operations,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-01103,1104,owned_by,OWNED_BY,application_system,Outstation Ground Handling Coordination Tool — Indianapolis (IND),skyharbor-air:application_system:outstation-ground-handling-coordination-tool-indianapolis-ind,organization_unit,SVP Airport Operations,skyharbor-air:organization_unit:svp-airport-operations,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-01105,1106,supports,SUPPORTS,application_system,Local Check-in Terminal — Indianapolis (IND),skyharbor-air:application_system:local-check-in-terminal-indianapolis-ind,business_function,Airport & Ground Operations,skyharbor-air:business_function:airport-ground-operations,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-01107,1108,owned_by,OWNED_BY,application_system,Local Check-in Terminal — Indianapolis (IND),skyharbor-air:application_system:local-check-in-terminal-indianapolis-ind,organization_unit,SVP Airport Operations,skyharbor-air:organization_unit:svp-airport-operations,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
