tenant_key,source_record_id,ai_program_id,ai_use_case_id,stakeholder_role,interview_track,question,answer_summary,what_is_working,what_is_not_working,current_baseline,target_or_promise,evidence_request,follow_up_artifact_needed,decision_pressure,named_owner,confidence,evidence_id,interview_date,interview_format,interview_duration_minutes,verbatim_quote,consent_to_attribute,corroboration_count,corroboration_status,sentiment,contradicts_record,theme_tags,evidence_staleness_days
meridian-health,SA10-0398,,,VP Medicare Advantage Programs,sourcing,Where are you paying for capacity or licences you are not using?,Baxter (Hillrom). We cannot change anything without their professional services and their queue is eight weeks.,,Baxter (Hillrom). We cannot change anything without their professional services and their queue is eight weeks.,Not separately measured,,system report,no,next budget cycle,VP Medicare Advantage Programs,high,EV-MER-0398,2026-04-18,one_to_one,90,"""Baxter (Hillrom). We cannot change anything without their professional services and their queue is eight weeks.""",anonymous,35,corroborated_multi_source,negative,no_conflict_identified,vendor_dependency,121
meridian-health,SA10-0399,,,VP Medicare Advantage Programs,organisation,Which capability do you rely on a single person for?,One person holds the Health Plan & Payer Operations integration knowledge. It is written down nowhere that would survive their leaving.,,One person holds the Health Plan & Payer Operations integration knowledge. It is written down nowhere that would survive their leaving.,Not separately measured,,cost centre breakdown,yes,none stated,VP Medicare Advantage Programs,medium,EV-MER-0399,2026-04-18,one_to_one,90,"""One person holds the Health Plan & Payer Operations integration knowledge. It is written down nowhere that would survive their leaving.""",anonymous,19,corroborated_multi_source,negative,no_conflict_identified,key_person_risk,121
meridian-health,SA10-0400,,,VP Medicare Advantage Programs,organisation,"Where are you thin on skills, and how are you covering it today?","We cover the Pharmacy ETL (SQL Server On-Prem) skill gap with a contractor who has been here two years. That is not a plan, it is a habit.",,"We cover the Pharmacy ETL (SQL Server On-Prem) skill gap with a contractor who has been here two years. That is not a plan, it is a habit.",Not separately measured,,process timing study,no,contract renewal,VP Medicare Advantage Programs,medium,EV-MER-0400,2026-04-18,one_to_one,90,"""We cover the Pharmacy ETL (SQL Server On-Prem) skill gap with a contractor who has been here two years. That is not a plan, it is a habit.""",anonymous,43,corroborated_multi_source,negative,no_conflict_identified,capability_gap,121
meridian-health,SA10-0401,,,VP Medicare Advantage Programs,data_ai,"What has AI actually changed in your area, as opposed to what has been piloted?","The pilot proved the capability and then stopped, because nobody owned the operational rollout or the funding beyond the trial.",,"The pilot proved the capability and then stopped, because nobody owned the operational rollout or the funding beyond the trial.",Not separately measured,,system report,no,contract renewal,VP Medicare Advantage Programs,medium,EV-MER-0401,2026-04-18,one_to_one,90,"""The pilot proved the capability and then stopped, because nobody owned the operational rollout or the funding beyond the trial.""",anonymous,18,corroborated_multi_source,negative,no_conflict_identified,ai_pilot_stall,121
meridian-health,SA10-0402,,,VP Medicare Advantage Programs,data_ai,Which decisions are still made on intuition because the data does not arrive in time?,"The pilot proved the capability and then stopped, because nobody owned the operational rollout or the funding beyond the trial.",,"The pilot proved the capability and then stopped, because nobody owned the operational rollout or the funding beyond the trial.",Not separately measured,,system report,yes,contract renewal,VP Medicare Advantage Programs,medium,EV-MER-0402,2026-04-18,one_to_one,90,"""The pilot proved the capability and then stopped, because nobody owned the operational rollout or the funding beyond the trial.""",anonymous,18,corroborated_multi_source,negative,yes_conflicts_with_system_data,ai_pilot_stall,121
meridian-health,SA10-0403,,,VP Medicare Advantage Programs,current_state,"Which parts of the estate do you have good visibility into, and which are opaque?",The core is stable and old. GE HealthCare PACS (Radiology Imaging) — Harborview Community Hospital (Meridian) has not materially changed in six years and everything new has to route around it.,,,Not separately measured,,contract copy,yes,next budget cycle,VP Medicare Advantage Programs,high,EV-MER-0403,2026-04-18,one_to_one,90,"""The core is stable and old. GE HealthCare PACS (Radiology Imaging) — Harborview Community Hospital (Meridian) has not materially changed in six years and everything new has to route around it.""",anonymous,22,corroborated_multi_source,negative,no_conflict_identified,legacy_gravity,121
meridian-health,SA10-0404,,,VP Medicare Advantage Programs,challenges,What is the single biggest constraint on your team's throughput right now?,Reconciling Health Plan & Payer Operations data between Nuance DAX Copilot / Dragon Medical One and the ledger is manual and takes days at every close.,,Reconciling Health Plan & Payer Operations data between Nuance DAX Copilot / Dragon Medical One and the ledger is manual and takes days at every close.,Not separately measured,,audit finding record,no,none stated,VP Medicare Advantage Programs,medium,EV-MER-0404,2026-04-18,one_to_one,90,"""Reconciling Health Plan & Payer Operations data between Nuance DAX Copilot / Dragon Medical One and the ledger is manual and takes days at every close.""",anonymous,37,corroborated_multi_source,negative,no_conflict_identified,manual_effort,121
meridian-health,SA10-0405,,,VP Medicare Advantage Programs,portfolio,"Which programmes are you accountable for, and how confident are you in their dates?",We approved Actuarial & Underwriting Analytics Modernization with a benefit number and nobody has been back to check whether it landed.,,We approved Actuarial & Underwriting Analytics Modernization with a benefit number and nobody has been back to check whether it landed.,Not separately measured,,process timing study,no,contract renewal,VP Medicare Advantage Programs,high,EV-MER-0405,2026-04-18,one_to_one,90,"""We approved Actuarial & Underwriting Analytics Modernization with a benefit number and nobody has been back to check whether it landed.""",anonymous,43,corroborated_multi_source,negative,no_conflict_identified,value_realisation,121
meridian-health,SA10-0406,,,VP Medicare Advantage Programs,portfolio,What is in the portfolio that you would stop if the decision were yours alone?,We approved Data & Analytics Modernization Program with a benefit number and nobody has been back to check whether it landed.,,We approved Data & Analytics Modernization Program with a benefit number and nobody has been back to check whether it landed.,Not separately measured,,contract copy,yes,none stated,VP Medicare Advantage Programs,high,EV-MER-0406,2026-04-18,one_to_one,90,"""We approved Data & Analytics Modernization Program with a benefit number and nobody has been back to check whether it landed.""",anonymous,43,corroborated_multi_source,negative,yes_conflicts_with_system_data,value_realisation,121
meridian-health,SA10-0407,,,VP Medicare Advantage Programs,ways_of_working,What have you stopped escalating because it never gets resolved?,Architecture review adds six weeks and rarely changes the outcome. The standards are sensible; the process around them is not.,,Architecture review adds six weeks and rarely changes the outcome. The standards are sensible; the process around them is not.,Not separately measured,,audit finding record,no,board review,VP Medicare Advantage Programs,medium,EV-MER-0407,2026-04-18,one_to_one,90,"""Architecture review adds six weeks and rarely changes the outcome. The standards are sensible; the process around them is not.""",anonymous,40,corroborated_multi_source,negative,no_conflict_identified,governance_friction,121
meridian-health,SA10-0408,,,VP Medicare Advantage Programs,priorities,"If you had one additional pound of investment, where would it go and why?","Data quality before more analytics. Another dashboard on the current foundation makes the problem worse, not better.",,,Not separately measured,,system report,no,next budget cycle,VP Medicare Advantage Programs,medium,EV-MER-0408,2026-04-18,one_to_one,90,"""Data quality before more analytics. Another dashboard on the current foundation makes the problem worse, not better.""",anonymous,43,corroborated_multi_source,neutral,no_conflict_identified,investment_priority,121
meridian-health,SA10-0409,,,VP Medicare Advantage Programs,current_state,"Which systems are genuinely fit for purpose, and which are you working around?","Most of the fragility is not in the systems, it is between them. The interfaces around Tableau Server — Test break whenever either end is patched.",,,Not separately measured,,process timing study,no,none stated,VP Medicare Advantage Programs,medium,EV-MER-0409,2026-04-18,one_to_one,90,"""Most of the fragility is not in the systems, it is between them. The interfaces around Tableau Server — Test break whenever either end is patched.""",anonymous,37,corroborated_multi_source,negative,no_conflict_identified,integration_debt,121
meridian-health,SA10-0410,,,VP Medicare Advantage Programs,challenges,"Where does effort leak — work that gets done twice, or done manually that should not be?",Two people understand Epic Radiant — Production end to end. One of them is eighteen months from retirement and we have no plan.,,Two people understand Epic Radiant — Production end to end. One of them is eighteen months from retirement and we have no plan.,Not separately measured,,system report,yes,none stated,VP Medicare Advantage Programs,medium,EV-MER-0410,2026-04-18,one_to_one,90,"""Two people understand Epic Radiant — Production end to end. One of them is eighteen months from retirement and we have no plan.""",anonymous,43,corroborated_multi_source,negative,no_conflict_identified,capability_gap,121
meridian-health,SA10-0411,,,VP Medicare Advantage Programs,current_state,How would you describe the current state of the technology estate in your area?,"Most of the fragility is not in the systems, it is between them. The interfaces around Epic Community Connect — Millbrook Internal Medicine Group break whenever either end is patched.",,,Not separately measured,,contract copy,no,board review,VP Medicare Advantage Programs,high,EV-MER-0411,2026-04-18,one_to_one,90,"""Most of the fragility is not in the systems, it is between them. The interfaces around Epic Community Connect — Millbrook Internal Medicine Group break whenever either end is patched.""",anonymous,37,corroborated_multi_source,negative,no_conflict_identified,integration_debt,121
meridian-health,SA10-0412,,,VP Medicare Advantage Programs,data_ai,"Where do you not trust the numbers, and what do you do instead?","Health Plan & Payer Operations decisions are made on data that is a day old. By the time we see it, the operational window has closed.",,"Health Plan & Payer Operations decisions are made on data that is a day old. By the time we see it, the operational window has closed.",Not separately measured,,process timing study,yes,none stated,VP Medicare Advantage Programs,high,EV-MER-0412,2026-04-18,one_to_one,90,"""Health Plan & Payer Operations decisions are made on data that is a day old. By the time we see it, the operational window has closed.""",anonymous,21,corroborated_multi_source,negative,no_conflict_identified,data_latency,121
meridian-health,SA10-0413,,,VP Medicare Advantage Programs,priorities,Where do your priorities differ from what the enterprise plan says they are?,"Stabilising the Health Plan & Payer Operations platform, ahead of anything new. We keep adding capability on a foundation that cannot carry it.",,,Not separately measured,,process timing study,no,contract renewal,VP Medicare Advantage Programs,medium,EV-MER-0413,2026-04-18,one_to_one,90,"""Stabilising the Health Plan & Payer Operations platform, ahead of anything new. We keep adding capability on a foundation that cannot carry it.""",anonymous,43,corroborated_multi_source,neutral,no_conflict_identified,investment_priority,121
meridian-health,SA10-0414,,,VP Medicare Advantage Programs,priorities,What would you need to be true in eighteen months to consider this period a success?,"Stabilising the Health Plan & Payer Operations platform, ahead of anything new. We keep adding capability on a foundation that cannot carry it.",,,Not separately measured,,system report,no,board review,VP Medicare Advantage Programs,medium,EV-MER-0414,2026-04-18,one_to_one,90,"""Stabilising the Health Plan & Payer Operations platform, ahead of anything new. We keep adding capability on a foundation that cannot carry it.""",anonymous,43,corroborated_multi_source,neutral,no_conflict_identified,investment_priority,121
meridian-health,SA10-0415,,,VP Population Health & Care Management,portfolio,What is in the portfolio that you would stop if the decision were yours alone?,"Interface Engine Consolidation (Bridges/Rhapsody) will land, but not on the date in the plan. The dependency on the platform migration slipped two quarters and we never re-baselined.",,"Interface Engine Consolidation (Bridges/Rhapsody) will land, but not on the date in the plan. The dependency on the platform migration slipped two quarters and we never re-baselined.",Not separately measured,,process timing study,yes,none stated,VP Population Health & Care Management,high,EV-MER-0415,2026-03-09,one_to_one,90,"""Interface Engine Consolidation (Bridges/Rhapsody) will land, but not on the date in the plan. The dependency on the platform migration slipped two quarters and we never re-baselined.""",role_only,16,corroborated_multi_source,negative,no_conflict_identified,date_confidence,161
meridian-health,SA10-0416,,,VP Population Health & Care Management,ways_of_working,How long does it take to get a decision that needs three functions to agree?,Architecture review adds six weeks and rarely changes the outcome. The standards are sensible; the process around them is not.,,Architecture review adds six weeks and rarely changes the outcome. The standards are sensible; the process around them is not.,Not separately measured,,system report,no,board review,VP Population Health & Care Management,high,EV-MER-0416,2026-03-09,one_to_one,90,"""Architecture review adds six weeks and rarely changes the outcome. The standards are sensible; the process around them is not.""",role_only,40,corroborated_multi_source,negative,no_conflict_identified,governance_friction,161
meridian-health,SA10-0417,,,VP Population Health & Care Management,organisation,"Where are you thin on skills, and how are you covering it today?",One person holds the Population Health & Care Management integration knowledge. It is written down nowhere that would survive their leaving.,,One person holds the Population Health & Care Management integration knowledge. It is written down nowhere that would survive their leaving.,Not separately measured,,audit finding record,no,next budget cycle,VP Population Health & Care Management,medium,EV-MER-0417,2026-03-09,one_to_one,90,"""One person holds the Population Health & Care Management integration knowledge. It is written down nowhere that would survive their leaving.""",role_only,19,corroborated_multi_source,negative,no_conflict_identified,key_person_risk,161
meridian-health,SA10-0418,,,VP Population Health & Care Management,current_state,"Which systems are genuinely fit for purpose, and which are you working around?","Most of the fragility is not in the systems, it is between them. The interfaces around Infection Prevention Mart (SQL Server On-Prem) break whenever either end is patched.",,,Not separately measured,,contract copy,no,none stated,VP Population Health & Care Management,high,EV-MER-0418,2026-03-09,one_to_one,90,"""Most of the fragility is not in the systems, it is between them. The interfaces around Infection Prevention Mart (SQL Server On-Prem) break whenever either end is patched.""",role_only,37,corroborated_multi_source,negative,no_conflict_identified,integration_debt,161
meridian-health,SA10-0419,,,VP Population Health & Care Management,data_ai,"Where do you not trust the numbers, and what do you do instead?",I do not trust the Population Health & Care Management numbers without checking them against the source. Most of my team keeps their own extract.,,I do not trust the Population Health & Care Management numbers without checking them against the source. Most of my team keeps their own extract.,Not separately measured,,audit finding record,no,none stated,VP Population Health & Care Management,medium,EV-MER-0419,2026-03-09,one_to_one,90,"""I do not trust the Population Health & Care Management numbers without checking them against the source. Most of my team keeps their own extract.""",role_only,35,corroborated_multi_source,negative,no_conflict_identified,data_trust,161
meridian-health,SA10-0420,,,VP Population Health & Care Management,priorities,Where do your priorities differ from what the enterprise plan says they are?,"In eighteen months I want to be able to answer what Population Health & Care Management costs and what it delivers, without a three-week exercise.",,,Not separately measured,,process timing study,yes,contract renewal,VP Population Health & Care Management,medium,EV-MER-0420,2026-03-09,one_to_one,90,"""In eighteen months I want to be able to answer what Population Health & Care Management costs and what it delivers, without a three-week exercise.""",role_only,20,corroborated_multi_source,neutral,no_conflict_identified,success_definition,161
meridian-health,SA10-0421,,,VP Population Health & Care Management,priorities,"If you had one additional pound of investment, where would it go and why?","In eighteen months I want to be able to answer what Population Health & Care Management costs and what it delivers, without a three-week exercise.",,,Not separately measured,,system report,no,none stated,VP Population Health & Care Management,medium,EV-MER-0421,2026-03-09,one_to_one,90,"""In eighteen months I want to be able to answer what Population Health & Care Management costs and what it delivers, without a three-week exercise.""",role_only,20,corroborated_multi_source,neutral,no_conflict_identified,success_definition,161
meridian-health,SA10-0422,,,VP Population Health & Care Management,risk,Which risk are you carrying that is accepted rather than mitigated?,The Population Health & Care Management recovery position is accepted rather than mitigated. It has been on the register for three years with the same owner.,,The Population Health & Care Management recovery position is accepted rather than mitigated. It has been on the register for three years with the same owner.,Not separately measured,,audit finding record,yes,board review,VP Population Health & Care Management,high,EV-MER-0422,2026-03-09,one_to_one,90,"""The Population Health & Care Management recovery position is accepted rather than mitigated. It has been on the register for three years with the same owner.""",role_only,28,corroborated_multi_source,negative,no_conflict_identified,accepted_risk,161
meridian-health,SA10-0423,,,VP Population Health & Care Management,current_state,"Which parts of the estate do you have good visibility into, and which are opaque?",The core is stable and old. Provider Data Cube (SQL Server On-Prem) has not materially changed in six years and everything new has to route around it.,,,Not separately measured,,process timing study,no,contract renewal,VP Population Health & Care Management,medium,EV-MER-0423,2026-03-09,one_to_one,90,"""The core is stable and old. Provider Data Cube (SQL Server On-Prem) has not materially changed in six years and everything new has to route around it.""",role_only,22,corroborated_multi_source,negative,no_conflict_identified,legacy_gravity,161
meridian-health,SA10-0424,,,VP Population Health & Care Management,organisation,Which capability do you rely on a single person for?,"We cover the Infection Prevention ETL (SQL Server On-Prem) skill gap with a contractor who has been here two years. That is not a plan, it is a habit.",,"We cover the Infection Prevention ETL (SQL Server On-Prem) skill gap with a contractor who has been here two years. That is not a plan, it is a habit.",Not separately measured,,audit finding record,no,board review,VP Population Health & Care Management,medium,EV-MER-0424,2026-03-09,one_to_one,90,"""We cover the Infection Prevention ETL (SQL Server On-Prem) skill gap with a contractor who has been here two years. That is not a plan, it is a habit.""",role_only,43,corroborated_multi_source,negative,yes_conflicts_with_system_data,capability_gap,161
meridian-health,SA10-0425,,,VP Population Health & Care Management,challenges,What keeps you awake that the executive team does not fully appreciate?,Two people understand Epic Stork — Production end to end. One of them is eighteen months from retirement and we have no plan.,,Two people understand Epic Stork — Production end to end. One of them is eighteen months from retirement and we have no plan.,Not separately measured,,cost centre breakdown,no,next budget cycle,VP Population Health & Care Management,medium,EV-MER-0425,2026-03-09,one_to_one,90,"""Two people understand Epic Stork — Production end to end. One of them is eighteen months from retirement and we have no plan.""",role_only,43,corroborated_multi_source,negative,no_conflict_identified,capability_gap,161
meridian-health,SA10-0426,,,VP Population Health & Care Management,challenges,"Where does effort leak — work that gets done twice, or done manually that should not be?","We are not short of ideas, we are short of people who can safely change Epic Resolute Hospital Billing — Training. Everything queues behind the same four engineers.",,"We are not short of ideas, we are short of people who can safely change Epic Resolute Hospital Billing — Training. Everything queues behind the same four engineers.",Not separately measured,,process timing study,yes,none stated,VP Population Health & Care Management,medium,EV-MER-0426,2026-03-09,one_to_one,90,"""We are not short of ideas, we are short of people who can safely change Epic Resolute Hospital Billing — Training. Everything queues behind the same four engineers.""",role_only,22,corroborated_multi_source,negative,yes_conflicts_with_system_data,throughput_constraint,161
meridian-health,SA10-0427,,,VP Population Health & Care Management,ways_of_working,What have you stopped escalating because it never gets resolved?,A decision needing three functions takes a quarter. Most people have learned to avoid needing one.,,A decision needing three functions takes a quarter. Most people have learned to avoid needing one.,Not separately measured,,cost centre breakdown,no,board review,VP Population Health & Care Management,medium,EV-MER-0427,2026-03-09,one_to_one,90,"""A decision needing three functions takes a quarter. Most people have learned to avoid needing one.""",role_only,22,corroborated_multi_source,negative,no_conflict_identified,decision_latency,161
meridian-health,SA10-0428,,,VP Population Health & Care Management,current_state,What would surprise an outsider about how this actually runs day to day?,"Most of the fragility is not in the systems, it is between them. The interfaces around Sunquest Laboratory Information System Interface — Meridian Memorial Hospital — Riverton break whenever either end is patched.",,,Not separately measured,,process timing study,no,next budget cycle,VP Population Health & Care Management,medium,EV-MER-0428,2026-03-09,one_to_one,90,"""Most of the fragility is not in the systems, it is between them. The interfaces around Sunquest Laboratory Information System Interface — Meridian Memorial Hospital — Riverton break whenever either end is patched.""",role_only,37,corroborated_multi_source,negative,yes_conflicts_with_system_data,integration_debt,161
meridian-health,SA10-0429,,,VP Population Health & Care Management,challenges,Which problem have you raised more than once without it moving?,Reconciling Population Health & Care Management data between GE HealthCare PACS (Radiology Imaging) — Meridian Rehabilitation Hospital — Fairhaven and the ledger is manual and takes days at every close.,,Reconciling Population Health & Care Management data between GE HealthCare PACS (Radiology Imaging) — Meridian Rehabilitation Hospital — Fairhaven and the ledger is manual and takes days at every close.,Not separately measured,,cost centre breakdown,no,next budget cycle,VP Population Health & Care Management,medium,EV-MER-0429,2026-03-09,one_to_one,90,"""Reconciling Population Health & Care Management data between GE HealthCare PACS (Radiology Imaging) — Meridian Rehabilitation Hospital — Fairhaven and the ledger is manual and takes days at every close.""",role_only,37,corroborated_multi_source,negative,no_conflict_identified,manual_effort,161
meridian-health,SA10-0430,,,VP Population Health & Care Management,portfolio,"Which programmes are you accountable for, and how confident are you in their dates?","We approved Imaging, PACS & Enterprise VNA Modernization Program with a benefit number and nobody has been back to check whether it landed.",,"We approved Imaging, PACS & Enterprise VNA Modernization Program with a benefit number and nobody has been back to check whether it landed.",Not separately measured,,system report,no,next budget cycle,VP Population Health & Care Management,high,EV-MER-0430,2026-03-09,one_to_one,90,"""We approved Imaging, PACS & Enterprise VNA Modernization Program with a benefit number and nobody has been back to check whether it landed.""",role_only,43,corroborated_multi_source,negative,no_conflict_identified,value_realisation,161
meridian-health,SA10-0431,,,VP Population Health & Care Management,priorities,What are your top three priorities for the next twelve months?,"Data quality before more analytics. Another dashboard on the current foundation makes the problem worse, not better.",,,Not separately measured,,process timing study,no,next budget cycle,VP Population Health & Care Management,high,EV-MER-0431,2026-03-09,one_to_one,90,"""Data quality before more analytics. Another dashboard on the current foundation makes the problem worse, not better.""",role_only,43,corroborated_multi_source,neutral,no_conflict_identified,investment_priority,161
meridian-health,SA10-0432,,,VP Population Health & Care Management,priorities,What would you need to be true in eighteen months to consider this period a success?,"Data quality before more analytics. Another dashboard on the current foundation makes the problem worse, not better.",,,Not separately measured,,system report,no,none stated,VP Population Health & Care Management,medium,EV-MER-0432,2026-03-09,one_to_one,90,"""Data quality before more analytics. Another dashboard on the current foundation makes the problem worse, not better.""",role_only,43,corroborated_multi_source,neutral,no_conflict_identified,investment_priority,161
meridian-health,SA10-0433,,,VP Population Health & Care Management,challenges,What is the single biggest constraint on your team's throughput right now?,Reconciling Population Health & Care Management data between SafeTrace Tx Blood Bank System — Prairie Junction Community Hospital (Meridian) and the ledger is manual and takes days at every close.,,Reconciling Population Health & Care Management data between SafeTrace Tx Blood Bank System — Prairie Junction Community Hospital (Meridian) and the ledger is manual and takes days at every close.,Not separately measured,,audit finding record,yes,contract renewal,VP Population Health & Care Management,medium,EV-MER-0433,2026-03-09,one_to_one,90,"""Reconciling Population Health & Care Management data between SafeTrace Tx Blood Bank System — Prairie Junction Community Hospital (Meridian) and the ledger is manual and takes days at every close.""",role_only,37,corroborated_multi_source,negative,no_conflict_identified,manual_effort,161
meridian-health,SA10-0434,,,VP Population Health & Care Management,sourcing,Where are you paying for capacity or licences you are not using?,Guidehouse. We cannot change anything without their professional services and their queue is eight weeks.,,Guidehouse. We cannot change anything without their professional services and their queue is eight weeks.,Not separately measured,,audit finding record,no,next budget cycle,VP Population Health & Care Management,medium,EV-MER-0434,2026-03-09,one_to_one,90,"""Guidehouse. We cannot change anything without their professional services and their queue is eight weeks.""",role_only,35,corroborated_multi_source,negative,no_conflict_identified,vendor_dependency,161
meridian-health,SA10-0435,,,VP Population Health & Care Management,data_ai,"What has AI actually changed in your area, as opposed to what has been piloted?",I do not trust the Population Health & Care Management numbers without checking them against the source. Most of my team keeps their own extract.,,I do not trust the Population Health & Care Management numbers without checking them against the source. Most of my team keeps their own extract.,Not separately measured,,cost centre breakdown,no,next budget cycle,VP Population Health & Care Management,medium,EV-MER-0435,2026-03-09,one_to_one,90,"""I do not trust the Population Health & Care Management numbers without checking them against the source. Most of my team keeps their own extract.""",role_only,35,corroborated_multi_source,negative,no_conflict_identified,data_trust,161
meridian-health,SA10-0436,,,VP Population Health & Care Management,current_state,How would you describe the current state of the technology estate in your area?,"Most of the fragility is not in the systems, it is between them. The interfaces around GE HealthCare PACS (Radiology Imaging) — Elm Crossing General Hospital (Meridian) break whenever either end is patched.",,,Not separately measured,,system report,no,board review,VP Population Health & Care Management,high,EV-MER-0436,2026-03-09,one_to_one,90,"""Most of the fragility is not in the systems, it is between them. The interfaces around GE HealthCare PACS (Radiology Imaging) — Elm Crossing General Hospital (Meridian) break whenever either end is patched.""",role_only,37,corroborated_multi_source,negative,no_conflict_identified,integration_debt,161
meridian-health,SA10-0437,,,VP Quality & Regulatory Affairs,priorities,Where do your priorities differ from what the enterprise plan says they are?,"Data quality before more analytics. Another dashboard on the current foundation makes the problem worse, not better.",,,Not separately measured,,contract copy,yes,board review,VP Quality & Regulatory Affairs,medium,EV-MER-0437,2026-03-02,one_to_one,90,"""Data quality before more analytics. Another dashboard on the current foundation makes the problem worse, not better.""",named,43,corroborated_multi_source,neutral,no_conflict_identified,investment_priority,168
meridian-health,SA10-0438,,,VP Quality & Regulatory Affairs,portfolio,"Which programmes are you accountable for, and how confident are you in their dates?",We approved Cybersecurity & IT Risk Modernization Program with a benefit number and nobody has been back to check whether it landed.,,We approved Cybersecurity & IT Risk Modernization Program with a benefit number and nobody has been back to check whether it landed.,Not separately measured,,system report,no,board review,VP Quality & Regulatory Affairs,high,EV-MER-0438,2026-03-02,one_to_one,90,"""We approved Cybersecurity & IT Risk Modernization Program with a benefit number and nobody has been back to check whether it landed.""",named,43,corroborated_multi_source,negative,no_conflict_identified,value_realisation,168
meridian-health,SA10-0439,,,VP Quality & Regulatory Affairs,portfolio,What is in the portfolio that you would stop if the decision were yours alone?,We approved Telehealth & Hospital-at-Home Scale-Up with a benefit number and nobody has been back to check whether it landed.,,We approved Telehealth & Hospital-at-Home Scale-Up with a benefit number and nobody has been back to check whether it landed.,Not separately measured,,audit finding record,yes,contract renewal,VP Quality & Regulatory Affairs,medium,EV-MER-0439,2026-03-02,one_to_one,90,"""We approved Telehealth & Hospital-at-Home Scale-Up with a benefit number and nobody has been back to check whether it landed.""",named,43,corroborated_multi_source,negative,no_conflict_identified,value_realisation,168
meridian-health,SA10-0440,,,VP Quality & Regulatory Affairs,priorities,"If you had one additional pound of investment, where would it go and why?","Stabilising the Quality & Regulatory Affairs platform, ahead of anything new. We keep adding capability on a foundation that cannot carry it.",,,Not separately measured,,audit finding record,no,none stated,VP Quality & Regulatory Affairs,high,EV-MER-0440,2026-03-02,one_to_one,90,"""Stabilising the Quality & Regulatory Affairs platform, ahead of anything new. We keep adding capability on a foundation that cannot carry it.""",named,43,corroborated_multi_source,neutral,no_conflict_identified,investment_priority,168
meridian-health,SA10-0441,,,VP Quality & Regulatory Affairs,challenges,What is the single biggest constraint on your team's throughput right now?,Reconciling Quality & Regulatory Affairs data between Pharmacy robotics — Meridian Regional Medical Center and the ledger is manual and takes days at every close.,,Reconciling Quality & Regulatory Affairs data between Pharmacy robotics — Meridian Regional Medical Center and the ledger is manual and takes days at every close.,Not separately measured,,process timing study,no,board review,VP Quality & Regulatory Affairs,medium,EV-MER-0441,2026-03-02,one_to_one,90,"""Reconciling Quality & Regulatory Affairs data between Pharmacy robotics — Meridian Regional Medical Center and the ledger is manual and takes days at every close.""",named,37,corroborated_multi_source,negative,no_conflict_identified,manual_effort,168
meridian-health,SA10-0442,,,VP Quality & Regulatory Affairs,data_ai,"Where do you not trust the numbers, and what do you do instead?",I do not trust the Quality & Regulatory Affairs numbers without checking them against the source. Most of my team keeps their own extract.,,I do not trust the Quality & Regulatory Affairs numbers without checking them against the source. Most of my team keeps their own extract.,Not separately measured,,audit finding record,no,next budget cycle,VP Quality & Regulatory Affairs,medium,EV-MER-0442,2026-03-02,one_to_one,90,"""I do not trust the Quality & Regulatory Affairs numbers without checking them against the source. Most of my team keeps their own extract.""",named,35,corroborated_multi_source,negative,no_conflict_identified,data_trust,168
meridian-health,SA10-0443,,,VP Quality & Regulatory Affairs,current_state,"Which systems are genuinely fit for purpose, and which are you working around?","Most of the fragility is not in the systems, it is between them. The interfaces around GE HealthCare PACS (Radiology Imaging) — Stonebridge Community Hospital (Meridian) break whenever either end is patched.",,,Not separately measured,,process timing study,no,board review,VP Quality & Regulatory Affairs,high,EV-MER-0443,2026-03-02,one_to_one,90,"""Most of the fragility is not in the systems, it is between them. The interfaces around GE HealthCare PACS (Radiology Imaging) — Stonebridge Community Hospital (Meridian) break whenever either end is patched.""",named,37,corroborated_multi_source,negative,no_conflict_identified,integration_debt,168
meridian-health,SA10-0444,,,VP Quality & Regulatory Affairs,data_ai,"What has AI actually changed in your area, as opposed to what has been piloted?","The pilot proved the capability and then stopped, because nobody owned the operational rollout or the funding beyond the trial.",,"The pilot proved the capability and then stopped, because nobody owned the operational rollout or the funding beyond the trial.",Not separately measured,,system report,no,next budget cycle,VP Quality & Regulatory Affairs,medium,EV-MER-0444,2026-03-02,one_to_one,90,"""The pilot proved the capability and then stopped, because nobody owned the operational rollout or the funding beyond the trial.""",named,18,corroborated_multi_source,negative,no_conflict_identified,ai_pilot_stall,168
meridian-health,SA10-0445,,,VP Quality & Regulatory Affairs,priorities,What would you need to be true in eighteen months to consider this period a success?,"In eighteen months I want to be able to answer what Quality & Regulatory Affairs costs and what it delivers, without a three-week exercise.",,,Not separately measured,,system report,no,none stated,VP Quality & Regulatory Affairs,high,EV-MER-0445,2026-03-02,one_to_one,90,"""In eighteen months I want to be able to answer what Quality & Regulatory Affairs costs and what it delivers, without a three-week exercise.""",named,20,corroborated_multi_source,neutral,no_conflict_identified,success_definition,168
meridian-health,SA10-0446,,,VP Quality & Regulatory Affairs,value,How do you know whether last year's investment delivered what it promised?,"We do not know. The benefit case is written at approval and never revisited, and no one owns going back.",,"We do not know. The benefit case is written at approval and never revisited, and no one owns going back.",Not separately measured,,cost centre breakdown,no,none stated,VP Quality & Regulatory Affairs,medium,EV-MER-0446,2026-03-02,one_to_one,90,"""We do not know. The benefit case is written at approval and never revisited, and no one owns going back.""",named,43,corroborated_multi_source,negative,no_conflict_identified,value_realisation,168
