tenant_key,source_record_id,ai_program_id,ai_use_case_id,stakeholder_role,interview_track,question,answer_summary,what_is_working,what_is_not_working,current_baseline,target_or_promise,evidence_request,follow_up_artifact_needed,decision_pressure,named_owner,confidence,evidence_id,interview_date,interview_format,interview_duration_minutes,verbatim_quote,consent_to_attribute,corroboration_count,corroboration_status,sentiment,contradicts_record,theme_tags,evidence_staleness_days
skyharbor-air,SA10-0291,,,VP Cargo,current_state,What would surprise an outsider about how this actually runs day to day?,"Most of the fragility is not in the systems, it is between them. The interfaces around ServiceNow ITSM break whenever either end is patched.",,,Not separately measured,,process timing study,no,next budget cycle,VP Cargo,high,EV-SKY-0291,2026-05-11,one_to_one,90,"""Most of the fragility is not in the systems, it is between them. The interfaces around ServiceNow ITSM break whenever either end is patched.""",named,20,corroborated_multi_source,negative,no_conflict_identified,integration_debt,98
skyharbor-air,SA10-0292,,,VP Cargo,ways_of_working,How long does it take to get a decision that needs three functions to agree?,Architecture review adds six weeks and rarely changes the outcome. The standards are sensible; the process around them is not.,,Architecture review adds six weeks and rarely changes the outcome. The standards are sensible; the process around them is not.,Not separately measured,,audit finding record,yes,contract renewal,VP Cargo,medium,EV-SKY-0292,2026-05-11,one_to_one,90,"""Architecture review adds six weeks and rarely changes the outcome. The standards are sensible; the process around them is not.""",named,23,corroborated_multi_source,negative,no_conflict_identified,governance_friction,98
skyharbor-air,SA10-0293,,,VP Cargo,priorities,"If you had one additional pound of investment, where would it go and why?","Data quality before more analytics. Another dashboard on the current foundation makes the problem worse, not better.",,,Not separately measured,,system report,no,contract renewal,VP Cargo,medium,EV-SKY-0293,2026-05-11,one_to_one,90,"""Data quality before more analytics. Another dashboard on the current foundation makes the problem worse, not better.""",named,25,corroborated_multi_source,neutral,no_conflict_identified,investment_priority,98
skyharbor-air,SA10-0294,,,VP Cargo,current_state,"Which parts of the estate do you have good visibility into, and which are opaque?","Workday Core HR does the job it was bought for, but we run three other systems alongside it for regions it never covered. Nobody has owned consolidating them.",,,Not separately measured,,audit finding record,no,none stated,VP Cargo,medium,EV-SKY-0294,2026-05-11,one_to_one,90,"""Workday Core HR does the job it was bought for, but we run three other systems alongside it for regions it never covered. Nobody has owned consolidating them.""",named,19,corroborated_multi_source,negative,no_conflict_identified,estate_fragmentation,98
skyharbor-air,SA10-0295,,,VP Cargo,value,How do you know whether last year's investment delivered what it promised?,"We do not know. The benefit case is written at approval and never revisited, and no one owns going back.",,"We do not know. The benefit case is written at approval and never revisited, and no one owns going back.",Not separately measured,,cost centre breakdown,no,none stated,VP Cargo,high,EV-SKY-0295,2026-05-11,one_to_one,90,"""We do not know. The benefit case is written at approval and never revisited, and no one owns going back.""",named,25,corroborated_multi_source,negative,no_conflict_identified,value_realisation,98
skyharbor-air,SA10-0296,,,VP Cargo,data_ai,Which decisions are still made on intuition because the data does not arrive in time?,"The pilot proved the capability and then stopped, because nobody owned the operational rollout or the funding beyond the trial.",,"The pilot proved the capability and then stopped, because nobody owned the operational rollout or the funding beyond the trial.",Not separately measured,,system report,no,none stated,VP Cargo,high,EV-SKY-0296,2026-05-11,one_to_one,90,"""The pilot proved the capability and then stopped, because nobody owned the operational rollout or the funding beyond the trial.""",named,14,corroborated_multi_source,negative,no_conflict_identified,ai_pilot_stall,98
skyharbor-air,SA10-0297,,,VP Cargo,portfolio,What is in the portfolio that you would stop if the decision were yours alone?,We approved Meridian Regional Technology Integration Program with a benefit number and nobody has been back to check whether it landed.,,We approved Meridian Regional Technology Integration Program with a benefit number and nobody has been back to check whether it landed.,Not separately measured,,cost centre breakdown,no,contract renewal,VP Cargo,medium,EV-SKY-0297,2026-05-11,one_to_one,90,"""We approved Meridian Regional Technology Integration Program with a benefit number and nobody has been back to check whether it landed.""",named,25,corroborated_multi_source,negative,no_conflict_identified,value_realisation,98
skyharbor-air,SA10-0298,,,VP Customer Experience,current_state,"Which parts of the estate do you have good visibility into, and which are opaque?","Amadeus Altéa Reservations does the job it was bought for, but we run three other systems alongside it for regions it never covered. Nobody has owned consolidating them.",,,Not separately measured,,process timing study,yes,next budget cycle,VP Customer Experience,medium,EV-SKY-0298,2026-06-11,one_to_one,90,"""Amadeus Altéa Reservations does the job it was bought for, but we run three other systems alongside it for regions it never covered. Nobody has owned consolidating them.""",role_only,19,corroborated_multi_source,negative,no_conflict_identified,estate_fragmentation,67
skyharbor-air,SA10-0299,,,VP Customer Experience,value,How do you know whether last year's investment delivered what it promised?,"We do not know. The benefit case is written at approval and never revisited, and no one owns going back.",,"We do not know. The benefit case is written at approval and never revisited, and no one owns going back.",Not separately measured,,cost centre breakdown,yes,next budget cycle,VP Customer Experience,medium,EV-SKY-0299,2026-06-11,one_to_one,90,"""We do not know. The benefit case is written at approval and never revisited, and no one owns going back.""",role_only,25,corroborated_multi_source,negative,no_conflict_identified,value_realisation,67
skyharbor-air,SA10-0300,,,VP Customer Experience,data_ai,"Where do you not trust the numbers, and what do you do instead?",I do not trust the Customer Experience & Contact Center numbers without checking them against the source. Most of my team keeps their own extract.,,I do not trust the Customer Experience & Contact Center numbers without checking them against the source. Most of my team keeps their own extract.,Not separately measured,,system report,yes,board review,VP Customer Experience,high,EV-SKY-0300,2026-06-11,one_to_one,90,"""I do not trust the Customer Experience & Contact Center numbers without checking them against the source. Most of my team keeps their own extract.""",role_only,22,corroborated_multi_source,negative,no_conflict_identified,data_trust,67
skyharbor-air,SA10-0301,,,VP Customer Experience,current_state,How would you describe the current state of the technology estate in your area?,"Meridian Legacy Sabre DCS does the job it was bought for, but we run three other systems alongside it for regions it never covered. Nobody has owned consolidating them.",,,Not separately measured,,cost centre breakdown,no,board review,VP Customer Experience,high,EV-SKY-0301,2026-06-11,one_to_one,90,"""Meridian Legacy Sabre DCS does the job it was bought for, but we run three other systems alongside it for regions it never covered. Nobody has owned consolidating them.""",role_only,19,corroborated_multi_source,negative,no_conflict_identified,estate_fragmentation,67
skyharbor-air,SA10-0302,,,VP Customer Experience,ways_of_working,Where does governance add time without changing the outcome?,Architecture review adds six weeks and rarely changes the outcome. The standards are sensible; the process around them is not.,,Architecture review adds six weeks and rarely changes the outcome. The standards are sensible; the process around them is not.,Not separately measured,,audit finding record,no,next budget cycle,VP Customer Experience,high,EV-SKY-0302,2026-06-11,one_to_one,90,"""Architecture review adds six weeks and rarely changes the outcome. The standards are sensible; the process around them is not.""",role_only,23,corroborated_multi_source,negative,no_conflict_identified,governance_friction,67
skyharbor-air,SA10-0303,,,VP Customer Experience,ways_of_working,How long does it take to get a decision that needs three functions to agree?,"I stopped escalating the Customer Experience & Contact Center resourcing issue. It gets acknowledged and nothing changes, so now I work around it.",,"I stopped escalating the Customer Experience & Contact Center resourcing issue. It gets acknowledged and nothing changes, so now I work around it.",Not separately measured,,cost centre breakdown,no,next budget cycle,VP Customer Experience,high,EV-SKY-0303,2026-06-11,one_to_one,90,"""I stopped escalating the Customer Experience & Contact Center resourcing issue. It gets acknowledged and nothing changes, so now I work around it.""",role_only,5,corroborated_multi_source,negative,no_conflict_identified,escalation_fatigue,67
skyharbor-air,SA10-0304,,,VP Customer Experience,organisation,Which capability do you rely on a single person for?,"We cover the Runway Incursion Near-Miss Reports Tracker skill gap with a contractor who has been here two years. That is not a plan, it is a habit.",,"We cover the Runway Incursion Near-Miss Reports Tracker skill gap with a contractor who has been here two years. That is not a plan, it is a habit.",Not separately measured,,process timing study,no,next budget cycle,VP Customer Experience,medium,EV-SKY-0304,2026-06-11,one_to_one,90,"""We cover the Runway Incursion Near-Miss Reports Tracker skill gap with a contractor who has been here two years. That is not a plan, it is a habit.""",role_only,23,corroborated_multi_source,negative,no_conflict_identified,capability_gap,67
skyharbor-air,SA10-0305,,,VP Customer Experience,challenges,What is the single biggest constraint on your team's throughput right now?,Reconciling Customer Experience & Contact Center data between Genesys PureConnect (legacy — 2 international sites) and the ledger is manual and takes days at every close.,,Reconciling Customer Experience & Contact Center data between Genesys PureConnect (legacy — 2 international sites) and the ledger is manual and takes days at every close.,Not separately measured,,process timing study,yes,contract renewal,VP Customer Experience,medium,EV-SKY-0305,2026-06-11,one_to_one,90,"""Reconciling Customer Experience & Contact Center data between Genesys PureConnect (legacy — 2 international sites) and the ledger is manual and takes days at every close.""",role_only,22,corroborated_multi_source,negative,no_conflict_identified,manual_effort,67
skyharbor-air,SA10-0306,,,VP Customer Experience,current_state,"Which systems are genuinely fit for purpose, and which are you working around?",The core is stable and old. Flight-Plan Amendment History Coordination App has not materially changed in six years and everything new has to route around it.,,,Not separately measured,,audit finding record,no,next budget cycle,VP Customer Experience,medium,EV-SKY-0306,2026-06-11,one_to_one,90,"""The core is stable and old. Flight-Plan Amendment History Coordination App has not materially changed in six years and everything new has to route around it.""",role_only,14,corroborated_multi_source,negative,no_conflict_identified,legacy_gravity,67
skyharbor-air,SA10-0307,,,VP Customer Experience,data_ai,"What has AI actually changed in your area, as opposed to what has been piloted?","The pilot proved the capability and then stopped, because nobody owned the operational rollout or the funding beyond the trial.",,"The pilot proved the capability and then stopped, because nobody owned the operational rollout or the funding beyond the trial.",Not separately measured,,process timing study,yes,next budget cycle,VP Customer Experience,high,EV-SKY-0307,2026-06-11,one_to_one,90,"""The pilot proved the capability and then stopped, because nobody owned the operational rollout or the funding beyond the trial.""",role_only,14,corroborated_multi_source,negative,no_conflict_identified,ai_pilot_stall,67
skyharbor-air,SA10-0308,,,VP Customer Experience,value,Which benefit case are you least confident actually landed?,"We do not know. The benefit case is written at approval and never revisited, and no one owns going back.",,"We do not know. The benefit case is written at approval and never revisited, and no one owns going back.",Not separately measured,,audit finding record,yes,contract renewal,VP Customer Experience,high,EV-SKY-0308,2026-06-11,one_to_one,90,"""We do not know. The benefit case is written at approval and never revisited, and no one owns going back.""",role_only,25,corroborated_multi_source,negative,no_conflict_identified,value_realisation,67
skyharbor-air,SA10-0309,,,VP Customer Experience,current_state,What would surprise an outsider about how this actually runs day to day?,"Most of the fragility is not in the systems, it is between them. The interfaces around Station Kiosk Fleet — Chicago (ORD) — Primary Hub break whenever either end is patched.",,,Not separately measured,,cost centre breakdown,no,none stated,VP Customer Experience,high,EV-SKY-0309,2026-06-11,one_to_one,90,"""Most of the fragility is not in the systems, it is between them. The interfaces around Station Kiosk Fleet — Chicago (ORD) — Primary Hub break whenever either end is patched.""",role_only,20,corroborated_multi_source,negative,no_conflict_identified,integration_debt,67
skyharbor-air,SA10-0310,,,VP Customer Experience,portfolio,What is in the portfolio that you would stop if the decision were yours alone?,We approved SAF Blend & Regulatory Reporting Automation with a benefit number and nobody has been back to check whether it landed.,,We approved SAF Blend & Regulatory Reporting Automation with a benefit number and nobody has been back to check whether it landed.,Not separately measured,,system report,no,none stated,VP Customer Experience,medium,EV-SKY-0310,2026-06-11,one_to_one,90,"""We approved SAF Blend & Regulatory Reporting Automation with a benefit number and nobody has been back to check whether it landed.""",role_only,25,corroborated_multi_source,negative,no_conflict_identified,value_realisation,67
skyharbor-air,SA10-0311,,,VP Customer Experience,sourcing,Where are you paying for capacity or licences you are not using?,DocuSign. We cannot change anything without their professional services and their queue is eight weeks.,,DocuSign. We cannot change anything without their professional services and their queue is eight weeks.,Not separately measured,,cost centre breakdown,yes,next budget cycle,VP Customer Experience,high,EV-SKY-0311,2026-06-11,one_to_one,90,"""DocuSign. We cannot change anything without their professional services and their queue is eight weeks.""",role_only,21,corroborated_multi_source,negative,no_conflict_identified,vendor_dependency,67
skyharbor-air,SA10-0312,,,VP Customer Experience,data_ai,Which decisions are still made on intuition because the data does not arrive in time?,I do not trust the Customer Experience & Contact Center numbers without checking them against the source. Most of my team keeps their own extract.,,I do not trust the Customer Experience & Contact Center numbers without checking them against the source. Most of my team keeps their own extract.,Not separately measured,,process timing study,no,next budget cycle,VP Customer Experience,medium,EV-SKY-0312,2026-06-11,one_to_one,90,"""I do not trust the Customer Experience & Contact Center numbers without checking them against the source. Most of my team keeps their own extract.""",role_only,22,corroborated_multi_source,negative,no_conflict_identified,data_trust,67
skyharbor-air,SA10-0313,,,VP Customer Experience,organisation,"Where are you thin on skills, and how are you covering it today?","We cover the Executive Reporting Briefing Book Generator skill gap with a contractor who has been here two years. That is not a plan, it is a habit.",,"We cover the Executive Reporting Briefing Book Generator skill gap with a contractor who has been here two years. That is not a plan, it is a habit.",Not separately measured,,audit finding record,yes,board review,VP Customer Experience,medium,EV-SKY-0313,2026-06-11,one_to_one,90,"""We cover the Executive Reporting Briefing Book Generator skill gap with a contractor who has been here two years. That is not a plan, it is a habit.""",role_only,23,corroborated_multi_source,negative,yes_conflicts_with_system_data,capability_gap,67
skyharbor-air,SA10-0314,,,VP Customer Experience,priorities,What would you need to be true in eighteen months to consider this period a success?,"Data quality before more analytics. Another dashboard on the current foundation makes the problem worse, not better.",,,Not separately measured,,cost centre breakdown,no,board review,VP Customer Experience,high,EV-SKY-0314,2026-06-11,one_to_one,90,"""Data quality before more analytics. Another dashboard on the current foundation makes the problem worse, not better.""",role_only,25,corroborated_multi_source,neutral,no_conflict_identified,investment_priority,67
skyharbor-air,SA10-0315,,,VP Customer Experience,priorities,Where do your priorities differ from what the enterprise plan says they are?,"Data quality before more analytics. Another dashboard on the current foundation makes the problem worse, not better.",,,Not separately measured,,process timing study,yes,none stated,VP Customer Experience,high,EV-SKY-0315,2026-06-11,one_to_one,90,"""Data quality before more analytics. Another dashboard on the current foundation makes the problem worse, not better.""",role_only,25,corroborated_multi_source,neutral,no_conflict_identified,investment_priority,67
skyharbor-air,SA10-0316,,,VP Customer Experience,challenges,"Where does effort leak — work that gets done twice, or done manually that should not be?",Reconciling Customer Experience & Contact Center data between Carbon Offset Purchase Tracking Dashboard and the ledger is manual and takes days at every close.,,Reconciling Customer Experience & Contact Center data between Carbon Offset Purchase Tracking Dashboard and the ledger is manual and takes days at every close.,Not separately measured,,contract copy,no,board review,VP Customer Experience,medium,EV-SKY-0316,2026-06-11,one_to_one,90,"""Reconciling Customer Experience & Contact Center data between Carbon Offset Purchase Tracking Dashboard and the ledger is manual and takes days at every close.""",role_only,22,corroborated_multi_source,negative,no_conflict_identified,manual_effort,67
skyharbor-air,SA10-0317,,,VP Customer Experience,risk,Which risk are you carrying that is accepted rather than mitigated?,The Customer Experience & Contact Center recovery position is accepted rather than mitigated. It has been on the register for three years with the same owner.,,The Customer Experience & Contact Center recovery position is accepted rather than mitigated. It has been on the register for three years with the same owner.,Not separately measured,,system report,no,contract renewal,VP Customer Experience,medium,EV-SKY-0317,2026-06-11,one_to_one,90,"""The Customer Experience & Contact Center recovery position is accepted rather than mitigated. It has been on the register for three years with the same owner.""",role_only,18,corroborated_multi_source,negative,no_conflict_identified,accepted_risk,67
skyharbor-air,SA10-0318,,,VP Customer Experience,challenges,What keeps you awake that the executive team does not fully appreciate?,Reconciling Customer Experience & Contact Center data between Local Ramp & Load Control Terminal — Dallas-Fort Worth (DFW) — Secondary Hub and the ledger is manual and takes days at every close.,,Reconciling Customer Experience & Contact Center data between Local Ramp & Load Control Terminal — Dallas-Fort Worth (DFW) — Secondary Hub and the ledger is manual and takes days at every close.,Not separately measured,,system report,yes,contract renewal,VP Customer Experience,high,EV-SKY-0318,2026-06-11,one_to_one,90,"""Reconciling Customer Experience & Contact Center data between Local Ramp & Load Control Terminal — Dallas-Fort Worth (DFW) — Secondary Hub and the ledger is manual and takes days at every close.""",role_only,22,corroborated_multi_source,negative,no_conflict_identified,manual_effort,67
skyharbor-air,SA10-0319,,,VP Customer Experience,portfolio,"Which programmes are you accountable for, and how confident are you in their dates?","SAF Blend & Regulatory Reporting Automation will land, but not on the date in the plan. The dependency on the platform migration slipped two quarters and we never re-baselined.",,"SAF Blend & Regulatory Reporting Automation will land, but not on the date in the plan. The dependency on the platform migration slipped two quarters and we never re-baselined.",Not separately measured,,contract copy,no,none stated,VP Customer Experience,medium,EV-SKY-0319,2026-06-11,one_to_one,90,"""SAF Blend & Regulatory Reporting Automation will land, but not on the date in the plan. The dependency on the platform migration slipped two quarters and we never re-baselined.""",role_only,13,corroborated_multi_source,negative,no_conflict_identified,date_confidence,67
skyharbor-air,SA10-0320,,,VP Customer Experience,portfolio,"Which initiative is most at risk, and what is the honest reason?",We approved Loyalty personalization modernization with a benefit number and nobody has been back to check whether it landed.,,We approved Loyalty personalization modernization with a benefit number and nobody has been back to check whether it landed.,Not separately measured,,system report,no,board review,VP Customer Experience,high,EV-SKY-0320,2026-06-11,one_to_one,90,"""We approved Loyalty personalization modernization with a benefit number and nobody has been back to check whether it landed.""",role_only,25,corroborated_multi_source,negative,no_conflict_identified,value_realisation,67
skyharbor-air,SA10-0321,,,VP Customer Experience,challenges,Which problem have you raised more than once without it moving?,Reconciling Customer Experience & Contact Center data between New Route Feasibility Study Archive Exception Queue and the ledger is manual and takes days at every close.,,Reconciling Customer Experience & Contact Center data between New Route Feasibility Study Archive Exception Queue and the ledger is manual and takes days at every close.,Not separately measured,,system report,no,none stated,VP Customer Experience,medium,EV-SKY-0321,2026-06-11,one_to_one,90,"""Reconciling Customer Experience & Contact Center data between New Route Feasibility Study Archive Exception Queue and the ledger is manual and takes days at every close.""",role_only,22,corroborated_multi_source,negative,yes_conflicts_with_system_data,manual_effort,67
skyharbor-air,SA10-0322,,,VP Customer Experience,priorities,"If you had one additional pound of investment, where would it go and why?","In eighteen months I want to be able to answer what Customer Experience & Contact Center costs and what it delivers, without a three-week exercise.",,,Not separately measured,,audit finding record,yes,none stated,VP Customer Experience,medium,EV-SKY-0322,2026-06-11,one_to_one,90,"""In eighteen months I want to be able to answer what Customer Experience & Contact Center costs and what it delivers, without a three-week exercise.""",role_only,21,corroborated_multi_source,neutral,no_conflict_identified,success_definition,67
skyharbor-air,SA10-0323,,,VP In-Flight Services,organisation,"Where are you thin on skills, and how are you covering it today?","We cover the NDC Distribution API Gateway skill gap with a contractor who has been here two years. That is not a plan, it is a habit.",,"We cover the NDC Distribution API Gateway skill gap with a contractor who has been here two years. That is not a plan, it is a habit.",Not separately measured,,process timing study,no,next budget cycle,VP In-Flight Services,medium,EV-SKY-0323,2026-04-16,one_to_one,90,"""We cover the NDC Distribution API Gateway skill gap with a contractor who has been here two years. That is not a plan, it is a habit.""",named,23,corroborated_multi_source,negative,no_conflict_identified,capability_gap,123
skyharbor-air,SA10-0324,,,VP In-Flight Services,priorities,Where do your priorities differ from what the enterprise plan says they are?,"In eighteen months I want to be able to answer what In-Flight Services & Catering costs and what it delivers, without a three-week exercise.",,,Not separately measured,,contract copy,yes,none stated,VP In-Flight Services,high,EV-SKY-0324,2026-04-16,one_to_one,90,"""In eighteen months I want to be able to answer what In-Flight Services & Catering costs and what it delivers, without a three-week exercise.""",named,21,corroborated_multi_source,neutral,no_conflict_identified,success_definition,123
skyharbor-air,SA10-0325,,,VP In-Flight Services,priorities,What are your top three priorities for the next twelve months?,"Data quality before more analytics. Another dashboard on the current foundation makes the problem worse, not better.",,,Not separately measured,,process timing study,no,contract renewal,VP In-Flight Services,medium,EV-SKY-0325,2026-04-16,one_to_one,90,"""Data quality before more analytics. Another dashboard on the current foundation makes the problem worse, not better.""",named,25,corroborated_multi_source,neutral,no_conflict_identified,investment_priority,123
skyharbor-air,SA10-0326,,,VP In-Flight Services,challenges,What is the single biggest constraint on your team's throughput right now?,Two people understand Crew Payroll Interface end to end. One of them is eighteen months from retirement and we have no plan.,,Two people understand Crew Payroll Interface end to end. One of them is eighteen months from retirement and we have no plan.,Not separately measured,,contract copy,yes,none stated,VP In-Flight Services,high,EV-SKY-0326,2026-04-16,one_to_one,90,"""Two people understand Crew Payroll Interface end to end. One of them is eighteen months from retirement and we have no plan.""",named,23,corroborated_multi_source,negative,no_conflict_identified,capability_gap,123
skyharbor-air,SA10-0327,,,VP In-Flight Services,challenges,What keeps you awake that the executive team does not fully appreciate?,Two people understand Wheelchair & Special Assistance Coordination Tool end to end. One of them is eighteen months from retirement and we have no plan.,,Two people understand Wheelchair & Special Assistance Coordination Tool end to end. One of them is eighteen months from retirement and we have no plan.,Not separately measured,,process timing study,no,none stated,VP In-Flight Services,medium,EV-SKY-0327,2026-04-16,one_to_one,90,"""Two people understand Wheelchair & Special Assistance Coordination Tool end to end. One of them is eighteen months from retirement and we have no plan.""",named,23,corroborated_multi_source,negative,no_conflict_identified,capability_gap,123
skyharbor-air,SA10-0328,,,VP In-Flight Services,current_state,How would you describe the current state of the technology estate in your area?,The core is stable and old. Hangar Space Utilization Audit Tool has not materially changed in six years and everything new has to route around it.,,,Not separately measured,,audit finding record,yes,contract renewal,VP In-Flight Services,medium,EV-SKY-0328,2026-04-16,one_to_one,90,"""The core is stable and old. Hangar Space Utilization Audit Tool has not materially changed in six years and everything new has to route around it.""",named,14,corroborated_multi_source,negative,no_conflict_identified,legacy_gravity,123
skyharbor-air,SA10-0329,,,VP In-Flight Services,ways_of_working,What have you stopped escalating because it never gets resolved?,Architecture review adds six weeks and rarely changes the outcome. The standards are sensible; the process around them is not.,,Architecture review adds six weeks and rarely changes the outcome. The standards are sensible; the process around them is not.,Not separately measured,,cost centre breakdown,no,contract renewal,VP In-Flight Services,medium,EV-SKY-0329,2026-04-16,one_to_one,90,"""Architecture review adds six weeks and rarely changes the outcome. The standards are sensible; the process around them is not.""",named,23,corroborated_multi_source,negative,yes_conflicts_with_system_data,governance_friction,123
skyharbor-air,SA10-0330,,,VP In-Flight Services,portfolio,"Which programmes are you accountable for, and how confident are you in their dates?",We approved IROPS AI Recovery Cockpit Expansion with a benefit number and nobody has been back to check whether it landed.,,We approved IROPS AI Recovery Cockpit Expansion with a benefit number and nobody has been back to check whether it landed.,Not separately measured,,audit finding record,yes,none stated,VP In-Flight Services,high,EV-SKY-0330,2026-04-16,one_to_one,90,"""We approved IROPS AI Recovery Cockpit Expansion with a benefit number and nobody has been back to check whether it landed.""",named,25,corroborated_multi_source,negative,no_conflict_identified,value_realisation,123
skyharbor-air,SA10-0331,,,VP In-Flight Services,current_state,"Which parts of the estate do you have good visibility into, and which are opaque?","Data Product Catalog (Internal) does the job it was bought for, but we run three other systems alongside it for regions it never covered. Nobody has owned consolidating them.",,,Not separately measured,,audit finding record,no,next budget cycle,VP In-Flight Services,high,EV-SKY-0331,2026-04-16,one_to_one,90,"""Data Product Catalog (Internal) does the job it was bought for, but we run three other systems alongside it for regions it never covered. Nobody has owned consolidating them.""",named,19,corroborated_multi_source,negative,yes_conflicts_with_system_data,estate_fragmentation,123
skyharbor-air,SA10-0332,,,VP In-Flight Services,organisation,Which capability do you rely on a single person for?,"We cover the Teradata Enterprise Warehouse — Loyalty Legacy Subject Area skill gap with a contractor who has been here two years. That is not a plan, it is a habit.",,"We cover the Teradata Enterprise Warehouse — Loyalty Legacy Subject Area skill gap with a contractor who has been here two years. That is not a plan, it is a habit.",Not separately measured,,cost centre breakdown,no,next budget cycle,VP In-Flight Services,high,EV-SKY-0332,2026-04-16,one_to_one,90,"""We cover the Teradata Enterprise Warehouse — Loyalty Legacy Subject Area skill gap with a contractor who has been here two years. That is not a plan, it is a habit.""",named,23,corroborated_multi_source,negative,yes_conflicts_with_system_data,capability_gap,123
skyharbor-air,SA10-0333,,,VP In-Flight Services,value,Which benefit case are you least confident actually landed?,"We do not know. The benefit case is written at approval and never revisited, and no one owns going back.",,"We do not know. The benefit case is written at approval and never revisited, and no one owns going back.",Not separately measured,,process timing study,yes,board review,VP In-Flight Services,medium,EV-SKY-0333,2026-04-16,one_to_one,90,"""We do not know. The benefit case is written at approval and never revisited, and no one owns going back.""",named,25,corroborated_multi_source,negative,yes_conflicts_with_system_data,value_realisation,123
skyharbor-air,SA10-0334,,,VP In-Flight Services,risk,Which risk are you carrying that is accepted rather than mitigated?,The In-Flight Services & Catering recovery position is accepted rather than mitigated. It has been on the register for three years with the same owner.,,The In-Flight Services & Catering recovery position is accepted rather than mitigated. It has been on the register for three years with the same owner.,Not separately measured,,audit finding record,no,next budget cycle,VP In-Flight Services,medium,EV-SKY-0334,2026-04-16,one_to_one,90,"""The In-Flight Services & Catering recovery position is accepted rather than mitigated. It has been on the register for three years with the same owner.""",named,18,corroborated_multi_source,negative,yes_conflicts_with_system_data,accepted_risk,123
skyharbor-air,SA10-0335,,,VP In-Flight Services,data_ai,Which decisions are still made on intuition because the data does not arrive in time?,"The pilot proved the capability and then stopped, because nobody owned the operational rollout or the funding beyond the trial.",,"The pilot proved the capability and then stopped, because nobody owned the operational rollout or the funding beyond the trial.",Not separately measured,,process timing study,yes,none stated,VP In-Flight Services,medium,EV-SKY-0335,2026-04-16,one_to_one,90,"""The pilot proved the capability and then stopped, because nobody owned the operational rollout or the funding beyond the trial.""",named,14,corroborated_multi_source,negative,no_conflict_identified,ai_pilot_stall,123
skyharbor-air,SA10-0336,,,VP In-Flight Services,ways_of_working,Where does governance add time without changing the outcome?,Architecture review adds six weeks and rarely changes the outcome. The standards are sensible; the process around them is not.,,Architecture review adds six weeks and rarely changes the outcome. The standards are sensible; the process around them is not.,Not separately measured,,system report,no,next budget cycle,VP In-Flight Services,high,EV-SKY-0336,2026-04-16,one_to_one,90,"""Architecture review adds six weeks and rarely changes the outcome. The standards are sensible; the process around them is not.""",named,23,corroborated_multi_source,negative,yes_conflicts_with_system_data,governance_friction,123
skyharbor-air,SA10-0337,,,VP In-Flight Services,priorities,What would you need to be true in eighteen months to consider this period a success?,"Data quality before more analytics. Another dashboard on the current foundation makes the problem worse, not better.",,,Not separately measured,,contract copy,no,next budget cycle,VP In-Flight Services,high,EV-SKY-0337,2026-04-16,one_to_one,90,"""Data quality before more analytics. Another dashboard on the current foundation makes the problem worse, not better.""",named,25,corroborated_multi_source,neutral,no_conflict_identified,investment_priority,123
skyharbor-air,SA10-0338,,,VP In-Flight Services,priorities,"If you had one additional pound of investment, where would it go and why?","In eighteen months I want to be able to answer what In-Flight Services & Catering costs and what it delivers, without a three-week exercise.",,,Not separately measured,,audit finding record,yes,board review,VP In-Flight Services,high,EV-SKY-0338,2026-04-16,one_to_one,90,"""In eighteen months I want to be able to answer what In-Flight Services & Catering costs and what it delivers, without a three-week exercise.""",named,21,corroborated_multi_source,neutral,no_conflict_identified,success_definition,123
skyharbor-air,SA10-0339,,,VP In-Flight Services,sourcing,Where are you paying for capacity or licences you are not using?,SAP Concur. We cannot change anything without their professional services and their queue is eight weeks.,,SAP Concur. We cannot change anything without their professional services and their queue is eight weeks.,Not separately measured,,contract copy,no,next budget cycle,VP In-Flight Services,medium,EV-SKY-0339,2026-04-16,one_to_one,90,"""SAP Concur. We cannot change anything without their professional services and their queue is eight weeks.""",named,21,corroborated_multi_source,negative,no_conflict_identified,vendor_dependency,123
skyharbor-air,SA10-0340,,,VP In-Flight Services,portfolio,"Which initiative is most at risk, and what is the honest reason?","Network Planning, Scheduling & Revenue Management Modernization Program will land, but not on the date in the plan. The dependency on the platform migration slipped two quarters and we never re-baselined.",,"Network Planning, Scheduling & Revenue Management Modernization Program will land, but not on the date in the plan. The dependency on the platform migration slipped two quarters and we never re-baselined.",Not separately measured,,audit finding record,no,none stated,VP In-Flight Services,high,EV-SKY-0340,2026-04-16,one_to_one,90,"""Network Planning, Scheduling & Revenue Management Modernization Program will land, but not on the date in the plan. The dependency on the platform migration slipped two quarters and we never re-baselined.""",named,13,corroborated_multi_source,negative,no_conflict_identified,date_confidence,123
