tenant_key,system_name,system_type,system_category,business_function,system_scope,deployment_model,hosting_location,lifecycle_state,criticality,business_owner,technology_owner,vendor,data_domains,interfaces_count,current_state_or_target_state,volumetric_narrative,known_challenges_narrative,known_upgrades_plan_narrative,data_quality_notes,maturity_assessment_narrative,source_file,source_date,confidence,known_gaps,original_source_file,original_packet,original_row_number,original_row_id,source_classification,source_fingerprint,consolidation_rule_used,conflict_status,system_id,inherited_line_of_business,inherited_function_tier,inherited_segment_hops,annual_cost_usd,user_count,technical_debt_score,cloud_readiness,replacement_candidate,end_of_support_date
skyharbor-air,Meal Quality Audit Scoring Reporting Extract,SaaS,In-Flight Services & Catering Tooling,In-Flight Services & Catering,regional,saas,Vendor SaaS,sunset_planned,tier3,VP In-Flight Services,VP Airport & Ground Systems,,meal quality audit scoring records,4,current_state,"37,543 licensed seats, 4,252 monthly active users (32% adoption), used primarily by catering operations coordinators in all domestic hub stations.","Integration with Workday Core HR is one-directional, so the user interface has not been modernized since the original implementation, slowing catering operations coordinators down.",VP Airport & Ground Systems is piloting retirement in favor of the enterprise system of record with a subset of users ahead of a Q4 FY26 decision.,No automated data quality monitoring exists yet for meal quality audit scoring data; spot checks have found vendor reference inconsistencies in an estimated 32% of records.,Technical debt is elevated and actively being paid down (chiefly the batch scheduling logic); functional adoption by catering operations coordinators is moderate; governance maturity is developing pending a documented data steward assignment.,/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,2026-07-31,medium,"Volumetric, financial, and adoption figures are illustrative synthetic estimates generated for the skyharbor-air demo enrichment, structured to mirror plausible source-system exports (ServiceNow CMDB, vendor account extracts); validate against real vendor/ITSM exports before quoting externally or promoting to production.",/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,universal-standard-v3,446,APP-0445,synthetic-demo,e5c7e670a8fb5938bb853bb1998c6b9cedcbd6e7f17b13357a7260759bf4a16b,enriched_dense_synthetic_generation_2026_07,none,SYS-b5e49fb9a4,cargo;mainline;regional,front;middle,1,1880000,24,7,already_cloud,yes,
skyharbor-air,Cargo Revenue Leakage Investigation Reporting Extract,Legacy,Cargo & Logistics Tooling,Cargo & Logistics,regional,on_premise,DC-East Primary Data Center,current,tier2,VP Cargo,VP Airport & Ground Systems,,cargo revenue leakage investigation records,2,current_state,"Small but sticky footprint: an estimated 64,512 cargo records/month, used by 6,302 cargo operations agents in all domestic hub stations who have not migrated to the sanctioned successor tool.","reconciliation against Workday Core HR is a monthly manual process prone to error; because it sits outside governed IT inventory, security patching is inconsistent.","Slated for a version upgrade by the next 18 months, but not yet funded or resourced.",A residual data quality gap from the Meridian Regional integration means 36% of cargo revenue leakage investigation data records still carry the legacy Meridian identifier scheme instead of the mainline standard.,"Well-established governance maturity — VP Airport & Ground Systems owns the platform, but a formal RACI for data stewardship is still pending. Adoption sits at growing but below target among cargo operations agents. Technical debt is moderate.",/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,2026-07-31,low,"Volumetric, financial, and adoption figures are illustrative synthetic estimates generated for the skyharbor-air demo enrichment, structured to mirror plausible source-system exports (ServiceNow CMDB, vendor account extracts); validate against real vendor/ITSM exports before quoting externally or promoting to production.",/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,universal-standard-v3,447,APP-0446,synthetic-demo,9408a9e3d73abc735724d42e9827d37728c4d2ebbf54afc907819901acc537c0,enriched_dense_synthetic_generation_2026_07,none,SYS-c7ddcb2b34,cargo;mainline;regional,front;middle,1,3949000,177,5,refactor_required,no,
skyharbor-air,Temperature-Controlled Shipment Monitoring Log,SaaS,Cargo & Logistics Tooling,Cargo & Logistics,regional,saas,Vendor SaaS,sunset_planned,tier3,VP Cargo,VP Airport & Ground Systems,,temperature-controlled shipment monitoring records,3,current_state,"44 licensed seats, 3,088 monthly active users (17% adoption), used primarily by cargo operations agents in all domestic hub stations.",the legacy file-format handoff with Collibra Data Catalog requires manual reformatting; adoption has plateaued below target because cargo operations agents default back to email/spreadsheets for edge cases.,VP Airport & Ground Systems is piloting retirement in favor of the enterprise system of record with a subset of users ahead of a Q4 FY26 decision.,"temperature-controlled shipment monitoring data fields are largely complete, but 17% of records show stale identifier cross-reference values older than 3088 days.",Technical debt is concentrated but manageable (chiefly the batch scheduling logic); functional adoption by cargo operations agents is near-universal; governance maturity is developing pending a completed architecture review.,/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,2026-07-31,medium,"Volumetric, financial, and adoption figures are illustrative synthetic estimates generated for the skyharbor-air demo enrichment, structured to mirror plausible source-system exports (ServiceNow CMDB, vendor account extracts); validate against real vendor/ITSM exports before quoting externally or promoting to production.",/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,universal-standard-v3,448,APP-0447,synthetic-demo,f35f93a0396ba813884541610e4ac9beee1aa07d5a2d1f19e15e86198497b716,enriched_dense_synthetic_generation_2026_07,none,SYS-11142b5b12,cargo;mainline;regional,front;middle,1,1880000,44,8,already_cloud,yes,
skyharbor-air,Cargo Customer Complaint Tracking Compliance Checklist Tool,Custom,Cargo & Logistics Tooling,Cargo & Logistics,regional,saas,Vendor SaaS,sunset_planned,tier2,VP Cargo,VP Airport & Ground Systems,,cargo customer complaint tracking records,4,current_state,"19 licensed seats, 7,011 monthly active users (15% adoption), used primarily by cargo operations agents in the Dallas-Fort Worth (DFW) hub.","Integration with Collibra Data Catalog is one-directional, so reporting lags production data by up to 8 hours because refresh is still batch-based.",VP Airport & Ground Systems is piloting expansion of real-time integration coverage with a subset of users ahead of a FY27 decision.,"cargo customer complaint tracking data completeness is strong (~15%), but cross-reference accuracy against Collibra Data Catalog has not been formally measured.","Centralized but under-resourced governance maturity — VP Airport & Ground Systems owns the platform, but a formal RACI for data stewardship is still pending. Adoption sits at strong at hub stations but weak at outstations among cargo operations agents. Technical debt is moderate.",/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,2026-07-31,medium,"Volumetric, financial, and adoption figures are illustrative synthetic estimates generated for the skyharbor-air demo enrichment, structured to mirror plausible source-system exports (ServiceNow CMDB, vendor account extracts); validate against real vendor/ITSM exports before quoting externally or promoting to production.",/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,universal-standard-v3,449,APP-0448,synthetic-demo,41fad488ad22b482bc14d73a750b6dbab80c029833d3a681b9c512cb2b76d8bf,enriched_dense_synthetic_generation_2026_07,none,SYS-61f0825a6c,cargo;mainline;regional,front;middle,1,3949000,199,8,already_cloud,yes,
skyharbor-air,Promo Code Campaign Management Portal,Legacy,"Distribution, Sales & E-Commerce Tooling","Distribution, Sales & E-Commerce",regional,on_premise,DC-East Primary Data Center,current,tier3,VP Distribution & E-Commerce,VP Commercial & Distribution Systems,,promo code campaign management records,3,current_state,"Small but sticky footprint: an estimated 19,368 promo records/month, used by 8,344 group & corporate sales agents in the Dallas-Fort Worth (DFW) hub who have not migrated to the sanctioned successor tool.","batch-window latency causes data to be up to 12 hours stale during peak periods; because it sits outside governed IT inventory, security patching is inconsistent.",No formal upgrade plan exists; VP Commercial & Distribution Systems has flagged integration of upstream real-time data feeds as a candidate for the H1 FY27 planning cycle.,"promo code campaign management data fields are largely complete, but 31% of records show stale classification values older than 8344 days.","Informal governance maturity — VP Commercial & Distribution Systems owns the platform, but a formal RACI for data stewardship is still pending. Adoption sits at high among group & corporate sales agents. Technical debt is moderate.",/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,2026-07-31,low,"Volumetric, financial, and adoption figures are illustrative synthetic estimates generated for the skyharbor-air demo enrichment, structured to mirror plausible source-system exports (ServiceNow CMDB, vendor account extracts); validate against real vendor/ITSM exports before quoting externally or promoting to production.",/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,universal-standard-v3,450,APP-0449,synthetic-demo,b15db3c1840af28255ade9dff537b9ae9c6da4decad7f96296f25586974c09f3,enriched_dense_synthetic_generation_2026_07,none,SYS-5879252deb,cargo;loyalty;mainline;regional,front;middle,1,1880000,37,5,rehost_candidate,no,
skyharbor-air,Channel Mix Performance Reporting Dashboard,Custom,"Distribution, Sales & E-Commerce Tooling","Distribution, Sales & E-Commerce",regional,saas,Vendor SaaS,current,tier3,VP Distribution & E-Commerce,VP Commercial & Distribution Systems,,channel mix performance reporting records,4,current_state,"Roughly 29,805 channel records/month, 28% YoY growth, with 154 active users concentrated among group & corporate sales agents.",reconciliation against ServiceNow ITSM is a monthly manual process prone to error; adoption has plateaued below target because group & corporate sales agents default back to email/spreadsheets for edge cases.,VP Commercial & Distribution Systems is piloting consolidation onto the enterprise standard platform with a subset of users ahead of a H2 FY27 decision.,No automated data quality monitoring exists yet for channel mix performance reporting data; spot checks have found vendor reference inconsistencies in an estimated 28% of records.,"Developing governance maturity — VP Commercial & Distribution Systems owns the platform, but a formal RACI for data stewardship is still pending. Adoption sits at high among group & corporate sales agents. Technical debt is significant.",/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,2026-07-31,medium,"Volumetric, financial, and adoption figures are illustrative synthetic estimates generated for the skyharbor-air demo enrichment, structured to mirror plausible source-system exports (ServiceNow CMDB, vendor account extracts); validate against real vendor/ITSM exports before quoting externally or promoting to production.",/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,universal-standard-v3,451,APP-0450,synthetic-demo,d86c05d46e769500330ba4d316adac3f40ee74100f44f69fed94dbe719fbfefb,enriched_dense_synthetic_generation_2026_07,none,SYS-b1ee7f2696,cargo;loyalty;mainline;regional,front;middle,1,1880000,37,4,already_cloud,no,
skyharbor-air,Ota (Online Travel Agency) Rate Parity Monitoring Coordination App,Custom,"Distribution, Sales & E-Commerce Tooling","Distribution, Sales & E-Commerce",regional,saas,Vendor SaaS,current,tier3,VP Distribution & E-Commerce,VP Commercial & Distribution Systems,,OTA (online travel agency) rate parity monitoring records,4,current_state,"36 transactions/month through this tool, adoption at 25% of the 1,880 licensed seats issued to group & corporate sales agents.","Integration with RSA Archer GRC is one-directional, so known data quality issues in the OTA (online travel agency) rate parity monitoring data feed require manual scrubbing before group & corporate sales agents can trust the output.",VP Commercial & Distribution Systems is piloting consolidation onto the enterprise standard platform with a subset of users ahead of a FY28 decision.,"OTA (online travel agency) rate parity monitoring data completeness is strong (~25%), but cross-reference accuracy against RSA Archer GRC has not been formally measured.","Adoption is strong at hub stations but weak at outstations among group & corporate sales agents; governance is developing with VP Commercial & Distribution Systems as the named accountable owner; technical debt is low, concentrated in the reporting layer.",/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,2026-07-31,medium,"Volumetric, financial, and adoption figures are illustrative synthetic estimates generated for the skyharbor-air demo enrichment, structured to mirror plausible source-system exports (ServiceNow CMDB, vendor account extracts); validate against real vendor/ITSM exports before quoting externally or promoting to production.",/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,universal-standard-v3,452,APP-0451,synthetic-demo,a96f22df5ea99b72db122b398f9ce203a4f55148f88582bf33e0e0b0048948dc,enriched_dense_synthetic_generation_2026_07,none,SYS-016ec7cfb7,cargo;loyalty;mainline;regional,front;middle,1,1880000,35,3,already_cloud,no,
skyharbor-air,Aog (Aircraft-On-Ground) Event War-Room Tracking Approval Tool,Legacy,Maintenance & Engineering (MRO) Tooling,Maintenance & Engineering (MRO),regional,on_premise,DC-East Primary Data Center,current,tier2,SVP Technical Operations,Director MRO Systems,,AOG (aircraft-on-ground) event war-room tracking records,2,current_state,"Usage has been declining an estimated 38% YoY as MRO planners migrate to the sanctioned platform, but an estimated 11 AOG records/month persist.","No formal support contract; known data quality issues in the AOG (aircraft-on-ground) event war-room tracking data feed require manual scrubbing before MRO planners can trust the output, and the one SME who understands it is nearing retirement.",No formal upgrade plan exists; Director MRO Systems has flagged retirement in favor of the enterprise system of record as a candidate for the H1 FY27 planning cycle.,A residual data quality gap from the Meridian Regional integration means 38% of AOG (aircraft-on-ground) event war-room tracking data records still carry the legacy Meridian identifier scheme instead of the mainline standard.,Technical debt is concentrated but manageable (chiefly the integration layer); functional adoption by MRO planners is moderate; governance maturity is centralized but under-resourced pending a signed-off ownership RACI.,/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,2026-07-31,low,"Volumetric, financial, and adoption figures are illustrative synthetic estimates generated for the skyharbor-air demo enrichment, structured to mirror plausible source-system exports (ServiceNow CMDB, vendor account extracts); validate against real vendor/ITSM exports before quoting externally or promoting to production.",/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,universal-standard-v3,453,APP-0452,synthetic-demo,8cb9f3791cd31cde6229defb5fa6e39ce9fc611c03c51057810d8b50086e6026,enriched_dense_synthetic_generation_2026_07,none,SYS-4bc2dec16a,mainline;mro;regional,middle,1,3949000,259,5,refactor_required,no,
skyharbor-air,Maintenance Cost Variance Reporting Compliance Checklist Tool,Custom,Maintenance & Engineering (MRO) Tooling,Maintenance & Engineering (MRO),regional,saas,Vendor SaaS,legacy_stable,tier3,SVP Technical Operations,Director MRO Systems,,maintenance cost variance reporting records,0,current_state,"Roughly 3,512 maintenance records/month, 12% YoY growth, with 10,098 active users concentrated among MRO planners.","Integration with SAP S/4HANA — Finance (FI) is one-directional, so known data quality issues in the maintenance cost variance reporting data feed require manual scrubbing before MRO planners can trust the output.",Director MRO Systems is piloting consolidation onto the enterprise standard platform with a subset of users ahead of a Q4 FY26 decision.,"maintenance cost variance reporting data completeness is strong (~12%), but cross-reference accuracy against SAP S/4HANA — Finance (FI) has not been formally measured.","Adoption is strong at hub stations but weak at outstations among MRO planners; governance is well-established with Director MRO Systems as the named accountable owner; technical debt is concentrated but manageable, concentrated in unsupported middleware versions.",/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,2026-07-31,medium,"Volumetric, financial, and adoption figures are illustrative synthetic estimates generated for the skyharbor-air demo enrichment, structured to mirror plausible source-system exports (ServiceNow CMDB, vendor account extracts); validate against real vendor/ITSM exports before quoting externally or promoting to production.",/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,universal-standard-v3,454,APP-0453,synthetic-demo,0f8fed9ed9f95507ed9d40b35a97de535b261ceb81dd3d46df9b31a40818ac27,enriched_dense_synthetic_generation_2026_07,none,SYS-5cfe90b552,mainline;mro;regional,middle,1,1880000,47,6,already_cloud,no,
skyharbor-air,Airworthiness Directive Compliance Dashboard Dashboard,SaaS,Maintenance & Engineering (MRO) Tooling,Maintenance & Engineering (MRO),regional,saas,Vendor SaaS,deprecated,tier3,SVP Technical Operations,Director MRO Systems,,airworthiness directive compliance dashboard records,1,current_state,"14 transactions/month through this tool, adoption at 12% of the 11,487 licensed seats issued to MRO planners.","Integration with Workday Core HR is one-directional, so duplicate manual data entry between this system and Workday Core HR.",Director MRO Systems is piloting consolidation onto the enterprise standard platform with a subset of users ahead of a the next 18 months decision.,"Known duplicate-record rate of roughly 12% in airworthiness directive compliance dashboard data, mostly from the Workday Core HR interface not deduplicating on load.","Adoption is moderate among MRO planners; governance is centralized but under-resourced with Director MRO Systems as the named accountable owner; technical debt is low, concentrated in the integration layer.",/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,2026-07-31,medium,"Volumetric, financial, and adoption figures are illustrative synthetic estimates generated for the skyharbor-air demo enrichment, structured to mirror plausible source-system exports (ServiceNow CMDB, vendor account extracts); validate against real vendor/ITSM exports before quoting externally or promoting to production.",/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,universal-standard-v3,455,APP-0454,synthetic-demo,2050f28a4f066abd1426b9ce2ffa6fc251cd1c3d677e8df58df571ecc987302a,enriched_dense_synthetic_generation_2026_07,none,SYS-57a3a4493d,mainline;mro;regional,middle,1,1880000,62,9,already_cloud,yes,2029-10-01
skyharbor-air,Elite Status Challenge Tracking Exception Queue,Legacy,Loyalty & Customer Marketing Tooling,Loyalty & Customer Marketing,regional,on_premise,DC-East Primary Data Center,legacy_stable,tier3,SVP Marketing & Loyalty,VP Commercial & Distribution Systems,,elite status challenge tracking records,2,current_state,"Small but sticky footprint: an estimated 10 elite records/month, used by 11,764 loyalty program analysts in the Denver (DEN) hub who have not migrated to the sanctioned successor tool.","No formal support contract; the legacy file-format handoff with Workday Core HR requires manual reformatting, and the one SME who understands it is nearing retirement.",No formal upgrade plan exists; VP Commercial & Distribution Systems has flagged a UX modernization as a candidate for the H1 FY27 planning cycle.,"elite status challenge tracking data completeness is strong (~12%), but cross-reference accuracy against Workday Core HR has not been formally measured.",Technical debt is moderate (chiefly hard-coded station configuration); functional adoption by loyalty program analysts is strong at hub stations but weak at outstations; governance maturity is well-established pending a signed-off ownership RACI.,/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,2026-07-31,low,"Volumetric, financial, and adoption figures are illustrative synthetic estimates generated for the skyharbor-air demo enrichment, structured to mirror plausible source-system exports (ServiceNow CMDB, vendor account extracts); validate against real vendor/ITSM exports before quoting externally or promoting to production.",/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,universal-standard-v3,456,APP-0455,synthetic-demo,7d70011f6c651315bd4d7d523ce682db0740b7e30f1fff92b31e63f8a58a13bc,enriched_dense_synthetic_generation_2026_07,none,SYS-65a3ef78af,cargo;loyalty;mainline;regional,front;middle,1,1880000,28,8,refactor_required,yes,
skyharbor-air,Partner Co-Marketing Campaign Approval Portal,Custom,Loyalty & Customer Marketing Tooling,Loyalty & Customer Marketing,regional,saas,Vendor SaaS,current,tier3,SVP Marketing & Loyalty,VP Commercial & Distribution Systems,,partner co-marketing campaign approval records,0,current_state,"11,236 licensed seats, 4,899 monthly active users (3% adoption), used primarily by loyalty program analysts in outstations on the legacy CUTE footprint.",duplicate manual data entry between this system and ServiceNow ITSM; adoption has plateaued below target because loyalty program analysts default back to email/spreadsheets for edge cases.,Renewal in FY28 is an opportunity to evaluate a UX modernization; no formal decision yet.,No automated data quality monitoring exists yet for partner co-marketing campaign approval data; spot checks have found identifier cross-reference inconsistencies in an estimated 3% of records.,"Adoption is high among loyalty program analysts; governance is centralized but under-resourced with VP Commercial & Distribution Systems as the named accountable owner; technical debt is elevated and actively being paid down, concentrated in the integration layer.",/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,2026-07-31,medium,"Volumetric, financial, and adoption figures are illustrative synthetic estimates generated for the skyharbor-air demo enrichment, structured to mirror plausible source-system exports (ServiceNow CMDB, vendor account extracts); validate against real vendor/ITSM exports before quoting externally or promoting to production.",/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,universal-standard-v3,457,APP-0456,synthetic-demo,74a9ff7c5e9b4e1be93eba807d01d7976f132ff570208281ad4f2250b6d315e6,enriched_dense_synthetic_generation_2026_07,none,SYS-5f62eb7d2d,cargo;loyalty;mainline;regional,front;middle,1,1880000,62,3,already_cloud,no,
skyharbor-air,Loyalty Fraud Pattern Review Compliance Checklist Tool,Custom,Loyalty & Customer Marketing Tooling,Loyalty & Customer Marketing,regional,saas,Vendor SaaS,current,tier3,SVP Marketing & Loyalty,VP Commercial & Distribution Systems,,loyalty fraud pattern review records,1,current_state,"32 transactions/month through this tool, adoption at 11% of the 10,819 licensed seats issued to loyalty program analysts.","Integration with RSA Archer GRC is one-directional, so access provisioning for new loyalty program analysts takes 13 business days versus the 1-day target.",VP Commercial & Distribution Systems is piloting integration of upstream real-time data feeds with a subset of users ahead of a FY28 decision.,"loyalty fraud pattern review data fields are largely complete, but 11% of records show stale cost-center values older than 10819 days.","Adoption is uneven across stations among loyalty program analysts; governance is informal with VP Commercial & Distribution Systems as the named accountable owner; technical debt is moderate, concentrated in the original 2016-era codebase.",/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,2026-07-31,medium,"Volumetric, financial, and adoption figures are illustrative synthetic estimates generated for the skyharbor-air demo enrichment, structured to mirror plausible source-system exports (ServiceNow CMDB, vendor account extracts); validate against real vendor/ITSM exports before quoting externally or promoting to production.",/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,universal-standard-v3,458,APP-0457,synthetic-demo,f0ed4e3d59d5c031d8698fdf0d846a0aa112ec4b617d620823c75c48c3e1eac0,enriched_dense_synthetic_generation_2026_07,none,SYS-700827aba0,cargo;loyalty;mainline;regional,front;middle,1,1880000,27,4,already_cloud,no,
skyharbor-air,Diversion Cost Estimation Audit Tool,Legacy,Flight Operations Tooling,Flight Operations,regional,on_premise,DC-East Primary Data Center,current,tier3,SVP Flight Operations,VP Flight & Crew Systems,,diversion cost estimation records,3,current_state,"Small but sticky footprint: an estimated 47 diversion records/month, used by 7,706 flight dispatchers in the Miami (MIA) cargo hub who have not migrated to the sanctioned successor tool.","reconciliation against Collibra Data Catalog is a monthly manual process prone to error; because it sits outside governed IT inventory, security patching is inconsistent.","Slated for expansion of real-time integration coverage by late FY27, but not yet funded or resourced.","diversion cost estimation data completeness is strong (~4%), but cross-reference accuracy against Collibra Data Catalog has not been formally measured.","Developing governance maturity — VP Flight & Crew Systems owns the platform, but a formal RACI for data stewardship is still pending. Adoption sits at strong at hub stations but weak at outstations among flight dispatchers. Technical debt is significant.",/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,2026-07-31,low,"Volumetric, financial, and adoption figures are illustrative synthetic estimates generated for the skyharbor-air demo enrichment, structured to mirror plausible source-system exports (ServiceNow CMDB, vendor account extracts); validate against real vendor/ITSM exports before quoting externally or promoting to production.",/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,universal-standard-v3,459,APP-0458,synthetic-demo,4bde9a12d9793bdbc3a7604aa4c33daf581cbc9bfde7d780997c77a0eb78c7e9,enriched_dense_synthetic_generation_2026_07,none,SYS-34adf11489,cargo;enterprise;mainline;regional,middle,1,1880000,39,5,refactor_required,no,
skyharbor-air,Extended-Range Twin-Engine (Etops) Compliance Tracking Request Tool,Custom,Flight Operations Tooling,Flight Operations,regional,saas,Vendor SaaS,current,tier3,SVP Flight Operations,VP Flight & Crew Systems,,extended-range twin-engine (ETOPS) compliance tracking records,1,current_state,"Roughly 6 extended-range records/month, 17% YoY growth, with 11,227 active users concentrated among flight dispatchers.",access provisioning for new flight dispatchers takes 9 business days versus the 1-day target; adoption has plateaued below target because flight dispatchers default back to email/spreadsheets for edge cases.,VP Flight & Crew Systems is piloting a UX modernization with a subset of users ahead of a the next 18 months decision.,"extended-range twin-engine (ETOPS) compliance tracking data completeness is strong (~17%), but cross-reference accuracy against SAP S/4HANA — Finance (FI) has not been formally measured.","Adoption is moderate among flight dispatchers; governance is developing with VP Flight & Crew Systems as the named accountable owner; technical debt is elevated and actively being paid down, concentrated in unsupported middleware versions.",/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,2026-07-31,medium,"Volumetric, financial, and adoption figures are illustrative synthetic estimates generated for the skyharbor-air demo enrichment, structured to mirror plausible source-system exports (ServiceNow CMDB, vendor account extracts); validate against real vendor/ITSM exports before quoting externally or promoting to production.",/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,universal-standard-v3,460,APP-0459,synthetic-demo,1d57d90a465171a4d13702ac74f59bfc5bda94554650f25a5f0ca52e208faead,enriched_dense_synthetic_generation_2026_07,none,SYS-f9320e2740,cargo;enterprise;mainline;regional,middle,1,1880000,44,3,already_cloud,no,
skyharbor-air,Runway Analysis Chart Requests Exception Queue,Custom,Flight Operations Tooling,Flight Operations,regional,saas,Vendor SaaS,current,tier3,SVP Flight Operations,VP Flight & Crew Systems,,runway analysis chart requests records,1,current_state,"Roughly 8,369 runway records/month, 3% YoY growth, with 9,938 active users concentrated among flight dispatchers.","Integration with SAP S/4HANA — Finance (FI) is one-directional, so known data quality issues in the runway analysis chart requests data feed require manual scrubbing before flight dispatchers can trust the output.",VP Flight & Crew Systems is piloting consolidation onto the enterprise standard platform with a subset of users ahead of a FY28 decision.,"runway analysis chart requests data fields are largely complete, but 3% of records show stale cost-center values older than 9938 days.",Technical debt is concentrated but manageable (chiefly the reporting layer); functional adoption by flight dispatchers is strong at hub stations but weak at outstations; governance maturity is fragmented across the Meridian and mainline organizations pending a completed architecture review.,/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,2026-07-31,medium,"Volumetric, financial, and adoption figures are illustrative synthetic estimates generated for the skyharbor-air demo enrichment, structured to mirror plausible source-system exports (ServiceNow CMDB, vendor account extracts); validate against real vendor/ITSM exports before quoting externally or promoting to production.",/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,universal-standard-v3,461,APP-0460,synthetic-demo,ec5177760494732afea894477edb7e33dcf94f5389b194c72b379f2b489e7886,enriched_dense_synthetic_generation_2026_07,none,SYS-fd573337d2,cargo;enterprise;mainline;regional,middle,1,1880000,21,4,already_cloud,no,
skyharbor-air,Operational Flight Plan Archive Query Portal,Legacy,Flight Operations Tooling,Flight Operations,regional,on_premise,DC-East Primary Data Center,current,tier3,SVP Flight Operations,VP Flight & Crew Systems,,operational flight plan archive query records,1,current_state,"Small but sticky footprint: an estimated 29 operational records/month, used by 8,704 flight dispatchers in the Denver (DEN) hub who have not migrated to the sanctioned successor tool.","reconciliation against Collibra Data Catalog is a monthly manual process prone to error; because it sits outside governed IT inventory, security patching is inconsistent.","Slated for a version upgrade by Q2 FY27, but not yet funded or resourced.",No automated data quality monitoring exists yet for operational flight plan archive query data; spot checks have found vendor reference inconsistencies in an estimated 37% of records.,"Developing governance maturity — VP Flight & Crew Systems owns the platform, but a formal RACI for data stewardship is still pending. Adoption sits at high among flight dispatchers. Technical debt is elevated and actively being paid down.",/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,2026-07-31,low,"Volumetric, financial, and adoption figures are illustrative synthetic estimates generated for the skyharbor-air demo enrichment, structured to mirror plausible source-system exports (ServiceNow CMDB, vendor account extracts); validate against real vendor/ITSM exports before quoting externally or promoting to production.",/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,universal-standard-v3,462,APP-0461,synthetic-demo,3775b0a5d946d8c825de96cf2ce5e50978c2f2f74c91571d78433a3851285e8a,enriched_dense_synthetic_generation_2026_07,none,SYS-9c88301258,cargo;enterprise;mainline;regional,middle,1,1880000,62,5,rehost_candidate,no,
