tenant_key,source_system,source_object,source_record_id,extract_job_id,extract_timestamp,as_of_date,contract_id,document_id,concept_ref,source_page,span_start,span_end,extracted_text,extraction_method,confidence,conflict_group_id,review_state,row_hash
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-FIN-BPO-001-MSA-01,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-FIN-BPO-001,DOC-MER-CTR-FIN-BPO-001-MSA,master_services_agreement.precedence-and-change-control,1,120,190,"The MSA controls unless an executed amendment names MER-CTR-FIN-BPO-001, the clause number, the affected service tower, and the superseded document ID. Side letters cannot change price, SLA, notice, security, or termination rights without that explicit amendment reference.",synthetic_role_specific_page_span_markdown_equivalent,0.93,CONFLICT-MER-CTR-FIN-BPO-001-CG-01,accepted_synthetic_fixture,e09156f6c77d5559021aca7107c8cf0c09279eedd8822269a387962426e969d0
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-FIN-BPO-001-MSA-02,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-FIN-BPO-001,DOC-MER-CTR-FIN-BPO-001-MSA,master_services_agreement.audit-and-records,2,220,290,"LedgerWorks Managed Finance Ltd. must retain CLM, AP, PO, SLA, case, transition, and control evidence at native source-system grain for seven years and produce extract IDs within ten business days.",synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,701bc3b86d7ea277d8bffb4ea0a5597a0a60e28bff04fde6c574bbe7cf87c660
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-FIN-BPO-001-MSA-03,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-FIN-BPO-001,DOC-MER-CTR-FIN-BPO-001-MSA,master_services_agreement.termination-and-step-in,3,320,390,"Meridian may terminate for uncured material breach, missed transition gates, repeated control failure, or unresolved data-access violations. Step-in rights attach to accounts payable and month-end close continuity events.",synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,848bcdc238b8b068717a9c6d155fab71534b517a81b23d0bb5294b7534b2e2a8
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-FIN-BPO-001-MSA-04,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-FIN-BPO-001,DOC-MER-CTR-FIN-BPO-001-MSA,master_services_agreement.confidentiality-and-data-use,4,420,490,"Supplier may process Meridian data only for contracted services and must preserve owner, source system, source row, location, and subprocessor lineage for every handoff.",synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,c110c64d51896099338ce2be26cf4102b3d046927e12f2c54fc812faede0413a
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-FIN-BPO-001-SOW-CORE-01,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-FIN-BPO-001,DOC-MER-CTR-FIN-BPO-001-SOW-CORE,statement_of_work_core.in-scope-services,1,120,190,"In-scope services cover accounts payable, month-end close, reconciliations, and management reporting; each service has a retained owner, supplier owner, system of record, volume baseline, and handoff gate.",synthetic_role_specific_page_span_markdown_equivalent,0.93,CONFLICT-MER-CTR-FIN-BPO-001-CG-01,accepted_synthetic_fixture,64b01ec5fd444ae7670801f310251cec7a9142d9276e2e5b047b56e90d830d8f
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-FIN-BPO-001-SOW-CORE-02,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-FIN-BPO-001,DOC-MER-CTR-FIN-BPO-001-SOW-CORE,statement_of_work_core.out-of-scope-work,2,220,290,"Clinical judgement, policy exception approval, final finance signoff, employment decisions, and vendor award decisions remain retained Meridian responsibilities.",synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,0374c68fd15294c2c790a5f69086d6ea4caaacc17dd3b1edc93fc28f856fadbb
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-FIN-BPO-001-SOW-CORE-03,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-FIN-BPO-001,DOC-MER-CTR-FIN-BPO-001-SOW-CORE,statement_of_work_core.delivery-locations,3,320,390,"Delivery may occur from Denver finance hub, nearshore finance center, retained controller team only when role, data class, and access-control evidence are approved.",synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,785a34526c6f96425a45b7d059c573f8bef4f3ecd1e17af4af7b881656d659ec
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-FIN-BPO-001-SOW-CORE-04,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-FIN-BPO-001,DOC-MER-CTR-FIN-BPO-001-SOW-CORE,statement_of_work_core.governance-cadence,4,420,490,"Weekly operations review and monthly commercial review must reconcile scope, backlog, SLA, invoice, staffing, transition issue, and control-exception data.",synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,bb04a205fb0dec1db8c4de51248623a8dffaf38592d391e178759b4ce027c8fa
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-FIN-BPO-001-SOW-OPERATIONS-01,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-FIN-BPO-001,DOC-MER-CTR-FIN-BPO-001-SOW-OPERATIONS,service_operations_schedule.native-operational-grain,1,120,190,"Workday Finance exports must preserve source record, case/process ID, period, queue, owner, status, touch count, rework flag, cycle time, and quality disposition.",synthetic_role_specific_page_span_markdown_equivalent,0.93,CONFLICT-MER-CTR-FIN-BPO-001-CG-01,accepted_synthetic_fixture,7a62d46dab2250d0cf4586f8a1a9982b9890b1a0853ab2be0501376ac7ab9f7e
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-FIN-BPO-001-SOW-OPERATIONS-02,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-FIN-BPO-001,DOC-MER-CTR-FIN-BPO-001-SOW-OPERATIONS,service_operations_schedule.workload-baseline,2,220,290,The baseline uses six monthly periods ending 2027-06-30; generated rows carry formula notes and are not client truth.,synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,586f3b616d1b4ed8df2795d02a5d63ca342776fda83ad0bb055f860cf4370adf
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-FIN-BPO-001-SOW-OPERATIONS-03,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-FIN-BPO-001,DOC-MER-CTR-FIN-BPO-001-SOW-OPERATIONS,service_operations_schedule.retained-organization,3,320,390,"Meridian retains policy authority, exception approval, business-rule stewardship, compliance review, and Finance value confirmation.",synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,51c27015877198e31ec1bf94dc07e52bb75b033694d004007d7c297574094acf
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-FIN-BPO-001-SOW-OPERATIONS-04,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-FIN-BPO-001,DOC-MER-CTR-FIN-BPO-001-SOW-OPERATIONS,service_operations_schedule.operational-handoffs,4,420,490,Supplier handoffs must cite case IDs and responsible role before work can be measured or priced.,synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,57ef73d125ddee32093bead44fd77cd7ac4c7e0d8f5b76f63ae9c3288e00cbe2
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-FIN-BPO-001-SLA-SCHEDULE-01,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-FIN-BPO-001,DOC-MER-CTR-FIN-BPO-001-SLA-SCHEDULE,service_level_kpi_schedule.service-level-definitions,1,120,190,"Primary KPIs are accounts payable cycle time, month-end close accuracy, reconciliations backlog age, and management reporting first-pass quality with metric definitions tied to native exports.",synthetic_role_specific_page_span_markdown_equivalent,0.93,CONFLICT-MER-CTR-FIN-BPO-001-CG-01,accepted_synthetic_fixture,5b1ea0e7779f62799e764d92ed306b0daa6282e9f9d1d9273fd50a863f123ebb
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-FIN-BPO-001-SLA-SCHEDULE-02,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-FIN-BPO-001,DOC-MER-CTR-FIN-BPO-001-SLA-SCHEDULE,service_level_kpi_schedule.fee-base,2,220,290,"Monthly fee base excludes taxes, pass-throughs, transition charges, and disputed one-time items. Credits use the current operative pricing line for the service tower.",synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,36b95b48083a38569fb2fc4d2fcf49e37177af0e58b47bae5f37f67008cc88ce
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-FIN-BPO-001-SLA-SCHEDULE-03,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-FIN-BPO-001,DOC-MER-CTR-FIN-BPO-001-SLA-SCHEDULE,service_level_kpi_schedule.exclusions,3,320,390,"Client-caused dependency holds, policy freezes, force majeure, and approved transition blackouts are excluded only when evidenced by issue IDs.",synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,2e9efc57df0a3ed87e5329ff7e3eb73ebe1c0c54bc7a23e17ff09db688d4a826
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-FIN-BPO-001-SLA-SCHEDULE-04,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-FIN-BPO-001,DOC-MER-CTR-FIN-BPO-001-SLA-SCHEDULE,service_level_kpi_schedule.claim-window,4,420,490,"Claims are due by day fifteen of the following month and must include breach row ID, supplier responsibility state, fee base, and reviewer decision.",synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,d1491e0534d59298cafa182f7e3dd23e4c1eb301e82dfd31a848ff9b9c9ec8e4
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-FIN-BPO-001-PRICING-EXHIBIT-01,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-FIN-BPO-001,DOC-MER-CTR-FIN-BPO-001-PRICING-EXHIBIT,pricing_rate_card_exhibit.rate-card,1,120,190,"Rates include FTE/month, transaction, outcome, transition fee, retained-cost offset, volume band, UOM, effective period, and operative/superseded state.",synthetic_role_specific_page_span_markdown_equivalent,0.93,CONFLICT-MER-CTR-FIN-BPO-001-CG-01,accepted_synthetic_fixture,fefad346c91822470bef6570ac309698b4c7ff1af61a76bba654d02c8a0739a5
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-FIN-BPO-001-PRICING-EXHIBIT-02,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-FIN-BPO-001,DOC-MER-CTR-FIN-BPO-001-PRICING-EXHIBIT,pricing_rate_card_exhibit.volume-bands,2,220,290,"Bands reset monthly by service tower. Minimum commitments may not be blended across accounts payable, month-end close, reconciliations, and management reporting.",synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,c5be052fa976fdc04417d709745dcb568437f9199794c38597ae4fbd7a97a21d
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-FIN-BPO-001-PRICING-EXHIBIT-03,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-FIN-BPO-001,DOC-MER-CTR-FIN-BPO-001-PRICING-EXHIBIT,pricing_rate_card_exhibit.uplift-and-cola,3,320,390,Annual uplift is capped at 3.5 percent after the first twelve months unless the renewal quote lowers the commercial baseline.,synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,6e6ed8d3a310a5a7662f5d800b7cb447458553b63544443b0dc554000f94171f
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-FIN-BPO-001-PRICING-EXHIBIT-04,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-FIN-BPO-001,DOC-MER-CTR-FIN-BPO-001-PRICING-EXHIBIT,pricing_rate_card_exhibit.value-treatment,4,420,490,"Avoided, recoverable, negotiated, and finance-confirmed value are separate measures; unresolved conflicts block action and value claims.",synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,7398132f37e52e31514f7b7d93dc959535c885744de6202d47f51c75c4fef9f1
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-FIN-BPO-001-AMEND-001-01,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-FIN-BPO-001,DOC-MER-CTR-FIN-BPO-001-AMEND-001,change_order_pricing_amendment.pricing-supersession,1,120,190,"This amendment supersedes the initial pricing exhibit only for listed service towers, UOMs, effective dates, and pricing line IDs.",synthetic_role_specific_page_span_markdown_equivalent,0.93,CONFLICT-MER-CTR-FIN-BPO-001-CG-01,accepted_synthetic_fixture,cca10673fc72b7b98a87dea6aa60846f45cc577f342e28a134c8d1a1aa6e891d
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-FIN-BPO-001-AMEND-001-02,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-FIN-BPO-001,DOC-MER-CTR-FIN-BPO-001-AMEND-001,change_order_pricing_amendment.changed-rates,2,220,290,accounts payable and month-end close move to current rates from 2027-01-01; AP variance recovery requires invoice line evidence and reviewer decision.,synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,651ca8aeb64659c7903b784a3967344bd024436d789180e171838d8208a8cb08
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-FIN-BPO-001-AMEND-001-03,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-FIN-BPO-001,DOC-MER-CTR-FIN-BPO-001-AMEND-001,change_order_pricing_amendment.approvals,3,320,390,"Procurement, Finance, service owner, and Legal approvals are required before vendor outreach references this amendment.",synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,3b6a3954d1919f1dd3829a5111f7715718254f36b3118cdc26bfcd502c12b4d0
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-FIN-BPO-001-AMEND-001-04,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-FIN-BPO-001,DOC-MER-CTR-FIN-BPO-001-AMEND-001,change_order_pricing_amendment.conflict-handling,4,420,490,"If AP, CLM, and pricing rows disagree, the conflict remains unresolved until a reviewer accepts a source-of-record decision.",synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,0732766bc5e3beccb7ac764ab14d0855dc24233688b550e30f3477f184e5c737
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-FIN-BPO-001-AMEND-002-01,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-FIN-BPO-001,DOC-MER-CTR-FIN-BPO-001-AMEND-002,scope_change_amendment.scope-supersession,1,120,190,"This amendment modifies scope for reconciliations and management reporting, but does not add unlisted locations, subprocessors, or systems.",synthetic_role_specific_page_span_markdown_equivalent,0.93,CONFLICT-MER-CTR-FIN-BPO-001-CG-01,accepted_synthetic_fixture,033a3071cbeea530d4546c96aa1717b6373d8e8241a6bbcbb6fcf48bd7462b2c
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-FIN-BPO-001-AMEND-002-02,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-FIN-BPO-001,DOC-MER-CTR-FIN-BPO-001-AMEND-002,scope_change_amendment.systems-and-interfaces,2,220,290,Supplier obligations attach to Workday Finance and named workflow exports only; folder labels or contract family names are not evidence.,synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,d598a213c4435b145316e016b7e944d3bf22844a46dda6146f741e0a160ca067
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-FIN-BPO-001-AMEND-002-03,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-FIN-BPO-001,DOC-MER-CTR-FIN-BPO-001-AMEND-002,scope_change_amendment.retained-work,3,320,390,Retained Meridian work cannot be silently priced as vendor work; transition-cost and retained-cost rows must stay separate.,synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,fbe127ccace4d99684ad1d06f400ba88ca5ec564d49513efc707128b68a0b2c0
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-FIN-BPO-001-AMEND-002-04,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-FIN-BPO-001,DOC-MER-CTR-FIN-BPO-001-AMEND-002,scope_change_amendment.operational-acceptance,4,420,490,"Acceptance requires baseline, SLA, invoice, transition, risk/control, and Finance realization rows to reconcile.",synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,c3deee4abce1b0f0bbf42bf6ccf61304d6f6e3ba7a0725f3d90e05bdd88bf70f
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-FIN-BPO-001-TRANSITION-PLAN-01,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-FIN-BPO-001,DOC-MER-CTR-FIN-BPO-001-TRANSITION-PLAN,transition_plan.wave-plan,1,120,190,"Waves cover discovery, design, knowledge transfer, pilot, cutover, stabilization, and exit-readiness with milestone IDs and acceptance gates.",synthetic_role_specific_page_span_markdown_equivalent,0.93,CONFLICT-MER-CTR-FIN-BPO-001-CG-01,accepted_synthetic_fixture,990b0c3399b6a2ec39d7c17f2ce9ca4df916419f2f2fef1cac8b0a0472555c1e
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-FIN-BPO-001-TRANSITION-PLAN-02,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-FIN-BPO-001,DOC-MER-CTR-FIN-BPO-001-TRANSITION-PLAN,transition_plan.knowledge-transfer,2,220,290,"KT artifacts include runbooks, recordings, access matrices, exception playbooks, outstanding risks, and retained-owner acceptance.",synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,2271b914f5ad01c84279804322bdd5cbafa9b340ae688061d087ed0d706a1fe3
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-FIN-BPO-001-TRANSITION-PLAN-03,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-FIN-BPO-001,DOC-MER-CTR-FIN-BPO-001-TRANSITION-PLAN,transition_plan.stabilization,3,320,390,"Stabilization requires two consecutive green months for SLA, quality, backlog, access controls, and invoice accuracy.",synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,05d9d3e94ec902b63ce626a804b599a4eb6dbdbd6654a306e32310d93f539dee
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-FIN-BPO-001-TRANSITION-PLAN-04,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-FIN-BPO-001,DOC-MER-CTR-FIN-BPO-001-TRANSITION-PLAN,transition_plan.exit-and-step-in,4,420,490,"Exit assistance includes data return, open-case handoff, role mapping, supplier access removal, and step-in operating procedures.",synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,3d6269ac110324a8f39a36132a1ce7c525acf4cdf337e21a34c4a1ce73703c1c
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-FIN-BPO-001-SECURITY-CONTROL-01,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-FIN-BPO-001,DOC-MER-CTR-FIN-BPO-001-SECURITY-CONTROL,security_control_schedule.data-access,1,120,190,"Access is least-privilege, role-based, location-scoped, and recertified monthly. Employee, patient-adjacent, finance, supplier, and invoice data are separate classes.",synthetic_role_specific_page_span_markdown_equivalent,0.93,CONFLICT-MER-CTR-FIN-BPO-001-CG-01,accepted_synthetic_fixture,0b71a3036130dae6ec3521f8156d7149e74adb57a691d5f884150312d25abb35
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-FIN-BPO-001-SECURITY-CONTROL-02,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-FIN-BPO-001,DOC-MER-CTR-FIN-BPO-001-SECURITY-CONTROL,security_control_schedule.control-evidence,2,220,290,"SOC2/ISO/HITRUST or equivalent control evidence must map to process, system, location, subprocessor, and exception owner.",synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,1fc65553263d46b15127b7635740cb6d0fc5498b4dc259843b75873c4be0e865
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-FIN-BPO-001-SECURITY-CONTROL-03,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-FIN-BPO-001,DOC-MER-CTR-FIN-BPO-001-SECURITY-CONTROL,security_control_schedule.segregation-of-duties,3,320,390,Supplier maker/checker and Meridian approval responsibilities must be separated for month-end close and reconciliations.,synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,0138665586cbb1d3ad96f1a57b54f32f494837a8109283e33ba5b7eeb3c01525
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-FIN-BPO-001-SECURITY-CONTROL-04,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-FIN-BPO-001,DOC-MER-CTR-FIN-BPO-001-SECURITY-CONTROL,security_control_schedule.incident-notice,4,420,490,Material control or security incident notice is due within seventy-two hours of confirmation and blocks award/value gates until reviewed.,synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,ddbf96bf56f5eb611139ba2055b8f695204ffd2a7ee67750c3ed604894863808
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-FIN-BPO-001-NOTICE-RENEWAL-01,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-FIN-BPO-001,DOC-MER-CTR-FIN-BPO-001-NOTICE-RENEWAL,renewal_notice_termination_evidence.notice-date,1,120,190,"The notice deadline is 2029-04-30; any Source event must show owner, delivery receipt, legal position, and renewal assumption before vendor outreach.",synthetic_role_specific_page_span_markdown_equivalent,0.93,CONFLICT-MER-CTR-FIN-BPO-001-CG-01,accepted_synthetic_fixture,b8907ea44f9249fd6911dc25d88e4d7a70fa14be40e3163c5ef4fd01802093dd
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-FIN-BPO-001-NOTICE-RENEWAL-02,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-FIN-BPO-001,DOC-MER-CTR-FIN-BPO-001-NOTICE-RENEWAL,renewal_notice_termination_evidence.renewal-evidence,2,220,290,"Renewal quote rows must preserve quote ID, rate, UOM, volume band, assumptions, exceptions, and response date.",synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,e03f54b134339a67c26d30797b60ecbe57dbe29405c92ad293727f89f33f2abc
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-FIN-BPO-001-NOTICE-RENEWAL-03,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-FIN-BPO-001,DOC-MER-CTR-FIN-BPO-001-NOTICE-RENEWAL,renewal_notice_termination_evidence.termination-rights,3,320,390,"Termination rights depend on unresolved breach, transition failure, control exceptions, and approved retained operating model.",synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,8187f82543d875aee4f1dcedf3bda610d1a0e8f34654d01ab467bbe62de54a10
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-FIN-BPO-001-NOTICE-RENEWAL-04,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-FIN-BPO-001,DOC-MER-CTR-FIN-BPO-001-NOTICE-RENEWAL,renewal_notice_termination_evidence.decision-gate,4,420,490,No live-client claim or vendor instruction is approved by this synthetic package.,synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,1541808c1dec2cb15c3ea58594da38de8685d5fd9d4f07c836dde1eb9da5a383
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-FIN-BPO-001-SIDE-LETTER-01,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-FIN-BPO-001,DOC-MER-CTR-FIN-BPO-001-SIDE-LETTER,side_letter_exception_log.exception-log,1,120,190,"The side letter records exceptions for MER-CTR-FIN-BPO-001; it does not supersede pricing, SLA, security, notice, or transition terms without amendment linkage.",synthetic_role_specific_page_span_markdown_equivalent,0.93,CONFLICT-MER-CTR-FIN-BPO-001-CG-01,accepted_synthetic_fixture,2350deda4bf647ddbb8be20256bcba5d26361d10accee473495965c99f792025
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-FIN-BPO-001-SIDE-LETTER-02,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-FIN-BPO-001,DOC-MER-CTR-FIN-BPO-001-SIDE-LETTER,side_letter_exception_log.commercial-concession,2,220,290,Temporary concession applies only to named period and source record. It cannot be converted into savings without Finance close proof.,synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,46ef900084fbda0bcdad387660cd9de8b7d0ff7ce50579c2940f12277719837a
