file,line,schema,table,full_table_name,sunset_status,classification_reason,next_action,owner_to_confirm,live_readback_required,parity_target,deletion_authorization_required
supabase/migrations/20260507230500_ai_initiatives_registry.sql,185,public,ai_initiative_decisions,public.ai_initiative_decisions,REVIEW_FOR_MOVES_OR_CONTEXT_BRIDGE,"Engagement, client, portfolio, initiative, or outcome table.",Determine whether it remains transactional control-plane data or becomes an ECL projection/context fact.,Moves/product owner plus ECL context owner,True,control-plane keep decision or ECL context/projection bridge,True
supabase/migrations/20260507230500_ai_initiatives_registry.sql,214,public,ai_initiative_vendors,public.ai_initiative_vendors,REVIEW_FOR_MOVES_OR_CONTEXT_BRIDGE,"Engagement, client, portfolio, initiative, or outcome table.",Determine whether it remains transactional control-plane data or becomes an ECL projection/context fact.,Moves/product owner plus ECL context owner,True,control-plane keep decision or ECL context/projection bridge,True
supabase/migrations/20260507230500_ai_initiatives_registry.sql,239,public,ai_initiative_scenarios,public.ai_initiative_scenarios,REVIEW_FOR_MOVES_OR_CONTEXT_BRIDGE,"Engagement, client, portfolio, initiative, or outcome table.",Determine whether it remains transactional control-plane data or becomes an ECL projection/context fact.,Moves/product owner plus ECL context owner,True,control-plane keep decision or ECL context/projection bridge,True
supabase/migrations/20260508040000_source_event_pricing_submissions.sql,19,public,source_event_pricing_submissions,public.source_event_pricing_submissions,REPLACE_WITH_ECL_PROJECTION,Product-specific or product-read-model table.,Rebuild as ECL projection/cube or compatibility bridge after parity and browser proof.,product owner plus ECL projection owner,True,ECL projection or cube,True
supabase/migrations/20260508203814_agent_attachments.sql,28,public,agent_attachment,public.agent_attachment,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260509120000_retail_genome_supabase_graph.sql,32,public,intelligence_graph_edges,public.intelligence_graph_edges,HOLD_UNTIL_ECL_CONTEXT_PARITY,"Context, graph, artifact, signal, or evidence substrate.",Map writer/reader and compare against ECL source/context/relationship/document paths before retiring.,context/retrieval owner plus ECL context owner,True,ECL source/context/document/relationship path,True
supabase/migrations/20260513140000_atlas_reasoning_traces.sql,6,public,atlas_reasoning_traces,public.atlas_reasoning_traces,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260513150000_canonical_industry_ai_patterns.sql,12,public,canonical_industry_ai_patterns,public.canonical_industry_ai_patterns,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260514100000_enterprise_context_layer.sql,8,public,enterprise_context_sources,public.enterprise_context_sources,HOLD_UNTIL_ECL_CONTEXT_PARITY,"Context, graph, artifact, signal, or evidence substrate.",Map writer/reader and compare against ECL source/context/relationship/document paths before retiring.,context/retrieval owner plus ECL context owner,True,ECL source/context/document/relationship path,True
supabase/migrations/20260514100000_enterprise_context_layer.sql,33,public,enterprise_context_source_files,public.enterprise_context_source_files,REPLACE_WITH_ECL_PROJECTION,Product-specific or product-read-model table.,Rebuild as ECL projection/cube or compatibility bridge after parity and browser proof.,product owner plus ECL projection owner,True,ECL projection or cube,True
supabase/migrations/20260514100000_enterprise_context_layer.sql,58,public,enterprise_context_records,public.enterprise_context_records,HOLD_UNTIL_ECL_CONTEXT_PARITY,"Context, graph, artifact, signal, or evidence substrate.",Map writer/reader and compare against ECL source/context/relationship/document paths before retiring.,context/retrieval owner plus ECL context owner,True,ECL source/context/document/relationship path,True
supabase/migrations/20260514100000_enterprise_context_layer.sql,90,public,enterprise_context_facts,public.enterprise_context_facts,HOLD_UNTIL_ECL_CONTEXT_PARITY,"Context, graph, artifact, signal, or evidence substrate.",Map writer/reader and compare against ECL source/context/relationship/document paths before retiring.,context/retrieval owner plus ECL context owner,True,ECL source/context/document/relationship path,True
supabase/migrations/20260514100000_enterprise_context_layer.sql,120,public,enterprise_context_relationships,public.enterprise_context_relationships,HOLD_UNTIL_ECL_CONTEXT_PARITY,"Context, graph, artifact, signal, or evidence substrate.",Map writer/reader and compare against ECL source/context/relationship/document paths before retiring.,context/retrieval owner plus ECL context owner,True,ECL source/context/document/relationship path,True
supabase/migrations/20260514100000_enterprise_context_layer.sql,148,public,enterprise_context_evidence,public.enterprise_context_evidence,HOLD_UNTIL_ECL_CONTEXT_PARITY,"Context, graph, artifact, signal, or evidence substrate.",Map writer/reader and compare against ECL source/context/relationship/document paths before retiring.,context/retrieval owner plus ECL context owner,True,ECL source/context/document/relationship path,True
supabase/migrations/20260514100000_enterprise_context_layer.sql,178,public,enterprise_context_quality_issues,public.enterprise_context_quality_issues,HOLD_UNTIL_ECL_CONTEXT_PARITY,"Context, graph, artifact, signal, or evidence substrate.",Map writer/reader and compare against ECL source/context/relationship/document paths before retiring.,context/retrieval owner plus ECL context owner,True,ECL source/context/document/relationship path,True
supabase/migrations/20260514100000_enterprise_context_layer.sql,207,public,enterprise_context_stewardship_tasks,public.enterprise_context_stewardship_tasks,HOLD_UNTIL_ECL_CONTEXT_PARITY,"Context, graph, artifact, signal, or evidence substrate.",Map writer/reader and compare against ECL source/context/relationship/document paths before retiring.,context/retrieval owner plus ECL context owner,True,ECL source/context/document/relationship path,True
supabase/migrations/20260514100000_enterprise_context_layer.sql,236,public,enterprise_context_snapshots,public.enterprise_context_snapshots,HOLD_UNTIL_ECL_CONTEXT_PARITY,"Context, graph, artifact, signal, or evidence substrate.",Map writer/reader and compare against ECL source/context/relationship/document paths before retiring.,context/retrieval owner plus ECL context owner,True,ECL source/context/document/relationship path,True
supabase/migrations/20260514100000_enterprise_context_layer.sql,260,public,enterprise_context_template_runs,public.enterprise_context_template_runs,HOLD_UNTIL_ECL_CONTEXT_PARITY,"Context, graph, artifact, signal, or evidence substrate.",Map writer/reader and compare against ECL source/context/relationship/document paths before retiring.,context/retrieval owner plus ECL context owner,True,ECL source/context/document/relationship path,True
supabase/migrations/20260514100000_enterprise_context_layer.sql,292,public,enterprise_context_chunk_queue,public.enterprise_context_chunk_queue,HOLD_UNTIL_ECL_CONTEXT_PARITY,"Context, graph, artifact, signal, or evidence substrate.",Map writer/reader and compare against ECL source/context/relationship/document paths before retiring.,context/retrieval owner plus ECL context owner,True,ECL source/context/document/relationship path,True
supabase/migrations/20260515200000_sensitive_upload_audit.sql,20,public,sensitive_upload_audit,public.sensitive_upload_audit,HOLD_PLATFORM_CONTROL,"Platform control, auth, audit, notification, or approval table.",Do not fold into ECL; review separately as control-plane schema.,platform/control-plane owner,True,not ECL by default; keep or migrate as control-plane schema,True
supabase/migrations/20260515210000_agent_quality_violation_events.sql,12,public,agent_quality_violation_events,public.agent_quality_violation_events,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260516180000_outcome_ledger.sql,36,public,outcome_ledger,public.outcome_ledger,REVIEW_FOR_MOVES_OR_CONTEXT_BRIDGE,"Engagement, client, portfolio, initiative, or outcome table.",Determine whether it remains transactional control-plane data or becomes an ECL projection/context fact.,Moves/product owner plus ECL context owner,True,control-plane keep decision or ECL context/projection bridge,True
supabase/migrations/20260516200000_outcome_pattern_feedback.sql,49,public,outcome_pattern_feedback,public.outcome_pattern_feedback,REVIEW_FOR_MOVES_OR_CONTEXT_BRIDGE,"Engagement, client, portfolio, initiative, or outcome table.",Determine whether it remains transactional control-plane data or becomes an ECL projection/context fact.,Moves/product owner plus ECL context owner,True,control-plane keep decision or ECL context/projection bridge,True
supabase/migrations/20260517100000_sourcing_work_items.sql,53,public,sourcing_work_items,public.sourcing_work_items,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260517190000_platform_notification_events.sql,8,public,platform_notification_events,public.platform_notification_events,HOLD_PLATFORM_CONTROL,"Platform control, auth, audit, notification, or approval table.",Do not fold into ECL; review separately as control-plane schema.,platform/control-plane owner,True,not ECL by default; keep or migrate as control-plane schema,True
supabase/migrations/20260518024500_platform_notification_deliveries.sql,8,public,platform_notification_deliveries,public.platform_notification_deliveries,HOLD_PLATFORM_CONTROL,"Platform control, auth, audit, notification, or approval table.",Do not fold into ECL; review separately as control-plane schema.,platform/control-plane owner,True,not ECL by default; keep or migrate as control-plane schema,True
supabase/migrations/20260519120000_expert_reviews.sql,33,public,expert_reviews,public.expert_reviews,REPLACE_WITH_ECL_PROJECTION,Product-specific or product-read-model table.,Rebuild as ECL projection/cube or compatibility bridge after parity and browser proof.,product owner plus ECL projection owner,True,ECL projection or cube,True
supabase/migrations/20260522170000_ai_egress_control_plane.sql,62,public,tenant_policy_audit,public.tenant_policy_audit,HOLD_PLATFORM_CONTROL,"Platform control, auth, audit, notification, or approval table.",Do not fold into ECL; review separately as control-plane schema.,platform/control-plane owner,True,not ECL by default; keep or migrate as control-plane schema,True
supabase/migrations/20260522170000_ai_egress_control_plane.sql,76,public,ai_egress_audit,public.ai_egress_audit,HOLD_PLATFORM_CONTROL,"Platform control, auth, audit, notification, or approval table.",Do not fold into ECL; review separately as control-plane schema.,platform/control-plane owner,True,not ECL by default; keep or migrate as control-plane schema,True
supabase/migrations/20260523050000_corpus_data_layer.sql,25,public,corpus_patterns,public.corpus_patterns,HOLD_UNTIL_ECL_CONTEXT_PARITY,"Context, graph, artifact, signal, or evidence substrate.",Map writer/reader and compare against ECL source/context/relationship/document paths before retiring.,context/retrieval owner plus ECL context owner,True,ECL source/context/document/relationship path,True
supabase/migrations/20260523050000_corpus_data_layer.sql,47,public,corpus_pattern_versions,public.corpus_pattern_versions,HOLD_UNTIL_ECL_CONTEXT_PARITY,"Context, graph, artifact, signal, or evidence substrate.",Map writer/reader and compare against ECL source/context/relationship/document paths before retiring.,context/retrieval owner plus ECL context owner,True,ECL source/context/document/relationship path,True
supabase/migrations/20260523050000_corpus_data_layer.sql,67,public,corpus_pattern_content,public.corpus_pattern_content,HOLD_UNTIL_ECL_CONTEXT_PARITY,"Context, graph, artifact, signal, or evidence substrate.",Map writer/reader and compare against ECL source/context/relationship/document paths before retiring.,context/retrieval owner plus ECL context owner,True,ECL source/context/document/relationship path,True
supabase/migrations/20260523050000_corpus_data_layer.sql,79,public,corpus_pattern_relationships,public.corpus_pattern_relationships,HOLD_UNTIL_ECL_CONTEXT_PARITY,"Context, graph, artifact, signal, or evidence substrate.",Map writer/reader and compare against ECL source/context/relationship/document paths before retiring.,context/retrieval owner plus ECL context owner,True,ECL source/context/document/relationship path,True
supabase/migrations/20260523050000_corpus_data_layer.sql,91,public,corpus_review_state,public.corpus_review_state,HOLD_UNTIL_ECL_CONTEXT_PARITY,"Context, graph, artifact, signal, or evidence substrate.",Map writer/reader and compare against ECL source/context/relationship/document paths before retiring.,context/retrieval owner plus ECL context owner,True,ECL source/context/document/relationship path,True
supabase/migrations/20260523050000_corpus_data_layer.sql,103,public,corpus_telemetry,public.corpus_telemetry,HOLD_UNTIL_ECL_CONTEXT_PARITY,"Context, graph, artifact, signal, or evidence substrate.",Map writer/reader and compare against ECL source/context/relationship/document paths before retiring.,context/retrieval owner plus ECL context owner,True,ECL source/context/document/relationship path,True
supabase/migrations/20260523050000_corpus_data_layer.sql,113,public,corpus_overlays,public.corpus_overlays,HOLD_UNTIL_ECL_CONTEXT_PARITY,"Context, graph, artifact, signal, or evidence substrate.",Map writer/reader and compare against ECL source/context/relationship/document paths before retiring.,context/retrieval owner plus ECL context owner,True,ECL source/context/document/relationship path,True
supabase/migrations/20260523050000_corpus_data_layer.sql,125,public,client_private_patterns,public.client_private_patterns,REVIEW_FOR_MOVES_OR_CONTEXT_BRIDGE,"Engagement, client, portfolio, initiative, or outcome table.",Determine whether it remains transactional control-plane data or becomes an ECL projection/context fact.,Moves/product owner plus ECL context owner,True,control-plane keep decision or ECL context/projection bridge,True
supabase/migrations/20260523090000_client_extension_it_productivity.sql,49,public,vendor_contracts,public.vendor_contracts,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260523090000_client_extension_it_productivity.sql,105,public,application_portfolio,public.application_portfolio,REVIEW_FOR_MOVES_OR_CONTEXT_BRIDGE,"Engagement, client, portfolio, initiative, or outcome table.",Determine whether it remains transactional control-plane data or becomes an ECL projection/context fact.,Moves/product owner plus ECL context owner,True,control-plane keep decision or ECL context/projection bridge,True
supabase/migrations/20260523090000_client_extension_it_productivity.sql,140,public,org_topology,public.org_topology,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260523090000_client_extension_it_productivity.sql,163,public,roles_inventory,public.roles_inventory,HOLD_PLATFORM_CONTROL,"Platform control, auth, audit, notification, or approval table.",Do not fold into ECL; review separately as control-plane schema.,platform/control-plane owner,True,not ECL by default; keep or migrate as control-plane schema,True
supabase/migrations/20260523090000_client_extension_it_productivity.sql,185,public,dora_baselines,public.dora_baselines,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260523090000_client_extension_it_productivity.sql,210,public,space_devex_surveys,public.space_devex_surveys,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260523090000_client_extension_it_productivity.sql,231,public,ai_tool_footprint,public.ai_tool_footprint,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260523090000_client_extension_it_productivity.sql,256,public,infra_ms_contracts,public.infra_ms_contracts,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260523090000_client_extension_it_productivity.sql,284,public,discovery_instruments,public.discovery_instruments,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260523090000_client_extension_it_productivity.sql,324,public,move_dependencies,public.move_dependencies,REPLACE_WITH_ECL_PROJECTION,Product-specific or product-read-model table.,Rebuild as ECL projection/cube or compatibility bridge after parity and browser proof.,product owner plus ECL projection owner,True,ECL projection or cube,True
supabase/migrations/20260523090000_client_extension_it_productivity.sql,347,public,value_states,public.value_states,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260523090000_client_extension_it_productivity.sql,365,public,kill_criteria,public.kill_criteria,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260523090000_client_extension_it_productivity.sql,387,public,risk_register,public.risk_register,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260523100000_instruments_data_layer.sql,25,public,instrument_templates,public.instrument_templates,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260523100000_instruments_data_layer.sql,60,public,instrument_template_versions,public.instrument_template_versions,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260523100000_instruments_data_layer.sql,81,public,instrument_template_review_state,public.instrument_template_review_state,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260523100000_instruments_data_layer.sql,94,public,instrument_template_audit,public.instrument_template_audit,HOLD_PLATFORM_CONTROL,"Platform control, auth, audit, notification, or approval table.",Do not fold into ECL; review separately as control-plane schema.,platform/control-plane owner,True,not ECL by default; keep or migrate as control-plane schema,True
supabase/migrations/20260523100000_templates_data_layer.sql,27,public,move_templates,public.move_templates,REPLACE_WITH_ECL_PROJECTION,Product-specific or product-read-model table.,Rebuild as ECL projection/cube or compatibility bridge after parity and browser proof.,product owner plus ECL projection owner,True,ECL projection or cube,True
supabase/migrations/20260523100000_templates_data_layer.sql,49,public,move_template_gates,public.move_template_gates,REPLACE_WITH_ECL_PROJECTION,Product-specific or product-read-model table.,Rebuild as ECL projection/cube or compatibility bridge after parity and browser proof.,product owner plus ECL projection owner,True,ECL projection or cube,True
supabase/migrations/20260523100000_templates_data_layer.sql,72,public,move_template_artifacts,public.move_template_artifacts,REPLACE_WITH_ECL_PROJECTION,Product-specific or product-read-model table.,Rebuild as ECL projection/cube or compatibility bridge after parity and browser proof.,product owner plus ECL projection owner,True,ECL projection or cube,True
supabase/migrations/20260523100000_templates_data_layer.sql,86,public,move_template_versions,public.move_template_versions,REPLACE_WITH_ECL_PROJECTION,Product-specific or product-read-model table.,Rebuild as ECL projection/cube or compatibility bridge after parity and browser proof.,product owner plus ECL projection owner,True,ECL projection or cube,True
supabase/migrations/20260523100000_templates_data_layer.sql,106,public,move_template_review_state,public.move_template_review_state,REPLACE_WITH_ECL_PROJECTION,Product-specific or product-read-model table.,Rebuild as ECL projection/cube or compatibility bridge after parity and browser proof.,product owner plus ECL projection owner,True,ECL projection or cube,True
supabase/migrations/20260523100000_templates_data_layer.sql,118,public,move_instances,public.move_instances,REPLACE_WITH_ECL_PROJECTION,Product-specific or product-read-model table.,Rebuild as ECL projection/cube or compatibility bridge after parity and browser proof.,product owner plus ECL projection owner,True,ECL projection or cube,True
supabase/migrations/20260523100000_templates_data_layer.sql,136,public,move_template_audit_log,public.move_template_audit_log,REPLACE_WITH_ECL_PROJECTION,Product-specific or product-read-model table.,Rebuild as ECL projection/cube or compatibility bridge after parity and browser proof.,product owner plus ECL projection owner,True,ECL projection or cube,True
supabase/migrations/20260523104500_workshops_data_layer.sql,41,public,workshop_templates,public.workshop_templates,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260523104500_workshops_data_layer.sql,67,public,workshop_template_assets,public.workshop_template_assets,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260523104500_workshops_data_layer.sql,88,public,workshop_template_versions,public.workshop_template_versions,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260523104500_workshops_data_layer.sql,109,public,workshop_template_review_state,public.workshop_template_review_state,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260523104500_workshops_data_layer.sql,122,public,workshop_instances,public.workshop_instances,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260523104500_workshops_data_layer.sql,142,public,workshop_pack_renders,public.workshop_pack_renders,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260523182000_framework_overlays.sql,14,public,framework_overlays,public.framework_overlays,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260524033000_onboarding_upload_sessions.sql,7,public,onboarding_upload_sessions,public.onboarding_upload_sessions,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260524080000_evidence_ledger_v1.sql,8,public,evidence_ledger,public.evidence_ledger,HOLD_UNTIL_ECL_CONTEXT_PARITY,"Context, graph, artifact, signal, or evidence substrate.",Map writer/reader and compare against ECL source/context/relationship/document paths before retiring.,context/retrieval owner plus ECL context owner,True,ECL source/context/document/relationship path,True
supabase/migrations/20260524162000_generated_artifacts_v1.sql,9,public,generated_artifacts,public.generated_artifacts,HOLD_UNTIL_ECL_CONTEXT_PARITY,"Context, graph, artifact, signal, or evidence substrate.",Map writer/reader and compare against ECL source/context/relationship/document paths before retiring.,context/retrieval owner plus ECL context owner,True,ECL source/context/document/relationship path,True
supabase/migrations/20260524170000_decision_dossier_v1.sql,9,public,decision_threads,public.decision_threads,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260524170000_decision_dossier_v1.sql,23,public,decision_thread_links,public.decision_thread_links,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260524170000_decision_dossier_v1.sql,35,public,source_event_code_backfill_audit,public.source_event_code_backfill_audit,REPLACE_WITH_ECL_PROJECTION,Product-specific or product-read-model table.,Rebuild as ECL projection/cube or compatibility bridge after parity and browser proof.,product owner plus ECL projection owner,True,ECL projection or cube,True
supabase/migrations/20260524173000_source_value_proof_loop_v1.sql,8,public,source_value_states,public.source_value_states,REPLACE_WITH_ECL_PROJECTION,Product-specific or product-read-model table.,Rebuild as ECL projection/cube or compatibility bridge after parity and browser proof.,product owner plus ECL projection owner,True,ECL projection or cube,True
supabase/migrations/20260524173000_source_value_proof_loop_v1.sql,58,public,source_value_chain,public.source_value_chain,REPLACE_WITH_ECL_PROJECTION,Product-specific or product-read-model table.,Rebuild as ECL projection/cube or compatibility bridge after parity and browser proof.,product owner plus ECL projection owner,True,ECL projection or cube,True
supabase/migrations/20260524184500_intelligence_ask_session_memory.sql,10,public,intelligence_ask_sessions,public.intelligence_ask_sessions,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260524184500_intelligence_ask_session_memory.sql,24,public,intelligence_ask_turns,public.intelligence_ask_turns,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260525060000_tower_ai_tool_usage.sql,15,public,tower_ai_tool_usage,public.tower_ai_tool_usage,REPLACE_WITH_ECL_PROJECTION,Product-specific or product-read-model table.,Rebuild as ECL projection/cube or compatibility bridge after parity and browser proof.,product owner plus ECL projection owner,True,ECL projection or cube,True
supabase/migrations/20260530120000_tower_ai_tool_usage.sql,21,public,tower_ai_tool_usage,public.tower_ai_tool_usage,REPLACE_WITH_ECL_PROJECTION,Product-specific or product-read-model table.,Rebuild as ECL projection/cube or compatibility bridge after parity and browser proof.,product owner plus ECL projection owner,True,ECL projection or cube,True
supabase/migrations/20260530120000_tower_cmdb.sql,20,public,tower_cmdb_cis,public.tower_cmdb_cis,REPLACE_WITH_ECL_PROJECTION,Product-specific or product-read-model table.,Rebuild as ECL projection/cube or compatibility bridge after parity and browser proof.,product owner plus ECL projection owner,True,ECL projection or cube,True
supabase/migrations/20260530120000_tower_cmdb.sql,54,public,tower_cmdb_dependencies,public.tower_cmdb_dependencies,REPLACE_WITH_ECL_PROJECTION,Product-specific or product-read-model table.,Rebuild as ECL projection/cube or compatibility bridge after parity and browser proof.,product owner plus ECL projection owner,True,ECL projection or cube,True
supabase/migrations/20260530120000_tower_itsm_records.sql,7,public,tower_itsm_records,public.tower_itsm_records,REPLACE_WITH_ECL_PROJECTION,Product-specific or product-read-model table.,Rebuild as ECL projection/cube or compatibility bridge after parity and browser proof.,product owner plus ECL projection owner,True,ECL projection or cube,True
supabase/migrations/20260530120000_tower_jira_issues.sql,29,public,tower_jira_issues,public.tower_jira_issues,REPLACE_WITH_ECL_PROJECTION,Product-specific or product-read-model table.,Rebuild as ECL projection/cube or compatibility bridge after parity and browser proof.,product owner plus ECL projection owner,True,ECL projection or cube,True
supabase/migrations/20260530133918_tower_dora_metrics.sql,36,public,tower_dora_metrics,public.tower_dora_metrics,REPLACE_WITH_ECL_PROJECTION,Product-specific or product-read-model table.,Rebuild as ECL projection/cube or compatibility bridge after parity and browser proof.,product owner plus ECL projection owner,True,ECL projection or cube,True
supabase/migrations/20260530134151_tower_workforce.sql,16,public,tower_workforce,public.tower_workforce,REPLACE_WITH_ECL_PROJECTION,Product-specific or product-read-model table.,Rebuild as ECL projection/cube or compatibility bridge after parity and browser proof.,product owner plus ECL projection owner,True,ECL projection or cube,True
supabase/migrations/20260530134228_tower_program_financials.sql,33,public,tower_vendor_spend,public.tower_vendor_spend,REPLACE_WITH_ECL_PROJECTION,Product-specific or product-read-model table.,Rebuild as ECL projection/cube or compatibility bridge after parity and browser proof.,product owner plus ECL projection owner,True,ECL projection or cube,True
supabase/migrations/20260530134228_tower_program_financials.sql,76,public,tower_program_financials,public.tower_program_financials,REPLACE_WITH_ECL_PROJECTION,Product-specific or product-read-model table.,Rebuild as ECL projection/cube or compatibility bridge after parity and browser proof.,product owner plus ECL projection owner,True,ECL projection or cube,True
supabase/migrations/20260530140000_tower_cloud_cost.sql,14,public,tower_cloud_cost,public.tower_cloud_cost,REPLACE_WITH_ECL_PROJECTION,Product-specific or product-read-model table.,Rebuild as ECL projection/cube or compatibility bridge after parity and browser proof.,product owner plus ECL projection owner,True,ECL projection or cube,True
supabase/migrations/20260530220000_notifications.sql,43,public,notification_events,public.notification_events,HOLD_PLATFORM_CONTROL,"Platform control, auth, audit, notification, or approval table.",Do not fold into ECL; review separately as control-plane schema.,platform/control-plane owner,True,not ECL by default; keep or migrate as control-plane schema,True
supabase/migrations/20260530220000_notifications.sql,131,public,notification_preferences,public.notification_preferences,HOLD_PLATFORM_CONTROL,"Platform control, auth, audit, notification, or approval table.",Do not fold into ECL; review separately as control-plane schema.,platform/control-plane owner,True,not ECL by default; keep or migrate as control-plane schema,True
supabase/migrations/20260530220000_notifications.sql,218,public,notification_deliveries,public.notification_deliveries,HOLD_PLATFORM_CONTROL,"Platform control, auth, audit, notification, or approval table.",Do not fold into ECL; review separately as control-plane schema.,platform/control-plane owner,True,not ECL by default; keep or migrate as control-plane schema,True
supabase/migrations/20260530220000_notifications.sql,339,public,notification_subscriptions,public.notification_subscriptions,HOLD_PLATFORM_CONTROL,"Platform control, auth, audit, notification, or approval table.",Do not fold into ECL; review separately as control-plane schema.,platform/control-plane owner,True,not ECL by default; keep or migrate as control-plane schema,True
