id,object_type,source_layer,tenant_id,client_key,source_basis,confidence_level,retrievability,agent_readiness_status,compatible
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0111,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0112,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0113,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0114,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0115,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0116,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0117,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0118,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0119,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0120,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0121,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0122,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0123,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0124,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0125,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0126,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0127,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0128,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0129,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0130,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0131,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0132,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0133,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0134,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0135,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0136,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0137,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0138,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0139,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0140,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0141,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0142,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0143,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0144,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0145,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0146,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0147,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0148,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0149,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0150,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0151,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0152,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0153,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0154,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0155,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0156,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0157,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0158,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0159,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0160,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0161,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0162,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0163,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0164,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0165,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0166,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0167,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0168,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0169,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0170,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0171,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0172,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0173,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0174,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0175,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0176,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0177,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0178,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0179,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0180,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0181,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0182,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0183,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0184,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0185,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0186,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0187,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0188,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0189,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0190,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0191,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0192,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0193,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0194,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0195,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0196,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0197,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0198,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0199,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0200,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0201,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0202,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0203,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0204,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0205,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0206,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0207,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0208,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0209,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0210,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0211,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0212,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0213,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0214,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0215,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0216,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-V3-AI-UC-001,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,meridian_health_v3_reload_template_finalization_2026_07_17,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-V3-AI-UC-002,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,meridian_health_v3_reload_template_finalization_2026_07_17,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-V3-AI-UC-003,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,meridian_health_v3_reload_template_finalization_2026_07_17,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-V3-AI-UC-004,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,meridian_health_v3_reload_template_finalization_2026_07_17,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-V3-AI-UC-005,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,meridian_health_v3_reload_template_finalization_2026_07_17,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-V3-AI-UC-006,ai_pilot_fact,tenant_context,meridian-health,meridian-health,meridian_health_v3_reload_template_finalization_2026_07_17,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-V3-AI-UC-007,ai_pilot_fact,tenant_context,meridian-health,meridian-health,meridian_health_v3_reload_template_finalization_2026_07_17,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-V3-AI-UC-008,ai_pilot_fact,tenant_context,meridian-health,meridian-health,meridian_health_v3_reload_template_finalization_2026_07_17,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-V3-AI-UC-009,ai_pilot_fact,tenant_context,meridian-health,meridian-health,meridian_health_v3_reload_template_finalization_2026_07_17,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-9019,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
