gap_id,category,severity,description,source_file,source_record_id,source_fact_id,evidence_id,recommended_next_evidence
gap:126000,candidate_opportunity_funding_gap,medium,CEO / Enterprise Strategy: Governed data foundation for AI / LLM automation is not approved/funded; requires Moves business case before funding.,10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0009,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0009,MER-SA07-INT-EVID-0009,No formal data governance; No certified semantic layer; No AI audit trail evidence; Data quality rules not loaded
gap:126100,source_or_evidence_gap,medium,Transcript governance not loaded; Real-time integration not proven; Intent taxonomy not certified; Member identity linkage not proven,10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0010,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0010,MER-SA07-INT-EVID-0010,Transcript governance not loaded; Real-time integration not proven; Intent taxonomy not certified; Member identity linkage not proven
gap:126200,value_claim_validation_gap,medium,Preserved legacy candidate context. Not funded and not claimable.,10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0010,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0010,MER-SA07-INT-EVID-0010,Transcript governance not loaded; Real-time integration not proven; Intent taxonomy not certified; Member identity linkage not proven
gap:126300,candidate_opportunity_funding_gap,medium,CEO / Enterprise Strategy: Call center optimization is not approved/funded; requires Moves business case before funding.,10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0010,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0010,MER-SA07-INT-EVID-0010,Transcript governance not loaded; Real-time integration not proven; Intent taxonomy not certified; Member identity linkage not proven
gap:126400,source_or_evidence_gap,medium,Measure logic fragmented across BI tools; Attribution ownership not proven; Provider contract linkage not certified; Near-real-time quality layer not proven,10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0011,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0011,MER-SA07-INT-EVID-0011,Measure logic fragmented across BI tools; Attribution ownership not proven; Provider contract linkage not certified; Near-real-time quality layer not proven
gap:126500,value_claim_validation_gap,medium,Preserved legacy candidate context. Not funded and not claimable.,10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0011,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0011,MER-SA07-INT-EVID-0011,Measure logic fragmented across BI tools; Attribution ownership not proven; Provider contract linkage not certified; Near-real-time quality layer not proven
gap:126600,candidate_opportunity_funding_gap,medium,CEO / Enterprise Strategy: Provider quality and performance is not approved/funded; requires Moves business case before funding.,10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0011,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0011,MER-SA07-INT-EVID-0011,Measure logic fragmented across BI tools; Attribution ownership not proven; Provider contract linkage not certified; Near-real-time quality layer not proven
gap:126700,source_or_evidence_gap,medium,Provider contract terms not digitized in governed form; Claims and GL calendar alignment not proven; Cost allocation rules not loaded; Margin semantic model not certified,10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0012,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0012,MER-SA07-INT-EVID-0012,Provider contract terms not digitized in governed form; Claims and GL calendar alignment not proven; Cost allocation rules not loaded; Margin semantic model not certified
gap:126800,value_claim_validation_gap,medium,Preserved legacy candidate context. Not funded and not claimable.,10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0012,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0012,MER-SA07-INT-EVID-0012,Provider contract terms not digitized in governed form; Claims and GL calendar alignment not proven; Cost allocation rules not loaded; Margin semantic model not certified
gap:126900,candidate_opportunity_funding_gap,medium,CEO / Enterprise Strategy: End-to-end cost transparency is not approved/funded; requires Moves business case before funding.,10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0012,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0012,MER-SA07-INT-EVID-0012,Provider contract terms not digitized in governed form; Claims and GL calendar alignment not proven; Cost allocation rules not loaded; Margin semantic model not certified
gap:127000,source_or_evidence_gap,medium,No formal data governance; No certified semantic layer; No AI audit trail evidence; Data quality rules not loaded,10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0013,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0013,MER-SA07-INT-EVID-0013,No formal data governance; No certified semantic layer; No AI audit trail evidence; Data quality rules not loaded
gap:127100,value_claim_validation_gap,medium,Preserved legacy candidate context. Not funded and not claimable.,10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0013,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0013,MER-SA07-INT-EVID-0013,No formal data governance; No certified semantic layer; No AI audit trail evidence; Data quality rules not loaded
gap:127200,candidate_opportunity_funding_gap,medium,CFO / Finance & Value: Governed data foundation for AI / LLM automation is not approved/funded; requires Moves business case before funding.,10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0013,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0013,MER-SA07-INT-EVID-0013,No formal data governance; No certified semantic layer; No AI audit trail evidence; Data quality rules not loaded
gap:127300,source_or_evidence_gap,medium,Transcript governance not loaded; Real-time integration not proven; Intent taxonomy not certified; Member identity linkage not proven,10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0014,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0014,MER-SA07-INT-EVID-0014,Transcript governance not loaded; Real-time integration not proven; Intent taxonomy not certified; Member identity linkage not proven
gap:127400,value_claim_validation_gap,medium,Preserved legacy candidate context. Not funded and not claimable.,10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0014,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0014,MER-SA07-INT-EVID-0014,Transcript governance not loaded; Real-time integration not proven; Intent taxonomy not certified; Member identity linkage not proven
gap:127500,candidate_opportunity_funding_gap,medium,CFO / Finance & Value: Call center optimization is not approved/funded; requires Moves business case before funding.,10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0014,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0014,MER-SA07-INT-EVID-0014,Transcript governance not loaded; Real-time integration not proven; Intent taxonomy not certified; Member identity linkage not proven
gap:127600,source_or_evidence_gap,medium,Measure logic fragmented across BI tools; Attribution ownership not proven; Provider contract linkage not certified; Near-real-time quality layer not proven,10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0015,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0015,MER-SA07-INT-EVID-0015,Measure logic fragmented across BI tools; Attribution ownership not proven; Provider contract linkage not certified; Near-real-time quality layer not proven
gap:127700,value_claim_validation_gap,medium,Preserved legacy candidate context. Not funded and not claimable.,10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0015,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0015,MER-SA07-INT-EVID-0015,Measure logic fragmented across BI tools; Attribution ownership not proven; Provider contract linkage not certified; Near-real-time quality layer not proven
gap:127800,candidate_opportunity_funding_gap,medium,CFO / Finance & Value: Provider quality and performance is not approved/funded; requires Moves business case before funding.,10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0015,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0015,MER-SA07-INT-EVID-0015,Measure logic fragmented across BI tools; Attribution ownership not proven; Provider contract linkage not certified; Near-real-time quality layer not proven
gap:127900,source_or_evidence_gap,medium,Provider contract terms not digitized in governed form; Claims and GL calendar alignment not proven; Cost allocation rules not loaded; Margin semantic model not certified,10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0016,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0016,MER-SA07-INT-EVID-0016,Provider contract terms not digitized in governed form; Claims and GL calendar alignment not proven; Cost allocation rules not loaded; Margin semantic model not certified
gap:128000,value_claim_validation_gap,medium,Preserved legacy candidate context. Not funded and not claimable.,10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0016,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0016,MER-SA07-INT-EVID-0016,Provider contract terms not digitized in governed form; Claims and GL calendar alignment not proven; Cost allocation rules not loaded; Margin semantic model not certified
gap:128100,candidate_opportunity_funding_gap,medium,CFO / Finance & Value: End-to-end cost transparency is not approved/funded; requires Moves business case before funding.,10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0016,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0016,MER-SA07-INT-EVID-0016,Provider contract terms not digitized in governed form; Claims and GL calendar alignment not proven; Cost allocation rules not loaded; Margin semantic model not certified
gap:128200,source_or_evidence_gap,medium,Rules and model lineage not governed; Provider entity resolution not proven; Investigation workflow evidence not loaded; Recovery realization tracking not loaded,10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0017,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0017,MER-SA07-INT-EVID-0017,Rules and model lineage not governed; Provider entity resolution not proven; Investigation workflow evidence not loaded; Recovery realization tracking not loaded
gap:128300,value_claim_validation_gap,medium,Preserved legacy candidate context. Not funded and not claimable.,10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0017,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0017,MER-SA07-INT-EVID-0017,Rules and model lineage not governed; Provider entity resolution not proven; Investigation workflow evidence not loaded; Recovery realization tracking not loaded
gap:128400,candidate_opportunity_funding_gap,medium,CFO / Finance & Value: Payment integrity and leakage reduction is not approved/funded; requires Moves business case before funding.,10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0017,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0017,MER-SA07-INT-EVID-0017,Rules and model lineage not governed; Provider entity resolution not proven; Investigation workflow evidence not loaded; Recovery realization tracking not loaded
gap:128500,source_or_evidence_gap,medium,Manual reporting maintenance load; Certified finance semantic layer not loaded; Close workflow integration not proven; Metric governance not formalized,10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0018,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0018,MER-SA07-INT-EVID-0018,Manual reporting maintenance load; Certified finance semantic layer not loaded; Close workflow integration not proven; Metric governance not formalized
gap:128600,value_claim_validation_gap,medium,Preserved legacy candidate context. Not funded and not claimable.,10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0018,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0018,MER-SA07-INT-EVID-0018,Manual reporting maintenance load; Certified finance semantic layer not loaded; Close workflow integration not proven; Metric governance not formalized
gap:128700,candidate_opportunity_funding_gap,medium,CFO / Finance & Value: Automated close and reporting is not approved/funded; requires Moves business case before funding.,10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0018,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0018,MER-SA07-INT-EVID-0018,Manual reporting maintenance load; Certified finance semantic layer not loaded; Close workflow integration not proven; Metric governance not formalized
gap:128800,source_or_evidence_gap,medium,FP&A validation and usage extracts required,10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0019,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0019,MER-SA07-INT-EVID-9019,FP&A validation and usage extracts required
gap:128900,risk_or_control_gap,medium,AI spend can look adopted without released value,10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0019,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0019,MER-SA07-INT-EVID-9019,FP&A validation and usage extracts required
gap:129000,value_claim_validation_gap,medium,Interview-derived context only; requires source-system and finance evidence before budget or value claims.,10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0019,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0019,MER-SA07-INT-EVID-9019,FP&A validation and usage extracts required
gap:129100,candidate_opportunity_funding_gap,medium,CFO / Finance & Value: AI Benefits Realization Ledger is not approved/funded; requires Moves business case before funding.,10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0019,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0019,MER-SA07-INT-EVID-9019,FP&A validation and usage extracts required
gap:129200,source_or_evidence_gap,medium,"Approved business case, baseline, and PHI controls required",10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0020,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0020,MER-SA07-INT-EVID-9020,"Approved business case, baseline, and PHI controls required"
gap:129300,risk_or_control_gap,medium,platform spend could be mistaken for AI Assist funding,10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0020,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0020,MER-SA07-INT-EVID-9020,"Approved business case, baseline, and PHI controls required"
gap:129400,value_claim_validation_gap,medium,Interview-derived context only; requires source-system and finance evidence before budget or value claims.,10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0020,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0020,MER-SA07-INT-EVID-9020,"Approved business case, baseline, and PHI controls required"
gap:129500,candidate_opportunity_funding_gap,medium,Chief Experience Officer / Member Experience: Member Service Agent Assist Transformation is not approved/funded; requires Moves business case before funding.,10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0020,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0020,MER-SA07-INT-EVID-9020,"Approved business case, baseline, and PHI controls required"
gap:129600,source_or_evidence_gap,medium,"HITL, audit logging, and model-risk evidence required",10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0021,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0021,MER-SA07-INT-EVID-9021,"HITL, audit logging, and model-risk evidence required"
gap:129700,risk_or_control_gap,medium,AI usage without audit controls creates compliance risk,10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0021,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0021,MER-SA07-INT-EVID-9021,"HITL, audit logging, and model-risk evidence required"
gap:129800,value_claim_validation_gap,medium,Interview-derived context only; requires source-system and finance evidence before budget or value claims.,10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0021,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0021,MER-SA07-INT-EVID-9021,"HITL, audit logging, and model-risk evidence required"
gap:129900,candidate_opportunity_funding_gap,medium,CISO / Security: AI Governance / Model Risk Controls is not approved/funded; requires Moves business case before funding.,10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0021,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0021,MER-SA07-INT-EVID-9021,"HITL, audit logging, and model-risk evidence required"
gap:130000,source_or_evidence_gap,medium,"AHT, FCR, transfer, CSAT, and QA baselines required",10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0022,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0022,MER-SA07-INT-EVID-9022,"AHT, FCR, transfer, CSAT, and QA baselines required"
gap:130100,risk_or_control_gap,medium,No AI Assist production usage exists yet,10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0022,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0022,MER-SA07-INT-EVID-9022,"AHT, FCR, transfer, CSAT, and QA baselines required"
gap:130200,value_claim_validation_gap,medium,Interview-derived context only; requires source-system and finance evidence before budget or value claims.,10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0022,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0022,MER-SA07-INT-EVID-9022,"AHT, FCR, transfer, CSAT, and QA baselines required"
gap:130300,candidate_opportunity_funding_gap,medium,Contact Center / Member Service Operations: Contact Center Platform / Knowledge Modernization is not approved/funded; requires Moves business case before funding.,10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0022,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0022,MER-SA07-INT-EVID-9022,"AHT, FCR, transfer, CSAT, and QA baselines required"
gap:130400,source_or_evidence_gap,medium,"Budget, program, and benefits ledger ties required",10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0023,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0023,MER-SA07-INT-EVID-9023,"Budget, program, and benefits ledger ties required"
gap:130500,risk_or_control_gap,medium,AI spend is embedded across platforms,10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0023,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0023,MER-SA07-INT-EVID-9023,"Budget, program, and benefits ledger ties required"
gap:130600,value_claim_validation_gap,medium,Interview-derived context only; requires source-system and finance evidence before budget or value claims.,10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0023,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0023,MER-SA07-INT-EVID-9023,"Budget, program, and benefits ledger ties required"
gap:130700,candidate_opportunity_funding_gap,medium,CIO / Enterprise Technology: FY26 AI spend governance is not approved/funded; requires Moves business case before funding.,10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0023,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0023,MER-SA07-INT-EVID-9023,"Budget, program, and benefits ledger ties required"
gap:130800,source_or_evidence_gap,medium,Rules and model lineage not governed; Provider entity resolution not proven; Investigation workflow evidence not loaded; Recovery realization tracking not loaded,10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0024,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0024,MER-SA07-INT-EVID-0024,Rules and model lineage not governed; Provider entity resolution not proven; Investigation workflow evidence not loaded; Recovery realization tracking not loaded
gap:130900,value_claim_validation_gap,medium,Preserved legacy candidate context. Not funded and not claimable.,10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0024,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0024,MER-SA07-INT-EVID-0024,Rules and model lineage not governed; Provider entity resolution not proven; Investigation workflow evidence not loaded; Recovery realization tracking not loaded
gap:131000,candidate_opportunity_funding_gap,medium,CFO / Finance & Value: Payment integrity and leakage reduction is not approved/funded; requires Moves business case before funding.,10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0024,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0024,MER-SA07-INT-EVID-0024,Rules and model lineage not governed; Provider entity resolution not proven; Investigation workflow evidence not loaded; Recovery realization tracking not loaded
gap:131100,source_or_evidence_gap,medium,Transcript governance not loaded; Real-time integration not proven; Intent taxonomy not certified; Member identity linkage not proven,10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0025,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0025,MER-SA07-INT-EVID-0025,Transcript governance not loaded; Real-time integration not proven; Intent taxonomy not certified; Member identity linkage not proven
gap:131200,value_claim_validation_gap,medium,Preserved legacy candidate context. Not funded and not claimable.,10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0025,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0025,MER-SA07-INT-EVID-0025,Transcript governance not loaded; Real-time integration not proven; Intent taxonomy not certified; Member identity linkage not proven
gap:131300,candidate_opportunity_funding_gap,medium,CIO / Enterprise Technology: Call center optimization is not approved/funded; requires Moves business case before funding.,10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0025,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0025,MER-SA07-INT-EVID-0025,Transcript governance not loaded; Real-time integration not proven; Intent taxonomy not certified; Member identity linkage not proven
gap:131400,source_or_evidence_gap,medium,Measure logic fragmented across BI tools; Attribution ownership not proven; Provider contract linkage not certified; Near-real-time quality layer not proven,10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0026,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0026,MER-SA07-INT-EVID-0026,Measure logic fragmented across BI tools; Attribution ownership not proven; Provider contract linkage not certified; Near-real-time quality layer not proven
gap:131500,value_claim_validation_gap,medium,Preserved legacy candidate context. Not funded and not claimable.,10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0026,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0026,MER-SA07-INT-EVID-0026,Measure logic fragmented across BI tools; Attribution ownership not proven; Provider contract linkage not certified; Near-real-time quality layer not proven
gap:131600,candidate_opportunity_funding_gap,medium,CIO / Enterprise Technology: Provider quality and performance is not approved/funded; requires Moves business case before funding.,10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0026,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0026,MER-SA07-INT-EVID-0026,Measure logic fragmented across BI tools; Attribution ownership not proven; Provider contract linkage not certified; Near-real-time quality layer not proven
gap:131700,source_or_evidence_gap,medium,Provider contract terms not digitized in governed form; Claims and GL calendar alignment not proven; Cost allocation rules not loaded; Margin semantic model not certified,10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0027,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0027,MER-SA07-INT-EVID-0027,Provider contract terms not digitized in governed form; Claims and GL calendar alignment not proven; Cost allocation rules not loaded; Margin semantic model not certified
gap:131800,value_claim_validation_gap,medium,Preserved legacy candidate context. Not funded and not claimable.,10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0027,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0027,MER-SA07-INT-EVID-0027,Provider contract terms not digitized in governed form; Claims and GL calendar alignment not proven; Cost allocation rules not loaded; Margin semantic model not certified
gap:131900,candidate_opportunity_funding_gap,medium,CIO / Enterprise Technology: End-to-end cost transparency is not approved/funded; requires Moves business case before funding.,10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0027,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0027,MER-SA07-INT-EVID-0027,Provider contract terms not digitized in governed form; Claims and GL calendar alignment not proven; Cost allocation rules not loaded; Margin semantic model not certified
gap:132000,source_or_evidence_gap,medium,Rules and model lineage not governed; Provider entity resolution not proven; Investigation workflow evidence not loaded; Recovery realization tracking not loaded,10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0028,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0028,MER-SA07-INT-EVID-0028,Rules and model lineage not governed; Provider entity resolution not proven; Investigation workflow evidence not loaded; Recovery realization tracking not loaded
gap:132100,value_claim_validation_gap,medium,Preserved legacy candidate context. Not funded and not claimable.,10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0028,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0028,MER-SA07-INT-EVID-0028,Rules and model lineage not governed; Provider entity resolution not proven; Investigation workflow evidence not loaded; Recovery realization tracking not loaded
gap:132200,candidate_opportunity_funding_gap,medium,CIO / Enterprise Technology: Payment integrity and leakage reduction is not approved/funded; requires Moves business case before funding.,10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0028,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0028,MER-SA07-INT-EVID-0028,Rules and model lineage not governed; Provider entity resolution not proven; Investigation workflow evidence not loaded; Recovery realization tracking not loaded
gap:132300,source_or_evidence_gap,medium,Manual reporting maintenance load; Certified finance semantic layer not loaded; Close workflow integration not proven; Metric governance not formalized,10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0029,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0029,MER-SA07-INT-EVID-0029,Manual reporting maintenance load; Certified finance semantic layer not loaded; Close workflow integration not proven; Metric governance not formalized
gap:132400,value_claim_validation_gap,medium,Preserved legacy candidate context. Not funded and not claimable.,10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0029,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0029,MER-SA07-INT-EVID-0029,Manual reporting maintenance load; Certified finance semantic layer not loaded; Close workflow integration not proven; Metric governance not formalized
gap:132500,candidate_opportunity_funding_gap,medium,CIO / Enterprise Technology: Automated close and reporting is not approved/funded; requires Moves business case before funding.,10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0029,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0029,MER-SA07-INT-EVID-0029,Manual reporting maintenance load; Certified finance semantic layer not loaded; Close workflow integration not proven; Metric governance not formalized
gap:132600,source_or_evidence_gap,medium,No certified medallion architecture; No patient/member identity spine loaded; Claims and pharmacy harmonization not proven; AWS/Databricks foundation not ready,10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0030,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0030,MER-SA07-INT-EVID-0030,No certified medallion architecture; No patient/member identity spine loaded; Claims and pharmacy harmonization not proven; AWS/Databricks foundation not ready
