kpi_id,kpi_name,definition,formula,source_system_id,data_owner_person_id,business_owner_person_id,refresh_cadence,current_value,current_period,trend,target_fy2026,confidence,leading_or_lagging,tier,caveats,instrumentation_status,scope
kpi:golden:136,STAR measure composite #136,STAR measure composite measured for AbarVa Golden Health System with healthcare-specific caveats (synthetic fixture).,Numerator / denominator per owner-approved definition; see caveats.,system:golden:finance_erp-136,person:golden:desmond-attah,person:golden:tobias-lindqvist,Weekly,65.5%,FY2026 Q3-to-date,Improving,65.5%,0.85,lagging,department,Synthetic Golden Move fixture KPI; not a real client measurement.,measured,provider
kpi:golden:137,HCAHPS composite score #137,HCAHPS composite score measured for AbarVa Golden Health System with healthcare-specific caveats (synthetic fixture).,Numerator / denominator per owner-approved definition; see caveats.,system:golden:supply_chain-137,person:golden:daniel-oyelaran,person:golden:aisha-boateng,Monthly,66.6%,FY2026 Q3-to-date,Flat,66.6%,0.55,leading,program,Synthetic Golden Move fixture KPI; not a real client measurement.,measured,plan
kpi:golden:138,ED-to-inpatient conversion rate #138,ED-to-inpatient conversion rate measured for AbarVa Golden Health System with healthcare-specific caveats (synthetic fixture).,Numerator / denominator per owner-approved definition; see caveats.,system:golden:telehealth-138,person:golden:mei-fujimoto,person:golden:ravi-chandrasekaran,Quarterly,67.7%,FY2026 Q3-to-date,Declining,67.7%,0.65,lagging,enterprise,Synthetic Golden Move fixture KPI; not a real client measurement.,measured,provider
kpi:golden:139,Nurse turnover rate #139,Nurse turnover rate measured for AbarVa Golden Health System with healthcare-specific caveats (synthetic fixture).,Numerator / denominator per owner-approved definition; see caveats.,system:golden:pharmacy-139,person:golden:tobias-lindqvist,person:golden:helena-kowalczyk,Weekly,68.8%,FY2026 Q3-to-date,Improving,68.8%,0.75,leading,department,Synthetic Golden Move fixture KPI; not a real client measurement.,measured,plan
kpi:golden:140,Physician burnout index #140,Physician burnout index measured for AbarVa Golden Health System with healthcare-specific caveats (synthetic fixture).,Numerator / denominator per owner-approved definition; see caveats.,system:golden:imaging-140,person:golden:aisha-boateng,person:golden:samuel-brightwater,Monthly,69.9%,FY2026 Q3-to-date,Flat,69.9%,0.85,lagging,program,Synthetic Golden Move fixture KPI; not a real client measurement.,measured,provider
kpi:golden:141,Data platform uptime #141,Data platform uptime measured for AbarVa Golden Health System with healthcare-specific caveats (synthetic fixture).,Numerator / denominator per owner-approved definition; see caveats.,system:golden:lab-141,person:golden:ravi-chandrasekaran,person:golden:renata-alves,Quarterly,70.0%,FY2026 Q3-to-date,Declining,70.0%,0.55,leading,enterprise,Synthetic Golden Move fixture KPI; not a real client measurement.,measured,plan
kpi:golden:142,Integration failure rate #142,Integration failure rate measured for AbarVa Golden Health System with healthcare-specific caveats (synthetic fixture).,Numerator / denominator per owner-approved definition; see caveats.,system:golden:care_management-142,person:golden:helena-kowalczyk,person:golden:oliver-mackenzie,Weekly,71.1%,FY2026 Q3-to-date,Improving,71.1%,0.65,lagging,department,Synthetic Golden Move fixture KPI; not a real client measurement.,measured,provider
kpi:golden:143,Security incident MTTR #143,Security incident MTTR measured for AbarVa Golden Health System with healthcare-specific caveats (synthetic fixture).,Numerator / denominator per owner-approved definition; see caveats.,system:golden:provider_network-143,person:golden:samuel-brightwater,person:golden:felicia-nakashima,Monthly,72.2%,FY2026 Q3-to-date,Flat,72.2%,0.75,leading,program,Synthetic Golden Move fixture KPI; not a real client measurement.,measured,plan
kpi:golden:144,Vendor SLA compliance rate #144,Vendor SLA compliance rate measured for AbarVa Golden Health System with healthcare-specific caveats (synthetic fixture).,Numerator / denominator per owner-approved definition; see caveats.,system:golden:actuarial-144,person:golden:renata-alves,person:golden:benedict-osei,Quarterly,73.3%,FY2026 Q3-to-date,Declining,73.3%,0.85,lagging,enterprise,Synthetic Golden Move fixture KPI; not a real client measurement.,measured,provider
kpi:golden:145,ALOS adjusted for observation conversion #145,ALOS adjusted for observation conversion measured for AbarVa Golden Health System with healthcare-specific caveats (synthetic fixture).,Numerator / denominator per owner-approved definition; see caveats.,system:golden:digital_front_door-145,person:golden:oliver-mackenzie,person:golden:carmen-delrio,Weekly,74.4%,FY2026 Q3-to-date,Improving,74.4%,0.55,leading,department,Synthetic Golden Move fixture KPI; not a real client measurement.,measured,plan
kpi:golden:146,30-day readmission rate #146,30-day readmission rate measured for AbarVa Golden Health System with healthcare-specific caveats (synthetic fixture).,Numerator / denominator per owner-approved definition; see caveats.,system:golden:ai_ml_platform-146,person:golden:felicia-nakashima,person:golden:isadora-veltri,Monthly,75.5%,FY2026 Q3-to-date,Flat,75.5%,0.65,lagging,program,Synthetic Golden Move fixture KPI; not a real client measurement.,measured,provider
kpi:golden:147,Net promoter score - member #147,Net promoter score - member measured for AbarVa Golden Health System with healthcare-specific caveats (synthetic fixture).,Numerator / denominator per owner-approved definition; see caveats.,system:golden:clinical_ehr-147,person:golden:benedict-osei,person:golden:noor-haidari,Quarterly,76.6%,FY2026 Q3-to-date,Declining,76.6%,0.75,leading,enterprise,Synthetic Golden Move fixture KPI; not a real client measurement.,measured,plan
kpi:golden:148,First-call resolution rate #148,First-call resolution rate measured for AbarVa Golden Health System with healthcare-specific caveats (synthetic fixture).,Numerator / denominator per owner-approved definition; see caveats.,system:golden:clinical_reporting-148,person:golden:carmen-delrio,person:golden:walter-pemberton,Weekly,77.7%,FY2026 Q3-to-date,Improving,77.7%,0.85,lagging,department,Synthetic Golden Move fixture KPI; not a real client measurement.,measured,provider
kpi:golden:149,Claims auto-adjudication rate #149,Claims auto-adjudication rate measured for AbarVa Golden Health System with healthcare-specific caveats (synthetic fixture).,Numerator / denominator per owner-approved definition; see caveats.,system:golden:revenue_cycle-149,person:golden:isadora-veltri,person:golden:yolanda-esparza,Monthly,78.8%,FY2026 Q3-to-date,Flat,78.8%,0.55,leading,program,Synthetic Golden Move fixture KPI; not a real client measurement.,measured,plan
kpi:golden:150,Denial rate (gross) #150,Denial rate (gross) measured for AbarVa Golden Health System with healthcare-specific caveats (synthetic fixture).,Numerator / denominator per owner-approved definition; see caveats.,system:golden:claims_admin-150,person:golden:noor-haidari,person:golden:desmond-attah,Quarterly,79.9%,FY2026 Q3-to-date,Declining,79.9%,0.65,lagging,enterprise,Synthetic Golden Move fixture KPI; not a real client measurement.,measured,provider
