item_id,initiative_id,type,description,severity,likelihood,status,owner,due_date,mitigation,source_file,source_row,value_source
RAID-000280,INIT-0024,Dependency,Dependency: Skill gap in delivery team,Medium,Medium,Closed,Delivery Lead,2027-06-10,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,281,tenant_file
RAID-000281,INIT-0024,Decision,Decision: Key vendor resource availability,Medium,High,Escalated,PMO,2026-06-29,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,282,tenant_file
RAID-000282,INIT-0024,Risk,Risk: Scope creep from stakeholders,Medium,High,Closed,Business Owner,2026-04-17,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,283,tenant_file
RAID-000283,INIT-0024,Dependency,Dependency: Integration test environment delay,High,Medium,In Progress,Data Lead,2027-01-23,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,284,tenant_file
RAID-000284,INIT-0024,Dependency,Dependency: Dependency on platform team,Medium,Medium,Mitigated,Architecture,2026-02-07,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,285,tenant_file
RAID-000285,INIT-0024,Decision,Decision: Skill gap in delivery team,Low,Medium,Escalated,Data Lead,2026-12-25,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,286,tenant_file
RAID-000286,INIT-0024,Decision,Decision: Integration test environment delay,Low,High,Closed,Data Lead,2027-12-03,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,287,tenant_file
RAID-000287,INIT-0024,Action,Action: Third-party SLA risk,Low,Medium,Open,PMO,2026-10-20,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,288,tenant_file
RAID-000288,INIT-0024,Decision,Decision: Skill gap in delivery team,High,Medium,Escalated,Data Lead,2027-09-18,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,289,tenant_file
RAID-000289,INIT-0024,Issue,Issue: Budget overrun risk,Medium,Medium,Escalated,Delivery Lead,2027-12-10,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,290,tenant_file
RAID-000290,INIT-0024,Action,Action: Data quality below threshold,Medium,Medium,Mitigated,Data Lead,2026-04-13,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,291,tenant_file
RAID-000291,INIT-0025,Risk,Risk: Key vendor resource availability,Critical,High,Mitigated,Business Owner,2027-02-02,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,292,tenant_file
RAID-000292,INIT-0025,Action,Action: Key vendor resource availability,Medium,High,Mitigated,Security,2027-03-03,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,293,tenant_file
RAID-000293,INIT-0025,Dependency,Dependency: Scope creep from stakeholders,High,Low,Escalated,PMO,2027-10-13,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,294,tenant_file
RAID-000294,INIT-0025,Decision,Decision: Key vendor resource availability,Critical,Medium,Open,Delivery Lead,2026-07-05,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,295,tenant_file
RAID-000295,INIT-0025,Issue,Issue: Third-party SLA risk,Low,Low,Closed,Vendor Manager,2027-12-08,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,296,tenant_file
RAID-000296,INIT-0025,Action,Action: Budget overrun risk,High,High,Open,Delivery Lead,2026-03-16,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,297,tenant_file
RAID-000297,INIT-0025,Decision,Decision: Data quality below threshold,High,Low,Open,PMO,2026-08-02,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,298,tenant_file
RAID-000298,INIT-0025,Dependency,Dependency: Budget overrun risk,Low,Low,Escalated,Vendor Manager,2027-01-23,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,299,tenant_file
RAID-000299,INIT-0025,Risk,Risk: Dependency on platform team,Low,Medium,Open,Vendor Manager,2026-11-15,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,300,tenant_file
RAID-000300,INIT-0025,Action,Action: Skill gap in delivery team,Low,Low,In Progress,Architecture,2026-06-10,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,301,tenant_file
RAID-000301,INIT-0025,Decision,Decision: Key vendor resource availability,Low,Medium,Mitigated,Vendor Manager,2026-10-16,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,302,tenant_file
RAID-000302,INIT-0025,Decision,Decision: Security finding to remediate,High,High,Closed,Business Owner,2027-08-13,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,303,tenant_file
RAID-000303,INIT-0025,Issue,Issue: Security finding to remediate,High,Medium,Open,PMO,2027-11-09,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,304,tenant_file
RAID-000304,INIT-0025,Decision,Decision: Key vendor resource availability,Low,Low,In Progress,Business Owner,2026-01-28,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,305,tenant_file
RAID-000305,INIT-0025,Issue,Issue: Change-adoption resistance,Low,High,Open,Security,2026-07-03,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,306,tenant_file
RAID-000306,INIT-0026,Risk,Risk: Dependency on platform team,High,High,Closed,Architecture,2027-12-31,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,307,tenant_file
RAID-000307,INIT-0026,Decision,Decision: Key vendor resource availability,Low,Medium,Open,Business Owner,2026-04-07,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,308,tenant_file
RAID-000308,INIT-0026,Decision,Decision: Change-adoption resistance,Critical,High,Escalated,PMO,2027-02-10,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,309,tenant_file
RAID-000309,INIT-0026,Dependency,Dependency: Data quality below threshold,Low,Medium,Closed,Data Lead,2027-08-12,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,310,tenant_file
RAID-000310,INIT-0026,Action,Action: Data quality below threshold,High,Low,Mitigated,PMO,2027-03-09,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,311,tenant_file
RAID-000311,INIT-0026,Decision,Decision: Budget overrun risk,Medium,Medium,Closed,Vendor Manager,2027-09-25,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,312,tenant_file
RAID-000312,INIT-0026,Risk,Risk: Security finding to remediate,Critical,High,Closed,Business Owner,2027-08-23,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,313,tenant_file
RAID-000313,INIT-0026,Decision,Decision: Third-party SLA risk,Medium,Low,Closed,PMO,2027-08-02,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,314,tenant_file
RAID-000314,INIT-0026,Dependency,Dependency: Data quality below threshold,Medium,High,Open,Delivery Lead,2027-08-01,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,315,tenant_file
RAID-000315,INIT-0026,Dependency,Dependency: Budget overrun risk,Medium,High,Closed,Vendor Manager,2026-10-26,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,316,tenant_file
RAID-000316,INIT-0026,Action,Action: Scope creep from stakeholders,Low,Medium,Escalated,Vendor Manager,2026-12-03,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,317,tenant_file
RAID-000317,INIT-0026,Dependency,Dependency: Dependency on platform team,Critical,Low,Open,PMO,2026-01-28,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,318,tenant_file
RAID-000318,INIT-0026,Issue,Issue: Security finding to remediate,Critical,High,Closed,Vendor Manager,2027-08-09,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,319,tenant_file
RAID-000319,INIT-0026,Risk,Risk: Security finding to remediate,High,Medium,Escalated,Delivery Lead,2027-05-02,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,320,tenant_file
RAID-000320,INIT-0027,Issue,Issue: Regulatory approval pending,Medium,Low,In Progress,Business Owner,2027-09-01,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,321,tenant_file
RAID-000321,INIT-0027,Dependency,Dependency: Third-party SLA risk,Critical,High,Mitigated,Business Owner,2026-09-14,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,322,tenant_file
RAID-000322,INIT-0027,Action,Action: Legacy interface instability,High,Medium,Mitigated,Security,2027-04-15,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,323,tenant_file
RAID-000323,INIT-0027,Decision,Decision: Key vendor resource availability,Low,Low,Closed,Business Owner,2026-03-31,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,324,tenant_file
RAID-000324,INIT-0027,Action,Action: Integration test environment delay,Critical,High,Open,Architecture,2027-09-24,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,325,tenant_file
RAID-000325,INIT-0027,Decision,Decision: Budget overrun risk,High,Medium,Closed,Data Lead,2026-03-04,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,326,tenant_file
RAID-000326,INIT-0027,Decision,Decision: Budget overrun risk,Critical,Low,Closed,Business Owner,2026-07-25,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,327,tenant_file
RAID-000327,INIT-0027,Dependency,Dependency: Legacy interface instability,Low,Medium,Mitigated,Security,2027-03-10,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,328,tenant_file
RAID-000328,INIT-0027,Issue,Issue: Scope creep from stakeholders,Critical,Medium,Mitigated,Vendor Manager,2027-10-30,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,329,tenant_file
RAID-000329,INIT-0028,Risk,Risk: Dependency on platform team,Low,High,Escalated,Delivery Lead,2026-06-07,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,330,tenant_file
RAID-000330,INIT-0028,Risk,Risk: Key vendor resource availability,Low,Low,Escalated,PMO,2027-05-23,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,331,tenant_file
RAID-000331,INIT-0028,Issue,Issue: Key vendor resource availability,Low,Medium,In Progress,Vendor Manager,2027-06-24,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,332,tenant_file
RAID-000332,INIT-0028,Action,Action: Budget overrun risk,Medium,Low,Open,Vendor Manager,2027-09-11,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,333,tenant_file
RAID-000333,INIT-0028,Issue,Issue: Skill gap in delivery team,Low,Low,In Progress,Vendor Manager,2026-03-01,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,334,tenant_file
RAID-000334,INIT-0028,Risk,Risk: Key vendor resource availability,High,Medium,Mitigated,Data Lead,2026-01-11,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,335,tenant_file
RAID-000335,INIT-0028,Dependency,Dependency: Data quality below threshold,Low,High,Closed,Business Owner,2027-10-11,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,336,tenant_file
RAID-000336,INIT-0028,Dependency,Dependency: Security finding to remediate,Low,High,Escalated,Business Owner,2026-05-07,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,337,tenant_file
RAID-000337,INIT-0028,Decision,Decision: Data quality below threshold,Low,High,Open,Data Lead,2027-01-22,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,338,tenant_file
RAID-000338,INIT-0028,Action,Action: Scope creep from stakeholders,Medium,High,Open,PMO,2026-09-21,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,339,tenant_file
RAID-000339,INIT-0028,Action,Action: Regulatory approval pending,Low,Low,Escalated,Delivery Lead,2027-04-29,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,340,tenant_file
RAID-000340,INIT-0028,Risk,Risk: Security finding to remediate,Low,Low,Mitigated,Security,2027-03-02,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,341,tenant_file
RAID-000341,INIT-0029,Dependency,Dependency: Skill gap in delivery team,Medium,Medium,Open,PMO,2026-10-17,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,342,tenant_file
RAID-000342,INIT-0029,Decision,Decision: Scope creep from stakeholders,Medium,Medium,Escalated,Data Lead,2026-07-27,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,343,tenant_file
RAID-000343,INIT-0029,Issue,Issue: Scope creep from stakeholders,Medium,Low,Open,Business Owner,2026-08-04,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,344,tenant_file
RAID-000344,INIT-0029,Action,Action: Change-adoption resistance,Low,High,Closed,Business Owner,2026-04-27,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,345,tenant_file
RAID-000345,INIT-0029,Issue,Issue: Data quality below threshold,High,High,Closed,Data Lead,2027-07-15,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,346,tenant_file
RAID-000346,INIT-0029,Risk,Risk: Key vendor resource availability,High,Low,Closed,Data Lead,2027-11-23,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,347,tenant_file
RAID-000347,INIT-0029,Decision,Decision: Scope creep from stakeholders,Medium,Medium,In Progress,PMO,2027-03-12,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,348,tenant_file
RAID-000348,INIT-0029,Action,Action: Key vendor resource availability,Low,Medium,Escalated,Business Owner,2026-08-11,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,349,tenant_file
RAID-000349,INIT-0030,Decision,Decision: Key vendor resource availability,High,High,In Progress,Business Owner,2027-06-01,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,350,tenant_file
RAID-000350,INIT-0030,Dependency,Dependency: Security finding to remediate,Medium,High,Open,Business Owner,2027-05-02,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,351,tenant_file
RAID-000351,INIT-0030,Dependency,Dependency: Security finding to remediate,Critical,High,Mitigated,Delivery Lead,2026-07-23,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,352,tenant_file
RAID-000352,INIT-0030,Dependency,Dependency: Key vendor resource availability,Low,Low,Mitigated,Security,2027-09-13,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,353,tenant_file
RAID-000353,INIT-0030,Risk,Risk: Key vendor resource availability,High,High,Closed,Vendor Manager,2026-09-24,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,354,tenant_file
RAID-000354,INIT-0030,Dependency,Dependency: Legacy interface instability,Low,High,In Progress,PMO,2026-07-23,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,355,tenant_file
RAID-000355,INIT-0030,Risk,Risk: Integration test environment delay,Critical,Medium,In Progress,Architecture,2027-09-15,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,356,tenant_file
RAID-000356,INIT-0030,Issue,Issue: Skill gap in delivery team,Medium,Medium,In Progress,Architecture,2026-01-23,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,357,tenant_file
RAID-000357,INIT-0030,Risk,Risk: Key vendor resource availability,High,High,Closed,PMO,2026-03-18,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,358,tenant_file
RAID-000358,INIT-0030,Risk,Risk: Scope creep from stakeholders,High,Low,Mitigated,Security,2027-02-26,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,359,tenant_file
RAID-000359,INIT-0030,Risk,Risk: Third-party SLA risk,High,High,Open,Architecture,2027-02-28,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,360,tenant_file
RAID-000360,INIT-0030,Action,Action: Key vendor resource availability,High,Medium,Open,Vendor Manager,2027-03-22,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,361,tenant_file
RAID-000361,INIT-0030,Issue,Issue: Third-party SLA risk,Low,Medium,Mitigated,Security,2026-11-08,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,362,tenant_file
RAID-000362,INIT-0031,Action,Action: Integration test environment delay,Medium,Medium,Mitigated,Security,2026-05-04,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,363,tenant_file
RAID-000363,INIT-0031,Action,Action: Scope creep from stakeholders,Critical,High,Closed,Data Lead,2026-03-31,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,364,tenant_file
RAID-000364,INIT-0031,Action,Action: Budget overrun risk,Medium,Medium,In Progress,Architecture,2026-02-02,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,365,tenant_file
RAID-000365,INIT-0031,Decision,Decision: Budget overrun risk,Critical,High,Escalated,Delivery Lead,2027-11-20,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,366,tenant_file
RAID-000366,INIT-0031,Issue,Issue: Regulatory approval pending,Low,High,In Progress,Delivery Lead,2026-09-06,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,367,tenant_file
RAID-000367,INIT-0031,Issue,Issue: Regulatory approval pending,High,Medium,Mitigated,Security,2027-07-19,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,368,tenant_file
RAID-000368,INIT-0031,Action,Action: Change-adoption resistance,High,High,Mitigated,Architecture,2027-01-21,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,369,tenant_file
RAID-000369,INIT-0031,Dependency,Dependency: Regulatory approval pending,High,Low,Open,Architecture,2026-05-18,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,370,tenant_file
RAID-000370,INIT-0031,Decision,Decision: Legacy interface instability,Critical,High,Mitigated,Business Owner,2027-07-09,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,371,tenant_file
RAID-000371,INIT-0031,Dependency,Dependency: Third-party SLA risk,Low,Low,Escalated,Architecture,2027-09-13,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,372,tenant_file
RAID-000372,INIT-0031,Dependency,Dependency: Dependency on platform team,Low,Medium,In Progress,Architecture,2027-01-05,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,373,tenant_file
RAID-000373,INIT-0031,Action,Action: Skill gap in delivery team,Low,Low,Open,Security,2026-12-11,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,374,tenant_file
RAID-000374,INIT-0031,Decision,Decision: Integration test environment delay,High,High,Closed,Vendor Manager,2026-05-30,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,375,tenant_file
RAID-000375,INIT-0031,Dependency,Dependency: Regulatory approval pending,Low,High,Closed,PMO,2027-08-23,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,376,tenant_file
RAID-000376,INIT-0031,Issue,Issue: Integration test environment delay,High,Low,In Progress,PMO,2027-10-09,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,377,tenant_file
RAID-000377,INIT-0031,Risk,Risk: Skill gap in delivery team,Medium,Medium,In Progress,Architecture,2027-01-12,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,378,tenant_file
RAID-000378,INIT-0032,Issue,Issue: Key vendor resource availability,Critical,High,Mitigated,Vendor Manager,2027-09-05,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,379,tenant_file
RAID-000379,INIT-0032,Issue,Issue: Skill gap in delivery team,Critical,Medium,Open,Architecture,2026-08-22,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,380,tenant_file
RAID-000380,INIT-0032,Issue,Issue: Regulatory approval pending,Critical,Medium,Closed,Architecture,2027-07-16,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,381,tenant_file
RAID-000381,INIT-0032,Action,Action: Data quality below threshold,Critical,Low,Escalated,PMO,2027-03-06,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,382,tenant_file
RAID-000382,INIT-0032,Action,Action: Security finding to remediate,Critical,Low,Closed,PMO,2027-09-27,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,383,tenant_file
RAID-000383,INIT-0032,Decision,Decision: Data quality below threshold,Medium,Low,Open,Delivery Lead,2027-07-26,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,384,tenant_file
RAID-000384,INIT-0032,Issue,Issue: Dependency on platform team,Critical,Medium,Closed,Vendor Manager,2027-06-04,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,385,tenant_file
RAID-000385,INIT-0032,Risk,Risk: Third-party SLA risk,High,High,In Progress,Business Owner,2027-09-20,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,386,tenant_file
RAID-000386,INIT-0033,Decision,Decision: Scope creep from stakeholders,High,High,In Progress,Business Owner,2027-06-02,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,387,tenant_file
RAID-000387,INIT-0033,Decision,Decision: Change-adoption resistance,Critical,Low,In Progress,Business Owner,2026-01-09,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,388,tenant_file
RAID-000388,INIT-0033,Decision,Decision: Integration test environment delay,High,Low,Open,Security,2027-01-19,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,389,tenant_file
RAID-000389,INIT-0033,Action,Action: Legacy interface instability,Critical,Medium,Closed,Architecture,2026-01-19,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,390,tenant_file
RAID-000390,INIT-0033,Risk,Risk: Third-party SLA risk,Critical,Low,Closed,Business Owner,2026-06-26,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,391,tenant_file
RAID-000391,INIT-0033,Issue,Issue: Security finding to remediate,Critical,Medium,In Progress,Vendor Manager,2026-03-10,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,392,tenant_file
RAID-000392,INIT-0033,Decision,Decision: Change-adoption resistance,Low,Low,In Progress,Security,2027-01-22,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,393,tenant_file
RAID-000393,INIT-0033,Risk,Risk: Scope creep from stakeholders,Critical,High,Mitigated,Business Owner,2026-06-20,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,394,tenant_file
RAID-000394,INIT-0033,Issue,Issue: Regulatory approval pending,Critical,Low,Open,PMO,2027-07-27,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,395,tenant_file
RAID-000395,INIT-0033,Decision,Decision: Scope creep from stakeholders,Critical,Medium,Closed,Business Owner,2026-04-12,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,396,tenant_file
RAID-000396,INIT-0033,Dependency,Dependency: Key vendor resource availability,Critical,Medium,Open,Vendor Manager,2027-10-22,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,397,tenant_file
RAID-000397,INIT-0033,Action,Action: Dependency on platform team,Medium,Low,Open,Security,2027-06-21,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,398,tenant_file
RAID-000398,INIT-0033,Action,Action: Key vendor resource availability,Critical,Medium,Mitigated,Delivery Lead,2026-12-31,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,399,tenant_file
RAID-000399,INIT-0033,Decision,Decision: Key vendor resource availability,Medium,High,In Progress,Business Owner,2027-02-18,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,400,tenant_file
RAID-000400,INIT-0034,Decision,Decision: Security finding to remediate,Critical,Medium,In Progress,Architecture,2026-04-21,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,401,tenant_file
RAID-000401,INIT-0034,Issue,Issue: Legacy interface instability,High,Low,Mitigated,Data Lead,2026-05-16,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,402,tenant_file
RAID-000402,INIT-0034,Risk,Risk: Budget overrun risk,Low,Low,Open,Architecture,2027-07-12,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,403,tenant_file
RAID-000403,INIT-0034,Dependency,Dependency: Security finding to remediate,Medium,Low,Closed,Delivery Lead,2026-02-17,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,404,tenant_file
RAID-000404,INIT-0034,Issue,Issue: Change-adoption resistance,Critical,High,Escalated,Architecture,2027-01-20,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,405,tenant_file
RAID-000405,INIT-0034,Risk,Risk: Regulatory approval pending,Low,Low,Mitigated,Business Owner,2026-04-26,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,406,tenant_file
RAID-000406,INIT-0034,Risk,Risk: Third-party SLA risk,Low,Low,Open,Delivery Lead,2026-09-12,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,407,tenant_file
RAID-000407,INIT-0034,Action,Action: Key vendor resource availability,High,Medium,In Progress,Vendor Manager,2027-04-20,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,408,tenant_file
RAID-000408,INIT-0034,Action,Action: Security finding to remediate,Medium,Medium,Closed,Delivery Lead,2027-01-25,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,409,tenant_file
RAID-000409,INIT-0034,Action,Action: Budget overrun risk,High,Medium,Mitigated,Security,2027-12-07,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,410,tenant_file
RAID-000410,INIT-0035,Dependency,Dependency: Scope creep from stakeholders,Low,High,Open,PMO,2026-02-25,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,411,tenant_file
RAID-000411,INIT-0035,Action,Action: Change-adoption resistance,Low,Low,Closed,PMO,2027-07-13,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,412,tenant_file
RAID-000412,INIT-0035,Action,Action: Scope creep from stakeholders,High,High,Open,Vendor Manager,2026-08-01,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,413,tenant_file
RAID-000413,INIT-0035,Action,Action: Skill gap in delivery team,High,Low,Closed,Data Lead,2027-11-14,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,414,tenant_file
RAID-000414,INIT-0035,Action,Action: Third-party SLA risk,Medium,High,In Progress,Business Owner,2026-05-30,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,415,tenant_file
RAID-000415,INIT-0035,Risk,Risk: Data quality below threshold,Low,High,Closed,Business Owner,2027-12-06,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,416,tenant_file
RAID-000416,INIT-0035,Dependency,Dependency: Data quality below threshold,Medium,Low,Escalated,Vendor Manager,2026-05-26,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,417,tenant_file
RAID-000417,INIT-0035,Dependency,Dependency: Key vendor resource availability,Critical,High,Escalated,PMO,2027-08-20,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,418,tenant_file
RAID-000418,INIT-0035,Issue,Issue: Change-adoption resistance,Low,High,Closed,PMO,2027-02-27,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,419,tenant_file
RAID-000419,INIT-0035,Decision,Decision: Security finding to remediate,Critical,Medium,In Progress,Business Owner,2027-09-25,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,420,tenant_file
RAID-000420,INIT-0035,Action,Action: Integration test environment delay,High,High,Open,PMO,2027-05-25,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,421,tenant_file
