tenant_key,module,page,artifact_type,artifact_file,artifact_id,section,title,source_fact_id,source_dimension,source_record_id,artifact_evidence_ref_count,artifact_evidence_ref_sample,active_source_file,active_source_row,active_evidence_id,active_confidence,active_source_type,active_source_basis,active_evidence_boundary,active_business_name,active_context_item,active_status,standard_template_file,standard_template_row,standard_template_status,lineage_status
meridian-health,tower,tower,story_block,datasets/tenant-inputs/meridian-health/approved-content/tower/story-blocks.json,tower:story:candidate-ai-opportunity-portfolio,Candidate AI Opportunity Portfolio,Candidate AI opportunities are readiness items until funded and measured.,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0009,10_ai_automation_use_cases,MER-SA07-10_AI_AUTOMATION_USE_CASES-0009,242,MER-V3-EVID-0100;MER-V3-EVID-0101;MER-V3-EVID-0102;MER-V3-EVID-0103;MER-V3-EVID-0104;MER-V3-EVID-0105;MER-V3-EVID-0106;MER-V3-EVID-0107;MER-V3-EVID-0108;MER-V3-EVID-0109;MER-V3-EVID-0110;MER-V3-EVID-0111,10_ai_automation_use_cases.csv,31,MER-SA07-INT-EVID-0009,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CEO / Enterprise Strategy: Governed data foundation for AI / LLM automation,"CEO / Enterprise Strategy says Governed data foundation for AI / LLM automation is promising, but metrics is not decision-grade until Epic Clarity evidence closes: No formal data governance. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",candidate,10_ai_automation_use_cases.csv,31,found,found
meridian-health,tower,tower,story_block,datasets/tenant-inputs/meridian-health/approved-content/tower/story-blocks.json,tower:story:candidate-ai-opportunity-portfolio,Candidate AI Opportunity Portfolio,Candidate AI opportunities are readiness items until funded and measured.,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0010,10_ai_automation_use_cases,MER-SA07-10_AI_AUTOMATION_USE_CASES-0010,242,MER-V3-EVID-0100;MER-V3-EVID-0101;MER-V3-EVID-0102;MER-V3-EVID-0103;MER-V3-EVID-0104;MER-V3-EVID-0105;MER-V3-EVID-0106;MER-V3-EVID-0107;MER-V3-EVID-0108;MER-V3-EVID-0109;MER-V3-EVID-0110;MER-V3-EVID-0111,10_ai_automation_use_cases.csv,32,MER-SA07-INT-EVID-0010,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CEO / Enterprise Strategy: Call center optimization,"CEO / Enterprise Strategy says Call center optimization is promising, but value is not decision-grade until CRM / member case management evidence closes: Real-time integration not proven. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",candidate,10_ai_automation_use_cases.csv,32,found,found
meridian-health,tower,tower,story_block,datasets/tenant-inputs/meridian-health/approved-content/tower/story-blocks.json,tower:story:candidate-ai-opportunity-portfolio,Candidate AI Opportunity Portfolio,Candidate AI opportunities are readiness items until funded and measured.,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0011,10_ai_automation_use_cases,MER-SA07-10_AI_AUTOMATION_USE_CASES-0011,242,MER-V3-EVID-0100;MER-V3-EVID-0101;MER-V3-EVID-0102;MER-V3-EVID-0103;MER-V3-EVID-0104;MER-V3-EVID-0105;MER-V3-EVID-0106;MER-V3-EVID-0107;MER-V3-EVID-0108;MER-V3-EVID-0109;MER-V3-EVID-0110;MER-V3-EVID-0111,10_ai_automation_use_cases.csv,33,MER-SA07-INT-EVID-0011,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CEO / Enterprise Strategy: Provider quality and performance,"CEO / Enterprise Strategy says Provider quality and performance is promising, but sourcing is not decision-grade until Epic Caboodle evidence closes: Provider contract linkage not certified. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",candidate,10_ai_automation_use_cases.csv,33,found,found
meridian-health,tower,tower,story_block,datasets/tenant-inputs/meridian-health/approved-content/tower/story-blocks.json,tower:story:candidate-ai-opportunity-portfolio,Candidate AI Opportunity Portfolio,Candidate AI opportunities are readiness items until funded and measured.,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0012,10_ai_automation_use_cases,MER-SA07-10_AI_AUTOMATION_USE_CASES-0012,242,MER-V3-EVID-0100;MER-V3-EVID-0101;MER-V3-EVID-0102;MER-V3-EVID-0103;MER-V3-EVID-0104;MER-V3-EVID-0105;MER-V3-EVID-0106;MER-V3-EVID-0107;MER-V3-EVID-0108;MER-V3-EVID-0109;MER-V3-EVID-0110;MER-V3-EVID-0111,10_ai_automation_use_cases.csv,34,MER-SA07-INT-EVID-0012,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CEO / Enterprise Strategy: End-to-end cost transparency,"CEO / Enterprise Strategy says End-to-end cost transparency is promising, but evidence is not decision-grade until SQL Server reporting marts evidence closes: Margin semantic model not certified. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",candidate,10_ai_automation_use_cases.csv,34,found,found
meridian-health,tower,tower,story_block,datasets/tenant-inputs/meridian-health/approved-content/tower/story-blocks.json,tower:story:candidate-ai-opportunity-portfolio,Candidate AI Opportunity Portfolio,Candidate AI opportunities are readiness items until funded and measured.,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0013,10_ai_automation_use_cases,MER-SA07-10_AI_AUTOMATION_USE_CASES-0013,242,MER-V3-EVID-0100;MER-V3-EVID-0101;MER-V3-EVID-0102;MER-V3-EVID-0103;MER-V3-EVID-0104;MER-V3-EVID-0105;MER-V3-EVID-0106;MER-V3-EVID-0107;MER-V3-EVID-0108;MER-V3-EVID-0109;MER-V3-EVID-0110;MER-V3-EVID-0111,10_ai_automation_use_cases.csv,35,MER-SA07-INT-EVID-0013,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CFO / Finance & Value: Governed data foundation for AI / LLM automation,"CFO / Finance & Value says Governed data foundation for AI / LLM automation is promising, but strategy is not decision-grade until Epic Clarity evidence closes: No formal data governance. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",candidate,10_ai_automation_use_cases.csv,35,found,found
meridian-health,tower,tower,story_block,datasets/tenant-inputs/meridian-health/approved-content/tower/story-blocks.json,tower:story:candidate-ai-opportunity-portfolio,Candidate AI Opportunity Portfolio,Candidate AI opportunities are readiness items until funded and measured.,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0014,10_ai_automation_use_cases,MER-SA07-10_AI_AUTOMATION_USE_CASES-0014,242,MER-V3-EVID-0100;MER-V3-EVID-0101;MER-V3-EVID-0102;MER-V3-EVID-0103;MER-V3-EVID-0104;MER-V3-EVID-0105;MER-V3-EVID-0106;MER-V3-EVID-0107;MER-V3-EVID-0108;MER-V3-EVID-0109;MER-V3-EVID-0110;MER-V3-EVID-0111,10_ai_automation_use_cases.csv,36,MER-SA07-INT-EVID-0014,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CFO / Finance & Value: Call center optimization,"CFO / Finance & Value says Call center optimization is promising, but operating model is not decision-grade until CRM / member case management evidence closes: Real-time integration not proven. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",candidate,10_ai_automation_use_cases.csv,36,found,found
meridian-health,tower,tower,story_block,datasets/tenant-inputs/meridian-health/approved-content/tower/story-blocks.json,tower:story:candidate-ai-opportunity-portfolio,Candidate AI Opportunity Portfolio,Candidate AI opportunities are readiness items until funded and measured.,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0015,10_ai_automation_use_cases,MER-SA07-10_AI_AUTOMATION_USE_CASES-0015,242,MER-V3-EVID-0100;MER-V3-EVID-0101;MER-V3-EVID-0102;MER-V3-EVID-0103;MER-V3-EVID-0104;MER-V3-EVID-0105;MER-V3-EVID-0106;MER-V3-EVID-0107;MER-V3-EVID-0108;MER-V3-EVID-0109;MER-V3-EVID-0110;MER-V3-EVID-0111,10_ai_automation_use_cases.csv,37,MER-SA07-INT-EVID-0015,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CFO / Finance & Value: Provider quality and performance,"CFO / Finance & Value says Provider quality and performance is promising, but vendor is not decision-grade until Tableau reporting estate evidence closes: Provider contract linkage not certified. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",candidate,10_ai_automation_use_cases.csv,37,found,found
meridian-health,tower,tower,story_block,datasets/tenant-inputs/meridian-health/approved-content/tower/story-blocks.json,tower:story:candidate-ai-opportunity-portfolio,Candidate AI Opportunity Portfolio,Candidate AI opportunities are readiness items until funded and measured.,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0016,10_ai_automation_use_cases,MER-SA07-10_AI_AUTOMATION_USE_CASES-0016,242,MER-V3-EVID-0100;MER-V3-EVID-0101;MER-V3-EVID-0102;MER-V3-EVID-0103;MER-V3-EVID-0104;MER-V3-EVID-0105;MER-V3-EVID-0106;MER-V3-EVID-0107;MER-V3-EVID-0108;MER-V3-EVID-0109;MER-V3-EVID-0110;MER-V3-EVID-0111,10_ai_automation_use_cases.csv,38,MER-SA07-INT-EVID-0016,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CFO / Finance & Value: End-to-end cost transparency,"CFO / Finance & Value says End-to-end cost transparency is promising, but platform is not decision-grade until SQL Server reporting marts evidence closes: Margin semantic model not certified. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",candidate,10_ai_automation_use_cases.csv,38,found,found
meridian-health,tower,tower,story_block,datasets/tenant-inputs/meridian-health/approved-content/tower/story-blocks.json,tower:story:candidate-ai-opportunity-portfolio,Candidate AI Opportunity Portfolio,Candidate AI opportunities are readiness items until funded and measured.,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0017,10_ai_automation_use_cases,MER-SA07-10_AI_AUTOMATION_USE_CASES-0017,242,MER-V3-EVID-0100;MER-V3-EVID-0101;MER-V3-EVID-0102;MER-V3-EVID-0103;MER-V3-EVID-0104;MER-V3-EVID-0105;MER-V3-EVID-0106;MER-V3-EVID-0107;MER-V3-EVID-0108;MER-V3-EVID-0109;MER-V3-EVID-0110;MER-V3-EVID-0111,10_ai_automation_use_cases.csv,39,MER-SA07-INT-EVID-0017,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CFO / Finance & Value: Payment integrity and leakage reduction,"CFO / Finance & Value says Payment integrity and leakage reduction is promising, but data is not decision-grade until Claims administration platform evidence closes: Rules and model lineage not governed. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",candidate,10_ai_automation_use_cases.csv,39,found,found
meridian-health,tower,tower,story_block,datasets/tenant-inputs/meridian-health/approved-content/tower/story-blocks.json,tower:story:candidate-ai-opportunity-portfolio,Candidate AI Opportunity Portfolio,Candidate AI opportunities are readiness items until funded and measured.,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0018,10_ai_automation_use_cases,MER-SA07-10_AI_AUTOMATION_USE_CASES-0018,242,MER-V3-EVID-0100;MER-V3-EVID-0101;MER-V3-EVID-0102;MER-V3-EVID-0103;MER-V3-EVID-0104;MER-V3-EVID-0105;MER-V3-EVID-0106;MER-V3-EVID-0107;MER-V3-EVID-0108;MER-V3-EVID-0109;MER-V3-EVID-0110;MER-V3-EVID-0111,10_ai_automation_use_cases.csv,40,MER-SA07-INT-EVID-0018,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CFO / Finance & Value: Automated close and reporting,"CFO / Finance & Value says Automated close and reporting is promising, but modernization is not decision-grade until Power BI reporting estate evidence closes: Certified finance semantic layer not loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",candidate,10_ai_automation_use_cases.csv,40,found,found
meridian-health,tower,tower,story_block,datasets/tenant-inputs/meridian-health/approved-content/tower/story-blocks.json,tower:story:candidate-ai-opportunity-portfolio,Candidate AI Opportunity Portfolio,Candidate AI opportunities are readiness items until funded and measured.,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0019,10_ai_automation_use_cases,MER-SA07-10_AI_AUTOMATION_USE_CASES-0019,242,MER-V3-EVID-0100;MER-V3-EVID-0101;MER-V3-EVID-0102;MER-V3-EVID-0103;MER-V3-EVID-0104;MER-V3-EVID-0105;MER-V3-EVID-0106;MER-V3-EVID-0107;MER-V3-EVID-0108;MER-V3-EVID-0109;MER-V3-EVID-0110;MER-V3-EVID-0111,10_ai_automation_use_cases.csv,41,MER-SA07-INT-EVID-9019,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CFO / Finance & Value: AI Benefits Realization Ledger,"CFO / Finance & Value says AI Benefits Realization Ledger needs FP&A validation and usage extracts required: The CFO would not let Tower count AI spend as delivered value until the usage extract, operational KPI movement, and FP&A validation all reconcile to the same program code. Copilot, ServiceNow, Workday, and developer productivity pilots can be measured, but Member Service AI Assist remains a candidate with no approved funding.",candidate,10_ai_automation_use_cases.csv,41,found,found
meridian-health,tower,tower,story_block,datasets/tenant-inputs/meridian-health/approved-content/tower/story-blocks.json,tower:story:candidate-ai-opportunity-portfolio,Candidate AI Opportunity Portfolio,Candidate AI opportunities are readiness items until funded and measured.,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0020,10_ai_automation_use_cases,MER-SA07-10_AI_AUTOMATION_USE_CASES-0020,242,MER-V3-EVID-0100;MER-V3-EVID-0101;MER-V3-EVID-0102;MER-V3-EVID-0103;MER-V3-EVID-0104;MER-V3-EVID-0105;MER-V3-EVID-0106;MER-V3-EVID-0107;MER-V3-EVID-0108;MER-V3-EVID-0109;MER-V3-EVID-0110;MER-V3-EVID-0111,10_ai_automation_use_cases.csv,42,MER-SA07-INT-EVID-9020,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,Chief Experience Officer / Member Experience: Member Service Agent Assist Transformation,"Chief Experience Officer / Member Experience says Member Service Agent Assist Transformation needs Approved business case, baseline, and PHI controls required: No. Member Service AI Assist is a candidate/discovery opportunity. The funded work is the contact-center platform, knowledge foundation, data readiness, and AI governance controls. A separate Moves business case is required before AI Assist receives approved funding.",candidate,10_ai_automation_use_cases.csv,42,found,found
meridian-health,tower,tower,story_block,datasets/tenant-inputs/meridian-health/approved-content/tower/story-blocks.json,tower:story:candidate-ai-opportunity-portfolio,Candidate AI Opportunity Portfolio,Candidate AI opportunities are readiness items until funded and measured.,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0021,10_ai_automation_use_cases,MER-SA07-10_AI_AUTOMATION_USE_CASES-0021,242,MER-V3-EVID-0100;MER-V3-EVID-0101;MER-V3-EVID-0102;MER-V3-EVID-0103;MER-V3-EVID-0104;MER-V3-EVID-0105;MER-V3-EVID-0106;MER-V3-EVID-0107;MER-V3-EVID-0108;MER-V3-EVID-0109;MER-V3-EVID-0110;MER-V3-EVID-0111,10_ai_automation_use_cases.csv,43,MER-SA07-INT-EVID-9021,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CISO / Security: AI Governance / Model Risk Controls,"CISO / Security says AI Governance / Model Risk Controls needs HITL, audit logging, and model-risk evidence required: PHI access logging, human-in-the-loop validation, prompt/audit trails, and model inventory ownership must be complete before service, Workday, or member-facing AI pilots scale beyond controlled pilots.",candidate,10_ai_automation_use_cases.csv,43,found,found
meridian-health,tower,tower,story_block,datasets/tenant-inputs/meridian-health/approved-content/tower/story-blocks.json,tower:story:candidate-ai-opportunity-portfolio,Candidate AI Opportunity Portfolio,Candidate AI opportunities are readiness items until funded and measured.,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0022,10_ai_automation_use_cases,MER-SA07-10_AI_AUTOMATION_USE_CASES-0022,242,MER-V3-EVID-0100;MER-V3-EVID-0101;MER-V3-EVID-0102;MER-V3-EVID-0103;MER-V3-EVID-0104;MER-V3-EVID-0105;MER-V3-EVID-0106;MER-V3-EVID-0107;MER-V3-EVID-0108;MER-V3-EVID-0109;MER-V3-EVID-0110;MER-V3-EVID-0111,10_ai_automation_use_cases.csv,44,MER-SA07-INT-EVID-9022,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,Contact Center / Member Service Operations: Contact Center Platform / Knowledge Modernization,"Contact Center / Member Service Operations says Contact Center Platform / Knowledge Modernization needs AHT, FCR, transfer, CSAT, and QA baselines required: Operations needs call reason, AHT, FCR, transfer, knowledge-search, QA, and escalation baselines before AI Assist is funded. Usage data from Genesys and the knowledge platform should prove the foundation first.",candidate,10_ai_automation_use_cases.csv,44,found,found
meridian-health,tower,tower,story_block,datasets/tenant-inputs/meridian-health/approved-content/tower/story-blocks.json,tower:story:candidate-ai-opportunity-portfolio,Candidate AI Opportunity Portfolio,Candidate AI opportunities are readiness items until funded and measured.,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0023,10_ai_automation_use_cases,MER-SA07-10_AI_AUTOMATION_USE_CASES-0023,242,MER-V3-EVID-0100;MER-V3-EVID-0101;MER-V3-EVID-0102;MER-V3-EVID-0103;MER-V3-EVID-0104;MER-V3-EVID-0105;MER-V3-EVID-0106;MER-V3-EVID-0107;MER-V3-EVID-0108;MER-V3-EVID-0109;MER-V3-EVID-0110;MER-V3-EVID-0111,10_ai_automation_use_cases.csv,45,MER-SA07-INT-EVID-9023,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CIO / Enterprise Technology: FY26 AI spend governance,"CIO / Enterprise Technology says FY26 AI spend governance needs Budget, program, and benefits ledger ties required: The CIO should show AI spend as tagged inside approved platforms and programs: Copilot, ServiceNow, Workday, GitHub Copilot, Databricks, cloud AI services, and governance controls. It should not be described as a separate AI budget or as a delivered financial outcome.",candidate,10_ai_automation_use_cases.csv,45,found,found
meridian-health,tower,tower,story_block,datasets/tenant-inputs/meridian-health/approved-content/tower/story-blocks.json,tower:story:candidate-ai-opportunity-portfolio,Candidate AI Opportunity Portfolio,Candidate AI opportunities are readiness items until funded and measured.,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0024,10_ai_automation_use_cases,MER-SA07-10_AI_AUTOMATION_USE_CASES-0024,242,MER-V3-EVID-0100;MER-V3-EVID-0101;MER-V3-EVID-0102;MER-V3-EVID-0103;MER-V3-EVID-0104;MER-V3-EVID-0105;MER-V3-EVID-0106;MER-V3-EVID-0107;MER-V3-EVID-0108;MER-V3-EVID-0109;MER-V3-EVID-0110;MER-V3-EVID-0111,10_ai_automation_use_cases.csv,46,MER-SA07-INT-EVID-0024,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CFO / Finance & Value: Payment integrity and leakage reduction,"CFO / Finance & Value says Payment integrity and leakage reduction is promising, but evidence is not decision-grade until Provider contract repository evidence closes: Recovery realization tracking not loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",candidate,10_ai_automation_use_cases.csv,46,found,found
meridian-health,tower,tower,story_block,datasets/tenant-inputs/meridian-health/approved-content/tower/story-blocks.json,tower:story:candidate-ai-opportunity-portfolio,Candidate AI Opportunity Portfolio,Candidate AI opportunities are readiness items until funded and measured.,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0025,10_ai_automation_use_cases,MER-SA07-10_AI_AUTOMATION_USE_CASES-0025,242,MER-V3-EVID-0100;MER-V3-EVID-0101;MER-V3-EVID-0102;MER-V3-EVID-0103;MER-V3-EVID-0104;MER-V3-EVID-0105;MER-V3-EVID-0106;MER-V3-EVID-0107;MER-V3-EVID-0108;MER-V3-EVID-0109;MER-V3-EVID-0110;MER-V3-EVID-0111,10_ai_automation_use_cases.csv,47,MER-SA07-INT-EVID-0025,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CIO / Enterprise Technology: Call center optimization,"CIO / Enterprise Technology says Call center optimization is promising, but strategy is not decision-grade until Contact center transcript and telephony platform evidence closes: Transcript governance not loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",candidate,10_ai_automation_use_cases.csv,47,found,found
meridian-health,tower,tower,story_block,datasets/tenant-inputs/meridian-health/approved-content/tower/story-blocks.json,tower:story:candidate-ai-opportunity-portfolio,Candidate AI Opportunity Portfolio,Candidate AI opportunities are readiness items until funded and measured.,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0026,10_ai_automation_use_cases,MER-SA07-10_AI_AUTOMATION_USE_CASES-0026,242,MER-V3-EVID-0100;MER-V3-EVID-0101;MER-V3-EVID-0102;MER-V3-EVID-0103;MER-V3-EVID-0104;MER-V3-EVID-0105;MER-V3-EVID-0106;MER-V3-EVID-0107;MER-V3-EVID-0108;MER-V3-EVID-0109;MER-V3-EVID-0110;MER-V3-EVID-0111,10_ai_automation_use_cases.csv,48,MER-SA07-INT-EVID-0026,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CIO / Enterprise Technology: Provider quality and performance,"CIO / Enterprise Technology says Provider quality and performance is promising, but operating model is not decision-grade until Epic Clarity evidence closes: Attribution ownership not proven. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",candidate,10_ai_automation_use_cases.csv,48,found,found
meridian-health,tower,tower,story_block,datasets/tenant-inputs/meridian-health/approved-content/tower/story-blocks.json,tower:story:candidate-ai-opportunity-portfolio,Candidate AI Opportunity Portfolio,Candidate AI opportunities are readiness items until funded and measured.,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0027,10_ai_automation_use_cases,MER-SA07-10_AI_AUTOMATION_USE_CASES-0027,242,MER-V3-EVID-0100;MER-V3-EVID-0101;MER-V3-EVID-0102;MER-V3-EVID-0103;MER-V3-EVID-0104;MER-V3-EVID-0105;MER-V3-EVID-0106;MER-V3-EVID-0107;MER-V3-EVID-0108;MER-V3-EVID-0109;MER-V3-EVID-0110;MER-V3-EVID-0111,10_ai_automation_use_cases.csv,49,MER-SA07-INT-EVID-0027,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CIO / Enterprise Technology: End-to-end cost transparency,"CIO / Enterprise Technology says End-to-end cost transparency is promising, but vendor is not decision-grade until General ledger and close reporting evidence closes: Cost allocation rules not loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",candidate,10_ai_automation_use_cases.csv,49,found,found
meridian-health,tower,tower,story_block,datasets/tenant-inputs/meridian-health/approved-content/tower/story-blocks.json,tower:story:candidate-ai-opportunity-portfolio,Candidate AI Opportunity Portfolio,Candidate AI opportunities are readiness items until funded and measured.,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0028,10_ai_automation_use_cases,MER-SA07-10_AI_AUTOMATION_USE_CASES-0028,242,MER-V3-EVID-0100;MER-V3-EVID-0101;MER-V3-EVID-0102;MER-V3-EVID-0103;MER-V3-EVID-0104;MER-V3-EVID-0105;MER-V3-EVID-0106;MER-V3-EVID-0107;MER-V3-EVID-0108;MER-V3-EVID-0109;MER-V3-EVID-0110;MER-V3-EVID-0111,10_ai_automation_use_cases.csv,50,MER-SA07-INT-EVID-0028,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CIO / Enterprise Technology: Payment integrity and leakage reduction,"CIO / Enterprise Technology says Payment integrity and leakage reduction is promising, but platform is not decision-grade until Provider contract repository evidence closes: Recovery realization tracking not loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",candidate,10_ai_automation_use_cases.csv,50,found,found
meridian-health,tower,tower,story_block,datasets/tenant-inputs/meridian-health/approved-content/tower/story-blocks.json,tower:story:candidate-ai-opportunity-portfolio,Candidate AI Opportunity Portfolio,Candidate AI opportunities are readiness items until funded and measured.,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0029,10_ai_automation_use_cases,MER-SA07-10_AI_AUTOMATION_USE_CASES-0029,242,MER-V3-EVID-0100;MER-V3-EVID-0101;MER-V3-EVID-0102;MER-V3-EVID-0103;MER-V3-EVID-0104;MER-V3-EVID-0105;MER-V3-EVID-0106;MER-V3-EVID-0107;MER-V3-EVID-0108;MER-V3-EVID-0109;MER-V3-EVID-0110;MER-V3-EVID-0111,10_ai_automation_use_cases.csv,51,MER-SA07-INT-EVID-0029,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CIO / Enterprise Technology: Automated close and reporting,"CIO / Enterprise Technology says Automated close and reporting is promising, but data is not decision-grade until General ledger and close reporting evidence closes: Manual reporting maintenance load. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",candidate,10_ai_automation_use_cases.csv,51,found,found
meridian-health,tower,tower,story_block,datasets/tenant-inputs/meridian-health/approved-content/tower/story-blocks.json,tower:story:candidate-ai-opportunity-portfolio,Candidate AI Opportunity Portfolio,Candidate AI opportunities are readiness items until funded and measured.,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0030,10_ai_automation_use_cases,MER-SA07-10_AI_AUTOMATION_USE_CASES-0030,242,MER-V3-EVID-0100;MER-V3-EVID-0101;MER-V3-EVID-0102;MER-V3-EVID-0103;MER-V3-EVID-0104;MER-V3-EVID-0105;MER-V3-EVID-0106;MER-V3-EVID-0107;MER-V3-EVID-0108;MER-V3-EVID-0109;MER-V3-EVID-0110;MER-V3-EVID-0111,10_ai_automation_use_cases.csv,52,MER-SA07-INT-EVID-0030,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CIO / Enterprise Technology: Unified clinical + claims lakehouse,"CIO / Enterprise Technology says Unified clinical + claims lakehouse is promising, but modernization is not decision-grade until Epic Clarity evidence closes: No patient/member identity spine loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",candidate,10_ai_automation_use_cases.csv,52,found,found
meridian-health,tower,tower,story_block,datasets/tenant-inputs/meridian-health/approved-content/tower/story-blocks.json,tower:story:candidate-ai-opportunity-portfolio,Candidate AI Opportunity Portfolio,Candidate AI opportunities are readiness items until funded and measured.,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0031,10_ai_automation_use_cases,MER-SA07-10_AI_AUTOMATION_USE_CASES-0031,242,MER-V3-EVID-0100;MER-V3-EVID-0101;MER-V3-EVID-0102;MER-V3-EVID-0103;MER-V3-EVID-0104;MER-V3-EVID-0105;MER-V3-EVID-0106;MER-V3-EVID-0107;MER-V3-EVID-0108;MER-V3-EVID-0109;MER-V3-EVID-0110;MER-V3-EVID-0111,10_ai_automation_use_cases.csv,53,MER-SA07-INT-EVID-0031,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CIO / Enterprise Technology: Governed data foundation for AI / LLM automation,"CIO / Enterprise Technology says Governed data foundation for AI / LLM automation is promising, but AI readiness is not decision-grade until SAS analytics estate evidence closes: No AI audit trail evidence. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",candidate,10_ai_automation_use_cases.csv,53,found,found
