tenant_key,edge_key,from_node_key,to_node_key,relationship_type,evidence_id,confidence,active_candidate_status,graph_boundary
skyharbor-air,SHA-EDGE-01206,SHA-NODE-01206,SHA-NODE-01243,feeds,SHA-EVID-00682,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01207,SHA-NODE-01207,SHA-NODE-01244,owned_by,SHA-EVID-00683,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01208,SHA-NODE-01208,SHA-NODE-01245,funded_by,SHA-EVID-00684,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01209,SHA-NODE-01209,SHA-NODE-01246,blocked_by,SHA-EVID-00685,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01210,SHA-NODE-01210,SHA-NODE-01247,governed_by,SHA-EVID-00686,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01211,SHA-NODE-01211,SHA-NODE-01248,supports,SHA-EVID-00687,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01212,SHA-NODE-01212,SHA-NODE-01249,depends_on,SHA-EVID-00688,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01213,SHA-NODE-01213,SHA-NODE-01250,feeds,SHA-EVID-00689,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01214,SHA-NODE-01214,SHA-NODE-01251,owned_by,SHA-EVID-00690,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01215,SHA-NODE-01215,SHA-NODE-01252,funded_by,SHA-EVID-00691,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01216,SHA-NODE-01216,SHA-NODE-01253,blocked_by,SHA-EVID-00692,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01217,SHA-NODE-01217,SHA-NODE-01254,governed_by,SHA-EVID-00693,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01218,SHA-NODE-01218,SHA-NODE-01255,supports,SHA-EVID-00694,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01219,SHA-NODE-01219,SHA-NODE-01256,depends_on,SHA-EVID-00695,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01220,SHA-NODE-01220,SHA-NODE-01257,feeds,SHA-EVID-00696,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01221,SHA-NODE-01221,SHA-NODE-01258,owned_by,SHA-EVID-00697,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01222,SHA-NODE-01222,SHA-NODE-01259,funded_by,SHA-EVID-00698,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01223,SHA-NODE-01223,SHA-NODE-01260,blocked_by,SHA-EVID-00699,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01224,SHA-NODE-01224,SHA-NODE-01261,governed_by,SHA-EVID-00700,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01225,SHA-NODE-01225,SHA-NODE-01262,supports,SHA-EVID-00701,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01226,SHA-NODE-01226,SHA-NODE-01263,depends_on,SHA-EVID-00702,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01227,SHA-NODE-01227,SHA-NODE-01264,feeds,SHA-EVID-00703,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01228,SHA-NODE-01228,SHA-NODE-01265,owned_by,SHA-EVID-00704,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01229,SHA-NODE-01229,SHA-NODE-01266,funded_by,SHA-EVID-00705,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01230,SHA-NODE-01230,SHA-NODE-01267,blocked_by,SHA-EVID-00706,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01231,SHA-NODE-01231,SHA-NODE-01268,governed_by,SHA-EVID-00707,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01232,SHA-NODE-01232,SHA-NODE-01269,supports,SHA-EVID-00708,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01233,SHA-NODE-01233,SHA-NODE-01270,depends_on,SHA-EVID-00709,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01234,SHA-NODE-01234,SHA-NODE-01271,feeds,SHA-EVID-00710,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01235,SHA-NODE-01235,SHA-NODE-01272,owned_by,SHA-EVID-00711,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01236,SHA-NODE-01236,SHA-NODE-01273,funded_by,SHA-EVID-00712,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01237,SHA-NODE-01237,SHA-NODE-01274,blocked_by,SHA-EVID-00713,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01238,SHA-NODE-01238,SHA-NODE-01275,governed_by,SHA-EVID-00714,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01239,SHA-NODE-01239,SHA-NODE-01276,supports,SHA-EVID-00715,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01240,SHA-NODE-01240,SHA-NODE-01277,depends_on,SHA-EVID-00716,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01241,SHA-NODE-01241,SHA-NODE-01278,feeds,SHA-EVID-00717,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01242,SHA-NODE-01242,SHA-NODE-01279,owned_by,SHA-EVID-00718,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01243,SHA-NODE-01243,SHA-NODE-01280,funded_by,SHA-EVID-00719,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01244,SHA-NODE-01244,SHA-NODE-01281,blocked_by,SHA-EVID-00720,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01245,SHA-NODE-01245,SHA-NODE-01282,governed_by,SHA-EVID-00721,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01246,SHA-NODE-01246,SHA-NODE-01283,supports,SHA-EVID-00722,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01247,SHA-NODE-01247,SHA-NODE-01284,depends_on,SHA-EVID-00723,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01248,SHA-NODE-01248,SHA-NODE-01285,feeds,SHA-EVID-00724,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01249,SHA-NODE-01249,SHA-NODE-01286,owned_by,SHA-EVID-00725,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01250,SHA-NODE-01250,SHA-NODE-01287,funded_by,SHA-EVID-00726,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01251,SHA-NODE-01251,SHA-NODE-01288,blocked_by,SHA-EVID-00727,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01252,SHA-NODE-01252,SHA-NODE-01289,governed_by,SHA-EVID-00728,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01253,SHA-NODE-01253,SHA-NODE-01290,supports,SHA-EVID-00729,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01254,SHA-NODE-01254,SHA-NODE-01291,depends_on,SHA-EVID-00730,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01255,SHA-NODE-01255,SHA-NODE-01292,feeds,SHA-EVID-00731,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01256,SHA-NODE-01256,SHA-NODE-01293,owned_by,SHA-EVID-00732,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01257,SHA-NODE-01257,SHA-NODE-01294,funded_by,SHA-EVID-00733,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01258,SHA-NODE-01258,SHA-NODE-01295,blocked_by,SHA-EVID-00734,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01259,SHA-NODE-01259,SHA-NODE-01296,governed_by,SHA-EVID-00735,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01260,SHA-NODE-01260,SHA-NODE-01297,supports,SHA-EVID-00736,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01261,SHA-NODE-01261,SHA-NODE-01298,depends_on,SHA-EVID-00737,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01262,SHA-NODE-01262,SHA-NODE-01299,feeds,SHA-EVID-00738,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01263,SHA-NODE-01263,SHA-NODE-01300,owned_by,SHA-EVID-00739,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01264,SHA-NODE-01264,SHA-NODE-01301,funded_by,SHA-EVID-00740,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01265,SHA-NODE-01265,SHA-NODE-01302,blocked_by,SHA-EVID-00741,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01266,SHA-NODE-01266,SHA-NODE-01303,governed_by,SHA-EVID-00742,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01267,SHA-NODE-01267,SHA-NODE-01304,supports,SHA-EVID-00743,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01268,SHA-NODE-01268,SHA-NODE-01305,depends_on,SHA-EVID-00744,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01269,SHA-NODE-01269,SHA-NODE-01306,feeds,SHA-EVID-00745,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01270,SHA-NODE-01270,SHA-NODE-01307,owned_by,SHA-EVID-00746,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01271,SHA-NODE-01271,SHA-NODE-01308,funded_by,SHA-EVID-00747,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01272,SHA-NODE-01272,SHA-NODE-01309,blocked_by,SHA-EVID-00748,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01273,SHA-NODE-01273,SHA-NODE-01310,governed_by,SHA-EVID-00749,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01274,SHA-NODE-01274,SHA-NODE-01311,supports,SHA-EVID-00750,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01275,SHA-NODE-01275,SHA-NODE-01312,depends_on,SHA-EVID-00751,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01276,SHA-NODE-01276,SHA-NODE-01313,feeds,SHA-EVID-00752,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01277,SHA-NODE-01277,SHA-NODE-01314,owned_by,SHA-EVID-00753,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01278,SHA-NODE-01278,SHA-NODE-01315,funded_by,SHA-EVID-00754,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01279,SHA-NODE-01279,SHA-NODE-01316,blocked_by,SHA-EVID-00755,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01280,SHA-NODE-01280,SHA-NODE-01317,governed_by,SHA-EVID-00756,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01281,SHA-NODE-01281,SHA-NODE-01318,supports,SHA-EVID-00757,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01282,SHA-NODE-01282,SHA-NODE-01319,depends_on,SHA-EVID-00758,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01283,SHA-NODE-01283,SHA-NODE-01320,feeds,SHA-EVID-00759,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01284,SHA-NODE-01284,SHA-NODE-01321,owned_by,SHA-EVID-00760,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01285,SHA-NODE-01285,SHA-NODE-01322,funded_by,SHA-EVID-00761,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01286,SHA-NODE-01286,SHA-NODE-01323,blocked_by,SHA-EVID-00762,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01287,SHA-NODE-01287,SHA-NODE-01324,governed_by,SHA-EVID-00763,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01288,SHA-NODE-01288,SHA-NODE-01325,supports,SHA-EVID-00764,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01289,SHA-NODE-01289,SHA-NODE-01326,depends_on,SHA-EVID-00765,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01290,SHA-NODE-01290,SHA-NODE-01327,feeds,SHA-EVID-00766,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01291,SHA-NODE-01291,SHA-NODE-01328,owned_by,SHA-EVID-00767,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01292,SHA-NODE-01292,SHA-NODE-01329,funded_by,SHA-EVID-00768,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01293,SHA-NODE-01293,SHA-NODE-01330,blocked_by,SHA-EVID-00769,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01294,SHA-NODE-01294,SHA-NODE-01331,governed_by,SHA-EVID-00770,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01295,SHA-NODE-01295,SHA-NODE-01332,supports,SHA-EVID-00771,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01296,SHA-NODE-01296,SHA-NODE-01333,depends_on,SHA-EVID-00772,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01297,SHA-NODE-01297,SHA-NODE-01334,feeds,SHA-EVID-00773,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01298,SHA-NODE-01298,SHA-NODE-01335,owned_by,SHA-EVID-00774,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01299,SHA-NODE-01299,SHA-NODE-01336,funded_by,SHA-EVID-00775,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01300,SHA-NODE-01300,SHA-NODE-01337,blocked_by,SHA-EVID-00776,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01301,SHA-NODE-01301,SHA-NODE-01338,governed_by,SHA-EVID-00777,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01302,SHA-NODE-01302,SHA-NODE-01339,supports,SHA-EVID-00778,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01303,SHA-NODE-01303,SHA-NODE-01340,depends_on,SHA-EVID-00779,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01304,SHA-NODE-01304,SHA-NODE-01341,feeds,SHA-EVID-00780,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01305,SHA-NODE-01305,SHA-NODE-01342,owned_by,SHA-EVID-00781,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01306,SHA-NODE-01306,SHA-NODE-01343,funded_by,SHA-EVID-00782,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01307,SHA-NODE-01307,SHA-NODE-01344,blocked_by,SHA-EVID-00783,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01308,SHA-NODE-01308,SHA-NODE-01345,governed_by,SHA-EVID-00784,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01309,SHA-NODE-01309,SHA-NODE-01346,supports,SHA-EVID-00785,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01310,SHA-NODE-01310,SHA-NODE-01347,depends_on,SHA-EVID-00786,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01311,SHA-NODE-01311,SHA-NODE-01348,feeds,SHA-EVID-00787,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01312,SHA-NODE-01312,SHA-NODE-01349,owned_by,SHA-EVID-00788,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01313,SHA-NODE-01313,SHA-NODE-01350,funded_by,SHA-EVID-00789,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01314,SHA-NODE-01314,SHA-NODE-01351,blocked_by,SHA-EVID-00790,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01315,SHA-NODE-01315,SHA-NODE-01352,governed_by,SHA-EVID-00791,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01316,SHA-NODE-01316,SHA-NODE-01353,supports,SHA-EVID-00792,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01317,SHA-NODE-01317,SHA-NODE-01354,depends_on,SHA-EVID-00793,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01318,SHA-NODE-01318,SHA-NODE-01355,feeds,SHA-EVID-00794,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01319,SHA-NODE-01319,SHA-NODE-01356,owned_by,SHA-EVID-00795,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01320,SHA-NODE-01320,SHA-NODE-01357,funded_by,SHA-EVID-00796,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01321,SHA-NODE-01321,SHA-NODE-01358,blocked_by,SHA-EVID-00797,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01322,SHA-NODE-01322,SHA-NODE-01359,governed_by,SHA-EVID-00798,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01323,SHA-NODE-01323,SHA-NODE-01360,supports,SHA-EVID-00799,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01324,SHA-NODE-01324,SHA-NODE-01361,depends_on,SHA-EVID-00800,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01325,SHA-NODE-01325,SHA-NODE-01362,feeds,SHA-EVID-00801,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01326,SHA-NODE-01326,SHA-NODE-01363,owned_by,SHA-EVID-00802,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01327,SHA-NODE-01327,SHA-NODE-01364,funded_by,SHA-EVID-00803,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01328,SHA-NODE-01328,SHA-NODE-01365,blocked_by,SHA-EVID-00804,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01329,SHA-NODE-01329,SHA-NODE-01366,governed_by,SHA-EVID-00805,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01330,SHA-NODE-01330,SHA-NODE-01367,supports,SHA-EVID-00806,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01331,SHA-NODE-01331,SHA-NODE-01368,depends_on,SHA-EVID-00807,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01332,SHA-NODE-01332,SHA-NODE-01369,feeds,SHA-EVID-00808,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01333,SHA-NODE-01333,SHA-NODE-01370,owned_by,SHA-EVID-00809,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01334,SHA-NODE-01334,SHA-NODE-01371,funded_by,SHA-EVID-00810,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01335,SHA-NODE-01335,SHA-NODE-01372,blocked_by,SHA-EVID-00811,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01336,SHA-NODE-01336,SHA-NODE-01373,governed_by,SHA-EVID-00812,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01337,SHA-NODE-01337,SHA-NODE-01374,supports,SHA-EVID-00813,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01338,SHA-NODE-01338,SHA-NODE-01375,depends_on,SHA-EVID-00814,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01339,SHA-NODE-01339,SHA-NODE-01376,feeds,SHA-EVID-00815,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01340,SHA-NODE-01340,SHA-NODE-01377,owned_by,SHA-EVID-00816,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01341,SHA-NODE-01341,SHA-NODE-01378,funded_by,SHA-EVID-00817,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01342,SHA-NODE-01342,SHA-NODE-01379,blocked_by,SHA-EVID-00818,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01343,SHA-NODE-01343,SHA-NODE-01380,governed_by,SHA-EVID-00819,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01344,SHA-NODE-01344,SHA-NODE-01381,supports,SHA-EVID-00820,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01345,SHA-NODE-01345,SHA-NODE-01382,depends_on,SHA-EVID-00821,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01346,SHA-NODE-01346,SHA-NODE-01383,feeds,SHA-EVID-00822,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01347,SHA-NODE-01347,SHA-NODE-01384,owned_by,SHA-EVID-00823,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-01348,SHA-NODE-01348,SHA-NODE-01385,funded_by,SHA-EVID-00824,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
