tenant_key,node_key,node_type,node_name,source_entity_key,evidence_id,confidence,active_candidate_status
skyharbor-air,SHA-NODE-00797,control,HR and workforce capability 213 entity 0797,SHA-ENT-00797,SHA-EVID-02013,high,candidate
skyharbor-air,SHA-NODE-00798,metric,data and analytics capability 214 entity 0798,SHA-ENT-00798,SHA-EVID-02014,medium,candidate
skyharbor-air,SHA-NODE-00799,system,platform engineering capability 215 entity 0799,SHA-ENT-00799,SHA-EVID-02015,medium,candidate
skyharbor-air,SHA-NODE-00800,function,baggage operations capability 216 entity 0800,SHA-ENT-00800,SHA-EVID-02016,high,candidate
skyharbor-air,SHA-NODE-00801,data_asset,flight operations capability 217 entity 0801,SHA-ENT-00801,SHA-EVID-02017,high,candidate
skyharbor-air,SHA-NODE-00802,vendor,operations control center capability 218 entity 0802,SHA-ENT-00802,SHA-EVID-02018,medium,candidate
skyharbor-air,SHA-NODE-00803,program,airport operations capability 219 entity 0803,SHA-ENT-00803,SHA-EVID-02019,medium,candidate
skyharbor-air,SHA-NODE-00804,control,customer service capability 220 entity 0804,SHA-ENT-00804,SHA-EVID-02020,high,candidate
skyharbor-air,SHA-NODE-00805,metric,loyalty capability 221 entity 0805,SHA-ENT-00805,SHA-EVID-02021,high,candidate
skyharbor-air,SHA-NODE-00806,system,revenue management capability 222 entity 0806,SHA-ENT-00806,SHA-EVID-02022,medium,candidate
skyharbor-air,SHA-NODE-00807,function,network planning capability 223 entity 0807,SHA-ENT-00807,SHA-EVID-02023,medium,candidate
skyharbor-air,SHA-NODE-00808,data_asset,crew scheduling capability 224 entity 0808,SHA-ENT-00808,SHA-EVID-02024,high,candidate
skyharbor-air,SHA-NODE-00809,vendor,maintenance engineering capability 225 entity 0809,SHA-ENT-00809,SHA-EVID-02025,high,candidate
skyharbor-air,SHA-NODE-00810,program,cargo operations capability 226 entity 0810,SHA-ENT-00810,SHA-EVID-02026,medium,candidate
skyharbor-air,SHA-NODE-00811,control,digital ecommerce capability 227 entity 0811,SHA-ENT-00811,SHA-EVID-02027,medium,candidate
skyharbor-air,SHA-NODE-00812,metric,safety and security capability 228 entity 0812,SHA-ENT-00812,SHA-EVID-02028,high,candidate
skyharbor-air,SHA-NODE-00813,system,finance capability 229 entity 0813,SHA-ENT-00813,SHA-EVID-02029,high,candidate
skyharbor-air,SHA-NODE-00814,function,procurement capability 230 entity 0814,SHA-ENT-00814,SHA-EVID-02030,medium,candidate
skyharbor-air,SHA-NODE-00815,data_asset,HR and workforce capability 231 entity 0815,SHA-ENT-00815,SHA-EVID-02031,medium,candidate
skyharbor-air,SHA-NODE-00816,vendor,data and analytics capability 232 entity 0816,SHA-ENT-00816,SHA-EVID-02032,high,candidate
skyharbor-air,SHA-NODE-00817,program,platform engineering capability 233 entity 0817,SHA-ENT-00817,SHA-EVID-02033,high,candidate
skyharbor-air,SHA-NODE-00818,control,baggage operations capability 234 entity 0818,SHA-ENT-00818,SHA-EVID-02034,medium,candidate
skyharbor-air,SHA-NODE-00819,metric,flight operations capability 235 entity 0819,SHA-ENT-00819,SHA-EVID-02035,medium,candidate
skyharbor-air,SHA-NODE-00820,system,operations control center capability 236 entity 0820,SHA-ENT-00820,SHA-EVID-02036,high,candidate
skyharbor-air,SHA-NODE-00821,function,airport operations capability 237 entity 0821,SHA-ENT-00821,SHA-EVID-02037,high,candidate
skyharbor-air,SHA-NODE-00822,data_asset,customer service capability 238 entity 0822,SHA-ENT-00822,SHA-EVID-02038,medium,candidate
skyharbor-air,SHA-NODE-00823,vendor,loyalty capability 239 entity 0823,SHA-ENT-00823,SHA-EVID-02039,medium,candidate
skyharbor-air,SHA-NODE-00824,program,revenue management capability 240 entity 0824,SHA-ENT-00824,SHA-EVID-02040,high,candidate
skyharbor-air,SHA-NODE-00825,control,network planning capability 241 entity 0825,SHA-ENT-00825,SHA-EVID-02041,high,candidate
skyharbor-air,SHA-NODE-00826,metric,crew scheduling capability 242 entity 0826,SHA-ENT-00826,SHA-EVID-02042,medium,candidate
skyharbor-air,SHA-NODE-00827,system,maintenance engineering capability 243 entity 0827,SHA-ENT-00827,SHA-EVID-02043,medium,candidate
skyharbor-air,SHA-NODE-00828,function,cargo operations capability 244 entity 0828,SHA-ENT-00828,SHA-EVID-02044,high,candidate
skyharbor-air,SHA-NODE-00829,data_asset,digital ecommerce capability 245 entity 0829,SHA-ENT-00829,SHA-EVID-02045,high,candidate
skyharbor-air,SHA-NODE-00830,vendor,safety and security capability 246 entity 0830,SHA-ENT-00830,SHA-EVID-02046,medium,candidate
skyharbor-air,SHA-NODE-00831,program,finance capability 247 entity 0831,SHA-ENT-00831,SHA-EVID-02047,medium,candidate
skyharbor-air,SHA-NODE-00832,control,procurement capability 248 entity 0832,SHA-ENT-00832,SHA-EVID-02048,high,candidate
skyharbor-air,SHA-NODE-00833,metric,HR and workforce capability 249 entity 0833,SHA-ENT-00833,SHA-EVID-02049,high,candidate
skyharbor-air,SHA-NODE-00834,system,data and analytics capability 250 entity 0834,SHA-ENT-00834,SHA-EVID-02050,medium,candidate
skyharbor-air,SHA-NODE-00835,function,platform engineering capability 251 entity 0835,SHA-ENT-00835,SHA-EVID-02051,medium,candidate
skyharbor-air,SHA-NODE-00836,data_asset,baggage operations capability 252 entity 0836,SHA-ENT-00836,SHA-EVID-02052,high,candidate
skyharbor-air,SHA-NODE-00837,vendor,flight operations capability 253 entity 0837,SHA-ENT-00837,SHA-EVID-02053,high,candidate
skyharbor-air,SHA-NODE-00838,program,operations control center capability 254 entity 0838,SHA-ENT-00838,SHA-EVID-02054,medium,candidate
skyharbor-air,SHA-NODE-00839,control,airport operations capability 255 entity 0839,SHA-ENT-00839,SHA-EVID-02055,medium,candidate
skyharbor-air,SHA-NODE-00840,metric,customer service capability 256 entity 0840,SHA-ENT-00840,SHA-EVID-02056,high,candidate
skyharbor-air,SHA-NODE-00841,system,loyalty capability 257 entity 0841,SHA-ENT-00841,SHA-EVID-02057,high,candidate
skyharbor-air,SHA-NODE-00842,function,revenue management capability 258 entity 0842,SHA-ENT-00842,SHA-EVID-02058,medium,candidate
skyharbor-air,SHA-NODE-00843,data_asset,network planning capability 259 entity 0843,SHA-ENT-00843,SHA-EVID-02059,medium,candidate
skyharbor-air,SHA-NODE-00844,vendor,crew scheduling capability 260 entity 0844,SHA-ENT-00844,SHA-EVID-02060,high,candidate
skyharbor-air,SHA-NODE-00845,program,crew scheduling platform 001 entity 0845,SHA-ENT-00845,SHA-EVID-02401,high,candidate
skyharbor-air,SHA-NODE-00846,control,flight planning platform 002 entity 0846,SHA-ENT-00846,SHA-EVID-02402,medium,candidate
skyharbor-air,SHA-NODE-00847,metric,operations control and IROPS platform 003 entity 0847,SHA-ENT-00847,SHA-EVID-02403,medium,candidate
skyharbor-air,SHA-NODE-00848,system,maintenance and MRO platform 004 entity 0848,SHA-ENT-00848,SHA-EVID-02404,high,candidate
skyharbor-air,SHA-NODE-00849,function,cargo management platform 005 entity 0849,SHA-ENT-00849,SHA-EVID-02405,high,candidate
skyharbor-air,SHA-NODE-00850,data_asset,revenue management platform 006 entity 0850,SHA-ENT-00850,SHA-EVID-02406,medium,candidate
skyharbor-air,SHA-NODE-00851,vendor,loyalty platform 007 entity 0851,SHA-ENT-00851,SHA-EVID-02407,medium,candidate
skyharbor-air,SHA-NODE-00852,program,ecommerce and mobile app 008 entity 0852,SHA-ENT-00852,SHA-EVID-02408,high,candidate
skyharbor-air,SHA-NODE-00853,control,customer CRM 009 entity 0853,SHA-ENT-00853,SHA-EVID-02409,high,candidate
skyharbor-air,SHA-NODE-00854,metric,contact center platform 010 entity 0854,SHA-ENT-00854,SHA-EVID-02410,medium,candidate
skyharbor-air,SHA-NODE-00855,system,baggage tracking platform 011 entity 0855,SHA-ENT-00855,SHA-EVID-02411,medium,candidate
skyharbor-air,SHA-NODE-00856,function,fuel management platform 012 entity 0856,SHA-ENT-00856,SHA-EVID-02412,high,candidate
skyharbor-air,SHA-NODE-00857,data_asset,ERP and finance platform 013 entity 0857,SHA-ENT-00857,SHA-EVID-02413,high,candidate
skyharbor-air,SHA-NODE-00858,vendor,airline data lakehouse 014 entity 0858,SHA-ENT-00858,SHA-EVID-02414,medium,candidate
skyharbor-air,SHA-NODE-00859,program,identity and access management 015 entity 0859,SHA-ENT-00859,SHA-EVID-02415,medium,candidate
skyharbor-air,SHA-NODE-00860,control,service management platform 016 entity 0860,SHA-ENT-00860,SHA-EVID-02416,high,candidate
skyharbor-air,SHA-NODE-00861,metric,passenger service system 017 entity 0861,SHA-ENT-00861,SHA-EVID-02417,high,candidate
skyharbor-air,SHA-NODE-00862,system,departure control system 018 entity 0862,SHA-ENT-00862,SHA-EVID-02418,medium,candidate
skyharbor-air,SHA-NODE-00863,function,crew scheduling platform 019 entity 0863,SHA-ENT-00863,SHA-EVID-02419,medium,candidate
skyharbor-air,SHA-NODE-00864,data_asset,flight planning platform 020 entity 0864,SHA-ENT-00864,SHA-EVID-02420,high,candidate
skyharbor-air,SHA-NODE-00865,vendor,operations control and IROPS platform 021 entity 0865,SHA-ENT-00865,SHA-EVID-02421,high,candidate
skyharbor-air,SHA-NODE-00866,program,maintenance and MRO platform 022 entity 0866,SHA-ENT-00866,SHA-EVID-02422,medium,candidate
skyharbor-air,SHA-NODE-00867,control,cargo management platform 023 entity 0867,SHA-ENT-00867,SHA-EVID-02423,medium,candidate
skyharbor-air,SHA-NODE-00868,metric,revenue management platform 024 entity 0868,SHA-ENT-00868,SHA-EVID-02424,high,candidate
skyharbor-air,SHA-NODE-00869,system,loyalty platform 025 entity 0869,SHA-ENT-00869,SHA-EVID-02425,high,candidate
skyharbor-air,SHA-NODE-00870,function,ecommerce and mobile app 026 entity 0870,SHA-ENT-00870,SHA-EVID-02426,medium,candidate
skyharbor-air,SHA-NODE-00871,data_asset,customer CRM 027 entity 0871,SHA-ENT-00871,SHA-EVID-02427,medium,candidate
skyharbor-air,SHA-NODE-00872,vendor,contact center platform 028 entity 0872,SHA-ENT-00872,SHA-EVID-02428,high,candidate
skyharbor-air,SHA-NODE-00873,program,baggage tracking platform 029 entity 0873,SHA-ENT-00873,SHA-EVID-02429,high,candidate
skyharbor-air,SHA-NODE-00874,control,fuel management platform 030 entity 0874,SHA-ENT-00874,SHA-EVID-02430,medium,candidate
skyharbor-air,SHA-NODE-00875,metric,ERP and finance platform 031 entity 0875,SHA-ENT-00875,SHA-EVID-02431,medium,candidate
skyharbor-air,SHA-NODE-00876,system,airline data lakehouse 032 entity 0876,SHA-ENT-00876,SHA-EVID-02432,high,candidate
skyharbor-air,SHA-NODE-00877,function,identity and access management 033 entity 0877,SHA-ENT-00877,SHA-EVID-02433,high,candidate
skyharbor-air,SHA-NODE-00878,data_asset,service management platform 034 entity 0878,SHA-ENT-00878,SHA-EVID-02434,medium,candidate
skyharbor-air,SHA-NODE-00879,vendor,passenger service system 035 entity 0879,SHA-ENT-00879,SHA-EVID-02435,medium,candidate
skyharbor-air,SHA-NODE-00880,program,departure control system 036 entity 0880,SHA-ENT-00880,SHA-EVID-02436,high,candidate
skyharbor-air,SHA-NODE-00881,control,crew scheduling platform 037 entity 0881,SHA-ENT-00881,SHA-EVID-02437,high,candidate
skyharbor-air,SHA-NODE-00882,metric,flight planning platform 038 entity 0882,SHA-ENT-00882,SHA-EVID-02438,medium,candidate
skyharbor-air,SHA-NODE-00883,system,operations control and IROPS platform 039 entity 0883,SHA-ENT-00883,SHA-EVID-02439,medium,candidate
skyharbor-air,SHA-NODE-00884,function,maintenance and MRO platform 040 entity 0884,SHA-ENT-00884,SHA-EVID-02440,high,candidate
skyharbor-air,SHA-NODE-00885,data_asset,cargo management platform 041 entity 0885,SHA-ENT-00885,SHA-EVID-02441,high,candidate
skyharbor-air,SHA-NODE-00886,vendor,revenue management platform 042 entity 0886,SHA-ENT-00886,SHA-EVID-02442,medium,candidate
skyharbor-air,SHA-NODE-00887,program,loyalty platform 043 entity 0887,SHA-ENT-00887,SHA-EVID-02443,medium,candidate
skyharbor-air,SHA-NODE-00888,control,ecommerce and mobile app 044 entity 0888,SHA-ENT-00888,SHA-EVID-02444,high,candidate
skyharbor-air,SHA-NODE-00889,metric,customer CRM 045 entity 0889,SHA-ENT-00889,SHA-EVID-02445,high,candidate
skyharbor-air,SHA-NODE-00890,system,contact center platform 046 entity 0890,SHA-ENT-00890,SHA-EVID-02446,medium,candidate
skyharbor-air,SHA-NODE-00891,function,baggage tracking platform 047 entity 0891,SHA-ENT-00891,SHA-EVID-02447,medium,candidate
skyharbor-air,SHA-NODE-00892,data_asset,fuel management platform 048 entity 0892,SHA-ENT-00892,SHA-EVID-02448,high,candidate
skyharbor-air,SHA-NODE-00893,vendor,ERP and finance platform 049 entity 0893,SHA-ENT-00893,SHA-EVID-02449,high,candidate
skyharbor-air,SHA-NODE-00894,program,airline data lakehouse 050 entity 0894,SHA-ENT-00894,SHA-EVID-02450,medium,candidate
skyharbor-air,SHA-NODE-00895,control,identity and access management 051 entity 0895,SHA-ENT-00895,SHA-EVID-02451,medium,candidate
skyharbor-air,SHA-NODE-00896,metric,service management platform 052 entity 0896,SHA-ENT-00896,SHA-EVID-02452,high,candidate
skyharbor-air,SHA-NODE-00897,system,passenger service system 053 entity 0897,SHA-ENT-00897,SHA-EVID-02453,high,candidate
skyharbor-air,SHA-NODE-00898,function,departure control system 054 entity 0898,SHA-ENT-00898,SHA-EVID-02454,medium,candidate
skyharbor-air,SHA-NODE-00899,data_asset,crew scheduling platform 055 entity 0899,SHA-ENT-00899,SHA-EVID-02455,medium,candidate
skyharbor-air,SHA-NODE-00900,vendor,flight planning platform 056 entity 0900,SHA-ENT-00900,SHA-EVID-02456,high,candidate
skyharbor-air,SHA-NODE-00901,program,operations control and IROPS platform 057 entity 0901,SHA-ENT-00901,SHA-EVID-02457,high,candidate
skyharbor-air,SHA-NODE-00902,control,maintenance and MRO platform 058 entity 0902,SHA-ENT-00902,SHA-EVID-02458,medium,candidate
skyharbor-air,SHA-NODE-00903,metric,cargo management platform 059 entity 0903,SHA-ENT-00903,SHA-EVID-02459,medium,candidate
skyharbor-air,SHA-NODE-00904,system,revenue management platform 060 entity 0904,SHA-ENT-00904,SHA-EVID-02460,high,candidate
skyharbor-air,SHA-NODE-00905,function,loyalty platform 061 entity 0905,SHA-ENT-00905,SHA-EVID-02461,high,candidate
skyharbor-air,SHA-NODE-00906,data_asset,ecommerce and mobile app 062 entity 0906,SHA-ENT-00906,SHA-EVID-02462,medium,candidate
skyharbor-air,SHA-NODE-00907,vendor,customer CRM 063 entity 0907,SHA-ENT-00907,SHA-EVID-02463,medium,candidate
skyharbor-air,SHA-NODE-00908,program,contact center platform 064 entity 0908,SHA-ENT-00908,SHA-EVID-02464,high,candidate
skyharbor-air,SHA-NODE-00909,control,baggage tracking platform 065 entity 0909,SHA-ENT-00909,SHA-EVID-02465,high,candidate
skyharbor-air,SHA-NODE-00910,metric,fuel management platform 066 entity 0910,SHA-ENT-00910,SHA-EVID-02466,medium,candidate
skyharbor-air,SHA-NODE-00911,system,ERP and finance platform 067 entity 0911,SHA-ENT-00911,SHA-EVID-02467,medium,candidate
skyharbor-air,SHA-NODE-00912,function,airline data lakehouse 068 entity 0912,SHA-ENT-00912,SHA-EVID-02468,high,candidate
skyharbor-air,SHA-NODE-00913,data_asset,identity and access management 069 entity 0913,SHA-ENT-00913,SHA-EVID-02469,high,candidate
skyharbor-air,SHA-NODE-00914,vendor,service management platform 070 entity 0914,SHA-ENT-00914,SHA-EVID-02470,medium,candidate
skyharbor-air,SHA-NODE-00915,program,passenger service system 071 entity 0915,SHA-ENT-00915,SHA-EVID-02471,medium,candidate
skyharbor-air,SHA-NODE-00916,control,departure control system 072 entity 0916,SHA-ENT-00916,SHA-EVID-02472,high,candidate
skyharbor-air,SHA-NODE-00917,metric,crew scheduling platform 073 entity 0917,SHA-ENT-00917,SHA-EVID-02473,high,candidate
skyharbor-air,SHA-NODE-00918,system,flight planning platform 074 entity 0918,SHA-ENT-00918,SHA-EVID-02474,medium,candidate
skyharbor-air,SHA-NODE-00919,function,operations control and IROPS platform 075 entity 0919,SHA-ENT-00919,SHA-EVID-02475,medium,candidate
skyharbor-air,SHA-NODE-00920,data_asset,maintenance and MRO platform 076 entity 0920,SHA-ENT-00920,SHA-EVID-02476,high,candidate
skyharbor-air,SHA-NODE-00921,vendor,cargo management platform 077 entity 0921,SHA-ENT-00921,SHA-EVID-02477,high,candidate
skyharbor-air,SHA-NODE-00922,program,revenue management platform 078 entity 0922,SHA-ENT-00922,SHA-EVID-02478,medium,candidate
skyharbor-air,SHA-NODE-00923,control,loyalty platform 079 entity 0923,SHA-ENT-00923,SHA-EVID-02479,medium,candidate
skyharbor-air,SHA-NODE-00924,metric,ecommerce and mobile app 080 entity 0924,SHA-ENT-00924,SHA-EVID-02480,high,candidate
skyharbor-air,SHA-NODE-00925,system,customer CRM 081 entity 0925,SHA-ENT-00925,SHA-EVID-02481,high,candidate
skyharbor-air,SHA-NODE-00926,function,contact center platform 082 entity 0926,SHA-ENT-00926,SHA-EVID-02482,medium,candidate
skyharbor-air,SHA-NODE-00927,data_asset,baggage tracking platform 083 entity 0927,SHA-ENT-00927,SHA-EVID-02483,medium,candidate
skyharbor-air,SHA-NODE-00928,vendor,fuel management platform 084 entity 0928,SHA-ENT-00928,SHA-EVID-02484,high,candidate
skyharbor-air,SHA-NODE-00929,program,ERP and finance platform 085 entity 0929,SHA-ENT-00929,SHA-EVID-02485,high,candidate
skyharbor-air,SHA-NODE-00930,control,airline data lakehouse 086 entity 0930,SHA-ENT-00930,SHA-EVID-02486,medium,candidate
skyharbor-air,SHA-NODE-00931,metric,identity and access management 087 entity 0931,SHA-ENT-00931,SHA-EVID-02487,medium,candidate
skyharbor-air,SHA-NODE-00932,system,service management platform 088 entity 0932,SHA-ENT-00932,SHA-EVID-02488,high,candidate
skyharbor-air,SHA-NODE-00933,function,passenger service system 089 entity 0933,SHA-ENT-00933,SHA-EVID-02489,high,candidate
skyharbor-air,SHA-NODE-00934,data_asset,departure control system 090 entity 0934,SHA-ENT-00934,SHA-EVID-02490,medium,candidate
skyharbor-air,SHA-NODE-00935,vendor,crew scheduling platform 091 entity 0935,SHA-ENT-00935,SHA-EVID-02491,medium,candidate
skyharbor-air,SHA-NODE-00936,program,flight planning platform 092 entity 0936,SHA-ENT-00936,SHA-EVID-02492,high,candidate
skyharbor-air,SHA-NODE-00937,control,operations control and IROPS platform 093 entity 0937,SHA-ENT-00937,SHA-EVID-02493,high,candidate
skyharbor-air,SHA-NODE-00938,metric,maintenance and MRO platform 094 entity 0938,SHA-ENT-00938,SHA-EVID-02494,medium,candidate
skyharbor-air,SHA-NODE-00939,system,cargo management platform 095 entity 0939,SHA-ENT-00939,SHA-EVID-02495,medium,candidate
skyharbor-air,SHA-NODE-00940,function,revenue management platform 096 entity 0940,SHA-ENT-00940,SHA-EVID-02496,high,candidate
skyharbor-air,SHA-NODE-00941,data_asset,loyalty platform 097 entity 0941,SHA-ENT-00941,SHA-EVID-02497,high,candidate
skyharbor-air,SHA-NODE-00942,vendor,ecommerce and mobile app 098 entity 0942,SHA-ENT-00942,SHA-EVID-02498,medium,candidate
skyharbor-air,SHA-NODE-00943,program,customer CRM 099 entity 0943,SHA-ENT-00943,SHA-EVID-02499,medium,candidate
skyharbor-air,SHA-NODE-00944,control,contact center platform 100 entity 0944,SHA-ENT-00944,SHA-EVID-02500,high,candidate
skyharbor-air,SHA-NODE-00945,metric,baggage tracking platform 101 entity 0945,SHA-ENT-00945,SHA-EVID-02501,high,candidate
skyharbor-air,SHA-NODE-00946,system,fuel management platform 102 entity 0946,SHA-ENT-00946,SHA-EVID-02502,medium,candidate
skyharbor-air,SHA-NODE-00947,function,ERP and finance platform 103 entity 0947,SHA-ENT-00947,SHA-EVID-02503,medium,candidate
skyharbor-air,SHA-NODE-00948,data_asset,airline data lakehouse 104 entity 0948,SHA-ENT-00948,SHA-EVID-02504,high,candidate
skyharbor-air,SHA-NODE-00949,vendor,identity and access management 105 entity 0949,SHA-ENT-00949,SHA-EVID-02505,high,candidate
skyharbor-air,SHA-NODE-00950,program,service management platform 106 entity 0950,SHA-ENT-00950,SHA-EVID-02506,medium,candidate
skyharbor-air,SHA-NODE-00951,control,passenger service system 107 entity 0951,SHA-ENT-00951,SHA-EVID-02507,medium,candidate
skyharbor-air,SHA-NODE-00952,metric,departure control system 108 entity 0952,SHA-ENT-00952,SHA-EVID-02508,high,candidate
skyharbor-air,SHA-NODE-00953,system,crew scheduling platform 109 entity 0953,SHA-ENT-00953,SHA-EVID-02509,high,candidate
skyharbor-air,SHA-NODE-00954,function,flight planning platform 110 entity 0954,SHA-ENT-00954,SHA-EVID-02510,medium,candidate
skyharbor-air,SHA-NODE-00955,data_asset,operations control and IROPS platform 111 entity 0955,SHA-ENT-00955,SHA-EVID-02511,medium,candidate
skyharbor-air,SHA-NODE-00956,vendor,maintenance and MRO platform 112 entity 0956,SHA-ENT-00956,SHA-EVID-02512,high,candidate
skyharbor-air,SHA-NODE-00957,program,cargo management platform 113 entity 0957,SHA-ENT-00957,SHA-EVID-02513,high,candidate
skyharbor-air,SHA-NODE-00958,control,revenue management platform 114 entity 0958,SHA-ENT-00958,SHA-EVID-02514,medium,candidate
skyharbor-air,SHA-NODE-00959,metric,loyalty platform 115 entity 0959,SHA-ENT-00959,SHA-EVID-02515,medium,candidate
skyharbor-air,SHA-NODE-00960,system,ecommerce and mobile app 116 entity 0960,SHA-ENT-00960,SHA-EVID-02516,high,candidate
skyharbor-air,SHA-NODE-00961,function,customer CRM 117 entity 0961,SHA-ENT-00961,SHA-EVID-02517,high,candidate
skyharbor-air,SHA-NODE-00962,data_asset,contact center platform 118 entity 0962,SHA-ENT-00962,SHA-EVID-02518,medium,candidate
skyharbor-air,SHA-NODE-00963,vendor,baggage tracking platform 119 entity 0963,SHA-ENT-00963,SHA-EVID-02519,medium,candidate
skyharbor-air,SHA-NODE-00964,program,fuel management platform 120 entity 0964,SHA-ENT-00964,SHA-EVID-02520,high,candidate
skyharbor-air,SHA-NODE-00965,control,ERP and finance platform 121 entity 0965,SHA-ENT-00965,SHA-EVID-02521,high,candidate
skyharbor-air,SHA-NODE-00966,metric,airline data lakehouse 122 entity 0966,SHA-ENT-00966,SHA-EVID-02522,medium,candidate
skyharbor-air,SHA-NODE-00967,system,identity and access management 123 entity 0967,SHA-ENT-00967,SHA-EVID-02523,medium,candidate
skyharbor-air,SHA-NODE-00968,function,service management platform 124 entity 0968,SHA-ENT-00968,SHA-EVID-02524,high,candidate
skyharbor-air,SHA-NODE-00969,data_asset,passenger service system 125 entity 0969,SHA-ENT-00969,SHA-EVID-02525,high,candidate
skyharbor-air,SHA-NODE-00970,vendor,departure control system 126 entity 0970,SHA-ENT-00970,SHA-EVID-02526,medium,candidate
skyharbor-air,SHA-NODE-00971,program,crew scheduling platform 127 entity 0971,SHA-ENT-00971,SHA-EVID-02527,medium,candidate
skyharbor-air,SHA-NODE-00972,control,flight planning platform 128 entity 0972,SHA-ENT-00972,SHA-EVID-02528,high,candidate
skyharbor-air,SHA-NODE-00973,metric,operations control and IROPS platform 129 entity 0973,SHA-ENT-00973,SHA-EVID-02529,high,candidate
skyharbor-air,SHA-NODE-00974,system,maintenance and MRO platform 130 entity 0974,SHA-ENT-00974,SHA-EVID-02530,medium,candidate
skyharbor-air,SHA-NODE-00975,function,cargo management platform 131 entity 0975,SHA-ENT-00975,SHA-EVID-02531,medium,candidate
skyharbor-air,SHA-NODE-00976,data_asset,revenue management platform 132 entity 0976,SHA-ENT-00976,SHA-EVID-02532,high,candidate
skyharbor-air,SHA-NODE-00977,vendor,loyalty platform 133 entity 0977,SHA-ENT-00977,SHA-EVID-02533,high,candidate
skyharbor-air,SHA-NODE-00978,program,ecommerce and mobile app 134 entity 0978,SHA-ENT-00978,SHA-EVID-02534,medium,candidate
skyharbor-air,SHA-NODE-00979,control,customer CRM 135 entity 0979,SHA-ENT-00979,SHA-EVID-02535,medium,candidate
skyharbor-air,SHA-NODE-00980,metric,contact center platform 136 entity 0980,SHA-ENT-00980,SHA-EVID-02536,high,candidate
skyharbor-air,SHA-NODE-00981,system,baggage tracking platform 137 entity 0981,SHA-ENT-00981,SHA-EVID-02537,high,candidate
skyharbor-air,SHA-NODE-00982,function,fuel management platform 138 entity 0982,SHA-ENT-00982,SHA-EVID-02538,medium,candidate
skyharbor-air,SHA-NODE-00983,data_asset,ERP and finance platform 139 entity 0983,SHA-ENT-00983,SHA-EVID-02539,medium,candidate
skyharbor-air,SHA-NODE-00984,vendor,airline data lakehouse 140 entity 0984,SHA-ENT-00984,SHA-EVID-02540,high,candidate
skyharbor-air,SHA-NODE-00985,program,identity and access management 141 entity 0985,SHA-ENT-00985,SHA-EVID-02541,high,candidate
skyharbor-air,SHA-NODE-00986,control,service management platform 142 entity 0986,SHA-ENT-00986,SHA-EVID-02542,medium,candidate
skyharbor-air,SHA-NODE-00987,metric,passenger service system 143 entity 0987,SHA-ENT-00987,SHA-EVID-02543,medium,candidate
skyharbor-air,SHA-NODE-00988,system,departure control system 144 entity 0988,SHA-ENT-00988,SHA-EVID-02544,high,candidate
skyharbor-air,SHA-NODE-00989,function,crew scheduling platform 145 entity 0989,SHA-ENT-00989,SHA-EVID-02545,high,candidate
skyharbor-air,SHA-NODE-00990,data_asset,flight planning platform 146 entity 0990,SHA-ENT-00990,SHA-EVID-02546,medium,candidate
skyharbor-air,SHA-NODE-00991,vendor,operations control and IROPS platform 147 entity 0991,SHA-ENT-00991,SHA-EVID-02547,medium,candidate
skyharbor-air,SHA-NODE-00992,program,maintenance and MRO platform 148 entity 0992,SHA-ENT-00992,SHA-EVID-02548,high,candidate
skyharbor-air,SHA-NODE-00993,control,cargo management platform 149 entity 0993,SHA-ENT-00993,SHA-EVID-02549,high,candidate
skyharbor-air,SHA-NODE-00994,metric,revenue management platform 150 entity 0994,SHA-ENT-00994,SHA-EVID-02550,medium,candidate
skyharbor-air,SHA-NODE-00995,system,loyalty platform 151 entity 0995,SHA-ENT-00995,SHA-EVID-02551,medium,candidate
skyharbor-air,SHA-NODE-00996,function,ecommerce and mobile app 152 entity 0996,SHA-ENT-00996,SHA-EVID-02552,high,candidate
skyharbor-air,SHA-NODE-00997,data_asset,customer CRM 153 entity 0997,SHA-ENT-00997,SHA-EVID-02553,high,candidate
skyharbor-air,SHA-NODE-00998,vendor,contact center platform 154 entity 0998,SHA-ENT-00998,SHA-EVID-02554,medium,candidate
skyharbor-air,SHA-NODE-00999,program,baggage tracking platform 155 entity 0999,SHA-ENT-00999,SHA-EVID-02555,medium,candidate
skyharbor-air,SHA-NODE-01000,control,fuel management platform 156 entity 1000,SHA-ENT-01000,SHA-EVID-02556,high,candidate
skyharbor-air,SHA-NODE-01001,metric,ERP and finance platform 157 entity 1001,SHA-ENT-01001,SHA-EVID-02557,high,candidate
skyharbor-air,SHA-NODE-01002,system,airline data lakehouse 158 entity 1002,SHA-ENT-01002,SHA-EVID-02558,medium,candidate
skyharbor-air,SHA-NODE-01003,function,identity and access management 159 entity 1003,SHA-ENT-01003,SHA-EVID-02559,medium,candidate
skyharbor-air,SHA-NODE-01004,data_asset,service management platform 160 entity 1004,SHA-ENT-01004,SHA-EVID-02560,high,candidate
skyharbor-air,SHA-NODE-01005,vendor,passenger service system 161 entity 1005,SHA-ENT-01005,SHA-EVID-02561,high,candidate
skyharbor-air,SHA-NODE-01006,program,departure control system 162 entity 1006,SHA-ENT-01006,SHA-EVID-02562,medium,candidate
skyharbor-air,SHA-NODE-01007,control,crew scheduling platform 163 entity 1007,SHA-ENT-01007,SHA-EVID-02563,medium,candidate
