Item_ID,Initiative_ID,Type,Description,Severity,Likelihood,Status,Owner,Due_Date,Mitigation
RAID-000415,INIT-0035,Risk,Risk: Data quality below threshold,Low,High,Closed,Business Owner,2027-12-06,Mitigation: risk-accept.
RAID-000416,INIT-0035,Dependency,Dependency: Data quality below threshold,Medium,Low,Escalated,Vendor Manager,2026-05-26,Mitigation: rebaseline.
RAID-000417,INIT-0035,Dependency,Dependency: Key vendor resource availability,Critical,High,Escalated,PMO,2027-08-20,Mitigation: risk-accept.
RAID-000418,INIT-0035,Issue,Issue: Change-adoption resistance,Low,High,Closed,PMO,2027-02-27,Mitigation: rebaseline.
RAID-000419,INIT-0035,Decision,Decision: Security finding to remediate,Critical,Medium,In Progress,Business Owner,2027-09-25,Mitigation: add resource.
RAID-000420,INIT-0035,Action,Action: Integration test environment delay,High,High,Open,PMO,2027-05-25,Mitigation: escalate.
RAID-000421,INIT-0036,Risk,Risk: Budget overrun risk,Critical,Medium,Escalated,Business Owner,2026-12-06,Mitigation: remediate.
RAID-000422,INIT-0036,Dependency,Dependency: Third-party SLA risk,Low,High,Escalated,Architecture,2027-02-25,Mitigation: add controls.
RAID-000423,INIT-0036,Issue,Issue: Security finding to remediate,Medium,Low,Escalated,Delivery Lead,2027-01-02,Mitigation: add resource.
RAID-000424,INIT-0036,Issue,Issue: Key vendor resource availability,Low,Low,Escalated,Business Owner,2026-10-19,Mitigation: add controls.
RAID-000425,INIT-0036,Action,Action: Security finding to remediate,Medium,Medium,Mitigated,Delivery Lead,2027-08-11,Mitigation: escalate.
RAID-000426,INIT-0036,Action,Action: Skill gap in delivery team,Medium,Low,Mitigated,Delivery Lead,2027-02-09,Mitigation: remediate.
RAID-000427,INIT-0036,Risk,Risk: Integration test environment delay,Critical,High,In Progress,Vendor Manager,2027-08-23,Mitigation: risk-accept.
RAID-000428,INIT-0036,Risk,Risk: Skill gap in delivery team,Critical,Medium,Open,Delivery Lead,2026-02-07,Mitigation: escalate.
RAID-000429,INIT-0036,Issue,Issue: Integration test environment delay,High,Medium,In Progress,Data Lead,2027-06-10,Mitigation: risk-accept.
RAID-000430,INIT-0036,Risk,Risk: Regulatory approval pending,High,High,Open,PMO,2027-06-27,Mitigation: add controls.
RAID-000431,INIT-0036,Decision,Decision: Legacy interface instability,Critical,Low,Escalated,Data Lead,2027-10-04,Mitigation: add controls.
RAID-000432,INIT-0036,Dependency,Dependency: Regulatory approval pending,Critical,High,Escalated,Security,2027-01-18,Mitigation: risk-accept.
RAID-000433,INIT-0036,Decision,Decision: Key vendor resource availability,Critical,High,In Progress,Vendor Manager,2027-08-01,Mitigation: remediate.
RAID-000434,INIT-0036,Action,Action: Budget overrun risk,Medium,Low,Escalated,Security,2026-02-14,Mitigation: rebaseline.
RAID-000435,INIT-0036,Issue,Issue: Legacy interface instability,High,Low,Mitigated,Delivery Lead,2027-02-14,Mitigation: add controls.
RAID-000436,INIT-0036,Issue,Issue: Data quality below threshold,Low,Medium,In Progress,Delivery Lead,2026-01-02,Mitigation: add resource.
RAID-000437,INIT-0037,Decision,Decision: Scope creep from stakeholders,Medium,Medium,Mitigated,Architecture,2026-01-31,Mitigation: remediate.
RAID-000438,INIT-0037,Dependency,Dependency: Legacy interface instability,High,High,In Progress,Data Lead,2027-12-22,Mitigation: escalate.
RAID-000439,INIT-0037,Decision,Decision: Third-party SLA risk,Medium,Medium,Mitigated,Business Owner,2027-06-19,Mitigation: add controls.
RAID-000440,INIT-0037,Dependency,Dependency: Key vendor resource availability,High,High,In Progress,Vendor Manager,2026-01-21,Mitigation: remediate.
RAID-000441,INIT-0037,Dependency,Dependency: Key vendor resource availability,Critical,High,Escalated,Business Owner,2027-06-23,Mitigation: remediate.
RAID-000442,INIT-0037,Dependency,Dependency: Security finding to remediate,High,Medium,Escalated,Business Owner,2027-03-12,Mitigation: add resource.
RAID-000443,INIT-0037,Issue,Issue: Data quality below threshold,High,Medium,Closed,Architecture,2026-11-29,Mitigation: rebaseline.
RAID-000444,INIT-0037,Issue,Issue: Legacy interface instability,Medium,High,Escalated,Security,2027-04-15,Mitigation: risk-accept.
RAID-000445,INIT-0037,Action,Action: Regulatory approval pending,High,Medium,In Progress,PMO,2027-01-09,Mitigation: add controls.
RAID-000446,INIT-0037,Issue,Issue: Third-party SLA risk,Critical,Medium,Mitigated,Architecture,2027-06-30,Mitigation: add controls.
RAID-000447,INIT-0037,Dependency,Dependency: Integration test environment delay,High,Low,Open,Business Owner,2027-11-24,Mitigation: remediate.
RAID-000448,INIT-0037,Risk,Risk: Change-adoption resistance,High,High,Mitigated,Delivery Lead,2026-07-25,Mitigation: remediate.
RAID-000449,INIT-0037,Decision,Decision: Third-party SLA risk,Medium,Medium,Closed,Vendor Manager,2027-05-30,Mitigation: risk-accept.
RAID-000450,INIT-0037,Dependency,Dependency: Legacy interface instability,High,High,Open,PMO,2026-04-14,Mitigation: risk-accept.
RAID-000451,INIT-0037,Risk,Risk: Legacy interface instability,Low,Medium,Closed,Delivery Lead,2027-01-08,Mitigation: risk-accept.
RAID-000452,INIT-0038,Issue,Issue: Budget overrun risk,Critical,Medium,Mitigated,Delivery Lead,2027-10-04,Mitigation: escalate.
RAID-000453,INIT-0038,Dependency,Dependency: Key vendor resource availability,High,Medium,Mitigated,PMO,2026-10-16,Mitigation: remediate.
RAID-000454,INIT-0038,Action,Action: Scope creep from stakeholders,Low,Medium,Closed,Data Lead,2027-07-04,Mitigation: add resource.
RAID-000455,INIT-0038,Action,Action: Integration test environment delay,Low,Medium,Closed,Data Lead,2026-07-25,Mitigation: add resource.
RAID-000456,INIT-0038,Decision,Decision: Budget overrun risk,Critical,High,Mitigated,PMO,2026-05-24,Mitigation: rebaseline.
RAID-000457,INIT-0038,Risk,Risk: Integration test environment delay,Medium,Low,Escalated,Vendor Manager,2026-06-06,Mitigation: risk-accept.
RAID-000458,INIT-0038,Risk,Risk: Legacy interface instability,Low,High,Escalated,Data Lead,2027-06-27,Mitigation: risk-accept.
RAID-000459,INIT-0038,Issue,Issue: Integration test environment delay,Medium,High,Mitigated,Security,2026-11-13,Mitigation: remediate.
RAID-000460,INIT-0038,Issue,Issue: Budget overrun risk,Low,Low,Escalated,Data Lead,2027-07-24,Mitigation: add controls.
RAID-000461,INIT-0038,Action,Action: Legacy interface instability,Medium,High,Escalated,Vendor Manager,2026-08-27,Mitigation: remediate.
RAID-000462,INIT-0038,Decision,Decision: Budget overrun risk,Medium,Low,Mitigated,Architecture,2027-06-14,Mitigation: escalate.
RAID-000463,INIT-0038,Action,Action: Budget overrun risk,Critical,High,Escalated,Architecture,2027-05-12,Mitigation: remediate.
RAID-000464,INIT-0039,Issue,Issue: Security finding to remediate,High,High,Escalated,PMO,2027-07-10,Mitigation: add controls.
RAID-000465,INIT-0039,Action,Action: Key vendor resource availability,Critical,Low,Closed,Architecture,2027-05-02,Mitigation: escalate.
RAID-000466,INIT-0039,Action,Action: Integration test environment delay,High,Low,Open,PMO,2026-08-30,Mitigation: add controls.
RAID-000467,INIT-0039,Dependency,Dependency: Skill gap in delivery team,Low,High,In Progress,Business Owner,2026-08-07,Mitigation: rebaseline.
RAID-000468,INIT-0039,Dependency,Dependency: Legacy interface instability,Critical,High,Closed,Security,2026-06-21,Mitigation: remediate.
RAID-000469,INIT-0039,Issue,Issue: Skill gap in delivery team,Medium,Medium,Open,Delivery Lead,2026-05-01,Mitigation: remediate.
RAID-000470,INIT-0039,Dependency,Dependency: Data quality below threshold,High,Low,Escalated,Vendor Manager,2026-06-06,Mitigation: escalate.
RAID-000471,INIT-0039,Issue,Issue: Legacy interface instability,Medium,Medium,Escalated,Delivery Lead,2026-09-04,Mitigation: escalate.
RAID-000472,INIT-0039,Issue,Issue: Regulatory approval pending,Medium,High,Escalated,PMO,2026-01-28,Mitigation: remediate.
RAID-000473,INIT-0039,Dependency,Dependency: Third-party SLA risk,Low,Low,In Progress,Delivery Lead,2027-03-09,Mitigation: escalate.
RAID-000474,INIT-0039,Decision,Decision: Third-party SLA risk,High,High,Closed,Data Lead,2027-06-02,Mitigation: add resource.
RAID-000475,INIT-0039,Issue,Issue: Scope creep from stakeholders,High,Low,In Progress,PMO,2027-11-24,Mitigation: add controls.
RAID-000476,INIT-0039,Action,Action: Security finding to remediate,Critical,High,Mitigated,Security,2027-05-10,Mitigation: rebaseline.
RAID-000477,INIT-0040,Risk,Risk: Budget overrun risk,Low,High,Closed,Architecture,2026-04-11,Mitigation: add resource.
RAID-000478,INIT-0040,Risk,Risk: Skill gap in delivery team,Low,Low,Mitigated,Delivery Lead,2027-02-25,Mitigation: rebaseline.
RAID-000479,INIT-0040,Dependency,Dependency: Third-party SLA risk,High,Medium,In Progress,Delivery Lead,2026-03-20,Mitigation: rebaseline.
RAID-000480,INIT-0040,Action,Action: Skill gap in delivery team,Medium,High,Closed,Delivery Lead,2026-03-04,Mitigation: escalate.
RAID-000481,INIT-0040,Dependency,Dependency: Security finding to remediate,High,Low,Mitigated,Architecture,2027-12-19,Mitigation: escalate.
RAID-000482,INIT-0040,Action,Action: Key vendor resource availability,Medium,Medium,Closed,Security,2026-12-22,Mitigation: add controls.
RAID-000483,INIT-0040,Dependency,Dependency: Third-party SLA risk,Medium,Low,Closed,Business Owner,2027-06-13,Mitigation: add controls.
RAID-000484,INIT-0040,Action,Action: Budget overrun risk,Medium,Low,Escalated,Delivery Lead,2027-10-07,Mitigation: add controls.
RAID-000485,INIT-0040,Issue,Issue: Legacy interface instability,Low,Medium,Closed,Business Owner,2026-11-02,Mitigation: escalate.
RAID-000486,INIT-0040,Issue,Issue: Budget overrun risk,Medium,Medium,Mitigated,Business Owner,2026-12-03,Mitigation: add resource.
RAID-000487,INIT-0040,Issue,Issue: Security finding to remediate,Low,Medium,Mitigated,PMO,2027-02-21,Mitigation: add resource.
RAID-000488,INIT-0040,Issue,Issue: Dependency on platform team,Medium,Medium,Closed,Business Owner,2027-01-30,Mitigation: risk-accept.
RAID-000489,INIT-0041,Decision,Decision: Regulatory approval pending,Critical,High,Mitigated,Architecture,2027-02-07,Mitigation: escalate.
RAID-000490,INIT-0041,Risk,Risk: Skill gap in delivery team,Low,High,Closed,Security,2026-03-27,Mitigation: risk-accept.
RAID-000491,INIT-0041,Dependency,Dependency: Skill gap in delivery team,Critical,Low,Mitigated,Vendor Manager,2027-02-20,Mitigation: add resource.
RAID-000492,INIT-0041,Risk,Risk: Third-party SLA risk,Low,Medium,Closed,PMO,2026-02-19,Mitigation: remediate.
RAID-000493,INIT-0041,Action,Action: Legacy interface instability,Critical,Medium,Open,Data Lead,2026-07-02,Mitigation: risk-accept.
RAID-000494,INIT-0041,Risk,Risk: Legacy interface instability,Medium,Low,Mitigated,Data Lead,2027-05-12,Mitigation: risk-accept.
RAID-000495,INIT-0041,Risk,Risk: Dependency on platform team,Critical,Low,In Progress,PMO,2027-09-18,Mitigation: add resource.
RAID-000496,INIT-0041,Dependency,Dependency: Dependency on platform team,High,Medium,Mitigated,Business Owner,2027-10-19,Mitigation: remediate.
RAID-000497,INIT-0041,Issue,Issue: Skill gap in delivery team,High,Low,Escalated,PMO,2026-12-23,Mitigation: add resource.
RAID-000498,INIT-0041,Dependency,Dependency: Security finding to remediate,Low,High,Closed,Security,2027-06-27,Mitigation: remediate.
RAID-000499,INIT-0041,Dependency,Dependency: Third-party SLA risk,Low,High,Closed,PMO,2027-09-27,Mitigation: rebaseline.
RAID-000500,INIT-0041,Dependency,Dependency: Budget overrun risk,Low,Medium,Open,Delivery Lead,2026-10-03,Mitigation: risk-accept.
RAID-000501,INIT-0041,Issue,Issue: Dependency on platform team,Critical,Low,In Progress,Data Lead,2026-07-10,Mitigation: escalate.
RAID-000502,INIT-0041,Action,Action: Data quality below threshold,High,Medium,Mitigated,PMO,2026-12-26,Mitigation: add controls.
RAID-000503,INIT-0042,Dependency,Dependency: Regulatory approval pending,High,Low,In Progress,Business Owner,2027-03-09,Mitigation: escalate.
RAID-000504,INIT-0042,Decision,Decision: Budget overrun risk,High,Low,Closed,PMO,2027-08-07,Mitigation: add controls.
RAID-000505,INIT-0042,Issue,Issue: Integration test environment delay,High,High,In Progress,Architecture,2027-07-07,Mitigation: add controls.
RAID-000506,INIT-0042,Action,Action: Third-party SLA risk,Medium,High,In Progress,Architecture,2027-07-03,Mitigation: rebaseline.
RAID-000507,INIT-0042,Dependency,Dependency: Integration test environment delay,Low,High,Escalated,Business Owner,2027-02-17,Mitigation: escalate.
RAID-000508,INIT-0042,Dependency,Dependency: Legacy interface instability,High,High,Mitigated,Security,2027-11-23,Mitigation: risk-accept.
RAID-000509,INIT-0042,Dependency,Dependency: Change-adoption resistance,Critical,High,In Progress,Data Lead,2027-05-12,Mitigation: risk-accept.
RAID-000510,INIT-0042,Risk,Risk: Integration test environment delay,Medium,Medium,Escalated,PMO,2027-10-03,Mitigation: add controls.
RAID-000511,INIT-0042,Action,Action: Third-party SLA risk,Low,High,Escalated,Delivery Lead,2026-08-06,Mitigation: add resource.
RAID-000512,INIT-0042,Risk,Risk: Legacy interface instability,High,Medium,Mitigated,Delivery Lead,2026-12-14,Mitigation: add resource.
RAID-000513,INIT-0042,Risk,Risk: Dependency on platform team,Critical,Low,Mitigated,Delivery Lead,2026-03-14,Mitigation: remediate.
RAID-000514,INIT-0042,Risk,Risk: Key vendor resource availability,Low,High,In Progress,Security,2026-06-18,Mitigation: rebaseline.
RAID-000515,INIT-0042,Dependency,Dependency: Data quality below threshold,High,Low,Escalated,Data Lead,2027-04-13,Mitigation: rebaseline.
RAID-000516,INIT-0042,Issue,Issue: Legacy interface instability,Medium,High,Escalated,PMO,2027-01-06,Mitigation: rebaseline.
RAID-000517,INIT-0043,Action,Action: Budget overrun risk,Critical,Low,Open,PMO,2026-02-04,Mitigation: add resource.
RAID-000518,INIT-0043,Risk,Risk: Legacy interface instability,Medium,Low,In Progress,Data Lead,2027-05-02,Mitigation: remediate.
RAID-000519,INIT-0043,Dependency,Dependency: Legacy interface instability,Medium,High,In Progress,Business Owner,2026-04-18,Mitigation: add controls.
RAID-000520,INIT-0043,Issue,Issue: Data quality below threshold,Critical,High,Open,Business Owner,2027-11-05,Mitigation: rebaseline.
RAID-000521,INIT-0043,Decision,Decision: Budget overrun risk,High,High,Closed,PMO,2027-01-08,Mitigation: rebaseline.
RAID-000522,INIT-0043,Dependency,Dependency: Integration test environment delay,High,Medium,Open,Vendor Manager,2026-06-21,Mitigation: risk-accept.
RAID-000523,INIT-0043,Risk,Risk: Security finding to remediate,Medium,Medium,Closed,Delivery Lead,2027-09-17,Mitigation: add controls.
RAID-000524,INIT-0043,Issue,Issue: Change-adoption resistance,Low,Medium,Open,Delivery Lead,2026-12-07,Mitigation: risk-accept.
RAID-000525,INIT-0043,Dependency,Dependency: Third-party SLA risk,Low,Medium,Mitigated,Data Lead,2027-04-06,Mitigation: escalate.
RAID-000526,INIT-0043,Issue,Issue: Dependency on platform team,Medium,Medium,Open,Business Owner,2026-04-22,Mitigation: remediate.
RAID-000527,INIT-0043,Dependency,Dependency: Regulatory approval pending,High,Low,Closed,Business Owner,2027-07-23,Mitigation: remediate.
RAID-000528,INIT-0043,Dependency,Dependency: Integration test environment delay,High,Low,Mitigated,Delivery Lead,2026-05-30,Mitigation: add resource.
RAID-000529,INIT-0044,Risk,Risk: Integration test environment delay,Low,High,Mitigated,Business Owner,2027-08-18,Mitigation: add controls.
RAID-000530,INIT-0044,Dependency,Dependency: Data quality below threshold,Medium,High,Mitigated,Vendor Manager,2027-07-29,Mitigation: add controls.
RAID-000531,INIT-0044,Action,Action: Third-party SLA risk,Low,Medium,Open,Vendor Manager,2027-04-04,Mitigation: rebaseline.
RAID-000532,INIT-0044,Issue,Issue: Dependency on platform team,Medium,High,Closed,Architecture,2026-08-09,Mitigation: risk-accept.
RAID-000533,INIT-0044,Decision,Decision: Scope creep from stakeholders,Critical,High,Escalated,Architecture,2026-07-11,Mitigation: add controls.
RAID-000534,INIT-0044,Risk,Risk: Regulatory approval pending,Low,High,Escalated,Security,2026-12-29,Mitigation: escalate.
RAID-000535,INIT-0044,Issue,Issue: Security finding to remediate,Medium,Low,Mitigated,Vendor Manager,2027-06-29,Mitigation: escalate.
RAID-000536,INIT-0044,Decision,Decision: Dependency on platform team,Critical,Medium,Closed,PMO,2027-03-06,Mitigation: escalate.
RAID-000537,INIT-0044,Issue,Issue: Dependency on platform team,Low,High,Escalated,Architecture,2027-08-19,Mitigation: escalate.
RAID-000538,INIT-0044,Issue,Issue: Security finding to remediate,Low,Medium,Closed,Vendor Manager,2027-06-23,Mitigation: escalate.
RAID-000539,INIT-0044,Decision,Decision: Dependency on platform team,High,Low,Escalated,Data Lead,2026-06-29,Mitigation: add resource.
RAID-000540,INIT-0044,Issue,Issue: Scope creep from stakeholders,Critical,Medium,Mitigated,Data Lead,2027-04-19,Mitigation: rebaseline.
RAID-000541,INIT-0044,Decision,Decision: Change-adoption resistance,Medium,Low,Open,Business Owner,2026-05-11,Mitigation: add controls.
RAID-000542,INIT-0044,Decision,Decision: Regulatory approval pending,Low,Low,Escalated,PMO,2026-03-05,Mitigation: add resource.
RAID-000543,INIT-0045,Dependency,Dependency: Key vendor resource availability,High,Medium,Escalated,Architecture,2027-06-18,Mitigation: add resource.
RAID-000544,INIT-0045,Decision,Decision: Third-party SLA risk,Critical,Low,Closed,Vendor Manager,2027-08-11,Mitigation: add resource.
RAID-000545,INIT-0045,Decision,Decision: Security finding to remediate,Low,High,Escalated,PMO,2026-06-04,Mitigation: add controls.
RAID-000546,INIT-0045,Action,Action: Legacy interface instability,High,High,Open,Data Lead,2026-06-29,Mitigation: add resource.
RAID-000547,INIT-0045,Dependency,Dependency: Dependency on platform team,Low,Medium,In Progress,Business Owner,2027-08-12,Mitigation: escalate.
RAID-000548,INIT-0045,Action,Action: Scope creep from stakeholders,Critical,Low,Mitigated,Architecture,2026-02-06,Mitigation: add resource.
RAID-000549,INIT-0045,Risk,Risk: Third-party SLA risk,Critical,Low,In Progress,Vendor Manager,2027-02-05,Mitigation: rebaseline.
RAID-000550,INIT-0045,Decision,Decision: Scope creep from stakeholders,Critical,Medium,Mitigated,Data Lead,2027-09-02,Mitigation: add controls.
RAID-000551,INIT-0046,Action,Action: Key vendor resource availability,Medium,High,Escalated,Security,2027-12-28,Mitigation: rebaseline.
RAID-000552,INIT-0046,Decision,Decision: Scope creep from stakeholders,Critical,Medium,Mitigated,Security,2027-04-29,Mitigation: risk-accept.
RAID-000553,INIT-0046,Risk,Risk: Key vendor resource availability,Low,Medium,Closed,PMO,2027-01-25,Mitigation: add controls.
RAID-000554,INIT-0046,Issue,Issue: Change-adoption resistance,High,Medium,In Progress,Data Lead,2026-05-24,Mitigation: remediate.
RAID-000555,INIT-0046,Dependency,Dependency: Dependency on platform team,Medium,Medium,Closed,Security,2027-02-10,Mitigation: add resource.
RAID-000556,INIT-0046,Dependency,Dependency: Key vendor resource availability,Low,Medium,In Progress,Security,2026-02-24,Mitigation: remediate.
RAID-000557,INIT-0046,Decision,Decision: Third-party SLA risk,Critical,Low,Open,Delivery Lead,2027-03-21,Mitigation: add resource.
RAID-000558,INIT-0046,Dependency,Dependency: Scope creep from stakeholders,High,Low,In Progress,Vendor Manager,2026-04-29,Mitigation: add resource.
RAID-000559,INIT-0047,Decision,Decision: Integration test environment delay,Low,Low,Open,Delivery Lead,2027-02-02,Mitigation: add controls.
RAID-000560,INIT-0047,Action,Action: Data quality below threshold,Critical,High,Escalated,Vendor Manager,2026-08-15,Mitigation: rebaseline.
RAID-000561,INIT-0047,Issue,Issue: Scope creep from stakeholders,Critical,Medium,Mitigated,PMO,2027-06-19,Mitigation: rebaseline.
RAID-000562,INIT-0047,Risk,Risk: Key vendor resource availability,Low,Low,Escalated,Data Lead,2026-09-17,Mitigation: add controls.
RAID-000563,INIT-0047,Dependency,Dependency: Data quality below threshold,Low,High,Closed,Business Owner,2027-05-12,Mitigation: add controls.
RAID-000564,INIT-0047,Dependency,Dependency: Security finding to remediate,Critical,High,Closed,Business Owner,2027-08-13,Mitigation: add resource.
RAID-000565,INIT-0047,Issue,Issue: Budget overrun risk,Critical,High,Open,Data Lead,2027-04-02,Mitigation: rebaseline.
RAID-000566,INIT-0047,Dependency,Dependency: Third-party SLA risk,Medium,Low,In Progress,Business Owner,2027-12-28,Mitigation: add resource.
RAID-000567,INIT-0047,Risk,Risk: Legacy interface instability,Medium,High,Mitigated,Business Owner,2027-01-19,Mitigation: remediate.
RAID-000568,INIT-0047,Decision,Decision: Change-adoption resistance,Critical,Medium,Open,PMO,2026-01-16,Mitigation: risk-accept.
RAID-000569,INIT-0047,Issue,Issue: Change-adoption resistance,Critical,High,Mitigated,Delivery Lead,2026-03-27,Mitigation: remediate.
RAID-000570,INIT-0047,Action,Action: Scope creep from stakeholders,Low,Low,Open,Business Owner,2027-04-26,Mitigation: risk-accept.
RAID-000571,INIT-0047,Decision,Decision: Skill gap in delivery team,Low,Low,Open,Security,2027-11-25,Mitigation: add resource.
RAID-000572,INIT-0047,Decision,Decision: Security finding to remediate,Medium,Low,Closed,Business Owner,2026-10-10,Mitigation: rebaseline.
RAID-000573,INIT-0047,Issue,Issue: Skill gap in delivery team,High,Low,Closed,Business Owner,2027-08-13,Mitigation: remediate.
RAID-000574,INIT-0048,Decision,Decision: Security finding to remediate,Low,Low,In Progress,Security,2026-05-13,Mitigation: add controls.
RAID-000575,INIT-0048,Issue,Issue: Budget overrun risk,Critical,Medium,Escalated,Delivery Lead,2027-10-04,Mitigation: escalate.
RAID-000576,INIT-0048,Action,Action: Security finding to remediate,High,Low,Open,Security,2027-11-25,Mitigation: add resource.
RAID-000577,INIT-0048,Issue,Issue: Change-adoption resistance,Critical,Low,Closed,PMO,2026-05-22,Mitigation: escalate.
RAID-000578,INIT-0048,Decision,Decision: Integration test environment delay,High,Medium,Closed,PMO,2026-02-18,Mitigation: add controls.
RAID-000579,INIT-0048,Risk,Risk: Scope creep from stakeholders,Critical,Low,Escalated,Business Owner,2027-11-26,Mitigation: rebaseline.
RAID-000580,INIT-0048,Issue,Issue: Scope creep from stakeholders,High,Low,Closed,Vendor Manager,2027-02-03,Mitigation: risk-accept.
RAID-000581,INIT-0048,Dependency,Dependency: Integration test environment delay,Medium,Medium,Mitigated,Security,2027-09-13,Mitigation: add resource.
RAID-000582,INIT-0048,Dependency,Dependency: Security finding to remediate,Critical,High,Closed,Security,2027-12-04,Mitigation: rebaseline.
RAID-000583,INIT-0048,Dependency,Dependency: Regulatory approval pending,Low,Medium,Mitigated,Business Owner,2026-09-04,Mitigation: remediate.
RAID-000584,INIT-0049,Dependency,Dependency: Regulatory approval pending,Critical,Low,Escalated,Data Lead,2027-10-02,Mitigation: add controls.
RAID-000585,INIT-0049,Dependency,Dependency: Regulatory approval pending,High,Medium,Escalated,Data Lead,2026-02-26,Mitigation: risk-accept.
RAID-000586,INIT-0049,Dependency,Dependency: Scope creep from stakeholders,High,High,Escalated,Architecture,2027-07-03,Mitigation: add controls.
RAID-000587,INIT-0049,Action,Action: Integration test environment delay,Critical,Medium,Closed,Delivery Lead,2027-06-07,Mitigation: escalate.
RAID-000588,INIT-0049,Action,Action: Data quality below threshold,High,Medium,Escalated,Security,2026-01-12,Mitigation: remediate.
RAID-000589,INIT-0049,Risk,Risk: Skill gap in delivery team,Low,Low,Open,Data Lead,2026-10-19,Mitigation: risk-accept.
RAID-000590,INIT-0049,Risk,Risk: Data quality below threshold,Low,Low,Escalated,Delivery Lead,2027-03-25,Mitigation: escalate.
RAID-000591,INIT-0049,Risk,Risk: Data quality below threshold,Medium,Medium,In Progress,Data Lead,2027-02-17,Mitigation: add resource.
RAID-000592,INIT-0050,Issue,Issue: Legacy interface instability,Low,Medium,Mitigated,Data Lead,2027-04-20,Mitigation: add controls.
RAID-000593,INIT-0050,Decision,Decision: Third-party SLA risk,High,Medium,Open,PMO,2026-10-18,Mitigation: add resource.
RAID-000594,INIT-0050,Risk,Risk: Key vendor resource availability,Medium,High,In Progress,Data Lead,2027-10-27,Mitigation: escalate.
RAID-000595,INIT-0050,Dependency,Dependency: Security finding to remediate,Critical,Medium,Escalated,Vendor Manager,2026-08-11,Mitigation: rebaseline.
RAID-000596,INIT-0050,Risk,Risk: Third-party SLA risk,Medium,Medium,Closed,Security,2026-04-28,Mitigation: rebaseline.
RAID-000597,INIT-0050,Risk,Risk: Regulatory approval pending,High,Medium,Mitigated,PMO,2027-03-11,Mitigation: rebaseline.
RAID-000598,INIT-0050,Action,Action: Data quality below threshold,High,Medium,Closed,Data Lead,2027-09-10,Mitigation: remediate.
RAID-000599,INIT-0050,Decision,Decision: Dependency on platform team,High,High,Escalated,Architecture,2026-05-12,Mitigation: risk-accept.
RAID-000600,INIT-0050,Issue,Issue: Third-party SLA risk,Critical,Medium,Closed,Delivery Lead,2026-09-24,Mitigation: rebaseline.
RAID-000601,INIT-0050,Dependency,Dependency: Third-party SLA risk,Low,High,Escalated,Security,2027-03-07,Mitigation: escalate.
RAID-000602,INIT-0051,Action,Action: Key vendor resource availability,High,High,In Progress,Architecture,2027-10-16,Mitigation: add resource.
RAID-000603,INIT-0051,Risk,Risk: Data quality below threshold,Low,Low,In Progress,Architecture,2027-11-07,Mitigation: remediate.
RAID-000604,INIT-0051,Decision,Decision: Scope creep from stakeholders,Critical,Medium,Mitigated,PMO,2027-08-04,Mitigation: add controls.
RAID-000605,INIT-0051,Dependency,Dependency: Budget overrun risk,Medium,High,Mitigated,Data Lead,2026-03-04,Mitigation: add controls.
RAID-000606,INIT-0051,Risk,Risk: Skill gap in delivery team,Critical,High,Closed,PMO,2027-10-04,Mitigation: add resource.
RAID-000607,INIT-0051,Issue,Issue: Scope creep from stakeholders,Low,Low,In Progress,Data Lead,2027-11-05,Mitigation: escalate.
RAID-000608,INIT-0051,Risk,Risk: Key vendor resource availability,High,High,In Progress,Business Owner,2026-08-26,Mitigation: add resource.
RAID-000609,INIT-0051,Action,Action: Change-adoption resistance,Critical,Low,Mitigated,PMO,2027-03-15,Mitigation: escalate.
RAID-000610,INIT-0051,Risk,Risk: Data quality below threshold,Critical,Low,Escalated,Architecture,2027-02-10,Mitigation: remediate.
RAID-000611,INIT-0051,Action,Action: Key vendor resource availability,High,High,In Progress,PMO,2026-05-21,Mitigation: risk-accept.
RAID-000612,INIT-0051,Dependency,Dependency: Scope creep from stakeholders,Medium,Medium,Mitigated,PMO,2026-05-14,Mitigation: add controls.
RAID-000613,INIT-0051,Risk,Risk: Security finding to remediate,High,Low,Open,Delivery Lead,2027-04-08,Mitigation: risk-accept.
RAID-000614,INIT-0052,Issue,Issue: Security finding to remediate,Medium,Medium,Mitigated,PMO,2027-07-03,Mitigation: remediate.
RAID-000615,INIT-0052,Dependency,Dependency: Budget overrun risk,Critical,Low,Mitigated,Vendor Manager,2027-11-06,Mitigation: risk-accept.
RAID-000616,INIT-0052,Decision,Decision: Regulatory approval pending,Medium,Low,In Progress,Vendor Manager,2026-10-13,Mitigation: escalate.
RAID-000617,INIT-0052,Decision,Decision: Scope creep from stakeholders,Medium,Low,Open,Business Owner,2027-09-29,Mitigation: risk-accept.
RAID-000618,INIT-0052,Risk,Risk: Data quality below threshold,Critical,Low,In Progress,Business Owner,2027-06-01,Mitigation: risk-accept.
RAID-000619,INIT-0052,Action,Action: Budget overrun risk,Low,Low,Escalated,Security,2027-10-15,Mitigation: rebaseline.
RAID-000620,INIT-0052,Risk,Risk: Dependency on platform team,Low,Low,Escalated,Data Lead,2026-07-31,Mitigation: add controls.
RAID-000621,INIT-0052,Issue,Issue: Skill gap in delivery team,Low,Low,Closed,Vendor Manager,2027-01-04,Mitigation: remediate.
