tenantKey,tenant,sourceRowNumber,systemName,systemCategory,systemType,criticality,businessFunction,deploymentModel,hostingLocation,lifecycleState,sourceFile,originalSourceFile,canonicalLayer,logicalObject,loadedStatus
skyharbor-air,SkyHarbor Air,78,Maintenance Ledger 77,,,tier3,Maintenance,on_prem_distributed,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,79,Crew Manager 78,,,tier3,Crew,on_prem_distributed,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,80,Crew Portal 79,,,tier2,Crew,azure,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,81,PSS Portal 80,,,tier1,PSS,saas,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,82,Revenue Accounting Core 81,,,tier1,Revenue Accounting,on_prem_mainframe,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,83,PSS Core 82,,,tier2,PSS,azure,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,84,Revenue Accounting Core 83,,,tier1,Revenue Accounting,saas,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,85,Procurement Portal 84,,,tier2,Procurement,azure,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,86,Customer Service 85,,,tier3,Customer,saas,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,87,Catering Engine 86,,,tier1,Catering,gcp,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,88,DCS Core 87,,,tier3,DCS,azure,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,89,DCS Core 88,,,tier1,DCS,saas,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,90,Revenue Accounting Ledger 89,,,tier1,Revenue Accounting,gcp,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,91,Customer Ledger 90,,,tier2,Customer,on_prem_mainframe,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,92,Revenue Accounting Ledger 91,,,tier1,Revenue Accounting,aws,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,93,Commercial Hub 92,,,tier3,Commercial,gcp,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,94,Procurement Gateway 93,,,tier1,Procurement,on_prem_distributed,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,95,DCS Manager 94,,,tier1,DCS,on_prem_mainframe,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,96,Customer Core 95,,,tier3,Customer,private_cloud,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,97,Ground Ops Engine 96,,,tier2,Ground Ops,private_cloud,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,98,Cargo Ledger 97,,,tier2,Cargo,private_cloud,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,99,Finance Core 98,,,tier2,Finance,on_prem_distributed,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,100,Customer Core 99,,,tier2,Customer,saas,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,101,Cargo Manager 100,,,tier1,Cargo,azure,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,102,MRO Manager 101,,,tier1,MRO,private_cloud,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,103,MRO Core 102,,,tier3,MRO,azure,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,104,Network Planning Hub 103,,,tier2,Network Planning,azure,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,105,Cargo Ledger 104,,,tier1,Cargo,gcp,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,106,PSS Manager 105,,,tier3,PSS,on_prem_distributed,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,107,DCS Service 106,,,tier3,DCS,private_cloud,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,108,Commercial Ledger 107,,,tier2,Commercial,private_cloud,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,109,Customer Manager 108,,,tier1,Customer,on_prem_distributed,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,110,Finance Engine 109,,,tier1,Finance,saas,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,111,Commercial Core 110,,,tier1,Commercial,gcp,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,112,PSS Manager 111,,,tier2,PSS,private_cloud,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,113,Commercial Portal 112,,,tier1,Commercial,private_cloud,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,114,Ground Ops Ledger 113,,,tier3,Ground Ops,private_cloud,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,115,PSS Manager 114,,,tier1,PSS,azure,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,116,Ground Ops Manager 115,,,tier2,Ground Ops,on_prem_mainframe,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,117,Ground Ops Ledger 116,,,tier3,Ground Ops,aws,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,118,MRO Portal 117,,,tier2,MRO,gcp,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,119,Customer Ledger 118,,,tier2,Customer,on_prem_distributed,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,120,Catering Hub 119,,,tier2,Catering,aws,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,121,Customer Service 120,,,tier1,Customer,on_prem_mainframe,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,122,Revenue Accounting Hub 121,,,tier1,Revenue Accounting,gcp,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,123,DCS Hub 122,,,tier1,DCS,gcp,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,124,Network Planning Manager 123,,,tier1,Network Planning,saas,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,125,DCS Service 124,,,tier1,DCS,on_prem_mainframe,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,126,PSS Gateway 125,,,tier2,PSS,azure,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,127,Finance Service 126,,,tier3,Finance,gcp,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,128,Crew Gateway 127,,,tier1,Crew,aws,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,129,DCS Engine 128,,,tier2,DCS,private_cloud,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,130,MRO Portal 129,,,tier2,MRO,private_cloud,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,131,Commercial Core 130,,,tier1,Commercial,saas,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,132,Procurement Core 131,,,tier1,Procurement,gcp,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,133,Procurement Manager 132,,,tier1,Procurement,saas,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,134,Finance Manager 133,,,tier2,Finance,aws,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,135,DCS Core 134,,,tier3,DCS,saas,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,136,Flight Ops Portal 135,,,tier1,Flight Ops,private_cloud,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,137,Finance Manager 136,,,tier2,Finance,on_prem_mainframe,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,138,HR Portal 137,,,tier2,HR,on_prem_distributed,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,139,Cargo Engine 138,,,tier3,Cargo,on_prem_mainframe,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,140,Procurement Manager 139,,,tier3,Procurement,saas,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,141,DCS Gateway 140,,,tier2,DCS,saas,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,142,Catering Manager 141,,,tier2,Catering,private_cloud,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,143,Customer Hub 142,,,tier3,Customer,azure,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,144,Ground Ops Gateway 143,,,tier1,Ground Ops,gcp,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,145,PSS Gateway 144,,,tier3,PSS,on_prem_mainframe,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,146,HR Service 145,,,tier2,HR,azure,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,147,Ground Ops Core 146,,,tier1,Ground Ops,on_prem_mainframe,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,148,Flight Ops Core 147,,,tier1,Flight Ops,private_cloud,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,149,Loyalty Service 148,,,tier1,Loyalty,on_prem_mainframe,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,150,Procurement Ledger 149,,,tier2,Procurement,saas,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,151,Customer Core 150,,,tier1,Customer,saas,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,152,Commercial Gateway 151,,,tier2,Commercial,on_prem_distributed,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,153,Procurement Manager 152,,,tier2,Procurement,saas,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,154,Network Planning Portal 153,,,tier1,Network Planning,azure,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,155,Network Planning Service 154,,,tier2,Network Planning,on_prem_mainframe,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,156,Crew Ledger 155,,,tier3,Crew,saas,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,157,Finance Gateway 156,,,tier2,Finance,azure,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,158,HR Manager 157,,,tier2,HR,on_prem_distributed,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,159,Flight Ops Portal 158,,,tier2,Flight Ops,gcp,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
