relationship_id,from_object_type,from_source_native_id,relationship_type,to_object_type,to_source_native_id,business_meaning,scope,criticality,current_target_state,source_document
REL-HCDN-043574,data_product,DATA-HCDN-00963,supports_measure,kpi,KPI-HCDN-0409,Measure evidence path,quality,high,current,SRC-HCDN-REL-016
REL-HCDN-043575,contract,CONT-HCDN-0806,governs_service_tower,service_tower,Workplace and Contact Center,Supplier service boundary,source_event,medium,current,SRC-HCDN-REL-017
REL-HCDN-043576,vendor,VEND-HCDN-009,supports_application,application,APP-HCDN-01185,Supplier support dependency,source_event,medium,current,SRC-HCDN-REL-018
REL-HCDN-043577,business_process,PROC-HCDN-002,uses_application,application,APP-HCDN-01528,Process-system dependency,operations,high,target,SRC-HCDN-REL-019
REL-HCDN-043578,program,PROG-HCDN-0007,depends_on_application,application,APP-HCDN-01469,Transformation dependency,moves,medium,current,SRC-HCDN-REL-020
REL-HCDN-043579,risk,RISK-HCDN-0338,applies_to_application,application,APP-HCDN-00794,Risk applies to system/process,risk,medium,current,SRC-HCDN-REL-021
REL-HCDN-043580,infrastructure,INFRA-HCDN-09741,hosts_application,application,APP-HCDN-01091,Hosting path,technology,medium,current,SRC-HCDN-REL-022
REL-HCDN-043581,kpi,KPI-HCDN-0592,influences_contract_incentive,contract,CONT-HCDN-0508,Quality/performance incentive path,commercial,high,current,SRC-HCDN-REL-023
REL-HCDN-043582,control,CTRL-HCDN-1823,assures_measure,kpi,KPI-HCDN-0387,Control assures measured outcome,governance,medium,current,SRC-HCDN-REL-024
REL-HCDN-043583,sql_asset,SQL-HCDN-01108,supports_data_product,data_product,DATA-HCDN-00890,SQL/EDW lineage and reporting dependency,data,medium,target,SRC-HCDN-REL-025
REL-HCDN-043584,application,APP-HCDN-00493,integrates_with,application,APP-HCDN-01149,System integration path,technology,medium,current,SRC-HCDN-REL-026
REL-HCDN-043585,application,APP-HCDN-00826,feeds_data_product,data_product,DATA-HCDN-00936,Data movement path,data,medium,current,SRC-HCDN-REL-027
REL-HCDN-043586,data_product,DATA-HCDN-01119,supports_measure,kpi,KPI-HCDN-0613,Measure evidence path,quality,high,current,SRC-HCDN-REL-028
REL-HCDN-043587,contract,CONT-HCDN-0054,governs_service_tower,service_tower,Clinical and Epic AMS,Supplier service boundary,source_event,medium,current,SRC-HCDN-REL-029
REL-HCDN-043588,vendor,VEND-HCDN-285,supports_application,application,APP-HCDN-01533,Supplier support dependency,source_event,medium,current,SRC-HCDN-REL-030
REL-HCDN-043589,business_process,PROC-HCDN-001,uses_application,application,APP-HCDN-00230,Process-system dependency,operations,high,target,SRC-HCDN-REL-031
REL-HCDN-043590,program,PROG-HCDN-0011,depends_on_application,application,APP-HCDN-00291,Transformation dependency,moves,medium,current,SRC-HCDN-REL-032
REL-HCDN-043591,risk,RISK-HCDN-0074,applies_to_application,application,APP-HCDN-01358,Risk applies to system/process,risk,medium,current,SRC-HCDN-REL-033
REL-HCDN-043592,infrastructure,INFRA-HCDN-10377,hosts_application,application,APP-HCDN-00129,Hosting path,technology,medium,current,SRC-HCDN-REL-034
REL-HCDN-043593,kpi,KPI-HCDN-0024,influences_contract_incentive,contract,CONT-HCDN-0332,Quality/performance incentive path,commercial,high,current,SRC-HCDN-REL-035
REL-HCDN-043594,control,CTRL-HCDN-0175,assures_measure,kpi,KPI-HCDN-0613,Control assures measured outcome,governance,medium,current,SRC-HCDN-REL-036
REL-HCDN-043595,sql_asset,SQL-HCDN-00006,supports_data_product,data_product,DATA-HCDN-00386,SQL/EDW lineage and reporting dependency,data,medium,target,SRC-HCDN-REL-037
REL-HCDN-043596,application,APP-HCDN-00529,integrates_with,application,APP-HCDN-01233,System integration path,technology,medium,current,SRC-HCDN-REL-038
REL-HCDN-043597,application,APP-HCDN-00886,feeds_data_product,data_product,DATA-HCDN-01068,Data movement path,data,medium,current,SRC-HCDN-REL-039
REL-HCDN-043598,data_product,DATA-HCDN-01275,supports_measure,kpi,KPI-HCDN-0167,Measure evidence path,quality,high,current,SRC-HCDN-REL-040
REL-HCDN-043599,contract,CONT-HCDN-0282,governs_service_tower,service_tower,Revenue Cycle Technology,Supplier service boundary,source_event,medium,current,SRC-HCDN-REL-041
REL-HCDN-043600,vendor,VEND-HCDN-081,supports_application,application,APP-HCDN-00211,Supplier support dependency,source_event,medium,current,SRC-HCDN-REL-042
REL-HCDN-043601,business_process,PROC-HCDN-013,uses_application,application,APP-HCDN-00602,Process-system dependency,operations,high,target,SRC-HCDN-REL-043
REL-HCDN-043602,program,PROG-HCDN-0015,depends_on_application,application,APP-HCDN-00783,Transformation dependency,moves,medium,current,SRC-HCDN-REL-044
REL-HCDN-043603,risk,RISK-HCDN-0590,applies_to_application,application,APP-HCDN-00252,Risk applies to system/process,risk,medium,current,SRC-HCDN-REL-045
REL-HCDN-043604,infrastructure,INFRA-HCDN-11013,hosts_application,application,APP-HCDN-00837,Hosting path,technology,medium,current,SRC-HCDN-REL-046
REL-HCDN-043605,kpi,KPI-HCDN-0106,influences_contract_incentive,contract,CONT-HCDN-0156,Quality/performance incentive path,commercial,high,current,SRC-HCDN-REL-047
REL-HCDN-043606,control,CTRL-HCDN-1027,assures_measure,kpi,KPI-HCDN-0189,Control assures measured outcome,governance,medium,current,SRC-HCDN-REL-048
REL-HCDN-043607,sql_asset,SQL-HCDN-00954,supports_data_product,data_product,DATA-HCDN-01382,SQL/EDW lineage and reporting dependency,data,medium,target,SRC-HCDN-REL-049
REL-HCDN-043608,application,APP-HCDN-00565,integrates_with,application,APP-HCDN-01317,System integration path,technology,medium,current,SRC-HCDN-REL-050
REL-HCDN-043609,application,APP-HCDN-00946,feeds_data_product,data_product,DATA-HCDN-01200,Data movement path,data,medium,current,SRC-HCDN-REL-051
REL-HCDN-043610,data_product,DATA-HCDN-01431,supports_measure,kpi,KPI-HCDN-0371,Measure evidence path,quality,high,current,SRC-HCDN-REL-052
REL-HCDN-043611,contract,CONT-HCDN-0510,governs_service_tower,service_tower,Security Identity and Compliance,Supplier service boundary,source_event,medium,current,SRC-HCDN-REL-053
REL-HCDN-043612,vendor,VEND-HCDN-357,supports_application,application,APP-HCDN-00559,Supplier support dependency,source_event,medium,current,SRC-HCDN-REL-054
REL-HCDN-043613,business_process,PROC-HCDN-012,uses_application,application,APP-HCDN-00974,Process-system dependency,operations,high,target,SRC-HCDN-REL-055
REL-HCDN-043614,program,PROG-HCDN-0019,depends_on_application,application,APP-HCDN-01275,Transformation dependency,moves,medium,current,SRC-HCDN-REL-056
REL-HCDN-043615,risk,RISK-HCDN-0326,applies_to_application,application,APP-HCDN-00816,Risk applies to system/process,risk,medium,current,SRC-HCDN-REL-057
REL-HCDN-043616,infrastructure,INFRA-HCDN-11649,hosts_application,application,APP-HCDN-01545,Hosting path,technology,medium,current,SRC-HCDN-REL-058
REL-HCDN-043617,kpi,KPI-HCDN-0188,influences_contract_incentive,contract,CONT-HCDN-0960,Quality/performance incentive path,commercial,high,current,SRC-HCDN-REL-059
REL-HCDN-043618,control,CTRL-HCDN-1879,assures_measure,kpi,KPI-HCDN-0415,Control assures measured outcome,governance,medium,current,SRC-HCDN-REL-060
REL-HCDN-043619,sql_asset,SQL-HCDN-01902,supports_data_product,data_product,DATA-HCDN-00878,SQL/EDW lineage and reporting dependency,data,medium,target,SRC-HCDN-REL-061
REL-HCDN-043620,application,APP-HCDN-00601,integrates_with,application,APP-HCDN-01401,System integration path,technology,medium,current,SRC-HCDN-REL-062
REL-HCDN-043621,application,APP-HCDN-01006,feeds_data_product,data_product,DATA-HCDN-01332,Data movement path,data,medium,current,SRC-HCDN-REL-063
REL-HCDN-043622,data_product,DATA-HCDN-00087,supports_measure,kpi,KPI-HCDN-0575,Measure evidence path,quality,high,current,SRC-HCDN-REL-064
REL-HCDN-043623,contract,CONT-HCDN-0738,governs_service_tower,service_tower,Clinical and Epic AMS,Supplier service boundary,source_event,medium,current,SRC-HCDN-REL-065
REL-HCDN-043624,vendor,VEND-HCDN-153,supports_application,application,APP-HCDN-00907,Supplier support dependency,source_event,medium,current,SRC-HCDN-REL-066
REL-HCDN-043625,business_process,PROC-HCDN-011,uses_application,application,APP-HCDN-01346,Process-system dependency,operations,high,target,SRC-HCDN-REL-067
REL-HCDN-043626,program,PROG-HCDN-0023,depends_on_application,application,APP-HCDN-00097,Transformation dependency,moves,medium,current,SRC-HCDN-REL-068
REL-HCDN-043627,risk,RISK-HCDN-0062,applies_to_application,application,APP-HCDN-01380,Risk applies to system/process,risk,medium,current,SRC-HCDN-REL-069
REL-HCDN-043628,infrastructure,INFRA-HCDN-12285,hosts_application,application,APP-HCDN-00583,Hosting path,technology,medium,current,SRC-HCDN-REL-070
REL-HCDN-043629,kpi,KPI-HCDN-0270,influences_contract_incentive,contract,CONT-HCDN-0784,Quality/performance incentive path,commercial,high,current,SRC-HCDN-REL-071
REL-HCDN-043630,control,CTRL-HCDN-0231,assures_measure,kpi,KPI-HCDN-0641,Control assures measured outcome,governance,medium,current,SRC-HCDN-REL-072
REL-HCDN-043631,sql_asset,SQL-HCDN-00800,supports_data_product,data_product,DATA-HCDN-00374,SQL/EDW lineage and reporting dependency,data,medium,target,SRC-HCDN-REL-073
REL-HCDN-043632,application,APP-HCDN-00637,integrates_with,application,APP-HCDN-01485,System integration path,technology,medium,current,SRC-HCDN-REL-074
REL-HCDN-043633,application,APP-HCDN-01066,feeds_data_product,data_product,DATA-HCDN-01464,Data movement path,data,medium,current,SRC-HCDN-REL-075
REL-HCDN-043634,data_product,DATA-HCDN-00243,supports_measure,kpi,KPI-HCDN-0129,Measure evidence path,quality,high,current,SRC-HCDN-REL-076
REL-HCDN-043635,contract,CONT-HCDN-0966,governs_service_tower,service_tower,Revenue Cycle Technology,Supplier service boundary,source_event,medium,current,SRC-HCDN-REL-077
REL-HCDN-043636,vendor,VEND-HCDN-429,supports_application,application,APP-HCDN-01255,Supplier support dependency,source_event,medium,current,SRC-HCDN-REL-078
REL-HCDN-043637,business_process,PROC-HCDN-010,uses_application,application,APP-HCDN-00048,Process-system dependency,operations,high,target,SRC-HCDN-REL-079
REL-HCDN-043638,program,PROG-HCDN-0027,depends_on_application,application,APP-HCDN-00589,Transformation dependency,moves,medium,current,SRC-HCDN-REL-080
REL-HCDN-043639,risk,RISK-HCDN-0578,applies_to_application,application,APP-HCDN-00274,Risk applies to system/process,risk,medium,current,SRC-HCDN-REL-081
REL-HCDN-043640,infrastructure,INFRA-HCDN-00421,hosts_application,application,APP-HCDN-01291,Hosting path,technology,medium,current,SRC-HCDN-REL-082
REL-HCDN-043641,kpi,KPI-HCDN-0352,influences_contract_incentive,contract,CONT-HCDN-0608,Quality/performance incentive path,commercial,high,current,SRC-HCDN-REL-083
REL-HCDN-043642,control,CTRL-HCDN-1083,assures_measure,kpi,KPI-HCDN-0217,Control assures measured outcome,governance,medium,current,SRC-HCDN-REL-084
REL-HCDN-043643,sql_asset,SQL-HCDN-01748,supports_data_product,data_product,DATA-HCDN-01370,SQL/EDW lineage and reporting dependency,data,medium,target,SRC-HCDN-REL-085
REL-HCDN-043644,application,APP-HCDN-00673,integrates_with,application,APP-HCDN-01569,System integration path,technology,medium,current,SRC-HCDN-REL-086
REL-HCDN-043645,application,APP-HCDN-01126,feeds_data_product,data_product,DATA-HCDN-00096,Data movement path,data,medium,current,SRC-HCDN-REL-087
REL-HCDN-043646,data_product,DATA-HCDN-00399,supports_measure,kpi,KPI-HCDN-0333,Measure evidence path,quality,high,current,SRC-HCDN-REL-088
REL-HCDN-043647,contract,CONT-HCDN-0214,governs_service_tower,service_tower,Integration and Interoperability,Supplier service boundary,source_event,medium,current,SRC-HCDN-REL-089
REL-HCDN-043648,vendor,VEND-HCDN-225,supports_application,application,APP-HCDN-01603,Supplier support dependency,source_event,medium,current,SRC-HCDN-REL-090
REL-HCDN-043649,business_process,PROC-HCDN-009,uses_application,application,APP-HCDN-00420,Process-system dependency,operations,high,target,SRC-HCDN-REL-091
REL-HCDN-043650,program,PROG-HCDN-0031,depends_on_application,application,APP-HCDN-01081,Transformation dependency,moves,medium,current,SRC-HCDN-REL-092
REL-HCDN-043651,risk,RISK-HCDN-0314,applies_to_application,application,APP-HCDN-00838,Risk applies to system/process,risk,medium,current,SRC-HCDN-REL-093
REL-HCDN-043652,infrastructure,INFRA-HCDN-01057,hosts_application,application,APP-HCDN-00329,Hosting path,technology,medium,current,SRC-HCDN-REL-094
REL-HCDN-043653,kpi,KPI-HCDN-0434,influences_contract_incentive,contract,CONT-HCDN-0432,Quality/performance incentive path,commercial,high,current,SRC-HCDN-REL-095
REL-HCDN-043654,control,CTRL-HCDN-1935,assures_measure,kpi,KPI-HCDN-0443,Control assures measured outcome,governance,medium,current,SRC-HCDN-REL-096
REL-HCDN-043655,sql_asset,SQL-HCDN-00646,supports_data_product,data_product,DATA-HCDN-00866,SQL/EDW lineage and reporting dependency,data,medium,target,SRC-HCDN-REL-097
REL-HCDN-043656,application,APP-HCDN-00709,integrates_with,application,APP-HCDN-01653,System integration path,technology,medium,current,SRC-HCDN-REL-098
REL-HCDN-043657,application,APP-HCDN-01186,feeds_data_product,data_product,DATA-HCDN-00228,Data movement path,data,medium,current,SRC-HCDN-REL-099
REL-HCDN-043658,data_product,DATA-HCDN-00555,supports_measure,kpi,KPI-HCDN-0537,Measure evidence path,quality,high,current,SRC-HCDN-REL-100
REL-HCDN-043659,contract,CONT-HCDN-0442,governs_service_tower,service_tower,Payer Platform Operations,Supplier service boundary,source_event,medium,current,SRC-HCDN-REL-101
REL-HCDN-043660,vendor,VEND-HCDN-021,supports_application,application,APP-HCDN-00281,Supplier support dependency,source_event,medium,current,SRC-HCDN-REL-102
REL-HCDN-043661,business_process,PROC-HCDN-008,uses_application,application,APP-HCDN-00792,Process-system dependency,operations,high,target,SRC-HCDN-REL-103
REL-HCDN-043662,program,PROG-HCDN-0035,depends_on_application,application,APP-HCDN-01573,Transformation dependency,moves,medium,current,SRC-HCDN-REL-104
REL-HCDN-043663,risk,RISK-HCDN-0050,applies_to_application,application,APP-HCDN-01402,Risk applies to system/process,risk,medium,current,SRC-HCDN-REL-105
REL-HCDN-043664,infrastructure,INFRA-HCDN-01693,hosts_application,application,APP-HCDN-01037,Hosting path,technology,medium,current,SRC-HCDN-REL-106
REL-HCDN-043665,kpi,KPI-HCDN-0516,influences_contract_incentive,contract,CONT-HCDN-0256,Quality/performance incentive path,commercial,high,current,SRC-HCDN-REL-107
REL-HCDN-043666,control,CTRL-HCDN-0287,assures_measure,kpi,KPI-HCDN-0019,Control assures measured outcome,governance,medium,current,SRC-HCDN-REL-108
REL-HCDN-043667,sql_asset,SQL-HCDN-01594,supports_data_product,data_product,DATA-HCDN-00362,SQL/EDW lineage and reporting dependency,data,medium,target,SRC-HCDN-REL-109
REL-HCDN-043668,application,APP-HCDN-00745,integrates_with,application,APP-HCDN-00067,System integration path,technology,medium,current,SRC-HCDN-REL-110
REL-HCDN-043669,application,APP-HCDN-01246,feeds_data_product,data_product,DATA-HCDN-00360,Data movement path,data,medium,current,SRC-HCDN-REL-111
REL-HCDN-043670,data_product,DATA-HCDN-00711,supports_measure,kpi,KPI-HCDN-0091,Measure evidence path,quality,high,current,SRC-HCDN-REL-112
REL-HCDN-043671,contract,CONT-HCDN-0670,governs_service_tower,service_tower,Cloud Infrastructure and Data Center,Supplier service boundary,source_event,medium,current,SRC-HCDN-REL-113
REL-HCDN-043672,vendor,VEND-HCDN-297,supports_application,application,APP-HCDN-00629,Supplier support dependency,source_event,medium,current,SRC-HCDN-REL-114
REL-HCDN-043673,business_process,PROC-HCDN-007,uses_application,application,APP-HCDN-01164,Process-system dependency,operations,high,target,SRC-HCDN-REL-115
REL-HCDN-043674,program,PROG-HCDN-0039,depends_on_application,application,APP-HCDN-00395,Transformation dependency,moves,medium,current,SRC-HCDN-REL-116
REL-HCDN-043675,risk,RISK-HCDN-0566,applies_to_application,application,APP-HCDN-00296,Risk applies to system/process,risk,medium,current,SRC-HCDN-REL-117
REL-HCDN-043676,infrastructure,INFRA-HCDN-02329,hosts_application,application,APP-HCDN-00075,Hosting path,technology,medium,current,SRC-HCDN-REL-118
REL-HCDN-043677,kpi,KPI-HCDN-0598,influences_contract_incentive,contract,CONT-HCDN-0080,Quality/performance incentive path,commercial,high,current,SRC-HCDN-REL-119
REL-HCDN-043678,control,CTRL-HCDN-1139,assures_measure,kpi,KPI-HCDN-0245,Control assures measured outcome,governance,medium,current,SRC-HCDN-REL-120
REL-HCDN-043679,sql_asset,SQL-HCDN-00492,supports_data_product,data_product,DATA-HCDN-01358,SQL/EDW lineage and reporting dependency,data,medium,target,SRC-HCDN-REL-121
REL-HCDN-043680,application,APP-HCDN-00781,integrates_with,application,APP-HCDN-00151,System integration path,technology,medium,current,SRC-HCDN-REL-122
REL-HCDN-043681,application,APP-HCDN-01306,feeds_data_product,data_product,DATA-HCDN-00492,Data movement path,data,medium,current,SRC-HCDN-REL-123
REL-HCDN-043682,data_product,DATA-HCDN-00867,supports_measure,kpi,KPI-HCDN-0295,Measure evidence path,quality,high,current,SRC-HCDN-REL-124
REL-HCDN-043683,contract,CONT-HCDN-0898,governs_service_tower,service_tower,Integration and Interoperability,Supplier service boundary,source_event,medium,current,SRC-HCDN-REL-125
REL-HCDN-043684,vendor,VEND-HCDN-093,supports_application,application,APP-HCDN-00977,Supplier support dependency,source_event,medium,current,SRC-HCDN-REL-126
REL-HCDN-043685,business_process,PROC-HCDN-006,uses_application,application,APP-HCDN-01536,Process-system dependency,operations,high,target,SRC-HCDN-REL-127
REL-HCDN-043686,program,PROG-HCDN-0043,depends_on_application,application,APP-HCDN-00887,Transformation dependency,moves,medium,current,SRC-HCDN-REL-128
REL-HCDN-043687,risk,RISK-HCDN-0302,applies_to_application,application,APP-HCDN-00860,Risk applies to system/process,risk,medium,current,SRC-HCDN-REL-129
REL-HCDN-043688,infrastructure,INFRA-HCDN-02965,hosts_application,application,APP-HCDN-00783,Hosting path,technology,medium,current,SRC-HCDN-REL-130
REL-HCDN-043689,kpi,KPI-HCDN-0030,influences_contract_incentive,contract,CONT-HCDN-0884,Quality/performance incentive path,commercial,high,current,SRC-HCDN-REL-131
REL-HCDN-043690,control,CTRL-HCDN-1991,assures_measure,kpi,KPI-HCDN-0471,Control assures measured outcome,governance,medium,current,SRC-HCDN-REL-132
REL-HCDN-043691,sql_asset,SQL-HCDN-01440,supports_data_product,data_product,DATA-HCDN-00854,SQL/EDW lineage and reporting dependency,data,medium,target,SRC-HCDN-REL-133
REL-HCDN-043692,application,APP-HCDN-00817,integrates_with,application,APP-HCDN-00235,System integration path,technology,medium,current,SRC-HCDN-REL-134
REL-HCDN-043693,application,APP-HCDN-01366,feeds_data_product,data_product,DATA-HCDN-00624,Data movement path,data,medium,current,SRC-HCDN-REL-135
REL-HCDN-043694,data_product,DATA-HCDN-01023,supports_measure,kpi,KPI-HCDN-0499,Measure evidence path,quality,high,current,SRC-HCDN-REL-136
REL-HCDN-043695,contract,CONT-HCDN-0146,governs_service_tower,service_tower,Data Analytics and AI,Supplier service boundary,source_event,medium,current,SRC-HCDN-REL-137
REL-HCDN-043696,vendor,VEND-HCDN-369,supports_application,application,APP-HCDN-01325,Supplier support dependency,source_event,medium,current,SRC-HCDN-REL-138
REL-HCDN-043697,business_process,PROC-HCDN-005,uses_application,application,APP-HCDN-00238,Process-system dependency,operations,high,target,SRC-HCDN-REL-139
REL-HCDN-043698,program,PROG-HCDN-0047,depends_on_application,application,APP-HCDN-01379,Transformation dependency,moves,medium,current,SRC-HCDN-REL-140
REL-HCDN-043699,risk,RISK-HCDN-0038,applies_to_application,application,APP-HCDN-01424,Risk applies to system/process,risk,medium,current,SRC-HCDN-REL-141
REL-HCDN-043700,infrastructure,INFRA-HCDN-03601,hosts_application,application,APP-HCDN-01491,Hosting path,technology,medium,current,SRC-HCDN-REL-142
REL-HCDN-043701,kpi,KPI-HCDN-0112,influences_contract_incentive,contract,CONT-HCDN-0708,Quality/performance incentive path,commercial,high,current,SRC-HCDN-REL-143
REL-HCDN-043702,control,CTRL-HCDN-0343,assures_measure,kpi,KPI-HCDN-0047,Control assures measured outcome,governance,medium,current,SRC-HCDN-REL-144
REL-HCDN-043703,sql_asset,SQL-HCDN-00338,supports_data_product,data_product,DATA-HCDN-00350,SQL/EDW lineage and reporting dependency,data,medium,target,SRC-HCDN-REL-145
REL-HCDN-043704,application,APP-HCDN-00853,integrates_with,application,APP-HCDN-00319,System integration path,technology,medium,current,SRC-HCDN-REL-146
REL-HCDN-043705,application,APP-HCDN-01426,feeds_data_product,data_product,DATA-HCDN-00756,Data movement path,data,medium,current,SRC-HCDN-REL-147
REL-HCDN-043706,data_product,DATA-HCDN-01179,supports_measure,kpi,KPI-HCDN-0053,Measure evidence path,quality,high,current,SRC-HCDN-REL-148
REL-HCDN-043707,contract,CONT-HCDN-0374,governs_service_tower,service_tower,Workplace and Contact Center,Supplier service boundary,source_event,medium,current,SRC-HCDN-REL-149
REL-HCDN-043708,vendor,VEND-HCDN-165,supports_application,application,APP-HCDN-00003,Supplier support dependency,source_event,medium,current,SRC-HCDN-REL-150
REL-HCDN-043709,business_process,PROC-HCDN-004,uses_application,application,APP-HCDN-00610,Process-system dependency,operations,high,target,SRC-HCDN-REL-151
REL-HCDN-043710,program,PROG-HCDN-0051,depends_on_application,application,APP-HCDN-00201,Transformation dependency,moves,medium,current,SRC-HCDN-REL-152
REL-HCDN-043711,risk,RISK-HCDN-0554,applies_to_application,application,APP-HCDN-00318,Risk applies to system/process,risk,medium,current,SRC-HCDN-REL-153
REL-HCDN-043712,infrastructure,INFRA-HCDN-04237,hosts_application,application,APP-HCDN-00529,Hosting path,technology,medium,current,SRC-HCDN-REL-154
REL-HCDN-043713,kpi,KPI-HCDN-0194,influences_contract_incentive,contract,CONT-HCDN-0532,Quality/performance incentive path,commercial,high,current,SRC-HCDN-REL-155
REL-HCDN-043714,control,CTRL-HCDN-1195,assures_measure,kpi,KPI-HCDN-0273,Control assures measured outcome,governance,medium,current,SRC-HCDN-REL-156
REL-HCDN-043715,sql_asset,SQL-HCDN-01286,supports_data_product,data_product,DATA-HCDN-01346,SQL/EDW lineage and reporting dependency,data,medium,target,SRC-HCDN-REL-157
REL-HCDN-043716,application,APP-HCDN-00889,integrates_with,application,APP-HCDN-00403,System integration path,technology,medium,current,SRC-HCDN-REL-158
REL-HCDN-043717,application,APP-HCDN-01486,feeds_data_product,data_product,DATA-HCDN-00888,Data movement path,data,medium,current,SRC-HCDN-REL-159
REL-HCDN-043718,data_product,DATA-HCDN-01335,supports_measure,kpi,KPI-HCDN-0257,Measure evidence path,quality,high,current,SRC-HCDN-REL-160
REL-HCDN-043719,contract,CONT-HCDN-0602,governs_service_tower,service_tower,ERP and Corporate Platforms,Supplier service boundary,source_event,medium,current,SRC-HCDN-REL-161
REL-HCDN-043720,vendor,VEND-HCDN-441,supports_application,application,APP-HCDN-00351,Supplier support dependency,source_event,medium,current,SRC-HCDN-REL-162
REL-HCDN-043721,business_process,PROC-HCDN-003,uses_application,application,APP-HCDN-00982,Process-system dependency,operations,high,target,SRC-HCDN-REL-163
REL-HCDN-043722,program,PROG-HCDN-0055,depends_on_application,application,APP-HCDN-00693,Transformation dependency,moves,medium,current,SRC-HCDN-REL-164
REL-HCDN-043723,risk,RISK-HCDN-0290,applies_to_application,application,APP-HCDN-00882,Risk applies to system/process,risk,medium,current,SRC-HCDN-REL-165
REL-HCDN-043724,infrastructure,INFRA-HCDN-04873,hosts_application,application,APP-HCDN-01237,Hosting path,technology,medium,current,SRC-HCDN-REL-166
REL-HCDN-043725,kpi,KPI-HCDN-0276,influences_contract_incentive,contract,CONT-HCDN-0356,Quality/performance incentive path,commercial,high,current,SRC-HCDN-REL-167
REL-HCDN-043726,control,CTRL-HCDN-2047,assures_measure,kpi,KPI-HCDN-0499,Control assures measured outcome,governance,medium,current,SRC-HCDN-REL-168
REL-HCDN-043727,sql_asset,SQL-HCDN-00184,supports_data_product,data_product,DATA-HCDN-00842,SQL/EDW lineage and reporting dependency,data,medium,target,SRC-HCDN-REL-169
REL-HCDN-043728,application,APP-HCDN-00925,integrates_with,application,APP-HCDN-00487,System integration path,technology,medium,current,SRC-HCDN-REL-170
REL-HCDN-043729,application,APP-HCDN-01546,feeds_data_product,data_product,DATA-HCDN-01020,Data movement path,data,medium,current,SRC-HCDN-REL-171
REL-HCDN-043730,data_product,DATA-HCDN-01491,supports_measure,kpi,KPI-HCDN-0461,Measure evidence path,quality,high,current,SRC-HCDN-REL-172
REL-HCDN-043731,contract,CONT-HCDN-0830,governs_service_tower,service_tower,Data Analytics and AI,Supplier service boundary,source_event,medium,current,SRC-HCDN-REL-173
REL-HCDN-043732,vendor,VEND-HCDN-237,supports_application,application,APP-HCDN-00699,Supplier support dependency,source_event,medium,current,SRC-HCDN-REL-174
REL-HCDN-043733,business_process,PROC-HCDN-002,uses_application,application,APP-HCDN-01354,Process-system dependency,operations,high,target,SRC-HCDN-REL-175
REL-HCDN-043734,program,PROG-HCDN-0059,depends_on_application,application,APP-HCDN-01185,Transformation dependency,moves,medium,current,SRC-HCDN-REL-176
REL-HCDN-043735,risk,RISK-HCDN-0026,applies_to_application,application,APP-HCDN-01446,Risk applies to system/process,risk,medium,current,SRC-HCDN-REL-177
REL-HCDN-043736,infrastructure,INFRA-HCDN-05509,hosts_application,application,APP-HCDN-00275,Hosting path,technology,medium,current,SRC-HCDN-REL-178
REL-HCDN-043737,kpi,KPI-HCDN-0358,influences_contract_incentive,contract,CONT-HCDN-0180,Quality/performance incentive path,commercial,high,current,SRC-HCDN-REL-179
REL-HCDN-043738,control,CTRL-HCDN-0399,assures_measure,kpi,KPI-HCDN-0075,Control assures measured outcome,governance,medium,current,SRC-HCDN-REL-180
REL-HCDN-043739,sql_asset,SQL-HCDN-01132,supports_data_product,data_product,DATA-HCDN-00338,SQL/EDW lineage and reporting dependency,data,medium,target,SRC-HCDN-REL-001
REL-HCDN-043740,application,APP-HCDN-00961,integrates_with,application,APP-HCDN-00571,System integration path,technology,medium,current,SRC-HCDN-REL-002
REL-HCDN-043741,application,APP-HCDN-01606,feeds_data_product,data_product,DATA-HCDN-01152,Data movement path,data,medium,current,SRC-HCDN-REL-003
REL-HCDN-043742,data_product,DATA-HCDN-00147,supports_measure,kpi,KPI-HCDN-0015,Measure evidence path,quality,high,current,SRC-HCDN-REL-004
REL-HCDN-043743,contract,CONT-HCDN-0078,governs_service_tower,service_tower,Security Identity and Compliance,Supplier service boundary,source_event,medium,current,SRC-HCDN-REL-005
REL-HCDN-043744,vendor,VEND-HCDN-033,supports_application,application,APP-HCDN-01047,Supplier support dependency,source_event,medium,current,SRC-HCDN-REL-006
REL-HCDN-043745,business_process,PROC-HCDN-001,uses_application,application,APP-HCDN-00056,Process-system dependency,operations,high,target,SRC-HCDN-REL-007
REL-HCDN-043746,program,PROG-HCDN-0063,depends_on_application,application,APP-HCDN-00007,Transformation dependency,moves,medium,current,SRC-HCDN-REL-008
REL-HCDN-043747,risk,RISK-HCDN-0542,applies_to_application,application,APP-HCDN-00340,Risk applies to system/process,risk,medium,current,SRC-HCDN-REL-009
REL-HCDN-043748,infrastructure,INFRA-HCDN-06145,hosts_application,application,APP-HCDN-00983,Hosting path,technology,medium,current,SRC-HCDN-REL-010
REL-HCDN-043749,kpi,KPI-HCDN-0440,influences_contract_incentive,contract,CONT-HCDN-0004,Quality/performance incentive path,commercial,high,current,SRC-HCDN-REL-011
REL-HCDN-043750,control,CTRL-HCDN-1251,assures_measure,kpi,KPI-HCDN-0301,Control assures measured outcome,governance,medium,current,SRC-HCDN-REL-012
