tenant_key,client_display_name,v6_contract_version,business_object_family,record_id,record_name,source_system,source_owner,source_basis,source_file,source_row_number,as_of_date,period_start,period_end,refresh_frequency,confidence,synthetic_demo_flag,data_sensitivity,required_for_surfaces,allowed_answer_types,not_allowed_claims,known_gaps,created_at,updated_at,program_id,business_owner,technology_owner,executive_sponsor,phase,budget_usd,spend_to_date_usd,expected_value_usd,realized_value_usd,value_basis,status,target_date,dependencies,risks,decision_needed
first-capital,Financial Services Demo,v6.0,program_initiative,FC-AI-002,charter_approved,v4_synthetic_pack,Financial Services Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,4,2026-06-18,2026-01-01,2026-07-05,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-002,CIO,VP Infrastructure,CFO,charter_approved,13930000,7418000,16540000,4990000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",complete,2026-07-05,Wealth CRM readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Fund next phase
first-capital,Financial Services Demo,v6.0,program_initiative,FC-AI-002,data_ready,v4_synthetic_pack,Financial Services Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,5,2026-06-18,2026-01-01,2026-08-13,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-002,Chief Commercial Officer,Head of AI Enablement,Executive Committee,data_ready,14025000,7470000,16650000,5025000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",complete,2026-08-13,Risk Analytics readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Retire duplicate effort
first-capital,Financial Services Demo,v6.0,program_initiative,FC-AI-003,charter_approved,v4_synthetic_pack,Financial Services Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,6,2026-06-18,2026-01-01,2026-07-03,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-003,COO,VP Enterprise Applications,CIO,charter_approved,14120000,7522000,16760000,5060000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",complete,2026-07-03,Loan Origination readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Scale with controls
first-capital,Financial Services Demo,v6.0,program_initiative,FC-AI-003,data_ready,v4_synthetic_pack,Financial Services Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,7,2026-06-18,2026-01-01,2026-08-07,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-003,CFO,Chief Data Officer,COO,data_ready,14215000,7574000,16870000,5095000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",complete,2026-08-07,Treasury readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Hold pending data readiness
first-capital,Financial Services Demo,v6.0,program_initiative,FC-AI-004,charter_approved,v4_synthetic_pack,Financial Services Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,8,2026-06-18,2026-01-01,2026-07-27,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-004,CIO,VP Infrastructure,CFO,charter_approved,14310000,7626000,16980000,5130000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",complete,2026-07-27,Core Banking readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Fund next phase
first-capital,Financial Services Demo,v6.0,program_initiative,FC-AI-004,data_ready,v4_synthetic_pack,Financial Services Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,9,2026-06-18,2026-01-01,2026-08-24,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-004,Chief Commercial Officer,Head of AI Enablement,Executive Committee,data_ready,14405000,7678000,17090000,5165000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",complete,2026-08-24,Payments Hub readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Retire duplicate effort
first-capital,Financial Services Demo,v6.0,program_initiative,FC-AI-005,charter_approved,v4_synthetic_pack,Financial Services Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,10,2026-06-18,2026-01-01,2026-07-02,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-005,COO,VP Enterprise Applications,CIO,charter_approved,14500000,7730000,17200000,5200000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",complete,2026-07-02,Wealth CRM readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Scale with controls
first-capital,Financial Services Demo,v6.0,program_initiative,FC-AI-005,data_ready,v4_synthetic_pack,Financial Services Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,11,2026-06-18,2026-01-01,2026-08-22,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-005,CFO,Chief Data Officer,COO,data_ready,14595000,7782000,17310000,5235000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",complete,2026-08-22,Risk Analytics readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Hold pending data readiness
first-capital,Financial Services Demo,v6.0,program_initiative,FC-AI-006,charter_approved,v4_synthetic_pack,Financial Services Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,12,2026-06-18,2026-01-01,2026-07-02,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-006,CIO,VP Infrastructure,CFO,charter_approved,14690000,7834000,17420000,5270000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",complete,2026-07-02,Loan Origination readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Fund next phase
first-capital,Financial Services Demo,v6.0,program_initiative,FC-AI-006,data_ready,v4_synthetic_pack,Financial Services Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,13,2026-06-18,2026-01-01,2026-08-16,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-006,Chief Commercial Officer,Head of AI Enablement,Executive Committee,data_ready,14785000,7886000,17530000,5305000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",complete,2026-08-16,Treasury readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Retire duplicate effort
first-capital,Financial Services Demo,v6.0,program_initiative,FC-AI-007,charter_approved,v4_synthetic_pack,Financial Services Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,14,2026-06-18,2026-01-01,2026-07-21,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-007,COO,VP Enterprise Applications,CIO,charter_approved,14880000,7938000,17640000,5340000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",complete,2026-07-21,Core Banking readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Scale with controls
first-capital,Financial Services Demo,v6.0,program_initiative,FC-AI-007,data_ready,v4_synthetic_pack,Financial Services Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,15,2026-06-18,2026-01-01,2026-08-03,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-007,CFO,Chief Data Officer,COO,data_ready,14975000,7990000,17750000,5375000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",complete,2026-08-03,Payments Hub readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Hold pending data readiness
first-capital,Financial Services Demo,v6.0,program_initiative,FC-AI-007,model_validated,v4_synthetic_pack,Financial Services Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,16,2026-06-18,2026-01-01,2026-09-19,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-007,CIO,VP Infrastructure,CFO,model_validated,15070000,8042000,17860000,5410000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",complete,2026-09-19,Wealth CRM readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Fund next phase
first-capital,Financial Services Demo,v6.0,program_initiative,FC-AI-008,charter_approved,v4_synthetic_pack,Financial Services Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,17,2026-06-18,2026-01-01,2026-07-20,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-008,Chief Commercial Officer,Head of AI Enablement,Executive Committee,charter_approved,15165000,8094000,17970000,5445000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",complete,2026-07-20,Risk Analytics readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Retire duplicate effort
first-capital,Financial Services Demo,v6.0,program_initiative,FC-AI-008,data_ready,v4_synthetic_pack,Financial Services Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,18,2026-06-18,2026-01-01,2026-08-03,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-008,COO,VP Enterprise Applications,CIO,data_ready,15260000,8146000,18080000,5480000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",complete,2026-08-03,Loan Origination readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Scale with controls
first-capital,Financial Services Demo,v6.0,program_initiative,FC-AI-008,model_validated,v4_synthetic_pack,Financial Services Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,19,2026-06-18,2026-01-01,2026-09-01,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-008,CFO,Chief Data Officer,COO,model_validated,15355000,8198000,18190000,5515000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",complete,2026-09-01,Treasury readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Hold pending data readiness
first-capital,Financial Services Demo,v6.0,program_initiative,FC-AI-009,charter_approved,v4_synthetic_pack,Financial Services Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,20,2026-06-18,2026-01-01,2026-07-06,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-009,CIO,VP Infrastructure,CFO,charter_approved,15450000,8250000,18300000,5550000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",complete,2026-07-06,Core Banking readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Fund next phase
first-capital,Financial Services Demo,v6.0,program_initiative,FC-AI-009,data_ready,v4_synthetic_pack,Financial Services Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,21,2026-06-18,2026-01-01,2026-08-22,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-009,Chief Commercial Officer,Head of AI Enablement,Executive Committee,data_ready,15545000,8302000,18410000,5585000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",complete,2026-08-22,Payments Hub readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Retire duplicate effort
first-capital,Financial Services Demo,v6.0,program_initiative,FC-AI-009,model_validated,v4_synthetic_pack,Financial Services Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,22,2026-06-18,2026-01-01,2026-09-04,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-009,COO,VP Enterprise Applications,CIO,model_validated,15640000,8354000,18520000,5620000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",complete,2026-09-04,Wealth CRM readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Scale with controls
first-capital,Financial Services Demo,v6.0,program_initiative,FC-AI-009,pilot_live,v4_synthetic_pack,Financial Services Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,23,2026-06-18,2026-01-01,2026-10-12,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-009,CFO,Chief Data Officer,COO,pilot_live,15735000,8406000,18630000,5655000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",at_risk,2026-10-12,Awaiting model-risk validation and source evidence gate,Awaiting model-risk validation and source evidence gate,Awaiting model-risk validation and source evidence gate
first-capital,Financial Services Demo,v6.0,program_initiative,FC-AI-009,scale_gate,v4_synthetic_pack,Financial Services Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,24,2026-06-18,2026-01-01,2026-11-23,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-009,CIO,VP Infrastructure,CFO,scale_gate,15830000,8458000,18740000,5690000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",planned,2026-11-23,Awaiting model-risk validation and source evidence gate,Awaiting model-risk validation and source evidence gate,Awaiting model-risk validation and source evidence gate
first-capital,Financial Services Demo,v6.0,program_initiative,FC-AI-010,charter_approved,v4_synthetic_pack,Financial Services Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,25,2026-06-18,2026-01-01,2026-07-13,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-010,Chief Commercial Officer,Head of AI Enablement,Executive Committee,charter_approved,15925000,8510000,18850000,5725000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",complete,2026-07-13,Treasury readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Retire duplicate effort
first-capital,Financial Services Demo,v6.0,program_initiative,FC-AI-010,data_ready,v4_synthetic_pack,Financial Services Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,26,2026-06-18,2026-01-01,2026-08-22,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-010,COO,VP Enterprise Applications,CIO,data_ready,16020000,8562000,18960000,5760000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",complete,2026-08-22,Core Banking readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Scale with controls
first-capital,Financial Services Demo,v6.0,program_initiative,FC-AI-010,model_validated,v4_synthetic_pack,Financial Services Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,27,2026-06-18,2026-01-01,2026-09-20,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-010,CFO,Chief Data Officer,COO,model_validated,16115000,8614000,19070000,5795000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",complete,2026-09-20,Payments Hub readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Hold pending data readiness
first-capital,Financial Services Demo,v6.0,program_initiative,FC-AI-010,pilot_live,v4_synthetic_pack,Financial Services Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,28,2026-06-18,2026-01-01,2026-10-27,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-010,CIO,VP Infrastructure,CFO,pilot_live,16210000,8666000,19180000,5830000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",cancelled,2026-10-27,No measurable value after pilot; sunset and reallocate budget,No measurable value after pilot; sunset and reallocate budget,No measurable value after pilot; sunset and reallocate budget
first-capital,Financial Services Demo,v6.0,program_initiative,FC-AI-011,charter_approved,v4_synthetic_pack,Financial Services Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,29,2026-06-18,2026-01-01,2026-07-15,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-011,Chief Commercial Officer,Head of AI Enablement,Executive Committee,charter_approved,16305000,8718000,19290000,5865000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",complete,2026-07-15,Risk Analytics readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Retire duplicate effort
first-capital,Financial Services Demo,v6.0,program_initiative,FC-AI-011,data_ready,v4_synthetic_pack,Financial Services Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,30,2026-06-18,2026-01-01,2026-08-03,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-011,COO,VP Enterprise Applications,CIO,data_ready,16400000,8770000,19400000,5900000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",complete,2026-08-03,Loan Origination readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Scale with controls
first-capital,Financial Services Demo,v6.0,program_initiative,FC-AI-011,model_validated,v4_synthetic_pack,Financial Services Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,31,2026-06-18,2026-01-01,2026-09-01,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-011,CFO,Chief Data Officer,COO,model_validated,16495000,8822000,19510000,5935000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",complete,2026-09-01,Treasury readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Hold pending data readiness
first-capital,Financial Services Demo,v6.0,program_initiative,FC-AI-011,pilot_live,v4_synthetic_pack,Financial Services Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,32,2026-06-18,2026-01-01,2026-10-01,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-011,CIO,VP Infrastructure,CFO,pilot_live,16590000,8874000,19620000,5970000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",planned,2026-10-01,Awaiting model-risk validation and source evidence gate,Awaiting model-risk validation and source evidence gate,Awaiting model-risk validation and source evidence gate
first-capital,Financial Services Demo,v6.0,program_initiative,FC-AI-012,charter_approved,v4_synthetic_pack,Financial Services Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,33,2026-06-18,2026-01-01,2026-07-28,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-012,Chief Commercial Officer,Head of AI Enablement,Executive Committee,charter_approved,16685000,8926000,19730000,6005000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",complete,2026-07-28,Payments Hub readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Retire duplicate effort
first-capital,Financial Services Demo,v6.0,program_initiative,FC-AI-012,data_ready,v4_synthetic_pack,Financial Services Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,34,2026-06-18,2026-01-01,2026-08-06,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-012,COO,VP Enterprise Applications,CIO,data_ready,16780000,8978000,19840000,6040000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",complete,2026-08-06,Wealth CRM readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Scale with controls
first-capital,Financial Services Demo,v6.0,program_initiative,FC-AI-012,model_validated,v4_synthetic_pack,Financial Services Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,35,2026-06-18,2026-01-01,2026-09-18,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-012,CFO,Chief Data Officer,COO,model_validated,16875000,9030000,19950000,6075000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",complete,2026-09-18,Risk Analytics readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Hold pending data readiness
first-capital,Financial Services Demo,v6.0,program_initiative,FC-AI-013,charter_approved,v4_synthetic_pack,Financial Services Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,36,2026-06-18,2026-01-01,2026-07-25,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-013,CIO,VP Infrastructure,CFO,charter_approved,16970000,9082000,20060000,6110000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",complete,2026-07-25,Loan Origination readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Fund next phase
first-capital,Financial Services Demo,v6.0,program_initiative,FC-AI-013,data_ready,v4_synthetic_pack,Financial Services Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,37,2026-06-18,2026-01-01,2026-08-24,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-013,Chief Commercial Officer,Head of AI Enablement,Executive Committee,data_ready,17065000,9134000,20170000,6145000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",complete,2026-08-24,Treasury readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Retire duplicate effort
first-capital,Financial Services Demo,v6.0,program_initiative,FC-AI-013,model_validated,v4_synthetic_pack,Financial Services Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,38,2026-06-18,2026-01-01,2026-09-19,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-013,COO,VP Enterprise Applications,CIO,model_validated,17160000,9186000,20280000,6180000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",complete,2026-09-19,Core Banking readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Scale with controls
first-capital,Financial Services Demo,v6.0,program_initiative,FC-AI-014,charter_approved,v4_synthetic_pack,Financial Services Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,39,2026-06-18,2026-01-01,2026-07-19,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-014,CFO,Chief Data Officer,COO,charter_approved,17255000,9238000,20390000,6215000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",complete,2026-07-19,Payments Hub readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Hold pending data readiness
