tenant_key,dataset_version,contract_id,vendor_id,vendor_name,period_month,sku_or_service,entitled_quantity,active_quantity,utilization_rate,monthly_cost_usd,unused_or_underused_quantity,optimization_signal,source_system,source_system_examples,source_record_id,source_file_report,extraction_grain,refresh_frequency,review_status
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2026-01,Northgate Cloud committed consumption,1,0.82,0.8,1146667,0.2,monitor,Cloud billing,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2026-01-NORTHGATE CLOUD-COMMITTED-CONSUMPTION,CTR-061_usage_entitlement_2026-01.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2026-01,Northgate Workplace E5,38200,32487,0.85,633958,5713,monitor,Admin usage export,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2026-01-NORTHGATE-365-E5,CTR-061_usage_entitlement_2026-01.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2026-01,Northgate Insight Premium capacity,42,30,0.714,532525,12,reclaim_or_rebalance,Admin usage export,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2026-01-POWER-BI-PREMIUM-CAPACITY,CTR-061_usage_entitlement_2026-01.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2026-01,Northgate Copilot Business,3700,2411,0.652,486283,1289,reclaim_or_rebalance,Admin usage export,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2026-01-NORTHGATE-COPILOT-BUSINESS,CTR-061_usage_entitlement_2026-01.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2026-02,Northgate Cloud committed consumption,1,0.82,0.81,1161000,0.19,monitor,Cloud billing,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2026-02-NORTHGATE CLOUD-COMMITTED-CONSUMPTION,CTR-061_usage_entitlement_2026-02.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2026-02,Northgate Workplace E5,38200,32620,0.854,636942,5580,monitor,Admin usage export,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2026-02-NORTHGATE-365-E5,CTR-061_usage_entitlement_2026-02.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2026-02,Northgate Insight Premium capacity,42,31,0.738,550425,11,reclaim_or_rebalance,Admin usage export,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2026-02-POWER-BI-PREMIUM-CAPACITY,CTR-061_usage_entitlement_2026-02.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2026-02,Northgate Copilot Business,3700,2421,0.654,487775,1279,reclaim_or_rebalance,Admin usage export,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2026-02-NORTHGATE-COPILOT-BUSINESS,CTR-061_usage_entitlement_2026-02.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2026-03,Northgate Cloud committed consumption,1,0.82,0.81,1161000,0.19,monitor,Cloud billing,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2026-03-NORTHGATE CLOUD-COMMITTED-CONSUMPTION,CTR-061_usage_entitlement_2026-03.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2026-03,Northgate Workplace E5,38200,32752,0.857,639179,5448,monitor,Admin usage export,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2026-03-NORTHGATE-365-E5,CTR-061_usage_entitlement_2026-03.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2026-03,Northgate Insight Premium capacity,42,31,0.738,550425,11,reclaim_or_rebalance,Admin usage export,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2026-03-POWER-BI-PREMIUM-CAPACITY,CTR-061_usage_entitlement_2026-03.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2026-03,Northgate Copilot Business,3700,2430,0.657,490013,1270,reclaim_or_rebalance,Admin usage export,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2026-03-NORTHGATE-COPILOT-BUSINESS,CTR-061_usage_entitlement_2026-03.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2026-04,Northgate Cloud committed consumption,1,0.82,0.81,1161000,0.19,monitor,Cloud billing,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2026-04-NORTHGATE CLOUD-COMMITTED-CONSUMPTION,CTR-061_usage_entitlement_2026-04.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2026-04,Northgate Workplace E5,38200,32885,0.861,642163,5315,monitor,Admin usage export,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2026-04-NORTHGATE-365-E5,CTR-061_usage_entitlement_2026-04.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2026-04,Northgate Insight Premium capacity,42,31,0.738,550425,11,reclaim_or_rebalance,Admin usage export,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2026-04-POWER-BI-PREMIUM-CAPACITY,CTR-061_usage_entitlement_2026-04.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2026-04,Northgate Copilot Business,3700,2440,0.659,491504,1260,reclaim_or_rebalance,Admin usage export,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2026-04-NORTHGATE-COPILOT-BUSINESS,CTR-061_usage_entitlement_2026-04.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2026-05,Northgate Cloud committed consumption,1,0.82,0.82,1175333,0.18,monitor,Cloud billing,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2026-05-NORTHGATE CLOUD-COMMITTED-CONSUMPTION,CTR-061_usage_entitlement_2026-05.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2026-05,Northgate Workplace E5,38200,33017,0.864,644400,5183,monitor,Admin usage export,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2026-05-NORTHGATE-365-E5,CTR-061_usage_entitlement_2026-05.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2026-05,Northgate Insight Premium capacity,42,31,0.738,550425,11,reclaim_or_rebalance,Admin usage export,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2026-05-POWER-BI-PREMIUM-CAPACITY,CTR-061_usage_entitlement_2026-05.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2026-05,Northgate Copilot Business,3700,2450,0.662,493742,1250,reclaim_or_rebalance,Admin usage export,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2026-05-NORTHGATE-COPILOT-BUSINESS,CTR-061_usage_entitlement_2026-05.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2026-06,Northgate Cloud committed consumption,1,0.82,0.82,1175333,0.18,monitor,Cloud billing,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2026-06-NORTHGATE CLOUD-COMMITTED-CONSUMPTION,CTR-061_usage_entitlement_2026-06.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2026-06,Northgate Workplace E5,38200,33150,0.868,647383,5050,monitor,Admin usage export,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2026-06-NORTHGATE-365-E5,CTR-061_usage_entitlement_2026-06.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2026-06,Northgate Insight Premium capacity,42,31,0.738,550425,11,reclaim_or_rebalance,Admin usage export,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2026-06-POWER-BI-PREMIUM-CAPACITY,CTR-061_usage_entitlement_2026-06.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2026-06,Northgate Copilot Business,3700,2460,0.665,495979,1240,reclaim_or_rebalance,Admin usage export,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2026-06-NORTHGATE-COPILOT-BUSINESS,CTR-061_usage_entitlement_2026-06.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2026-07,Northgate Cloud committed consumption,1,0.82,0.82,1175333,0.18,monitor,Cloud billing,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2026-07-NORTHGATE CLOUD-COMMITTED-CONSUMPTION,CTR-061_usage_entitlement_2026-07.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2026-07,Northgate Workplace E5,38200,33283,0.871,649621,4917,monitor,Admin usage export,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2026-07-NORTHGATE-365-E5,CTR-061_usage_entitlement_2026-07.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2026-07,Northgate Insight Premium capacity,42,31,0.738,550425,11,reclaim_or_rebalance,Admin usage export,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2026-07-POWER-BI-PREMIUM-CAPACITY,CTR-061_usage_entitlement_2026-07.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2026-07,Northgate Copilot Business,3700,2470,0.668,498217,1230,reclaim_or_rebalance,Admin usage export,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2026-07-NORTHGATE-COPILOT-BUSINESS,CTR-061_usage_entitlement_2026-07.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2026-08,Northgate Cloud committed consumption,1,0.82,0.83,1189667,0.17,monitor,Cloud billing,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2026-08-NORTHGATE CLOUD-COMMITTED-CONSUMPTION,CTR-061_usage_entitlement_2026-08.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2026-08,Northgate Workplace E5,38200,33415,0.875,652604,4785,monitor,Admin usage export,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2026-08-NORTHGATE-365-E5,CTR-061_usage_entitlement_2026-08.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2026-08,Northgate Insight Premium capacity,42,31,0.738,550425,11,reclaim_or_rebalance,Admin usage export,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2026-08-POWER-BI-PREMIUM-CAPACITY,CTR-061_usage_entitlement_2026-08.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2026-08,Northgate Copilot Business,3700,2480,0.67,499708,1220,reclaim_or_rebalance,Admin usage export,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2026-08-NORTHGATE-COPILOT-BUSINESS,CTR-061_usage_entitlement_2026-08.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2026-09,Northgate Cloud committed consumption,1,0.82,0.83,1189667,0.17,monitor,Cloud billing,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2026-09-NORTHGATE CLOUD-COMMITTED-CONSUMPTION,CTR-061_usage_entitlement_2026-09.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2026-09,Northgate Workplace E5,38200,33548,0.878,654842,4652,monitor,Admin usage export,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2026-09-NORTHGATE-365-E5,CTR-061_usage_entitlement_2026-09.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2026-09,Northgate Insight Premium capacity,42,31,0.738,550425,11,reclaim_or_rebalance,Admin usage export,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2026-09-POWER-BI-PREMIUM-CAPACITY,CTR-061_usage_entitlement_2026-09.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2026-09,Northgate Copilot Business,3700,2490,0.673,501946,1210,reclaim_or_rebalance,Admin usage export,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2026-09-NORTHGATE-COPILOT-BUSINESS,CTR-061_usage_entitlement_2026-09.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2026-10,Northgate Cloud committed consumption,1,0.82,0.83,1189667,0.17,monitor,Cloud billing,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2026-10-NORTHGATE CLOUD-COMMITTED-CONSUMPTION,CTR-061_usage_entitlement_2026-10.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2026-10,Northgate Workplace E5,38200,33680,0.882,657825,4520,monitor,Admin usage export,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2026-10-NORTHGATE-365-E5,CTR-061_usage_entitlement_2026-10.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2026-10,Northgate Insight Premium capacity,42,31,0.738,550425,11,reclaim_or_rebalance,Admin usage export,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2026-10-POWER-BI-PREMIUM-CAPACITY,CTR-061_usage_entitlement_2026-10.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2026-10,Northgate Copilot Business,3700,2499,0.675,503438,1201,reclaim_or_rebalance,Admin usage export,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2026-10-NORTHGATE-COPILOT-BUSINESS,CTR-061_usage_entitlement_2026-10.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2026-11,Northgate Cloud committed consumption,1,0.82,0.84,1204000,0.16,monitor,Cloud billing,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2026-11-NORTHGATE CLOUD-COMMITTED-CONSUMPTION,CTR-061_usage_entitlement_2026-11.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2026-11,Northgate Workplace E5,38200,33813,0.885,660063,4387,monitor,Admin usage export,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2026-11-NORTHGATE-365-E5,CTR-061_usage_entitlement_2026-11.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2026-11,Northgate Insight Premium capacity,42,32,0.762,568325,10,reclaim_or_rebalance,Admin usage export,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2026-11-POWER-BI-PREMIUM-CAPACITY,CTR-061_usage_entitlement_2026-11.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2026-11,Northgate Copilot Business,3700,2509,0.678,505675,1191,reclaim_or_rebalance,Admin usage export,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2026-11-NORTHGATE-COPILOT-BUSINESS,CTR-061_usage_entitlement_2026-11.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2026-12,Northgate Cloud committed consumption,1,0.82,0.84,1204000,0.16,monitor,Cloud billing,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2026-12-NORTHGATE CLOUD-COMMITTED-CONSUMPTION,CTR-061_usage_entitlement_2026-12.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2026-12,Northgate Workplace E5,38200,33946,0.889,663046,4254,monitor,Admin usage export,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2026-12-NORTHGATE-365-E5,CTR-061_usage_entitlement_2026-12.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2026-12,Northgate Insight Premium capacity,42,32,0.762,568325,10,reclaim_or_rebalance,Admin usage export,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2026-12-POWER-BI-PREMIUM-CAPACITY,CTR-061_usage_entitlement_2026-12.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2026-12,Northgate Copilot Business,3700,2519,0.681,507913,1181,reclaim_or_rebalance,Admin usage export,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2026-12-NORTHGATE-COPILOT-BUSINESS,CTR-061_usage_entitlement_2026-12.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2027-01,Northgate Cloud committed consumption,1,0.82,0.84,1204000,0.16,monitor,Cloud billing,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2027-01-NORTHGATE CLOUD-COMMITTED-CONSUMPTION,CTR-061_usage_entitlement_2027-01.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2027-01,Northgate Workplace E5,38200,34078,0.892,665283,4122,monitor,Admin usage export,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2027-01-NORTHGATE-365-E5,CTR-061_usage_entitlement_2027-01.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2027-01,Northgate Insight Premium capacity,42,32,0.762,568325,10,reclaim_or_rebalance,Admin usage export,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2027-01-POWER-BI-PREMIUM-CAPACITY,CTR-061_usage_entitlement_2027-01.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2027-01,Northgate Copilot Business,3700,2529,0.684,510150,1171,reclaim_or_rebalance,Admin usage export,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2027-01-NORTHGATE-COPILOT-BUSINESS,CTR-061_usage_entitlement_2027-01.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2027-02,Northgate Cloud committed consumption,1,0.82,0.85,1218333,0.15,monitor,Cloud billing,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2027-02-NORTHGATE CLOUD-COMMITTED-CONSUMPTION,CTR-061_usage_entitlement_2027-02.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2027-02,Northgate Workplace E5,38200,34211,0.896,668267,3989,monitor,Admin usage export,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2027-02-NORTHGATE-365-E5,CTR-061_usage_entitlement_2027-02.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2027-02,Northgate Insight Premium capacity,42,32,0.762,568325,10,reclaim_or_rebalance,Admin usage export,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2027-02-POWER-BI-PREMIUM-CAPACITY,CTR-061_usage_entitlement_2027-02.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2027-02,Northgate Copilot Business,3700,2539,0.686,511642,1161,reclaim_or_rebalance,Admin usage export,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2027-02-NORTHGATE-COPILOT-BUSINESS,CTR-061_usage_entitlement_2027-02.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2027-03,Northgate Cloud committed consumption,1,0.82,0.85,1218333,0.15,monitor,Cloud billing,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2027-03-NORTHGATE CLOUD-COMMITTED-CONSUMPTION,CTR-061_usage_entitlement_2027-03.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
