tenant_key,dimension,question,respondent_role,respondent_persona,answer,confidence,evidence_source,follow_up_needed,mapped_dimension,mapped_fields,relationship_candidates_created,known_gaps
meridian-health,08_it_budget_spend_value,What should AbarVa know about Clinical Quality Analytics for it budget spend value?,CMO,CMO responsible for Quality and Provider Performance context,"it budget spend value: respondent said the next workshop should reconcile this context to systems, data assets, vendors, risks, metrics, and program funding before it becomes active tenant truth.",High,MERIDIAN-HEALTH-MH-CLINICAL-QUALITY-EV01; MERIDIAN-HEALTH-MH-CLINICAL-QUALITY-EV02,"Run dimension-specific SME validation for 08_it_budget_spend_value; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",08_it_budget_spend_value,owner; systems; data domains; metrics; risks; evidence; relationships,Clinical Quality Analytics Workflow Platform supports Clinical Quality Analytics; Clinical Quality Analytics Analytics Mart consumes Clinical Quality Analytics Operational Dataset; Optum Managed Services provides Clinical Quality Analytics Workflow Platform,Questionnaire answer requires validation for 08_it_budget_spend_value and must not be used as active truth until approved.
meridian-health,11_risks_controls,What should AbarVa know about Clinical Quality Analytics for risks controls?,Health Plan COO,Health Plan COO responsible for Quality and Provider Performance context,"risks controls: respondent confirmed the record is useful for orientation, but asked AbarVa to verify source ownership, row-level lineage, volume baseline, and whether the data is current or target-state only.",High,MERIDIAN-HEALTH-MH-CLINICAL-QUALITY-EV01; MERIDIAN-HEALTH-MH-CLINICAL-QUALITY-EV02,"Run dimension-specific SME validation for 11_risks_controls; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",11_risks_controls,owner; systems; data domains; metrics; risks; evidence; relationships,Clinical Quality Analytics Workflow Platform supports Clinical Quality Analytics; Clinical Quality Analytics Analytics Mart consumes Clinical Quality Analytics Operational Dataset; Optum Managed Services provides Clinical Quality Analytics Workflow Platform,Questionnaire answer requires validation for 11_risks_controls and must not be used as active truth until approved.
meridian-health,14_metrics_outcomes,What should AbarVa know about Clinical Quality Analytics for metrics outcomes?,VP Contact Center,VP Contact Center responsible for Quality and Provider Performance context,"metrics outcomes: respondent noted that the data should support fact-based context browsing, while advisory claims require relationship validation, module readiness checks, and source-owner attestation.",Medium,MERIDIAN-HEALTH-MH-CLINICAL-QUALITY-EV01; MERIDIAN-HEALTH-MH-CLINICAL-QUALITY-EV02,"Run dimension-specific SME validation for 14_metrics_outcomes; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",14_metrics_outcomes,owner; systems; data domains; metrics; risks; evidence; relationships,Clinical Quality Analytics Workflow Platform supports Clinical Quality Analytics; Clinical Quality Analytics Analytics Mart consumes Clinical Quality Analytics Operational Dataset; Optum Managed Services provides Clinical Quality Analytics Workflow Platform,Questionnaire answer requires validation for 14_metrics_outcomes and must not be used as active truth until approved.
meridian-health,01_business_functions,What should AbarVa know about Claims and Payment Analytics for business functions?,CDAO,CDAO responsible for Claims Analytics context,"business functions: respondent identified missing proof around operating volume, owner accountability, cross-system dependency, and whether the evidence is approved for Home, Moves, Source, Tower, and Intelligence.",Medium,MERIDIAN-HEALTH-MH-CLAIMS-ANALYTICS-EV01; MERIDIAN-HEALTH-MH-CLAIMS-ANALYTICS-EV02,"Run dimension-specific SME validation for 01_business_functions; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",01_business_functions,owner; systems; data domains; metrics; risks; evidence; relationships,Claims and Payment Analytics Workflow Platform supports Claims and Payment Analytics; Claims and Payment Analytics Analytics Mart consumes Claims Payment Analytics Operational Dataset; Databricks provides Claims and Payment Analytics Workflow Platform,Questionnaire answer requires validation for 01_business_functions and must not be used as active truth until approved.
meridian-health,04_applications_systems,What should AbarVa know about Claims and Payment Analytics for applications systems?,CFO,CFO responsible for Claims Analytics context,"applications systems: respondent said the next workshop should reconcile this context to systems, data assets, vendors, risks, metrics, and program funding before it becomes active tenant truth.",High,MERIDIAN-HEALTH-MH-CLAIMS-ANALYTICS-EV01; MERIDIAN-HEALTH-MH-CLAIMS-ANALYTICS-EV02,"Run dimension-specific SME validation for 04_applications_systems; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",04_applications_systems,owner; systems; data domains; metrics; risks; evidence; relationships,Claims and Payment Analytics Workflow Platform supports Claims and Payment Analytics; Claims and Payment Analytics Analytics Mart consumes Claims Payment Analytics Operational Dataset; Databricks provides Claims and Payment Analytics Workflow Platform,Questionnaire answer requires validation for 04_applications_systems and must not be used as active truth until approved.
meridian-health,05_data_assets_integrations,What should AbarVa know about Claims and Payment Analytics for data assets integrations?,COO,COO responsible for Claims Analytics context,"data assets integrations: respondent confirmed the record is useful for orientation, but asked AbarVa to verify source ownership, row-level lineage, volume baseline, and whether the data is current or target-state only.",High,MERIDIAN-HEALTH-MH-CLAIMS-ANALYTICS-EV01; MERIDIAN-HEALTH-MH-CLAIMS-ANALYTICS-EV02,"Run dimension-specific SME validation for 05_data_assets_integrations; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",05_data_assets_integrations,owner; systems; data domains; metrics; risks; evidence; relationships,Claims and Payment Analytics Workflow Platform supports Claims and Payment Analytics; Claims and Payment Analytics Analytics Mart consumes Claims Payment Analytics Operational Dataset; Databricks provides Claims and Payment Analytics Workflow Platform,Questionnaire answer requires validation for 05_data_assets_integrations and must not be used as active truth until approved.
meridian-health,07_vendors_contracts,What should AbarVa know about Claims and Payment Analytics for vendors contracts?,CMO,CMO responsible for Claims Analytics context,"vendors contracts: respondent noted that the data should support fact-based context browsing, while advisory claims require relationship validation, module readiness checks, and source-owner attestation.",High,MERIDIAN-HEALTH-MH-CLAIMS-ANALYTICS-EV01; MERIDIAN-HEALTH-MH-CLAIMS-ANALYTICS-EV02,"Run dimension-specific SME validation for 07_vendors_contracts; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",07_vendors_contracts,owner; systems; data domains; metrics; risks; evidence; relationships,Claims and Payment Analytics Workflow Platform supports Claims and Payment Analytics; Claims and Payment Analytics Analytics Mart consumes Claims Payment Analytics Operational Dataset; Databricks provides Claims and Payment Analytics Workflow Platform,Questionnaire answer requires validation for 07_vendors_contracts and must not be used as active truth until approved.
meridian-health,08_it_budget_spend_value,What should AbarVa know about Claims and Payment Analytics for it budget spend value?,Health Plan COO,Health Plan COO responsible for Claims Analytics context,"it budget spend value: respondent identified missing proof around operating volume, owner accountability, cross-system dependency, and whether the evidence is approved for Home, Moves, Source, Tower, and Intelligence.",High,MERIDIAN-HEALTH-MH-CLAIMS-ANALYTICS-EV01; MERIDIAN-HEALTH-MH-CLAIMS-ANALYTICS-EV02,"Run dimension-specific SME validation for 08_it_budget_spend_value; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",08_it_budget_spend_value,owner; systems; data domains; metrics; risks; evidence; relationships,Claims and Payment Analytics Workflow Platform supports Claims and Payment Analytics; Claims and Payment Analytics Analytics Mart consumes Claims Payment Analytics Operational Dataset; Databricks provides Claims and Payment Analytics Workflow Platform,Questionnaire answer requires validation for 08_it_budget_spend_value and must not be used as active truth until approved.
meridian-health,11_risks_controls,What should AbarVa know about Claims and Payment Analytics for risks controls?,VP Contact Center,VP Contact Center responsible for Claims Analytics context,"risks controls: respondent said the next workshop should reconcile this context to systems, data assets, vendors, risks, metrics, and program funding before it becomes active tenant truth.",Medium,MERIDIAN-HEALTH-MH-CLAIMS-ANALYTICS-EV01; MERIDIAN-HEALTH-MH-CLAIMS-ANALYTICS-EV02,"Run dimension-specific SME validation for 11_risks_controls; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",11_risks_controls,owner; systems; data domains; metrics; risks; evidence; relationships,Claims and Payment Analytics Workflow Platform supports Claims and Payment Analytics; Claims and Payment Analytics Analytics Mart consumes Claims Payment Analytics Operational Dataset; Databricks provides Claims and Payment Analytics Workflow Platform,Questionnaire answer requires validation for 11_risks_controls and must not be used as active truth until approved.
meridian-health,14_metrics_outcomes,What should AbarVa know about Claims and Payment Analytics for metrics outcomes?,Procurement Lead,Procurement Lead responsible for Claims Analytics context,"metrics outcomes: respondent confirmed the record is useful for orientation, but asked AbarVa to verify source ownership, row-level lineage, volume baseline, and whether the data is current or target-state only.",High,MERIDIAN-HEALTH-MH-CLAIMS-ANALYTICS-EV01; MERIDIAN-HEALTH-MH-CLAIMS-ANALYTICS-EV02,"Run dimension-specific SME validation for 14_metrics_outcomes; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",14_metrics_outcomes,owner; systems; data domains; metrics; risks; evidence; relationships,Claims and Payment Analytics Workflow Platform supports Claims and Payment Analytics; Claims and Payment Analytics Analytics Mart consumes Claims Payment Analytics Operational Dataset; Databricks provides Claims and Payment Analytics Workflow Platform,Questionnaire answer requires validation for 14_metrics_outcomes and must not be used as active truth until approved.
meridian-health,01_business_functions,What should AbarVa know about Provider Performance Analytics for business functions?,CFO,CFO responsible for Provider Network context,"business functions: respondent noted that the data should support fact-based context browsing, while advisory claims require relationship validation, module readiness checks, and source-owner attestation.",High,MERIDIAN-HEALTH-MH-PROVIDER-PERFORMANCE-EV01; MERIDIAN-HEALTH-MH-PROVIDER-PERFORMANCE-EV02,"Run dimension-specific SME validation for 01_business_functions; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",01_business_functions,owner; systems; data domains; metrics; risks; evidence; relationships,Provider Performance Analytics Workflow Platform supports Provider Performance Analytics; Provider Performance Analytics Analytics Mart consumes Provider Performance Analytics Operational Dataset; Microsoft provides Provider Performance Analytics Workflow Platform,Questionnaire answer requires validation for 01_business_functions and must not be used as active truth until approved.
meridian-health,04_applications_systems,What should AbarVa know about Provider Performance Analytics for applications systems?,COO,COO responsible for Provider Network context,"applications systems: respondent identified missing proof around operating volume, owner accountability, cross-system dependency, and whether the evidence is approved for Home, Moves, Source, Tower, and Intelligence.",High,MERIDIAN-HEALTH-MH-PROVIDER-PERFORMANCE-EV01; MERIDIAN-HEALTH-MH-PROVIDER-PERFORMANCE-EV02,"Run dimension-specific SME validation for 04_applications_systems; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",04_applications_systems,owner; systems; data domains; metrics; risks; evidence; relationships,Provider Performance Analytics Workflow Platform supports Provider Performance Analytics; Provider Performance Analytics Analytics Mart consumes Provider Performance Analytics Operational Dataset; Microsoft provides Provider Performance Analytics Workflow Platform,Questionnaire answer requires validation for 04_applications_systems and must not be used as active truth until approved.
meridian-health,05_data_assets_integrations,What should AbarVa know about Provider Performance Analytics for data assets integrations?,CMO,CMO responsible for Provider Network context,"data assets integrations: respondent said the next workshop should reconcile this context to systems, data assets, vendors, risks, metrics, and program funding before it becomes active tenant truth.",High,MERIDIAN-HEALTH-MH-PROVIDER-PERFORMANCE-EV01; MERIDIAN-HEALTH-MH-PROVIDER-PERFORMANCE-EV02,"Run dimension-specific SME validation for 05_data_assets_integrations; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",05_data_assets_integrations,owner; systems; data domains; metrics; risks; evidence; relationships,Provider Performance Analytics Workflow Platform supports Provider Performance Analytics; Provider Performance Analytics Analytics Mart consumes Provider Performance Analytics Operational Dataset; Microsoft provides Provider Performance Analytics Workflow Platform,Questionnaire answer requires validation for 05_data_assets_integrations and must not be used as active truth until approved.
meridian-health,07_vendors_contracts,What should AbarVa know about Provider Performance Analytics for vendors contracts?,Health Plan COO,Health Plan COO responsible for Provider Network context,"vendors contracts: respondent confirmed the record is useful for orientation, but asked AbarVa to verify source ownership, row-level lineage, volume baseline, and whether the data is current or target-state only.",High,MERIDIAN-HEALTH-MH-PROVIDER-PERFORMANCE-EV01; MERIDIAN-HEALTH-MH-PROVIDER-PERFORMANCE-EV02,"Run dimension-specific SME validation for 07_vendors_contracts; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",07_vendors_contracts,owner; systems; data domains; metrics; risks; evidence; relationships,Provider Performance Analytics Workflow Platform supports Provider Performance Analytics; Provider Performance Analytics Analytics Mart consumes Provider Performance Analytics Operational Dataset; Microsoft provides Provider Performance Analytics Workflow Platform,Questionnaire answer requires validation for 07_vendors_contracts and must not be used as active truth until approved.
meridian-health,08_it_budget_spend_value,What should AbarVa know about Provider Performance Analytics for it budget spend value?,VP Contact Center,VP Contact Center responsible for Provider Network context,"it budget spend value: respondent noted that the data should support fact-based context browsing, while advisory claims require relationship validation, module readiness checks, and source-owner attestation.",Medium,MERIDIAN-HEALTH-MH-PROVIDER-PERFORMANCE-EV01; MERIDIAN-HEALTH-MH-PROVIDER-PERFORMANCE-EV02,"Run dimension-specific SME validation for 08_it_budget_spend_value; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",08_it_budget_spend_value,owner; systems; data domains; metrics; risks; evidence; relationships,Provider Performance Analytics Workflow Platform supports Provider Performance Analytics; Provider Performance Analytics Analytics Mart consumes Provider Performance Analytics Operational Dataset; Microsoft provides Provider Performance Analytics Workflow Platform,Questionnaire answer requires validation for 08_it_budget_spend_value and must not be used as active truth until approved.
meridian-health,11_risks_controls,What should AbarVa know about Provider Performance Analytics for risks controls?,Procurement Lead,Procurement Lead responsible for Provider Network context,"risks controls: respondent identified missing proof around operating volume, owner accountability, cross-system dependency, and whether the evidence is approved for Home, Moves, Source, Tower, and Intelligence.",High,MERIDIAN-HEALTH-MH-PROVIDER-PERFORMANCE-EV01; MERIDIAN-HEALTH-MH-PROVIDER-PERFORMANCE-EV02,"Run dimension-specific SME validation for 11_risks_controls; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",11_risks_controls,owner; systems; data domains; metrics; risks; evidence; relationships,Provider Performance Analytics Workflow Platform supports Provider Performance Analytics; Provider Performance Analytics Analytics Mart consumes Provider Performance Analytics Operational Dataset; Microsoft provides Provider Performance Analytics Workflow Platform,Questionnaire answer requires validation for 11_risks_controls and must not be used as active truth until approved.
meridian-health,14_metrics_outcomes,What should AbarVa know about Provider Performance Analytics for metrics outcomes?,ServiceNow / CMDB Owner,ServiceNow / CMDB Owner responsible for Provider Network context,"metrics outcomes: respondent said the next workshop should reconcile this context to systems, data assets, vendors, risks, metrics, and program funding before it becomes active tenant truth.",High,MERIDIAN-HEALTH-MH-PROVIDER-PERFORMANCE-EV01; MERIDIAN-HEALTH-MH-PROVIDER-PERFORMANCE-EV02,"Run dimension-specific SME validation for 14_metrics_outcomes; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",14_metrics_outcomes,owner; systems; data domains; metrics; risks; evidence; relationships,Provider Performance Analytics Workflow Platform supports Provider Performance Analytics; Provider Performance Analytics Analytics Mart consumes Provider Performance Analytics Operational Dataset; Microsoft provides Provider Performance Analytics Workflow Platform,Questionnaire answer requires validation for 14_metrics_outcomes and must not be used as active truth until approved.
meridian-health,01_business_functions,What should AbarVa know about Enterprise Data Platform for business functions?,COO,"COO responsible for Enterprise Data, Analytics & AI context","business functions: respondent confirmed the record is useful for orientation, but asked AbarVa to verify source ownership, row-level lineage, volume baseline, and whether the data is current or target-state only.",High,MERIDIAN-HEALTH-MH-DATA-PLATFORM-EV01; MERIDIAN-HEALTH-MH-DATA-PLATFORM-EV02,"Run dimension-specific SME validation for 01_business_functions; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",01_business_functions,owner; systems; data domains; metrics; risks; evidence; relationships,Databricks on AWS Lakehouse supports Enterprise Data Platform; Netezza Enterprise Warehouse consumes Enterprise Data Platform Operational Dataset; Genesys provides Databricks on AWS Lakehouse,Questionnaire answer requires validation for 01_business_functions and must not be used as active truth until approved.
meridian-health,04_applications_systems,What should AbarVa know about Enterprise Data Platform for applications systems?,CMO,"CMO responsible for Enterprise Data, Analytics & AI context","applications systems: respondent noted that the data should support fact-based context browsing, while advisory claims require relationship validation, module readiness checks, and source-owner attestation.",High,MERIDIAN-HEALTH-MH-DATA-PLATFORM-EV01; MERIDIAN-HEALTH-MH-DATA-PLATFORM-EV02,"Run dimension-specific SME validation for 04_applications_systems; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",04_applications_systems,owner; systems; data domains; metrics; risks; evidence; relationships,Databricks on AWS Lakehouse supports Enterprise Data Platform; Netezza Enterprise Warehouse consumes Enterprise Data Platform Operational Dataset; Genesys provides Databricks on AWS Lakehouse,Questionnaire answer requires validation for 04_applications_systems and must not be used as active truth until approved.
meridian-health,05_data_assets_integrations,What should AbarVa know about Enterprise Data Platform for data assets integrations?,Health Plan COO,"Health Plan COO responsible for Enterprise Data, Analytics & AI context","data assets integrations: respondent identified missing proof around operating volume, owner accountability, cross-system dependency, and whether the evidence is approved for Home, Moves, Source, Tower, and Intelligence.",High,MERIDIAN-HEALTH-MH-DATA-PLATFORM-EV01; MERIDIAN-HEALTH-MH-DATA-PLATFORM-EV02,"Run dimension-specific SME validation for 05_data_assets_integrations; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",05_data_assets_integrations,owner; systems; data domains; metrics; risks; evidence; relationships,Databricks on AWS Lakehouse supports Enterprise Data Platform; Netezza Enterprise Warehouse consumes Enterprise Data Platform Operational Dataset; Genesys provides Databricks on AWS Lakehouse,Questionnaire answer requires validation for 05_data_assets_integrations and must not be used as active truth until approved.
meridian-health,07_vendors_contracts,What should AbarVa know about Enterprise Data Platform for vendors contracts?,VP Contact Center,"VP Contact Center responsible for Enterprise Data, Analytics & AI context","vendors contracts: respondent said the next workshop should reconcile this context to systems, data assets, vendors, risks, metrics, and program funding before it becomes active tenant truth.",Medium,MERIDIAN-HEALTH-MH-DATA-PLATFORM-EV01; MERIDIAN-HEALTH-MH-DATA-PLATFORM-EV02,"Run dimension-specific SME validation for 07_vendors_contracts; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",07_vendors_contracts,owner; systems; data domains; metrics; risks; evidence; relationships,Databricks on AWS Lakehouse supports Enterprise Data Platform; Netezza Enterprise Warehouse consumes Enterprise Data Platform Operational Dataset; Genesys provides Databricks on AWS Lakehouse,Questionnaire answer requires validation for 07_vendors_contracts and must not be used as active truth until approved.
meridian-health,08_it_budget_spend_value,What should AbarVa know about Enterprise Data Platform for it budget spend value?,Procurement Lead,"Procurement Lead responsible for Enterprise Data, Analytics & AI context","it budget spend value: respondent confirmed the record is useful for orientation, but asked AbarVa to verify source ownership, row-level lineage, volume baseline, and whether the data is current or target-state only.",High,MERIDIAN-HEALTH-MH-DATA-PLATFORM-EV01; MERIDIAN-HEALTH-MH-DATA-PLATFORM-EV02,"Run dimension-specific SME validation for 08_it_budget_spend_value; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",08_it_budget_spend_value,owner; systems; data domains; metrics; risks; evidence; relationships,Databricks on AWS Lakehouse supports Enterprise Data Platform; Netezza Enterprise Warehouse consumes Enterprise Data Platform Operational Dataset; Genesys provides Databricks on AWS Lakehouse,Questionnaire answer requires validation for 08_it_budget_spend_value and must not be used as active truth until approved.
meridian-health,11_risks_controls,What should AbarVa know about Enterprise Data Platform for risks controls?,ServiceNow / CMDB Owner,"ServiceNow / CMDB Owner responsible for Enterprise Data, Analytics & AI context","risks controls: respondent noted that the data should support fact-based context browsing, while advisory claims require relationship validation, module readiness checks, and source-owner attestation.",High,MERIDIAN-HEALTH-MH-DATA-PLATFORM-EV01; MERIDIAN-HEALTH-MH-DATA-PLATFORM-EV02,"Run dimension-specific SME validation for 11_risks_controls; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",11_risks_controls,owner; systems; data domains; metrics; risks; evidence; relationships,Databricks on AWS Lakehouse supports Enterprise Data Platform; Netezza Enterprise Warehouse consumes Enterprise Data Platform Operational Dataset; Genesys provides Databricks on AWS Lakehouse,Questionnaire answer requires validation for 11_risks_controls and must not be used as active truth until approved.
meridian-health,14_metrics_outcomes,What should AbarVa know about Enterprise Data Platform for metrics outcomes?,CIO,"CIO responsible for Enterprise Data, Analytics & AI context","metrics outcomes: respondent identified missing proof around operating volume, owner accountability, cross-system dependency, and whether the evidence is approved for Home, Moves, Source, Tower, and Intelligence.",High,MERIDIAN-HEALTH-MH-DATA-PLATFORM-EV01; MERIDIAN-HEALTH-MH-DATA-PLATFORM-EV02,"Run dimension-specific SME validation for 14_metrics_outcomes; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",14_metrics_outcomes,owner; systems; data domains; metrics; risks; evidence; relationships,Databricks on AWS Lakehouse supports Enterprise Data Platform; Netezza Enterprise Warehouse consumes Enterprise Data Platform Operational Dataset; Genesys provides Databricks on AWS Lakehouse,Questionnaire answer requires validation for 14_metrics_outcomes and must not be used as active truth until approved.
meridian-health,01_business_functions,What should AbarVa know about Data Governance and Data Quality for business functions?,CMO,CMO responsible for Data Governance context,"business functions: respondent said the next workshop should reconcile this context to systems, data assets, vendors, risks, metrics, and program funding before it becomes active tenant truth.",High,MERIDIAN-HEALTH-MH-DATA-GOVERNANCE-EV01; MERIDIAN-HEALTH-MH-DATA-GOVERNANCE-EV02,"Run dimension-specific SME validation for 01_business_functions; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",01_business_functions,owner; systems; data domains; metrics; risks; evidence; relationships,Data Governance and Data Quality Workflow Platform supports Data Governance and Data Quality; Data Governance and Data Quality Analytics Mart consumes Data Governance Data Quality Operational Dataset; Salesforce provides Data Governance and Data Quality Workflow Platform,Questionnaire answer requires validation for 01_business_functions and must not be used as active truth until approved.
meridian-health,04_applications_systems,What should AbarVa know about Data Governance and Data Quality for applications systems?,Health Plan COO,Health Plan COO responsible for Data Governance context,"applications systems: respondent confirmed the record is useful for orientation, but asked AbarVa to verify source ownership, row-level lineage, volume baseline, and whether the data is current or target-state only.",High,MERIDIAN-HEALTH-MH-DATA-GOVERNANCE-EV01; MERIDIAN-HEALTH-MH-DATA-GOVERNANCE-EV02,"Run dimension-specific SME validation for 04_applications_systems; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",04_applications_systems,owner; systems; data domains; metrics; risks; evidence; relationships,Data Governance and Data Quality Workflow Platform supports Data Governance and Data Quality; Data Governance and Data Quality Analytics Mart consumes Data Governance Data Quality Operational Dataset; Salesforce provides Data Governance and Data Quality Workflow Platform,Questionnaire answer requires validation for 04_applications_systems and must not be used as active truth until approved.
meridian-health,05_data_assets_integrations,What should AbarVa know about Data Governance and Data Quality for data assets integrations?,VP Contact Center,VP Contact Center responsible for Data Governance context,"data assets integrations: respondent noted that the data should support fact-based context browsing, while advisory claims require relationship validation, module readiness checks, and source-owner attestation.",Medium,MERIDIAN-HEALTH-MH-DATA-GOVERNANCE-EV01; MERIDIAN-HEALTH-MH-DATA-GOVERNANCE-EV02,"Run dimension-specific SME validation for 05_data_assets_integrations; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",05_data_assets_integrations,owner; systems; data domains; metrics; risks; evidence; relationships,Data Governance and Data Quality Workflow Platform supports Data Governance and Data Quality; Data Governance and Data Quality Analytics Mart consumes Data Governance Data Quality Operational Dataset; Salesforce provides Data Governance and Data Quality Workflow Platform,Questionnaire answer requires validation for 05_data_assets_integrations and must not be used as active truth until approved.
meridian-health,07_vendors_contracts,What should AbarVa know about Data Governance and Data Quality for vendors contracts?,Procurement Lead,Procurement Lead responsible for Data Governance context,"vendors contracts: respondent identified missing proof around operating volume, owner accountability, cross-system dependency, and whether the evidence is approved for Home, Moves, Source, Tower, and Intelligence.",High,MERIDIAN-HEALTH-MH-DATA-GOVERNANCE-EV01; MERIDIAN-HEALTH-MH-DATA-GOVERNANCE-EV02,"Run dimension-specific SME validation for 07_vendors_contracts; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",07_vendors_contracts,owner; systems; data domains; metrics; risks; evidence; relationships,Data Governance and Data Quality Workflow Platform supports Data Governance and Data Quality; Data Governance and Data Quality Analytics Mart consumes Data Governance Data Quality Operational Dataset; Salesforce provides Data Governance and Data Quality Workflow Platform,Questionnaire answer requires validation for 07_vendors_contracts and must not be used as active truth until approved.
meridian-health,08_it_budget_spend_value,What should AbarVa know about Data Governance and Data Quality for it budget spend value?,ServiceNow / CMDB Owner,ServiceNow / CMDB Owner responsible for Data Governance context,"it budget spend value: respondent said the next workshop should reconcile this context to systems, data assets, vendors, risks, metrics, and program funding before it becomes active tenant truth.",High,MERIDIAN-HEALTH-MH-DATA-GOVERNANCE-EV01; MERIDIAN-HEALTH-MH-DATA-GOVERNANCE-EV02,"Run dimension-specific SME validation for 08_it_budget_spend_value; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",08_it_budget_spend_value,owner; systems; data domains; metrics; risks; evidence; relationships,Data Governance and Data Quality Workflow Platform supports Data Governance and Data Quality; Data Governance and Data Quality Analytics Mart consumes Data Governance Data Quality Operational Dataset; Salesforce provides Data Governance and Data Quality Workflow Platform,Questionnaire answer requires validation for 08_it_budget_spend_value and must not be used as active truth until approved.
meridian-health,11_risks_controls,What should AbarVa know about Data Governance and Data Quality for risks controls?,CIO,CIO responsible for Data Governance context,"risks controls: respondent confirmed the record is useful for orientation, but asked AbarVa to verify source ownership, row-level lineage, volume baseline, and whether the data is current or target-state only.",High,MERIDIAN-HEALTH-MH-DATA-GOVERNANCE-EV01; MERIDIAN-HEALTH-MH-DATA-GOVERNANCE-EV02,"Run dimension-specific SME validation for 11_risks_controls; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",11_risks_controls,owner; systems; data domains; metrics; risks; evidence; relationships,Data Governance and Data Quality Workflow Platform supports Data Governance and Data Quality; Data Governance and Data Quality Analytics Mart consumes Data Governance Data Quality Operational Dataset; Salesforce provides Data Governance and Data Quality Workflow Platform,Questionnaire answer requires validation for 11_risks_controls and must not be used as active truth until approved.
meridian-health,14_metrics_outcomes,What should AbarVa know about Data Governance and Data Quality for metrics outcomes?,CDAO,CDAO responsible for Data Governance context,"metrics outcomes: respondent noted that the data should support fact-based context browsing, while advisory claims require relationship validation, module readiness checks, and source-owner attestation.",High,MERIDIAN-HEALTH-MH-DATA-GOVERNANCE-EV01; MERIDIAN-HEALTH-MH-DATA-GOVERNANCE-EV02,"Run dimension-specific SME validation for 14_metrics_outcomes; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",14_metrics_outcomes,owner; systems; data domains; metrics; risks; evidence; relationships,Data Governance and Data Quality Workflow Platform supports Data Governance and Data Quality; Data Governance and Data Quality Analytics Mart consumes Data Governance Data Quality Operational Dataset; Salesforce provides Data Governance and Data Quality Workflow Platform,Questionnaire answer requires validation for 14_metrics_outcomes and must not be used as active truth until approved.
meridian-health,01_business_functions,What should AbarVa know about Agent Assist and Next Best Action for business functions?,Health Plan COO,Health Plan COO responsible for Member Experience context,"business functions: respondent identified missing proof around operating volume, owner accountability, cross-system dependency, and whether the evidence is approved for Home, Moves, Source, Tower, and Intelligence.",High,MERIDIAN-HEALTH-MH-AGENT-ASSIST-EV01; MERIDIAN-HEALTH-MH-AGENT-ASSIST-EV02,"Run dimension-specific SME validation for 01_business_functions; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",01_business_functions,owner; systems; data domains; metrics; risks; evidence; relationships,Agent Assist and Next Best Action Workflow Platform supports Agent Assist and Next Best Action; Agent Assist and Next Best Action Analytics Mart consumes Agent Assist Next Best Action Operational Dataset; Tableau provides Agent Assist and Next Best Action Workflow Platform,Questionnaire answer requires validation for 01_business_functions and must not be used as active truth until approved.
