tenant_key,client_display_name,v6_contract_version,business_object_family,record_id,record_name,source_system,source_owner,source_basis,source_file,source_row_number,as_of_date,period_start,period_end,refresh_frequency,confidence,synthetic_demo_flag,data_sensitivity,required_for_surfaces,allowed_answer_types,not_allowed_claims,known_gaps,created_at,updated_at,data_asset_id,data_asset_name,data_owner,system_of_record,lineage,consumers,quality_score,governance_status
first-capital,Financial Services Demo,v6.0,data_asset_integration,first-capital-financial-data_asset_integration-2,Client servicing data product,v4_synthetic_pack,Chief Data & Analytics Officer,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,2,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-DATA-001,Customer gold record (deposits+cards+lending+wealth),Chief Data & Analytics Officer,Core Banking,Core Banking -> integration layer -> governed analytics consumption,Operations leadership; Finance; Technology; AI governance,56,Certified
first-capital,Financial Services Demo,v6.0,data_asset_integration,FC-INT-0098,Risk management data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,99,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-INT-0098,SAS Transaction Monitoring 3,Integration & API Platform,SAS Transaction Monitoring 3,SAS Transaction Monitoring 3,dbt Labs Lakehouse Ingest,1.46,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FC-INT-0099,Credit workflow data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,100,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-INT-0099,FIS Quantum Liquidity Monitor,Integration & API Platform,FIS Quantum Liquidity Monitor,FIS Quantum Liquidity Monitor,dbt Labs Catalog & Lineage,1.39,manual_repair
first-capital,Financial Services Demo,v6.0,data_asset_integration,FC-INT-0100,Liquidity management data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,101,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-INT-0100,Collibra BI Semantic Layer,Integration & API Platform,Collibra BI Semantic Layer,Collibra BI Semantic Layer,Microsoft Dynamics Lead Management,0.19,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FC-INT-0101,Client servicing data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,102,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-INT-0101,Alkami Mobile Banking 2,Integration & API Platform,Alkami Mobile Banking 2,Alkami Mobile Banking 2,Snowflake Feature Store 3,1.63,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FC-INT-0102,Payments data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,103,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-INT-0102,Feedzai Fraud Scoring 3,Integration & API Platform,Feedzai Fraud Scoring 3,Feedzai Fraud Scoring 3,ACI Worldwide Wire Platform 2,1.44,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FC-INT-0103,Advisor productivity data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,104,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-INT-0103,Temenos Core Deposits 4,Integration & API Platform,Temenos Core Deposits 4,Temenos Core Deposits 4,ACI Worldwide ISO 20022 Hub,0.40,manual_repair
first-capital,Financial Services Demo,v6.0,data_asset_integration,FC-INT-0104,Risk management data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,105,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-INT-0104,BlackLine General Ledger 2,Integration & API Platform,BlackLine General Ledger 2,BlackLine General Ledger 2,SAS Transaction Monitoring 2,1.77,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FC-INT-0105,Credit workflow data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,106,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-INT-0105,Q2 Consumer LOS 3,Integration & API Platform,Q2 Consumer LOS 3,Q2 Consumer LOS 3,SAS Credit Risk Engine,1.40,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FC-INT-0106,Liquidity management data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,107,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-INT-0106,SAP Regulatory Reporting,Integration & API Platform,SAP Regulatory Reporting,SAP Regulatory Reporting,ACI Worldwide SWIFT Gateway,0.46,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FC-INT-0107,Client servicing data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,108,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-INT-0107,ACI Worldwide ACH Engine 2,Integration & API Platform,ACI Worldwide ACH Engine 2,ACI Worldwide ACH Engine 2,Calypso FX Trading,0.60,reconciliation_gap
first-capital,Financial Services Demo,v6.0,data_asset_integration,FC-INT-0108,Payments data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,109,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-INT-0108,Fiserv Statements 4,Integration & API Platform,Fiserv Statements 4,Fiserv Statements 4,Fiserv Statements,1.16,manual_repair
first-capital,Financial Services Demo,v6.0,data_asset_integration,FC-INT-0109,Advisor productivity data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,110,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-INT-0109,Thought Machine Branch Teller,Integration & API Platform,Thought Machine Branch Teller,Thought Machine Branch Teller,Visa DPS Card Authorization 2,0.28,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FC-INT-0110,Risk management data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,111,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-INT-0110,Visa DPS Statement & Billing 2,Integration & API Platform,Visa DPS Statement & Billing 2,Visa DPS Statement & Billing 2,The Clearing House ACH Engine 3,1.66,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FC-INT-0111,Credit workflow data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,112,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-INT-0111,Moody's Credit Risk Engine 2,Integration & API Platform,Moody's Credit Risk Engine 2,Moody's Credit Risk Engine 2,SAS Sanctions Screening 3,1.69,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FC-INT-0112,Liquidity management data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,113,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-INT-0112,TSYS Tokenization Vault,Integration & API Platform,TSYS Tokenization Vault,TSYS Tokenization Vault,The Clearing House ACH Engine,0.06,no_replay
first-capital,Financial Services Demo,v6.0,data_asset_integration,FC-INT-0113,Client servicing data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,114,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-INT-0113,Featurespace Fraud Scoring 2,Integration & API Platform,Featurespace Fraud Scoring 2,Featurespace Fraud Scoring 2,Featurespace Case Manager 2,0.06,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FC-INT-0114,Payments data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,115,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-INT-0114,TSYS Tokenization Vault,Integration & API Platform,TSYS Tokenization Vault,TSYS Tokenization Vault,BlackRock Aladdin Portfolio Accounting 2,1.58,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FC-INT-0115,Advisor productivity data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,116,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-INT-0115,Workday General Ledger,Integration & API Platform,Workday General Ledger,Workday General Ledger,Thought Machine Interest Engine,0.78,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FC-INT-0116,Risk management data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,117,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-INT-0116,Murex Credit Risk Engine 3,Integration & API Platform,Murex Credit Risk Engine 3,Murex Credit Risk Engine 3,Calypso Securities Ledger 2,0.47,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FC-INT-0117,Credit workflow data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,118,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-INT-0117,Splunk Change Mgmt,Integration & API Platform,Splunk Change Mgmt,Splunk Change Mgmt,Visa DPS Statement & Billing,0.36,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FC-INT-0118,Liquidity management data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,119,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-INT-0118,ACI Worldwide ISO 20022 Hub,Integration & API Platform,ACI Worldwide ISO 20022 Hub,ACI Worldwide ISO 20022 Hub,Collibra BI Semantic Layer,0.30,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FC-INT-0119,Client servicing data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,120,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-INT-0119,nCino Covenant Tracker,Integration & API Platform,nCino Covenant Tracker,nCino Covenant Tracker,BlackRock Aladdin Performance Reporting,0.29,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FC-INT-0120,Payments data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,121,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-INT-0120,Envestnet Advisory Workstation 2,Integration & API Platform,Envestnet Advisory Workstation 2,Envestnet Advisory Workstation 2,Thought Machine Branch Teller,1.38,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FC-INT-0121,Advisor productivity data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,122,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-INT-0121,Featurespace Transaction Monitoring,Integration & API Platform,Featurespace Transaction Monitoring,Featurespace Transaction Monitoring,Featurespace Fraud Scoring,1.55,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FC-INT-0122,Risk management data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,123,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-INT-0122,FIS GL Posting Engine 2,Integration & API Platform,FIS GL Posting Engine 2,FIS GL Posting Engine 2,SAS Risk Rating 3,1.75,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FC-INT-0123,Credit workflow data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,124,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-INT-0123,Featurespace KYC Orchestrator 2,Integration & API Platform,Featurespace KYC Orchestrator 2,Featurespace KYC Orchestrator 2,The Clearing House Wire Platform,1.01,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FC-INT-0124,Liquidity management data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,125,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-INT-0124,Blend Spreading Engine 3,Integration & API Platform,Blend Spreading Engine 3,Blend Spreading Engine 3,Alkami Notifications 2,1.09,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FC-INT-0125,Client servicing data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,126,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-INT-0125,Calypso Collateral Manager 2,Integration & API Platform,Calypso Collateral Manager 2,Calypso Collateral Manager 2,FIS Statements 2,1.73,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FC-INT-0126,Payments data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,127,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-INT-0126,Fiserv GL Posting Engine 3,Integration & API Platform,Fiserv GL Posting Engine 3,Fiserv GL Posting Engine 3,BlackRock Aladdin Performance Reporting,0.61,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FC-INT-0127,Advisor productivity data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,128,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-INT-0127,SAP General Ledger 3,Integration & API Platform,SAP General Ledger 3,SAP General Ledger 3,Blend Commercial Origination 3,1.35,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FC-INT-0128,Risk management data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,129,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-INT-0128,Featurespace KYC Orchestrator 2,Integration & API Platform,Featurespace KYC Orchestrator 2,Featurespace KYC Orchestrator 2,FIS Quantum Securities Ledger,0.76,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FC-INT-0129,Credit workflow data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,130,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-INT-0129,Calypso Collateral Manager,Integration & API Platform,Calypso Collateral Manager,Calypso Collateral Manager,Q2 Spreading Engine 2,0.97,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FC-INT-0130,Liquidity management data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,131,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-INT-0130,The Clearing House Wire Platform,Integration & API Platform,The Clearing House Wire Platform,The Clearing House Wire Platform,BlackLine Expense 2,1.76,no_replay
first-capital,Financial Services Demo,v6.0,data_asset_integration,FC-INT-0131,Client servicing data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,132,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-INT-0131,Murex Market Risk VaR 3,Integration & API Platform,Murex Market Risk VaR 3,Murex Market Risk VaR 3,Visa DPS Card Issuance,1.55,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FC-INT-0132,Payments data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,133,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-INT-0132,Calypso FX Trading,Integration & API Platform,Calypso FX Trading,Calypso FX Trading,Fiserv Core Deposits,1.15,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FC-INT-0133,Advisor productivity data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,134,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-INT-0133,Volante Wire Platform 3,Integration & API Platform,Volante Wire Platform 3,Volante Wire Platform 3,Backbase Onboarding Portal,0.65,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FC-INT-0134,Risk management data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,135,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-INT-0134,Temenos Branch Teller 2,Integration & API Platform,Temenos Branch Teller 2,Temenos Branch Teller 2,Mastercard Dispute Manager 2,0.29,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FC-INT-0135,Credit workflow data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,136,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-INT-0135,SAS Case Manager,Integration & API Platform,SAS Case Manager,SAS Case Manager,Databricks BI Semantic Layer 2,1.45,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FC-INT-0136,Liquidity management data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,137,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-INT-0136,Featurespace KYC Orchestrator 2,Integration & API Platform,Featurespace KYC Orchestrator 2,Featurespace KYC Orchestrator 2,FIS Covenant Tracker 2,0.42,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FC-INT-0137,Client servicing data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,138,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-INT-0137,BlackLine Reconciliation 3,Integration & API Platform,BlackLine Reconciliation 3,BlackLine Reconciliation 3,Q2 Mobile Banking,0.18,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FC-INT-0138,Payments data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,139,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-INT-0138,Envestnet Proposal Generator 2,Integration & API Platform,Envestnet Proposal Generator 2,Envestnet Proposal Generator 2,Calypso Funding Desk 2,0.47,none_reported
