tenant_key,contract_id,vendor_name,contract_archetype,period,evidence_class,measure_group,measure_name,measure_value,service_or_process,sku_or_service,opportunity_id,gate_state,source_record_count,source_records
skyharbor_global,CTR-090,"Salesforce, Inc.",enterprise_saas,2026-11,usage_entitlement,usage,active_quantity,15199.0,,SF-DC-ENT,,,4,USAGE-CTR-090-2026-11-SF-DC-ENT-crew_ops;USAGE-CTR-090-2026-11-SF-DC-ENT-airport_ops;USAGE-CTR-090-2026-11-SF-DC-ENT-corporate;USAGE-CTR-090-2026-11-SF-DC-ENT-engineering
skyharbor_global,CTR-090,"Salesforce, Inc.",enterprise_saas,2026-11,usage_entitlement,usage,inactive_quantity,4541.0,,SF-DC-ENT,,,4,USAGE-CTR-090-2026-11-SF-DC-ENT-crew_ops;USAGE-CTR-090-2026-11-SF-DC-ENT-airport_ops;USAGE-CTR-090-2026-11-SF-DC-ENT-corporate;USAGE-CTR-090-2026-11-SF-DC-ENT-engineering
skyharbor_global,CTR-090,"Salesforce, Inc.",enterprise_saas,2026-11,usage_entitlement,usage,active_quantity,6659.0,,SF-MKT-ENT,,,4,USAGE-CTR-090-2026-11-SF-MKT-ENT-crew_ops;USAGE-CTR-090-2026-11-SF-MKT-ENT-airport_ops;USAGE-CTR-090-2026-11-SF-MKT-ENT-corporate;USAGE-CTR-090-2026-11-SF-MKT-ENT-engineering
skyharbor_global,CTR-090,"Salesforce, Inc.",enterprise_saas,2026-11,usage_entitlement,usage,inactive_quantity,1989.0,,SF-MKT-ENT,,,4,USAGE-CTR-090-2026-11-SF-MKT-ENT-crew_ops;USAGE-CTR-090-2026-11-SF-MKT-ENT-airport_ops;USAGE-CTR-090-2026-11-SF-MKT-ENT-corporate;USAGE-CTR-090-2026-11-SF-MKT-ENT-engineering
skyharbor_global,CTR-090,"Salesforce, Inc.",enterprise_saas,2026-11,usage_entitlement,usage,active_quantity,8685.0,,SF-SERVICE,,,4,USAGE-CTR-090-2026-11-SF-SERVICE-crew_ops;USAGE-CTR-090-2026-11-SF-SERVICE-airport_ops;USAGE-CTR-090-2026-11-SF-SERVICE-corporate;USAGE-CTR-090-2026-11-SF-SERVICE-engineering
skyharbor_global,CTR-090,"Salesforce, Inc.",enterprise_saas,2026-11,usage_entitlement,usage,inactive_quantity,2595.0,,SF-SERVICE,,,4,USAGE-CTR-090-2026-11-SF-SERVICE-crew_ops;USAGE-CTR-090-2026-11-SF-SERVICE-airport_ops;USAGE-CTR-090-2026-11-SF-SERVICE-corporate;USAGE-CTR-090-2026-11-SF-SERVICE-engineering
skyharbor_global,CTR-090,"Salesforce, Inc.",enterprise_saas,2026-12,usage_entitlement,usage,active_quantity,15068.0,,SF-DC-ENT,,,4,USAGE-CTR-090-2026-12-SF-DC-ENT-crew_ops;USAGE-CTR-090-2026-12-SF-DC-ENT-airport_ops;USAGE-CTR-090-2026-12-SF-DC-ENT-corporate;USAGE-CTR-090-2026-12-SF-DC-ENT-engineering
skyharbor_global,CTR-090,"Salesforce, Inc.",enterprise_saas,2026-12,usage_entitlement,usage,inactive_quantity,4672.0,,SF-DC-ENT,,,4,USAGE-CTR-090-2026-12-SF-DC-ENT-crew_ops;USAGE-CTR-090-2026-12-SF-DC-ENT-airport_ops;USAGE-CTR-090-2026-12-SF-DC-ENT-corporate;USAGE-CTR-090-2026-12-SF-DC-ENT-engineering
skyharbor_global,CTR-090,"Salesforce, Inc.",enterprise_saas,2026-12,usage_entitlement,usage,active_quantity,6602.0,,SF-MKT-ENT,,,4,USAGE-CTR-090-2026-12-SF-MKT-ENT-crew_ops;USAGE-CTR-090-2026-12-SF-MKT-ENT-airport_ops;USAGE-CTR-090-2026-12-SF-MKT-ENT-corporate;USAGE-CTR-090-2026-12-SF-MKT-ENT-engineering
skyharbor_global,CTR-090,"Salesforce, Inc.",enterprise_saas,2026-12,usage_entitlement,usage,inactive_quantity,2046.0,,SF-MKT-ENT,,,4,USAGE-CTR-090-2026-12-SF-MKT-ENT-crew_ops;USAGE-CTR-090-2026-12-SF-MKT-ENT-airport_ops;USAGE-CTR-090-2026-12-SF-MKT-ENT-corporate;USAGE-CTR-090-2026-12-SF-MKT-ENT-engineering
skyharbor_global,CTR-090,"Salesforce, Inc.",enterprise_saas,2026-12,usage_entitlement,usage,active_quantity,8610.0,,SF-SERVICE,,,4,USAGE-CTR-090-2026-12-SF-SERVICE-crew_ops;USAGE-CTR-090-2026-12-SF-SERVICE-airport_ops;USAGE-CTR-090-2026-12-SF-SERVICE-corporate;USAGE-CTR-090-2026-12-SF-SERVICE-engineering
skyharbor_global,CTR-090,"Salesforce, Inc.",enterprise_saas,2026-12,usage_entitlement,usage,inactive_quantity,2670.0,,SF-SERVICE,,,4,USAGE-CTR-090-2026-12-SF-SERVICE-crew_ops;USAGE-CTR-090-2026-12-SF-SERVICE-airport_ops;USAGE-CTR-090-2026-12-SF-SERVICE-corporate;USAGE-CTR-090-2026-12-SF-SERVICE-engineering
skyharbor_global,CTR-090,"Salesforce, Inc.",enterprise_saas,2027-01,usage_entitlement,usage,active_quantity,15593.0,,SF-DC-ENT,,,4,USAGE-CTR-090-2027-01-SF-DC-ENT-crew_ops;USAGE-CTR-090-2027-01-SF-DC-ENT-airport_ops;USAGE-CTR-090-2027-01-SF-DC-ENT-corporate;USAGE-CTR-090-2027-01-SF-DC-ENT-engineering
skyharbor_global,CTR-090,"Salesforce, Inc.",enterprise_saas,2027-01,usage_entitlement,usage,inactive_quantity,4147.0,,SF-DC-ENT,,,4,USAGE-CTR-090-2027-01-SF-DC-ENT-crew_ops;USAGE-CTR-090-2027-01-SF-DC-ENT-airport_ops;USAGE-CTR-090-2027-01-SF-DC-ENT-corporate;USAGE-CTR-090-2027-01-SF-DC-ENT-engineering
skyharbor_global,CTR-090,"Salesforce, Inc.",enterprise_saas,2027-01,usage_entitlement,usage,active_quantity,6832.0,,SF-MKT-ENT,,,4,USAGE-CTR-090-2027-01-SF-MKT-ENT-crew_ops;USAGE-CTR-090-2027-01-SF-MKT-ENT-airport_ops;USAGE-CTR-090-2027-01-SF-MKT-ENT-corporate;USAGE-CTR-090-2027-01-SF-MKT-ENT-engineering
skyharbor_global,CTR-090,"Salesforce, Inc.",enterprise_saas,2027-01,usage_entitlement,usage,inactive_quantity,1816.0,,SF-MKT-ENT,,,4,USAGE-CTR-090-2027-01-SF-MKT-ENT-crew_ops;USAGE-CTR-090-2027-01-SF-MKT-ENT-airport_ops;USAGE-CTR-090-2027-01-SF-MKT-ENT-corporate;USAGE-CTR-090-2027-01-SF-MKT-ENT-engineering
skyharbor_global,CTR-090,"Salesforce, Inc.",enterprise_saas,2027-01,usage_entitlement,usage,active_quantity,8910.0,,SF-SERVICE,,,4,USAGE-CTR-090-2027-01-SF-SERVICE-crew_ops;USAGE-CTR-090-2027-01-SF-SERVICE-airport_ops;USAGE-CTR-090-2027-01-SF-SERVICE-corporate;USAGE-CTR-090-2027-01-SF-SERVICE-engineering
skyharbor_global,CTR-090,"Salesforce, Inc.",enterprise_saas,2027-01,usage_entitlement,usage,inactive_quantity,2370.0,,SF-SERVICE,,,4,USAGE-CTR-090-2027-01-SF-SERVICE-crew_ops;USAGE-CTR-090-2027-01-SF-SERVICE-airport_ops;USAGE-CTR-090-2027-01-SF-SERVICE-corporate;USAGE-CTR-090-2027-01-SF-SERVICE-engineering
skyharbor_global,CTR-090,"Salesforce, Inc.",enterprise_saas,2027-02,usage_entitlement,usage,active_quantity,15462.0,,SF-DC-ENT,,,4,USAGE-CTR-090-2027-02-SF-DC-ENT-crew_ops;USAGE-CTR-090-2027-02-SF-DC-ENT-airport_ops;USAGE-CTR-090-2027-02-SF-DC-ENT-corporate;USAGE-CTR-090-2027-02-SF-DC-ENT-engineering
skyharbor_global,CTR-090,"Salesforce, Inc.",enterprise_saas,2027-02,usage_entitlement,usage,inactive_quantity,4278.0,,SF-DC-ENT,,,4,USAGE-CTR-090-2027-02-SF-DC-ENT-crew_ops;USAGE-CTR-090-2027-02-SF-DC-ENT-airport_ops;USAGE-CTR-090-2027-02-SF-DC-ENT-corporate;USAGE-CTR-090-2027-02-SF-DC-ENT-engineering
skyharbor_global,CTR-090,"Salesforce, Inc.",enterprise_saas,2027-02,usage_entitlement,usage,active_quantity,6774.0,,SF-MKT-ENT,,,4,USAGE-CTR-090-2027-02-SF-MKT-ENT-crew_ops;USAGE-CTR-090-2027-02-SF-MKT-ENT-airport_ops;USAGE-CTR-090-2027-02-SF-MKT-ENT-corporate;USAGE-CTR-090-2027-02-SF-MKT-ENT-engineering
skyharbor_global,CTR-090,"Salesforce, Inc.",enterprise_saas,2027-02,usage_entitlement,usage,inactive_quantity,1874.0,,SF-MKT-ENT,,,4,USAGE-CTR-090-2027-02-SF-MKT-ENT-crew_ops;USAGE-CTR-090-2027-02-SF-MKT-ENT-airport_ops;USAGE-CTR-090-2027-02-SF-MKT-ENT-corporate;USAGE-CTR-090-2027-02-SF-MKT-ENT-engineering
skyharbor_global,CTR-090,"Salesforce, Inc.",enterprise_saas,2027-02,usage_entitlement,usage,active_quantity,8835.0,,SF-SERVICE,,,4,USAGE-CTR-090-2027-02-SF-SERVICE-crew_ops;USAGE-CTR-090-2027-02-SF-SERVICE-airport_ops;USAGE-CTR-090-2027-02-SF-SERVICE-corporate;USAGE-CTR-090-2027-02-SF-SERVICE-engineering
skyharbor_global,CTR-090,"Salesforce, Inc.",enterprise_saas,2027-02,usage_entitlement,usage,inactive_quantity,2445.0,,SF-SERVICE,,,4,USAGE-CTR-090-2027-02-SF-SERVICE-crew_ops;USAGE-CTR-090-2027-02-SF-SERVICE-airport_ops;USAGE-CTR-090-2027-02-SF-SERVICE-corporate;USAGE-CTR-090-2027-02-SF-SERVICE-engineering
skyharbor_global,CTR-090,"Salesforce, Inc.",enterprise_saas,2027-03,usage_entitlement,usage,active_quantity,15330.0,,SF-DC-ENT,,,4,USAGE-CTR-090-2027-03-SF-DC-ENT-crew_ops;USAGE-CTR-090-2027-03-SF-DC-ENT-airport_ops;USAGE-CTR-090-2027-03-SF-DC-ENT-corporate;USAGE-CTR-090-2027-03-SF-DC-ENT-engineering
skyharbor_global,CTR-090,"Salesforce, Inc.",enterprise_saas,2027-03,usage_entitlement,usage,inactive_quantity,4410.0,,SF-DC-ENT,,,4,USAGE-CTR-090-2027-03-SF-DC-ENT-crew_ops;USAGE-CTR-090-2027-03-SF-DC-ENT-airport_ops;USAGE-CTR-090-2027-03-SF-DC-ENT-corporate;USAGE-CTR-090-2027-03-SF-DC-ENT-engineering
skyharbor_global,CTR-090,"Salesforce, Inc.",enterprise_saas,2027-03,usage_entitlement,usage,active_quantity,6717.0,,SF-MKT-ENT,,,4,USAGE-CTR-090-2027-03-SF-MKT-ENT-crew_ops;USAGE-CTR-090-2027-03-SF-MKT-ENT-airport_ops;USAGE-CTR-090-2027-03-SF-MKT-ENT-corporate;USAGE-CTR-090-2027-03-SF-MKT-ENT-engineering
skyharbor_global,CTR-090,"Salesforce, Inc.",enterprise_saas,2027-03,usage_entitlement,usage,inactive_quantity,1931.0,,SF-MKT-ENT,,,4,USAGE-CTR-090-2027-03-SF-MKT-ENT-crew_ops;USAGE-CTR-090-2027-03-SF-MKT-ENT-airport_ops;USAGE-CTR-090-2027-03-SF-MKT-ENT-corporate;USAGE-CTR-090-2027-03-SF-MKT-ENT-engineering
skyharbor_global,CTR-090,"Salesforce, Inc.",enterprise_saas,2027-03,usage_entitlement,usage,active_quantity,8760.0,,SF-SERVICE,,,4,USAGE-CTR-090-2027-03-SF-SERVICE-crew_ops;USAGE-CTR-090-2027-03-SF-SERVICE-airport_ops;USAGE-CTR-090-2027-03-SF-SERVICE-corporate;USAGE-CTR-090-2027-03-SF-SERVICE-engineering
skyharbor_global,CTR-090,"Salesforce, Inc.",enterprise_saas,2027-03,usage_entitlement,usage,inactive_quantity,2520.0,,SF-SERVICE,,,4,USAGE-CTR-090-2027-03-SF-SERVICE-crew_ops;USAGE-CTR-090-2027-03-SF-SERVICE-airport_ops;USAGE-CTR-090-2027-03-SF-SERVICE-corporate;USAGE-CTR-090-2027-03-SF-SERVICE-engineering
skyharbor_global,CTR-090,"Salesforce, Inc.",enterprise_saas,2027-04,usage_entitlement,usage,active_quantity,15199.0,,SF-DC-ENT,,,4,USAGE-CTR-090-2027-04-SF-DC-ENT-crew_ops;USAGE-CTR-090-2027-04-SF-DC-ENT-airport_ops;USAGE-CTR-090-2027-04-SF-DC-ENT-corporate;USAGE-CTR-090-2027-04-SF-DC-ENT-engineering
skyharbor_global,CTR-090,"Salesforce, Inc.",enterprise_saas,2027-04,usage_entitlement,usage,inactive_quantity,4541.0,,SF-DC-ENT,,,4,USAGE-CTR-090-2027-04-SF-DC-ENT-crew_ops;USAGE-CTR-090-2027-04-SF-DC-ENT-airport_ops;USAGE-CTR-090-2027-04-SF-DC-ENT-corporate;USAGE-CTR-090-2027-04-SF-DC-ENT-engineering
skyharbor_global,CTR-090,"Salesforce, Inc.",enterprise_saas,2027-04,usage_entitlement,usage,active_quantity,6659.0,,SF-MKT-ENT,,,4,USAGE-CTR-090-2027-04-SF-MKT-ENT-crew_ops;USAGE-CTR-090-2027-04-SF-MKT-ENT-airport_ops;USAGE-CTR-090-2027-04-SF-MKT-ENT-corporate;USAGE-CTR-090-2027-04-SF-MKT-ENT-engineering
skyharbor_global,CTR-090,"Salesforce, Inc.",enterprise_saas,2027-04,usage_entitlement,usage,inactive_quantity,1989.0,,SF-MKT-ENT,,,4,USAGE-CTR-090-2027-04-SF-MKT-ENT-crew_ops;USAGE-CTR-090-2027-04-SF-MKT-ENT-airport_ops;USAGE-CTR-090-2027-04-SF-MKT-ENT-corporate;USAGE-CTR-090-2027-04-SF-MKT-ENT-engineering
skyharbor_global,CTR-090,"Salesforce, Inc.",enterprise_saas,2027-04,usage_entitlement,usage,active_quantity,8685.0,,SF-SERVICE,,,4,USAGE-CTR-090-2027-04-SF-SERVICE-crew_ops;USAGE-CTR-090-2027-04-SF-SERVICE-airport_ops;USAGE-CTR-090-2027-04-SF-SERVICE-corporate;USAGE-CTR-090-2027-04-SF-SERVICE-engineering
skyharbor_global,CTR-090,"Salesforce, Inc.",enterprise_saas,2027-04,usage_entitlement,usage,inactive_quantity,2595.0,,SF-SERVICE,,,4,USAGE-CTR-090-2027-04-SF-SERVICE-crew_ops;USAGE-CTR-090-2027-04-SF-SERVICE-airport_ops;USAGE-CTR-090-2027-04-SF-SERVICE-corporate;USAGE-CTR-090-2027-04-SF-SERVICE-engineering
skyharbor_global,CTR-090,"Salesforce, Inc.",enterprise_saas,2027-05,usage_entitlement,usage,active_quantity,15068.0,,SF-DC-ENT,,,4,USAGE-CTR-090-2027-05-SF-DC-ENT-crew_ops;USAGE-CTR-090-2027-05-SF-DC-ENT-airport_ops;USAGE-CTR-090-2027-05-SF-DC-ENT-corporate;USAGE-CTR-090-2027-05-SF-DC-ENT-engineering
skyharbor_global,CTR-090,"Salesforce, Inc.",enterprise_saas,2027-05,usage_entitlement,usage,inactive_quantity,4672.0,,SF-DC-ENT,,,4,USAGE-CTR-090-2027-05-SF-DC-ENT-crew_ops;USAGE-CTR-090-2027-05-SF-DC-ENT-airport_ops;USAGE-CTR-090-2027-05-SF-DC-ENT-corporate;USAGE-CTR-090-2027-05-SF-DC-ENT-engineering
skyharbor_global,CTR-090,"Salesforce, Inc.",enterprise_saas,2027-05,usage_entitlement,usage,active_quantity,6602.0,,SF-MKT-ENT,,,4,USAGE-CTR-090-2027-05-SF-MKT-ENT-crew_ops;USAGE-CTR-090-2027-05-SF-MKT-ENT-airport_ops;USAGE-CTR-090-2027-05-SF-MKT-ENT-corporate;USAGE-CTR-090-2027-05-SF-MKT-ENT-engineering
skyharbor_global,CTR-090,"Salesforce, Inc.",enterprise_saas,2027-05,usage_entitlement,usage,inactive_quantity,2046.0,,SF-MKT-ENT,,,4,USAGE-CTR-090-2027-05-SF-MKT-ENT-crew_ops;USAGE-CTR-090-2027-05-SF-MKT-ENT-airport_ops;USAGE-CTR-090-2027-05-SF-MKT-ENT-corporate;USAGE-CTR-090-2027-05-SF-MKT-ENT-engineering
skyharbor_global,CTR-090,"Salesforce, Inc.",enterprise_saas,2027-05,usage_entitlement,usage,active_quantity,8610.0,,SF-SERVICE,,,4,USAGE-CTR-090-2027-05-SF-SERVICE-crew_ops;USAGE-CTR-090-2027-05-SF-SERVICE-airport_ops;USAGE-CTR-090-2027-05-SF-SERVICE-corporate;USAGE-CTR-090-2027-05-SF-SERVICE-engineering
skyharbor_global,CTR-090,"Salesforce, Inc.",enterprise_saas,2027-05,usage_entitlement,usage,inactive_quantity,2670.0,,SF-SERVICE,,,4,USAGE-CTR-090-2027-05-SF-SERVICE-crew_ops;USAGE-CTR-090-2027-05-SF-SERVICE-airport_ops;USAGE-CTR-090-2027-05-SF-SERVICE-corporate;USAGE-CTR-090-2027-05-SF-SERVICE-engineering
skyharbor_global,CTR-090,"Salesforce, Inc.",enterprise_saas,2027-06,usage_entitlement,usage,active_quantity,15593.0,,SF-DC-ENT,,,4,USAGE-CTR-090-2027-06-SF-DC-ENT-crew_ops;USAGE-CTR-090-2027-06-SF-DC-ENT-airport_ops;USAGE-CTR-090-2027-06-SF-DC-ENT-corporate;USAGE-CTR-090-2027-06-SF-DC-ENT-engineering
skyharbor_global,CTR-090,"Salesforce, Inc.",enterprise_saas,2027-06,usage_entitlement,usage,inactive_quantity,4147.0,,SF-DC-ENT,,,4,USAGE-CTR-090-2027-06-SF-DC-ENT-crew_ops;USAGE-CTR-090-2027-06-SF-DC-ENT-airport_ops;USAGE-CTR-090-2027-06-SF-DC-ENT-corporate;USAGE-CTR-090-2027-06-SF-DC-ENT-engineering
skyharbor_global,CTR-090,"Salesforce, Inc.",enterprise_saas,2027-06,usage_entitlement,usage,active_quantity,6832.0,,SF-MKT-ENT,,,4,USAGE-CTR-090-2027-06-SF-MKT-ENT-crew_ops;USAGE-CTR-090-2027-06-SF-MKT-ENT-airport_ops;USAGE-CTR-090-2027-06-SF-MKT-ENT-corporate;USAGE-CTR-090-2027-06-SF-MKT-ENT-engineering
skyharbor_global,CTR-090,"Salesforce, Inc.",enterprise_saas,2027-06,usage_entitlement,usage,inactive_quantity,1816.0,,SF-MKT-ENT,,,4,USAGE-CTR-090-2027-06-SF-MKT-ENT-crew_ops;USAGE-CTR-090-2027-06-SF-MKT-ENT-airport_ops;USAGE-CTR-090-2027-06-SF-MKT-ENT-corporate;USAGE-CTR-090-2027-06-SF-MKT-ENT-engineering
skyharbor_global,CTR-090,"Salesforce, Inc.",enterprise_saas,2027-06,usage_entitlement,usage,active_quantity,8910.0,,SF-SERVICE,,,4,USAGE-CTR-090-2027-06-SF-SERVICE-crew_ops;USAGE-CTR-090-2027-06-SF-SERVICE-airport_ops;USAGE-CTR-090-2027-06-SF-SERVICE-corporate;USAGE-CTR-090-2027-06-SF-SERVICE-engineering
skyharbor_global,CTR-090,"Salesforce, Inc.",enterprise_saas,2027-06,usage_entitlement,usage,inactive_quantity,2370.0,,SF-SERVICE,,,4,USAGE-CTR-090-2027-06-SF-SERVICE-crew_ops;USAGE-CTR-090-2027-06-SF-SERVICE-airport_ops;USAGE-CTR-090-2027-06-SF-SERVICE-corporate;USAGE-CTR-090-2027-06-SF-SERVICE-engineering
skyharbor_global,CTR-061,Microsoft Corporation,cloud_and_saas,2026-07,usage_entitlement,usage,active_quantity,27456.0,,M365-E5,,,4,USAGE-CTR-061-2026-07-M365-E5-crew_ops;USAGE-CTR-061-2026-07-M365-E5-airport_ops;USAGE-CTR-061-2026-07-M365-E5-corporate;USAGE-CTR-061-2026-07-M365-E5-engineering
skyharbor_global,CTR-061,Microsoft Corporation,cloud_and_saas,2026-07,usage_entitlement,usage,inactive_quantity,4504.0,,M365-E5,,,4,USAGE-CTR-061-2026-07-M365-E5-crew_ops;USAGE-CTR-061-2026-07-M365-E5-airport_ops;USAGE-CTR-061-2026-07-M365-E5-corporate;USAGE-CTR-061-2026-07-M365-E5-engineering
skyharbor_global,CTR-061,Microsoft Corporation,cloud_and_saas,2026-07,usage_entitlement,usage,active_quantity,3392.0,,GITHUB-COPILOT,,,4,USAGE-CTR-061-2026-07-GITHUB-COPILOT-crew_ops;USAGE-CTR-061-2026-07-GITHUB-COPILOT-airport_ops;USAGE-CTR-061-2026-07-GITHUB-COPILOT-corporate;USAGE-CTR-061-2026-07-GITHUB-COPILOT-engineering
skyharbor_global,CTR-061,Microsoft Corporation,cloud_and_saas,2026-07,usage_entitlement,usage,inactive_quantity,556.0,,GITHUB-COPILOT,,,4,USAGE-CTR-061-2026-07-GITHUB-COPILOT-crew_ops;USAGE-CTR-061-2026-07-GITHUB-COPILOT-airport_ops;USAGE-CTR-061-2026-07-GITHUB-COPILOT-corporate;USAGE-CTR-061-2026-07-GITHUB-COPILOT-engineering
skyharbor_global,CTR-061,Microsoft Corporation,cloud_and_saas,2026-07,usage_entitlement,usage,active_quantity,97.0,,POWERBI-PREM,,,4,USAGE-CTR-061-2026-07-POWERBI-PREM-crew_ops;USAGE-CTR-061-2026-07-POWERBI-PREM-airport_ops;USAGE-CTR-061-2026-07-POWERBI-PREM-corporate;USAGE-CTR-061-2026-07-POWERBI-PREM-engineering
skyharbor_global,CTR-061,Microsoft Corporation,cloud_and_saas,2026-07,usage_entitlement,usage,inactive_quantity,15.0,,POWERBI-PREM,,,4,USAGE-CTR-061-2026-07-POWERBI-PREM-crew_ops;USAGE-CTR-061-2026-07-POWERBI-PREM-airport_ops;USAGE-CTR-061-2026-07-POWERBI-PREM-corporate;USAGE-CTR-061-2026-07-POWERBI-PREM-engineering
skyharbor_global,CTR-061,Microsoft Corporation,cloud_and_saas,2026-08,usage_entitlement,usage,active_quantity,28306.0,,M365-E5,,,4,USAGE-CTR-061-2026-08-M365-E5-crew_ops;USAGE-CTR-061-2026-08-M365-E5-airport_ops;USAGE-CTR-061-2026-08-M365-E5-corporate;USAGE-CTR-061-2026-08-M365-E5-engineering
skyharbor_global,CTR-061,Microsoft Corporation,cloud_and_saas,2026-08,usage_entitlement,usage,inactive_quantity,3654.0,,M365-E5,,,4,USAGE-CTR-061-2026-08-M365-E5-crew_ops;USAGE-CTR-061-2026-08-M365-E5-airport_ops;USAGE-CTR-061-2026-08-M365-E5-corporate;USAGE-CTR-061-2026-08-M365-E5-engineering
skyharbor_global,CTR-061,Microsoft Corporation,cloud_and_saas,2026-08,usage_entitlement,usage,active_quantity,3497.0,,GITHUB-COPILOT,,,4,USAGE-CTR-061-2026-08-GITHUB-COPILOT-crew_ops;USAGE-CTR-061-2026-08-GITHUB-COPILOT-airport_ops;USAGE-CTR-061-2026-08-GITHUB-COPILOT-corporate;USAGE-CTR-061-2026-08-GITHUB-COPILOT-engineering
skyharbor_global,CTR-061,Microsoft Corporation,cloud_and_saas,2026-08,usage_entitlement,usage,inactive_quantity,451.0,,GITHUB-COPILOT,,,4,USAGE-CTR-061-2026-08-GITHUB-COPILOT-crew_ops;USAGE-CTR-061-2026-08-GITHUB-COPILOT-airport_ops;USAGE-CTR-061-2026-08-GITHUB-COPILOT-corporate;USAGE-CTR-061-2026-08-GITHUB-COPILOT-engineering
skyharbor_global,CTR-061,Microsoft Corporation,cloud_and_saas,2026-08,usage_entitlement,usage,active_quantity,100.0,,POWERBI-PREM,,,4,USAGE-CTR-061-2026-08-POWERBI-PREM-crew_ops;USAGE-CTR-061-2026-08-POWERBI-PREM-airport_ops;USAGE-CTR-061-2026-08-POWERBI-PREM-corporate;USAGE-CTR-061-2026-08-POWERBI-PREM-engineering
skyharbor_global,CTR-061,Microsoft Corporation,cloud_and_saas,2026-08,usage_entitlement,usage,inactive_quantity,12.0,,POWERBI-PREM,,,4,USAGE-CTR-061-2026-08-POWERBI-PREM-crew_ops;USAGE-CTR-061-2026-08-POWERBI-PREM-airport_ops;USAGE-CTR-061-2026-08-POWERBI-PREM-corporate;USAGE-CTR-061-2026-08-POWERBI-PREM-engineering
skyharbor_global,CTR-061,Microsoft Corporation,cloud_and_saas,2026-09,usage_entitlement,usage,active_quantity,28093.0,,M365-E5,,,4,USAGE-CTR-061-2026-09-M365-E5-crew_ops;USAGE-CTR-061-2026-09-M365-E5-airport_ops;USAGE-CTR-061-2026-09-M365-E5-corporate;USAGE-CTR-061-2026-09-M365-E5-engineering
skyharbor_global,CTR-061,Microsoft Corporation,cloud_and_saas,2026-09,usage_entitlement,usage,inactive_quantity,3867.0,,M365-E5,,,4,USAGE-CTR-061-2026-09-M365-E5-crew_ops;USAGE-CTR-061-2026-09-M365-E5-airport_ops;USAGE-CTR-061-2026-09-M365-E5-corporate;USAGE-CTR-061-2026-09-M365-E5-engineering
skyharbor_global,CTR-061,Microsoft Corporation,cloud_and_saas,2026-09,usage_entitlement,usage,active_quantity,3471.0,,GITHUB-COPILOT,,,4,USAGE-CTR-061-2026-09-GITHUB-COPILOT-crew_ops;USAGE-CTR-061-2026-09-GITHUB-COPILOT-airport_ops;USAGE-CTR-061-2026-09-GITHUB-COPILOT-corporate;USAGE-CTR-061-2026-09-GITHUB-COPILOT-engineering
skyharbor_global,CTR-061,Microsoft Corporation,cloud_and_saas,2026-09,usage_entitlement,usage,inactive_quantity,477.0,,GITHUB-COPILOT,,,4,USAGE-CTR-061-2026-09-GITHUB-COPILOT-crew_ops;USAGE-CTR-061-2026-09-GITHUB-COPILOT-airport_ops;USAGE-CTR-061-2026-09-GITHUB-COPILOT-corporate;USAGE-CTR-061-2026-09-GITHUB-COPILOT-engineering
skyharbor_global,CTR-061,Microsoft Corporation,cloud_and_saas,2026-09,usage_entitlement,usage,active_quantity,99.0,,POWERBI-PREM,,,4,USAGE-CTR-061-2026-09-POWERBI-PREM-crew_ops;USAGE-CTR-061-2026-09-POWERBI-PREM-airport_ops;USAGE-CTR-061-2026-09-POWERBI-PREM-corporate;USAGE-CTR-061-2026-09-POWERBI-PREM-engineering
skyharbor_global,CTR-061,Microsoft Corporation,cloud_and_saas,2026-09,usage_entitlement,usage,inactive_quantity,13.0,,POWERBI-PREM,,,4,USAGE-CTR-061-2026-09-POWERBI-PREM-crew_ops;USAGE-CTR-061-2026-09-POWERBI-PREM-airport_ops;USAGE-CTR-061-2026-09-POWERBI-PREM-corporate;USAGE-CTR-061-2026-09-POWERBI-PREM-engineering
skyharbor_global,CTR-061,Microsoft Corporation,cloud_and_saas,2026-10,usage_entitlement,usage,active_quantity,27881.0,,M365-E5,,,4,USAGE-CTR-061-2026-10-M365-E5-crew_ops;USAGE-CTR-061-2026-10-M365-E5-airport_ops;USAGE-CTR-061-2026-10-M365-E5-corporate;USAGE-CTR-061-2026-10-M365-E5-engineering
skyharbor_global,CTR-061,Microsoft Corporation,cloud_and_saas,2026-10,usage_entitlement,usage,inactive_quantity,4079.0,,M365-E5,,,4,USAGE-CTR-061-2026-10-M365-E5-crew_ops;USAGE-CTR-061-2026-10-M365-E5-airport_ops;USAGE-CTR-061-2026-10-M365-E5-corporate;USAGE-CTR-061-2026-10-M365-E5-engineering
skyharbor_global,CTR-061,Microsoft Corporation,cloud_and_saas,2026-10,usage_entitlement,usage,active_quantity,3445.0,,GITHUB-COPILOT,,,4,USAGE-CTR-061-2026-10-GITHUB-COPILOT-crew_ops;USAGE-CTR-061-2026-10-GITHUB-COPILOT-airport_ops;USAGE-CTR-061-2026-10-GITHUB-COPILOT-corporate;USAGE-CTR-061-2026-10-GITHUB-COPILOT-engineering
