tenant_key,observation_id,business_case_id,project_id,reporting_month,baseline_value,target_value,actual_value,metric_unit,sponsor_claimed_value_usd,finance_reviewed_value_usd,finance_validated_value_usd,board_claimable_value_usd,validation_state,evidence_id,reviewer_role,source_system,source_record_id,extract_date,as_of_date,refresh_cadence,quality_state
meridian-health,VAL-BC-MER-015-2026-02,BC-MER-015,PRJ-MER-020,2026-02,0,10,3,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-015-2026-02,,AI Portfolio and Business Case Tracker,VAL-BC-MER-015-2026-02,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-015-2026-03,BC-MER-015,PRJ-MER-020,2026-03,0,10,4,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-015-2026-03,,AI Portfolio and Business Case Tracker,VAL-BC-MER-015-2026-03,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-015-2026-04,BC-MER-015,PRJ-MER-020,2026-04,0,10,5,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-015-2026-04,,AI Portfolio and Business Case Tracker,VAL-BC-MER-015-2026-04,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-015-2026-05,BC-MER-015,PRJ-MER-020,2026-05,0,10,5,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-015-2026-05,,AI Portfolio and Business Case Tracker,VAL-BC-MER-015-2026-05,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-015-2026-06,BC-MER-015,PRJ-MER-020,2026-06,0,10,6,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-015-2026-06,,AI Portfolio and Business Case Tracker,VAL-BC-MER-015-2026-06,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-015-2026-07,BC-MER-015,PRJ-MER-020,2026-07,0,10,7,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-015-2026-07,,AI Portfolio and Business Case Tracker,VAL-BC-MER-015-2026-07,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-015-2026-08,BC-MER-015,PRJ-MER-020,2026-08,0,10,7,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-015-2026-08,,AI Portfolio and Business Case Tracker,VAL-BC-MER-015-2026-08,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-016-2025-09,BC-MER-016,PRJ-MER-021,2025-09,0,6,0,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-016-2025-09,,AI Portfolio and Business Case Tracker,VAL-BC-MER-016-2025-09,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-016-2025-10,BC-MER-016,PRJ-MER-021,2025-10,0,6,0,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-016-2025-10,,AI Portfolio and Business Case Tracker,VAL-BC-MER-016-2025-10,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-016-2025-11,BC-MER-016,PRJ-MER-021,2025-11,0,6,0,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-016-2025-11,,AI Portfolio and Business Case Tracker,VAL-BC-MER-016-2025-11,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-016-2025-12,BC-MER-016,PRJ-MER-021,2025-12,0,6,0,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-016-2025-12,,AI Portfolio and Business Case Tracker,VAL-BC-MER-016-2025-12,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-016-2026-01,BC-MER-016,PRJ-MER-021,2026-01,0,6,1,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-016-2026-01,,AI Portfolio and Business Case Tracker,VAL-BC-MER-016-2026-01,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-016-2026-02,BC-MER-016,PRJ-MER-021,2026-02,0,6,1,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-016-2026-02,,AI Portfolio and Business Case Tracker,VAL-BC-MER-016-2026-02,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-016-2026-03,BC-MER-016,PRJ-MER-021,2026-03,0,6,2,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-016-2026-03,,AI Portfolio and Business Case Tracker,VAL-BC-MER-016-2026-03,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-016-2026-04,BC-MER-016,PRJ-MER-021,2026-04,0,6,2,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-016-2026-04,,AI Portfolio and Business Case Tracker,VAL-BC-MER-016-2026-04,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-016-2026-05,BC-MER-016,PRJ-MER-021,2026-05,0,6,3,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-016-2026-05,,AI Portfolio and Business Case Tracker,VAL-BC-MER-016-2026-05,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-016-2026-06,BC-MER-016,PRJ-MER-021,2026-06,0,6,3,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-016-2026-06,,AI Portfolio and Business Case Tracker,VAL-BC-MER-016-2026-06,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-016-2026-07,BC-MER-016,PRJ-MER-021,2026-07,0,6,4,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-016-2026-07,,AI Portfolio and Business Case Tracker,VAL-BC-MER-016-2026-07,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-016-2026-08,BC-MER-016,PRJ-MER-021,2026-08,0,6,4,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-016-2026-08,,AI Portfolio and Business Case Tracker,VAL-BC-MER-016-2026-08,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-017-2025-09,BC-MER-017,PRJ-MER-022,2025-09,0,3.2,0,percent,0,0,0,0,not_yet_measurable,EVID-BC-MER-017-2025-09,,AI Portfolio and Business Case Tracker,VAL-BC-MER-017-2025-09,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-017-2025-10,BC-MER-017,PRJ-MER-022,2025-10,0,3.2,0,percent,136385,95470,0,0,sponsor_claimed,EVID-BC-MER-017-2025-10,,AI Portfolio and Business Case Tracker,VAL-BC-MER-017-2025-10,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-017-2025-11,BC-MER-017,PRJ-MER-022,2025-11,0,3.2,1,percent,272770,190939,0,0,sponsor_claimed,EVID-BC-MER-017-2025-11,,AI Portfolio and Business Case Tracker,VAL-BC-MER-017-2025-11,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-017-2025-12,BC-MER-017,PRJ-MER-022,2025-12,0,3.2,1,percent,409154,286408,0,0,sponsor_claimed,EVID-BC-MER-017-2025-12,,AI Portfolio and Business Case Tracker,VAL-BC-MER-017-2025-12,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-017-2026-01,BC-MER-017,PRJ-MER-022,2026-01,0,3.2,1,percent,545539,381877,0,0,sponsor_claimed,EVID-BC-MER-017-2026-01,,AI Portfolio and Business Case Tracker,VAL-BC-MER-017-2026-01,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-017-2026-02,BC-MER-017,PRJ-MER-022,2026-02,0,3.2,1,percent,681924,477347,0,0,sponsor_claimed,EVID-BC-MER-017-2026-02,,AI Portfolio and Business Case Tracker,VAL-BC-MER-017-2026-02,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-017-2026-03,BC-MER-017,PRJ-MER-022,2026-03,0,3.2,2,percent,818309,572816,0,0,sponsor_claimed,EVID-BC-MER-017-2026-03,,AI Portfolio and Business Case Tracker,VAL-BC-MER-017-2026-03,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-017-2026-04,BC-MER-017,PRJ-MER-022,2026-04,0,3.2,2,percent,954694,668286,0,0,sponsor_claimed,EVID-BC-MER-017-2026-04,,AI Portfolio and Business Case Tracker,VAL-BC-MER-017-2026-04,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-017-2026-05,BC-MER-017,PRJ-MER-022,2026-05,0,3.2,2,percent,1091078,763755,0,0,sponsor_claimed,EVID-BC-MER-017-2026-05,,AI Portfolio and Business Case Tracker,VAL-BC-MER-017-2026-05,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-017-2026-06,BC-MER-017,PRJ-MER-022,2026-06,0,3.2,2,percent,1091078,763755,0,0,sponsor_claimed,EVID-BC-MER-017-2026-06,,AI Portfolio and Business Case Tracker,VAL-BC-MER-017-2026-06,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-017-2026-07,BC-MER-017,PRJ-MER-022,2026-07,0,3.2,2,percent,1091078,763755,0,0,sponsor_claimed,EVID-BC-MER-017-2026-07,,AI Portfolio and Business Case Tracker,VAL-BC-MER-017-2026-07,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-017-2026-08,BC-MER-017,PRJ-MER-022,2026-08,0,3.2,2,percent,1091078,763755,0,0,sponsor_claimed,EVID-BC-MER-017-2026-08,,AI Portfolio and Business Case Tracker,VAL-BC-MER-017-2026-08,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-018-2025-09,BC-MER-018,PRJ-MER-023,2025-09,1200,620,1200,hours_per_month,0,0,0,0,not_yet_measurable,EVID-BC-MER-018-2025-09,,AI Portfolio and Business Case Tracker,VAL-BC-MER-018-2025-09,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-018-2025-10,BC-MER-018,PRJ-MER-023,2025-10,1200,620,1200,hours_per_month,0,0,0,0,not_yet_measurable,EVID-BC-MER-018-2025-10,,AI Portfolio and Business Case Tracker,VAL-BC-MER-018-2025-10,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-018-2025-11,BC-MER-018,PRJ-MER-023,2025-11,1200,620,1148,hours_per_month,231041,180212,0,0,sponsor_claimed,EVID-BC-MER-018-2025-11,,AI Portfolio and Business Case Tracker,VAL-BC-MER-018-2025-11,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-018-2025-12,BC-MER-018,PRJ-MER-023,2025-12,1200,620,1096,hours_per_month,462082,360424,0,0,sponsor_claimed,EVID-BC-MER-018-2025-12,,AI Portfolio and Business Case Tracker,VAL-BC-MER-018-2025-12,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-018-2026-01,BC-MER-018,PRJ-MER-023,2026-01,1200,620,1043,hours_per_month,693122,540635,0,0,sponsor_claimed,EVID-BC-MER-018-2026-01,,AI Portfolio and Business Case Tracker,VAL-BC-MER-018-2026-01,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-018-2026-02,BC-MER-018,PRJ-MER-023,2026-02,1200,620,991,hours_per_month,924163,720847,0,0,sponsor_claimed,EVID-BC-MER-018-2026-02,,AI Portfolio and Business Case Tracker,VAL-BC-MER-018-2026-02,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-018-2026-03,BC-MER-018,PRJ-MER-023,2026-03,1200,620,939,hours_per_month,1155204,901059,0,0,sponsor_claimed,EVID-BC-MER-018-2026-03,,AI Portfolio and Business Case Tracker,VAL-BC-MER-018-2026-03,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-018-2026-04,BC-MER-018,PRJ-MER-023,2026-04,1200,620,887,hours_per_month,1386245,1081271,0,0,sponsor_claimed,EVID-BC-MER-018-2026-04,,AI Portfolio and Business Case Tracker,VAL-BC-MER-018-2026-04,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-018-2026-05,BC-MER-018,PRJ-MER-023,2026-05,1200,620,835,hours_per_month,1617286,1261483,0,0,sponsor_claimed,EVID-BC-MER-018-2026-05,,AI Portfolio and Business Case Tracker,VAL-BC-MER-018-2026-05,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-018-2026-06,BC-MER-018,PRJ-MER-023,2026-06,1200,620,782,hours_per_month,1848326,1441694,0,0,sponsor_claimed,EVID-BC-MER-018-2026-06,,AI Portfolio and Business Case Tracker,VAL-BC-MER-018-2026-06,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-018-2026-07,BC-MER-018,PRJ-MER-023,2026-07,1200,620,782,hours_per_month,1848326,1441694,0,0,sponsor_claimed,EVID-BC-MER-018-2026-07,,AI Portfolio and Business Case Tracker,VAL-BC-MER-018-2026-07,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-018-2026-08,BC-MER-018,PRJ-MER-023,2026-08,1200,620,782,hours_per_month,1848326,1441694,0,0,sponsor_claimed,EVID-BC-MER-018-2026-08,,AI Portfolio and Business Case Tracker,VAL-BC-MER-018-2026-08,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-019-2025-09,BC-MER-019,PRJ-MER-025,2025-09,41,27,41,usd,0,0,0,0,not_yet_measurable,EVID-BC-MER-019-2025-09,,AI Portfolio and Business Case Tracker,VAL-BC-MER-019-2025-09,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-019-2025-10,BC-MER-019,PRJ-MER-025,2025-10,41,27,41,usd,0,0,0,0,not_yet_measurable,EVID-BC-MER-019-2025-10,,AI Portfolio and Business Case Tracker,VAL-BC-MER-019-2025-10,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-019-2025-11,BC-MER-019,PRJ-MER-025,2025-11,41,27,41,usd,0,0,0,0,not_yet_measurable,EVID-BC-MER-019-2025-11,,AI Portfolio and Business Case Tracker,VAL-BC-MER-019-2025-11,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-019-2025-12,BC-MER-019,PRJ-MER-025,2025-12,41,27,40,usd,264872,164221,0,0,sponsor_claimed,EVID-BC-MER-019-2025-12,,AI Portfolio and Business Case Tracker,VAL-BC-MER-019-2025-12,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-019-2026-01,BC-MER-019,PRJ-MER-025,2026-01,41,27,38,usd,529744,328441,0,0,sponsor_claimed,EVID-BC-MER-019-2026-01,,AI Portfolio and Business Case Tracker,VAL-BC-MER-019-2026-01,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-019-2026-02,BC-MER-019,PRJ-MER-025,2026-02,41,27,37,usd,794615,492661,0,0,sponsor_claimed,EVID-BC-MER-019-2026-02,,AI Portfolio and Business Case Tracker,VAL-BC-MER-019-2026-02,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-019-2026-03,BC-MER-019,PRJ-MER-025,2026-03,41,27,36,usd,1059487,656882,0,0,sponsor_claimed,EVID-BC-MER-019-2026-03,,AI Portfolio and Business Case Tracker,VAL-BC-MER-019-2026-03,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-019-2026-04,BC-MER-019,PRJ-MER-025,2026-04,41,27,35,usd,1324359,821103,0,0,sponsor_claimed,EVID-BC-MER-019-2026-04,,AI Portfolio and Business Case Tracker,VAL-BC-MER-019-2026-04,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-019-2026-05,BC-MER-019,PRJ-MER-025,2026-05,41,27,33,usd,1589231,985323,0,0,sponsor_claimed,EVID-BC-MER-019-2026-05,,AI Portfolio and Business Case Tracker,VAL-BC-MER-019-2026-05,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-019-2026-06,BC-MER-019,PRJ-MER-025,2026-06,41,27,32,usd,1854103,1149544,0,0,sponsor_claimed,EVID-BC-MER-019-2026-06,,AI Portfolio and Business Case Tracker,VAL-BC-MER-019-2026-06,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-019-2026-07,BC-MER-019,PRJ-MER-025,2026-07,41,27,31,usd,2118974,1313764,0,0,sponsor_claimed,EVID-BC-MER-019-2026-07,,AI Portfolio and Business Case Tracker,VAL-BC-MER-019-2026-07,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-019-2026-08,BC-MER-019,PRJ-MER-025,2026-08,41,27,31,usd,2118974,1313764,0,0,sponsor_claimed,EVID-BC-MER-019-2026-08,,AI Portfolio and Business Case Tracker,VAL-BC-MER-019-2026-08,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-020-2025-09,BC-MER-020,PRJ-MER-026,2025-09,0,10,0,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-020-2025-09,,AI Portfolio and Business Case Tracker,VAL-BC-MER-020-2025-09,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-020-2025-10,BC-MER-020,PRJ-MER-026,2025-10,0,10,0,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-020-2025-10,,AI Portfolio and Business Case Tracker,VAL-BC-MER-020-2025-10,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-020-2025-11,BC-MER-020,PRJ-MER-026,2025-11,0,10,0,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-020-2025-11,,AI Portfolio and Business Case Tracker,VAL-BC-MER-020-2025-11,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-020-2025-12,BC-MER-020,PRJ-MER-026,2025-12,0,10,0,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-020-2025-12,,AI Portfolio and Business Case Tracker,VAL-BC-MER-020-2025-12,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-020-2026-01,BC-MER-020,PRJ-MER-026,2026-01,0,10,1,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-020-2026-01,,AI Portfolio and Business Case Tracker,VAL-BC-MER-020-2026-01,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-020-2026-02,BC-MER-020,PRJ-MER-026,2026-02,0,10,2,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-020-2026-02,,AI Portfolio and Business Case Tracker,VAL-BC-MER-020-2026-02,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-020-2026-03,BC-MER-020,PRJ-MER-026,2026-03,0,10,3,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-020-2026-03,,AI Portfolio and Business Case Tracker,VAL-BC-MER-020-2026-03,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-020-2026-04,BC-MER-020,PRJ-MER-026,2026-04,0,10,4,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-020-2026-04,,AI Portfolio and Business Case Tracker,VAL-BC-MER-020-2026-04,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-020-2026-05,BC-MER-020,PRJ-MER-026,2026-05,0,10,5,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-020-2026-05,,AI Portfolio and Business Case Tracker,VAL-BC-MER-020-2026-05,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-020-2026-06,BC-MER-020,PRJ-MER-026,2026-06,0,10,5,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-020-2026-06,,AI Portfolio and Business Case Tracker,VAL-BC-MER-020-2026-06,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-020-2026-07,BC-MER-020,PRJ-MER-026,2026-07,0,10,6,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-020-2026-07,,AI Portfolio and Business Case Tracker,VAL-BC-MER-020-2026-07,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-020-2026-08,BC-MER-020,PRJ-MER-026,2026-08,0,10,7,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-020-2026-08,,AI Portfolio and Business Case Tracker,VAL-BC-MER-020-2026-08,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-021-2025-09,BC-MER-021,PRJ-MER-027,2025-09,0,6,0,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-021-2025-09,,AI Portfolio and Business Case Tracker,VAL-BC-MER-021-2025-09,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-021-2025-10,BC-MER-021,PRJ-MER-027,2025-10,0,6,1,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-021-2025-10,,AI Portfolio and Business Case Tracker,VAL-BC-MER-021-2025-10,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-021-2025-11,BC-MER-021,PRJ-MER-027,2025-11,0,6,1,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-021-2025-11,,AI Portfolio and Business Case Tracker,VAL-BC-MER-021-2025-11,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-021-2025-12,BC-MER-021,PRJ-MER-027,2025-12,0,6,2,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-021-2025-12,,AI Portfolio and Business Case Tracker,VAL-BC-MER-021-2025-12,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-021-2026-01,BC-MER-021,PRJ-MER-027,2026-01,0,6,2,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-021-2026-01,,AI Portfolio and Business Case Tracker,VAL-BC-MER-021-2026-01,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-021-2026-02,BC-MER-021,PRJ-MER-027,2026-02,0,6,3,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-021-2026-02,,AI Portfolio and Business Case Tracker,VAL-BC-MER-021-2026-02,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-021-2026-03,BC-MER-021,PRJ-MER-027,2026-03,0,6,3,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-021-2026-03,,AI Portfolio and Business Case Tracker,VAL-BC-MER-021-2026-03,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-021-2026-04,BC-MER-021,PRJ-MER-027,2026-04,0,6,4,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-021-2026-04,,AI Portfolio and Business Case Tracker,VAL-BC-MER-021-2026-04,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-021-2026-05,BC-MER-021,PRJ-MER-027,2026-05,0,6,4,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-021-2026-05,,AI Portfolio and Business Case Tracker,VAL-BC-MER-021-2026-05,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-021-2026-06,BC-MER-021,PRJ-MER-027,2026-06,0,6,4,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-021-2026-06,,AI Portfolio and Business Case Tracker,VAL-BC-MER-021-2026-06,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-021-2026-07,BC-MER-021,PRJ-MER-027,2026-07,0,6,4,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-021-2026-07,,AI Portfolio and Business Case Tracker,VAL-BC-MER-021-2026-07,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-021-2026-08,BC-MER-021,PRJ-MER-027,2026-08,0,6,4,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-021-2026-08,,AI Portfolio and Business Case Tracker,VAL-BC-MER-021-2026-08,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-022-2025-09,BC-MER-022,PRJ-MER-028,2025-09,1200,620,1200,hours_per_month,0,0,0,0,not_yet_measurable,EVID-BC-MER-022-2025-09,,AI Portfolio and Business Case Tracker,VAL-BC-MER-022-2025-09,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-022-2025-10,BC-MER-022,PRJ-MER-028,2025-10,1200,620,1200,hours_per_month,0,0,0,0,not_yet_measurable,EVID-BC-MER-022-2025-10,,AI Portfolio and Business Case Tracker,VAL-BC-MER-022-2025-10,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-022-2025-11,BC-MER-022,PRJ-MER-028,2025-11,1200,620,1148,hours_per_month,167858,104072,0,0,sponsor_claimed,EVID-BC-MER-022-2025-11,,AI Portfolio and Business Case Tracker,VAL-BC-MER-022-2025-11,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-022-2025-12,BC-MER-022,PRJ-MER-028,2025-12,1200,620,1096,hours_per_month,335716,208144,0,0,sponsor_claimed,EVID-BC-MER-022-2025-12,,AI Portfolio and Business Case Tracker,VAL-BC-MER-022-2025-12,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-022-2026-01,BC-MER-022,PRJ-MER-028,2026-01,1200,620,1043,hours_per_month,503575,312217,0,0,sponsor_claimed,EVID-BC-MER-022-2026-01,,AI Portfolio and Business Case Tracker,VAL-BC-MER-022-2026-01,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-022-2026-02,BC-MER-022,PRJ-MER-028,2026-02,1200,620,991,hours_per_month,671433,416288,0,0,sponsor_claimed,EVID-BC-MER-022-2026-02,,AI Portfolio and Business Case Tracker,VAL-BC-MER-022-2026-02,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-022-2026-03,BC-MER-022,PRJ-MER-028,2026-03,1200,620,939,hours_per_month,839291,520360,0,0,sponsor_claimed,EVID-BC-MER-022-2026-03,,AI Portfolio and Business Case Tracker,VAL-BC-MER-022-2026-03,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-022-2026-04,BC-MER-022,PRJ-MER-028,2026-04,1200,620,887,hours_per_month,1007149,624432,0,0,sponsor_claimed,EVID-BC-MER-022-2026-04,,AI Portfolio and Business Case Tracker,VAL-BC-MER-022-2026-04,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-022-2026-05,BC-MER-022,PRJ-MER-028,2026-05,1200,620,835,hours_per_month,1175007,728504,0,0,sponsor_claimed,EVID-BC-MER-022-2026-05,,AI Portfolio and Business Case Tracker,VAL-BC-MER-022-2026-05,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-022-2026-06,BC-MER-022,PRJ-MER-028,2026-06,1200,620,782,hours_per_month,1342866,832577,0,0,sponsor_claimed,EVID-BC-MER-022-2026-06,,AI Portfolio and Business Case Tracker,VAL-BC-MER-022-2026-06,2026-08-24,2026-08-24,monthly,synthetic_review_ready
