incident_id,opened_at,closed_at,ci_id,business_service,priority,severity,assignment_group,short_description,resolution_code,breach_sla,related_problem_id,source_system,source_record_id,source_owner,last_validated_date,confidence,evidence_usable,notes_gaps
INC-MH-00198,2026-04-19,2026-04-20,CI-SVC-183,Patient Access,P3,Medium,Cloud Migration Factory,Patient Access disruption during AWS-hosted transition wave 6,Monitoring restored,true,PRB-MH-0049,ServiceNow ITSM,INC-MH-00198,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00199,2026-04-20,2026-04-21,CI-SVC-184,Claims,P4,Low,Service Desk,Claims disruption during AWS-hosted transition wave 7,Monitoring restored,false,,ServiceNow ITSM,INC-MH-00199,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00200,2026-04-21,2026-04-22,CI-SVC-185,Care Management,P1,Critical,Epic Platform Operations,Care Management disruption during AWS-hosted transition wave 0,Monitoring restored,false,PRB-MH-0051,ServiceNow ITSM,INC-MH-00200,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00201,2026-04-22,2026-04-23,CI-SVC-186,Cloud Hosting,P2,High,Integration Operations,Cloud Hosting disruption during AWS-hosted transition wave 1,Monitoring restored,false,,ServiceNow ITSM,INC-MH-00201,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00202,2026-04-23,2026-04-24,CI-SVC-187,Enterprise Analytics,P3,Medium,Cloud Migration Factory,Enterprise Analytics disruption during AWS-hosted transition wave 2,Monitoring restored,false,PRB-MH-0053,ServiceNow ITSM,INC-MH-00202,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00203,2026-04-24,,CI-SVC-188,Clinical Documentation,P4,Low,Service Desk,Clinical Documentation disruption during AWS-hosted transition wave 3,,false,,ServiceNow ITSM,INC-MH-00203,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00204,2026-04-25,2026-04-26,CI-SVC-189,Revenue Cycle,P1,Critical,Epic Platform Operations,Revenue Cycle disruption during AWS-hosted transition wave 4,Monitoring restored,false,PRB-MH-0055,ServiceNow ITSM,INC-MH-00204,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00205,2026-04-26,2026-04-27,CI-SVC-190,Patient Access,P2,High,Integration Operations,Patient Access disruption during AWS-hosted transition wave 5,Monitoring restored,false,,ServiceNow ITSM,INC-MH-00205,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00206,2026-04-27,2026-04-28,CI-SVC-191,Claims,P3,Medium,Cloud Migration Factory,Claims disruption during AWS-hosted transition wave 6,Monitoring restored,false,PRB-MH-0057,ServiceNow ITSM,INC-MH-00206,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00207,2026-04-28,2026-04-29,CI-SVC-192,Care Management,P4,Low,Service Desk,Care Management disruption during AWS-hosted transition wave 7,Monitoring restored,false,,ServiceNow ITSM,INC-MH-00207,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00208,2026-04-29,2026-04-30,CI-SVC-193,Cloud Hosting,P1,Critical,Epic Platform Operations,Cloud Hosting disruption during AWS-hosted transition wave 0,Monitoring restored,false,PRB-MH-0059,ServiceNow ITSM,INC-MH-00208,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00209,2026-04-30,2026-05-01,CI-SVC-194,Enterprise Analytics,P2,High,Integration Operations,Enterprise Analytics disruption during AWS-hosted transition wave 1,Monitoring restored,true,,ServiceNow ITSM,INC-MH-00209,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00210,2026-05-01,,CI-SVC-195,Clinical Documentation,P3,Medium,Cloud Migration Factory,Clinical Documentation disruption during AWS-hosted transition wave 2,,false,PRB-MH-0061,ServiceNow ITSM,INC-MH-00210,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00211,2026-05-02,2026-05-03,CI-SVC-196,Revenue Cycle,P4,Low,Service Desk,Revenue Cycle disruption during AWS-hosted transition wave 3,Monitoring restored,false,,ServiceNow ITSM,INC-MH-00211,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00212,2026-05-03,2026-05-04,CI-SVC-197,Patient Access,P1,Critical,Epic Platform Operations,Patient Access disruption during AWS-hosted transition wave 4,Monitoring restored,false,PRB-MH-0063,ServiceNow ITSM,INC-MH-00212,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00213,2026-05-04,2026-05-05,CI-SVC-198,Claims,P2,High,Integration Operations,Claims disruption during AWS-hosted transition wave 5,Monitoring restored,false,,ServiceNow ITSM,INC-MH-00213,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00214,2026-05-05,2026-05-06,CI-SVC-199,Care Management,P3,Medium,Cloud Migration Factory,Care Management disruption during AWS-hosted transition wave 6,Monitoring restored,false,PRB-MH-0065,ServiceNow ITSM,INC-MH-00214,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00215,2026-05-06,2026-05-07,CI-SVC-200,Cloud Hosting,P4,Low,Service Desk,Cloud Hosting disruption during AWS-hosted transition wave 7,Monitoring restored,false,,ServiceNow ITSM,INC-MH-00215,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00216,2026-05-07,2026-05-08,CI-SVC-201,Enterprise Analytics,P1,Critical,Epic Platform Operations,Enterprise Analytics disruption during AWS-hosted transition wave 0,Monitoring restored,false,PRB-MH-0067,ServiceNow ITSM,INC-MH-00216,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00217,2026-05-08,,CI-SVC-202,Clinical Documentation,P2,High,Integration Operations,Clinical Documentation disruption during AWS-hosted transition wave 1,,false,,ServiceNow ITSM,INC-MH-00217,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00218,2026-05-09,2026-05-10,CI-SVC-203,Revenue Cycle,P3,Medium,Cloud Migration Factory,Revenue Cycle disruption during AWS-hosted transition wave 2,Monitoring restored,false,PRB-MH-0069,ServiceNow ITSM,INC-MH-00218,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00219,2026-05-10,2026-05-11,CI-SVC-204,Patient Access,P4,Low,Service Desk,Patient Access disruption during AWS-hosted transition wave 3,Monitoring restored,false,,ServiceNow ITSM,INC-MH-00219,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00220,2026-05-11,2026-05-12,CI-SVC-205,Claims,P1,Critical,Epic Platform Operations,Claims disruption during AWS-hosted transition wave 4,Monitoring restored,true,PRB-MH-0071,ServiceNow ITSM,INC-MH-00220,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00221,2026-05-12,2026-05-13,CI-SVC-206,Care Management,P2,High,Integration Operations,Care Management disruption during AWS-hosted transition wave 5,Monitoring restored,false,,ServiceNow ITSM,INC-MH-00221,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00222,2026-05-13,2026-05-14,CI-SVC-207,Cloud Hosting,P3,Medium,Cloud Migration Factory,Cloud Hosting disruption during AWS-hosted transition wave 6,Monitoring restored,false,PRB-MH-0073,ServiceNow ITSM,INC-MH-00222,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00223,2026-05-14,2026-05-15,CI-SVC-208,Enterprise Analytics,P4,Low,Service Desk,Enterprise Analytics disruption during AWS-hosted transition wave 7,Monitoring restored,false,,ServiceNow ITSM,INC-MH-00223,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00224,2026-05-15,,CI-SVC-209,Clinical Documentation,P1,Critical,Epic Platform Operations,Clinical Documentation disruption during AWS-hosted transition wave 0,,false,PRB-MH-0075,ServiceNow ITSM,INC-MH-00224,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00225,2026-05-16,2026-05-17,CI-SVC-210,Revenue Cycle,P2,High,Integration Operations,Revenue Cycle disruption during AWS-hosted transition wave 1,Monitoring restored,false,,ServiceNow ITSM,INC-MH-00225,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00226,2026-05-17,2026-05-18,CI-SVC-211,Patient Access,P3,Medium,Cloud Migration Factory,Patient Access disruption during AWS-hosted transition wave 2,Monitoring restored,false,PRB-MH-0077,ServiceNow ITSM,INC-MH-00226,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00227,2026-05-18,2026-05-19,CI-SVC-212,Claims,P4,Low,Service Desk,Claims disruption during AWS-hosted transition wave 3,Monitoring restored,false,,ServiceNow ITSM,INC-MH-00227,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00228,2026-05-19,2026-05-20,CI-SVC-213,Care Management,P1,Critical,Epic Platform Operations,Care Management disruption during AWS-hosted transition wave 4,Monitoring restored,false,PRB-MH-0079,ServiceNow ITSM,INC-MH-00228,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00229,2026-05-20,2026-05-21,CI-SVC-214,Cloud Hosting,P2,High,Integration Operations,Cloud Hosting disruption during AWS-hosted transition wave 5,Monitoring restored,false,,ServiceNow ITSM,INC-MH-00229,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00230,2026-05-21,2026-05-22,CI-SVC-215,Enterprise Analytics,P3,Medium,Cloud Migration Factory,Enterprise Analytics disruption during AWS-hosted transition wave 6,Monitoring restored,false,PRB-MH-0081,ServiceNow ITSM,INC-MH-00230,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00231,2026-05-22,,CI-SVC-216,Clinical Documentation,P4,Low,Service Desk,Clinical Documentation disruption during AWS-hosted transition wave 7,,true,,ServiceNow ITSM,INC-MH-00231,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00232,2026-05-23,2026-05-24,CI-SVC-217,Revenue Cycle,P1,Critical,Epic Platform Operations,Revenue Cycle disruption during AWS-hosted transition wave 0,Monitoring restored,false,PRB-MH-0083,ServiceNow ITSM,INC-MH-00232,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00233,2026-05-24,2026-05-25,CI-SVC-218,Patient Access,P2,High,Integration Operations,Patient Access disruption during AWS-hosted transition wave 1,Monitoring restored,false,,ServiceNow ITSM,INC-MH-00233,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00234,2026-05-25,2026-05-26,CI-SVC-219,Claims,P3,Medium,Cloud Migration Factory,Claims disruption during AWS-hosted transition wave 2,Monitoring restored,false,PRB-MH-0085,ServiceNow ITSM,INC-MH-00234,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00235,2026-05-26,2026-05-27,CI-SVC-220,Care Management,P4,Low,Service Desk,Care Management disruption during AWS-hosted transition wave 3,Monitoring restored,false,,ServiceNow ITSM,INC-MH-00235,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00236,2026-05-27,2026-05-28,CI-SVC-221,Cloud Hosting,P1,Critical,Epic Platform Operations,Cloud Hosting disruption during AWS-hosted transition wave 4,Monitoring restored,false,PRB-MH-0087,ServiceNow ITSM,INC-MH-00236,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00237,2026-05-28,2026-05-29,CI-SVC-222,Enterprise Analytics,P2,High,Integration Operations,Enterprise Analytics disruption during AWS-hosted transition wave 5,Monitoring restored,false,,ServiceNow ITSM,INC-MH-00237,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00238,2026-05-29,,CI-SVC-223,Clinical Documentation,P3,Medium,Cloud Migration Factory,Clinical Documentation disruption during AWS-hosted transition wave 6,,false,PRB-MH-0089,ServiceNow ITSM,INC-MH-00238,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00239,2026-05-30,2026-05-31,CI-SVC-224,Revenue Cycle,P4,Low,Service Desk,Revenue Cycle disruption during AWS-hosted transition wave 7,Monitoring restored,false,,ServiceNow ITSM,INC-MH-00239,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00240,2026-01-31,2026-02-01,CI-APP-EPIC-HYPERSPACE,Patient Access,P1,Critical,Epic Platform Operations,Patient Access disruption during AWS-hosted transition wave 0,Monitoring restored,false,PRB-MH-0091,ServiceNow ITSM,INC-MH-00240,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00241,2026-02-01,2026-02-02,CI-APP-EPIC-CABOODLE,Claims,P2,High,Integration Operations,Claims disruption during AWS-hosted transition wave 1,Monitoring restored,false,,ServiceNow ITSM,INC-MH-00241,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00242,2026-02-02,2026-02-03,CI-APP-EPIC-CLARITY,Care Management,P3,Medium,Cloud Migration Factory,Care Management disruption during AWS-hosted transition wave 2,Monitoring restored,true,PRB-MH-0093,ServiceNow ITSM,INC-MH-00242,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00243,2026-02-03,2026-02-04,CI-APP-EPIC-MYCHART,Cloud Hosting,P4,Low,Service Desk,Cloud Hosting disruption during AWS-hosted transition wave 3,Monitoring restored,false,,ServiceNow ITSM,INC-MH-00243,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00244,2026-02-04,2026-02-05,CI-APP-EPIC-RESOLUTE-HB,Enterprise Analytics,P1,Critical,Epic Platform Operations,Enterprise Analytics disruption during AWS-hosted transition wave 4,Monitoring restored,false,PRB-MH-0095,ServiceNow ITSM,INC-MH-00244,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00245,2026-02-05,,CI-APP-EPIC-RESOLUTE-PB,Clinical Documentation,P2,High,Integration Operations,Clinical Documentation disruption during AWS-hosted transition wave 5,,false,,ServiceNow ITSM,INC-MH-00245,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00246,2026-02-06,2026-02-07,CI-INT-RHAPSODY,Revenue Cycle,P3,Medium,Cloud Migration Factory,Revenue Cycle disruption during AWS-hosted transition wave 6,Monitoring restored,false,PRB-MH-0097,ServiceNow ITSM,INC-MH-00246,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00247,2026-02-07,2026-02-08,CI-API-FHIR-GATEWAY,Patient Access,P4,Low,Service Desk,Patient Access disruption during AWS-hosted transition wave 7,Monitoring restored,false,,ServiceNow ITSM,INC-MH-00247,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00248,2026-02-08,2026-02-09,CI-ERP-ORACLE,Claims,P1,Critical,Epic Platform Operations,Claims disruption during AWS-hosted transition wave 0,Monitoring restored,false,PRB-MH-0099,ServiceNow ITSM,INC-MH-00248,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00249,2026-02-09,2026-02-10,CI-HCM-WORKDAY,Care Management,P2,High,Integration Operations,Care Management disruption during AWS-hosted transition wave 1,Monitoring restored,false,,ServiceNow ITSM,INC-MH-00249,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00250,2026-02-10,2026-02-11,CI-ITSM-SERVICENOW,Cloud Hosting,P3,Medium,Cloud Migration Factory,Cloud Hosting disruption during AWS-hosted transition wave 2,Monitoring restored,false,PRB-MH-0101,ServiceNow ITSM,INC-MH-00250,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00251,2026-02-11,2026-02-12,CI-DATA-DATABRICKS,Enterprise Analytics,P4,Low,Service Desk,Enterprise Analytics disruption during AWS-hosted transition wave 3,Monitoring restored,false,,ServiceNow ITSM,INC-MH-00251,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00252,2026-02-12,,CI-DATA-COLLIBRA,Clinical Documentation,P1,Critical,Epic Platform Operations,Clinical Documentation disruption during AWS-hosted transition wave 4,,false,PRB-MH-0103,ServiceNow ITSM,INC-MH-00252,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00253,2026-02-13,2026-02-14,CI-IAM-ENTRA,Revenue Cycle,P2,High,Integration Operations,Revenue Cycle disruption during AWS-hosted transition wave 5,Monitoring restored,true,,ServiceNow ITSM,INC-MH-00253,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00254,2026-02-14,2026-02-15,CI-SEC-CROWDSTRIKE,Patient Access,P3,Medium,Cloud Migration Factory,Patient Access disruption during AWS-hosted transition wave 6,Monitoring restored,false,PRB-MH-0105,ServiceNow ITSM,INC-MH-00254,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00255,2026-02-15,2026-02-16,CI-AWS-LANDING-ZONE,Claims,P4,Low,Service Desk,Claims disruption during AWS-hosted transition wave 7,Monitoring restored,false,,ServiceNow ITSM,INC-MH-00255,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00256,2026-02-16,2026-02-17,CI-LEGACY-VM-001,Care Management,P1,Critical,Epic Platform Operations,Care Management disruption during AWS-hosted transition wave 0,Monitoring restored,false,PRB-MH-0107,ServiceNow ITSM,INC-MH-00256,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00257,2026-02-17,2026-02-18,CI-LEGACY-VM-002,Cloud Hosting,P2,High,Integration Operations,Cloud Hosting disruption during AWS-hosted transition wave 1,Monitoring restored,false,,ServiceNow ITSM,INC-MH-00257,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00258,2026-02-18,2026-02-19,CI-LEGACY-VM-003,Enterprise Analytics,P3,Medium,Cloud Migration Factory,Enterprise Analytics disruption during AWS-hosted transition wave 2,Monitoring restored,false,PRB-MH-0109,ServiceNow ITSM,INC-MH-00258,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00259,2026-02-19,,CI-LEGACY-VM-004,Clinical Documentation,P4,Low,Service Desk,Clinical Documentation disruption during AWS-hosted transition wave 3,,false,,ServiceNow ITSM,INC-MH-00259,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00260,2026-02-20,2026-02-21,CI-LEGACY-VM-005,Revenue Cycle,P1,Critical,Epic Platform Operations,Revenue Cycle disruption during AWS-hosted transition wave 4,Monitoring restored,false,PRB-MH-0111,ServiceNow ITSM,INC-MH-00260,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00261,2026-02-21,2026-02-22,CI-LEGACY-VM-006,Patient Access,P2,High,Integration Operations,Patient Access disruption during AWS-hosted transition wave 5,Monitoring restored,false,,ServiceNow ITSM,INC-MH-00261,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00262,2026-02-22,2026-02-23,CI-LEGACY-VM-007,Claims,P3,Medium,Cloud Migration Factory,Claims disruption during AWS-hosted transition wave 6,Monitoring restored,false,PRB-MH-0113,ServiceNow ITSM,INC-MH-00262,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00263,2026-02-23,2026-02-24,CI-LEGACY-VM-008,Care Management,P4,Low,Service Desk,Care Management disruption during AWS-hosted transition wave 7,Monitoring restored,false,,ServiceNow ITSM,INC-MH-00263,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00264,2026-02-24,2026-02-25,CI-LEGACY-VM-009,Cloud Hosting,P1,Critical,Epic Platform Operations,Cloud Hosting disruption during AWS-hosted transition wave 0,Monitoring restored,true,PRB-MH-0115,ServiceNow ITSM,INC-MH-00264,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00265,2026-02-25,2026-02-26,CI-LEGACY-VM-010,Enterprise Analytics,P2,High,Integration Operations,Enterprise Analytics disruption during AWS-hosted transition wave 1,Monitoring restored,false,,ServiceNow ITSM,INC-MH-00265,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00266,2026-02-26,,CI-LEGACY-VM-011,Clinical Documentation,P3,Medium,Cloud Migration Factory,Clinical Documentation disruption during AWS-hosted transition wave 2,,false,PRB-MH-0117,ServiceNow ITSM,INC-MH-00266,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00267,2026-02-27,2026-02-28,CI-LEGACY-VM-012,Revenue Cycle,P4,Low,Service Desk,Revenue Cycle disruption during AWS-hosted transition wave 3,Monitoring restored,false,,ServiceNow ITSM,INC-MH-00267,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00268,2026-02-28,2026-03-01,CI-LEGACY-VM-013,Patient Access,P1,Critical,Epic Platform Operations,Patient Access disruption during AWS-hosted transition wave 4,Monitoring restored,false,PRB-MH-0119,ServiceNow ITSM,INC-MH-00268,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00269,2026-03-01,2026-03-02,CI-LEGACY-VM-014,Claims,P2,High,Integration Operations,Claims disruption during AWS-hosted transition wave 5,Monitoring restored,false,,ServiceNow ITSM,INC-MH-00269,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00270,2026-03-02,2026-03-03,CI-LEGACY-VM-015,Care Management,P3,Medium,Cloud Migration Factory,Care Management disruption during AWS-hosted transition wave 6,Monitoring restored,false,PRB-MH-0121,ServiceNow ITSM,INC-MH-00270,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00271,2026-03-03,2026-03-04,CI-LEGACY-VM-016,Cloud Hosting,P4,Low,Service Desk,Cloud Hosting disruption during AWS-hosted transition wave 7,Monitoring restored,false,,ServiceNow ITSM,INC-MH-00271,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00272,2026-03-04,2026-03-05,CI-LEGACY-VM-017,Enterprise Analytics,P1,Critical,Epic Platform Operations,Enterprise Analytics disruption during AWS-hosted transition wave 0,Monitoring restored,false,PRB-MH-0123,ServiceNow ITSM,INC-MH-00272,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00273,2026-03-05,,CI-LEGACY-VM-018,Clinical Documentation,P2,High,Integration Operations,Clinical Documentation disruption during AWS-hosted transition wave 1,,false,,ServiceNow ITSM,INC-MH-00273,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00274,2026-03-06,2026-03-07,CI-LEGACY-VM-019,Revenue Cycle,P3,Medium,Cloud Migration Factory,Revenue Cycle disruption during AWS-hosted transition wave 2,Monitoring restored,false,PRB-MH-0125,ServiceNow ITSM,INC-MH-00274,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00275,2026-03-07,2026-03-08,CI-LEGACY-VM-020,Patient Access,P4,Low,Service Desk,Patient Access disruption during AWS-hosted transition wave 3,Monitoring restored,true,,ServiceNow ITSM,INC-MH-00275,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00276,2026-03-08,2026-03-09,CI-LEGACY-VM-021,Claims,P1,Critical,Epic Platform Operations,Claims disruption during AWS-hosted transition wave 4,Monitoring restored,false,PRB-MH-0127,ServiceNow ITSM,INC-MH-00276,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00277,2026-03-09,2026-03-10,CI-LEGACY-VM-022,Care Management,P2,High,Integration Operations,Care Management disruption during AWS-hosted transition wave 5,Monitoring restored,false,,ServiceNow ITSM,INC-MH-00277,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00278,2026-03-10,2026-03-11,CI-LEGACY-VM-023,Cloud Hosting,P3,Medium,Cloud Migration Factory,Cloud Hosting disruption during AWS-hosted transition wave 6,Monitoring restored,false,PRB-MH-0129,ServiceNow ITSM,INC-MH-00278,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00279,2026-03-11,2026-03-12,CI-LEGACY-VM-024,Enterprise Analytics,P4,Low,Service Desk,Enterprise Analytics disruption during AWS-hosted transition wave 7,Monitoring restored,false,,ServiceNow ITSM,INC-MH-00279,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00280,2026-03-12,,CI-LEGACY-VM-025,Clinical Documentation,P1,Critical,Epic Platform Operations,Clinical Documentation disruption during AWS-hosted transition wave 0,,false,PRB-MH-0131,ServiceNow ITSM,INC-MH-00280,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00281,2026-03-13,2026-03-14,CI-LEGACY-VM-026,Revenue Cycle,P2,High,Integration Operations,Revenue Cycle disruption during AWS-hosted transition wave 1,Monitoring restored,false,,ServiceNow ITSM,INC-MH-00281,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00282,2026-03-14,2026-03-15,CI-LEGACY-VM-027,Patient Access,P3,Medium,Cloud Migration Factory,Patient Access disruption during AWS-hosted transition wave 2,Monitoring restored,false,PRB-MH-0133,ServiceNow ITSM,INC-MH-00282,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00283,2026-03-15,2026-03-16,CI-LEGACY-VM-028,Claims,P4,Low,Service Desk,Claims disruption during AWS-hosted transition wave 3,Monitoring restored,false,,ServiceNow ITSM,INC-MH-00283,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00284,2026-03-16,2026-03-17,CI-LEGACY-VM-029,Care Management,P1,Critical,Epic Platform Operations,Care Management disruption during AWS-hosted transition wave 4,Monitoring restored,false,PRB-MH-0135,ServiceNow ITSM,INC-MH-00284,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00285,2026-03-17,2026-03-18,CI-LEGACY-VM-030,Cloud Hosting,P2,High,Integration Operations,Cloud Hosting disruption during AWS-hosted transition wave 5,Monitoring restored,false,,ServiceNow ITSM,INC-MH-00285,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00286,2026-03-18,2026-03-19,CI-LEGACY-VM-031,Enterprise Analytics,P3,Medium,Cloud Migration Factory,Enterprise Analytics disruption during AWS-hosted transition wave 6,Monitoring restored,true,PRB-MH-0137,ServiceNow ITSM,INC-MH-00286,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00287,2026-03-19,,CI-LEGACY-VM-032,Clinical Documentation,P4,Low,Service Desk,Clinical Documentation disruption during AWS-hosted transition wave 7,,false,,ServiceNow ITSM,INC-MH-00287,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00288,2026-03-20,2026-03-21,CI-LEGACY-VM-033,Revenue Cycle,P1,Critical,Epic Platform Operations,Revenue Cycle disruption during AWS-hosted transition wave 0,Monitoring restored,false,PRB-MH-0139,ServiceNow ITSM,INC-MH-00288,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00289,2026-03-21,2026-03-22,CI-LEGACY-VM-034,Patient Access,P2,High,Integration Operations,Patient Access disruption during AWS-hosted transition wave 1,Monitoring restored,false,,ServiceNow ITSM,INC-MH-00289,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00290,2026-03-22,2026-03-23,CI-LEGACY-VM-035,Claims,P3,Medium,Cloud Migration Factory,Claims disruption during AWS-hosted transition wave 2,Monitoring restored,false,PRB-MH-0141,ServiceNow ITSM,INC-MH-00290,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00291,2026-03-23,2026-03-24,CI-LEGACY-VM-036,Care Management,P4,Low,Service Desk,Care Management disruption during AWS-hosted transition wave 3,Monitoring restored,false,,ServiceNow ITSM,INC-MH-00291,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00292,2026-03-24,2026-03-25,CI-LEGACY-VM-037,Cloud Hosting,P1,Critical,Epic Platform Operations,Cloud Hosting disruption during AWS-hosted transition wave 4,Monitoring restored,false,PRB-MH-0143,ServiceNow ITSM,INC-MH-00292,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00293,2026-03-25,2026-03-26,CI-LEGACY-VM-038,Enterprise Analytics,P2,High,Integration Operations,Enterprise Analytics disruption during AWS-hosted transition wave 5,Monitoring restored,false,,ServiceNow ITSM,INC-MH-00293,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00294,2026-03-26,,CI-LEGACY-VM-039,Clinical Documentation,P3,Medium,Cloud Migration Factory,Clinical Documentation disruption during AWS-hosted transition wave 6,,false,PRB-MH-0145,ServiceNow ITSM,INC-MH-00294,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00295,2026-03-27,2026-03-28,CI-LEGACY-VM-040,Revenue Cycle,P4,Low,Service Desk,Revenue Cycle disruption during AWS-hosted transition wave 7,Monitoring restored,false,,ServiceNow ITSM,INC-MH-00295,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00296,2026-03-28,2026-03-29,CI-LEGACY-VM-041,Patient Access,P1,Critical,Epic Platform Operations,Patient Access disruption during AWS-hosted transition wave 0,Monitoring restored,false,PRB-MH-0147,ServiceNow ITSM,INC-MH-00296,ITSM Stewardship,2026-06-04,0.82,true,
