ci_id,ci_name,ci_type,business_service,application_owner,technical_owner,support_group,criticality,hosting_model,environment,vendor_id,contract_id,data_classification,service_tier,source_system,source_record_id,source_owner,last_validated_date,confidence,evidence_usable,notes_gaps
CI-SVC-141,Revenue Cycle Service 141,Application Service,Revenue Cycle,Revenue Cycle Owner,Platform Reliability,Service Management,Tier 2,SaaS,Production,VEN-DATABRICKS,CON-DATABRICKS-2028,Internal,Silver,ServiceNow CMDB,CI-SVC-141,CMDB Stewardship,2026-06-04,0.84,true,
CI-SVC-142,Patient Access Service 142,Application Service,Patient Access,Patient Access Owner,Platform Reliability,Service Management,Tier 2,AWS managed service,Production,VEN-AMS-EPIC,CON-AMS-EPIC-2026,Internal,Silver,ServiceNow CMDB,CI-SVC-142,CMDB Stewardship,2026-06-04,0.84,true,
CI-SVC-143,Claims Service 143,Application Service,Claims,Claims Owner,Platform Reliability,Service Management,Tier 2,Hybrid,Production,VEN-AMS-DATA,CON-AMS-DATA-2026,Restricted,Silver,ServiceNow CMDB,CI-SVC-143,CMDB Stewardship,2026-06-04,0.84,true,
CI-SVC-144,Care Management Service 144,Application Service,Care Management,Care Management Owner,Platform Reliability,Service Management,Tier 1,SaaS,Production,VEN-AWS,CON-AWS-EA-2027,Restricted,Gold,ServiceNow CMDB,CI-SVC-144,CMDB Stewardship,2026-06-04,0.84,true,
CI-SVC-145,Population Health Service 145,Application Service,Population Health,Population Health Owner,Platform Reliability,Service Management,Tier 2,AWS managed service,Production,VEN-EPIC,CON-EPIC-CORE-2027,Internal,Silver,ServiceNow CMDB,CI-SVC-145,CMDB Stewardship,2026-06-04,0.84,true,
CI-SVC-146,Finance Service 146,Application Service,Finance,Finance Owner,Platform Reliability,Service Management,Tier 2,Hybrid,Production,VEN-MICROSOFT,CON-M365-2028,Internal,Silver,ServiceNow CMDB,CI-SVC-146,CMDB Stewardship,2026-06-04,0.84,true,
CI-SVC-147,Supply Chain Service 147,Application Service,Supply Chain,Supply Chain Owner,Platform Reliability,Service Management,Tier 2,SaaS,Production,VEN-ORACLE,CON-ORACLE-ERP-2028,Internal,Silver,ServiceNow CMDB,CI-SVC-147,CMDB Stewardship,2026-06-04,0.84,true,
CI-SVC-148,Security Service 148,Application Service,Security,Security Owner,Platform Reliability,Service Management,Tier 2,AWS managed service,Production,VEN-SNOW,CON-SNOW-2028,Internal,Gold,ServiceNow CMDB,CI-SVC-148,CMDB Stewardship,2026-06-04,0.84,true,
CI-SVC-149,Data Platform Service 149,Application Service,Data Platform,Data Platform Owner,Platform Reliability,Service Management,Tier 2,Hybrid,Production,VEN-DATABRICKS,CON-DATABRICKS-2028,Internal,Silver,ServiceNow CMDB,CI-SVC-149,CMDB Stewardship,2026-06-04,0.84,true,
CI-SVC-150,Clinical Documentation Service 150,Application Service,Clinical Documentation,Clinical Documentation Owner,Platform Reliability,Service Management,Tier 2,SaaS,Production,VEN-AMS-EPIC,CON-AMS-EPIC-2026,Restricted,Silver,ServiceNow CMDB,CI-SVC-150,CMDB Stewardship,2026-06-04,0.84,true,
CI-SVC-151,Revenue Cycle Service 151,Application Service,Revenue Cycle,Revenue Cycle Owner,Platform Reliability,Service Management,Tier 2,AWS managed service,Production,VEN-AMS-DATA,CON-AMS-DATA-2026,Internal,Silver,ServiceNow CMDB,CI-SVC-151,CMDB Stewardship,2026-06-04,0.84,true,
CI-SVC-152,Patient Access Service 152,Application Service,Patient Access,Patient Access Owner,Platform Reliability,Service Management,Tier 2,Hybrid,Production,VEN-AWS,CON-AWS-EA-2027,Internal,Gold,ServiceNow CMDB,CI-SVC-152,CMDB Stewardship,2026-06-04,0.84,true,
CI-SVC-153,Claims Service 153,Application Service,Claims,Claims Owner,Platform Reliability,Service Management,Tier 1,SaaS,Production,VEN-EPIC,CON-EPIC-CORE-2027,Restricted,Silver,ServiceNow CMDB,CI-SVC-153,CMDB Stewardship,2026-06-04,0.84,true,
CI-SVC-154,Care Management Service 154,Application Service,Care Management,Care Management Owner,Platform Reliability,Service Management,Tier 2,AWS managed service,Production,VEN-MICROSOFT,CON-M365-2028,Restricted,Silver,ServiceNow CMDB,CI-SVC-154,CMDB Stewardship,2026-06-04,0.84,true,
CI-SVC-155,Population Health Service 155,Application Service,Population Health,Population Health Owner,Platform Reliability,Service Management,Tier 2,Hybrid,Production,VEN-ORACLE,CON-ORACLE-ERP-2028,Internal,Silver,ServiceNow CMDB,CI-SVC-155,CMDB Stewardship,2026-06-04,0.84,true,
CI-SVC-156,Finance Service 156,Application Service,Finance,Finance Owner,Platform Reliability,Service Management,Tier 2,SaaS,Production,VEN-SNOW,CON-SNOW-2028,Internal,Gold,ServiceNow CMDB,CI-SVC-156,CMDB Stewardship,2026-06-04,0.84,true,
CI-SVC-157,Supply Chain Service 157,Application Service,Supply Chain,Supply Chain Owner,Platform Reliability,Service Management,Tier 2,AWS managed service,Production,VEN-DATABRICKS,CON-DATABRICKS-2028,Internal,Silver,ServiceNow CMDB,CI-SVC-157,CMDB Stewardship,2026-06-04,0.84,true,
CI-SVC-158,Security Service 158,Application Service,Security,Security Owner,Platform Reliability,Service Management,Tier 2,Hybrid,Production,VEN-AMS-EPIC,CON-AMS-EPIC-2026,Internal,Silver,ServiceNow CMDB,CI-SVC-158,CMDB Stewardship,2026-06-04,0.84,true,
CI-SVC-159,Data Platform Service 159,Application Service,Data Platform,Data Platform Owner,Platform Reliability,Service Management,Tier 2,SaaS,Production,VEN-AMS-DATA,CON-AMS-DATA-2026,Internal,Silver,ServiceNow CMDB,CI-SVC-159,CMDB Stewardship,2026-06-04,0.84,true,
CI-SVC-160,Clinical Documentation Service 160,Application Service,Clinical Documentation,Clinical Documentation Owner,Platform Reliability,Service Management,Tier 2,AWS managed service,Production,VEN-AWS,CON-AWS-EA-2027,Restricted,Gold,ServiceNow CMDB,CI-SVC-160,CMDB Stewardship,2026-06-04,0.84,true,
CI-SVC-161,Revenue Cycle Service 161,Application Service,Revenue Cycle,Revenue Cycle Owner,Platform Reliability,Service Management,Tier 2,Hybrid,Production,VEN-EPIC,CON-EPIC-CORE-2027,Internal,Silver,ServiceNow CMDB,CI-SVC-161,CMDB Stewardship,2026-06-04,0.84,true,
CI-SVC-162,Patient Access Service 162,Application Service,Patient Access,Patient Access Owner,Platform Reliability,Service Management,Tier 1,SaaS,Production,VEN-MICROSOFT,CON-M365-2028,Internal,Silver,ServiceNow CMDB,CI-SVC-162,CMDB Stewardship,2026-06-04,0.84,true,
CI-SVC-163,Claims Service 163,Application Service,Claims,Claims Owner,Platform Reliability,Service Management,Tier 2,AWS managed service,Production,VEN-ORACLE,CON-ORACLE-ERP-2028,Restricted,Silver,ServiceNow CMDB,CI-SVC-163,CMDB Stewardship,2026-06-04,0.84,true,
CI-SVC-164,Care Management Service 164,Application Service,Care Management,Care Management Owner,Platform Reliability,Service Management,Tier 2,Hybrid,Production,VEN-SNOW,CON-SNOW-2028,Restricted,Gold,ServiceNow CMDB,CI-SVC-164,CMDB Stewardship,2026-06-04,0.84,true,
CI-SVC-165,Population Health Service 165,Application Service,Population Health,Population Health Owner,Platform Reliability,Service Management,Tier 2,SaaS,Production,VEN-DATABRICKS,CON-DATABRICKS-2028,Internal,Silver,ServiceNow CMDB,CI-SVC-165,CMDB Stewardship,2026-06-04,0.84,true,
CI-SVC-166,Finance Service 166,Application Service,Finance,Finance Owner,Platform Reliability,Service Management,Tier 2,AWS managed service,Production,VEN-AMS-EPIC,CON-AMS-EPIC-2026,Internal,Silver,ServiceNow CMDB,CI-SVC-166,CMDB Stewardship,2026-06-04,0.84,true,
CI-SVC-167,Supply Chain Service 167,Application Service,Supply Chain,Supply Chain Owner,Platform Reliability,Service Management,Tier 2,Hybrid,Production,VEN-AMS-DATA,CON-AMS-DATA-2026,Internal,Silver,ServiceNow CMDB,CI-SVC-167,CMDB Stewardship,2026-06-04,0.84,true,
CI-SVC-168,Security Service 168,Application Service,Security,Security Owner,Platform Reliability,Service Management,Tier 2,SaaS,Production,VEN-AWS,CON-AWS-EA-2027,Internal,Gold,ServiceNow CMDB,CI-SVC-168,CMDB Stewardship,2026-06-04,0.84,true,
CI-SVC-169,Data Platform Service 169,Application Service,Data Platform,Data Platform Owner,Platform Reliability,Service Management,Tier 2,AWS managed service,Production,VEN-EPIC,CON-EPIC-CORE-2027,Internal,Silver,ServiceNow CMDB,CI-SVC-169,CMDB Stewardship,2026-06-04,0.84,true,
CI-SVC-170,Clinical Documentation Service 170,Application Service,Clinical Documentation,Clinical Documentation Owner,Platform Reliability,Service Management,Tier 2,Hybrid,Production,VEN-MICROSOFT,CON-M365-2028,Restricted,Silver,ServiceNow CMDB,CI-SVC-170,CMDB Stewardship,2026-06-04,0.84,true,
CI-SVC-171,Revenue Cycle Service 171,Application Service,Revenue Cycle,Revenue Cycle Owner,Platform Reliability,Service Management,Tier 1,SaaS,Production,VEN-ORACLE,CON-ORACLE-ERP-2028,Internal,Silver,ServiceNow CMDB,CI-SVC-171,CMDB Stewardship,2026-06-04,0.84,true,
CI-SVC-172,Patient Access Service 172,Application Service,Patient Access,Patient Access Owner,Platform Reliability,Service Management,Tier 2,AWS managed service,Production,VEN-SNOW,CON-SNOW-2028,Internal,Gold,ServiceNow CMDB,CI-SVC-172,CMDB Stewardship,2026-06-04,0.84,true,
CI-SVC-173,Claims Service 173,Application Service,Claims,Claims Owner,Platform Reliability,Service Management,Tier 2,Hybrid,Production,VEN-DATABRICKS,CON-DATABRICKS-2028,Restricted,Silver,ServiceNow CMDB,CI-SVC-173,CMDB Stewardship,2026-06-04,0.84,true,
CI-SVC-174,Care Management Service 174,Application Service,Care Management,Care Management Owner,Platform Reliability,Service Management,Tier 2,SaaS,Production,VEN-AMS-EPIC,CON-AMS-EPIC-2026,Restricted,Silver,ServiceNow CMDB,CI-SVC-174,CMDB Stewardship,2026-06-04,0.84,true,
CI-SVC-175,Population Health Service 175,Application Service,Population Health,Population Health Owner,Platform Reliability,Service Management,Tier 2,AWS managed service,Production,VEN-AMS-DATA,CON-AMS-DATA-2026,Internal,Silver,ServiceNow CMDB,CI-SVC-175,CMDB Stewardship,2026-06-04,0.84,true,
CI-SVC-176,Finance Service 176,Application Service,Finance,Finance Owner,Platform Reliability,Service Management,Tier 2,Hybrid,Production,VEN-AWS,CON-AWS-EA-2027,Internal,Gold,ServiceNow CMDB,CI-SVC-176,CMDB Stewardship,2026-06-04,0.84,true,
CI-SVC-177,Supply Chain Service 177,Application Service,Supply Chain,Supply Chain Owner,Platform Reliability,Service Management,Tier 2,SaaS,Production,VEN-EPIC,CON-EPIC-CORE-2027,Internal,Silver,ServiceNow CMDB,CI-SVC-177,CMDB Stewardship,2026-06-04,0.84,true,
CI-SVC-178,Security Service 178,Application Service,Security,Security Owner,Platform Reliability,Service Management,Tier 2,AWS managed service,Production,VEN-MICROSOFT,CON-M365-2028,Internal,Silver,ServiceNow CMDB,CI-SVC-178,CMDB Stewardship,2026-06-04,0.84,true,
CI-SVC-179,Data Platform Service 179,Application Service,Data Platform,Data Platform Owner,Platform Reliability,Service Management,Tier 2,Hybrid,Production,VEN-ORACLE,CON-ORACLE-ERP-2028,Internal,Silver,ServiceNow CMDB,CI-SVC-179,CMDB Stewardship,2026-06-04,0.84,true,
CI-SVC-180,Clinical Documentation Service 180,Application Service,Clinical Documentation,Clinical Documentation Owner,Platform Reliability,Service Management,Tier 1,SaaS,Production,VEN-SNOW,CON-SNOW-2028,Restricted,Gold,ServiceNow CMDB,CI-SVC-180,CMDB Stewardship,2026-06-04,0.84,true,
CI-SVC-181,Revenue Cycle Service 181,Application Service,Revenue Cycle,Revenue Cycle Owner,Platform Reliability,Service Management,Tier 2,AWS managed service,Production,VEN-DATABRICKS,CON-DATABRICKS-2028,Internal,Silver,ServiceNow CMDB,CI-SVC-181,CMDB Stewardship,2026-06-04,0.84,true,
CI-SVC-182,Patient Access Service 182,Application Service,Patient Access,Patient Access Owner,Platform Reliability,Service Management,Tier 2,Hybrid,Production,VEN-AMS-EPIC,CON-AMS-EPIC-2026,Internal,Silver,ServiceNow CMDB,CI-SVC-182,CMDB Stewardship,2026-06-04,0.84,true,
CI-SVC-183,Claims Service 183,Application Service,Claims,Claims Owner,Platform Reliability,Service Management,Tier 2,SaaS,Production,VEN-AMS-DATA,CON-AMS-DATA-2026,Restricted,Silver,ServiceNow CMDB,CI-SVC-183,CMDB Stewardship,2026-06-04,0.84,true,
CI-SVC-184,Care Management Service 184,Application Service,Care Management,Care Management Owner,Platform Reliability,Service Management,Tier 2,AWS managed service,Production,VEN-AWS,CON-AWS-EA-2027,Restricted,Gold,ServiceNow CMDB,CI-SVC-184,CMDB Stewardship,2026-06-04,0.84,true,
CI-SVC-185,Population Health Service 185,Application Service,Population Health,Population Health Owner,Platform Reliability,Service Management,Tier 2,Hybrid,Production,VEN-EPIC,CON-EPIC-CORE-2027,Internal,Silver,ServiceNow CMDB,CI-SVC-185,CMDB Stewardship,2026-06-04,0.84,true,
CI-SVC-186,Finance Service 186,Application Service,Finance,Finance Owner,Platform Reliability,Service Management,Tier 2,SaaS,Production,VEN-MICROSOFT,CON-M365-2028,Internal,Silver,ServiceNow CMDB,CI-SVC-186,CMDB Stewardship,2026-06-04,0.84,true,
CI-SVC-187,Supply Chain Service 187,Application Service,Supply Chain,Supply Chain Owner,Platform Reliability,Service Management,Tier 2,AWS managed service,Production,VEN-ORACLE,CON-ORACLE-ERP-2028,Internal,Silver,ServiceNow CMDB,CI-SVC-187,CMDB Stewardship,2026-06-04,0.84,true,
CI-SVC-188,Security Service 188,Application Service,Security,Security Owner,Platform Reliability,Service Management,Tier 2,Hybrid,Production,VEN-SNOW,CON-SNOW-2028,Internal,Gold,ServiceNow CMDB,CI-SVC-188,CMDB Stewardship,2026-06-04,0.84,true,
CI-SVC-189,Data Platform Service 189,Application Service,Data Platform,Data Platform Owner,Platform Reliability,Service Management,Tier 1,SaaS,Production,VEN-DATABRICKS,CON-DATABRICKS-2028,Internal,Silver,ServiceNow CMDB,CI-SVC-189,CMDB Stewardship,2026-06-04,0.84,true,
CI-SVC-190,Clinical Documentation Service 190,Application Service,Clinical Documentation,Clinical Documentation Owner,Platform Reliability,Service Management,Tier 2,AWS managed service,Production,VEN-AMS-EPIC,CON-AMS-EPIC-2026,Restricted,Silver,ServiceNow CMDB,CI-SVC-190,CMDB Stewardship,2026-06-04,0.84,true,
CI-SVC-191,Revenue Cycle Service 191,Application Service,Revenue Cycle,Revenue Cycle Owner,Platform Reliability,Service Management,Tier 2,Hybrid,Production,VEN-AMS-DATA,CON-AMS-DATA-2026,Internal,Silver,ServiceNow CMDB,CI-SVC-191,CMDB Stewardship,2026-06-04,0.84,true,
CI-SVC-192,Patient Access Service 192,Application Service,Patient Access,Patient Access Owner,Platform Reliability,Service Management,Tier 2,SaaS,Production,VEN-AWS,CON-AWS-EA-2027,Internal,Gold,ServiceNow CMDB,CI-SVC-192,CMDB Stewardship,2026-06-04,0.84,true,
CI-SVC-193,Claims Service 193,Application Service,Claims,Claims Owner,Platform Reliability,Service Management,Tier 2,AWS managed service,Production,VEN-EPIC,CON-EPIC-CORE-2027,Restricted,Silver,ServiceNow CMDB,CI-SVC-193,CMDB Stewardship,2026-06-04,0.84,true,
CI-SVC-194,Care Management Service 194,Application Service,Care Management,Care Management Owner,Platform Reliability,Service Management,Tier 2,Hybrid,Production,VEN-MICROSOFT,CON-M365-2028,Restricted,Silver,ServiceNow CMDB,CI-SVC-194,CMDB Stewardship,2026-06-04,0.84,true,
CI-SVC-195,Population Health Service 195,Application Service,Population Health,Population Health Owner,Platform Reliability,Service Management,Tier 2,SaaS,Production,VEN-ORACLE,CON-ORACLE-ERP-2028,Internal,Silver,ServiceNow CMDB,CI-SVC-195,CMDB Stewardship,2026-06-04,0.84,true,
CI-SVC-196,Finance Service 196,Application Service,Finance,Finance Owner,Platform Reliability,Service Management,Tier 2,AWS managed service,Production,VEN-SNOW,CON-SNOW-2028,Internal,Gold,ServiceNow CMDB,CI-SVC-196,CMDB Stewardship,2026-06-04,0.84,true,
CI-SVC-197,Supply Chain Service 197,Application Service,Supply Chain,Supply Chain Owner,Platform Reliability,Service Management,Tier 2,Hybrid,Production,VEN-DATABRICKS,CON-DATABRICKS-2028,Internal,Silver,ServiceNow CMDB,CI-SVC-197,CMDB Stewardship,2026-06-04,0.84,true,
CI-SVC-198,Security Service 198,Application Service,Security,Security Owner,Platform Reliability,Service Management,Tier 1,SaaS,Production,VEN-AMS-EPIC,CON-AMS-EPIC-2026,Internal,Silver,ServiceNow CMDB,CI-SVC-198,CMDB Stewardship,2026-06-04,0.84,true,
CI-SVC-199,Data Platform Service 199,Application Service,Data Platform,Data Platform Owner,Platform Reliability,Service Management,Tier 2,AWS managed service,Production,VEN-AMS-DATA,CON-AMS-DATA-2026,Internal,Silver,ServiceNow CMDB,CI-SVC-199,CMDB Stewardship,2026-06-04,0.84,true,
CI-SVC-200,Clinical Documentation Service 200,Application Service,Clinical Documentation,Clinical Documentation Owner,Platform Reliability,Service Management,Tier 2,Hybrid,Production,VEN-AWS,CON-AWS-EA-2027,Restricted,Gold,ServiceNow CMDB,CI-SVC-200,CMDB Stewardship,2026-06-04,0.84,true,
CI-SVC-201,Revenue Cycle Service 201,Application Service,Revenue Cycle,Revenue Cycle Owner,Platform Reliability,Service Management,Tier 2,SaaS,Production,VEN-EPIC,CON-EPIC-CORE-2027,Internal,Silver,ServiceNow CMDB,CI-SVC-201,CMDB Stewardship,2026-06-04,0.84,true,
CI-SVC-202,Patient Access Service 202,Application Service,Patient Access,Patient Access Owner,Platform Reliability,Service Management,Tier 2,AWS managed service,Production,VEN-MICROSOFT,CON-M365-2028,Internal,Silver,ServiceNow CMDB,CI-SVC-202,CMDB Stewardship,2026-06-04,0.84,true,
CI-SVC-203,Claims Service 203,Application Service,Claims,Claims Owner,Platform Reliability,Service Management,Tier 2,Hybrid,Production,VEN-ORACLE,CON-ORACLE-ERP-2028,Restricted,Silver,ServiceNow CMDB,CI-SVC-203,CMDB Stewardship,2026-06-04,0.84,true,
CI-SVC-204,Care Management Service 204,Application Service,Care Management,Care Management Owner,Platform Reliability,Service Management,Tier 2,SaaS,Production,VEN-SNOW,CON-SNOW-2028,Restricted,Gold,ServiceNow CMDB,CI-SVC-204,CMDB Stewardship,2026-06-04,0.84,true,
CI-SVC-205,Population Health Service 205,Application Service,Population Health,Population Health Owner,Platform Reliability,Service Management,Tier 2,AWS managed service,Production,VEN-DATABRICKS,CON-DATABRICKS-2028,Internal,Silver,ServiceNow CMDB,CI-SVC-205,CMDB Stewardship,2026-06-04,0.84,true,
CI-SVC-206,Finance Service 206,Application Service,Finance,Finance Owner,Platform Reliability,Service Management,Tier 2,Hybrid,Production,VEN-AMS-EPIC,CON-AMS-EPIC-2026,Internal,Silver,ServiceNow CMDB,CI-SVC-206,CMDB Stewardship,2026-06-04,0.84,true,
CI-SVC-207,Supply Chain Service 207,Application Service,Supply Chain,Supply Chain Owner,Platform Reliability,Service Management,Tier 1,SaaS,Production,VEN-AMS-DATA,CON-AMS-DATA-2026,Internal,Silver,ServiceNow CMDB,CI-SVC-207,CMDB Stewardship,2026-06-04,0.84,true,
CI-SVC-208,Security Service 208,Application Service,Security,Security Owner,Platform Reliability,Service Management,Tier 2,AWS managed service,Production,VEN-AWS,CON-AWS-EA-2027,Internal,Gold,ServiceNow CMDB,CI-SVC-208,CMDB Stewardship,2026-06-04,0.84,true,
CI-SVC-209,Data Platform Service 209,Application Service,Data Platform,Data Platform Owner,Platform Reliability,Service Management,Tier 2,Hybrid,Production,VEN-EPIC,CON-EPIC-CORE-2027,Internal,Silver,ServiceNow CMDB,CI-SVC-209,CMDB Stewardship,2026-06-04,0.84,true,
CI-SVC-210,Clinical Documentation Service 210,Application Service,Clinical Documentation,Clinical Documentation Owner,Platform Reliability,Service Management,Tier 2,SaaS,Production,VEN-MICROSOFT,CON-M365-2028,Restricted,Silver,ServiceNow CMDB,CI-SVC-210,CMDB Stewardship,2026-06-04,0.84,true,
CI-SVC-211,Revenue Cycle Service 211,Application Service,Revenue Cycle,Revenue Cycle Owner,Platform Reliability,Service Management,Tier 2,AWS managed service,Production,VEN-ORACLE,CON-ORACLE-ERP-2028,Internal,Silver,ServiceNow CMDB,CI-SVC-211,CMDB Stewardship,2026-06-04,0.84,true,
CI-SVC-212,Patient Access Service 212,Application Service,Patient Access,Patient Access Owner,Platform Reliability,Service Management,Tier 2,Hybrid,Production,VEN-SNOW,CON-SNOW-2028,Internal,Gold,ServiceNow CMDB,CI-SVC-212,CMDB Stewardship,2026-06-04,0.84,true,
CI-SVC-213,Claims Service 213,Application Service,Claims,Claims Owner,Platform Reliability,Service Management,Tier 2,SaaS,Production,VEN-DATABRICKS,CON-DATABRICKS-2028,Restricted,Silver,ServiceNow CMDB,CI-SVC-213,CMDB Stewardship,2026-06-04,0.84,true,
CI-SVC-214,Care Management Service 214,Application Service,Care Management,Care Management Owner,Platform Reliability,Service Management,Tier 2,AWS managed service,Production,VEN-AMS-EPIC,CON-AMS-EPIC-2026,Restricted,Silver,ServiceNow CMDB,CI-SVC-214,CMDB Stewardship,2026-06-04,0.84,true,
CI-SVC-215,Population Health Service 215,Application Service,Population Health,Population Health Owner,Platform Reliability,Service Management,Tier 2,Hybrid,Production,VEN-AMS-DATA,CON-AMS-DATA-2026,Internal,Silver,ServiceNow CMDB,CI-SVC-215,CMDB Stewardship,2026-06-04,0.84,true,
CI-SVC-216,Finance Service 216,Application Service,Finance,Finance Owner,Platform Reliability,Service Management,Tier 1,SaaS,Production,VEN-AWS,CON-AWS-EA-2027,Internal,Gold,ServiceNow CMDB,CI-SVC-216,CMDB Stewardship,2026-06-04,0.84,true,
CI-SVC-217,Supply Chain Service 217,Application Service,Supply Chain,Supply Chain Owner,Platform Reliability,Service Management,Tier 2,AWS managed service,Production,VEN-EPIC,CON-EPIC-CORE-2027,Internal,Silver,ServiceNow CMDB,CI-SVC-217,CMDB Stewardship,2026-06-04,0.84,true,
CI-SVC-218,Security Service 218,Application Service,Security,Security Owner,Platform Reliability,Service Management,Tier 2,Hybrid,Production,VEN-MICROSOFT,CON-M365-2028,Internal,Silver,ServiceNow CMDB,CI-SVC-218,CMDB Stewardship,2026-06-04,0.84,true,
CI-SVC-219,Data Platform Service 219,Application Service,Data Platform,Data Platform Owner,Platform Reliability,Service Management,Tier 2,SaaS,Production,VEN-ORACLE,CON-ORACLE-ERP-2028,Internal,Silver,ServiceNow CMDB,CI-SVC-219,CMDB Stewardship,2026-06-04,0.84,true,
CI-SVC-220,Clinical Documentation Service 220,Application Service,Clinical Documentation,Clinical Documentation Owner,Platform Reliability,Service Management,Tier 2,AWS managed service,Production,VEN-SNOW,CON-SNOW-2028,Restricted,Gold,ServiceNow CMDB,CI-SVC-220,CMDB Stewardship,2026-06-04,0.84,true,
CI-SVC-221,Revenue Cycle Service 221,Application Service,Revenue Cycle,Revenue Cycle Owner,Platform Reliability,Service Management,Tier 2,Hybrid,Production,VEN-DATABRICKS,CON-DATABRICKS-2028,Internal,Silver,ServiceNow CMDB,CI-SVC-221,CMDB Stewardship,2026-06-04,0.84,true,
CI-SVC-222,Patient Access Service 222,Application Service,Patient Access,Patient Access Owner,Platform Reliability,Service Management,Tier 2,SaaS,Production,VEN-AMS-EPIC,CON-AMS-EPIC-2026,Internal,Silver,ServiceNow CMDB,CI-SVC-222,CMDB Stewardship,2026-06-04,0.84,true,
CI-SVC-223,Claims Service 223,Application Service,Claims,Claims Owner,Platform Reliability,Service Management,Tier 2,AWS managed service,Production,VEN-AMS-DATA,CON-AMS-DATA-2026,Restricted,Silver,ServiceNow CMDB,CI-SVC-223,CMDB Stewardship,2026-06-04,0.84,true,
CI-SVC-224,Care Management Service 224,Application Service,Care Management,Care Management Owner,Platform Reliability,Service Management,Tier 2,Hybrid,Production,VEN-AWS,CON-AWS-EA-2027,Restricted,Gold,ServiceNow CMDB,CI-SVC-224,CMDB Stewardship,2026-06-04,0.84,true,
