relationship_id,from_ci_id,to_ci_id,relationship_type,dependency_direction,integration_pattern,data_flow,criticality,recovery_dependency,known_gap,source_system,source_record_id,source_owner,last_validated_date,confidence,evidence_usable,notes_gaps
REL-MH-0262,CI-LEGACY-VM-007,CI-SVC-152,monitored_by,from_to,Message queue,Claims EDI,Medium,false,,ServiceNow CMDB,REL-MH-0262,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0263,CI-LEGACY-VM-008,CI-SVC-159,integrates_with,from_to,Database replication,Financial batch,Medium,false,,ServiceNow CMDB,REL-MH-0263,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0264,CI-LEGACY-VM-009,CI-SVC-166,depends_on,from_to,File transfer,Telemetry,High,true,,ServiceNow CMDB,REL-MH-0264,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0265,CI-LEGACY-VM-010,CI-SVC-173,feeds,from_to,API,Identity token,Medium,false,,ServiceNow CMDB,REL-MH-0265,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0266,CI-LEGACY-VM-011,CI-SVC-180,authenticates_with,from_to,Batch,PHI batch,Medium,false,,ServiceNow CMDB,REL-MH-0266,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0267,CI-LEGACY-VM-012,CI-SVC-187,hosted_on,from_to,Message queue,FHIR API,Medium,false,,ServiceNow CMDB,REL-MH-0267,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0268,CI-LEGACY-VM-013,CI-SVC-194,monitored_by,from_to,Database replication,HL7 ADT,Medium,false,,ServiceNow CMDB,REL-MH-0268,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0269,CI-LEGACY-VM-014,CI-SVC-201,integrates_with,from_to,File transfer,Claims EDI,Medium,false,,ServiceNow CMDB,REL-MH-0269,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0270,CI-LEGACY-VM-015,CI-SVC-208,depends_on,from_to,API,Financial batch,Medium,false,,ServiceNow CMDB,REL-MH-0270,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0271,CI-LEGACY-VM-016,CI-SVC-215,feeds,from_to,Batch,Telemetry,Medium,false,,ServiceNow CMDB,REL-MH-0271,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0272,CI-LEGACY-VM-017,CI-SVC-222,authenticates_with,from_to,Message queue,Identity token,High,false,AWS-hosted VM dependency not yet modernized,ServiceNow CMDB,REL-MH-0272,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0273,CI-LEGACY-VM-018,CI-APP-EPIC-RESOLUTE-HB,hosted_on,from_to,Database replication,PHI batch,Medium,false,,ServiceNow CMDB,REL-MH-0273,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0274,CI-LEGACY-VM-019,CI-DATA-DATABRICKS,monitored_by,from_to,File transfer,FHIR API,Medium,false,,ServiceNow CMDB,REL-MH-0274,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0275,CI-LEGACY-VM-020,CI-LEGACY-VM-003,integrates_with,from_to,API,HL7 ADT,Medium,true,,ServiceNow CMDB,REL-MH-0275,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0276,CI-LEGACY-VM-021,CI-LEGACY-VM-010,depends_on,from_to,Batch,Claims EDI,Medium,false,,ServiceNow CMDB,REL-MH-0276,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0277,CI-LEGACY-VM-022,CI-LEGACY-VM-017,feeds,from_to,Message queue,Financial batch,Medium,false,,ServiceNow CMDB,REL-MH-0277,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0278,CI-LEGACY-VM-023,CI-LEGACY-VM-024,authenticates_with,from_to,Database replication,Telemetry,Medium,false,,ServiceNow CMDB,REL-MH-0278,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0279,CI-LEGACY-VM-024,CI-LEGACY-VM-031,hosted_on,from_to,File transfer,Identity token,Medium,false,,ServiceNow CMDB,REL-MH-0279,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0280,CI-LEGACY-VM-025,CI-LEGACY-VM-038,monitored_by,from_to,API,PHI batch,High,false,,ServiceNow CMDB,REL-MH-0280,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0281,CI-LEGACY-VM-026,CI-LEGACY-VM-045,integrates_with,from_to,Batch,FHIR API,Medium,false,,ServiceNow CMDB,REL-MH-0281,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0282,CI-LEGACY-VM-027,CI-LEGACY-VM-052,depends_on,from_to,Message queue,HL7 ADT,Medium,false,,ServiceNow CMDB,REL-MH-0282,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0283,CI-LEGACY-VM-028,CI-LEGACY-VM-059,feeds,from_to,Database replication,Claims EDI,Medium,false,,ServiceNow CMDB,REL-MH-0283,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0284,CI-LEGACY-VM-029,CI-LEGACY-VM-066,authenticates_with,from_to,File transfer,Financial batch,Medium,false,,ServiceNow CMDB,REL-MH-0284,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0285,CI-LEGACY-VM-030,CI-LEGACY-VM-073,hosted_on,from_to,API,Telemetry,Medium,false,,ServiceNow CMDB,REL-MH-0285,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0286,CI-LEGACY-VM-031,CI-LEGACY-VM-080,monitored_by,from_to,Batch,Identity token,Medium,true,,ServiceNow CMDB,REL-MH-0286,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0287,CI-LEGACY-VM-032,CI-LEGACY-VM-087,integrates_with,from_to,Message queue,PHI batch,Medium,false,,ServiceNow CMDB,REL-MH-0287,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0288,CI-LEGACY-VM-033,CI-LEGACY-VM-094,depends_on,from_to,Database replication,FHIR API,High,false,,ServiceNow CMDB,REL-MH-0288,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0289,CI-LEGACY-VM-034,CI-LEGACY-VM-101,feeds,from_to,File transfer,HL7 ADT,Medium,false,AWS-hosted VM dependency not yet modernized,ServiceNow CMDB,REL-MH-0289,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0290,CI-LEGACY-VM-035,CI-LEGACY-VM-108,authenticates_with,from_to,API,Claims EDI,Medium,false,,ServiceNow CMDB,REL-MH-0290,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0291,CI-LEGACY-VM-036,CI-LEGACY-VM-115,hosted_on,from_to,Batch,Financial batch,Medium,false,,ServiceNow CMDB,REL-MH-0291,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0292,CI-LEGACY-VM-037,CI-LEGACY-VM-122,monitored_by,from_to,Message queue,Telemetry,Medium,false,,ServiceNow CMDB,REL-MH-0292,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0293,CI-LEGACY-VM-038,CI-LEGACY-VM-129,integrates_with,from_to,Database replication,Identity token,Medium,false,,ServiceNow CMDB,REL-MH-0293,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0294,CI-LEGACY-VM-039,CI-SVC-136,depends_on,from_to,File transfer,PHI batch,Medium,false,,ServiceNow CMDB,REL-MH-0294,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0295,CI-LEGACY-VM-040,CI-SVC-143,feeds,from_to,API,FHIR API,Medium,false,,ServiceNow CMDB,REL-MH-0295,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0296,CI-LEGACY-VM-041,CI-SVC-150,authenticates_with,from_to,Batch,HL7 ADT,High,false,,ServiceNow CMDB,REL-MH-0296,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0297,CI-LEGACY-VM-042,CI-SVC-157,hosted_on,from_to,Message queue,Claims EDI,Medium,true,,ServiceNow CMDB,REL-MH-0297,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0298,CI-LEGACY-VM-043,CI-SVC-164,monitored_by,from_to,Database replication,Financial batch,Medium,false,,ServiceNow CMDB,REL-MH-0298,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0299,CI-LEGACY-VM-044,CI-SVC-171,integrates_with,from_to,File transfer,Telemetry,Medium,false,,ServiceNow CMDB,REL-MH-0299,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0300,CI-LEGACY-VM-045,CI-SVC-178,depends_on,from_to,API,Identity token,Medium,false,,ServiceNow CMDB,REL-MH-0300,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0301,CI-LEGACY-VM-046,CI-SVC-185,feeds,from_to,Batch,PHI batch,Medium,false,,ServiceNow CMDB,REL-MH-0301,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0302,CI-LEGACY-VM-047,CI-SVC-192,authenticates_with,from_to,Message queue,FHIR API,Medium,false,,ServiceNow CMDB,REL-MH-0302,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0303,CI-LEGACY-VM-048,CI-SVC-199,hosted_on,from_to,Database replication,HL7 ADT,Medium,false,,ServiceNow CMDB,REL-MH-0303,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0304,CI-LEGACY-VM-049,CI-SVC-206,monitored_by,from_to,File transfer,Claims EDI,High,false,,ServiceNow CMDB,REL-MH-0304,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0305,CI-LEGACY-VM-050,CI-SVC-213,integrates_with,from_to,API,Financial batch,Medium,false,,ServiceNow CMDB,REL-MH-0305,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0306,CI-LEGACY-VM-051,CI-SVC-220,depends_on,from_to,Batch,Telemetry,Medium,false,AWS-hosted VM dependency not yet modernized,ServiceNow CMDB,REL-MH-0306,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0307,CI-LEGACY-VM-052,CI-APP-EPIC-CLARITY,feeds,from_to,Message queue,Identity token,Medium,false,,ServiceNow CMDB,REL-MH-0307,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0308,CI-LEGACY-VM-053,CI-HCM-WORKDAY,authenticates_with,from_to,Database replication,PHI batch,Medium,true,,ServiceNow CMDB,REL-MH-0308,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0309,CI-LEGACY-VM-054,CI-LEGACY-VM-001,hosted_on,from_to,File transfer,FHIR API,Medium,false,,ServiceNow CMDB,REL-MH-0309,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0310,CI-LEGACY-VM-055,CI-LEGACY-VM-008,monitored_by,from_to,API,HL7 ADT,Medium,false,,ServiceNow CMDB,REL-MH-0310,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0311,CI-LEGACY-VM-056,CI-LEGACY-VM-015,integrates_with,from_to,Batch,Claims EDI,Medium,false,,ServiceNow CMDB,REL-MH-0311,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0312,CI-LEGACY-VM-057,CI-LEGACY-VM-022,depends_on,from_to,Message queue,Financial batch,High,false,,ServiceNow CMDB,REL-MH-0312,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0313,CI-LEGACY-VM-058,CI-LEGACY-VM-029,feeds,from_to,Database replication,Telemetry,Medium,false,,ServiceNow CMDB,REL-MH-0313,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0314,CI-LEGACY-VM-059,CI-LEGACY-VM-036,authenticates_with,from_to,File transfer,Identity token,Medium,false,,ServiceNow CMDB,REL-MH-0314,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0315,CI-LEGACY-VM-060,CI-LEGACY-VM-043,hosted_on,from_to,API,PHI batch,Medium,false,,ServiceNow CMDB,REL-MH-0315,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0316,CI-LEGACY-VM-061,CI-LEGACY-VM-050,monitored_by,from_to,Batch,FHIR API,Medium,false,,ServiceNow CMDB,REL-MH-0316,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0317,CI-LEGACY-VM-062,CI-LEGACY-VM-057,integrates_with,from_to,Message queue,HL7 ADT,Medium,false,,ServiceNow CMDB,REL-MH-0317,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0318,CI-LEGACY-VM-063,CI-LEGACY-VM-064,depends_on,from_to,Database replication,Claims EDI,Medium,false,,ServiceNow CMDB,REL-MH-0318,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0319,CI-LEGACY-VM-064,CI-LEGACY-VM-071,feeds,from_to,File transfer,Financial batch,Medium,true,,ServiceNow CMDB,REL-MH-0319,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0320,CI-LEGACY-VM-065,CI-LEGACY-VM-078,authenticates_with,from_to,API,Telemetry,High,false,,ServiceNow CMDB,REL-MH-0320,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0321,CI-LEGACY-VM-066,CI-LEGACY-VM-085,hosted_on,from_to,Batch,Identity token,Medium,false,,ServiceNow CMDB,REL-MH-0321,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0322,CI-LEGACY-VM-067,CI-LEGACY-VM-092,monitored_by,from_to,Message queue,PHI batch,Medium,false,,ServiceNow CMDB,REL-MH-0322,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0323,CI-LEGACY-VM-068,CI-LEGACY-VM-099,integrates_with,from_to,Database replication,FHIR API,Medium,false,AWS-hosted VM dependency not yet modernized,ServiceNow CMDB,REL-MH-0323,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0324,CI-LEGACY-VM-069,CI-LEGACY-VM-106,depends_on,from_to,File transfer,HL7 ADT,Medium,false,,ServiceNow CMDB,REL-MH-0324,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0325,CI-LEGACY-VM-070,CI-LEGACY-VM-113,feeds,from_to,API,Claims EDI,Medium,false,,ServiceNow CMDB,REL-MH-0325,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0326,CI-LEGACY-VM-071,CI-LEGACY-VM-120,authenticates_with,from_to,Batch,Financial batch,Medium,false,,ServiceNow CMDB,REL-MH-0326,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0327,CI-LEGACY-VM-072,CI-LEGACY-VM-127,hosted_on,from_to,Message queue,Telemetry,Medium,false,,ServiceNow CMDB,REL-MH-0327,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0328,CI-LEGACY-VM-073,CI-SVC-134,monitored_by,from_to,Database replication,Identity token,High,false,,ServiceNow CMDB,REL-MH-0328,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0329,CI-LEGACY-VM-074,CI-SVC-141,integrates_with,from_to,File transfer,PHI batch,Medium,false,,ServiceNow CMDB,REL-MH-0329,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0330,CI-LEGACY-VM-075,CI-SVC-148,depends_on,from_to,API,FHIR API,Medium,true,,ServiceNow CMDB,REL-MH-0330,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0331,CI-LEGACY-VM-076,CI-SVC-155,feeds,from_to,Batch,HL7 ADT,Medium,false,,ServiceNow CMDB,REL-MH-0331,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0332,CI-LEGACY-VM-077,CI-SVC-162,authenticates_with,from_to,Message queue,Claims EDI,Medium,false,,ServiceNow CMDB,REL-MH-0332,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0333,CI-LEGACY-VM-078,CI-SVC-169,hosted_on,from_to,Database replication,Financial batch,Medium,false,,ServiceNow CMDB,REL-MH-0333,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0334,CI-LEGACY-VM-079,CI-SVC-176,monitored_by,from_to,File transfer,Telemetry,Medium,false,,ServiceNow CMDB,REL-MH-0334,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0335,CI-LEGACY-VM-080,CI-SVC-183,integrates_with,from_to,API,Identity token,Medium,false,,ServiceNow CMDB,REL-MH-0335,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0336,CI-LEGACY-VM-081,CI-SVC-190,depends_on,from_to,Batch,PHI batch,High,false,,ServiceNow CMDB,REL-MH-0336,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0337,CI-LEGACY-VM-082,CI-SVC-197,feeds,from_to,Message queue,FHIR API,Medium,false,,ServiceNow CMDB,REL-MH-0337,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0338,CI-LEGACY-VM-083,CI-SVC-204,authenticates_with,from_to,Database replication,HL7 ADT,Medium,false,,ServiceNow CMDB,REL-MH-0338,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0339,CI-LEGACY-VM-084,CI-SVC-211,hosted_on,from_to,File transfer,Claims EDI,Medium,false,,ServiceNow CMDB,REL-MH-0339,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0340,CI-LEGACY-VM-085,CI-SVC-218,monitored_by,from_to,API,Financial batch,Medium,false,AWS-hosted VM dependency not yet modernized,ServiceNow CMDB,REL-MH-0340,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0341,CI-LEGACY-VM-086,CI-APP-EPIC-HYPERSPACE,integrates_with,from_to,Batch,Telemetry,Medium,true,,ServiceNow CMDB,REL-MH-0341,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0342,CI-LEGACY-VM-087,CI-API-FHIR-GATEWAY,depends_on,from_to,Message queue,Identity token,Medium,false,,ServiceNow CMDB,REL-MH-0342,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0343,CI-LEGACY-VM-088,CI-SEC-CROWDSTRIKE,feeds,from_to,Database replication,PHI batch,Medium,false,,ServiceNow CMDB,REL-MH-0343,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0344,CI-LEGACY-VM-089,CI-LEGACY-VM-006,authenticates_with,from_to,File transfer,FHIR API,High,false,,ServiceNow CMDB,REL-MH-0344,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0345,CI-LEGACY-VM-090,CI-LEGACY-VM-013,hosted_on,from_to,API,HL7 ADT,Medium,false,,ServiceNow CMDB,REL-MH-0345,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0346,CI-LEGACY-VM-091,CI-LEGACY-VM-020,monitored_by,from_to,Batch,Claims EDI,Medium,false,,ServiceNow CMDB,REL-MH-0346,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0347,CI-LEGACY-VM-092,CI-LEGACY-VM-027,integrates_with,from_to,Message queue,Financial batch,Medium,false,,ServiceNow CMDB,REL-MH-0347,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0348,CI-LEGACY-VM-093,CI-LEGACY-VM-034,depends_on,from_to,Database replication,Telemetry,Medium,false,,ServiceNow CMDB,REL-MH-0348,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0349,CI-LEGACY-VM-094,CI-LEGACY-VM-041,feeds,from_to,File transfer,Identity token,Medium,false,,ServiceNow CMDB,REL-MH-0349,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0350,CI-LEGACY-VM-095,CI-LEGACY-VM-048,authenticates_with,from_to,API,PHI batch,Medium,false,,ServiceNow CMDB,REL-MH-0350,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0351,CI-LEGACY-VM-096,CI-LEGACY-VM-055,hosted_on,from_to,Batch,FHIR API,Medium,false,,ServiceNow CMDB,REL-MH-0351,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0352,CI-LEGACY-VM-097,CI-LEGACY-VM-062,monitored_by,from_to,Message queue,HL7 ADT,High,true,,ServiceNow CMDB,REL-MH-0352,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0353,CI-LEGACY-VM-098,CI-LEGACY-VM-069,integrates_with,from_to,Database replication,Claims EDI,Medium,false,,ServiceNow CMDB,REL-MH-0353,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0354,CI-LEGACY-VM-099,CI-LEGACY-VM-076,depends_on,from_to,File transfer,Financial batch,Medium,false,,ServiceNow CMDB,REL-MH-0354,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0355,CI-LEGACY-VM-100,CI-LEGACY-VM-083,feeds,from_to,API,Telemetry,Medium,false,,ServiceNow CMDB,REL-MH-0355,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0356,CI-LEGACY-VM-101,CI-LEGACY-VM-090,authenticates_with,from_to,Batch,Identity token,Medium,false,,ServiceNow CMDB,REL-MH-0356,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0357,CI-LEGACY-VM-102,CI-LEGACY-VM-097,hosted_on,from_to,Message queue,PHI batch,Medium,false,AWS-hosted VM dependency not yet modernized,ServiceNow CMDB,REL-MH-0357,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0358,CI-LEGACY-VM-103,CI-LEGACY-VM-104,monitored_by,from_to,Database replication,FHIR API,Medium,false,,ServiceNow CMDB,REL-MH-0358,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0359,CI-LEGACY-VM-104,CI-LEGACY-VM-111,integrates_with,from_to,File transfer,HL7 ADT,Medium,false,,ServiceNow CMDB,REL-MH-0359,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0360,CI-LEGACY-VM-105,CI-LEGACY-VM-118,depends_on,from_to,API,Claims EDI,High,false,,ServiceNow CMDB,REL-MH-0360,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0361,CI-LEGACY-VM-106,CI-LEGACY-VM-125,feeds,from_to,Batch,Financial batch,Medium,false,,ServiceNow CMDB,REL-MH-0361,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0362,CI-LEGACY-VM-107,CI-SVC-132,authenticates_with,from_to,Message queue,Telemetry,Medium,false,,ServiceNow CMDB,REL-MH-0362,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0363,CI-LEGACY-VM-108,CI-SVC-139,hosted_on,from_to,Database replication,Identity token,Medium,true,,ServiceNow CMDB,REL-MH-0363,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0364,CI-LEGACY-VM-109,CI-SVC-146,monitored_by,from_to,File transfer,PHI batch,Medium,false,,ServiceNow CMDB,REL-MH-0364,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0365,CI-LEGACY-VM-110,CI-SVC-153,integrates_with,from_to,API,FHIR API,Medium,false,,ServiceNow CMDB,REL-MH-0365,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0366,CI-LEGACY-VM-111,CI-SVC-160,depends_on,from_to,Batch,HL7 ADT,Medium,false,,ServiceNow CMDB,REL-MH-0366,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0367,CI-LEGACY-VM-112,CI-SVC-167,feeds,from_to,Message queue,Claims EDI,Medium,false,,ServiceNow CMDB,REL-MH-0367,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0368,CI-LEGACY-VM-113,CI-SVC-174,authenticates_with,from_to,Database replication,Financial batch,High,false,,ServiceNow CMDB,REL-MH-0368,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0369,CI-LEGACY-VM-114,CI-SVC-181,hosted_on,from_to,File transfer,Telemetry,Medium,false,,ServiceNow CMDB,REL-MH-0369,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0370,CI-LEGACY-VM-115,CI-SVC-188,monitored_by,from_to,API,Identity token,Medium,false,,ServiceNow CMDB,REL-MH-0370,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0371,CI-LEGACY-VM-116,CI-SVC-195,integrates_with,from_to,Batch,PHI batch,Medium,false,,ServiceNow CMDB,REL-MH-0371,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0372,CI-LEGACY-VM-117,CI-SVC-202,depends_on,from_to,Message queue,FHIR API,Medium,false,,ServiceNow CMDB,REL-MH-0372,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0373,CI-LEGACY-VM-118,CI-SVC-209,feeds,from_to,Database replication,HL7 ADT,Medium,false,,ServiceNow CMDB,REL-MH-0373,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0374,CI-LEGACY-VM-119,CI-SVC-216,authenticates_with,from_to,File transfer,Claims EDI,Medium,true,AWS-hosted VM dependency not yet modernized,ServiceNow CMDB,REL-MH-0374,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0375,CI-LEGACY-VM-120,CI-SVC-223,hosted_on,from_to,API,Financial batch,Medium,false,,ServiceNow CMDB,REL-MH-0375,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0376,CI-LEGACY-VM-121,CI-APP-EPIC-RESOLUTE-PB,monitored_by,from_to,Batch,Telemetry,High,false,,ServiceNow CMDB,REL-MH-0376,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0377,CI-LEGACY-VM-122,CI-DATA-COLLIBRA,integrates_with,from_to,Message queue,Identity token,Medium,false,,ServiceNow CMDB,REL-MH-0377,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0378,CI-LEGACY-VM-123,CI-LEGACY-VM-004,depends_on,from_to,Database replication,PHI batch,Medium,false,,ServiceNow CMDB,REL-MH-0378,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0379,CI-LEGACY-VM-124,CI-LEGACY-VM-011,feeds,from_to,File transfer,FHIR API,Medium,false,,ServiceNow CMDB,REL-MH-0379,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0380,CI-LEGACY-VM-125,CI-LEGACY-VM-018,authenticates_with,from_to,API,HL7 ADT,Medium,false,,ServiceNow CMDB,REL-MH-0380,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0381,CI-LEGACY-VM-126,CI-LEGACY-VM-025,hosted_on,from_to,Batch,Claims EDI,Medium,false,,ServiceNow CMDB,REL-MH-0381,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0382,CI-LEGACY-VM-127,CI-LEGACY-VM-032,monitored_by,from_to,Message queue,Financial batch,Medium,false,,ServiceNow CMDB,REL-MH-0382,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0383,CI-LEGACY-VM-128,CI-LEGACY-VM-039,integrates_with,from_to,Database replication,Telemetry,Medium,false,,ServiceNow CMDB,REL-MH-0383,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0384,CI-LEGACY-VM-129,CI-LEGACY-VM-046,depends_on,from_to,File transfer,Identity token,High,false,,ServiceNow CMDB,REL-MH-0384,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0385,CI-LEGACY-VM-130,CI-LEGACY-VM-053,feeds,from_to,API,PHI batch,Medium,true,,ServiceNow CMDB,REL-MH-0385,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0386,CI-SVC-131,CI-LEGACY-VM-060,authenticates_with,from_to,Batch,FHIR API,Medium,false,,ServiceNow CMDB,REL-MH-0386,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0387,CI-SVC-132,CI-LEGACY-VM-067,hosted_on,from_to,Message queue,HL7 ADT,Medium,false,,ServiceNow CMDB,REL-MH-0387,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0388,CI-SVC-133,CI-LEGACY-VM-074,monitored_by,from_to,Database replication,Claims EDI,Medium,false,,ServiceNow CMDB,REL-MH-0388,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0389,CI-SVC-134,CI-LEGACY-VM-081,integrates_with,from_to,File transfer,Financial batch,Medium,false,,ServiceNow CMDB,REL-MH-0389,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0390,CI-SVC-135,CI-LEGACY-VM-088,depends_on,from_to,API,Telemetry,Medium,false,,ServiceNow CMDB,REL-MH-0390,CMDB Stewardship,2026-06-04,0.82,true,
