risk_id,risk_title,risk_type,control_id,policy_id,owner,severity,likelihood,status,linked_ci_ids,linked_vendor_ids,remediation_due_date,evidence_required,source_system,source_record_id,source_owner,last_validated_date,confidence,evidence_usable,notes_gaps
RISK-MH-0152,AWS-hosted workload not modernized 152,Financial,CTRL-MH-003,POL-MH-003,CTO,Critical,Unlikely,Accepted with controls,CI-SVC-137|CI-SVC-153,VEN-MH-043|VEN-MH-101,2026-09-30,"Control evidence, owner attestation, run-cost and continuity proof",Risk register,RISK-MH-0152,Risk and Compliance,2026-06-04,0.83,true,
RISK-MH-0153,Epic AMS transition knowledge gap 153,Clinical Safety,CTRL-MH-004,POL-MH-004,CFO,High,Likely,Open,CI-SVC-138|CI-SVC-162,VEN-MH-044|VEN-MH-106,2026-10-01,"Control evidence, owner attestation, run-cost and continuity proof",Risk register,RISK-MH-0153,Risk and Compliance,2026-06-04,0.83,true,
RISK-MH-0154,Data analytics AMS scope ambiguity 154,Sourcing,CTRL-MH-005,POL-MH-005,AI Governance Council,Medium,Possible,Mitigating,CI-SVC-139|CI-SVC-171,VEN-MH-045|VEN-EPIC,2026-10-02,"Control evidence, owner attestation, run-cost and continuity proof",Risk register,RISK-MH-0154,Risk and Compliance,2026-06-04,0.83,true,
RISK-MH-0155,PHI control evidence missing after migration 155,Operational,CTRL-MH-006,POL-MH-006,CISO,Critical,Unlikely,Accepted with controls,CI-SVC-140|CI-SVC-180,VEN-MH-046|VEN-WORKDAY,2026-10-03,"Control evidence, owner attestation, run-cost and continuity proof",Risk register,RISK-MH-0155,Risk and Compliance,2026-06-04,0.83,true,
RISK-MH-0156,Cloud run cost exceeds baseline 156,Compliance,CTRL-MH-007,POL-MH-007,CDAO,High,Likely,Open,CI-SVC-141|CI-SVC-189,VEN-MH-047|VEN-COLLIBRA,2026-10-04,"Control evidence, owner attestation, run-cost and continuity proof",Risk register,RISK-MH-0156,Risk and Compliance,2026-06-04,0.83,true,
RISK-MH-0157,Integration backlog affects clinical continuity 157,Financial,CTRL-MH-008,POL-MH-008,CTO,Medium,Possible,Mitigating,CI-SVC-142|CI-SVC-198,VEN-MH-048|VEN-MH-016,2026-10-05,"Control evidence, owner attestation, run-cost and continuity proof",Risk register,RISK-MH-0157,Risk and Compliance,2026-06-04,0.83,true,
RISK-MH-0158,CDAO stewardship capacity constraint 158,Clinical Safety,CTRL-MH-009,POL-MH-009,CFO,Critical,Unlikely,Accepted with controls,CI-SVC-143|CI-SVC-207,VEN-MH-049|VEN-MH-021,2026-10-06,"Control evidence, owner attestation, run-cost and continuity proof",Risk register,RISK-MH-0158,Risk and Compliance,2026-06-04,0.83,true,
RISK-MH-0159,BAA chain incomplete for AI workflow 159,Sourcing,CTRL-MH-010,POL-MH-010,AI Governance Council,High,Likely,Open,CI-SVC-144|CI-SVC-216,VEN-MH-050|VEN-MH-026,2026-10-07,"Control evidence, owner attestation, run-cost and continuity proof",Risk register,RISK-MH-0159,Risk and Compliance,2026-06-04,0.83,true,
RISK-MH-0160,AWS-hosted workload not modernized 160,Operational,CTRL-MH-011,POL-MH-011,CISO,Medium,Possible,Mitigating,CI-SVC-145|CI-APP-EPIC-HYPERSPACE,VEN-MH-051|VEN-MH-031,2026-10-08,"Control evidence, owner attestation, run-cost and continuity proof",Risk register,RISK-MH-0160,Risk and Compliance,2026-06-04,0.83,true,
RISK-MH-0161,Epic AMS transition knowledge gap 161,Compliance,CTRL-MH-012,POL-MH-012,CDAO,Critical,Unlikely,Accepted with controls,CI-SVC-146|CI-HCM-WORKDAY,VEN-MH-052|VEN-MH-036,2026-10-09,"Control evidence, owner attestation, run-cost and continuity proof",Risk register,RISK-MH-0161,Risk and Compliance,2026-06-04,0.83,true,
RISK-MH-0162,Data analytics AMS scope ambiguity 162,Financial,CTRL-MH-013,POL-MH-013,CTO,High,Likely,Open,CI-SVC-147|CI-LEGACY-VM-003,VEN-MH-053|VEN-MH-041,2026-10-10,"Control evidence, owner attestation, run-cost and continuity proof",Risk register,RISK-MH-0162,Risk and Compliance,2026-06-04,0.83,true,
RISK-MH-0163,PHI control evidence missing after migration 163,Clinical Safety,CTRL-MH-014,POL-MH-014,CFO,Medium,Possible,Mitigating,CI-SVC-148|CI-LEGACY-VM-012,VEN-MH-054|VEN-MH-046,2026-10-11,"Control evidence, owner attestation, run-cost and continuity proof",Risk register,RISK-MH-0163,Risk and Compliance,2026-06-04,0.83,true,
RISK-MH-0164,Cloud run cost exceeds baseline 164,Sourcing,CTRL-MH-015,POL-MH-015,AI Governance Council,Critical,Unlikely,Accepted with controls,CI-SVC-149|CI-LEGACY-VM-021,VEN-MH-055|VEN-MH-051,2026-10-12,"Control evidence, owner attestation, run-cost and continuity proof",Risk register,RISK-MH-0164,Risk and Compliance,2026-06-04,0.83,true,
RISK-MH-0165,Integration backlog affects clinical continuity 165,Operational,CTRL-MH-016,POL-MH-016,CISO,High,Likely,Open,CI-SVC-150|CI-LEGACY-VM-030,VEN-MH-056|VEN-MH-056,2026-10-13,"Control evidence, owner attestation, run-cost and continuity proof",Risk register,RISK-MH-0165,Risk and Compliance,2026-06-04,0.83,true,
RISK-MH-0166,CDAO stewardship capacity constraint 166,Compliance,CTRL-MH-017,POL-MH-017,CDAO,Medium,Possible,Mitigating,CI-SVC-151|CI-LEGACY-VM-039,VEN-MH-057|VEN-MH-061,2026-10-14,"Control evidence, owner attestation, run-cost and continuity proof",Risk register,RISK-MH-0166,Risk and Compliance,2026-06-04,0.83,true,
RISK-MH-0167,BAA chain incomplete for AI workflow 167,Financial,CTRL-MH-018,POL-MH-018,CTO,Critical,Unlikely,Accepted with controls,CI-SVC-152|CI-LEGACY-VM-048,VEN-MH-058|VEN-MH-066,2026-10-15,"Control evidence, owner attestation, run-cost and continuity proof",Risk register,RISK-MH-0167,Risk and Compliance,2026-06-04,0.83,true,
RISK-MH-0168,AWS-hosted workload not modernized 168,Clinical Safety,CTRL-MH-019,POL-MH-019,CFO,High,Likely,Open,CI-SVC-153|CI-LEGACY-VM-057,VEN-MH-059|VEN-MH-071,2026-10-16,"Control evidence, owner attestation, run-cost and continuity proof",Risk register,RISK-MH-0168,Risk and Compliance,2026-06-04,0.83,true,
RISK-MH-0169,Epic AMS transition knowledge gap 169,Sourcing,CTRL-MH-020,POL-MH-020,AI Governance Council,Medium,Possible,Mitigating,CI-SVC-154|CI-LEGACY-VM-066,VEN-MH-060|VEN-MH-076,2026-10-17,"Control evidence, owner attestation, run-cost and continuity proof",Risk register,RISK-MH-0169,Risk and Compliance,2026-06-04,0.83,true,
RISK-MH-0170,Data analytics AMS scope ambiguity 170,Operational,CTRL-MH-021,POL-MH-021,CISO,Critical,Unlikely,Accepted with controls,CI-SVC-155|CI-LEGACY-VM-075,VEN-MH-061|VEN-MH-081,2026-10-18,"Control evidence, owner attestation, run-cost and continuity proof",Risk register,RISK-MH-0170,Risk and Compliance,2026-06-04,0.83,true,
RISK-MH-0171,PHI control evidence missing after migration 171,Compliance,CTRL-MH-022,POL-MH-022,CDAO,High,Likely,Open,CI-SVC-156|CI-LEGACY-VM-084,VEN-MH-062|VEN-MH-086,2026-10-19,"Control evidence, owner attestation, run-cost and continuity proof",Risk register,RISK-MH-0171,Risk and Compliance,2026-06-04,0.83,true,
RISK-MH-0172,Cloud run cost exceeds baseline 172,Financial,CTRL-MH-023,POL-MH-023,CTO,Medium,Possible,Mitigating,CI-SVC-157|CI-LEGACY-VM-093,VEN-MH-063|VEN-MH-091,2026-10-20,"Control evidence, owner attestation, run-cost and continuity proof",Risk register,RISK-MH-0172,Risk and Compliance,2026-06-04,0.83,true,
RISK-MH-0173,Integration backlog affects clinical continuity 173,Clinical Safety,CTRL-MH-024,POL-MH-024,CFO,Critical,Unlikely,Accepted with controls,CI-SVC-158|CI-LEGACY-VM-102,VEN-MH-064|VEN-MH-096,2026-10-21,"Control evidence, owner attestation, run-cost and continuity proof",Risk register,RISK-MH-0173,Risk and Compliance,2026-06-04,0.83,true,
RISK-MH-0174,CDAO stewardship capacity constraint 174,Sourcing,CTRL-MH-025,POL-MH-025,AI Governance Council,High,Likely,Open,CI-SVC-159|CI-LEGACY-VM-111,VEN-MH-065|VEN-MH-101,2026-10-22,"Control evidence, owner attestation, run-cost and continuity proof",Risk register,RISK-MH-0174,Risk and Compliance,2026-06-04,0.83,true,
RISK-MH-0175,BAA chain incomplete for AI workflow 175,Operational,CTRL-MH-026,POL-MH-026,CISO,Medium,Possible,Mitigating,CI-SVC-160|CI-LEGACY-VM-120,VEN-MH-066|VEN-MH-106,2026-10-23,"Control evidence, owner attestation, run-cost and continuity proof",Risk register,RISK-MH-0175,Risk and Compliance,2026-06-04,0.83,true,
RISK-MH-0176,AWS-hosted workload not modernized 176,Compliance,CTRL-MH-027,POL-MH-027,CDAO,Critical,Unlikely,Accepted with controls,CI-SVC-161|CI-LEGACY-VM-129,VEN-MH-067|VEN-EPIC,2026-10-24,"Control evidence, owner attestation, run-cost and continuity proof",Risk register,RISK-MH-0176,Risk and Compliance,2026-06-04,0.83,true,
RISK-MH-0177,Epic AMS transition knowledge gap 177,Financial,CTRL-MH-028,POL-MH-028,CTO,High,Likely,Open,CI-SVC-162|CI-SVC-138,VEN-MH-068|VEN-WORKDAY,2026-10-25,"Control evidence, owner attestation, run-cost and continuity proof",Risk register,RISK-MH-0177,Risk and Compliance,2026-06-04,0.83,true,
RISK-MH-0178,Data analytics AMS scope ambiguity 178,Clinical Safety,CTRL-MH-029,POL-MH-029,CFO,Medium,Possible,Mitigating,CI-SVC-163|CI-SVC-147,VEN-MH-069|VEN-COLLIBRA,2026-10-26,"Control evidence, owner attestation, run-cost and continuity proof",Risk register,RISK-MH-0178,Risk and Compliance,2026-06-04,0.83,true,
RISK-MH-0179,PHI control evidence missing after migration 179,Sourcing,CTRL-MH-030,POL-MH-030,AI Governance Council,Critical,Unlikely,Accepted with controls,CI-SVC-164|CI-SVC-156,VEN-MH-070|VEN-MH-016,2026-10-27,"Control evidence, owner attestation, run-cost and continuity proof",Risk register,RISK-MH-0179,Risk and Compliance,2026-06-04,0.83,true,
RISK-MH-0180,Cloud run cost exceeds baseline 180,Operational,CTRL-MH-031,POL-MH-031,CISO,High,Likely,Open,CI-SVC-165|CI-SVC-165,VEN-MH-071|VEN-MH-021,2026-10-28,"Control evidence, owner attestation, run-cost and continuity proof",Risk register,RISK-MH-0180,Risk and Compliance,2026-06-04,0.83,true,
RISK-MH-0181,Integration backlog affects clinical continuity 181,Compliance,CTRL-MH-032,POL-MH-032,CDAO,Medium,Possible,Mitigating,CI-SVC-166|CI-SVC-174,VEN-MH-072|VEN-MH-026,2026-10-29,"Control evidence, owner attestation, run-cost and continuity proof",Risk register,RISK-MH-0181,Risk and Compliance,2026-06-04,0.83,true,
RISK-MH-0182,CDAO stewardship capacity constraint 182,Financial,CTRL-MH-033,POL-MH-033,CTO,Critical,Unlikely,Accepted with controls,CI-SVC-167|CI-SVC-183,VEN-MH-073|VEN-MH-031,2026-10-30,"Control evidence, owner attestation, run-cost and continuity proof",Risk register,RISK-MH-0182,Risk and Compliance,2026-06-04,0.83,true,
RISK-MH-0183,BAA chain incomplete for AI workflow 183,Clinical Safety,CTRL-MH-034,POL-MH-034,CFO,High,Likely,Open,CI-SVC-168|CI-SVC-192,VEN-MH-074|VEN-MH-036,2026-10-31,"Control evidence, owner attestation, run-cost and continuity proof",Risk register,RISK-MH-0183,Risk and Compliance,2026-06-04,0.83,true,
RISK-MH-0184,AWS-hosted workload not modernized 184,Sourcing,CTRL-MH-035,POL-MH-035,AI Governance Council,Medium,Possible,Mitigating,CI-SVC-169|CI-SVC-201,VEN-MH-075|VEN-MH-041,2026-11-01,"Control evidence, owner attestation, run-cost and continuity proof",Risk register,RISK-MH-0184,Risk and Compliance,2026-06-04,0.83,true,
RISK-MH-0185,Epic AMS transition knowledge gap 185,Operational,CTRL-MH-036,POL-MH-036,CISO,Critical,Unlikely,Accepted with controls,CI-SVC-170|CI-SVC-210,VEN-MH-076|VEN-MH-046,2026-11-02,"Control evidence, owner attestation, run-cost and continuity proof",Risk register,RISK-MH-0185,Risk and Compliance,2026-06-04,0.83,true,
RISK-MH-0186,Data analytics AMS scope ambiguity 186,Compliance,CTRL-MH-037,POL-MH-037,CDAO,High,Likely,Open,CI-SVC-171|CI-SVC-219,VEN-MH-077|VEN-MH-051,2026-11-03,"Control evidence, owner attestation, run-cost and continuity proof",Risk register,RISK-MH-0186,Risk and Compliance,2026-06-04,0.83,true,
RISK-MH-0187,PHI control evidence missing after migration 187,Financial,CTRL-MH-038,POL-MH-038,CTO,Medium,Possible,Mitigating,CI-SVC-172|CI-APP-EPIC-MYCHART,VEN-MH-078|VEN-MH-056,2026-11-04,"Control evidence, owner attestation, run-cost and continuity proof",Risk register,RISK-MH-0187,Risk and Compliance,2026-06-04,0.83,true,
RISK-MH-0188,Cloud run cost exceeds baseline 188,Clinical Safety,CTRL-MH-039,POL-MH-039,CFO,Critical,Unlikely,Accepted with controls,CI-SVC-173|CI-DATA-COLLIBRA,VEN-MH-079|VEN-MH-061,2026-11-05,"Control evidence, owner attestation, run-cost and continuity proof",Risk register,RISK-MH-0188,Risk and Compliance,2026-06-04,0.83,true,
RISK-MH-0189,Integration backlog affects clinical continuity 189,Sourcing,CTRL-MH-040,POL-MH-040,AI Governance Council,High,Likely,Open,CI-SVC-174|CI-LEGACY-VM-006,VEN-MH-080|VEN-MH-066,2026-11-06,"Control evidence, owner attestation, run-cost and continuity proof",Risk register,RISK-MH-0189,Risk and Compliance,2026-06-04,0.83,true,
RISK-MH-0190,CDAO stewardship capacity constraint 190,Operational,CTRL-MH-041,POL-MH-041,CISO,Medium,Possible,Mitigating,CI-SVC-175|CI-LEGACY-VM-015,VEN-MH-081|VEN-MH-071,2026-11-07,"Control evidence, owner attestation, run-cost and continuity proof",Risk register,RISK-MH-0190,Risk and Compliance,2026-06-04,0.83,true,
RISK-MH-0191,BAA chain incomplete for AI workflow 191,Compliance,CTRL-MH-042,POL-MH-042,CDAO,Critical,Unlikely,Accepted with controls,CI-SVC-176|CI-LEGACY-VM-024,VEN-MH-082|VEN-MH-076,2026-11-08,"Control evidence, owner attestation, run-cost and continuity proof",Risk register,RISK-MH-0191,Risk and Compliance,2026-06-04,0.83,true,
RISK-MH-0192,AWS-hosted workload not modernized 192,Financial,CTRL-MH-043,POL-MH-043,CTO,High,Likely,Open,CI-SVC-177|CI-LEGACY-VM-033,VEN-MH-083|VEN-MH-081,2026-11-09,"Control evidence, owner attestation, run-cost and continuity proof",Risk register,RISK-MH-0192,Risk and Compliance,2026-06-04,0.83,true,
RISK-MH-0193,Epic AMS transition knowledge gap 193,Clinical Safety,CTRL-MH-044,POL-MH-044,CFO,Medium,Possible,Mitigating,CI-SVC-178|CI-LEGACY-VM-042,VEN-MH-084|VEN-MH-086,2026-11-10,"Control evidence, owner attestation, run-cost and continuity proof",Risk register,RISK-MH-0193,Risk and Compliance,2026-06-04,0.83,true,
RISK-MH-0194,Data analytics AMS scope ambiguity 194,Sourcing,CTRL-MH-045,POL-MH-045,AI Governance Council,Critical,Unlikely,Accepted with controls,CI-SVC-179|CI-LEGACY-VM-051,VEN-MH-085|VEN-MH-091,2026-11-11,"Control evidence, owner attestation, run-cost and continuity proof",Risk register,RISK-MH-0194,Risk and Compliance,2026-06-04,0.83,true,
RISK-MH-0195,PHI control evidence missing after migration 195,Operational,CTRL-MH-046,POL-MH-046,CISO,High,Likely,Open,CI-SVC-180|CI-LEGACY-VM-060,VEN-MH-086|VEN-MH-096,2026-11-12,"Control evidence, owner attestation, run-cost and continuity proof",Risk register,RISK-MH-0195,Risk and Compliance,2026-06-04,0.83,true,
RISK-MH-0196,Cloud run cost exceeds baseline 196,Compliance,CTRL-MH-047,POL-MH-047,CDAO,Medium,Possible,Mitigating,CI-SVC-181|CI-LEGACY-VM-069,VEN-MH-087|VEN-MH-101,2026-11-13,"Control evidence, owner attestation, run-cost and continuity proof",Risk register,RISK-MH-0196,Risk and Compliance,2026-06-04,0.83,true,
RISK-MH-0197,Integration backlog affects clinical continuity 197,Financial,CTRL-MH-048,POL-MH-048,CTO,Critical,Unlikely,Accepted with controls,CI-SVC-182|CI-LEGACY-VM-078,VEN-MH-088|VEN-MH-106,2026-11-14,"Control evidence, owner attestation, run-cost and continuity proof",Risk register,RISK-MH-0197,Risk and Compliance,2026-06-04,0.83,true,
RISK-MH-0198,CDAO stewardship capacity constraint 198,Clinical Safety,CTRL-MH-049,POL-MH-049,CFO,High,Likely,Open,CI-SVC-183|CI-LEGACY-VM-087,VEN-MH-089|VEN-EPIC,2026-11-15,"Control evidence, owner attestation, run-cost and continuity proof",Risk register,RISK-MH-0198,Risk and Compliance,2026-06-04,0.83,true,
RISK-MH-0199,BAA chain incomplete for AI workflow 199,Sourcing,CTRL-MH-050,POL-MH-050,AI Governance Council,Medium,Possible,Mitigating,CI-SVC-184|CI-LEGACY-VM-096,VEN-MH-090|VEN-WORKDAY,2026-11-16,"Control evidence, owner attestation, run-cost and continuity proof",Risk register,RISK-MH-0199,Risk and Compliance,2026-06-04,0.83,true,
RISK-MH-0200,AWS-hosted workload not modernized 200,Operational,CTRL-MH-051,POL-MH-051,CISO,Critical,Unlikely,Accepted with controls,CI-SVC-185|CI-LEGACY-VM-105,VEN-MH-091|VEN-COLLIBRA,2026-11-17,"Control evidence, owner attestation, run-cost and continuity proof",Risk register,RISK-MH-0200,Risk and Compliance,2026-06-04,0.83,true,
RISK-MH-0201,Epic AMS transition knowledge gap 201,Compliance,CTRL-MH-052,POL-MH-052,CDAO,High,Likely,Open,CI-SVC-186|CI-LEGACY-VM-114,VEN-MH-092|VEN-MH-016,2026-11-18,"Control evidence, owner attestation, run-cost and continuity proof",Risk register,RISK-MH-0201,Risk and Compliance,2026-06-04,0.83,true,
RISK-MH-0202,Data analytics AMS scope ambiguity 202,Financial,CTRL-MH-053,POL-MH-053,CTO,Medium,Possible,Mitigating,CI-SVC-187|CI-LEGACY-VM-123,VEN-MH-093|VEN-MH-021,2026-11-19,"Control evidence, owner attestation, run-cost and continuity proof",Risk register,RISK-MH-0202,Risk and Compliance,2026-06-04,0.83,true,
RISK-MH-0203,PHI control evidence missing after migration 203,Clinical Safety,CTRL-MH-054,POL-MH-054,CFO,Critical,Unlikely,Accepted with controls,CI-SVC-188|CI-SVC-132,VEN-MH-094|VEN-MH-026,2026-11-20,"Control evidence, owner attestation, run-cost and continuity proof",Risk register,RISK-MH-0203,Risk and Compliance,2026-06-04,0.83,true,
RISK-MH-0204,Cloud run cost exceeds baseline 204,Sourcing,CTRL-MH-055,POL-MH-055,AI Governance Council,High,Likely,Open,CI-SVC-189|CI-SVC-141,VEN-MH-095|VEN-MH-031,2026-11-21,"Control evidence, owner attestation, run-cost and continuity proof",Risk register,RISK-MH-0204,Risk and Compliance,2026-06-04,0.83,true,
RISK-MH-0205,Integration backlog affects clinical continuity 205,Operational,CTRL-MH-056,POL-MH-056,CISO,Medium,Possible,Mitigating,CI-SVC-190|CI-SVC-150,VEN-MH-096|VEN-MH-036,2026-11-22,"Control evidence, owner attestation, run-cost and continuity proof",Risk register,RISK-MH-0205,Risk and Compliance,2026-06-04,0.83,true,
RISK-MH-0206,CDAO stewardship capacity constraint 206,Compliance,CTRL-MH-057,POL-MH-057,CDAO,Critical,Unlikely,Accepted with controls,CI-SVC-191|CI-SVC-159,VEN-MH-097|VEN-MH-041,2026-11-23,"Control evidence, owner attestation, run-cost and continuity proof",Risk register,RISK-MH-0206,Risk and Compliance,2026-06-04,0.83,true,
RISK-MH-0207,BAA chain incomplete for AI workflow 207,Financial,CTRL-MH-058,POL-MH-058,CTO,High,Likely,Open,CI-SVC-192|CI-SVC-168,VEN-MH-098|VEN-MH-046,2026-11-24,"Control evidence, owner attestation, run-cost and continuity proof",Risk register,RISK-MH-0207,Risk and Compliance,2026-06-04,0.83,true,
RISK-MH-0208,AWS-hosted workload not modernized 208,Clinical Safety,CTRL-MH-059,POL-MH-059,CFO,Medium,Possible,Mitigating,CI-SVC-193|CI-SVC-177,VEN-MH-099|VEN-MH-051,2026-11-25,"Control evidence, owner attestation, run-cost and continuity proof",Risk register,RISK-MH-0208,Risk and Compliance,2026-06-04,0.83,true,
RISK-MH-0209,Epic AMS transition knowledge gap 209,Sourcing,CTRL-MH-060,POL-MH-060,AI Governance Council,Critical,Unlikely,Accepted with controls,CI-SVC-194|CI-SVC-186,VEN-MH-100|VEN-MH-056,2026-11-26,"Control evidence, owner attestation, run-cost and continuity proof",Risk register,RISK-MH-0209,Risk and Compliance,2026-06-04,0.83,true,
RISK-MH-0210,Data analytics AMS scope ambiguity 210,Operational,CTRL-MH-061,POL-MH-061,CISO,High,Likely,Open,CI-SVC-195|CI-SVC-195,VEN-MH-101|VEN-MH-061,2026-11-27,"Control evidence, owner attestation, run-cost and continuity proof",Risk register,RISK-MH-0210,Risk and Compliance,2026-06-04,0.83,true,
