tenant_key,gap_key,dimension_key,record_key,gap_type,gap_description,blocked_decision,evidence_needed,confidence,active_candidate_status
first-capital-financial,FCF-GAP-00001,00_enterprise_profile,FCF-00-00001,missing_owner,model risk management requires evidence validation before active use.,Digital Banking Modernization,FCF-EVID-00001; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01178,04_applications_systems,FCF-04-00334,missing_lineage,regulatory reporting accuracy requires evidence validation before active use.,Payments Platform Resilience,FCF-EVID-02734; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01179,04_applications_systems,FCF-04-00335,missing_contract_evidence,operational resilience requires evidence validation before active use.,Fraud and Financial Crimes Transformation,FCF-EVID-02735; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01180,04_applications_systems,FCF-04-00336,missing_control_attestation,third-party risk requires evidence validation before active use.,Core Banking Simplification,FCF-EVID-02736; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01181,04_applications_systems,FCF-04-00337,missing_owner,cyber risk requires evidence validation before active use.,Data Governance and Lakehouse Foundation,FCF-EVID-02737; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01182,04_applications_systems,FCF-04-00338,missing_baseline,fraud loss requires evidence validation before active use.,Regulatory Reporting Automation,FCF-EVID-02738; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01183,04_applications_systems,FCF-04-00339,missing_lineage,vendor concentration requires evidence validation before active use.,Contact Center Experience Transformation,FCF-EVID-02739; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01184,04_applications_systems,FCF-04-00340,missing_contract_evidence,cloud exit and resilience requires evidence validation before active use.,Cloud Resilience and Zero Trust,FCF-EVID-02740; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01185,04_applications_systems,FCF-04-00341,missing_control_attestation,model risk management requires evidence validation before active use.,Branch Workforce Productivity,FCF-EVID-02741; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01186,04_applications_systems,FCF-04-00342,missing_owner,fair lending and bias requires evidence validation before active use.,Wealth Advisor Desktop Modernization,FCF-EVID-02742; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01187,04_applications_systems,FCF-04-00343,missing_baseline,explainability requires evidence validation before active use.,Model Risk and AI Governance,FCF-EVID-02743; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01188,04_applications_systems,FCF-04-00344,missing_lineage,GLBA privacy requires evidence validation before active use.,Finance and GL Modernization,FCF-EVID-02744; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01189,04_applications_systems,FCF-04-00345,missing_contract_evidence,PCI DSS requires evidence validation before active use.,Fraud alert triage copilot,FCF-EVID-02745; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01190,04_applications_systems,FCF-04-00346,missing_control_attestation,data retention requires evidence validation before active use.,AML investigation summarization,FCF-EVID-02746; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01191,04_applications_systems,FCF-04-00347,missing_owner,access controls requires evidence validation before active use.,Contact center agent assist,FCF-EVID-02747; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01192,04_applications_systems,FCF-04-00348,missing_baseline,audit logging requires evidence validation before active use.,Personalized digital banking insights,FCF-EVID-02748; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01193,04_applications_systems,FCF-04-00349,missing_lineage,customer consent requires evidence validation before active use.,Loan document intake automation,FCF-EVID-02749; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01194,04_applications_systems,FCF-04-00350,missing_contract_evidence,regulatory reporting accuracy requires evidence validation before active use.,Regulatory change impact analyzer,FCF-EVID-02750; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01195,04_applications_systems,FCF-04-00351,missing_control_attestation,operational resilience requires evidence validation before active use.,Wealth advisor research assistant,FCF-EVID-02751; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01196,04_applications_systems,FCF-04-00352,missing_owner,third-party risk requires evidence validation before active use.,Collections prioritization assistant,FCF-EVID-02752; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01197,04_applications_systems,FCF-04-00353,missing_baseline,cyber risk requires evidence validation before active use.,Branch workforce knowledge assistant,FCF-EVID-02753; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01198,04_applications_systems,FCF-04-00354,missing_lineage,fraud loss requires evidence validation before active use.,IT incident and change-risk copilot,FCF-EVID-02754; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01199,04_applications_systems,FCF-04-00355,missing_contract_evidence,vendor concentration requires evidence validation before active use.,Model risk documentation assistant,FCF-EVID-02755; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01200,04_applications_systems,FCF-04-00356,missing_control_attestation,cloud exit and resilience requires evidence validation before active use.,Finance close anomaly detection,FCF-EVID-02756; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01201,04_applications_systems,FCF-04-00357,missing_owner,model risk management requires evidence validation before active use.,Digital Banking Modernization,FCF-EVID-02757; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01202,04_applications_systems,FCF-04-00358,missing_baseline,fair lending and bias requires evidence validation before active use.,Payments Platform Resilience,FCF-EVID-02758; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01203,04_applications_systems,FCF-04-00359,missing_lineage,explainability requires evidence validation before active use.,Fraud and Financial Crimes Transformation,FCF-EVID-02759; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01204,04_applications_systems,FCF-04-00360,missing_contract_evidence,GLBA privacy requires evidence validation before active use.,Core Banking Simplification,FCF-EVID-02760; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01205,05_data_assets_integrations,FCF-05-00001,missing_control_attestation,PCI DSS requires evidence validation before active use.,Data Governance and Lakehouse Foundation,FCF-EVID-03001; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01206,05_data_assets_integrations,FCF-05-00002,missing_owner,data retention requires evidence validation before active use.,Regulatory Reporting Automation,FCF-EVID-03002; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01207,05_data_assets_integrations,FCF-05-00003,missing_baseline,access controls requires evidence validation before active use.,Contact Center Experience Transformation,FCF-EVID-03003; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01208,05_data_assets_integrations,FCF-05-00004,missing_lineage,audit logging requires evidence validation before active use.,Cloud Resilience and Zero Trust,FCF-EVID-03004; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01209,05_data_assets_integrations,FCF-05-00005,missing_contract_evidence,customer consent requires evidence validation before active use.,Branch Workforce Productivity,FCF-EVID-03005; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01210,05_data_assets_integrations,FCF-05-00006,missing_control_attestation,regulatory reporting accuracy requires evidence validation before active use.,Wealth Advisor Desktop Modernization,FCF-EVID-03006; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01211,05_data_assets_integrations,FCF-05-00007,missing_owner,operational resilience requires evidence validation before active use.,Model Risk and AI Governance,FCF-EVID-03007; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01212,05_data_assets_integrations,FCF-05-00008,missing_baseline,third-party risk requires evidence validation before active use.,Finance and GL Modernization,FCF-EVID-03008; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01213,05_data_assets_integrations,FCF-05-00009,missing_lineage,cyber risk requires evidence validation before active use.,Fraud alert triage copilot,FCF-EVID-03009; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01214,05_data_assets_integrations,FCF-05-00010,missing_contract_evidence,fraud loss requires evidence validation before active use.,AML investigation summarization,FCF-EVID-03010; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01215,05_data_assets_integrations,FCF-05-00011,missing_control_attestation,vendor concentration requires evidence validation before active use.,Contact center agent assist,FCF-EVID-03011; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01216,05_data_assets_integrations,FCF-05-00012,missing_owner,cloud exit and resilience requires evidence validation before active use.,Personalized digital banking insights,FCF-EVID-03012; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01217,05_data_assets_integrations,FCF-05-00013,missing_baseline,model risk management requires evidence validation before active use.,Loan document intake automation,FCF-EVID-03013; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01218,05_data_assets_integrations,FCF-05-00014,missing_lineage,fair lending and bias requires evidence validation before active use.,Regulatory change impact analyzer,FCF-EVID-03014; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01219,05_data_assets_integrations,FCF-05-00015,missing_contract_evidence,explainability requires evidence validation before active use.,Wealth advisor research assistant,FCF-EVID-03015; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01220,05_data_assets_integrations,FCF-05-00016,missing_control_attestation,GLBA privacy requires evidence validation before active use.,Collections prioritization assistant,FCF-EVID-03016; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01221,05_data_assets_integrations,FCF-05-00017,missing_owner,PCI DSS requires evidence validation before active use.,Branch workforce knowledge assistant,FCF-EVID-03017; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01222,05_data_assets_integrations,FCF-05-00018,missing_baseline,data retention requires evidence validation before active use.,IT incident and change-risk copilot,FCF-EVID-03018; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01223,05_data_assets_integrations,FCF-05-00019,missing_lineage,access controls requires evidence validation before active use.,Model risk documentation assistant,FCF-EVID-03019; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01224,05_data_assets_integrations,FCF-05-00020,missing_contract_evidence,audit logging requires evidence validation before active use.,Finance close anomaly detection,FCF-EVID-03020; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01225,05_data_assets_integrations,FCF-05-00021,missing_control_attestation,customer consent requires evidence validation before active use.,Digital Banking Modernization,FCF-EVID-03021; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01226,05_data_assets_integrations,FCF-05-00022,missing_owner,regulatory reporting accuracy requires evidence validation before active use.,Payments Platform Resilience,FCF-EVID-03022; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01227,05_data_assets_integrations,FCF-05-00023,missing_baseline,operational resilience requires evidence validation before active use.,Fraud and Financial Crimes Transformation,FCF-EVID-03023; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01228,05_data_assets_integrations,FCF-05-00024,missing_lineage,third-party risk requires evidence validation before active use.,Core Banking Simplification,FCF-EVID-03024; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01229,05_data_assets_integrations,FCF-05-00025,missing_contract_evidence,cyber risk requires evidence validation before active use.,Data Governance and Lakehouse Foundation,FCF-EVID-03025; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01230,05_data_assets_integrations,FCF-05-00026,missing_control_attestation,fraud loss requires evidence validation before active use.,Regulatory Reporting Automation,FCF-EVID-03026; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01231,05_data_assets_integrations,FCF-05-00027,missing_owner,vendor concentration requires evidence validation before active use.,Contact Center Experience Transformation,FCF-EVID-03027; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01232,05_data_assets_integrations,FCF-05-00028,missing_baseline,cloud exit and resilience requires evidence validation before active use.,Cloud Resilience and Zero Trust,FCF-EVID-03028; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01233,05_data_assets_integrations,FCF-05-00029,missing_lineage,model risk management requires evidence validation before active use.,Branch Workforce Productivity,FCF-EVID-03029; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01234,05_data_assets_integrations,FCF-05-00030,missing_contract_evidence,fair lending and bias requires evidence validation before active use.,Wealth Advisor Desktop Modernization,FCF-EVID-03030; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01235,05_data_assets_integrations,FCF-05-00031,missing_control_attestation,explainability requires evidence validation before active use.,Model Risk and AI Governance,FCF-EVID-03031; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01236,05_data_assets_integrations,FCF-05-00032,missing_owner,GLBA privacy requires evidence validation before active use.,Finance and GL Modernization,FCF-EVID-03032; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01237,05_data_assets_integrations,FCF-05-00033,missing_baseline,PCI DSS requires evidence validation before active use.,Fraud alert triage copilot,FCF-EVID-03033; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01238,05_data_assets_integrations,FCF-05-00034,missing_lineage,data retention requires evidence validation before active use.,AML investigation summarization,FCF-EVID-03034; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01239,05_data_assets_integrations,FCF-05-00035,missing_contract_evidence,access controls requires evidence validation before active use.,Contact center agent assist,FCF-EVID-03035; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01240,05_data_assets_integrations,FCF-05-00036,missing_control_attestation,audit logging requires evidence validation before active use.,Personalized digital banking insights,FCF-EVID-03036; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01241,05_data_assets_integrations,FCF-05-00037,missing_owner,customer consent requires evidence validation before active use.,Loan document intake automation,FCF-EVID-03037; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01242,05_data_assets_integrations,FCF-05-00038,missing_baseline,regulatory reporting accuracy requires evidence validation before active use.,Regulatory change impact analyzer,FCF-EVID-03038; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01243,05_data_assets_integrations,FCF-05-00039,missing_lineage,operational resilience requires evidence validation before active use.,Wealth advisor research assistant,FCF-EVID-03039; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01244,05_data_assets_integrations,FCF-05-00040,missing_contract_evidence,third-party risk requires evidence validation before active use.,Collections prioritization assistant,FCF-EVID-03040; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01245,05_data_assets_integrations,FCF-05-00041,missing_control_attestation,cyber risk requires evidence validation before active use.,Branch workforce knowledge assistant,FCF-EVID-03041; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01246,05_data_assets_integrations,FCF-05-00042,missing_owner,fraud loss requires evidence validation before active use.,IT incident and change-risk copilot,FCF-EVID-03042; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01247,05_data_assets_integrations,FCF-05-00043,missing_baseline,vendor concentration requires evidence validation before active use.,Model risk documentation assistant,FCF-EVID-03043; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01248,05_data_assets_integrations,FCF-05-00044,missing_lineage,cloud exit and resilience requires evidence validation before active use.,Finance close anomaly detection,FCF-EVID-03044; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01249,05_data_assets_integrations,FCF-05-00045,missing_contract_evidence,model risk management requires evidence validation before active use.,Digital Banking Modernization,FCF-EVID-03045; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01250,05_data_assets_integrations,FCF-05-00046,missing_control_attestation,fair lending and bias requires evidence validation before active use.,Payments Platform Resilience,FCF-EVID-03046; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01251,05_data_assets_integrations,FCF-05-00047,missing_owner,explainability requires evidence validation before active use.,Fraud and Financial Crimes Transformation,FCF-EVID-03047; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01252,05_data_assets_integrations,FCF-05-00048,missing_baseline,GLBA privacy requires evidence validation before active use.,Core Banking Simplification,FCF-EVID-03048; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01253,05_data_assets_integrations,FCF-05-00049,missing_lineage,PCI DSS requires evidence validation before active use.,Data Governance and Lakehouse Foundation,FCF-EVID-03049; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01254,05_data_assets_integrations,FCF-05-00050,missing_contract_evidence,data retention requires evidence validation before active use.,Regulatory Reporting Automation,FCF-EVID-03050; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01255,05_data_assets_integrations,FCF-05-00051,missing_control_attestation,access controls requires evidence validation before active use.,Contact Center Experience Transformation,FCF-EVID-03051; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01256,05_data_assets_integrations,FCF-05-00052,missing_owner,audit logging requires evidence validation before active use.,Cloud Resilience and Zero Trust,FCF-EVID-03052; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01257,05_data_assets_integrations,FCF-05-00053,missing_baseline,customer consent requires evidence validation before active use.,Branch Workforce Productivity,FCF-EVID-03053; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01258,05_data_assets_integrations,FCF-05-00054,missing_lineage,regulatory reporting accuracy requires evidence validation before active use.,Wealth Advisor Desktop Modernization,FCF-EVID-03054; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01259,05_data_assets_integrations,FCF-05-00055,missing_contract_evidence,operational resilience requires evidence validation before active use.,Model Risk and AI Governance,FCF-EVID-03055; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01260,05_data_assets_integrations,FCF-05-00056,missing_control_attestation,third-party risk requires evidence validation before active use.,Finance and GL Modernization,FCF-EVID-03056; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01261,05_data_assets_integrations,FCF-05-00057,missing_owner,cyber risk requires evidence validation before active use.,Fraud alert triage copilot,FCF-EVID-03057; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01262,05_data_assets_integrations,FCF-05-00058,missing_baseline,fraud loss requires evidence validation before active use.,AML investigation summarization,FCF-EVID-03058; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01263,05_data_assets_integrations,FCF-05-00059,missing_lineage,vendor concentration requires evidence validation before active use.,Contact center agent assist,FCF-EVID-03059; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01264,05_data_assets_integrations,FCF-05-00060,missing_contract_evidence,cloud exit and resilience requires evidence validation before active use.,Personalized digital banking insights,FCF-EVID-03060; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01265,05_data_assets_integrations,FCF-05-00061,missing_control_attestation,model risk management requires evidence validation before active use.,Loan document intake automation,FCF-EVID-03061; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01266,05_data_assets_integrations,FCF-05-00062,missing_owner,fair lending and bias requires evidence validation before active use.,Regulatory change impact analyzer,FCF-EVID-03062; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01267,05_data_assets_integrations,FCF-05-00063,missing_baseline,explainability requires evidence validation before active use.,Wealth advisor research assistant,FCF-EVID-03063; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01268,05_data_assets_integrations,FCF-05-00064,missing_lineage,GLBA privacy requires evidence validation before active use.,Collections prioritization assistant,FCF-EVID-03064; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01269,05_data_assets_integrations,FCF-05-00065,missing_contract_evidence,PCI DSS requires evidence validation before active use.,Branch workforce knowledge assistant,FCF-EVID-03065; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01270,05_data_assets_integrations,FCF-05-00066,missing_control_attestation,data retention requires evidence validation before active use.,IT incident and change-risk copilot,FCF-EVID-03066; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01271,05_data_assets_integrations,FCF-05-00067,missing_owner,access controls requires evidence validation before active use.,Model risk documentation assistant,FCF-EVID-03067; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01272,05_data_assets_integrations,FCF-05-00068,missing_baseline,audit logging requires evidence validation before active use.,Finance close anomaly detection,FCF-EVID-03068; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01273,05_data_assets_integrations,FCF-05-00069,missing_lineage,customer consent requires evidence validation before active use.,Digital Banking Modernization,FCF-EVID-03069; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01274,05_data_assets_integrations,FCF-05-00070,missing_contract_evidence,regulatory reporting accuracy requires evidence validation before active use.,Payments Platform Resilience,FCF-EVID-03070; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01275,05_data_assets_integrations,FCF-05-00071,missing_control_attestation,operational resilience requires evidence validation before active use.,Fraud and Financial Crimes Transformation,FCF-EVID-03071; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01276,05_data_assets_integrations,FCF-05-00072,missing_owner,third-party risk requires evidence validation before active use.,Core Banking Simplification,FCF-EVID-03072; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01277,05_data_assets_integrations,FCF-05-00073,missing_baseline,cyber risk requires evidence validation before active use.,Data Governance and Lakehouse Foundation,FCF-EVID-03073; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01278,05_data_assets_integrations,FCF-05-00074,missing_lineage,fraud loss requires evidence validation before active use.,Regulatory Reporting Automation,FCF-EVID-03074; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01279,05_data_assets_integrations,FCF-05-00075,missing_contract_evidence,vendor concentration requires evidence validation before active use.,Contact Center Experience Transformation,FCF-EVID-03075; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01280,05_data_assets_integrations,FCF-05-00076,missing_control_attestation,cloud exit and resilience requires evidence validation before active use.,Cloud Resilience and Zero Trust,FCF-EVID-03076; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01281,05_data_assets_integrations,FCF-05-00077,missing_owner,model risk management requires evidence validation before active use.,Branch Workforce Productivity,FCF-EVID-03077; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01282,05_data_assets_integrations,FCF-05-00078,missing_baseline,fair lending and bias requires evidence validation before active use.,Wealth Advisor Desktop Modernization,FCF-EVID-03078; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01283,05_data_assets_integrations,FCF-05-00079,missing_lineage,explainability requires evidence validation before active use.,Model Risk and AI Governance,FCF-EVID-03079; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01284,05_data_assets_integrations,FCF-05-00080,missing_contract_evidence,GLBA privacy requires evidence validation before active use.,Finance and GL Modernization,FCF-EVID-03080; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01285,05_data_assets_integrations,FCF-05-00081,missing_control_attestation,PCI DSS requires evidence validation before active use.,Fraud alert triage copilot,FCF-EVID-03081; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01286,05_data_assets_integrations,FCF-05-00082,missing_owner,data retention requires evidence validation before active use.,AML investigation summarization,FCF-EVID-03082; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01287,05_data_assets_integrations,FCF-05-00083,missing_baseline,access controls requires evidence validation before active use.,Contact center agent assist,FCF-EVID-03083; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01288,05_data_assets_integrations,FCF-05-00084,missing_lineage,audit logging requires evidence validation before active use.,Personalized digital banking insights,FCF-EVID-03084; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01289,05_data_assets_integrations,FCF-05-00085,missing_contract_evidence,customer consent requires evidence validation before active use.,Loan document intake automation,FCF-EVID-03085; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01290,05_data_assets_integrations,FCF-05-00086,missing_control_attestation,regulatory reporting accuracy requires evidence validation before active use.,Regulatory change impact analyzer,FCF-EVID-03086; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01291,05_data_assets_integrations,FCF-05-00087,missing_owner,operational resilience requires evidence validation before active use.,Wealth advisor research assistant,FCF-EVID-03087; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01292,05_data_assets_integrations,FCF-05-00088,missing_baseline,third-party risk requires evidence validation before active use.,Collections prioritization assistant,FCF-EVID-03088; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01293,05_data_assets_integrations,FCF-05-00089,missing_lineage,cyber risk requires evidence validation before active use.,Branch workforce knowledge assistant,FCF-EVID-03089; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01294,05_data_assets_integrations,FCF-05-00090,missing_contract_evidence,fraud loss requires evidence validation before active use.,IT incident and change-risk copilot,FCF-EVID-03090; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01295,05_data_assets_integrations,FCF-05-00091,missing_control_attestation,vendor concentration requires evidence validation before active use.,Model risk documentation assistant,FCF-EVID-03091; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01296,05_data_assets_integrations,FCF-05-00092,missing_owner,cloud exit and resilience requires evidence validation before active use.,Finance close anomaly detection,FCF-EVID-03092; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01297,05_data_assets_integrations,FCF-05-00093,missing_baseline,model risk management requires evidence validation before active use.,Digital Banking Modernization,FCF-EVID-03093; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01298,05_data_assets_integrations,FCF-05-00094,missing_lineage,fair lending and bias requires evidence validation before active use.,Payments Platform Resilience,FCF-EVID-03094; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01299,05_data_assets_integrations,FCF-05-00095,missing_contract_evidence,explainability requires evidence validation before active use.,Fraud and Financial Crimes Transformation,FCF-EVID-03095; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01300,05_data_assets_integrations,FCF-05-00096,missing_control_attestation,GLBA privacy requires evidence validation before active use.,Core Banking Simplification,FCF-EVID-03096; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01301,05_data_assets_integrations,FCF-05-00097,missing_owner,PCI DSS requires evidence validation before active use.,Data Governance and Lakehouse Foundation,FCF-EVID-03097; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01302,05_data_assets_integrations,FCF-05-00098,missing_baseline,data retention requires evidence validation before active use.,Regulatory Reporting Automation,FCF-EVID-03098; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01303,05_data_assets_integrations,FCF-05-00099,missing_lineage,access controls requires evidence validation before active use.,Contact Center Experience Transformation,FCF-EVID-03099; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01304,05_data_assets_integrations,FCF-05-00100,missing_contract_evidence,audit logging requires evidence validation before active use.,Cloud Resilience and Zero Trust,FCF-EVID-03100; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01305,05_data_assets_integrations,FCF-05-00101,missing_control_attestation,customer consent requires evidence validation before active use.,Branch Workforce Productivity,FCF-EVID-03101; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01306,05_data_assets_integrations,FCF-05-00102,missing_owner,regulatory reporting accuracy requires evidence validation before active use.,Wealth Advisor Desktop Modernization,FCF-EVID-03102; source file; owner; baseline; control status,medium,candidate
