tenant_key,edge_key,from_node_key,to_node_key,relationship_type,evidence_id,confidence,active_candidate_status,graph_boundary
first-capital-financial,FCF-EDGE-01136,FCF-NODE-01136,FCF-NODE-01173,feeds,FCF-EVID-00612,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01137,FCF-NODE-01137,FCF-NODE-01174,owned_by,FCF-EVID-00613,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01138,FCF-NODE-01138,FCF-NODE-01175,funded_by,FCF-EVID-00614,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01139,FCF-NODE-01139,FCF-NODE-01176,blocked_by,FCF-EVID-00615,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01140,FCF-NODE-01140,FCF-NODE-01177,governed_by,FCF-EVID-00616,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01141,FCF-NODE-01141,FCF-NODE-01178,supports,FCF-EVID-00617,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01142,FCF-NODE-01142,FCF-NODE-01179,depends_on,FCF-EVID-00618,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01143,FCF-NODE-01143,FCF-NODE-01180,feeds,FCF-EVID-00619,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01144,FCF-NODE-01144,FCF-NODE-01181,owned_by,FCF-EVID-00620,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01145,FCF-NODE-01145,FCF-NODE-01182,funded_by,FCF-EVID-00621,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01146,FCF-NODE-01146,FCF-NODE-01183,blocked_by,FCF-EVID-00622,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01147,FCF-NODE-01147,FCF-NODE-01184,governed_by,FCF-EVID-00623,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01148,FCF-NODE-01148,FCF-NODE-01185,supports,FCF-EVID-00624,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01149,FCF-NODE-01149,FCF-NODE-01186,depends_on,FCF-EVID-00625,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01150,FCF-NODE-01150,FCF-NODE-01187,feeds,FCF-EVID-00626,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01151,FCF-NODE-01151,FCF-NODE-01188,owned_by,FCF-EVID-00627,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01152,FCF-NODE-01152,FCF-NODE-01189,funded_by,FCF-EVID-00628,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01153,FCF-NODE-01153,FCF-NODE-01190,blocked_by,FCF-EVID-00629,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01154,FCF-NODE-01154,FCF-NODE-01191,governed_by,FCF-EVID-00630,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01155,FCF-NODE-01155,FCF-NODE-01192,supports,FCF-EVID-00631,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01156,FCF-NODE-01156,FCF-NODE-01193,depends_on,FCF-EVID-00632,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01157,FCF-NODE-01157,FCF-NODE-01194,feeds,FCF-EVID-00633,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01158,FCF-NODE-01158,FCF-NODE-01195,owned_by,FCF-EVID-00634,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01159,FCF-NODE-01159,FCF-NODE-01196,funded_by,FCF-EVID-00635,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01160,FCF-NODE-01160,FCF-NODE-01197,blocked_by,FCF-EVID-00636,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01161,FCF-NODE-01161,FCF-NODE-01198,governed_by,FCF-EVID-00637,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01162,FCF-NODE-01162,FCF-NODE-01199,supports,FCF-EVID-00638,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01163,FCF-NODE-01163,FCF-NODE-01200,depends_on,FCF-EVID-00639,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01164,FCF-NODE-01164,FCF-NODE-01201,feeds,FCF-EVID-00640,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01165,FCF-NODE-01165,FCF-NODE-01202,owned_by,FCF-EVID-00641,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01166,FCF-NODE-01166,FCF-NODE-01203,funded_by,FCF-EVID-00642,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01167,FCF-NODE-01167,FCF-NODE-01204,blocked_by,FCF-EVID-00643,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01168,FCF-NODE-01168,FCF-NODE-01205,governed_by,FCF-EVID-00644,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01169,FCF-NODE-01169,FCF-NODE-01206,supports,FCF-EVID-00645,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01170,FCF-NODE-01170,FCF-NODE-01207,depends_on,FCF-EVID-00646,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01171,FCF-NODE-01171,FCF-NODE-01208,feeds,FCF-EVID-00647,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01172,FCF-NODE-01172,FCF-NODE-01209,owned_by,FCF-EVID-00648,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01173,FCF-NODE-01173,FCF-NODE-01210,funded_by,FCF-EVID-00649,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01174,FCF-NODE-01174,FCF-NODE-01211,blocked_by,FCF-EVID-00650,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01175,FCF-NODE-01175,FCF-NODE-01212,governed_by,FCF-EVID-00651,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01176,FCF-NODE-01176,FCF-NODE-01213,supports,FCF-EVID-00652,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01177,FCF-NODE-01177,FCF-NODE-01214,depends_on,FCF-EVID-00653,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01178,FCF-NODE-01178,FCF-NODE-01215,feeds,FCF-EVID-00654,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01179,FCF-NODE-01179,FCF-NODE-01216,owned_by,FCF-EVID-00655,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01180,FCF-NODE-01180,FCF-NODE-01217,funded_by,FCF-EVID-00656,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01181,FCF-NODE-01181,FCF-NODE-01218,blocked_by,FCF-EVID-00657,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01182,FCF-NODE-01182,FCF-NODE-01219,governed_by,FCF-EVID-00658,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01183,FCF-NODE-01183,FCF-NODE-01220,supports,FCF-EVID-00659,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01184,FCF-NODE-01184,FCF-NODE-01221,depends_on,FCF-EVID-00660,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01185,FCF-NODE-01185,FCF-NODE-01222,feeds,FCF-EVID-00661,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01186,FCF-NODE-01186,FCF-NODE-01223,owned_by,FCF-EVID-00662,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01187,FCF-NODE-01187,FCF-NODE-01224,funded_by,FCF-EVID-00663,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01188,FCF-NODE-01188,FCF-NODE-01225,blocked_by,FCF-EVID-00664,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01189,FCF-NODE-01189,FCF-NODE-01226,governed_by,FCF-EVID-00665,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01190,FCF-NODE-01190,FCF-NODE-01227,supports,FCF-EVID-00666,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01191,FCF-NODE-01191,FCF-NODE-01228,depends_on,FCF-EVID-00667,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01192,FCF-NODE-01192,FCF-NODE-01229,feeds,FCF-EVID-00668,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01193,FCF-NODE-01193,FCF-NODE-01230,owned_by,FCF-EVID-00669,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01194,FCF-NODE-01194,FCF-NODE-01231,funded_by,FCF-EVID-00670,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01195,FCF-NODE-01195,FCF-NODE-01232,blocked_by,FCF-EVID-00671,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01196,FCF-NODE-01196,FCF-NODE-01233,governed_by,FCF-EVID-00672,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01197,FCF-NODE-01197,FCF-NODE-01234,supports,FCF-EVID-00673,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01198,FCF-NODE-01198,FCF-NODE-01235,depends_on,FCF-EVID-00674,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01199,FCF-NODE-01199,FCF-NODE-01236,feeds,FCF-EVID-00675,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01200,FCF-NODE-01200,FCF-NODE-01237,owned_by,FCF-EVID-00676,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01201,FCF-NODE-01201,FCF-NODE-01238,funded_by,FCF-EVID-00677,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01202,FCF-NODE-01202,FCF-NODE-01239,blocked_by,FCF-EVID-00678,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01203,FCF-NODE-01203,FCF-NODE-01240,governed_by,FCF-EVID-00679,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01204,FCF-NODE-01204,FCF-NODE-01241,supports,FCF-EVID-00680,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01205,FCF-NODE-01205,FCF-NODE-01242,depends_on,FCF-EVID-00681,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01206,FCF-NODE-01206,FCF-NODE-01243,feeds,FCF-EVID-00682,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01207,FCF-NODE-01207,FCF-NODE-01244,owned_by,FCF-EVID-00683,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01208,FCF-NODE-01208,FCF-NODE-01245,funded_by,FCF-EVID-00684,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01209,FCF-NODE-01209,FCF-NODE-01246,blocked_by,FCF-EVID-00685,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01210,FCF-NODE-01210,FCF-NODE-01247,governed_by,FCF-EVID-00686,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01211,FCF-NODE-01211,FCF-NODE-01248,supports,FCF-EVID-00687,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01212,FCF-NODE-01212,FCF-NODE-01249,depends_on,FCF-EVID-00688,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01213,FCF-NODE-01213,FCF-NODE-01250,feeds,FCF-EVID-00689,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01214,FCF-NODE-01214,FCF-NODE-01251,owned_by,FCF-EVID-00690,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01215,FCF-NODE-01215,FCF-NODE-01252,funded_by,FCF-EVID-00691,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01216,FCF-NODE-01216,FCF-NODE-01253,blocked_by,FCF-EVID-00692,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01217,FCF-NODE-01217,FCF-NODE-01254,governed_by,FCF-EVID-00693,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01218,FCF-NODE-01218,FCF-NODE-01255,supports,FCF-EVID-00694,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01219,FCF-NODE-01219,FCF-NODE-01256,depends_on,FCF-EVID-00695,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01220,FCF-NODE-01220,FCF-NODE-01257,feeds,FCF-EVID-00696,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01221,FCF-NODE-01221,FCF-NODE-01258,owned_by,FCF-EVID-00697,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01222,FCF-NODE-01222,FCF-NODE-01259,funded_by,FCF-EVID-00698,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01223,FCF-NODE-01223,FCF-NODE-01260,blocked_by,FCF-EVID-00699,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01224,FCF-NODE-01224,FCF-NODE-01261,governed_by,FCF-EVID-00700,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01225,FCF-NODE-01225,FCF-NODE-01262,supports,FCF-EVID-00701,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01226,FCF-NODE-01226,FCF-NODE-01263,depends_on,FCF-EVID-00702,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01227,FCF-NODE-01227,FCF-NODE-01264,feeds,FCF-EVID-00703,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01228,FCF-NODE-01228,FCF-NODE-01265,owned_by,FCF-EVID-00704,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01229,FCF-NODE-01229,FCF-NODE-01266,funded_by,FCF-EVID-00705,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01230,FCF-NODE-01230,FCF-NODE-01267,blocked_by,FCF-EVID-00706,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01231,FCF-NODE-01231,FCF-NODE-01268,governed_by,FCF-EVID-00707,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01232,FCF-NODE-01232,FCF-NODE-01269,supports,FCF-EVID-00708,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01233,FCF-NODE-01233,FCF-NODE-01270,depends_on,FCF-EVID-00709,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01234,FCF-NODE-01234,FCF-NODE-01271,feeds,FCF-EVID-00710,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01235,FCF-NODE-01235,FCF-NODE-01272,owned_by,FCF-EVID-00711,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01236,FCF-NODE-01236,FCF-NODE-01273,funded_by,FCF-EVID-00712,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01237,FCF-NODE-01237,FCF-NODE-01274,blocked_by,FCF-EVID-00713,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01238,FCF-NODE-01238,FCF-NODE-01275,governed_by,FCF-EVID-00714,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01239,FCF-NODE-01239,FCF-NODE-01276,supports,FCF-EVID-00715,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01240,FCF-NODE-01240,FCF-NODE-01277,depends_on,FCF-EVID-00716,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01241,FCF-NODE-01241,FCF-NODE-01278,feeds,FCF-EVID-00717,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01242,FCF-NODE-01242,FCF-NODE-01279,owned_by,FCF-EVID-00718,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01243,FCF-NODE-01243,FCF-NODE-01280,funded_by,FCF-EVID-00719,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01244,FCF-NODE-01244,FCF-NODE-01281,blocked_by,FCF-EVID-00720,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01245,FCF-NODE-01245,FCF-NODE-01282,governed_by,FCF-EVID-00721,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01246,FCF-NODE-01246,FCF-NODE-01283,supports,FCF-EVID-00722,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01247,FCF-NODE-01247,FCF-NODE-01284,depends_on,FCF-EVID-00723,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01248,FCF-NODE-01248,FCF-NODE-01285,feeds,FCF-EVID-00724,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01249,FCF-NODE-01249,FCF-NODE-01286,owned_by,FCF-EVID-00725,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01250,FCF-NODE-01250,FCF-NODE-01287,funded_by,FCF-EVID-00726,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01251,FCF-NODE-01251,FCF-NODE-01288,blocked_by,FCF-EVID-00727,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01252,FCF-NODE-01252,FCF-NODE-01289,governed_by,FCF-EVID-00728,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01253,FCF-NODE-01253,FCF-NODE-01290,supports,FCF-EVID-00729,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01254,FCF-NODE-01254,FCF-NODE-01291,depends_on,FCF-EVID-00730,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01255,FCF-NODE-01255,FCF-NODE-01292,feeds,FCF-EVID-00731,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01256,FCF-NODE-01256,FCF-NODE-01293,owned_by,FCF-EVID-00732,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01257,FCF-NODE-01257,FCF-NODE-01294,funded_by,FCF-EVID-00733,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01258,FCF-NODE-01258,FCF-NODE-01295,blocked_by,FCF-EVID-00734,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01259,FCF-NODE-01259,FCF-NODE-01296,governed_by,FCF-EVID-00735,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01260,FCF-NODE-01260,FCF-NODE-01297,supports,FCF-EVID-00736,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01261,FCF-NODE-01261,FCF-NODE-01298,depends_on,FCF-EVID-00737,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01262,FCF-NODE-01262,FCF-NODE-01299,feeds,FCF-EVID-00738,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01263,FCF-NODE-01263,FCF-NODE-01300,owned_by,FCF-EVID-00739,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01264,FCF-NODE-01264,FCF-NODE-01301,funded_by,FCF-EVID-00740,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01265,FCF-NODE-01265,FCF-NODE-01302,blocked_by,FCF-EVID-00741,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01266,FCF-NODE-01266,FCF-NODE-01303,governed_by,FCF-EVID-00742,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01267,FCF-NODE-01267,FCF-NODE-01304,supports,FCF-EVID-00743,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01268,FCF-NODE-01268,FCF-NODE-01305,depends_on,FCF-EVID-00744,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01269,FCF-NODE-01269,FCF-NODE-01306,feeds,FCF-EVID-00745,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01270,FCF-NODE-01270,FCF-NODE-01307,owned_by,FCF-EVID-00746,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01271,FCF-NODE-01271,FCF-NODE-01308,funded_by,FCF-EVID-00747,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01272,FCF-NODE-01272,FCF-NODE-01309,blocked_by,FCF-EVID-00748,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01273,FCF-NODE-01273,FCF-NODE-01310,governed_by,FCF-EVID-00749,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01274,FCF-NODE-01274,FCF-NODE-01311,supports,FCF-EVID-00750,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01275,FCF-NODE-01275,FCF-NODE-01312,depends_on,FCF-EVID-00751,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01276,FCF-NODE-01276,FCF-NODE-01313,feeds,FCF-EVID-00752,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01277,FCF-NODE-01277,FCF-NODE-01314,owned_by,FCF-EVID-00753,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
first-capital-financial,FCF-EDGE-01278,FCF-NODE-01278,FCF-NODE-01315,funded_by,FCF-EVID-00754,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
