tenantKey,path,matchType,artifactFamily,layer,eligibility,recommendedAction,reason,sizeBytes,sha256
meridian-health,reports/tenant-context-truth-redo/meridian-health-capability-profiles-2026-08-12/summary.json,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",7551,99450706adb8ea780a00eccb24e6185787b6569107a6193f40c084c595d994da
meridian-health,reports/tenant-context-truth-redo/meridian-health-capability-profiles-2026-08-12/summary.md,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",4775,05e32850494f145b6f0aa6942d5ed50f9f36ce3e233fa43c24c766a291ec4523
meridian-health,reports/tenant-context-truth-redo/meridian-health-execution-draft-2026-08-12/augmentation-candidates.csv,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",2705,d089ddb1b14fcc0280ffc921050722adce97ac9eda2ff642159a9fb2c3cf27a1
meridian-health,reports/tenant-context-truth-redo/meridian-health-execution-draft-2026-08-12/claim-reconciliation-seed.csv,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",4172,9108ffea3c5d4afc1a76cf726116cad7fb8b090242c8c2733096ae7f33023891
meridian-health,reports/tenant-context-truth-redo/meridian-health-execution-draft-2026-08-12/digest.txt,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",80,99a356f24f82fd5deab23fc5a21ed7518d479f41c0291aa6b917481bccdac121
meridian-health,reports/tenant-context-truth-redo/meridian-health-execution-draft-2026-08-12/layer-refresh-sequence.md,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",1546,0541935c67f9edee853ae8ef42dab2c82918bcf7713d2b50b4ff198cc8bd0169
meridian-health,reports/tenant-context-truth-redo/meridian-health-execution-draft-2026-08-12/retirement-manifest-draft.csv,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",508042,42735914b6cecad51b3ace3d015ff26c4431a02aa55fb0b6a39334d41415dab6
meridian-health,reports/tenant-context-truth-redo/meridian-health-execution-draft-2026-08-12/summary.json,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",2115,c11dd8eca230bd721290058485c6837d49f1c68d34318fe036a49dd1dec86960
meridian-health,reports/tenant-context-truth-redo/meridian-health-execution-draft-2026-08-12/summary.md,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",2480,bb9c88d2b845e5b28ef59557af5138d3fca9866218d62d759fbd8d0034a5546a
meridian-health,reports/tenant-context-truth-redo/meridian-health-interview-governance-2026-08-12/summary.json,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",534,c4d30147527ee856ffba975adce181e531afad5bce3c0e8e0524201f1710e76e
meridian-health,reports/tenant-context-truth-redo/meridian-health-interview-governance-2026-08-12/summary.md,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",451,5846fed7b47e89109193b8f87b2afb28f62229e85bb8c5d38aeeaccee8fce9b7
meridian-health,reports/tower-ai-chart-layout-qa/live-meridian/meridian-ai-overview-after-layout.png,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",181665,12b338d5ec2b8d7d3e22ba1fd0f94b1498955cc96f0e852702c2d871a21932ed
meridian-health,reports/tower-ai-chart-layout-qa/live-meridian/visual-proof.json,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",820,c1484759da3301a00e3c551f863cb771b31a8b9a7d1e237573d0f0b7ad458c21
meridian-health,reports/tower-ai-matrix-visual-qa/live-meridian/meridian-ai-overview-after.png,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",173459,0fd064fed3f21c6340bf2b6f28877707768f9117b47a14b29eb64180d991cda8
meridian-health,reports/tower-ai-matrix-visual-qa/live-meridian/visual-proof.json,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",2437,a2b17ac35454ee21335c28bf2492d94635a294c94cd3f7c4edc1d3ebaa904852
meridian-health,reports/tower-cross-tenant-runtime-audit/meridian/tower-ai-proof.png,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",336671,84484d30e70a159ddc9e2ce29b54dd91dfb4d5900c9747e1cb364731c82e76fa
meridian-health,reports/tower-data-reconciliation/meridian-v3-cio-tower-projection/mart-ai-portfolio.csv,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",121364,c4c940ab43520de57e7d47e95844d949270539a81b59b9f9d83bfd31177b1918
meridian-health,reports/tower-data-reconciliation/meridian-v3-cio-tower-projection/mart-command-center.csv,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",1878,cf336d731b29a6b74cb98331ca42a99242a8a1e4b9d601b046e47318d62084c1
meridian-health,reports/tower-data-reconciliation/meridian-v3-cio-tower-projection/mart-cxo-actions.csv,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",1473,a3ed4f727019b6b864b91acc7ddd30ceee3449697491721010a1faa756e8ba4a
meridian-health,reports/tower-data-reconciliation/meridian-v3-cio-tower-projection/mart-evidence-lineage.csv,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",2489,a88f97e380850d6733745799111e112543fd664a74c995bcfbac9b7f3d698a1e
meridian-health,reports/tower-data-reconciliation/meridian-v3-cio-tower-projection/mart-program-decision-lanes.csv,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",11592,f4f8f7e83e71312152aa0b20c38ef112d52390aaa92fb4085275d1af024e1fe8
meridian-health,reports/tower-data-reconciliation/meridian-v3-cio-tower-projection/mart-required-field-gaps.csv,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",2972,bcc2a47821960f1635b90da974274dd06bc8e14b9f06e28ec467502f06e69f8e
meridian-health,reports/tower-data-reconciliation/meridian-v3-cio-tower-projection/mart-value-funnel.csv,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",1261,f847365415f46a0e5b110a0c52c3fa49ad2f679df97d1d3fb9881ebbf4e8ca02
meridian-health,reports/tower-data-reconciliation/meridian-v3-cio-tower-projection/measure-results.csv,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",8158,7076a4069d8b50884b08364496f2ccb14b0f50eb9cdc4d94a0d1e6a48dcf538b
meridian-health,reports/tower-data-reconciliation/meridian-v3-cio-tower-projection/program-portfolio-lens.csv,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",3588,00d21330bc5159f6c4bac548cff68c69a119f3f095f212185147968a56617487
meridian-health,reports/tower-data-reconciliation/meridian-v3-cio-tower-projection/projection.json,path,offline-proof-layer4,L4-product-projection-proof,product-projection,rebuild-from-new-canonical-package,Layer 4 projections are not source truth.,1607702,0e6bef2f22f0354548ef85a1b16d6d240d22a85fb11ed784bc51fa5bdb3efc45
meridian-health,reports/tower-data-reconciliation/meridian-v3-cio-tower-projection/proof.html,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",7794,a0a1aaab087cc95f96a1df22e0fe269c3f54a5f361edb44078006b356454df65
meridian-health,reports/tower-data-reconciliation/meridian-v3-cio-tower-projection/source-to-fact-lineage.csv,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",344807,737f0a13a4db430357651df2bf35d646f46d254491246cadfabc276e746a6e30
meridian-health,reports/tower-data-reconciliation/meridian-v3-cio-tower-projection/summary.md,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",1592,15b27d7c5b33d201ab9f7fa3dd5e7fb4a1a5009a5cbd875da971f92a09ebde54
meridian-health,reports/tower-data-reconciliation/meridian-v3-cio-tower-projection/usage-benefit-lens.csv,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",2823,6265c6734870fa83fe4462f48ed0f71e2c9966082cb09d491a30891b7c5f23f7
meridian-health,reports/tower-governed-candidate-load/meridian-health/aca-job-contract.json,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",1236,b7f76d36280b0913d8eadd86082ee6034a69e5520ea79f63b49c09277356faf8
meridian-health,reports/tower-governed-candidate-load/meridian-health/candidate-preview-packet.json,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",1529,3e1599358dec808f99774e2d022cf03ada2155a15754b4a2bf9bdee1acdf8b4b
meridian-health,reports/tower-governed-candidate-load/meridian-health/proof.html,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",6726,326e4044834623177780c513879533c1d366864560f76fe81235e25dc8aa1c2f
meridian-health,reports/tower-governed-candidate-load/meridian-health/quality-gate.csv,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",1175,262508ba3c64f2b9b19e4518a4915c8c95b5f46bd33cb1e7496fab9aa56a516a
meridian-health,reports/tower-governed-candidate-load/meridian-health/quality-gate.json,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",1855,9aef188d558095108df8daf75375845d1467987a0f1b6bb6533df890741632a2
meridian-health,reports/tower-governed-candidate-load/meridian-health/source-lineage.csv,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",866,080597e988522207046ee7f70ff2a0bcdfea9853448b71ae1a937a86a014bf59
meridian-health,reports/tower-governed-candidate-load/meridian-health/summary.json,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",9874,efcb8415ca1151d704666a5d47fe17bfb7efd22f1c292add7373cd652153533a
meridian-health,reports/tower-governed-candidate-load/meridian-health/summary.md,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",1668,1d9a99d3ac5f6ee2ea86ea1d7b5ab6b1c43a3ff8d48821c51d35e3e141fe52dd
meridian-health,reports/tower-source-to-mart-delta/meridian-health/additive-sa08/mart.json,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",699141,d47bfaec888edf55f0916739e249097e0aecf483f61ac61188a5717026573cba
meridian-health,reports/tower-source-to-mart-delta/meridian-health/additive-sa08/projection-summary.json,path,offline-proof-layer4,L4-product-projection-proof,product-projection,rebuild-from-new-canonical-package,Layer 4 projections are not source truth.,26144,8fbce15f2b9887818cc6ae0b25ee792fadd6bae0239279ce486fb804a3f04496
meridian-health,reports/tower-source-to-mart-delta/meridian-health/after/mart.json,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",698234,5fbf73555b5136d4fddf3d2ce44c3b4e4fcd8434c2e122586b9d4eaa5ab09b89
meridian-health,reports/tower-source-to-mart-delta/meridian-health/after/projection-summary.json,path,offline-proof-layer4,L4-product-projection-proof,product-projection,rebuild-from-new-canonical-package,Layer 4 projections are not source truth.,28377,aac83c1768ca485707bc764615b404e0633bf91185b7cfb9544d9fad34f7a38c
meridian-health,reports/tower-source-to-mart-delta/meridian-health/before/mart.json,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",603414,98a786eddfeebfec701dc459cd114420a46e5f7d37243461727c86e5eea623d0
meridian-health,reports/tower-source-to-mart-delta/meridian-health/before/projection-summary.json,path,offline-proof-layer4,L4-product-projection-proof,product-projection,rebuild-from-new-canonical-package,Layer 4 projections are not source truth.,22809,00ff282668ab6e29c5b979065f8deb9052b9513e62f62fd927e2ada0d134ccad
meridian-health,reports/tower-source-to-mart-delta/meridian-health/tfamily-only/mart.json,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",28246,e11a2bf7d59e3d9f323afa42da45ce253bc32579abbfc69e466f43fac95e322d
meridian-health,reports/tower-source-to-mart-delta/meridian-health/tfamily-only/projection-summary.json,path,offline-proof-layer4,L4-product-projection-proof,product-projection,rebuild-from-new-canonical-package,Layer 4 projections are not source truth.,3964,59688da005ab0d9be060bd9a3bb2abb4da9444262fe1af0e4be2b90463d6775e
meridian-health,reports/tower-v3-meridian-context-pack-proof/proof.html,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",4122,42b9e44d0a573feb7a87129a92511f81ffe3cf10911253e44117cad5f6bc0b3e
meridian-health,reports/tower-v3-meridian-context-pack-proof/proof.md,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",801,94f6be3d7f08093daecd615691bb9af7760d06ba550e8873f4e0d4ded9998d14
meridian-health,reports/tower-v3-meridian-context-pack-proof/source-dimension-lineage.csv,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",594,259ba2fb3724e489aad6b5ae708b369bb592e63a756707da28f146733fa3d68c
meridian-health,reports/tower-v3-meridian-context-pack-proof/summary.json,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",2265,7681b817ad1a4d07b75eca29691545de9cdb93806c84ccf5f8fd02214dbaa19c
meridian-health,reports/tower-v3-meridian-context-pack-proof/tower-context-pack-sample.json,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",328098,89556c509af2b41f2205e722342171dae2c7d11c647dc9336542ad41d8c513f5
meridian-health,reports/tower-v3-meridian-context-pack-proof/tower-record-lineage.csv,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",231209,88fa09d532bbfeb7d8a2f5e4a248e7fa6eaa916ba5d1c6be841dac843d1ef2fc
meridian-health,reports/tower-v3-meridian-context-pack-proof/value-claim-gates.csv,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",258469,c50cc8e82dc7602d0e98cf1ed44f6be9c04edbb80039ea73d979ce877d4e3112
meridian-health,scripts/audit/build-meridian-capability-profiles.mjs,path,script-or-loader,tooling,execution-path-risk,confirm-script-respects-registry-and-layer-boundaries,Scripts may create or consume tenant context and need governance review.,28493,cd2940ece1779c379deb06750cc7772db74912e1e7d9229b3d66503d17ce6a49
meridian-health,scripts/audit/build-meridian-interview-governance.mjs,path,script-or-loader,tooling,execution-path-risk,confirm-script-respects-registry-and-layer-boundaries,Scripts may create or consume tenant context and need governance review.,17406,db2a3da48cbea6e799695886d1c6cb77f890d2b92d2c44010cd0012190e36267
meridian-health,scripts/audit/build-tower-v3-meridian-context-pack-proof.ts,path,script-or-loader,tooling,execution-path-risk,confirm-script-respects-registry-and-layer-boundaries,Scripts may create or consume tenant context and need governance review.,9613,695bfb1127541a81b2f3b2d6fdce84ead5cedba0fb773e4e3a8e56e5b80f69bd
meridian-health,scripts/audit/meridian-data-state-reconciliation.mjs,path,script-or-loader,tooling,execution-path-risk,confirm-script-respects-registry-and-layer-boundaries,Scripts may create or consume tenant context and need governance review.,146372,040f331f41ca8ee6b64d439770f8a0e2bdcfdb996bdbfaa84f0b643c82e94ccf
meridian-health,scripts/corpus/generated/healthcare-meridian-wave6/__tests__/wave6-meridian-overlay.test.ts,path,generated-tenant-pack,generated,generated-output,treat-as-rebuild-input-only-if-lineage-is-proven,Generated packs cannot become truth by path convention.,4977,3b20b60bf18150e260cbbccff4ad5e64f3a624519e6ae784fd910e7c819d74d4
meridian-health,scripts/corpus/generated/healthcare-meridian-wave6/generate-healthcare-meridian-wave6.mjs,path,generated-tenant-pack,generated,generated-output,treat-as-rebuild-input-only-if-lineage-is-proven,Generated packs cannot become truth by path convention.,22691,3644fc7641c760d80636fa14ec185133126328f90ab37fb3ddcd25177529e2dc
meridian-health,scripts/corpus/generated/healthcare-meridian-wave6/mrd-ovl-d01-cdao-modernization-charter-overlay.jsonl,path,generated-tenant-pack,generated,generated-output,treat-as-rebuild-input-only-if-lineage-is-proven,Generated packs cannot become truth by path convention.,454762,24c48098ae39284b0141589d461c8a9cf036110b14368c7545aef00a7d5e6552
meridian-health,scripts/corpus/generated/healthcare-meridian-wave6/mrd-ovl-d02-ambient-clinical-value-chain-overlay.jsonl,path,generated-tenant-pack,generated,generated-output,treat-as-rebuild-input-only-if-lineage-is-proven,Generated packs cannot become truth by path convention.,457413,c0be5d1cd33b6e54c05b414006578456aa39ab8b6e7815cbd5a6c5889f8fdd08
meridian-health,scripts/corpus/generated/healthcare-meridian-wave6/mrd-ovl-d03-prior-authorization-automation-overlay.jsonl,path,generated-tenant-pack,generated,generated-output,treat-as-rebuild-input-only-if-lineage-is-proven,Generated packs cannot become truth by path convention.,457563,2493e2d00ce552221de533e7d252bb611f0689a05b9991c7229f71509381ddc1
meridian-health,scripts/corpus/generated/healthcare-meridian-wave6/mrd-ovl-d04-revenue-cycle-and-vendor-rationalization-overlay.jsonl,path,generated-tenant-pack,generated,generated-output,treat-as-rebuild-input-only-if-lineage-is-proven,Generated packs cannot become truth by path convention.,456311,d6891ed3659560c20a4f5de4d41e2903518dff8dcd41a093df1f7ca656be047b
meridian-health,scripts/corpus/generated/healthcare-meridian-wave6/mrd-ovl-d05-cpo-sourcing-event-overlay.jsonl,path,generated-tenant-pack,generated,generated-output,treat-as-rebuild-input-only-if-lineage-is-proven,Generated packs cannot become truth by path convention.,450793,c235cb845b77075ea56494ee093fd603e3641ae20967c3ab45398f9590062e1f
meridian-health,scripts/corpus/generated/healthcare-meridian-wave6/mrd-ovl-d06-joint-cxo-operating-model-overlay.jsonl,path,generated-tenant-pack,generated,generated-output,treat-as-rebuild-input-only-if-lineage-is-proven,Generated packs cannot become truth by path convention.,455409,984acbb790ab968ed5d0478b30b558be6d2fbca733a451cf7648dbfbf7c8ac1a
meridian-health,scripts/enterprise-context/generate-meridian-vnext.py,path,script-or-loader,tooling,execution-path-risk,confirm-script-respects-registry-and-layer-boundaries,Scripts may create or consume tenant context and need governance review.,57236,54aac9e13d164b785bae8f08021050286269fde3f410bd8f56e34f7c45c02ef2
meridian-health,scripts/qa/meridian-private-browser-proof.mjs,path,script-or-loader,tooling,execution-path-risk,confirm-script-respects-registry-and-layer-boundaries,Scripts may create or consume tenant context and need governance review.,16554,89a2cc5abf6ae69aa6d8ec3c0232c57b97c4477b82093b56ab16553c4add0106
meridian-health,scripts/seed/generate-meridian-data-pack.mjs,path,script-or-loader,tooling,execution-path-risk,confirm-script-respects-registry-and-layer-boundaries,Scripts may create or consume tenant context and need governance review.,58481,289941d05d2bcae1db2cc0acbe5b27db98c44961b524ca2b8ba2117ed9316776
meridian-health,scripts/tenant-v3/audit-meridian-executive-interviews.mjs,path,script-or-loader,tooling,execution-path-risk,confirm-script-respects-registry-and-layer-boundaries,Scripts may create or consume tenant context and need governance review.,14106,1aa4dbb2900769bcb91e245bb419ecc87c9b9bafccd6101bdc8978f4c171d0d7
meridian-health,scripts/tenant-v3/audit-meridian-runtime-module-access.ts,path,script-or-loader,tooling,execution-path-risk,confirm-script-respects-registry-and-layer-boundaries,Scripts may create or consume tenant context and need governance review.,7937,e6c1ff4f0246f84aacbe95d32e9ca5a9064ef4f96896e5e45e9a2698ed9e59a2
meridian-health,scripts/tenant-v3/audit-meridian-v3-derived-layer.mjs,path,script-or-loader,tooling,execution-path-risk,confirm-script-respects-registry-and-layer-boundaries,Scripts may create or consume tenant context and need governance review.,21836,8c87f0112ff53c7ec36908bcb7acd682dca0e931c6378a397587c75af2a4d3f6
meridian-health,scripts/tenant-v3/audit-meridian-v3-reload-readiness.mjs,path,script-or-loader,tooling,execution-path-risk,confirm-script-respects-registry-and-layer-boundaries,Scripts may create or consume tenant context and need governance review.,8132,1194d05a9c956b41c3c7b82646490743dbfbbb4e8e240b71f66a457fa12af5dc
meridian-health,scripts/tenant-v3/build-meridian-data-plane-layout-report.mjs,path,script-or-loader,tooling,execution-path-risk,confirm-script-respects-registry-and-layer-boundaries,Scripts may create or consume tenant context and need governance review.,18989,d1ebcde4c52f4c7c167c0f3341606b1071ecbf4a68a124f73d69922ec92613c4
meridian-health,scripts/tenant-v3/build-meridian-page-fact-lineage-report.mjs,path,script-or-loader,tooling,execution-path-risk,confirm-script-respects-registry-and-layer-boundaries,Scripts may create or consume tenant context and need governance review.,26830,bf35e36fcb0638efc7ebdaf6a41a049484fe3ae6c3252d5730885c84aa934c56
meridian-health,scripts/tenant-v3/build-meridian-v3-derived-layer.mjs,path,script-or-loader,tooling,execution-path-risk,confirm-script-respects-registry-and-layer-boundaries,Scripts may create or consume tenant context and need governance review.,108579,6161752b8267e93cbd15f6ded19643a8ebf252feb18acef66af578eda637f88e
meridian-health,scripts/tenant-v3/configs/meridian-health.mjs,path,script-or-loader,tooling,execution-path-risk,confirm-script-respects-registry-and-layer-boundaries,Scripts may create or consume tenant context and need governance review.,16454,ec7d6b47f732fe091c62d553a0e2d2c4681d444432648a7b93df863251bcc159
meridian-health,scripts/tenant-v3/finalize-meridian-v3-reload-templates.mjs,path,script-or-loader,tooling,execution-path-risk,confirm-script-respects-registry-and-layer-boundaries,Scripts may create or consume tenant context and need governance review.,70843,2ce5daf04805fe8c4b8f3af245110a3fef8bce0e4ffa2452387421e6bcd91764
meridian-health,scripts/tenant-v3/generate-meridian-approved-claude-content.mjs,path,script-or-loader,tooling,execution-path-risk,confirm-script-respects-registry-and-layer-boundaries,Scripts may create or consume tenant context and need governance review.,13439,d3405d704f3d014340e500f314329bc56aa6040372917e3f060d1f01a555ff2b
meridian-health,scripts/tenant-v3/generate-meridian-v3-source-reset.mjs,path,script-or-loader,tooling,execution-path-risk,confirm-script-respects-registry-and-layer-boundaries,Scripts may create or consume tenant context and need governance review.,94663,1072b41a22f734322e3ba5d7784823d9c58e10cbb399587d130f32080f0727ac
meridian-health,scripts/tower/audit-meridian-v3-cio-tower-projection.mjs,path,script-or-loader,tooling,execution-path-risk,confirm-script-respects-registry-and-layer-boundaries,Scripts may create or consume tenant context and need governance review.,18658,3540fca264436b8e87a3b6c5e59e9ec11b81ca854af519d956e67cb6eba007d9
meridian-health,scripts/tower/fix-meridian-tower-standardized.mjs,path,script-or-loader,tooling,execution-path-risk,confirm-script-respects-registry-and-layer-boundaries,Scripts may create or consume tenant context and need governance review.,9825,1142e452a6dffaf511d5ea95e8ddc3ab5cdebf1a05b1651ba0f947f9a61287c6
meridian-health,scripts/tower/project-meridian-v3-to-cio-tower.mjs,path,script-or-loader,tooling,execution-path-risk,confirm-script-respects-registry-and-layer-boundaries,Scripts may create or consume tenant context and need governance review.,81492,38c7e3e4e362d51cdb3b32956e4a95de406dba12134ff8b80b43aebd34fc1f83
meridian-health,scripts/verify/meridian-context-showcase.mjs,path,script-or-loader,tooling,execution-path-risk,confirm-script-respects-registry-and-layer-boundaries,Scripts may create or consume tenant context and need governance review.,4502,9377f14245deee4c8fdcc6f8fe983f4ca8062e26b4cb962efa6c0d8fbf30a008
meridian-health,scripts/verify/meridian-data-pack-scaffold.mjs,path,script-or-loader,tooling,execution-path-risk,confirm-script-respects-registry-and-layer-boundaries,Scripts may create or consume tenant context and need governance review.,11369,76498087d18b604cdb0e8435be61e1f22ca81495cf60a0db17e30c02b1711014
meridian-health,src/__tests__/integration/programs/meridian-simulation-handoff-contract.test.ts,path,runtime-reference,L4-product-runtime,runtime-risk,ensure-runtime-reads-canonical-projections-only,Runtime references need review so product code does not own data.,4266,2ff73bdfbcfee1a2d61c03385e823477778b3a80d7c8e9b25596a2dcf92fde2a
meridian-health,src/components/source/learn/case-study/MeridianCaseStudyIntro.tsx,path,runtime-reference,L4-product-runtime,runtime-risk,ensure-runtime-reads-canonical-projections-only,Runtime references need review so product code does not own data.,14219,6e14bef3a89da20121bc2b14ec3ee7b733f5f20dfad1a6ab88b6698ac46fedd8
meridian-health,src/content/deliverables/meridian/ambient-clinical-value-chain-activation/_evidence-base.json,path,runtime-reference,L4-product-runtime,runtime-risk,ensure-runtime-reads-canonical-projections-only,Runtime references need review so product code does not own data.,36299,28a25522f9a5e3a6df0e7e919e802410b512c1fe20c84dbe94251e90fb331fe1
meridian-health,src/content/deliverables/meridian/ambient-clinical-value-chain-activation/_timeline.json,path,runtime-reference,L4-product-runtime,runtime-risk,ensure-runtime-reads-canonical-projections-only,Runtime references need review so product code does not own data.,4442,021e3ca44a728fbf2e8b3d1a06c60cbeb354fd72b481b0e08cd315ab02f0c6b5
meridian-health,src/content/deliverables/meridian/ambient-clinical-value-chain-activation/D01-d01-program-charter.md,path,runtime-reference,L4-product-runtime,runtime-risk,ensure-runtime-reads-canonical-projections-only,Runtime references need review so product code does not own data.,13313,5ef92cab4488e8cb1af95d0acc4b0afd8b0c53403bf6ed3f8deb635495d0f5ff
meridian-health,src/content/deliverables/meridian/ambient-clinical-value-chain-activation/D02-d02-stakeholder-map.md,path,runtime-reference,L4-product-runtime,runtime-risk,ensure-runtime-reads-canonical-projections-only,Runtime references need review so product code does not own data.,12967,afcfc7ee79ed81ad25a1ab4b316ce6352fe21bfa111305d230f6cfa2ac4dcd3e
meridian-health,src/content/deliverables/meridian/ambient-clinical-value-chain-activation/D03-d03-success-metric-tree.md,path,runtime-reference,L4-product-runtime,runtime-risk,ensure-runtime-reads-canonical-projections-only,Runtime references need review so product code does not own data.,12839,2f87c297b6d381f11c278ad041eb480f354f34883027dc499d6e23f2491f5287
