claim_id,claim_kind,label,gate_status,realized_value_language_allowed,reason,required_evidence,evidence_ids,source_fact_ids
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-11,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-11-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-11
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-12,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-12-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-12
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-13,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-13-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-13
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-14,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-14-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-14
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-15,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-15-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-15
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-16,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-16-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-16
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-17,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-17-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-17
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-18,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-18-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-18
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-19,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-19-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-19
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-20,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-20-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-20
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-21,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-21-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-21
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-22,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-22-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-22
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-23,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-23-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-23
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-24,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-24-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-24
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-25,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-25-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-25
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-26,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-26-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-26
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-27,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-27-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-27
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-28,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-28-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-28
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-29,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-29-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-29
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-30,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-30-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-30
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-31,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-31-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-31
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-32,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-32-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-32
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-33,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-33-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-33
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-34,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-34-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-34
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-35,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-35-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-35
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-36,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-36-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-36
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-37,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-37-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-37
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-38,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-38-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-38
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-39,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-39-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-39
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-40,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-40-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-40
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-41,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-41-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-41
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-42,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-42-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-42
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-43,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-43-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-43
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-44,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-44-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-44
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-45,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-45-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-45
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-46,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-46-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-46
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-47,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-47-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-47
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-48,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-48-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-48
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-49,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-49-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-49
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-50,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-50-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-50
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-51,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-51-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-51
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-52,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-52-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-52
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-53,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-53-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-53
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-54,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-54-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-54
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-55,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-55-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-55
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-56,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-56-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-56
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-57,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-57-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-57
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-58,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-58-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-58
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-59,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-59-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-59
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-60,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-60-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-60
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-61,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-61-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-61
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-62,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-62-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-62
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-63,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-63-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-63
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-64,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-64-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-64
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-65,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-65-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-65
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-66,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-66-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-66
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-67,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-67-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-67
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-68,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-68-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-68
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-69,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-69-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-69
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-70,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-70-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-70
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-71,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-71-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-71
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-72,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-72-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-72
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-73,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-73-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-73
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-74,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-74-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-74
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-75,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-75-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-75
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-76,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-76-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-76
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-77,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-77-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-77
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-78,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-78-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-78
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-79,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-79-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-79
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-80,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-80-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-80
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-81,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-81-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-81
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-82,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-82-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-82
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-83,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-83-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-83
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-84,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-84-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-84
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-85,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-85-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-85
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-86,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-86-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-86
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-87,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-87-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-87
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-88,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-88-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-88
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-89,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-89-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-89
