entity_id,entity_name,entity_scope,parent_entity_id,parent_entity_name,portfolio_company_id,portfolio_company_name,tenant_key,source_file,source_row,source_record_id,source_label,view,amount_type,basis,period,amount_usd,is_rollup_of,component_of,formula,formula_version,value_source,reconciles_to_view,reconciles_to_record_id,reconciliation_envelope_usd,notes
LSH-OPCO-GLP,Great Lakes Pantry Services,portfolio_company,LSH-HOLDCO,Lakeshore Holdings,LSH-OPCO-GLP,Great Lakes Pantry Services,lakeshore-industries,derived/tower_financial_amounts.csv,96,PROG-OPCO-GLP-004-great-lakes-pantry-route-VALUE,Great Lakes Pantry route and machine telemetry optimization directional promised value,value,none,forecast,fy26,2527200,PROG-OPCO-GLP-004-great-lakes-pantry-route,,v7_program_value_projection,lakeshore_v7_1_1_holdco_depth_20260706,tenant_file,value,PROG-OPCO-GLP-004-great-lakes-pantry-route-VALUE,,Directional synthetic value; client finance attestation required.
LSH-OPCO-GLP,Great Lakes Pantry Services,portfolio_company,LSH-HOLDCO,Lakeshore Holdings,LSH-OPCO-GLP,Great Lakes Pantry Services,lakeshore-industries,derived/tower_financial_amounts.csv,97,PROG-OPCO-GLP-004-great-lakes-pantry-route-MEASURED,Great Lakes Pantry route and machine telemetry optimization directional measured value,value,none,actual,ytd,112320,PROG-OPCO-GLP-004-great-lakes-pantry-route,,v7_program_measured_value_projection,lakeshore_v7_1_1_holdco_depth_20260706,tenant_file,value,PROG-OPCO-GLP-004-great-lakes-pantry-route-MEASURED,,Directional synthetic measured value; client finance attestation required.
LSH-OPCO-HPG,HarborPoint Packaging Group,portfolio_company,LSH-HOLDCO,Lakeshore Holdings,LSH-OPCO-HPG,HarborPoint Packaging Group,lakeshore-industries,derived/tower_financial_amounts.csv,98,PROG-OPCO-HPG-001-harborpoint-data-readine,HarborPoint data readiness and budget-to-value spine FY26 committed budget,initiative_budget,none,committed,fy26,1506000,PROG-OPCO-HPG-001-harborpoint-data-readine,,v7_program_budget_projection,lakeshore_v7_1_1_holdco_depth_20260706,tenant_file,initiative_budget,PROG-OPCO-HPG-001-harborpoint-data-readine,,"map local IT budget to systems, projects, owners, and proof of value"
LSH-OPCO-HPG,HarborPoint Packaging Group,portfolio_company,LSH-HOLDCO,Lakeshore Holdings,LSH-OPCO-HPG,HarborPoint Packaging Group,lakeshore-industries,derived/tower_financial_amounts.csv,99,PROG-OPCO-HPG-001-harborpoint-data-readine-VALUE,HarborPoint data readiness and budget-to-value spine directional promised value,value,none,forecast,fy26,2710800,PROG-OPCO-HPG-001-harborpoint-data-readine,,v7_program_value_projection,lakeshore_v7_1_1_holdco_depth_20260706,tenant_file,value,PROG-OPCO-HPG-001-harborpoint-data-readine-VALUE,,Directional synthetic value; client finance attestation required.
LSH-OPCO-HPG,HarborPoint Packaging Group,portfolio_company,LSH-HOLDCO,Lakeshore Holdings,LSH-OPCO-HPG,HarborPoint Packaging Group,lakeshore-industries,derived/tower_financial_amounts.csv,100,PROG-OPCO-HPG-001-harborpoint-data-readine-MEASURED,HarborPoint data readiness and budget-to-value spine directional measured value,value,none,actual,ytd,271080,PROG-OPCO-HPG-001-harborpoint-data-readine,,v7_program_measured_value_projection,lakeshore_v7_1_1_holdco_depth_20260706,tenant_file,value,PROG-OPCO-HPG-001-harborpoint-data-readine-MEASURED,,Directional synthetic measured value; client finance attestation required.
LSH-OPCO-HPG,HarborPoint Packaging Group,portfolio_company,LSH-HOLDCO,Lakeshore Holdings,LSH-OPCO-HPG,HarborPoint Packaging Group,lakeshore-industries,derived/tower_financial_amounts.csv,101,PROG-OPCO-HPG-002-harborpoint-application-,HarborPoint application rationalization and integration cleanup FY26 committed budget,initiative_budget,none,committed,fy26,1129500,PROG-OPCO-HPG-002-harborpoint-application-,,v7_program_budget_projection,lakeshore_v7_1_1_holdco_depth_20260706,tenant_file,initiative_budget,PROG-OPCO-HPG-002-harborpoint-application-,,"reduce duplicated local tools, fragile point-to-point integrations, and unsupported reporting extracts"
LSH-OPCO-HPG,HarborPoint Packaging Group,portfolio_company,LSH-HOLDCO,Lakeshore Holdings,LSH-OPCO-HPG,HarborPoint Packaging Group,lakeshore-industries,derived/tower_financial_amounts.csv,102,PROG-OPCO-HPG-002-harborpoint-application--VALUE,HarborPoint application rationalization and integration cleanup directional promised value,value,none,forecast,fy26,2033100,PROG-OPCO-HPG-002-harborpoint-application-,,v7_program_value_projection,lakeshore_v7_1_1_holdco_depth_20260706,tenant_file,value,PROG-OPCO-HPG-002-harborpoint-application--VALUE,,Directional synthetic value; client finance attestation required.
LSH-OPCO-HPG,HarborPoint Packaging Group,portfolio_company,LSH-HOLDCO,Lakeshore Holdings,LSH-OPCO-HPG,HarborPoint Packaging Group,lakeshore-industries,derived/tower_financial_amounts.csv,103,PROG-OPCO-HPG-002-harborpoint-application--MEASURED,HarborPoint application rationalization and integration cleanup directional measured value,value,none,actual,ytd,90360,PROG-OPCO-HPG-002-harborpoint-application-,,v7_program_measured_value_projection,lakeshore_v7_1_1_holdco_depth_20260706,tenant_file,value,PROG-OPCO-HPG-002-harborpoint-application--MEASURED,,Directional synthetic measured value; client finance attestation required.
LSH-OPCO-HPG,HarborPoint Packaging Group,portfolio_company,LSH-HOLDCO,Lakeshore Holdings,LSH-OPCO-HPG,HarborPoint Packaging Group,lakeshore-industries,derived/tower_financial_amounts.csv,104,PROG-OPCO-HPG-003-harborpoint-frontline-ai,HarborPoint frontline AI adoption and control gate FY26 committed budget,initiative_budget,none,committed,fy26,878500,PROG-OPCO-HPG-003-harborpoint-frontline-ai,,v7_program_budget_projection,lakeshore_v7_1_1_holdco_depth_20260706,tenant_file,initiative_budget,PROG-OPCO-HPG-003-harborpoint-frontline-ai,,"prepare role-specific copilots with approved knowledge, workflow boundaries, and adoption measures"
LSH-OPCO-HPG,HarborPoint Packaging Group,portfolio_company,LSH-HOLDCO,Lakeshore Holdings,LSH-OPCO-HPG,HarborPoint Packaging Group,lakeshore-industries,derived/tower_financial_amounts.csv,105,PROG-OPCO-HPG-003-harborpoint-frontline-ai-VALUE,HarborPoint frontline AI adoption and control gate directional promised value,value,none,forecast,fy26,1581300,PROG-OPCO-HPG-003-harborpoint-frontline-ai,,v7_program_value_projection,lakeshore_v7_1_1_holdco_depth_20260706,tenant_file,value,PROG-OPCO-HPG-003-harborpoint-frontline-ai-VALUE,,Directional synthetic value; client finance attestation required.
LSH-OPCO-HPG,HarborPoint Packaging Group,portfolio_company,LSH-HOLDCO,Lakeshore Holdings,LSH-OPCO-HPG,HarborPoint Packaging Group,lakeshore-industries,derived/tower_financial_amounts.csv,106,PROG-OPCO-HPG-003-harborpoint-frontline-ai-MEASURED,HarborPoint frontline AI adoption and control gate directional measured value,value,none,actual,ytd,70280,PROG-OPCO-HPG-003-harborpoint-frontline-ai,,v7_program_measured_value_projection,lakeshore_v7_1_1_holdco_depth_20260706,tenant_file,value,PROG-OPCO-HPG-003-harborpoint-frontline-ai-MEASURED,,Directional synthetic measured value; client finance attestation required.
LSH-OPCO-HPG,HarborPoint Packaging Group,portfolio_company,LSH-HOLDCO,Lakeshore Holdings,LSH-OPCO-HPG,HarborPoint Packaging Group,lakeshore-industries,derived/tower_financial_amounts.csv,107,PROG-OPCO-HPG-004-harborpoint-plant-schedu,"HarborPoint plant schedule, OEE, and quality evidence cockpit FY26 committed budget",initiative_budget,none,committed,fy26,3765000,PROG-OPCO-HPG-004-harborpoint-plant-schedu,,v7_program_budget_projection,lakeshore_v7_1_1_holdco_depth_20260706,tenant_file,initiative_budget,PROG-OPCO-HPG-004-harborpoint-plant-schedu,,"connect schedule churn, downtime, scrap, quality release, and shipment evidence"
LSH-OPCO-HPG,HarborPoint Packaging Group,portfolio_company,LSH-HOLDCO,Lakeshore Holdings,LSH-OPCO-HPG,HarborPoint Packaging Group,lakeshore-industries,derived/tower_financial_amounts.csv,108,PROG-OPCO-HPG-004-harborpoint-plant-schedu-VALUE,"HarborPoint plant schedule, OEE, and quality evidence cockpit directional promised value",value,none,forecast,fy26,6777000,PROG-OPCO-HPG-004-harborpoint-plant-schedu,,v7_program_value_projection,lakeshore_v7_1_1_holdco_depth_20260706,tenant_file,value,PROG-OPCO-HPG-004-harborpoint-plant-schedu-VALUE,,Directional synthetic value; client finance attestation required.
LSH-OPCO-HPG,HarborPoint Packaging Group,portfolio_company,LSH-HOLDCO,Lakeshore Holdings,LSH-OPCO-HPG,HarborPoint Packaging Group,lakeshore-industries,derived/tower_financial_amounts.csv,109,PROG-OPCO-HPG-004-harborpoint-plant-schedu-MEASURED,"HarborPoint plant schedule, OEE, and quality evidence cockpit directional measured value",value,none,actual,ytd,301200,PROG-OPCO-HPG-004-harborpoint-plant-schedu,,v7_program_measured_value_projection,lakeshore_v7_1_1_holdco_depth_20260706,tenant_file,value,PROG-OPCO-HPG-004-harborpoint-plant-schedu-MEASURED,,Directional synthetic measured value; client finance attestation required.
LSH-OPCO-RCF,Riverton Components & Field Services,portfolio_company,LSH-HOLDCO,Lakeshore Holdings,LSH-OPCO-RCF,Riverton Components & Field Services,lakeshore-industries,derived/tower_financial_amounts.csv,110,PROG-OPCO-RCF-001-riverton-data-readiness-,Riverton data readiness and budget-to-value spine FY26 committed budget,initiative_budget,none,committed,fy26,1710000,PROG-OPCO-RCF-001-riverton-data-readiness-,,v7_program_budget_projection,lakeshore_v7_1_1_holdco_depth_20260706,tenant_file,initiative_budget,PROG-OPCO-RCF-001-riverton-data-readiness-,,"map local IT budget to systems, projects, owners, and proof of value"
LSH-OPCO-RCF,Riverton Components & Field Services,portfolio_company,LSH-HOLDCO,Lakeshore Holdings,LSH-OPCO-RCF,Riverton Components & Field Services,lakeshore-industries,derived/tower_financial_amounts.csv,111,PROG-OPCO-RCF-001-riverton-data-readiness--VALUE,Riverton data readiness and budget-to-value spine directional promised value,value,none,forecast,fy26,3078000,PROG-OPCO-RCF-001-riverton-data-readiness-,,v7_program_value_projection,lakeshore_v7_1_1_holdco_depth_20260706,tenant_file,value,PROG-OPCO-RCF-001-riverton-data-readiness--VALUE,,Directional synthetic value; client finance attestation required.
LSH-OPCO-RCF,Riverton Components & Field Services,portfolio_company,LSH-HOLDCO,Lakeshore Holdings,LSH-OPCO-RCF,Riverton Components & Field Services,lakeshore-industries,derived/tower_financial_amounts.csv,112,PROG-OPCO-RCF-001-riverton-data-readiness--MEASURED,Riverton data readiness and budget-to-value spine directional measured value,value,none,actual,ytd,307800,PROG-OPCO-RCF-001-riverton-data-readiness-,,v7_program_measured_value_projection,lakeshore_v7_1_1_holdco_depth_20260706,tenant_file,value,PROG-OPCO-RCF-001-riverton-data-readiness--MEASURED,,Directional synthetic measured value; client finance attestation required.
LSH-OPCO-RCF,Riverton Components & Field Services,portfolio_company,LSH-HOLDCO,Lakeshore Holdings,LSH-OPCO-RCF,Riverton Components & Field Services,lakeshore-industries,derived/tower_financial_amounts.csv,113,PROG-OPCO-RCF-002-riverton-application-rat,Riverton application rationalization and integration cleanup FY26 committed budget,initiative_budget,none,committed,fy26,1282500,PROG-OPCO-RCF-002-riverton-application-rat,,v7_program_budget_projection,lakeshore_v7_1_1_holdco_depth_20260706,tenant_file,initiative_budget,PROG-OPCO-RCF-002-riverton-application-rat,,"reduce duplicated local tools, fragile point-to-point integrations, and unsupported reporting extracts"
LSH-OPCO-RCF,Riverton Components & Field Services,portfolio_company,LSH-HOLDCO,Lakeshore Holdings,LSH-OPCO-RCF,Riverton Components & Field Services,lakeshore-industries,derived/tower_financial_amounts.csv,114,PROG-OPCO-RCF-002-riverton-application-rat-VALUE,Riverton application rationalization and integration cleanup directional promised value,value,none,forecast,fy26,2308500,PROG-OPCO-RCF-002-riverton-application-rat,,v7_program_value_projection,lakeshore_v7_1_1_holdco_depth_20260706,tenant_file,value,PROG-OPCO-RCF-002-riverton-application-rat-VALUE,,Directional synthetic value; client finance attestation required.
LSH-OPCO-RCF,Riverton Components & Field Services,portfolio_company,LSH-HOLDCO,Lakeshore Holdings,LSH-OPCO-RCF,Riverton Components & Field Services,lakeshore-industries,derived/tower_financial_amounts.csv,115,PROG-OPCO-RCF-002-riverton-application-rat-MEASURED,Riverton application rationalization and integration cleanup directional measured value,value,none,actual,ytd,102600,PROG-OPCO-RCF-002-riverton-application-rat,,v7_program_measured_value_projection,lakeshore_v7_1_1_holdco_depth_20260706,tenant_file,value,PROG-OPCO-RCF-002-riverton-application-rat-MEASURED,,Directional synthetic measured value; client finance attestation required.
LSH-OPCO-RCF,Riverton Components & Field Services,portfolio_company,LSH-HOLDCO,Lakeshore Holdings,LSH-OPCO-RCF,Riverton Components & Field Services,lakeshore-industries,derived/tower_financial_amounts.csv,116,PROG-OPCO-RCF-003-riverton-frontline-ai-ad,Riverton frontline AI adoption and control gate FY26 committed budget,initiative_budget,none,committed,fy26,997500,PROG-OPCO-RCF-003-riverton-frontline-ai-ad,,v7_program_budget_projection,lakeshore_v7_1_1_holdco_depth_20260706,tenant_file,initiative_budget,PROG-OPCO-RCF-003-riverton-frontline-ai-ad,,"prepare role-specific copilots with approved knowledge, workflow boundaries, and adoption measures"
LSH-OPCO-RCF,Riverton Components & Field Services,portfolio_company,LSH-HOLDCO,Lakeshore Holdings,LSH-OPCO-RCF,Riverton Components & Field Services,lakeshore-industries,derived/tower_financial_amounts.csv,117,PROG-OPCO-RCF-003-riverton-frontline-ai-ad-VALUE,Riverton frontline AI adoption and control gate directional promised value,value,none,forecast,fy26,1795500,PROG-OPCO-RCF-003-riverton-frontline-ai-ad,,v7_program_value_projection,lakeshore_v7_1_1_holdco_depth_20260706,tenant_file,value,PROG-OPCO-RCF-003-riverton-frontline-ai-ad-VALUE,,Directional synthetic value; client finance attestation required.
LSH-OPCO-RCF,Riverton Components & Field Services,portfolio_company,LSH-HOLDCO,Lakeshore Holdings,LSH-OPCO-RCF,Riverton Components & Field Services,lakeshore-industries,derived/tower_financial_amounts.csv,118,PROG-OPCO-RCF-003-riverton-frontline-ai-ad-MEASURED,Riverton frontline AI adoption and control gate directional measured value,value,none,actual,ytd,79800,PROG-OPCO-RCF-003-riverton-frontline-ai-ad,,v7_program_measured_value_projection,lakeshore_v7_1_1_holdco_depth_20260706,tenant_file,value,PROG-OPCO-RCF-003-riverton-frontline-ai-ad-MEASURED,,Directional synthetic measured value; client finance attestation required.
LSH-OPCO-RCF,Riverton Components & Field Services,portfolio_company,LSH-HOLDCO,Lakeshore Holdings,LSH-OPCO-RCF,Riverton Components & Field Services,lakeshore-industries,derived/tower_financial_amounts.csv,119,PROG-OPCO-RCF-004-riverton-field-service-m,Riverton field-service margin and SLA cockpit FY26 committed budget,initiative_budget,none,committed,fy26,3990000,PROG-OPCO-RCF-004-riverton-field-service-m,,v7_program_budget_projection,lakeshore_v7_1_1_holdco_depth_20260706,tenant_file,initiative_budget,PROG-OPCO-RCF-004-riverton-field-service-m,,"connect dispatch, parts, technician mobile work, warranty, billing, and service margin evidence"
LSH-OPCO-RCF,Riverton Components & Field Services,portfolio_company,LSH-HOLDCO,Lakeshore Holdings,LSH-OPCO-RCF,Riverton Components & Field Services,lakeshore-industries,derived/tower_financial_amounts.csv,120,PROG-OPCO-RCF-004-riverton-field-service-m-VALUE,Riverton field-service margin and SLA cockpit directional promised value,value,none,forecast,fy26,7182000,PROG-OPCO-RCF-004-riverton-field-service-m,,v7_program_value_projection,lakeshore_v7_1_1_holdco_depth_20260706,tenant_file,value,PROG-OPCO-RCF-004-riverton-field-service-m-VALUE,,Directional synthetic value; client finance attestation required.
LSH-OPCO-RCF,Riverton Components & Field Services,portfolio_company,LSH-HOLDCO,Lakeshore Holdings,LSH-OPCO-RCF,Riverton Components & Field Services,lakeshore-industries,derived/tower_financial_amounts.csv,121,PROG-OPCO-RCF-004-riverton-field-service-m-MEASURED,Riverton field-service margin and SLA cockpit directional measured value,value,none,actual,ytd,319200,PROG-OPCO-RCF-004-riverton-field-service-m,,v7_program_measured_value_projection,lakeshore_v7_1_1_holdco_depth_20260706,tenant_file,value,PROG-OPCO-RCF-004-riverton-field-service-m-MEASURED,,Directional synthetic measured value; client finance attestation required.
LSH-OPCO-KIS,Keystone Industrial Services,portfolio_company,LSH-HOLDCO,Lakeshore Holdings,LSH-OPCO-KIS,Keystone Industrial Services,lakeshore-industries,derived/tower_financial_amounts.csv,122,PROG-OPCO-KIS-001-keystone-data-readiness-,Keystone data readiness and budget-to-value spine FY26 committed budget,initiative_budget,none,committed,fy26,1404000,PROG-OPCO-KIS-001-keystone-data-readiness-,,v7_program_budget_projection,lakeshore_v7_1_1_holdco_depth_20260706,tenant_file,initiative_budget,PROG-OPCO-KIS-001-keystone-data-readiness-,,"map local IT budget to systems, projects, owners, and proof of value"
LSH-OPCO-KIS,Keystone Industrial Services,portfolio_company,LSH-HOLDCO,Lakeshore Holdings,LSH-OPCO-KIS,Keystone Industrial Services,lakeshore-industries,derived/tower_financial_amounts.csv,123,PROG-OPCO-KIS-001-keystone-data-readiness--VALUE,Keystone data readiness and budget-to-value spine directional promised value,value,none,forecast,fy26,2527200,PROG-OPCO-KIS-001-keystone-data-readiness-,,v7_program_value_projection,lakeshore_v7_1_1_holdco_depth_20260706,tenant_file,value,PROG-OPCO-KIS-001-keystone-data-readiness--VALUE,,Directional synthetic value; client finance attestation required.
LSH-OPCO-KIS,Keystone Industrial Services,portfolio_company,LSH-HOLDCO,Lakeshore Holdings,LSH-OPCO-KIS,Keystone Industrial Services,lakeshore-industries,derived/tower_financial_amounts.csv,124,PROG-OPCO-KIS-001-keystone-data-readiness--MEASURED,Keystone data readiness and budget-to-value spine directional measured value,value,none,actual,ytd,252720,PROG-OPCO-KIS-001-keystone-data-readiness-,,v7_program_measured_value_projection,lakeshore_v7_1_1_holdco_depth_20260706,tenant_file,value,PROG-OPCO-KIS-001-keystone-data-readiness--MEASURED,,Directional synthetic measured value; client finance attestation required.
LSH-OPCO-KIS,Keystone Industrial Services,portfolio_company,LSH-HOLDCO,Lakeshore Holdings,LSH-OPCO-KIS,Keystone Industrial Services,lakeshore-industries,derived/tower_financial_amounts.csv,125,PROG-OPCO-KIS-002-keystone-application-rat,Keystone application rationalization and integration cleanup FY26 committed budget,initiative_budget,none,committed,fy26,1053000,PROG-OPCO-KIS-002-keystone-application-rat,,v7_program_budget_projection,lakeshore_v7_1_1_holdco_depth_20260706,tenant_file,initiative_budget,PROG-OPCO-KIS-002-keystone-application-rat,,"reduce duplicated local tools, fragile point-to-point integrations, and unsupported reporting extracts"
LSH-OPCO-KIS,Keystone Industrial Services,portfolio_company,LSH-HOLDCO,Lakeshore Holdings,LSH-OPCO-KIS,Keystone Industrial Services,lakeshore-industries,derived/tower_financial_amounts.csv,126,PROG-OPCO-KIS-002-keystone-application-rat-VALUE,Keystone application rationalization and integration cleanup directional promised value,value,none,forecast,fy26,1895400,PROG-OPCO-KIS-002-keystone-application-rat,,v7_program_value_projection,lakeshore_v7_1_1_holdco_depth_20260706,tenant_file,value,PROG-OPCO-KIS-002-keystone-application-rat-VALUE,,Directional synthetic value; client finance attestation required.
LSH-OPCO-KIS,Keystone Industrial Services,portfolio_company,LSH-HOLDCO,Lakeshore Holdings,LSH-OPCO-KIS,Keystone Industrial Services,lakeshore-industries,derived/tower_financial_amounts.csv,127,PROG-OPCO-KIS-002-keystone-application-rat-MEASURED,Keystone application rationalization and integration cleanup directional measured value,value,none,actual,ytd,84240,PROG-OPCO-KIS-002-keystone-application-rat,,v7_program_measured_value_projection,lakeshore_v7_1_1_holdco_depth_20260706,tenant_file,value,PROG-OPCO-KIS-002-keystone-application-rat-MEASURED,,Directional synthetic measured value; client finance attestation required.
LSH-OPCO-KIS,Keystone Industrial Services,portfolio_company,LSH-HOLDCO,Lakeshore Holdings,LSH-OPCO-KIS,Keystone Industrial Services,lakeshore-industries,derived/tower_financial_amounts.csv,128,PROG-OPCO-KIS-003-keystone-frontline-ai-ad,Keystone frontline AI adoption and control gate FY26 committed budget,initiative_budget,none,committed,fy26,819000,PROG-OPCO-KIS-003-keystone-frontline-ai-ad,,v7_program_budget_projection,lakeshore_v7_1_1_holdco_depth_20260706,tenant_file,initiative_budget,PROG-OPCO-KIS-003-keystone-frontline-ai-ad,,"prepare role-specific copilots with approved knowledge, workflow boundaries, and adoption measures"
LSH-OPCO-KIS,Keystone Industrial Services,portfolio_company,LSH-HOLDCO,Lakeshore Holdings,LSH-OPCO-KIS,Keystone Industrial Services,lakeshore-industries,derived/tower_financial_amounts.csv,129,PROG-OPCO-KIS-003-keystone-frontline-ai-ad-VALUE,Keystone frontline AI adoption and control gate directional promised value,value,none,forecast,fy26,1474200,PROG-OPCO-KIS-003-keystone-frontline-ai-ad,,v7_program_value_projection,lakeshore_v7_1_1_holdco_depth_20260706,tenant_file,value,PROG-OPCO-KIS-003-keystone-frontline-ai-ad-VALUE,,Directional synthetic value; client finance attestation required.
LSH-OPCO-KIS,Keystone Industrial Services,portfolio_company,LSH-HOLDCO,Lakeshore Holdings,LSH-OPCO-KIS,Keystone Industrial Services,lakeshore-industries,derived/tower_financial_amounts.csv,130,PROG-OPCO-KIS-003-keystone-frontline-ai-ad-MEASURED,Keystone frontline AI adoption and control gate directional measured value,value,none,actual,ytd,65520,PROG-OPCO-KIS-003-keystone-frontline-ai-ad,,v7_program_measured_value_projection,lakeshore_v7_1_1_holdco_depth_20260706,tenant_file,value,PROG-OPCO-KIS-003-keystone-frontline-ai-ad-MEASURED,,Directional synthetic measured value; client finance attestation required.
LSH-OPCO-KIS,Keystone Industrial Services,portfolio_company,LSH-HOLDCO,Lakeshore Holdings,LSH-OPCO-KIS,Keystone Industrial Services,lakeshore-industries,derived/tower_financial_amounts.csv,131,PROG-OPCO-KIS-004-keystone-contract-mobili,Keystone contract mobilization and field execution cockpit FY26 committed budget,initiative_budget,none,committed,fy26,3276000,PROG-OPCO-KIS-004-keystone-contract-mobili,,v7_program_budget_projection,lakeshore_v7_1_1_holdco_depth_20260706,tenant_file,initiative_budget,PROG-OPCO-KIS-004-keystone-contract-mobili,,"connect contract scope, work orders, crew scheduling, safety permits, billing evidence, and SLA performance"
LSH-OPCO-KIS,Keystone Industrial Services,portfolio_company,LSH-HOLDCO,Lakeshore Holdings,LSH-OPCO-KIS,Keystone Industrial Services,lakeshore-industries,derived/tower_financial_amounts.csv,132,PROG-OPCO-KIS-004-keystone-contract-mobili-VALUE,Keystone contract mobilization and field execution cockpit directional promised value,value,none,forecast,fy26,5896800,PROG-OPCO-KIS-004-keystone-contract-mobili,,v7_program_value_projection,lakeshore_v7_1_1_holdco_depth_20260706,tenant_file,value,PROG-OPCO-KIS-004-keystone-contract-mobili-VALUE,,Directional synthetic value; client finance attestation required.
LSH-OPCO-KIS,Keystone Industrial Services,portfolio_company,LSH-HOLDCO,Lakeshore Holdings,LSH-OPCO-KIS,Keystone Industrial Services,lakeshore-industries,derived/tower_financial_amounts.csv,133,PROG-OPCO-KIS-004-keystone-contract-mobili-MEASURED,Keystone contract mobilization and field execution cockpit directional measured value,value,none,actual,ytd,262080,PROG-OPCO-KIS-004-keystone-contract-mobili,,v7_program_measured_value_projection,lakeshore_v7_1_1_holdco_depth_20260706,tenant_file,value,PROG-OPCO-KIS-004-keystone-contract-mobili-MEASURED,,Directional synthetic measured value; client finance attestation required.
