tenant_key,evidence_id,source_version_id,evidence_type,evidence_summary,locator_type,locator,source_record_id,dimension_keys,business_object_refs,classification,confidence,evidence_date,approved_for_use,known_gaps,content_fingerprint
first-capital-financial,FCF-INT-EVID-00084,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,85,FCF-INT-ROW-00084,interview_signals,AML investigation summarization,candidate,high,,,,f1dfcb583020b7505d22a201fd383e66260920d26e84c877db0cc66b0dd50dde
first-capital-financial,FCF-INT-EVID-00085,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,86,FCF-INT-ROW-00085,interview_signals,Digital Banking Modernization,candidate,high,,,,059bf5452990e34e230e90055cd50468001b3d3a4b86a24d9d139848f00e886e
first-capital-financial,FCF-INT-EVID-00086,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,87,FCF-INT-ROW-00086,interview_signals,Personalized digital banking insights,candidate,medium,,,,4937ccce0483f5fc2c2accce47c7abf61c30dfcb18bf4f3c3ee9b7075a487b93
first-capital-financial,FCF-INT-EVID-00087,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,88,FCF-INT-ROW-00087,interview_signals,Loan document intake automation,candidate,medium,,,,daf4586d966ed11fdd14d7681d6ae6903ac0b71ab444783db3414053f111bc45
first-capital-financial,FCF-INT-EVID-00088,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,89,FCF-INT-ROW-00088,interview_signals,Core Banking Simplification,candidate,high,,,,046ef252564714f3e24ed07508a7304d82839763b067d8938659214e2a5175c0
first-capital-financial,FCF-INT-EVID-00089,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,90,FCF-INT-ROW-00089,vendors|interview_signals,Wealth advisor research assistant,candidate,high,,,,51c347542b07f4569dcf502d186b64feb462627da8708d4f6592785f3b6c8780
first-capital-financial,FCF-INT-EVID-00090,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,91,FCF-INT-ROW-00090,interview_signals,Collections prioritization assistant,candidate,medium,,,,2fcd0fb25ec54cd033a80e642e0e0b431f766451f231b584a2e40a494b771cbc
first-capital-financial,FCF-INT-EVID-00091,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,92,FCF-INT-ROW-00091,ai|interview_signals,Contact Center Experience Transformation,candidate,medium,,,,7176749b2526b77c54eb45663a3c13d7da2bef2c3ad04afdce13e5b94b289323
first-capital-financial,FCF-INT-EVID-00092,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,93,FCF-INT-ROW-00092,workforce|interview_signals,IT incident and change-risk copilot,candidate,high,,,,ea8a77cb027b7492b0ac2291a2240bdb2b4bb9fa0d749993f699cfc7eb480b16
first-capital-financial,FCF-INT-EVID-00093,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,94,FCF-INT-ROW-00093,interview_signals,Model risk documentation assistant,candidate,high,,,,3f82cc72f8a273d30591eb2203bc0486c233dbb8fd27b0b3910c4bdaddbdddcc
first-capital-financial,FCF-INT-EVID-00094,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,95,FCF-INT-ROW-00094,interview_signals,Wealth Advisor Desktop Modernization,candidate,medium,,,,a8252f8def2714c213bcae1d1e57660dec20136fcabf49b539de0d133a52b344
first-capital-financial,FCF-INT-EVID-00095,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,96,FCF-INT-ROW-00095,interview_signals,Fraud alert triage copilot,candidate,medium,,,,46a2a7b4bdd33e7136b7de4ca875318267f9f46e1d6fc37338c5cc846b9b9bb4
first-capital-financial,FCF-INT-EVID-00096,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,97,FCF-INT-ROW-00096,interview_signals,AML investigation summarization,candidate,high,,,,9fe3a853709ea33acbd43e7292dc09b69f6c7a1e64e2b664eb599517c293e0b1
first-capital-financial,FCF-INT-EVID-00097,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,98,FCF-INT-ROW-00097,vendors|interview_signals,Digital Banking Modernization,candidate,high,,,,2429cdab4c0f5a47afac672d37ca5ab4f4d12f5ccd019a66c6c5e09c7da35589
first-capital-financial,FCF-INT-EVID-00098,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,99,FCF-INT-ROW-00098,vendors|interview_signals,Personalized digital banking insights,candidate,medium,,,,f85e44eaeb6212789077d781280ea3fec4a0d1f980add56d047fc66ddf024e8d
first-capital-financial,FCF-INT-EVID-00099,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,100,FCF-INT-ROW-00099,vendors|interview_signals,Loan document intake automation,candidate,medium,,,,21cc5805ea2f3c0919a354a7703437eec2734060cac96cecbeb12e625656c974
first-capital-financial,FCF-INT-EVID-00100,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,101,FCF-INT-ROW-00100,vendors|interview_signals,Core Banking Simplification,candidate,high,,,,2f7ca4c1bbcc12114c5f368705a84831fc258099e1f152edf83a60d5a1106174
first-capital-financial,FCF-INT-EVID-00101,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,102,FCF-INT-ROW-00101,vendors|interview_signals,Wealth advisor research assistant,candidate,high,,,,96bdf060782eb38932623e68046e338662a07a320f4709d80dc7460e18614bae
first-capital-financial,FCF-INT-EVID-00102,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,103,FCF-INT-ROW-00102,vendors|interview_signals,Collections prioritization assistant,candidate,medium,,,,ee78ff13d273d3cc1fadf19c8c89fd8f25b7ee1bb84a29049d01cd56f9008929
first-capital-financial,FCF-INT-EVID-00103,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,104,FCF-INT-ROW-00103,ai|vendors|interview_signals,Contact Center Experience Transformation,candidate,medium,,,,d4934b6de8414ee0f660304cccdbf22d1092e8df4b16e2a66fcf955bae1fe01d
first-capital-financial,FCF-INT-EVID-00104,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,105,FCF-INT-ROW-00104,workforce|vendors|interview_signals,IT incident and change-risk copilot,candidate,high,,,,fdcaa907559f30084940d86acd3864a32151ae65316559fca38fc8a59aa53925
first-capital-financial,FCF-INT-EVID-00105,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,106,FCF-INT-ROW-00105,vendors|interview_signals,Model risk documentation assistant,candidate,high,,,,54a5123c6ffde411ac1aaa2d81323b9429f349ab085ac0110be6f32b51ad6562
first-capital-financial,FCF-INT-EVID-00106,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,107,FCF-INT-ROW-00106,vendors|interview_signals,Wealth Advisor Desktop Modernization,candidate,medium,,,,fdadd76a5769a283cb088f1e18363d66108b70ccd62ad08e8c483dab0605ed29
first-capital-financial,FCF-INT-EVID-00107,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,108,FCF-INT-ROW-00107,vendors|interview_signals,Fraud alert triage copilot,candidate,medium,,,,afea9d53830426b0294098c6a02d1af3daf9a1015464a9e20b7da3a5f48605e1
first-capital-financial,FCF-INT-EVID-00108,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,109,FCF-INT-ROW-00108,vendors|interview_signals,AML investigation summarization,candidate,high,,,,58c1d770526340a1c4e70a4f6321a600c1399f0dfc72c4344b423ddf8884c0a9
first-capital-financial,FCF-INT-EVID-00109,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,110,FCF-INT-ROW-00109,workforce|interview_signals,Digital Banking Modernization,candidate,high,,,,8c1357a1f5360dea3682dd395245666f8dfbf2db1bda51a4576bf5886c8fc0e8
first-capital-financial,FCF-INT-EVID-00110,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,111,FCF-INT-ROW-00110,workforce|interview_signals,Personalized digital banking insights,candidate,medium,,,,02b9219dcb00b821eaa55a29558a857ab5359bc857e3e847f91bac979cc6d22d
first-capital-financial,FCF-INT-EVID-00111,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,112,FCF-INT-ROW-00111,workforce|interview_signals,Loan document intake automation,candidate,medium,,,,ebaa8fc4cb458b6f3174cb20b0b0c75a4c90520481f81aacc515914d063ec04c
first-capital-financial,FCF-INT-EVID-00112,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,113,FCF-INT-ROW-00112,workforce|interview_signals,Core Banking Simplification,candidate,high,,,,e4e56886d94ce86d756e3b573a6ba5e76b2a6a542fcc2c37f94eadda14408865
first-capital-financial,FCF-INT-EVID-00113,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,114,FCF-INT-ROW-00113,vendors|workforce|interview_signals,Wealth advisor research assistant,candidate,high,,,,3bc4f01f6b51e5d45300297cded3fe157c2f72bed2e02edaee8b788b286e87ad
first-capital-financial,FCF-INT-EVID-00114,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,115,FCF-INT-ROW-00114,workforce|interview_signals,Collections prioritization assistant,candidate,medium,,,,45af65f7c99659b6e40a1bcaa887638ae01a1f6c5e6d619ce7eb3f93ef1bf26e
first-capital-financial,FCF-INT-EVID-00115,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,116,FCF-INT-ROW-00115,ai|workforce|interview_signals,Contact Center Experience Transformation,candidate,medium,,,,a416582c21da7e7f1314d98c7b5452a19063da7d880e067a164124cbbc642d66
first-capital-financial,FCF-INT-EVID-00116,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,117,FCF-INT-ROW-00116,workforce|interview_signals,IT incident and change-risk copilot,candidate,high,,,,28b2b95076ba42713c089f08446ef664256693870aa0144a4de9ececa14a378b
first-capital-financial,FCF-INT-EVID-00117,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,118,FCF-INT-ROW-00117,workforce|interview_signals,Model risk documentation assistant,candidate,high,,,,41809cfe11c8c839897a4faf1bf55bfd6590e93e9359f2a99d0d15c0f9f24f7c
first-capital-financial,FCF-INT-EVID-00118,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,119,FCF-INT-ROW-00118,workforce|interview_signals,Wealth Advisor Desktop Modernization,candidate,medium,,,,b90779e331d5f6b63b654ee8fd6950de0f7b22077839f9ad082a0991c2048ec9
first-capital-financial,FCF-INT-EVID-00119,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,120,FCF-INT-ROW-00119,workforce|interview_signals,Fraud alert triage copilot,candidate,medium,,,,f6e9b9028aded1187ce5e16d4e86c0291d472421c073d1086fabf42b881ca494
first-capital-financial,FCF-INT-EVID-00120,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,121,FCF-INT-ROW-00120,workforce|interview_signals,AML investigation summarization,candidate,high,,,,8ecfcc658d791012f607e325f28f48e8efbde1b5d946f4a0926faa0cd38fa0de
first-capital-financial,FCF-INT-EVID-00121,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,122,FCF-INT-ROW-00121,interview_signals,Digital Banking Modernization,candidate,high,,,,0db8ec9c4e7825e19082a9085907e47cf749e2691e7740df16e657e5c7c0472b
first-capital-financial,FCF-INT-EVID-00122,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,123,FCF-INT-ROW-00122,interview_signals,Personalized digital banking insights,candidate,medium,,,,13bf76378d2ffed8ab4ce778efe4ef917f2f336c82f0a12909455c5d2dfe1caa
first-capital-financial,FCF-INT-EVID-00123,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,124,FCF-INT-ROW-00123,interview_signals,Loan document intake automation,candidate,medium,,,,627d79e127170f754da4c4110122994b0fbfe10facd9d83c6e293e5b7d828a5f
first-capital-financial,FCF-INT-EVID-00124,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,125,FCF-INT-ROW-00124,interview_signals,Core Banking Simplification,candidate,high,,,,3be77e5f4ba3b4007874f5c768d9eadf647a77e9af6e59567910b4704f3f367f
first-capital-financial,FCF-INT-EVID-00125,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,126,FCF-INT-ROW-00125,vendors|interview_signals,Wealth advisor research assistant,candidate,high,,,,384969c3840f243a83ff87a6d95aa18b9dfc8336ae3dff2a76077248126e6790
first-capital-financial,FCF-INT-EVID-00126,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,127,FCF-INT-ROW-00126,interview_signals,Collections prioritization assistant,candidate,medium,,,,d76848ec17b8e4b4d994a078f103c2a5935e407f15a8e88022d3e05ecfc33735
first-capital-financial,FCF-INT-EVID-00127,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,128,FCF-INT-ROW-00127,ai|interview_signals,Contact Center Experience Transformation,candidate,medium,,,,e83a6e9afc5ad58c411e0b0e21a1eae52e52d0483b081f587119f4781229eec7
first-capital-financial,FCF-INT-EVID-00128,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,129,FCF-INT-ROW-00128,workforce|interview_signals,IT incident and change-risk copilot,candidate,high,,,,e3abec022158fb893c8ed4b4c124b64290577708b13aaf9d80fac5c5ef6279e3
first-capital-financial,FCF-INT-EVID-00129,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,130,FCF-INT-ROW-00129,interview_signals,Model risk documentation assistant,candidate,high,,,,c0f9396973a02d8883469fb9e2af16a6133f90502badc06dfa99bfc99d86e76b
first-capital-financial,FCF-INT-EVID-00130,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,131,FCF-INT-ROW-00130,interview_signals,Wealth Advisor Desktop Modernization,candidate,medium,,,,ef07c1bbee420f4d15e41da7558b537d520cba13c14b098151319bad84feb794
first-capital-financial,FCF-INT-EVID-00131,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,132,FCF-INT-ROW-00131,interview_signals,Fraud alert triage copilot,candidate,medium,,,,2e40f458eba73e9c4cfa1f1c71e0442356eba0a115f53c6a0ab7d77d7333f6d6
first-capital-financial,FCF-INT-EVID-00132,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,133,FCF-INT-ROW-00132,interview_signals,AML investigation summarization,candidate,high,,,,34b6df5795e13654e403a3539f022a56b11f88807a7ea9d97e57a6a498fad1e8
first-capital-financial,FCF-INT-EVID-00133,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,134,FCF-INT-ROW-00133,interview_signals,Digital Banking Modernization,candidate,high,,,,8b197bc7b4b1d253d5567395c22c65166bd69620d4d25ed953fc728dc0a06020
first-capital-financial,FCF-INT-EVID-00134,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,135,FCF-INT-ROW-00134,interview_signals,Personalized digital banking insights,candidate,medium,,,,28303128b00c9313b2081e29352de992cafa9c3f4d14e83bf8903cf5afb7ec7a
first-capital-financial,FCF-INT-EVID-00135,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,136,FCF-INT-ROW-00135,interview_signals,Loan document intake automation,candidate,medium,,,,f238218ed3c86195a5b9cded62832ec07632ac3ceb58a7d6e18a0015fdd8e467
first-capital-financial,FCF-INT-EVID-00136,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,137,FCF-INT-ROW-00136,interview_signals,Core Banking Simplification,candidate,high,,,,7219207d0eb4ca8b02af4f86bf095cc58ec2d5e8fed56bf65ee18c4b25b5f8a5
first-capital-financial,FCF-INT-EVID-00137,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,138,FCF-INT-ROW-00137,vendors|interview_signals,Wealth advisor research assistant,candidate,high,,,,ee28c28b5e953fdf8f048fa35dc0fc8f0c169afe3e193c152538724a802263e0
first-capital-financial,FCF-INT-EVID-00138,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,139,FCF-INT-ROW-00138,interview_signals,Collections prioritization assistant,candidate,medium,,,,a2c2c6d4278c1431e71acbb70b2e810e602f195303a80faf197fb98b59d65c92
first-capital-financial,FCF-INT-EVID-00139,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,140,FCF-INT-ROW-00139,ai|interview_signals,Contact Center Experience Transformation,candidate,medium,,,,4d7a950f6e220499071038551dc1f928b88979cd9848332849949a2c858f03f3
first-capital-financial,FCF-INT-EVID-00140,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,141,FCF-INT-ROW-00140,workforce|interview_signals,IT incident and change-risk copilot,candidate,high,,,,3be021b6d78a50c20ae70a3072dfe684c8a52221b41dc19399fa4ac74ffdf1ce
first-capital-financial,FCF-INT-EVID-00141,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,142,FCF-INT-ROW-00141,interview_signals,Model risk documentation assistant,candidate,high,,,,59ec8e2daf2f3bae16d66ffdcbcbcda122eb67e46515c381bbff3cb0c341d3c4
first-capital-financial,FCF-INT-EVID-00142,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,143,FCF-INT-ROW-00142,interview_signals,Wealth Advisor Desktop Modernization,candidate,medium,,,,47367f0cb03a19405c8c609c9309cccb7e6d2526ebaf0515c44a3576d8f5d0da
first-capital-financial,FCF-INT-EVID-00143,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,144,FCF-INT-ROW-00143,interview_signals,Fraud alert triage copilot,candidate,medium,,,,308f9f0bc7c537fa14a4a03480038a8642bed3e0f2212ced929c871145d87bb6
first-capital-financial,FCF-INT-EVID-00144,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,145,FCF-INT-ROW-00144,interview_signals,AML investigation summarization,candidate,high,,,,81004bc12d6d4bd30dbb070ce43a454eb98d76d75fbf5ccfdbdbea49636e4b4c
first-capital-financial,FCF-INT-EVID-00145,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,146,FCF-INT-ROW-00145,interview_signals,Digital Banking Modernization,candidate,high,,,,1e910426599539b759feb9fba1579a0c2d55d5344f0e1a7ea847ce6bf1b8d881
first-capital-financial,FCF-INT-EVID-00146,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,147,FCF-INT-ROW-00146,interview_signals,Personalized digital banking insights,candidate,medium,,,,644e150543d80a34d89b595c842b0338a563e4193ef1d9651f3c2a711b4c64d8
first-capital-financial,FCF-INT-EVID-00147,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,148,FCF-INT-ROW-00147,interview_signals,Loan document intake automation,candidate,medium,,,,c51399f8570c57981a588bd230088d4540b7d02a0501e05a61f7d726b196f6dd
first-capital-financial,FCF-INT-EVID-00148,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,149,FCF-INT-ROW-00148,interview_signals,Core Banking Simplification,candidate,high,,,,8b6d7163904fdadd0e5214de80851dec5f5fb160f0f6adca3f2eebe550a90e44
first-capital-financial,FCF-INT-EVID-00149,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,150,FCF-INT-ROW-00149,vendors|interview_signals,Wealth advisor research assistant,candidate,high,,,,cfde3b83955ea95df6d0eea1fb38b0df94c6ae1999a9232286a18caf591233f1
first-capital-financial,FCF-INT-EVID-00150,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,151,FCF-INT-ROW-00150,interview_signals,Collections prioritization assistant,candidate,medium,,,,b9aac4af0d7a6e856b67fa90271c8a282a22f72e889581a9814558e256ba9ce2
