tenant_key,adapter_id,canonical_object_type,canonical_object_id,source_file,source_row,source_system,source_record_id,lineage_status,extract_date,as_of_date
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-024-2026-03,24_monthly_value_tracking.csv,284,AI Portfolio and Business Case Tracker,VAL-BC-MER-024-2026-03,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-024-2026-04,24_monthly_value_tracking.csv,285,AI Portfolio and Business Case Tracker,VAL-BC-MER-024-2026-04,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-024-2026-05,24_monthly_value_tracking.csv,286,AI Portfolio and Business Case Tracker,VAL-BC-MER-024-2026-05,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-024-2026-06,24_monthly_value_tracking.csv,287,AI Portfolio and Business Case Tracker,VAL-BC-MER-024-2026-06,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-024-2026-07,24_monthly_value_tracking.csv,288,AI Portfolio and Business Case Tracker,VAL-BC-MER-024-2026-07,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-024-2026-08,24_monthly_value_tracking.csv,289,AI Portfolio and Business Case Tracker,VAL-BC-MER-024-2026-08,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-025-2025-09,24_monthly_value_tracking.csv,290,AI Portfolio and Business Case Tracker,VAL-BC-MER-025-2025-09,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-025-2025-10,24_monthly_value_tracking.csv,291,AI Portfolio and Business Case Tracker,VAL-BC-MER-025-2025-10,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-025-2025-11,24_monthly_value_tracking.csv,292,AI Portfolio and Business Case Tracker,VAL-BC-MER-025-2025-11,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-025-2025-12,24_monthly_value_tracking.csv,293,AI Portfolio and Business Case Tracker,VAL-BC-MER-025-2025-12,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-025-2026-01,24_monthly_value_tracking.csv,294,AI Portfolio and Business Case Tracker,VAL-BC-MER-025-2026-01,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-025-2026-02,24_monthly_value_tracking.csv,295,AI Portfolio and Business Case Tracker,VAL-BC-MER-025-2026-02,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-025-2026-03,24_monthly_value_tracking.csv,296,AI Portfolio and Business Case Tracker,VAL-BC-MER-025-2026-03,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-025-2026-04,24_monthly_value_tracking.csv,297,AI Portfolio and Business Case Tracker,VAL-BC-MER-025-2026-04,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-025-2026-05,24_monthly_value_tracking.csv,298,AI Portfolio and Business Case Tracker,VAL-BC-MER-025-2026-05,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-025-2026-06,24_monthly_value_tracking.csv,299,AI Portfolio and Business Case Tracker,VAL-BC-MER-025-2026-06,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-025-2026-07,24_monthly_value_tracking.csv,300,AI Portfolio and Business Case Tracker,VAL-BC-MER-025-2026-07,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-025-2026-08,24_monthly_value_tracking.csv,301,AI Portfolio and Business Case Tracker,VAL-BC-MER-025-2026-08,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-026-2025-09,24_monthly_value_tracking.csv,302,AI Portfolio and Business Case Tracker,VAL-BC-MER-026-2025-09,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-026-2025-10,24_monthly_value_tracking.csv,303,AI Portfolio and Business Case Tracker,VAL-BC-MER-026-2025-10,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-026-2025-11,24_monthly_value_tracking.csv,304,AI Portfolio and Business Case Tracker,VAL-BC-MER-026-2025-11,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-026-2025-12,24_monthly_value_tracking.csv,305,AI Portfolio and Business Case Tracker,VAL-BC-MER-026-2025-12,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-026-2026-01,24_monthly_value_tracking.csv,306,AI Portfolio and Business Case Tracker,VAL-BC-MER-026-2026-01,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-026-2026-02,24_monthly_value_tracking.csv,307,AI Portfolio and Business Case Tracker,VAL-BC-MER-026-2026-02,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-026-2026-03,24_monthly_value_tracking.csv,308,AI Portfolio and Business Case Tracker,VAL-BC-MER-026-2026-03,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-026-2026-04,24_monthly_value_tracking.csv,309,AI Portfolio and Business Case Tracker,VAL-BC-MER-026-2026-04,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-026-2026-05,24_monthly_value_tracking.csv,310,AI Portfolio and Business Case Tracker,VAL-BC-MER-026-2026-05,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-026-2026-06,24_monthly_value_tracking.csv,311,AI Portfolio and Business Case Tracker,VAL-BC-MER-026-2026-06,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-026-2026-07,24_monthly_value_tracking.csv,312,AI Portfolio and Business Case Tracker,VAL-BC-MER-026-2026-07,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-026-2026-08,24_monthly_value_tracking.csv,313,AI Portfolio and Business Case Tracker,VAL-BC-MER-026-2026-08,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-027-2025-09,24_monthly_value_tracking.csv,314,AI Portfolio and Business Case Tracker,VAL-BC-MER-027-2025-09,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-027-2025-10,24_monthly_value_tracking.csv,315,AI Portfolio and Business Case Tracker,VAL-BC-MER-027-2025-10,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-027-2025-11,24_monthly_value_tracking.csv,316,AI Portfolio and Business Case Tracker,VAL-BC-MER-027-2025-11,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-027-2025-12,24_monthly_value_tracking.csv,317,AI Portfolio and Business Case Tracker,VAL-BC-MER-027-2025-12,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-027-2026-01,24_monthly_value_tracking.csv,318,AI Portfolio and Business Case Tracker,VAL-BC-MER-027-2026-01,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-027-2026-02,24_monthly_value_tracking.csv,319,AI Portfolio and Business Case Tracker,VAL-BC-MER-027-2026-02,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-027-2026-03,24_monthly_value_tracking.csv,320,AI Portfolio and Business Case Tracker,VAL-BC-MER-027-2026-03,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-027-2026-04,24_monthly_value_tracking.csv,321,AI Portfolio and Business Case Tracker,VAL-BC-MER-027-2026-04,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-027-2026-05,24_monthly_value_tracking.csv,322,AI Portfolio and Business Case Tracker,VAL-BC-MER-027-2026-05,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-027-2026-06,24_monthly_value_tracking.csv,323,AI Portfolio and Business Case Tracker,VAL-BC-MER-027-2026-06,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-027-2026-07,24_monthly_value_tracking.csv,324,AI Portfolio and Business Case Tracker,VAL-BC-MER-027-2026-07,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-027-2026-08,24_monthly_value_tracking.csv,325,AI Portfolio and Business Case Tracker,VAL-BC-MER-027-2026-08,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-028-2025-09,24_monthly_value_tracking.csv,326,AI Portfolio and Business Case Tracker,VAL-BC-MER-028-2025-09,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-028-2025-10,24_monthly_value_tracking.csv,327,AI Portfolio and Business Case Tracker,VAL-BC-MER-028-2025-10,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-028-2025-11,24_monthly_value_tracking.csv,328,AI Portfolio and Business Case Tracker,VAL-BC-MER-028-2025-11,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-028-2025-12,24_monthly_value_tracking.csv,329,AI Portfolio and Business Case Tracker,VAL-BC-MER-028-2025-12,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-028-2026-01,24_monthly_value_tracking.csv,330,AI Portfolio and Business Case Tracker,VAL-BC-MER-028-2026-01,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-028-2026-02,24_monthly_value_tracking.csv,331,AI Portfolio and Business Case Tracker,VAL-BC-MER-028-2026-02,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-028-2026-03,24_monthly_value_tracking.csv,332,AI Portfolio and Business Case Tracker,VAL-BC-MER-028-2026-03,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-028-2026-04,24_monthly_value_tracking.csv,333,AI Portfolio and Business Case Tracker,VAL-BC-MER-028-2026-04,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-028-2026-05,24_monthly_value_tracking.csv,334,AI Portfolio and Business Case Tracker,VAL-BC-MER-028-2026-05,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-028-2026-06,24_monthly_value_tracking.csv,335,AI Portfolio and Business Case Tracker,VAL-BC-MER-028-2026-06,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-028-2026-07,24_monthly_value_tracking.csv,336,AI Portfolio and Business Case Tracker,VAL-BC-MER-028-2026-07,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-028-2026-08,24_monthly_value_tracking.csv,337,AI Portfolio and Business Case Tracker,VAL-BC-MER-028-2026-08,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-029-2025-09,24_monthly_value_tracking.csv,338,AI Portfolio and Business Case Tracker,VAL-BC-MER-029-2025-09,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-029-2025-10,24_monthly_value_tracking.csv,339,AI Portfolio and Business Case Tracker,VAL-BC-MER-029-2025-10,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-029-2025-11,24_monthly_value_tracking.csv,340,AI Portfolio and Business Case Tracker,VAL-BC-MER-029-2025-11,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-029-2025-12,24_monthly_value_tracking.csv,341,AI Portfolio and Business Case Tracker,VAL-BC-MER-029-2025-12,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-029-2026-01,24_monthly_value_tracking.csv,342,AI Portfolio and Business Case Tracker,VAL-BC-MER-029-2026-01,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-029-2026-02,24_monthly_value_tracking.csv,343,AI Portfolio and Business Case Tracker,VAL-BC-MER-029-2026-02,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-029-2026-03,24_monthly_value_tracking.csv,344,AI Portfolio and Business Case Tracker,VAL-BC-MER-029-2026-03,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-029-2026-04,24_monthly_value_tracking.csv,345,AI Portfolio and Business Case Tracker,VAL-BC-MER-029-2026-04,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-029-2026-05,24_monthly_value_tracking.csv,346,AI Portfolio and Business Case Tracker,VAL-BC-MER-029-2026-05,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-029-2026-06,24_monthly_value_tracking.csv,347,AI Portfolio and Business Case Tracker,VAL-BC-MER-029-2026-06,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-029-2026-07,24_monthly_value_tracking.csv,348,AI Portfolio and Business Case Tracker,VAL-BC-MER-029-2026-07,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-029-2026-08,24_monthly_value_tracking.csv,349,AI Portfolio and Business Case Tracker,VAL-BC-MER-029-2026-08,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-030-2025-09,24_monthly_value_tracking.csv,350,AI Portfolio and Business Case Tracker,VAL-BC-MER-030-2025-09,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-030-2025-10,24_monthly_value_tracking.csv,351,AI Portfolio and Business Case Tracker,VAL-BC-MER-030-2025-10,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-030-2025-11,24_monthly_value_tracking.csv,352,AI Portfolio and Business Case Tracker,VAL-BC-MER-030-2025-11,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-030-2025-12,24_monthly_value_tracking.csv,353,AI Portfolio and Business Case Tracker,VAL-BC-MER-030-2025-12,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-030-2026-01,24_monthly_value_tracking.csv,354,AI Portfolio and Business Case Tracker,VAL-BC-MER-030-2026-01,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-030-2026-02,24_monthly_value_tracking.csv,355,AI Portfolio and Business Case Tracker,VAL-BC-MER-030-2026-02,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-030-2026-03,24_monthly_value_tracking.csv,356,AI Portfolio and Business Case Tracker,VAL-BC-MER-030-2026-03,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-030-2026-04,24_monthly_value_tracking.csv,357,AI Portfolio and Business Case Tracker,VAL-BC-MER-030-2026-04,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-030-2026-05,24_monthly_value_tracking.csv,358,AI Portfolio and Business Case Tracker,VAL-BC-MER-030-2026-05,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-030-2026-06,24_monthly_value_tracking.csv,359,AI Portfolio and Business Case Tracker,VAL-BC-MER-030-2026-06,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-030-2026-07,24_monthly_value_tracking.csv,360,AI Portfolio and Business Case Tracker,VAL-BC-MER-030-2026-07,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-030-2026-08,24_monthly_value_tracking.csv,361,AI Portfolio and Business Case Tracker,VAL-BC-MER-030-2026-08,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-031-2025-09,24_monthly_value_tracking.csv,362,AI Portfolio and Business Case Tracker,VAL-BC-MER-031-2025-09,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-031-2025-10,24_monthly_value_tracking.csv,363,AI Portfolio and Business Case Tracker,VAL-BC-MER-031-2025-10,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-031-2025-11,24_monthly_value_tracking.csv,364,AI Portfolio and Business Case Tracker,VAL-BC-MER-031-2025-11,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-031-2025-12,24_monthly_value_tracking.csv,365,AI Portfolio and Business Case Tracker,VAL-BC-MER-031-2025-12,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-031-2026-01,24_monthly_value_tracking.csv,366,AI Portfolio and Business Case Tracker,VAL-BC-MER-031-2026-01,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-031-2026-02,24_monthly_value_tracking.csv,367,AI Portfolio and Business Case Tracker,VAL-BC-MER-031-2026-02,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-031-2026-03,24_monthly_value_tracking.csv,368,AI Portfolio and Business Case Tracker,VAL-BC-MER-031-2026-03,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-031-2026-04,24_monthly_value_tracking.csv,369,AI Portfolio and Business Case Tracker,VAL-BC-MER-031-2026-04,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-031-2026-05,24_monthly_value_tracking.csv,370,AI Portfolio and Business Case Tracker,VAL-BC-MER-031-2026-05,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-031-2026-06,24_monthly_value_tracking.csv,371,AI Portfolio and Business Case Tracker,VAL-BC-MER-031-2026-06,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-031-2026-07,24_monthly_value_tracking.csv,372,AI Portfolio and Business Case Tracker,VAL-BC-MER-031-2026-07,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-031-2026-08,24_monthly_value_tracking.csv,373,AI Portfolio and Business Case Tracker,VAL-BC-MER-031-2026-08,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-032-2025-09,24_monthly_value_tracking.csv,374,AI Portfolio and Business Case Tracker,VAL-BC-MER-032-2025-09,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-032-2025-10,24_monthly_value_tracking.csv,375,AI Portfolio and Business Case Tracker,VAL-BC-MER-032-2025-10,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-032-2025-11,24_monthly_value_tracking.csv,376,AI Portfolio and Business Case Tracker,VAL-BC-MER-032-2025-11,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-032-2025-12,24_monthly_value_tracking.csv,377,AI Portfolio and Business Case Tracker,VAL-BC-MER-032-2025-12,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-032-2026-01,24_monthly_value_tracking.csv,378,AI Portfolio and Business Case Tracker,VAL-BC-MER-032-2026-01,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-032-2026-02,24_monthly_value_tracking.csv,379,AI Portfolio and Business Case Tracker,VAL-BC-MER-032-2026-02,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-032-2026-03,24_monthly_value_tracking.csv,380,AI Portfolio and Business Case Tracker,VAL-BC-MER-032-2026-03,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-032-2026-04,24_monthly_value_tracking.csv,381,AI Portfolio and Business Case Tracker,VAL-BC-MER-032-2026-04,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-032-2026-05,24_monthly_value_tracking.csv,382,AI Portfolio and Business Case Tracker,VAL-BC-MER-032-2026-05,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-032-2026-06,24_monthly_value_tracking.csv,383,AI Portfolio and Business Case Tracker,VAL-BC-MER-032-2026-06,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-032-2026-07,24_monthly_value_tracking.csv,384,AI Portfolio and Business Case Tracker,VAL-BC-MER-032-2026-07,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-032-2026-08,24_monthly_value_tracking.csv,385,AI Portfolio and Business Case Tracker,VAL-BC-MER-032-2026-08,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-033-2025-09,24_monthly_value_tracking.csv,386,AI Portfolio and Business Case Tracker,VAL-BC-MER-033-2025-09,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-033-2025-10,24_monthly_value_tracking.csv,387,AI Portfolio and Business Case Tracker,VAL-BC-MER-033-2025-10,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-033-2025-11,24_monthly_value_tracking.csv,388,AI Portfolio and Business Case Tracker,VAL-BC-MER-033-2025-11,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-033-2025-12,24_monthly_value_tracking.csv,389,AI Portfolio and Business Case Tracker,VAL-BC-MER-033-2025-12,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-033-2026-01,24_monthly_value_tracking.csv,390,AI Portfolio and Business Case Tracker,VAL-BC-MER-033-2026-01,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-033-2026-02,24_monthly_value_tracking.csv,391,AI Portfolio and Business Case Tracker,VAL-BC-MER-033-2026-02,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-033-2026-03,24_monthly_value_tracking.csv,392,AI Portfolio and Business Case Tracker,VAL-BC-MER-033-2026-03,preserved,2026-08-24,2026-08-24
meridian-health,meridian_monthly_value_adapter,MetricObservation,VALUE_OBSERVATION:VAL-BC-MER-033-2026-04,24_monthly_value_tracking.csv,393,AI Portfolio and Business Case Tracker,VAL-BC-MER-033-2026-04,preserved,2026-08-24,2026-08-24
