tenant_key,domain_key,field,active_nonempty_count,active_row_count,active_nonempty_rate,content_quality_status,provenance_status,remediation,predecessor_available,predecessor_substantive_rate
meridian-health,02,systems,10,228,0.0439,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,02,value_hypothesis,0,228,0.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,02,evidence_needed,10,228,0.0439,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,02,risk_or_gap,10,228,0.0439,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,02,affected_systems,10,228,0.0439,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,02,metric_boundary,10,228,0.0439,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,02,forbidden_claims,10,228,0.0439,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,02,legacy_row_flag,10,228,0.0439,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,02,source_row_status,10,228,0.0439,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,02,migration_action,10,228,0.0439,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,02,additive_status,10,228,0.0439,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,02,amount_basis,10,228,0.0439,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,02,finance_attestation_status,10,228,0.0439,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,02,funding_status,10,228,0.0439,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,02,approved_funding_usd,10,228,0.0439,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,02,realized_value_usd,10,228,0.0439,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,02,tower_claim_allowed,10,228,0.0439,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,02,evidence_type,0,228,0.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,02,evidence_location,0,228,0.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,02,evidence_owner,0,228,0.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,02,caveat,10,228,0.0439,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,03,record_id,221,221,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,03,entity_id,221,221,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,03,business_name,221,221,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,03,context_item,221,221,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,03,dimension,221,221,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,03,evidence_id,221,221,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,03,active_candidate_status,221,221,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,03,source_type,221,221,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,03,source_adapter_id,216,221,0.9774,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,03,source_adapter_name,216,221,0.9774,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,03,source_basis,221,221,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,03,synthetic_data_flag,221,221,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,03,evidence_boundary,221,221,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,03,module_usage_notes,221,221,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,03,interview_id,216,221,0.9774,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,03,interview_group,216,221,0.9774,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,03,priority_theme,216,221,0.9774,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,03,decision_supported,216,221,0.9774,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,03,evidence_needed,221,221,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,03,system_or_vendor_mentioned,216,221,0.9774,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,03,data_domain_mentioned,216,221,0.9774,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,03,key_initiative,216,221,0.9774,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,03,known_challenge,216,221,0.9774,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,03,use_case,10,221,0.0452,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,03,data_domain,10,221,0.0452,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,03,systems,10,221,0.0452,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,03,value_hypothesis,0,221,0.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,03,risk_or_gap,10,221,0.0452,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,03,affected_systems,10,221,0.0452,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,03,metric_boundary,10,221,0.0452,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,03,forbidden_claims,10,221,0.0452,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,03,legacy_row_flag,10,221,0.0452,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,03,source_row_status,10,221,0.0452,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,03,migration_action,10,221,0.0452,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,03,additive_status,10,221,0.0452,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,03,amount_basis,10,221,0.0452,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,03,finance_attestation_status,10,221,0.0452,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,03,funding_status,10,221,0.0452,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,03,approved_funding_usd,10,221,0.0452,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,03,realized_value_usd,10,221,0.0452,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,03,tower_claim_allowed,10,221,0.0452,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,03,evidence_type,0,221,0.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,03,evidence_location,0,221,0.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,03,evidence_owner,0,221,0.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,03,caveat,10,221,0.0452,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,04,record_id,241,241,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,04,entity_id,241,241,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,04,business_name,241,241,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,04,context_item,241,241,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,04,dimension,241,241,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,04,evidence_id,241,241,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,04,active_candidate_status,241,241,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,04,source_type,241,241,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,04,source_basis,241,241,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,04,synthetic_data_flag,241,241,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,04,evidence_boundary,241,241,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,04,module_usage_notes,241,241,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,04,capability,20,241,0.0830,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,04,owner,20,241,0.0830,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,04,criticality,20,241,0.0830,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,04,lifecycle_status,20,241,0.0830,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,04,vendor_id,20,241,0.0830,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,04,integrations,20,241,0.0830,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,04,data_dependencies,20,241,0.0830,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,04,use_case,10,241,0.0415,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,04,data_domain,10,241,0.0415,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,04,systems,10,241,0.0415,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,04,value_hypothesis,0,241,0.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,04,evidence_needed,10,241,0.0415,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,04,risk_or_gap,10,241,0.0415,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,04,affected_systems,10,241,0.0415,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,04,metric_boundary,10,241,0.0415,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,04,forbidden_claims,10,241,0.0415,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,04,legacy_row_flag,10,241,0.0415,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,04,source_row_status,10,241,0.0415,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,04,migration_action,10,241,0.0415,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,04,additive_status,10,241,0.0415,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,04,amount_basis,10,241,0.0415,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,04,finance_attestation_status,10,241,0.0415,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,04,funding_status,10,241,0.0415,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,04,approved_funding_usd,10,241,0.0415,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,04,realized_value_usd,10,241,0.0415,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,04,tower_claim_allowed,10,241,0.0415,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,04,evidence_type,0,241,0.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,04,evidence_location,0,241,0.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,04,evidence_owner,0,241,0.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,04,caveat,10,241,0.0415,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,05,record_id,242,242,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,05,entity_id,242,242,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,05,business_name,242,242,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,05,context_item,242,242,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,05,dimension,242,242,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,05,evidence_id,242,242,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,05,active_candidate_status,242,242,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,05,source_type,242,242,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,05,source_basis,242,242,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,05,synthetic_data_flag,242,242,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,05,evidence_boundary,242,242,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,05,module_usage_notes,242,242,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,05,use_case,31,242,0.1281,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,05,data_domain,31,242,0.1281,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,05,systems,31,242,0.1281,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,05,value_hypothesis,21,242,0.0868,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,05,evidence_needed,242,242,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,05,risk_or_gap,10,242,0.0413,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,05,affected_systems,10,242,0.0413,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,05,metric_boundary,10,242,0.0413,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,05,forbidden_claims,10,242,0.0413,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,05,legacy_row_flag,10,242,0.0413,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,05,source_row_status,10,242,0.0413,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,05,migration_action,10,242,0.0413,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,05,additive_status,10,242,0.0413,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,05,amount_basis,10,242,0.0413,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,05,finance_attestation_status,10,242,0.0413,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,05,funding_status,10,242,0.0413,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,05,approved_funding_usd,10,242,0.0413,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,05,realized_value_usd,10,242,0.0413,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,05,tower_claim_allowed,10,242,0.0413,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,05,evidence_type,0,242,0.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,05,evidence_location,0,242,0.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,05,evidence_owner,0,242,0.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,05,caveat,10,242,0.0413,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,06,record_id,15,15,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,06,entity_id,15,15,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,06,business_name,15,15,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,06,context_item,15,15,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,06,dimension,15,15,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,06,evidence_id,15,15,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,06,active_candidate_status,15,15,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,06,source_type,15,15,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,06,source_basis,15,15,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,06,synthetic_data_flag,15,15,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,06,evidence_boundary,15,15,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,06,module_usage_notes,15,15,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,06,capability,15,15,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,06,owner,15,15,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,06,criticality,15,15,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,06,lifecycle_status,15,15,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,06,vendor_id,15,15,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,06,integrations,15,15,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,06,data_dependencies,15,15,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,07,record_id,231,231,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,07,entity_id,231,231,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,07,business_name,231,231,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,07,context_item,231,231,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,07,dimension,231,231,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,07,evidence_id,231,231,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,07,active_candidate_status,231,231,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,07,source_type,231,231,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,07,source_basis,231,231,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,07,synthetic_data_flag,231,231,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,07,evidence_boundary,231,231,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,07,module_usage_notes,231,231,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,07,vendor_id,10,231,0.0433,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,07,service,10,231,0.0433,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,07,owning_function,10,231,0.0433,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,07,linked_systems,10,231,0.0433,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,07,contract_risk,10,231,0.0433,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,07,pricing_basis,10,231,0.0433,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,07,vendor_category,3,231,0.0130,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,07,ai_capability,3,231,0.0130,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,07,annual_contract_value_usd,3,231,0.0130,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,07,linked_budget_record_ids,3,231,0.0130,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,07,linked_program_code,3,231,0.0130,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,07,ai_spend_flag,226,231,0.9784,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,07,use_case,10,231,0.0433,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,07,data_domain,10,231,0.0433,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,07,systems,10,231,0.0433,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,07,value_hypothesis,0,231,0.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,07,evidence_needed,10,231,0.0433,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,07,risk_or_gap,10,231,0.0433,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,07,affected_systems,10,231,0.0433,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,07,metric_boundary,10,231,0.0433,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,07,forbidden_claims,10,231,0.0433,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,07,legacy_row_flag,10,231,0.0433,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,07,source_row_status,10,231,0.0433,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,07,migration_action,10,231,0.0433,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,07,additive_status,10,231,0.0433,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,07,amount_basis,10,231,0.0433,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,07,finance_attestation_status,10,231,0.0433,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,07,funding_status,10,231,0.0433,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,07,approved_funding_usd,10,231,0.0433,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,07,realized_value_usd,10,231,0.0433,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,07,tower_claim_allowed,10,231,0.0433,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,07,evidence_type,0,231,0.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,07,evidence_location,0,231,0.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,07,evidence_owner,0,231,0.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,07,caveat,10,231,0.0433,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,08,record_id,298,298,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,08,entity_id,298,298,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,08,business_name,298,298,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,08,context_item,298,298,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,08,dimension,298,298,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,08,evidence_id,298,298,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,08,active_candidate_status,298,298,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,08,source_type,298,298,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,08,source_basis,298,298,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,08,synthetic_data_flag,298,298,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,08,evidence_boundary,298,298,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,08,module_usage_notes,298,298,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,08,value_hypothesis,77,298,0.2584,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,08,amount_usd,77,298,0.2584,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,08,realized_value_usd,87,298,0.2919,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,08,value_boundary,77,298,0.2584,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,08,legacy_row_flag,298,298,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,08,source_row_status,298,298,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,08,migration_action,298,298,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,08,financial_fact_type,293,298,0.9832,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,08,fiscal_year,70,298,0.2349,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,08,time_period,70,298,0.2349,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,08,budget_amount_usd,70,298,0.2349,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,08,approved_budget_usd,70,298,0.2349,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,08,actual_spend_ytd_usd,70,298,0.2349,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,08,forecast_spend_usd,70,298,0.2349,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,08,run_budget_usd,70,298,0.2349,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,08,change_budget_usd,70,298,0.2349,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,08,planned_value_usd,70,298,0.2349,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,08,target_value_usd,70,298,0.2349,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,08,amount_basis,298,298,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,08,gross_or_net,70,298,0.2349,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,08,additive_status,298,298,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,08,duplicate_risk,293,298,0.9832,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,08,budget_row_level,293,298,0.9832,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,08,finance_attestation_status,298,298,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,08,program_code,0,298,0.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,08,initiative_id,0,298,0.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,08,linked_budget_record_ids,70,298,0.2349,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,08,linked_sa02_records,70,298,0.2349,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,08,ai_spend_flag,293,298,0.9832,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,08,ai_spend_type,293,298,0.9832,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,08,ai_spend_category,293,298,0.9832,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,08,ai_tagged_budget_usd,293,298,0.9832,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,08,platform_embedded_ai_flag,293,298,0.9832,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,08,vendor_name,70,298,0.2349,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,08,system_name,70,298,0.2349,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,08,source_adapter_reference,70,298,0.2349,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,08,tower_usage,293,298,0.9832,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,08,tower_hero_eligible,293,298,0.9832,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,08,caveat,298,298,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,08,use_case,10,298,0.0336,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,08,data_domain,10,298,0.0336,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,08,systems,10,298,0.0336,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,08,evidence_needed,10,298,0.0336,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,08,risk_or_gap,10,298,0.0336,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,08,affected_systems,10,298,0.0336,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,08,metric_boundary,10,298,0.0336,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,08,forbidden_claims,10,298,0.0336,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,08,funding_status,10,298,0.0336,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,08,approved_funding_usd,10,298,0.0336,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,08,tower_claim_allowed,10,298,0.0336,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,08,evidence_type,0,298,0.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,08,evidence_location,0,298,0.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,08,evidence_owner,0,298,0.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,09,record_id,256,256,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
