Item_ID,Initiative_ID,Type,Description,Severity,Likelihood,Status,Owner,Due_Date,Mitigation
FIRSTCAPITAL-RAID-0225,FIRSTCAPITAL-INIT-0045,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,mitigating,Business Sponsor,2026-09-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0226,FIRSTCAPITAL-INIT-0046,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",high,medium,open,CIO,2026-10-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0227,FIRSTCAPITAL-INIT-0047,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CFO,2026-11-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0228,FIRSTCAPITAL-INIT-0048,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,COO,2026-12-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0229,FIRSTCAPITAL-INIT-0049,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,high,mitigating,CISO,2026-07-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0230,FIRSTCAPITAL-INIT-0050,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,Business Sponsor,2026-08-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0231,FIRSTCAPITAL-INIT-0051,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",high,medium,open,CIO,2026-09-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0232,FIRSTCAPITAL-INIT-0052,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CFO,2026-10-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0233,FIRSTCAPITAL-INIT-0053,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,mitigating,COO,2026-11-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0234,FIRSTCAPITAL-INIT-0054,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CISO,2026-12-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0235,FIRSTCAPITAL-INIT-0055,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,high,open,Business Sponsor,2026-07-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0236,FIRSTCAPITAL-INIT-0056,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",high,medium,open,CIO,2026-08-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0237,FIRSTCAPITAL-INIT-0057,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,mitigating,CFO,2026-09-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0238,FIRSTCAPITAL-INIT-0058,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,COO,2026-10-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0239,FIRSTCAPITAL-INIT-0059,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CISO,2026-11-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0240,FIRSTCAPITAL-INIT-0060,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,Business Sponsor,2026-12-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0241,FIRSTCAPITAL-INIT-0061,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",high,high,mitigating,CIO,2026-07-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0242,FIRSTCAPITAL-INIT-0062,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CFO,2026-08-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0243,FIRSTCAPITAL-INIT-0063,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,COO,2026-09-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0244,FIRSTCAPITAL-INIT-0064,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CISO,2026-10-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0245,FIRSTCAPITAL-INIT-0065,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,mitigating,Business Sponsor,2026-11-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0246,FIRSTCAPITAL-INIT-0066,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",high,medium,open,CIO,2026-12-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0247,FIRSTCAPITAL-INIT-0067,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,high,open,CFO,2026-07-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0248,FIRSTCAPITAL-INIT-0068,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,COO,2026-08-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0249,FIRSTCAPITAL-INIT-0069,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,mitigating,CISO,2026-09-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0250,FIRSTCAPITAL-INIT-0070,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,Business Sponsor,2026-10-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0251,FIRSTCAPITAL-INIT-0071,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",high,medium,open,CIO,2026-11-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0252,FIRSTCAPITAL-INIT-0072,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CFO,2026-12-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0253,FIRSTCAPITAL-INIT-0073,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,high,mitigating,COO,2026-07-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0254,FIRSTCAPITAL-INIT-0074,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CISO,2026-08-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0255,FIRSTCAPITAL-INIT-0075,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,Business Sponsor,2026-09-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0256,FIRSTCAPITAL-INIT-0076,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",high,medium,open,CIO,2026-10-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0257,FIRSTCAPITAL-INIT-0077,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,mitigating,CFO,2026-11-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0258,FIRSTCAPITAL-INIT-0078,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,COO,2026-12-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0259,FIRSTCAPITAL-INIT-0079,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,high,open,CISO,2026-07-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0260,FIRSTCAPITAL-INIT-0080,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,Business Sponsor,2026-08-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0261,FIRSTCAPITAL-INIT-0081,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",high,medium,mitigating,CIO,2026-09-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0262,FIRSTCAPITAL-INIT-0082,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CFO,2026-10-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0263,FIRSTCAPITAL-INIT-0083,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,COO,2026-11-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0264,FIRSTCAPITAL-INIT-0084,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CISO,2026-12-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0265,FIRSTCAPITAL-INIT-0085,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,high,mitigating,Business Sponsor,2026-07-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0266,FIRSTCAPITAL-INIT-0086,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",high,medium,open,CIO,2026-08-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0267,FIRSTCAPITAL-INIT-0087,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CFO,2026-09-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0268,FIRSTCAPITAL-INIT-0088,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,COO,2026-10-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0269,FIRSTCAPITAL-INIT-0089,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,mitigating,CISO,2026-11-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0270,FIRSTCAPITAL-INIT-0090,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,Business Sponsor,2026-12-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0271,FIRSTCAPITAL-INIT-0001,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",high,high,open,CIO,2026-07-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0272,FIRSTCAPITAL-INIT-0002,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CFO,2026-08-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0273,FIRSTCAPITAL-INIT-0003,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,mitigating,COO,2026-09-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0274,FIRSTCAPITAL-INIT-0004,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CISO,2026-10-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0275,FIRSTCAPITAL-INIT-0005,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,Business Sponsor,2026-11-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0276,FIRSTCAPITAL-INIT-0006,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",high,medium,open,CIO,2026-12-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0277,FIRSTCAPITAL-INIT-0007,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,high,mitigating,CFO,2026-07-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0278,FIRSTCAPITAL-INIT-0008,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,COO,2026-08-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0279,FIRSTCAPITAL-INIT-0009,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CISO,2026-09-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0280,FIRSTCAPITAL-INIT-0010,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,Business Sponsor,2026-10-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0281,FIRSTCAPITAL-INIT-0011,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",high,medium,mitigating,CIO,2026-11-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0282,FIRSTCAPITAL-INIT-0012,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CFO,2026-12-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0283,FIRSTCAPITAL-INIT-0013,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,high,open,COO,2026-07-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0284,FIRSTCAPITAL-INIT-0014,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CISO,2026-08-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0285,FIRSTCAPITAL-INIT-0015,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,mitigating,Business Sponsor,2026-09-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0286,FIRSTCAPITAL-INIT-0016,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",high,medium,open,CIO,2026-10-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0287,FIRSTCAPITAL-INIT-0017,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CFO,2026-11-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0288,FIRSTCAPITAL-INIT-0018,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,COO,2026-12-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
