tenant_key,client_display_name,v6_contract_version,business_object_family,record_id,record_name,source_system,source_owner,source_basis,source_file,source_row_number,as_of_date,period_start,period_end,refresh_frequency,confidence,synthetic_demo_flag,data_sensitivity,required_for_surfaces,allowed_answer_types,not_allowed_claims,known_gaps,created_at,updated_at,program_id,business_owner,technology_owner,executive_sponsor,phase,budget_usd,spend_to_date_usd,expected_value_usd,realized_value_usd,value_basis,status,target_date,dependencies,risks,decision_needed
apex-retail,Retail Demo,v6.0,program_initiative,APEXRETAIL-INIT-0075,Search and personalization AI / expansion 61,v4_synthetic_pack,Chief Digital Officer,synthetic_demo,family-5-execution-operations/F13_initiatives-portfolio.csv,76,2026-06-18,2026-01-01,2026-06-18,static_snapshot,high,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APEXRETAIL-INIT-0075,Chief Digital Officer,Chief Digital Officer,Chief Digital Officer,scale,84000000,42000000,84000000,42000000,consent and customer identity gaps,scale_candidate,2028-10-27,consent and customer identity gaps,consent and customer identity gaps,consent and customer identity gaps
apex-retail,Retail Demo,v6.0,program_initiative,APX-INIT-001,Retail lakehouse and customer inventory graph,v4_synthetic_pack,Chief Data Officer,synthetic_demo,ai-control-tower/T01_initiative-registry.csv,2,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-001,Chief Data Officer,Chief Data Officer,Chief Data Officer,mobilize,95000000,12000000,95000000,12000000,identity and item-location data quality,at_risk,2028-11-05,identity and item-location data quality,identity and item-location data quality,identity and item-location data quality
apex-retail,Retail Demo,v6.0,program_initiative,APX-INIT-002,AI demand forecasting and replenishment,v4_synthetic_pack,Chief Merchandising Officer,synthetic_demo,ai-control-tower/T01_initiative-registry.csv,3,2026-06-18,2026-01-01,2026-06-18,static_snapshot,high,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-002,Chief Merchandising Officer,Chief Merchandising Officer,Chief Merchandising Officer,pilot,72000000,21000000,72000000,21000000,forecast explainability by category,scale_candidate,2028-11-14,forecast explainability by category,forecast explainability by category,forecast explainability by category
apex-retail,Retail Demo,v6.0,program_initiative,APX-INIT-003,Store labor scheduling optimization,v4_synthetic_pack,COO,synthetic_demo,ai-control-tower/T01_initiative-registry.csv,4,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-003,COO,COO,COO,pilot,51000000,9000000,51000000,9000000,labor-rule integration and manager adoption,hold_until_evidence,2028-11-23,labor-rule integration and manager adoption,labor-rule integration and manager adoption,labor-rule integration and manager adoption
apex-retail,Retail Demo,v6.0,program_initiative,APX-INIT-004,Shrink anomaly detection,v4_synthetic_pack,Chief Risk Officer,synthetic_demo,ai-control-tower/T01_initiative-registry.csv,5,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-004,Chief Risk Officer,Chief Risk Officer,Chief Risk Officer,build,68000000,6800000,68000000,6800000,camera/POS evidence linkage,at_risk,2028-12-02,camera/POS evidence linkage,camera/POS evidence linkage,camera/POS evidence linkage
apex-retail,Retail Demo,v6.0,program_initiative,APX-INIT-005,Search and personalization AI,v4_synthetic_pack,Chief Digital Officer,synthetic_demo,ai-control-tower/T01_initiative-registry.csv,6,2026-06-18,2026-01-01,2026-06-18,static_snapshot,high,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-005,Chief Digital Officer,Chief Digital Officer,Chief Digital Officer,scale,84000000,42000000,84000000,42000000,consent and customer identity gaps,scale_candidate,2028-12-11,consent and customer identity gaps,consent and customer identity gaps,consent and customer identity gaps
apex-retail,Retail Demo,v6.0,program_initiative,APX-INIT-006,Retail media measurement clean room,v4_synthetic_pack,Chief Marketing Officer,synthetic_demo,ai-control-tower/T01_initiative-registry.csv,7,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-006,Chief Marketing Officer,Chief Marketing Officer,Chief Marketing Officer,design,38000000,4000000,38000000,4000000,incrementality proof missing,hold_until_evidence,2028-12-20,incrementality proof missing,incrementality proof missing,incrementality proof missing
apex-retail,Retail Demo,v6.0,program_initiative,APX-INIT-007,BOPIS exception prediction,v4_synthetic_pack,Chief Supply Chain Officer,synthetic_demo,ai-control-tower/T01_initiative-registry.csv,8,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-007,Chief Supply Chain Officer,Chief Supply Chain Officer,Chief Supply Chain Officer,pilot,34000000,7400000,34000000,7400000,store inventory accuracy,scale_candidate,2028-12-29,store inventory accuracy,store inventory accuracy,store inventory accuracy
apex-retail,Retail Demo,v6.0,program_initiative,APX-INIT-008,Returns fraud triage,v4_synthetic_pack,Chief Risk Officer,synthetic_demo,ai-control-tower/T01_initiative-registry.csv,9,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-008,Chief Risk Officer,Chief Risk Officer,Chief Risk Officer,build,26000000,3200000,26000000,3200000,fairness and customer friction review,at_risk,2029-01-07,fairness and customer friction review,fairness and customer friction review,fairness and customer friction review
apex-retail,Retail Demo,v6.0,program_initiative,APX-INIT-009,Finance margin bridge automation,v4_synthetic_pack,CFO,synthetic_demo,ai-control-tower/T01_initiative-registry.csv,10,2026-06-18,2026-01-01,2026-06-18,static_snapshot,high,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-009,CFO,CFO,CFO,pilot,24000000,5800000,24000000,5800000,vendor funding lineage,scale_candidate,2029-01-16,vendor funding lineage,vendor funding lineage,vendor funding lineage
apex-retail,Retail Demo,v6.0,program_initiative,APX-INIT-010,ServiceNow store support agent,v4_synthetic_pack,VP IT Operations,synthetic_demo,ai-control-tower/T01_initiative-registry.csv,11,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-010,VP IT Operations,VP IT Operations,VP IT Operations,pilot,18000000,2400000,18000000,2400000,knowledge base quality,hold_until_evidence,2029-01-25,knowledge base quality,knowledge base quality,knowledge base quality
apex-retail,Retail Demo,v6.0,program_initiative,APX-INIT-011,Assortment localization copilot,v4_synthetic_pack,Chief Merchandising Officer,synthetic_demo,ai-control-tower/T01_initiative-registry.csv,12,2026-06-18,2026-01-01,2026-06-18,static_snapshot,low,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-011,Chief Merchandising Officer,Chief Merchandising Officer,Chief Merchandising Officer,design,30000000,0,30000000,0,planner workflow fit,prove_value,2029-02-03,planner workflow fit,planner workflow fit,planner workflow fit
apex-retail,Retail Demo,v6.0,program_initiative,APX-INIT-012,Store associate task assistant,v4_synthetic_pack,COO,synthetic_demo,ai-control-tower/T01_initiative-registry.csv,13,2026-06-18,2026-01-01,2026-06-18,static_snapshot,low,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-012,COO,COO,COO,design,43000000,0,43000000,0,mobile device and policy readiness,prove_value,2029-02-12,mobile device and policy readiness,mobile device and policy readiness,mobile device and policy readiness
apex-retail,Retail Demo,v6.0,program_initiative,APX-INIT-013,Supply chain ETA and carrier exception AI,v4_synthetic_pack,Chief Supply Chain Officer,synthetic_demo,ai-control-tower/T01_initiative-registry.csv,14,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-013,Chief Supply Chain Officer,Chief Supply Chain Officer,Chief Supply Chain Officer,build,36000000,7200000,36000000,7200000,carrier API latency,scale_candidate,2029-02-21,carrier API latency,carrier API latency,carrier API latency
apex-retail,Retail Demo,v6.0,program_initiative,APX-INIT-014,AI code productivity program,v4_synthetic_pack,CIO,synthetic_demo,ai-control-tower/T01_initiative-registry.csv,15,2026-06-18,2026-01-01,2026-06-18,static_snapshot,high,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-014,CIO,CIO,CIO,scale,22000000,9800000,22000000,9800000,measurement by product team incomplete,scale_candidate,2029-03-02,measurement by product team incomplete,measurement by product team incomplete,measurement by product team incomplete
apex-retail,Retail Demo,v6.0,program_initiative,APX-INIT-001,charter,v4_synthetic_pack,Retail Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,2,2026-06-18,2026-01-01,2026-07-08,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-001,CFO,Chief Data Officer,COO,charter,9655000,5078000,11590000,3415000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",complete,2026-07-08,Merchandising readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Hold pending data readiness
apex-retail,Retail Demo,v6.0,program_initiative,APX-INIT-001,data_ready,v4_synthetic_pack,Retail Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,3,2026-06-18,2026-01-01,2026-08-09,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-001,CIO,VP Infrastructure,CFO,data_ready,9750000,5130000,11700000,3450000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",complete,2026-08-09,Order Management readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Fund next phase
apex-retail,Retail Demo,v6.0,program_initiative,APX-INIT-001,control_ready,v4_synthetic_pack,Retail Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,4,2026-06-18,2026-01-01,2026-09-10,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-001,Chief Commercial Officer,Head of AI Enablement,Executive Committee,control_ready,9845000,5182000,11810000,3485000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",at_risk,2026-09-10,identity and item-location data quality,identity and item-location data quality,identity and item-location data quality
apex-retail,Retail Demo,v6.0,program_initiative,APX-INIT-001,pilot_exit,v4_synthetic_pack,Retail Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,5,2026-06-18,2026-01-01,2026-10-11,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-001,COO,VP Enterprise Applications,CIO,pilot_exit,9940000,5234000,11920000,3520000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",not_started,2026-10-11,Inventory readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Scale with controls
apex-retail,Retail Demo,v6.0,program_initiative,APX-INIT-001,scale_decision,v4_synthetic_pack,Retail Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,6,2026-06-18,2026-01-01,2026-11-12,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-001,CFO,Chief Data Officer,COO,scale_decision,10035000,5286000,12030000,3555000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",not_started,2026-11-12,Loyalty readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Hold pending data readiness
apex-retail,Retail Demo,v6.0,program_initiative,APX-INIT-002,charter,v4_synthetic_pack,Retail Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,7,2026-06-18,2026-01-01,2026-08-09,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-002,CIO,VP Infrastructure,CFO,charter,10130000,5338000,12140000,3590000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",complete,2026-08-09,Pricing readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Fund next phase
apex-retail,Retail Demo,v6.0,program_initiative,APX-INIT-002,data_ready,v4_synthetic_pack,Retail Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,8,2026-06-18,2026-01-01,2026-09-10,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-002,Chief Commercial Officer,Head of AI Enablement,Executive Committee,data_ready,10225000,5390000,12250000,3625000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",complete,2026-09-10,Merchandising readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Retire duplicate effort
apex-retail,Retail Demo,v6.0,program_initiative,APX-INIT-002,control_ready,v4_synthetic_pack,Retail Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,9,2026-06-18,2026-01-01,2026-10-11,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-002,COO,VP Enterprise Applications,CIO,control_ready,10320000,5442000,12360000,3660000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",at_risk,2026-10-11,forecast explainability by category,forecast explainability by category,forecast explainability by category
apex-retail,Retail Demo,v6.0,program_initiative,APX-INIT-002,pilot_exit,v4_synthetic_pack,Retail Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,10,2026-06-18,2026-01-01,2026-11-12,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-002,CFO,Chief Data Officer,COO,pilot_exit,10415000,5494000,12470000,3695000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",not_started,2026-11-12,Store POS readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Hold pending data readiness
apex-retail,Retail Demo,v6.0,program_initiative,APX-INIT-002,scale_decision,v4_synthetic_pack,Retail Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,11,2026-06-18,2026-01-01,2026-07-13,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-002,CIO,VP Infrastructure,CFO,scale_decision,10510000,5546000,12580000,3730000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",not_started,2026-07-13,Inventory readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Fund next phase
apex-retail,Retail Demo,v6.0,program_initiative,APX-INIT-003,charter,v4_synthetic_pack,Retail Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,12,2026-06-18,2026-01-01,2026-09-10,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-003,Chief Commercial Officer,Head of AI Enablement,Executive Committee,charter,10605000,5598000,12690000,3765000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",complete,2026-09-10,Loyalty readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Retire duplicate effort
apex-retail,Retail Demo,v6.0,program_initiative,APX-INIT-003,data_ready,v4_synthetic_pack,Retail Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,13,2026-06-18,2026-01-01,2026-10-11,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-003,COO,VP Enterprise Applications,CIO,data_ready,10700000,5650000,12800000,3800000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",complete,2026-10-11,Pricing readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Scale with controls
apex-retail,Retail Demo,v6.0,program_initiative,APX-INIT-003,control_ready,v4_synthetic_pack,Retail Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,14,2026-06-18,2026-01-01,2026-11-12,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-003,CFO,Chief Data Officer,COO,control_ready,10795000,5702000,12910000,3835000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",at_risk,2026-11-12,labor-rule integration and manager adoption,labor-rule integration and manager adoption,labor-rule integration and manager adoption
apex-retail,Retail Demo,v6.0,program_initiative,APX-INIT-003,pilot_exit,v4_synthetic_pack,Retail Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,15,2026-06-18,2026-01-01,2026-07-13,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-003,CIO,VP Infrastructure,CFO,pilot_exit,10890000,5754000,13020000,3870000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",not_started,2026-07-13,Order Management readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Fund next phase
apex-retail,Retail Demo,v6.0,program_initiative,APX-INIT-003,scale_decision,v4_synthetic_pack,Retail Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,16,2026-06-18,2026-01-01,2026-08-14,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-003,Chief Commercial Officer,Head of AI Enablement,Executive Committee,scale_decision,10985000,5806000,13130000,3905000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",not_started,2026-08-14,Store POS readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Retire duplicate effort
apex-retail,Retail Demo,v6.0,program_initiative,APX-INIT-004,charter,v4_synthetic_pack,Retail Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,17,2026-06-18,2026-01-01,2026-10-11,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-004,COO,VP Enterprise Applications,CIO,charter,11080000,5858000,13240000,3940000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",complete,2026-10-11,Inventory readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Scale with controls
apex-retail,Retail Demo,v6.0,program_initiative,APX-INIT-004,data_ready,v4_synthetic_pack,Retail Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,18,2026-06-18,2026-01-01,2026-11-12,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-004,CFO,Chief Data Officer,COO,data_ready,11175000,5910000,13350000,3975000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",complete,2026-11-12,Loyalty readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Hold pending data readiness
apex-retail,Retail Demo,v6.0,program_initiative,APX-INIT-004,control_ready,v4_synthetic_pack,Retail Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,19,2026-06-18,2026-01-01,2026-07-13,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-004,CIO,VP Infrastructure,CFO,control_ready,11270000,5962000,13460000,4010000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",at_risk,2026-07-13,camera/POS evidence linkage,camera/POS evidence linkage,camera/POS evidence linkage
apex-retail,Retail Demo,v6.0,program_initiative,APX-INIT-004,pilot_exit,v4_synthetic_pack,Retail Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,20,2026-06-18,2026-01-01,2026-08-14,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-004,Chief Commercial Officer,Head of AI Enablement,Executive Committee,pilot_exit,11365000,6014000,13570000,4045000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",not_started,2026-08-14,Merchandising readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Retire duplicate effort
apex-retail,Retail Demo,v6.0,program_initiative,APX-INIT-004,scale_decision,v4_synthetic_pack,Retail Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,21,2026-06-18,2026-01-01,2026-09-15,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-004,COO,VP Enterprise Applications,CIO,scale_decision,11460000,6066000,13680000,4080000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",not_started,2026-09-15,Order Management readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Scale with controls
apex-retail,Retail Demo,v6.0,program_initiative,APX-INIT-005,charter,v4_synthetic_pack,Retail Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,22,2026-06-18,2026-01-01,2026-11-12,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-005,CFO,Chief Data Officer,COO,charter,11555000,6118000,13790000,4115000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",complete,2026-11-12,Store POS readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Hold pending data readiness
apex-retail,Retail Demo,v6.0,program_initiative,APX-INIT-005,data_ready,v4_synthetic_pack,Retail Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,23,2026-06-18,2026-01-01,2026-07-13,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-005,CIO,VP Infrastructure,CFO,data_ready,11650000,6170000,13900000,4150000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",complete,2026-07-13,Inventory readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Fund next phase
apex-retail,Retail Demo,v6.0,program_initiative,APX-INIT-005,control_ready,v4_synthetic_pack,Retail Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,24,2026-06-18,2026-01-01,2026-08-14,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-005,Chief Commercial Officer,Head of AI Enablement,Executive Committee,control_ready,11745000,6222000,14010000,4185000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",at_risk,2026-08-14,consent and customer identity gaps,consent and customer identity gaps,consent and customer identity gaps
