tenant_key,client_display_name,v6_contract_version,business_object_family,record_id,record_name,source_system,source_owner,source_basis,source_file,source_row_number,as_of_date,period_start,period_end,refresh_frequency,confidence,synthetic_demo_flag,data_sensitivity,required_for_surfaces,allowed_answer_types,not_allowed_claims,known_gaps,created_at,updated_at,vendor_id,vendor_name,contract_id,service,annual_cost_usd,renewal_date,owning_function,linked_systems,contract_risk,pricing_basis
apex-retail,Retail Demo,v6.0,vendor_contract,APEXRETAIL-VND-0085,Toshiba / expansion 45,v4_synthetic_pack,Chief Marketing Officer,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,86,2026-06-18,2026-01-01,2026-11-15,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APEXRETAIL-VND-0085,Toshiba / expansion 45,APEXRETAIL-VND-0085,security,4560000,2026-11-15,Chief Marketing Officer,Customer Data and Loyalty Platforms,low,security
apex-retail,Retail Demo,v6.0,vendor_contract,APEXRETAIL-VND-0086,Adobe / expansion 46,v4_synthetic_pack,CFO,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,87,2026-06-18,2026-01-01,2026-12-15,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APEXRETAIL-VND-0086,Adobe / expansion 46,APEXRETAIL-VND-0086,services,5400000,2026-12-15,CFO,ERP and Corporate Systems,high,services
apex-retail,Retail Demo,v6.0,vendor_contract,APEXRETAIL-VND-0087,Blue Yonder / expansion 47,v4_synthetic_pack,Chief Risk Officer,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,88,2026-06-18,2026-01-01,2026-07-15,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APEXRETAIL-VND-0087,Blue Yonder / expansion 47,APEXRETAIL-VND-0087,commerce,6240000,2026-07-15,Chief Risk Officer,"Data, Analytics and AI",medium,commerce
apex-retail,Retail Demo,v6.0,vendor_contract,APEXRETAIL-VND-0088,SAP / expansion 48,v4_synthetic_pack,CIO,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,89,2026-06-18,2026-01-01,2026-08-15,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APEXRETAIL-VND-0088,SAP / expansion 48,APEXRETAIL-VND-0088,erp,7080000,2026-08-15,CIO,Cloud Platform and SRE,low,erp
apex-retail,Retail Demo,v6.0,vendor_contract,APEXRETAIL-VND-0089,Databricks / expansion 49,v4_synthetic_pack,CHRO,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,90,2026-06-18,2026-01-01,2026-09-15,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APEXRETAIL-VND-0089,Databricks / expansion 49,APEXRETAIL-VND-0089,supply_chain,7920000,2026-09-15,CHRO,Cybersecurity,low,supply_chain
apex-retail,Retail Demo,v6.0,vendor_contract,APEXRETAIL-VND-0090,Snowflake / expansion 50,v4_synthetic_pack,Chief Procurement Officer,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,91,2026-06-18,2026-01-01,2026-10-15,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APEXRETAIL-VND-0090,Snowflake / expansion 50,APEXRETAIL-VND-0090,data_ai,8760000,2026-10-15,Chief Procurement Officer,Service Management and End User Tech,medium,data_ai
apex-retail,Retail Demo,v6.0,vendor_contract,APEXRETAIL-VND-0091,ServiceNow / expansion 51,v4_synthetic_pack,Chief Real Estate Officer,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,92,2026-06-18,2026-01-01,2026-11-15,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APEXRETAIL-VND-0091,ServiceNow / expansion 51,APEXRETAIL-VND-0091,security,9600000,2026-11-15,Chief Real Estate Officer,Store Systems and POS,high,security
apex-retail,Retail Demo,v6.0,vendor_contract,APEXRETAIL-VND-0092,Microsoft / expansion 52,v4_synthetic_pack,SVP Private Brands,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,93,2026-06-18,2026-01-01,2026-12-15,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APEXRETAIL-VND-0092,Microsoft / expansion 52,APEXRETAIL-VND-0092,services,10440000,2026-12-15,SVP Private Brands,Digital Commerce Engineering,low,services
apex-retail,Retail Demo,v6.0,vendor_contract,APEXRETAIL-VND-0093,AWS / expansion 53,v4_synthetic_pack,COO,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,94,2026-06-18,2026-01-01,2026-07-15,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APEXRETAIL-VND-0093,AWS / expansion 53,APEXRETAIL-VND-0093,commerce,11280000,2026-07-15,COO,Merchandising and Planning Systems,medium,commerce
apex-retail,Retail Demo,v6.0,vendor_contract,APEXRETAIL-VND-0094,Google / expansion 54,v4_synthetic_pack,Chief Digital Officer,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,95,2026-06-18,2026-01-01,2026-08-15,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APEXRETAIL-VND-0094,Google / expansion 54,APEXRETAIL-VND-0094,erp,12120000,2026-08-15,Chief Digital Officer,Supply Chain Platforms,low,erp
apex-retail,Retail Demo,v6.0,vendor_contract,APEXRETAIL-VND-0095,NVIDIA / expansion 55,v4_synthetic_pack,Chief Merchandising Officer,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,96,2026-06-18,2026-01-01,2026-09-15,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APEXRETAIL-VND-0095,NVIDIA / expansion 55,APEXRETAIL-VND-0095,supply_chain,12960000,2026-09-15,Chief Merchandising Officer,Customer Data and Loyalty Platforms,low,supply_chain
apex-retail,Retail Demo,v6.0,vendor_contract,APEXRETAIL-VND-0096,UKG / expansion 56,v4_synthetic_pack,Chief Supply Chain Officer,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,97,2026-06-18,2026-01-01,2026-10-15,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APEXRETAIL-VND-0096,UKG / expansion 56,APEXRETAIL-VND-0096,data_ai,13800000,2026-10-15,Chief Supply Chain Officer,ERP and Corporate Systems,high,data_ai
apex-retail,Retail Demo,v6.0,vendor_contract,APEXRETAIL-VND-0097,Workday / expansion 57,v4_synthetic_pack,Chief Marketing Officer,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,98,2026-06-18,2026-01-01,2026-11-15,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APEXRETAIL-VND-0097,Workday / expansion 57,APEXRETAIL-VND-0097,security,14640000,2026-11-15,Chief Marketing Officer,"Data, Analytics and AI",low,security
apex-retail,Retail Demo,v6.0,vendor_contract,APEXRETAIL-VND-0098,CrowdStrike / expansion 58,v4_synthetic_pack,CFO,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,99,2026-06-18,2026-01-01,2026-12-15,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APEXRETAIL-VND-0098,CrowdStrike / expansion 58,APEXRETAIL-VND-0098,services,15480000,2026-12-15,CFO,Cloud Platform and SRE,low,services
apex-retail,Retail Demo,v6.0,vendor_contract,APEXRETAIL-VND-0099,Datadog / expansion 59,v4_synthetic_pack,Chief Risk Officer,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,100,2026-06-18,2026-01-01,2026-07-15,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APEXRETAIL-VND-0099,Datadog / expansion 59,APEXRETAIL-VND-0099,commerce,16320000,2026-07-15,Chief Risk Officer,Cybersecurity,medium,commerce
apex-retail,Retail Demo,v6.0,vendor_contract,APEXRETAIL-VND-0100,MuleSoft / expansion 60,v4_synthetic_pack,CIO,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,101,2026-06-18,2026-01-01,2026-08-15,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APEXRETAIL-VND-0100,MuleSoft / expansion 60,APEXRETAIL-VND-0100,erp,17160000,2026-08-15,CIO,Service Management and End User Tech,low,erp
