tenant_key,dimension,question,respondent_role,respondent_persona,answer,confidence,evidence_source,follow_up_needed,mapped_dimension,mapped_fields,relationship_candidates_created,known_gaps
harbortrust-bank,11_risks_controls,What should AbarVa know about Contact Center and Servicing for risks controls?,Payments Leader,Payments Leader responsible for Customer Experience context,"risks controls: respondent confirmed the record is useful for orientation, but asked AbarVa to verify source ownership, row-level lineage, volume baseline, and whether the data is current or target-state only.",High,HARBORTRUST-BANK-HT-CONTACT-CENTER-EV01; HARBORTRUST-BANK-HT-CONTACT-CENTER-EV02,"Run dimension-specific SME validation for 11_risks_controls; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",11_risks_controls,owner; systems; data domains; metrics; risks; evidence; relationships,Contact Center and Servicing Workflow Platform supports Contact Center and Servicing; Contact Center and Servicing Analytics Mart consumes Contact Center Servicing Operational Dataset; Salesforce provides Contact Center and Servicing Workflow Platform,Questionnaire answer requires validation for 11_risks_controls and must not be used as active truth until approved.
harbortrust-bank,14_metrics_outcomes,What should AbarVa know about Contact Center and Servicing for metrics outcomes?,Fraud Operations Leader,Fraud Operations Leader responsible for Customer Experience context,"metrics outcomes: respondent noted that the data should support fact-based context browsing, while advisory claims require relationship validation, module readiness checks, and source-owner attestation.",Medium,HARBORTRUST-BANK-HT-CONTACT-CENTER-EV01; HARBORTRUST-BANK-HT-CONTACT-CENTER-EV02,"Run dimension-specific SME validation for 14_metrics_outcomes; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",14_metrics_outcomes,owner; systems; data domains; metrics; risks; evidence; relationships,Contact Center and Servicing Workflow Platform supports Contact Center and Servicing; Contact Center and Servicing Analytics Mart consumes Contact Center Servicing Operational Dataset; Salesforce provides Contact Center and Servicing Workflow Platform,Questionnaire answer requires validation for 14_metrics_outcomes and must not be used as active truth until approved.
harbortrust-bank,01_business_functions,What should AbarVa know about Digital Account Opening and Onboarding for business functions?,CDAO,CDAO responsible for Digital Banking context,"business functions: respondent identified missing proof around operating volume, owner accountability, cross-system dependency, and whether the evidence is approved for Home, Moves, Source, Tower, and Intelligence.",Medium,HARBORTRUST-BANK-HT-DIGITAL-ONBOARDING-EV01; HARBORTRUST-BANK-HT-DIGITAL-ONBOARDING-EV02,"Run dimension-specific SME validation for 01_business_functions; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",01_business_functions,owner; systems; data domains; metrics; risks; evidence; relationships,Digital Account Opening Platform supports Digital Account Opening and Onboarding; KYC Identity Verification Service consumes Digital Account Opening Onboarding Operational Dataset; Accenture Managed Services provides Digital Account Opening Platform,Questionnaire answer requires validation for 01_business_functions and must not be used as active truth until approved.
harbortrust-bank,04_applications_systems,What should AbarVa know about Digital Account Opening and Onboarding for applications systems?,CFO,CFO responsible for Digital Banking context,"applications systems: respondent said the next workshop should reconcile this context to systems, data assets, vendors, risks, metrics, and program funding before it becomes active tenant truth.",High,HARBORTRUST-BANK-HT-DIGITAL-ONBOARDING-EV01; HARBORTRUST-BANK-HT-DIGITAL-ONBOARDING-EV02,"Run dimension-specific SME validation for 04_applications_systems; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",04_applications_systems,owner; systems; data domains; metrics; risks; evidence; relationships,Digital Account Opening Platform supports Digital Account Opening and Onboarding; KYC Identity Verification Service consumes Digital Account Opening Onboarding Operational Dataset; Accenture Managed Services provides Digital Account Opening Platform,Questionnaire answer requires validation for 04_applications_systems and must not be used as active truth until approved.
harbortrust-bank,05_data_assets_integrations,What should AbarVa know about Digital Account Opening and Onboarding for data assets integrations?,CRO,CRO responsible for Digital Banking context,"data assets integrations: respondent confirmed the record is useful for orientation, but asked AbarVa to verify source ownership, row-level lineage, volume baseline, and whether the data is current or target-state only.",High,HARBORTRUST-BANK-HT-DIGITAL-ONBOARDING-EV01; HARBORTRUST-BANK-HT-DIGITAL-ONBOARDING-EV02,"Run dimension-specific SME validation for 05_data_assets_integrations; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",05_data_assets_integrations,owner; systems; data domains; metrics; risks; evidence; relationships,Digital Account Opening Platform supports Digital Account Opening and Onboarding; KYC Identity Verification Service consumes Digital Account Opening Onboarding Operational Dataset; Accenture Managed Services provides Digital Account Opening Platform,Questionnaire answer requires validation for 05_data_assets_integrations and must not be used as active truth until approved.
harbortrust-bank,07_vendors_contracts,What should AbarVa know about Digital Account Opening and Onboarding for vendors contracts?,Retail Banking COO,Retail Banking COO responsible for Digital Banking context,"vendors contracts: respondent noted that the data should support fact-based context browsing, while advisory claims require relationship validation, module readiness checks, and source-owner attestation.",High,HARBORTRUST-BANK-HT-DIGITAL-ONBOARDING-EV01; HARBORTRUST-BANK-HT-DIGITAL-ONBOARDING-EV02,"Run dimension-specific SME validation for 07_vendors_contracts; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",07_vendors_contracts,owner; systems; data domains; metrics; risks; evidence; relationships,Digital Account Opening Platform supports Digital Account Opening and Onboarding; KYC Identity Verification Service consumes Digital Account Opening Onboarding Operational Dataset; Accenture Managed Services provides Digital Account Opening Platform,Questionnaire answer requires validation for 07_vendors_contracts and must not be used as active truth until approved.
harbortrust-bank,08_it_budget_spend_value,What should AbarVa know about Digital Account Opening and Onboarding for it budget spend value?,Payments Leader,Payments Leader responsible for Digital Banking context,"it budget spend value: respondent identified missing proof around operating volume, owner accountability, cross-system dependency, and whether the evidence is approved for Home, Moves, Source, Tower, and Intelligence.",High,HARBORTRUST-BANK-HT-DIGITAL-ONBOARDING-EV01; HARBORTRUST-BANK-HT-DIGITAL-ONBOARDING-EV02,"Run dimension-specific SME validation for 08_it_budget_spend_value; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",08_it_budget_spend_value,owner; systems; data domains; metrics; risks; evidence; relationships,Digital Account Opening Platform supports Digital Account Opening and Onboarding; KYC Identity Verification Service consumes Digital Account Opening Onboarding Operational Dataset; Accenture Managed Services provides Digital Account Opening Platform,Questionnaire answer requires validation for 08_it_budget_spend_value and must not be used as active truth until approved.
harbortrust-bank,11_risks_controls,What should AbarVa know about Digital Account Opening and Onboarding for risks controls?,Fraud Operations Leader,Fraud Operations Leader responsible for Digital Banking context,"risks controls: respondent said the next workshop should reconcile this context to systems, data assets, vendors, risks, metrics, and program funding before it becomes active tenant truth.",Medium,HARBORTRUST-BANK-HT-DIGITAL-ONBOARDING-EV01; HARBORTRUST-BANK-HT-DIGITAL-ONBOARDING-EV02,"Run dimension-specific SME validation for 11_risks_controls; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",11_risks_controls,owner; systems; data domains; metrics; risks; evidence; relationships,Digital Account Opening Platform supports Digital Account Opening and Onboarding; KYC Identity Verification Service consumes Digital Account Opening Onboarding Operational Dataset; Accenture Managed Services provides Digital Account Opening Platform,Questionnaire answer requires validation for 11_risks_controls and must not be used as active truth until approved.
harbortrust-bank,14_metrics_outcomes,What should AbarVa know about Digital Account Opening and Onboarding for metrics outcomes?,Compliance / Model Risk Officer,Compliance / Model Risk Officer responsible for Digital Banking context,"metrics outcomes: respondent confirmed the record is useful for orientation, but asked AbarVa to verify source ownership, row-level lineage, volume baseline, and whether the data is current or target-state only.",High,HARBORTRUST-BANK-HT-DIGITAL-ONBOARDING-EV01; HARBORTRUST-BANK-HT-DIGITAL-ONBOARDING-EV02,"Run dimension-specific SME validation for 14_metrics_outcomes; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",14_metrics_outcomes,owner; systems; data domains; metrics; risks; evidence; relationships,Digital Account Opening Platform supports Digital Account Opening and Onboarding; KYC Identity Verification Service consumes Digital Account Opening Onboarding Operational Dataset; Accenture Managed Services provides Digital Account Opening Platform,Questionnaire answer requires validation for 14_metrics_outcomes and must not be used as active truth until approved.
harbortrust-bank,01_business_functions,What should AbarVa know about Core Banking Modernization for business functions?,CFO,CFO responsible for Technology Modernization context,"business functions: respondent noted that the data should support fact-based context browsing, while advisory claims require relationship validation, module readiness checks, and source-owner attestation.",High,HARBORTRUST-BANK-HT-CORE-MODERNIZATION-EV01; HARBORTRUST-BANK-HT-CORE-MODERNIZATION-EV02,"Run dimension-specific SME validation for 01_business_functions; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",01_business_functions,owner; systems; data domains; metrics; risks; evidence; relationships,FIS Core Banking Platform supports Core Banking Modernization; IBM z/OS Core Banking Mainframe consumes Core Banking Modernization Operational Dataset; Databricks provides FIS Core Banking Platform,Questionnaire answer requires validation for 01_business_functions and must not be used as active truth until approved.
harbortrust-bank,04_applications_systems,What should AbarVa know about Core Banking Modernization for applications systems?,CRO,CRO responsible for Technology Modernization context,"applications systems: respondent identified missing proof around operating volume, owner accountability, cross-system dependency, and whether the evidence is approved for Home, Moves, Source, Tower, and Intelligence.",High,HARBORTRUST-BANK-HT-CORE-MODERNIZATION-EV01; HARBORTRUST-BANK-HT-CORE-MODERNIZATION-EV02,"Run dimension-specific SME validation for 04_applications_systems; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",04_applications_systems,owner; systems; data domains; metrics; risks; evidence; relationships,FIS Core Banking Platform supports Core Banking Modernization; IBM z/OS Core Banking Mainframe consumes Core Banking Modernization Operational Dataset; Databricks provides FIS Core Banking Platform,Questionnaire answer requires validation for 04_applications_systems and must not be used as active truth until approved.
harbortrust-bank,05_data_assets_integrations,What should AbarVa know about Core Banking Modernization for data assets integrations?,Retail Banking COO,Retail Banking COO responsible for Technology Modernization context,"data assets integrations: respondent said the next workshop should reconcile this context to systems, data assets, vendors, risks, metrics, and program funding before it becomes active tenant truth.",High,HARBORTRUST-BANK-HT-CORE-MODERNIZATION-EV01; HARBORTRUST-BANK-HT-CORE-MODERNIZATION-EV02,"Run dimension-specific SME validation for 05_data_assets_integrations; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",05_data_assets_integrations,owner; systems; data domains; metrics; risks; evidence; relationships,FIS Core Banking Platform supports Core Banking Modernization; IBM z/OS Core Banking Mainframe consumes Core Banking Modernization Operational Dataset; Databricks provides FIS Core Banking Platform,Questionnaire answer requires validation for 05_data_assets_integrations and must not be used as active truth until approved.
harbortrust-bank,07_vendors_contracts,What should AbarVa know about Core Banking Modernization for vendors contracts?,Payments Leader,Payments Leader responsible for Technology Modernization context,"vendors contracts: respondent confirmed the record is useful for orientation, but asked AbarVa to verify source ownership, row-level lineage, volume baseline, and whether the data is current or target-state only.",High,HARBORTRUST-BANK-HT-CORE-MODERNIZATION-EV01; HARBORTRUST-BANK-HT-CORE-MODERNIZATION-EV02,"Run dimension-specific SME validation for 07_vendors_contracts; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",07_vendors_contracts,owner; systems; data domains; metrics; risks; evidence; relationships,FIS Core Banking Platform supports Core Banking Modernization; IBM z/OS Core Banking Mainframe consumes Core Banking Modernization Operational Dataset; Databricks provides FIS Core Banking Platform,Questionnaire answer requires validation for 07_vendors_contracts and must not be used as active truth until approved.
harbortrust-bank,08_it_budget_spend_value,What should AbarVa know about Core Banking Modernization for it budget spend value?,Fraud Operations Leader,Fraud Operations Leader responsible for Technology Modernization context,"it budget spend value: respondent noted that the data should support fact-based context browsing, while advisory claims require relationship validation, module readiness checks, and source-owner attestation.",Medium,HARBORTRUST-BANK-HT-CORE-MODERNIZATION-EV01; HARBORTRUST-BANK-HT-CORE-MODERNIZATION-EV02,"Run dimension-specific SME validation for 08_it_budget_spend_value; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",08_it_budget_spend_value,owner; systems; data domains; metrics; risks; evidence; relationships,FIS Core Banking Platform supports Core Banking Modernization; IBM z/OS Core Banking Mainframe consumes Core Banking Modernization Operational Dataset; Databricks provides FIS Core Banking Platform,Questionnaire answer requires validation for 08_it_budget_spend_value and must not be used as active truth until approved.
harbortrust-bank,11_risks_controls,What should AbarVa know about Core Banking Modernization for risks controls?,Compliance / Model Risk Officer,Compliance / Model Risk Officer responsible for Technology Modernization context,"risks controls: respondent identified missing proof around operating volume, owner accountability, cross-system dependency, and whether the evidence is approved for Home, Moves, Source, Tower, and Intelligence.",High,HARBORTRUST-BANK-HT-CORE-MODERNIZATION-EV01; HARBORTRUST-BANK-HT-CORE-MODERNIZATION-EV02,"Run dimension-specific SME validation for 11_risks_controls; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",11_risks_controls,owner; systems; data domains; metrics; risks; evidence; relationships,FIS Core Banking Platform supports Core Banking Modernization; IBM z/OS Core Banking Mainframe consumes Core Banking Modernization Operational Dataset; Databricks provides FIS Core Banking Platform,Questionnaire answer requires validation for 11_risks_controls and must not be used as active truth until approved.
harbortrust-bank,14_metrics_outcomes,What should AbarVa know about Core Banking Modernization for metrics outcomes?,ServiceNow / CMDB Owner,ServiceNow / CMDB Owner responsible for Technology Modernization context,"metrics outcomes: respondent said the next workshop should reconcile this context to systems, data assets, vendors, risks, metrics, and program funding before it becomes active tenant truth.",High,HARBORTRUST-BANK-HT-CORE-MODERNIZATION-EV01; HARBORTRUST-BANK-HT-CORE-MODERNIZATION-EV02,"Run dimension-specific SME validation for 14_metrics_outcomes; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",14_metrics_outcomes,owner; systems; data domains; metrics; risks; evidence; relationships,FIS Core Banking Platform supports Core Banking Modernization; IBM z/OS Core Banking Mainframe consumes Core Banking Modernization Operational Dataset; Databricks provides FIS Core Banking Platform,Questionnaire answer requires validation for 14_metrics_outcomes and must not be used as active truth until approved.
harbortrust-bank,01_business_functions,What should AbarVa know about Customer 360 Data Product for business functions?,CRO,CRO responsible for Enterprise Data context,"business functions: respondent confirmed the record is useful for orientation, but asked AbarVa to verify source ownership, row-level lineage, volume baseline, and whether the data is current or target-state only.",High,HARBORTRUST-BANK-HT-CUSTOMER-360-EV01; HARBORTRUST-BANK-HT-CUSTOMER-360-EV02,"Run dimension-specific SME validation for 01_business_functions; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",01_business_functions,owner; systems; data domains; metrics; risks; evidence; relationships,Customer 360 Data Product supports Customer 360 Data Product; CRM Customer Master consumes Customer 360 Data Product Operational Dataset; Experian provides Customer 360 Data Product,Questionnaire answer requires validation for 01_business_functions and must not be used as active truth until approved.
harbortrust-bank,04_applications_systems,What should AbarVa know about Customer 360 Data Product for applications systems?,Retail Banking COO,Retail Banking COO responsible for Enterprise Data context,"applications systems: respondent noted that the data should support fact-based context browsing, while advisory claims require relationship validation, module readiness checks, and source-owner attestation.",High,HARBORTRUST-BANK-HT-CUSTOMER-360-EV01; HARBORTRUST-BANK-HT-CUSTOMER-360-EV02,"Run dimension-specific SME validation for 04_applications_systems; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",04_applications_systems,owner; systems; data domains; metrics; risks; evidence; relationships,Customer 360 Data Product supports Customer 360 Data Product; CRM Customer Master consumes Customer 360 Data Product Operational Dataset; Experian provides Customer 360 Data Product,Questionnaire answer requires validation for 04_applications_systems and must not be used as active truth until approved.
harbortrust-bank,05_data_assets_integrations,What should AbarVa know about Customer 360 Data Product for data assets integrations?,Payments Leader,Payments Leader responsible for Enterprise Data context,"data assets integrations: respondent identified missing proof around operating volume, owner accountability, cross-system dependency, and whether the evidence is approved for Home, Moves, Source, Tower, and Intelligence.",High,HARBORTRUST-BANK-HT-CUSTOMER-360-EV01; HARBORTRUST-BANK-HT-CUSTOMER-360-EV02,"Run dimension-specific SME validation for 05_data_assets_integrations; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",05_data_assets_integrations,owner; systems; data domains; metrics; risks; evidence; relationships,Customer 360 Data Product supports Customer 360 Data Product; CRM Customer Master consumes Customer 360 Data Product Operational Dataset; Experian provides Customer 360 Data Product,Questionnaire answer requires validation for 05_data_assets_integrations and must not be used as active truth until approved.
harbortrust-bank,07_vendors_contracts,What should AbarVa know about Customer 360 Data Product for vendors contracts?,Fraud Operations Leader,Fraud Operations Leader responsible for Enterprise Data context,"vendors contracts: respondent said the next workshop should reconcile this context to systems, data assets, vendors, risks, metrics, and program funding before it becomes active tenant truth.",Medium,HARBORTRUST-BANK-HT-CUSTOMER-360-EV01; HARBORTRUST-BANK-HT-CUSTOMER-360-EV02,"Run dimension-specific SME validation for 07_vendors_contracts; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",07_vendors_contracts,owner; systems; data domains; metrics; risks; evidence; relationships,Customer 360 Data Product supports Customer 360 Data Product; CRM Customer Master consumes Customer 360 Data Product Operational Dataset; Experian provides Customer 360 Data Product,Questionnaire answer requires validation for 07_vendors_contracts and must not be used as active truth until approved.
harbortrust-bank,08_it_budget_spend_value,What should AbarVa know about Customer 360 Data Product for it budget spend value?,Compliance / Model Risk Officer,Compliance / Model Risk Officer responsible for Enterprise Data context,"it budget spend value: respondent confirmed the record is useful for orientation, but asked AbarVa to verify source ownership, row-level lineage, volume baseline, and whether the data is current or target-state only.",High,HARBORTRUST-BANK-HT-CUSTOMER-360-EV01; HARBORTRUST-BANK-HT-CUSTOMER-360-EV02,"Run dimension-specific SME validation for 08_it_budget_spend_value; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",08_it_budget_spend_value,owner; systems; data domains; metrics; risks; evidence; relationships,Customer 360 Data Product supports Customer 360 Data Product; CRM Customer Master consumes Customer 360 Data Product Operational Dataset; Experian provides Customer 360 Data Product,Questionnaire answer requires validation for 08_it_budget_spend_value and must not be used as active truth until approved.
harbortrust-bank,11_risks_controls,What should AbarVa know about Customer 360 Data Product for risks controls?,ServiceNow / CMDB Owner,ServiceNow / CMDB Owner responsible for Enterprise Data context,"risks controls: respondent noted that the data should support fact-based context browsing, while advisory claims require relationship validation, module readiness checks, and source-owner attestation.",High,HARBORTRUST-BANK-HT-CUSTOMER-360-EV01; HARBORTRUST-BANK-HT-CUSTOMER-360-EV02,"Run dimension-specific SME validation for 11_risks_controls; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",11_risks_controls,owner; systems; data domains; metrics; risks; evidence; relationships,Customer 360 Data Product supports Customer 360 Data Product; CRM Customer Master consumes Customer 360 Data Product Operational Dataset; Experian provides Customer 360 Data Product,Questionnaire answer requires validation for 11_risks_controls and must not be used as active truth until approved.
harbortrust-bank,14_metrics_outcomes,What should AbarVa know about Customer 360 Data Product for metrics outcomes?,CIO,CIO responsible for Enterprise Data context,"metrics outcomes: respondent identified missing proof around operating volume, owner accountability, cross-system dependency, and whether the evidence is approved for Home, Moves, Source, Tower, and Intelligence.",High,HARBORTRUST-BANK-HT-CUSTOMER-360-EV01; HARBORTRUST-BANK-HT-CUSTOMER-360-EV02,"Run dimension-specific SME validation for 14_metrics_outcomes; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",14_metrics_outcomes,owner; systems; data domains; metrics; risks; evidence; relationships,Customer 360 Data Product supports Customer 360 Data Product; CRM Customer Master consumes Customer 360 Data Product Operational Dataset; Experian provides Customer 360 Data Product,Questionnaire answer requires validation for 14_metrics_outcomes and must not be used as active truth until approved.
harbortrust-bank,01_business_functions,What should AbarVa know about Retail Banking Analytics for business functions?,Retail Banking COO,Retail Banking COO responsible for Retail Analytics context,"business functions: respondent said the next workshop should reconcile this context to systems, data assets, vendors, risks, metrics, and program funding before it becomes active tenant truth.",High,HARBORTRUST-BANK-HT-RETAIL-ANALYTICS-EV01; HARBORTRUST-BANK-HT-RETAIL-ANALYTICS-EV02,"Run dimension-specific SME validation for 01_business_functions; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",01_business_functions,owner; systems; data domains; metrics; risks; evidence; relationships,Retail Banking Analytics Workflow Platform supports Retail Banking Analytics; Retail Banking Analytics Analytics Mart consumes Retail Banking Analytics Operational Dataset; Snowflake provides Retail Banking Analytics Workflow Platform,Questionnaire answer requires validation for 01_business_functions and must not be used as active truth until approved.
harbortrust-bank,04_applications_systems,What should AbarVa know about Retail Banking Analytics for applications systems?,Payments Leader,Payments Leader responsible for Retail Analytics context,"applications systems: respondent confirmed the record is useful for orientation, but asked AbarVa to verify source ownership, row-level lineage, volume baseline, and whether the data is current or target-state only.",High,HARBORTRUST-BANK-HT-RETAIL-ANALYTICS-EV01; HARBORTRUST-BANK-HT-RETAIL-ANALYTICS-EV02,"Run dimension-specific SME validation for 04_applications_systems; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",04_applications_systems,owner; systems; data domains; metrics; risks; evidence; relationships,Retail Banking Analytics Workflow Platform supports Retail Banking Analytics; Retail Banking Analytics Analytics Mart consumes Retail Banking Analytics Operational Dataset; Snowflake provides Retail Banking Analytics Workflow Platform,Questionnaire answer requires validation for 04_applications_systems and must not be used as active truth until approved.
harbortrust-bank,05_data_assets_integrations,What should AbarVa know about Retail Banking Analytics for data assets integrations?,Fraud Operations Leader,Fraud Operations Leader responsible for Retail Analytics context,"data assets integrations: respondent noted that the data should support fact-based context browsing, while advisory claims require relationship validation, module readiness checks, and source-owner attestation.",Medium,HARBORTRUST-BANK-HT-RETAIL-ANALYTICS-EV01; HARBORTRUST-BANK-HT-RETAIL-ANALYTICS-EV02,"Run dimension-specific SME validation for 05_data_assets_integrations; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",05_data_assets_integrations,owner; systems; data domains; metrics; risks; evidence; relationships,Retail Banking Analytics Workflow Platform supports Retail Banking Analytics; Retail Banking Analytics Analytics Mart consumes Retail Banking Analytics Operational Dataset; Snowflake provides Retail Banking Analytics Workflow Platform,Questionnaire answer requires validation for 05_data_assets_integrations and must not be used as active truth until approved.
harbortrust-bank,07_vendors_contracts,What should AbarVa know about Retail Banking Analytics for vendors contracts?,Compliance / Model Risk Officer,Compliance / Model Risk Officer responsible for Retail Analytics context,"vendors contracts: respondent identified missing proof around operating volume, owner accountability, cross-system dependency, and whether the evidence is approved for Home, Moves, Source, Tower, and Intelligence.",High,HARBORTRUST-BANK-HT-RETAIL-ANALYTICS-EV01; HARBORTRUST-BANK-HT-RETAIL-ANALYTICS-EV02,"Run dimension-specific SME validation for 07_vendors_contracts; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",07_vendors_contracts,owner; systems; data domains; metrics; risks; evidence; relationships,Retail Banking Analytics Workflow Platform supports Retail Banking Analytics; Retail Banking Analytics Analytics Mart consumes Retail Banking Analytics Operational Dataset; Snowflake provides Retail Banking Analytics Workflow Platform,Questionnaire answer requires validation for 07_vendors_contracts and must not be used as active truth until approved.
harbortrust-bank,08_it_budget_spend_value,What should AbarVa know about Retail Banking Analytics for it budget spend value?,ServiceNow / CMDB Owner,ServiceNow / CMDB Owner responsible for Retail Analytics context,"it budget spend value: respondent said the next workshop should reconcile this context to systems, data assets, vendors, risks, metrics, and program funding before it becomes active tenant truth.",High,HARBORTRUST-BANK-HT-RETAIL-ANALYTICS-EV01; HARBORTRUST-BANK-HT-RETAIL-ANALYTICS-EV02,"Run dimension-specific SME validation for 08_it_budget_spend_value; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",08_it_budget_spend_value,owner; systems; data domains; metrics; risks; evidence; relationships,Retail Banking Analytics Workflow Platform supports Retail Banking Analytics; Retail Banking Analytics Analytics Mart consumes Retail Banking Analytics Operational Dataset; Snowflake provides Retail Banking Analytics Workflow Platform,Questionnaire answer requires validation for 08_it_budget_spend_value and must not be used as active truth until approved.
harbortrust-bank,11_risks_controls,What should AbarVa know about Retail Banking Analytics for risks controls?,CIO,CIO responsible for Retail Analytics context,"risks controls: respondent confirmed the record is useful for orientation, but asked AbarVa to verify source ownership, row-level lineage, volume baseline, and whether the data is current or target-state only.",High,HARBORTRUST-BANK-HT-RETAIL-ANALYTICS-EV01; HARBORTRUST-BANK-HT-RETAIL-ANALYTICS-EV02,"Run dimension-specific SME validation for 11_risks_controls; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",11_risks_controls,owner; systems; data domains; metrics; risks; evidence; relationships,Retail Banking Analytics Workflow Platform supports Retail Banking Analytics; Retail Banking Analytics Analytics Mart consumes Retail Banking Analytics Operational Dataset; Snowflake provides Retail Banking Analytics Workflow Platform,Questionnaire answer requires validation for 11_risks_controls and must not be used as active truth until approved.
harbortrust-bank,14_metrics_outcomes,What should AbarVa know about Retail Banking Analytics for metrics outcomes?,CDAO,CDAO responsible for Retail Analytics context,"metrics outcomes: respondent noted that the data should support fact-based context browsing, while advisory claims require relationship validation, module readiness checks, and source-owner attestation.",High,HARBORTRUST-BANK-HT-RETAIL-ANALYTICS-EV01; HARBORTRUST-BANK-HT-RETAIL-ANALYTICS-EV02,"Run dimension-specific SME validation for 14_metrics_outcomes; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",14_metrics_outcomes,owner; systems; data domains; metrics; risks; evidence; relationships,Retail Banking Analytics Workflow Platform supports Retail Banking Analytics; Retail Banking Analytics Analytics Mart consumes Retail Banking Analytics Operational Dataset; Snowflake provides Retail Banking Analytics Workflow Platform,Questionnaire answer requires validation for 14_metrics_outcomes and must not be used as active truth until approved.
harbortrust-bank,01_business_functions,What should AbarVa know about Cards Portfolio Analytics for business functions?,Payments Leader,Payments Leader responsible for Cards Analytics context,"business functions: respondent identified missing proof around operating volume, owner accountability, cross-system dependency, and whether the evidence is approved for Home, Moves, Source, Tower, and Intelligence.",High,HARBORTRUST-BANK-HT-CARDS-ANALYTICS-EV01; HARBORTRUST-BANK-HT-CARDS-ANALYTICS-EV02,"Run dimension-specific SME validation for 01_business_functions; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",01_business_functions,owner; systems; data domains; metrics; risks; evidence; relationships,Cards Portfolio Analytics Workflow Platform supports Cards Portfolio Analytics; Cards Portfolio Analytics Analytics Mart consumes Cards Portfolio Analytics Operational Dataset; Salesforce provides Cards Portfolio Analytics Workflow Platform,Questionnaire answer requires validation for 01_business_functions and must not be used as active truth until approved.
harbortrust-bank,04_applications_systems,What should AbarVa know about Cards Portfolio Analytics for applications systems?,Fraud Operations Leader,Fraud Operations Leader responsible for Cards Analytics context,"applications systems: respondent said the next workshop should reconcile this context to systems, data assets, vendors, risks, metrics, and program funding before it becomes active tenant truth.",Medium,HARBORTRUST-BANK-HT-CARDS-ANALYTICS-EV01; HARBORTRUST-BANK-HT-CARDS-ANALYTICS-EV02,"Run dimension-specific SME validation for 04_applications_systems; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",04_applications_systems,owner; systems; data domains; metrics; risks; evidence; relationships,Cards Portfolio Analytics Workflow Platform supports Cards Portfolio Analytics; Cards Portfolio Analytics Analytics Mart consumes Cards Portfolio Analytics Operational Dataset; Salesforce provides Cards Portfolio Analytics Workflow Platform,Questionnaire answer requires validation for 04_applications_systems and must not be used as active truth until approved.
harbortrust-bank,05_data_assets_integrations,What should AbarVa know about Cards Portfolio Analytics for data assets integrations?,Compliance / Model Risk Officer,Compliance / Model Risk Officer responsible for Cards Analytics context,"data assets integrations: respondent confirmed the record is useful for orientation, but asked AbarVa to verify source ownership, row-level lineage, volume baseline, and whether the data is current or target-state only.",High,HARBORTRUST-BANK-HT-CARDS-ANALYTICS-EV01; HARBORTRUST-BANK-HT-CARDS-ANALYTICS-EV02,"Run dimension-specific SME validation for 05_data_assets_integrations; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",05_data_assets_integrations,owner; systems; data domains; metrics; risks; evidence; relationships,Cards Portfolio Analytics Workflow Platform supports Cards Portfolio Analytics; Cards Portfolio Analytics Analytics Mart consumes Cards Portfolio Analytics Operational Dataset; Salesforce provides Cards Portfolio Analytics Workflow Platform,Questionnaire answer requires validation for 05_data_assets_integrations and must not be used as active truth until approved.
