tenant_key,canonical_value_observation_id,business_case_id,project_id,reporting_month,success_metric,sponsor_claimed_value_usd,finance_reviewed_value_usd,finance_validated_value_usd,board_claimable_value_usd,validation_state,baseline_value,target_value,actual_value,metric_unit,reviewer_role,source_file,source_row,source_system,source_record_id,as_of_date
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-015-2026-02,BC-MER-015,PRJ-MER-020,2026-02,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,10,3,count,,24_monthly_value_tracking.csv,175,AI Portfolio and Business Case Tracker,VAL-BC-MER-015-2026-02,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-015-2026-03,BC-MER-015,PRJ-MER-020,2026-03,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,10,4,count,,24_monthly_value_tracking.csv,176,AI Portfolio and Business Case Tracker,VAL-BC-MER-015-2026-03,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-015-2026-04,BC-MER-015,PRJ-MER-020,2026-04,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,10,5,count,,24_monthly_value_tracking.csv,177,AI Portfolio and Business Case Tracker,VAL-BC-MER-015-2026-04,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-015-2026-05,BC-MER-015,PRJ-MER-020,2026-05,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,10,5,count,,24_monthly_value_tracking.csv,178,AI Portfolio and Business Case Tracker,VAL-BC-MER-015-2026-05,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-015-2026-06,BC-MER-015,PRJ-MER-020,2026-06,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,10,6,count,,24_monthly_value_tracking.csv,179,AI Portfolio and Business Case Tracker,VAL-BC-MER-015-2026-06,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-015-2026-07,BC-MER-015,PRJ-MER-020,2026-07,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,10,7,count,,24_monthly_value_tracking.csv,180,AI Portfolio and Business Case Tracker,VAL-BC-MER-015-2026-07,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-015-2026-08,BC-MER-015,PRJ-MER-020,2026-08,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,10,7,count,,24_monthly_value_tracking.csv,181,AI Portfolio and Business Case Tracker,VAL-BC-MER-015-2026-08,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-016-2025-09,BC-MER-016,PRJ-MER-021,2025-09,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,6,0,count,,24_monthly_value_tracking.csv,182,AI Portfolio and Business Case Tracker,VAL-BC-MER-016-2025-09,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-016-2025-10,BC-MER-016,PRJ-MER-021,2025-10,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,6,0,count,,24_monthly_value_tracking.csv,183,AI Portfolio and Business Case Tracker,VAL-BC-MER-016-2025-10,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-016-2025-11,BC-MER-016,PRJ-MER-021,2025-11,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,6,0,count,,24_monthly_value_tracking.csv,184,AI Portfolio and Business Case Tracker,VAL-BC-MER-016-2025-11,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-016-2025-12,BC-MER-016,PRJ-MER-021,2025-12,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,6,0,count,,24_monthly_value_tracking.csv,185,AI Portfolio and Business Case Tracker,VAL-BC-MER-016-2025-12,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-016-2026-01,BC-MER-016,PRJ-MER-021,2026-01,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,6,1,count,,24_monthly_value_tracking.csv,186,AI Portfolio and Business Case Tracker,VAL-BC-MER-016-2026-01,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-016-2026-02,BC-MER-016,PRJ-MER-021,2026-02,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,6,1,count,,24_monthly_value_tracking.csv,187,AI Portfolio and Business Case Tracker,VAL-BC-MER-016-2026-02,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-016-2026-03,BC-MER-016,PRJ-MER-021,2026-03,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,6,2,count,,24_monthly_value_tracking.csv,188,AI Portfolio and Business Case Tracker,VAL-BC-MER-016-2026-03,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-016-2026-04,BC-MER-016,PRJ-MER-021,2026-04,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,6,2,count,,24_monthly_value_tracking.csv,189,AI Portfolio and Business Case Tracker,VAL-BC-MER-016-2026-04,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-016-2026-05,BC-MER-016,PRJ-MER-021,2026-05,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,6,3,count,,24_monthly_value_tracking.csv,190,AI Portfolio and Business Case Tracker,VAL-BC-MER-016-2026-05,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-016-2026-06,BC-MER-016,PRJ-MER-021,2026-06,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,6,3,count,,24_monthly_value_tracking.csv,191,AI Portfolio and Business Case Tracker,VAL-BC-MER-016-2026-06,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-016-2026-07,BC-MER-016,PRJ-MER-021,2026-07,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,6,4,count,,24_monthly_value_tracking.csv,192,AI Portfolio and Business Case Tracker,VAL-BC-MER-016-2026-07,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-016-2026-08,BC-MER-016,PRJ-MER-021,2026-08,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,6,4,count,,24_monthly_value_tracking.csv,193,AI Portfolio and Business Case Tracker,VAL-BC-MER-016-2026-08,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-017-2025-09,BC-MER-017,PRJ-MER-022,2025-09,digital conversion lift,0,0,0,0,not_yet_measurable,0,3.2,0,percent,,24_monthly_value_tracking.csv,194,AI Portfolio and Business Case Tracker,VAL-BC-MER-017-2025-09,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-017-2025-10,BC-MER-017,PRJ-MER-022,2025-10,digital conversion lift,136385,95470,0,0,sponsor_claimed,0,3.2,0,percent,,24_monthly_value_tracking.csv,195,AI Portfolio and Business Case Tracker,VAL-BC-MER-017-2025-10,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-017-2025-11,BC-MER-017,PRJ-MER-022,2025-11,digital conversion lift,272770,190939,0,0,sponsor_claimed,0,3.2,1,percent,,24_monthly_value_tracking.csv,196,AI Portfolio and Business Case Tracker,VAL-BC-MER-017-2025-11,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-017-2025-12,BC-MER-017,PRJ-MER-022,2025-12,digital conversion lift,409154,286408,0,0,sponsor_claimed,0,3.2,1,percent,,24_monthly_value_tracking.csv,197,AI Portfolio and Business Case Tracker,VAL-BC-MER-017-2025-12,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-017-2026-01,BC-MER-017,PRJ-MER-022,2026-01,digital conversion lift,545539,381877,0,0,sponsor_claimed,0,3.2,1,percent,,24_monthly_value_tracking.csv,198,AI Portfolio and Business Case Tracker,VAL-BC-MER-017-2026-01,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-017-2026-02,BC-MER-017,PRJ-MER-022,2026-02,digital conversion lift,681924,477347,0,0,sponsor_claimed,0,3.2,1,percent,,24_monthly_value_tracking.csv,199,AI Portfolio and Business Case Tracker,VAL-BC-MER-017-2026-02,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-017-2026-03,BC-MER-017,PRJ-MER-022,2026-03,digital conversion lift,818309,572816,0,0,sponsor_claimed,0,3.2,2,percent,,24_monthly_value_tracking.csv,200,AI Portfolio and Business Case Tracker,VAL-BC-MER-017-2026-03,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-017-2026-04,BC-MER-017,PRJ-MER-022,2026-04,digital conversion lift,954694,668286,0,0,sponsor_claimed,0,3.2,2,percent,,24_monthly_value_tracking.csv,201,AI Portfolio and Business Case Tracker,VAL-BC-MER-017-2026-04,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-017-2026-05,BC-MER-017,PRJ-MER-022,2026-05,digital conversion lift,1091078,763755,0,0,sponsor_claimed,0,3.2,2,percent,,24_monthly_value_tracking.csv,202,AI Portfolio and Business Case Tracker,VAL-BC-MER-017-2026-05,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-017-2026-06,BC-MER-017,PRJ-MER-022,2026-06,digital conversion lift,1091078,763755,0,0,sponsor_claimed,0,3.2,2,percent,,24_monthly_value_tracking.csv,203,AI Portfolio and Business Case Tracker,VAL-BC-MER-017-2026-06,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-017-2026-07,BC-MER-017,PRJ-MER-022,2026-07,digital conversion lift,1091078,763755,0,0,sponsor_claimed,0,3.2,2,percent,,24_monthly_value_tracking.csv,204,AI Portfolio and Business Case Tracker,VAL-BC-MER-017-2026-07,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-017-2026-08,BC-MER-017,PRJ-MER-022,2026-08,digital conversion lift,1091078,763755,0,0,sponsor_claimed,0,3.2,2,percent,,24_monthly_value_tracking.csv,205,AI Portfolio and Business Case Tracker,VAL-BC-MER-017-2026-08,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-018-2025-09,BC-MER-018,PRJ-MER-023,2025-09,manual review hours avoided,0,0,0,0,not_yet_measurable,1200,620,1200,hours_per_month,,24_monthly_value_tracking.csv,206,AI Portfolio and Business Case Tracker,VAL-BC-MER-018-2025-09,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-018-2025-10,BC-MER-018,PRJ-MER-023,2025-10,manual review hours avoided,0,0,0,0,not_yet_measurable,1200,620,1200,hours_per_month,,24_monthly_value_tracking.csv,207,AI Portfolio and Business Case Tracker,VAL-BC-MER-018-2025-10,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-018-2025-11,BC-MER-018,PRJ-MER-023,2025-11,manual review hours avoided,231041,180212,0,0,sponsor_claimed,1200,620,1148,hours_per_month,,24_monthly_value_tracking.csv,208,AI Portfolio and Business Case Tracker,VAL-BC-MER-018-2025-11,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-018-2025-12,BC-MER-018,PRJ-MER-023,2025-12,manual review hours avoided,462082,360424,0,0,sponsor_claimed,1200,620,1096,hours_per_month,,24_monthly_value_tracking.csv,209,AI Portfolio and Business Case Tracker,VAL-BC-MER-018-2025-12,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-018-2026-01,BC-MER-018,PRJ-MER-023,2026-01,manual review hours avoided,693122,540635,0,0,sponsor_claimed,1200,620,1043,hours_per_month,,24_monthly_value_tracking.csv,210,AI Portfolio and Business Case Tracker,VAL-BC-MER-018-2026-01,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-018-2026-02,BC-MER-018,PRJ-MER-023,2026-02,manual review hours avoided,924163,720847,0,0,sponsor_claimed,1200,620,991,hours_per_month,,24_monthly_value_tracking.csv,211,AI Portfolio and Business Case Tracker,VAL-BC-MER-018-2026-02,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-018-2026-03,BC-MER-018,PRJ-MER-023,2026-03,manual review hours avoided,1155204,901059,0,0,sponsor_claimed,1200,620,939,hours_per_month,,24_monthly_value_tracking.csv,212,AI Portfolio and Business Case Tracker,VAL-BC-MER-018-2026-03,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-018-2026-04,BC-MER-018,PRJ-MER-023,2026-04,manual review hours avoided,1386245,1081271,0,0,sponsor_claimed,1200,620,887,hours_per_month,,24_monthly_value_tracking.csv,213,AI Portfolio and Business Case Tracker,VAL-BC-MER-018-2026-04,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-018-2026-05,BC-MER-018,PRJ-MER-023,2026-05,manual review hours avoided,1617286,1261483,0,0,sponsor_claimed,1200,620,835,hours_per_month,,24_monthly_value_tracking.csv,214,AI Portfolio and Business Case Tracker,VAL-BC-MER-018-2026-05,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-018-2026-06,BC-MER-018,PRJ-MER-023,2026-06,manual review hours avoided,1848326,1441694,0,0,sponsor_claimed,1200,620,782,hours_per_month,,24_monthly_value_tracking.csv,215,AI Portfolio and Business Case Tracker,VAL-BC-MER-018-2026-06,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-018-2026-07,BC-MER-018,PRJ-MER-023,2026-07,manual review hours avoided,1848326,1441694,0,0,sponsor_claimed,1200,620,782,hours_per_month,,24_monthly_value_tracking.csv,216,AI Portfolio and Business Case Tracker,VAL-BC-MER-018-2026-07,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-018-2026-08,BC-MER-018,PRJ-MER-023,2026-08,manual review hours avoided,1848326,1441694,0,0,sponsor_claimed,1200,620,782,hours_per_month,,24_monthly_value_tracking.csv,217,AI Portfolio and Business Case Tracker,VAL-BC-MER-018-2026-08,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-019-2025-09,BC-MER-019,PRJ-MER-025,2025-09,cost per resolved service case,0,0,0,0,not_yet_measurable,41,27,41,usd,,24_monthly_value_tracking.csv,218,AI Portfolio and Business Case Tracker,VAL-BC-MER-019-2025-09,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-019-2025-10,BC-MER-019,PRJ-MER-025,2025-10,cost per resolved service case,0,0,0,0,not_yet_measurable,41,27,41,usd,,24_monthly_value_tracking.csv,219,AI Portfolio and Business Case Tracker,VAL-BC-MER-019-2025-10,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-019-2025-11,BC-MER-019,PRJ-MER-025,2025-11,cost per resolved service case,0,0,0,0,not_yet_measurable,41,27,41,usd,,24_monthly_value_tracking.csv,220,AI Portfolio and Business Case Tracker,VAL-BC-MER-019-2025-11,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-019-2025-12,BC-MER-019,PRJ-MER-025,2025-12,cost per resolved service case,264872,164221,0,0,sponsor_claimed,41,27,40,usd,,24_monthly_value_tracking.csv,221,AI Portfolio and Business Case Tracker,VAL-BC-MER-019-2025-12,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-019-2026-01,BC-MER-019,PRJ-MER-025,2026-01,cost per resolved service case,529744,328441,0,0,sponsor_claimed,41,27,38,usd,,24_monthly_value_tracking.csv,222,AI Portfolio and Business Case Tracker,VAL-BC-MER-019-2026-01,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-019-2026-02,BC-MER-019,PRJ-MER-025,2026-02,cost per resolved service case,794615,492661,0,0,sponsor_claimed,41,27,37,usd,,24_monthly_value_tracking.csv,223,AI Portfolio and Business Case Tracker,VAL-BC-MER-019-2026-02,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-019-2026-03,BC-MER-019,PRJ-MER-025,2026-03,cost per resolved service case,1059487,656882,0,0,sponsor_claimed,41,27,36,usd,,24_monthly_value_tracking.csv,224,AI Portfolio and Business Case Tracker,VAL-BC-MER-019-2026-03,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-019-2026-04,BC-MER-019,PRJ-MER-025,2026-04,cost per resolved service case,1324359,821103,0,0,sponsor_claimed,41,27,35,usd,,24_monthly_value_tracking.csv,225,AI Portfolio and Business Case Tracker,VAL-BC-MER-019-2026-04,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-019-2026-05,BC-MER-019,PRJ-MER-025,2026-05,cost per resolved service case,1589231,985323,0,0,sponsor_claimed,41,27,33,usd,,24_monthly_value_tracking.csv,226,AI Portfolio and Business Case Tracker,VAL-BC-MER-019-2026-05,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-019-2026-06,BC-MER-019,PRJ-MER-025,2026-06,cost per resolved service case,1854103,1149544,0,0,sponsor_claimed,41,27,32,usd,,24_monthly_value_tracking.csv,227,AI Portfolio and Business Case Tracker,VAL-BC-MER-019-2026-06,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-019-2026-07,BC-MER-019,PRJ-MER-025,2026-07,cost per resolved service case,2118974,1313764,0,0,sponsor_claimed,41,27,31,usd,,24_monthly_value_tracking.csv,228,AI Portfolio and Business Case Tracker,VAL-BC-MER-019-2026-07,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-019-2026-08,BC-MER-019,PRJ-MER-025,2026-08,cost per resolved service case,2118974,1313764,0,0,sponsor_claimed,41,27,31,usd,,24_monthly_value_tracking.csv,229,AI Portfolio and Business Case Tracker,VAL-BC-MER-019-2026-08,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-020-2025-09,BC-MER-020,PRJ-MER-026,2025-09,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,10,0,count,,24_monthly_value_tracking.csv,230,AI Portfolio and Business Case Tracker,VAL-BC-MER-020-2025-09,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-020-2025-10,BC-MER-020,PRJ-MER-026,2025-10,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,10,0,count,,24_monthly_value_tracking.csv,231,AI Portfolio and Business Case Tracker,VAL-BC-MER-020-2025-10,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-020-2025-11,BC-MER-020,PRJ-MER-026,2025-11,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,10,0,count,,24_monthly_value_tracking.csv,232,AI Portfolio and Business Case Tracker,VAL-BC-MER-020-2025-11,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-020-2025-12,BC-MER-020,PRJ-MER-026,2025-12,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,10,0,count,,24_monthly_value_tracking.csv,233,AI Portfolio and Business Case Tracker,VAL-BC-MER-020-2025-12,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-020-2026-01,BC-MER-020,PRJ-MER-026,2026-01,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,10,1,count,,24_monthly_value_tracking.csv,234,AI Portfolio and Business Case Tracker,VAL-BC-MER-020-2026-01,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-020-2026-02,BC-MER-020,PRJ-MER-026,2026-02,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,10,2,count,,24_monthly_value_tracking.csv,235,AI Portfolio and Business Case Tracker,VAL-BC-MER-020-2026-02,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-020-2026-03,BC-MER-020,PRJ-MER-026,2026-03,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,10,3,count,,24_monthly_value_tracking.csv,236,AI Portfolio and Business Case Tracker,VAL-BC-MER-020-2026-03,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-020-2026-04,BC-MER-020,PRJ-MER-026,2026-04,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,10,4,count,,24_monthly_value_tracking.csv,237,AI Portfolio and Business Case Tracker,VAL-BC-MER-020-2026-04,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-020-2026-05,BC-MER-020,PRJ-MER-026,2026-05,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,10,5,count,,24_monthly_value_tracking.csv,238,AI Portfolio and Business Case Tracker,VAL-BC-MER-020-2026-05,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-020-2026-06,BC-MER-020,PRJ-MER-026,2026-06,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,10,5,count,,24_monthly_value_tracking.csv,239,AI Portfolio and Business Case Tracker,VAL-BC-MER-020-2026-06,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-020-2026-07,BC-MER-020,PRJ-MER-026,2026-07,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,10,6,count,,24_monthly_value_tracking.csv,240,AI Portfolio and Business Case Tracker,VAL-BC-MER-020-2026-07,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-020-2026-08,BC-MER-020,PRJ-MER-026,2026-08,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,10,7,count,,24_monthly_value_tracking.csv,241,AI Portfolio and Business Case Tracker,VAL-BC-MER-020-2026-08,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-021-2025-09,BC-MER-021,PRJ-MER-027,2025-09,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,6,0,count,,24_monthly_value_tracking.csv,242,AI Portfolio and Business Case Tracker,VAL-BC-MER-021-2025-09,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-021-2025-10,BC-MER-021,PRJ-MER-027,2025-10,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,6,1,count,,24_monthly_value_tracking.csv,243,AI Portfolio and Business Case Tracker,VAL-BC-MER-021-2025-10,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-021-2025-11,BC-MER-021,PRJ-MER-027,2025-11,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,6,1,count,,24_monthly_value_tracking.csv,244,AI Portfolio and Business Case Tracker,VAL-BC-MER-021-2025-11,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-021-2025-12,BC-MER-021,PRJ-MER-027,2025-12,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,6,2,count,,24_monthly_value_tracking.csv,245,AI Portfolio and Business Case Tracker,VAL-BC-MER-021-2025-12,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-021-2026-01,BC-MER-021,PRJ-MER-027,2026-01,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,6,2,count,,24_monthly_value_tracking.csv,246,AI Portfolio and Business Case Tracker,VAL-BC-MER-021-2026-01,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-021-2026-02,BC-MER-021,PRJ-MER-027,2026-02,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,6,3,count,,24_monthly_value_tracking.csv,247,AI Portfolio and Business Case Tracker,VAL-BC-MER-021-2026-02,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-021-2026-03,BC-MER-021,PRJ-MER-027,2026-03,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,6,3,count,,24_monthly_value_tracking.csv,248,AI Portfolio and Business Case Tracker,VAL-BC-MER-021-2026-03,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-021-2026-04,BC-MER-021,PRJ-MER-027,2026-04,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,6,4,count,,24_monthly_value_tracking.csv,249,AI Portfolio and Business Case Tracker,VAL-BC-MER-021-2026-04,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-021-2026-05,BC-MER-021,PRJ-MER-027,2026-05,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,6,4,count,,24_monthly_value_tracking.csv,250,AI Portfolio and Business Case Tracker,VAL-BC-MER-021-2026-05,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-021-2026-06,BC-MER-021,PRJ-MER-027,2026-06,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,6,4,count,,24_monthly_value_tracking.csv,251,AI Portfolio and Business Case Tracker,VAL-BC-MER-021-2026-06,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-021-2026-07,BC-MER-021,PRJ-MER-027,2026-07,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,6,4,count,,24_monthly_value_tracking.csv,252,AI Portfolio and Business Case Tracker,VAL-BC-MER-021-2026-07,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-021-2026-08,BC-MER-021,PRJ-MER-027,2026-08,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,6,4,count,,24_monthly_value_tracking.csv,253,AI Portfolio and Business Case Tracker,VAL-BC-MER-021-2026-08,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-022-2025-09,BC-MER-022,PRJ-MER-028,2025-09,manual review hours avoided,0,0,0,0,not_yet_measurable,1200,620,1200,hours_per_month,,24_monthly_value_tracking.csv,254,AI Portfolio and Business Case Tracker,VAL-BC-MER-022-2025-09,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-022-2025-10,BC-MER-022,PRJ-MER-028,2025-10,manual review hours avoided,0,0,0,0,not_yet_measurable,1200,620,1200,hours_per_month,,24_monthly_value_tracking.csv,255,AI Portfolio and Business Case Tracker,VAL-BC-MER-022-2025-10,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-022-2025-11,BC-MER-022,PRJ-MER-028,2025-11,manual review hours avoided,167858,104072,0,0,sponsor_claimed,1200,620,1148,hours_per_month,,24_monthly_value_tracking.csv,256,AI Portfolio and Business Case Tracker,VAL-BC-MER-022-2025-11,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-022-2025-12,BC-MER-022,PRJ-MER-028,2025-12,manual review hours avoided,335716,208144,0,0,sponsor_claimed,1200,620,1096,hours_per_month,,24_monthly_value_tracking.csv,257,AI Portfolio and Business Case Tracker,VAL-BC-MER-022-2025-12,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-022-2026-01,BC-MER-022,PRJ-MER-028,2026-01,manual review hours avoided,503575,312217,0,0,sponsor_claimed,1200,620,1043,hours_per_month,,24_monthly_value_tracking.csv,258,AI Portfolio and Business Case Tracker,VAL-BC-MER-022-2026-01,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-022-2026-02,BC-MER-022,PRJ-MER-028,2026-02,manual review hours avoided,671433,416288,0,0,sponsor_claimed,1200,620,991,hours_per_month,,24_monthly_value_tracking.csv,259,AI Portfolio and Business Case Tracker,VAL-BC-MER-022-2026-02,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-022-2026-03,BC-MER-022,PRJ-MER-028,2026-03,manual review hours avoided,839291,520360,0,0,sponsor_claimed,1200,620,939,hours_per_month,,24_monthly_value_tracking.csv,260,AI Portfolio and Business Case Tracker,VAL-BC-MER-022-2026-03,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-022-2026-04,BC-MER-022,PRJ-MER-028,2026-04,manual review hours avoided,1007149,624432,0,0,sponsor_claimed,1200,620,887,hours_per_month,,24_monthly_value_tracking.csv,261,AI Portfolio and Business Case Tracker,VAL-BC-MER-022-2026-04,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-022-2026-05,BC-MER-022,PRJ-MER-028,2026-05,manual review hours avoided,1175007,728504,0,0,sponsor_claimed,1200,620,835,hours_per_month,,24_monthly_value_tracking.csv,262,AI Portfolio and Business Case Tracker,VAL-BC-MER-022-2026-05,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-022-2026-06,BC-MER-022,PRJ-MER-028,2026-06,manual review hours avoided,1342866,832577,0,0,sponsor_claimed,1200,620,782,hours_per_month,,24_monthly_value_tracking.csv,263,AI Portfolio and Business Case Tracker,VAL-BC-MER-022-2026-06,2026-08-24
