artifact_path,row_number,terms,classification,unsafe,recommended_action,evidence
datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv,4,AWS; Databricks; medallion,target/future foundation,no,Keep target/foundation caveat visible,"meridian-health | datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv | repo_generated_current_state_pack | Synthetic data generation | 2026-07-09 | 2026-07-09 |  |  |  | Synthetic PHI-free planning-grade substrate; not real Meridian production data. | AWS Databricks aspiration is not proof that the platform foundation is complete. | No certified medallion architecture is loaded. | No platform, network, or security foundation evidence is loaded. | No formal data governa"
datasets/tenant-inputs/active/meridian-health/current/14_metrics_outcomes.csv,2,AWS; Databricks; medallion,target/future foundation,no,Keep target/foundation caveat visible,meridian-health | Analytics maintenance share |  |  | Share of data/analytics resources consumed by maintenance and ad hoc work. |  |  | not_loaded | AbarVa synthetic data steward | standard_2026_07_v3 | maintenance resources / total analytics resources | datasets/tenant-inputs/active/meridian-health/current/14_metrics_outcomes.csv | 2026-07-09 | medium | Synthetic PHI-free planning-grade substrate; not real Meridian production data. | AWS Databricks aspiration is not proof that the platform fou
datasets/tenant-inputs/active/meridian-health/current/14_metrics_outcomes.csv,3,AWS; Databricks; medallion,target/future foundation,no,Keep target/foundation caveat visible,meridian-health | Net-new analytics capacity share |  |  | Share of resources available for net-new analytics delivery. |  |  | not_loaded | AbarVa synthetic data steward | standard_2026_07_v3 | net-new resources / total analytics resources | datasets/tenant-inputs/active/meridian-health/current/14_metrics_outcomes.csv | 2026-07-09 | medium | Synthetic PHI-free planning-grade substrate; not real Meridian production data. | AWS Databricks aspiration is not proof that the platform foundation is co
datasets/tenant-inputs/active/meridian-health/current/14_metrics_outcomes.csv,4,AWS; Databricks; medallion,target/future foundation,no,Keep target/foundation caveat visible,meridian-health | Medallion certification status |  |  | Whether bronze/silver/gold data product layers are certified. |  |  | not_loaded | AbarVa synthetic data steward | standard_2026_07_v3 | evidence review | datasets/tenant-inputs/active/meridian-health/current/14_metrics_outcomes.csv | 2026-07-09 | medium | Synthetic PHI-free planning-grade substrate; not real Meridian production data. | AWS Databricks aspiration is not proof that the platform foundation is complete. | No certified medallio
datasets/tenant-inputs/active/meridian-health/current/14_metrics_outcomes.csv,5,AWS; Databricks; medallion,target/future foundation,no,Keep target/foundation caveat visible,"meridian-health | Governance operating model status |  |  | Whether formal stewardship, semantic ownership, and quality gates exist. |  |  | not_loaded | AbarVa synthetic data steward | standard_2026_07_v3 | evidence review | datasets/tenant-inputs/active/meridian-health/current/14_metrics_outcomes.csv | 2026-07-09 | medium | Synthetic PHI-free planning-grade substrate; not real Meridian production data. | AWS Databricks aspiration is not proof that the platform foundation is complete. | No cert"
datasets/tenant-inputs/active/meridian-health/current/14_metrics_outcomes.csv,6,AWS; Databricks; lakehouse; medallion,target/future foundation,no,Keep target/foundation caveat visible,meridian-health | Unified clinical + claims lakehouse baseline readiness |  |  | Evidence readiness for Unified clinical + claims lakehouse. |  |  | not_loaded | AbarVa synthetic data steward | standard_2026_07_v3 | phase evidence checklist | datasets/tenant-inputs/active/meridian-health/current/14_metrics_outcomes.csv | 2026-07-09 | medium | Synthetic PHI-free planning-grade substrate; not real Meridian production data. | AWS Databricks aspiration is not proof that the platform foundation is co
datasets/tenant-inputs/active/meridian-health/current/14_metrics_outcomes.csv,7,AWS; Databricks; medallion,target/future foundation,no,Keep target/foundation caveat visible,meridian-health | Governed data foundation for AI / LLM automation baseline readiness |  |  | Evidence readiness for Governed data foundation for AI / LLM automation. |  |  | not_loaded | AbarVa synthetic data steward | standard_2026_07_v3 | phase evidence checklist | datasets/tenant-inputs/active/meridian-health/current/14_metrics_outcomes.csv | 2026-07-09 | medium | Synthetic PHI-free planning-grade substrate; not real Meridian production data. | AWS Databricks aspiration is not proof that the
datasets/tenant-inputs/active/meridian-health/current/14_metrics_outcomes.csv,8,AWS; Databricks; medallion,target/future foundation,no,Keep target/foundation caveat visible,meridian-health | Call center optimization baseline readiness |  |  | Evidence readiness for Call center optimization. |  |  | not_loaded | AbarVa synthetic data steward | standard_2026_07_v3 | phase evidence checklist | datasets/tenant-inputs/active/meridian-health/current/14_metrics_outcomes.csv | 2026-07-09 | medium | Synthetic PHI-free planning-grade substrate; not real Meridian production data. | AWS Databricks aspiration is not proof that the platform foundation is complete. | No certified
datasets/tenant-inputs/active/meridian-health/current/14_metrics_outcomes.csv,9,AWS; Databricks; medallion,target/future foundation,no,Keep target/foundation caveat visible,meridian-health | Provider quality and performance baseline readiness |  |  | Evidence readiness for Provider quality and performance. |  |  | not_loaded | AbarVa synthetic data steward | standard_2026_07_v3 | phase evidence checklist | datasets/tenant-inputs/active/meridian-health/current/14_metrics_outcomes.csv | 2026-07-09 | medium | Synthetic PHI-free planning-grade substrate; not real Meridian production data. | AWS Databricks aspiration is not proof that the platform foundation is complete
datasets/tenant-inputs/active/meridian-health/current/14_metrics_outcomes.csv,10,AWS; Databricks; medallion,target/future foundation,no,Keep target/foundation caveat visible,meridian-health | End-to-end cost transparency baseline readiness |  |  | Evidence readiness for End-to-end cost transparency. |  |  | not_loaded | AbarVa synthetic data steward | standard_2026_07_v3 | phase evidence checklist | datasets/tenant-inputs/active/meridian-health/current/14_metrics_outcomes.csv | 2026-07-09 | medium | Synthetic PHI-free planning-grade substrate; not real Meridian production data. | AWS Databricks aspiration is not proof that the platform foundation is complete. | No c
datasets/tenant-inputs/active/meridian-health/current/14_metrics_outcomes.csv,11,AWS; Databricks; medallion,target/future foundation,no,Keep target/foundation caveat visible,meridian-health | Payment integrity and leakage reduction baseline readiness |  |  | Evidence readiness for Payment integrity and leakage reduction. |  |  | not_loaded | AbarVa synthetic data steward | standard_2026_07_v3 | phase evidence checklist | datasets/tenant-inputs/active/meridian-health/current/14_metrics_outcomes.csv | 2026-07-09 | medium | Synthetic PHI-free planning-grade substrate; not real Meridian production data. | AWS Databricks aspiration is not proof that the platform foundati
datasets/tenant-inputs/active/meridian-health/current/14_metrics_outcomes.csv,12,AWS; Databricks; medallion,target/future foundation,no,Keep target/foundation caveat visible,meridian-health | Automated close and reporting baseline readiness |  |  | Evidence readiness for Automated close and reporting. |  |  | not_loaded | AbarVa synthetic data steward | standard_2026_07_v3 | phase evidence checklist | datasets/tenant-inputs/active/meridian-health/current/14_metrics_outcomes.csv | 2026-07-09 | medium | Synthetic PHI-free planning-grade substrate; not real Meridian production data. | AWS Databricks aspiration is not proof that the platform foundation is complete. | No
datasets/tenant-inputs/active/meridian-health/current/14_metrics_outcomes.csv,115,lakehouse,target/future foundation,no,Keep target/foundation caveat visible,"meridian-health | lakehouse target data product certification backlog |  |  | Business-owned measure with baseline, period, population, and calculation basis |  |  |  | Healthcare Evidence Steward | standard_2026_07_v3 | Numerator, denominator, period, and source system must be cited | datasets/tenant-inputs/active/meridian-health/current/14_metrics_outcomes.csv | 2026-06-18 | medium | none | datasets/tenant-inputs/active/meridian-health/current/14_metrics_outcomes.csv | rich-universal-standard-"
datasets/tenant-inputs/active/meridian-health/current/15_industry_context_patterns.csv,2,AWS; Databricks; lakehouse; medallion,target/future foundation,no,Keep target/foundation caveat visible,"meridian-health | Unified clinical + claims lakehouse healthcare analytics pattern |  |  |  | user_provided_current_state_plus_synthetic_demo_structuring | Synthetic PHI-free planning-grade substrate; not real Meridian production data. | AWS Databricks aspiration is not proof that the platform foundation is complete. | No certified medallion architecture is loaded. | No platform, network, or security foundation evidence is loaded. | No formal data governance operating model is loaded. | Do not c"
datasets/tenant-inputs/active/meridian-health/current/15_industry_context_patterns.csv,3,AWS; Databricks; medallion,target/future foundation,no,Keep target/foundation caveat visible,"meridian-health | Governed data foundation for AI / LLM automation healthcare analytics pattern |  |  |  | user_provided_current_state_plus_synthetic_demo_structuring | Synthetic PHI-free planning-grade substrate; not real Meridian production data. | AWS Databricks aspiration is not proof that the platform foundation is complete. | No certified medallion architecture is loaded. | No platform, network, or security foundation evidence is loaded. | No formal data governance operating model is loade"
datasets/tenant-inputs/active/meridian-health/current/15_industry_context_patterns.csv,4,AWS; Databricks; medallion,target/future foundation,no,Keep target/foundation caveat visible,"meridian-health | Call center optimization healthcare analytics pattern |  |  |  | user_provided_current_state_plus_synthetic_demo_structuring | Synthetic PHI-free planning-grade substrate; not real Meridian production data. | AWS Databricks aspiration is not proof that the platform foundation is complete. | No certified medallion architecture is loaded. | No platform, network, or security foundation evidence is loaded. | No formal data governance operating model is loaded. | Do not convert plan"
datasets/tenant-inputs/active/meridian-health/current/15_industry_context_patterns.csv,5,AWS; Databricks; medallion,target/future foundation,no,Keep target/foundation caveat visible,"meridian-health | Provider quality and performance healthcare analytics pattern |  |  |  | user_provided_current_state_plus_synthetic_demo_structuring | Synthetic PHI-free planning-grade substrate; not real Meridian production data. | AWS Databricks aspiration is not proof that the platform foundation is complete. | No certified medallion architecture is loaded. | No platform, network, or security foundation evidence is loaded. | No formal data governance operating model is loaded. | Do not conv"
datasets/tenant-inputs/active/meridian-health/current/15_industry_context_patterns.csv,6,AWS; Databricks; medallion,target/future foundation,no,Keep target/foundation caveat visible,"meridian-health | End-to-end cost transparency healthcare analytics pattern |  |  |  | user_provided_current_state_plus_synthetic_demo_structuring | Synthetic PHI-free planning-grade substrate; not real Meridian production data. | AWS Databricks aspiration is not proof that the platform foundation is complete. | No certified medallion architecture is loaded. | No platform, network, or security foundation evidence is loaded. | No formal data governance operating model is loaded. | Do not convert "
datasets/tenant-inputs/active/meridian-health/current/15_industry_context_patterns.csv,7,AWS; Databricks; medallion,target/future foundation,no,Keep target/foundation caveat visible,"meridian-health | Payment integrity and leakage reduction healthcare analytics pattern |  |  |  | user_provided_current_state_plus_synthetic_demo_structuring | Synthetic PHI-free planning-grade substrate; not real Meridian production data. | AWS Databricks aspiration is not proof that the platform foundation is complete. | No certified medallion architecture is loaded. | No platform, network, or security foundation evidence is loaded. | No formal data governance operating model is loaded. | Do n"
datasets/tenant-inputs/active/meridian-health/current/15_industry_context_patterns.csv,8,AWS; Databricks; medallion,target/future foundation,no,Keep target/foundation caveat visible,"meridian-health | Automated close and reporting healthcare analytics pattern |  |  |  | user_provided_current_state_plus_synthetic_demo_structuring | Synthetic PHI-free planning-grade substrate; not real Meridian production data. | AWS Databricks aspiration is not proof that the platform foundation is complete. | No certified medallion architecture is loaded. | No platform, network, or security foundation evidence is loaded. | No formal data governance operating model is loaded. | Do not convert"
datasets/tenant-inputs/active/meridian-health/current/15_industry_context_patterns.csv,9,AWS; Databricks; medallion,target/future foundation,no,Keep target/foundation caveat visible,"meridian-health |  | Healthcare |  |  |  | Synthetic PHI-free planning-grade substrate; not real Meridian production data. | AWS Databricks aspiration is not proof that the platform foundation is complete. | No certified medallion architecture is loaded. | No platform, network, or security foundation evidence is loaded. | No formal data governance operating model is loaded. | Do not convert planning hypotheses into realized ROI or audited clinical/financial claims. | datasets/tenant-inputs/activ"
datasets/tenant-inputs/active/meridian-health/current/15_industry_context_patterns.csv,10,AWS; Databricks; medallion,target/future foundation,no,Keep target/foundation caveat visible,"meridian-health |  | Healthcare |  |  |  | Synthetic PHI-free planning-grade substrate; not real Meridian production data. | AWS Databricks aspiration is not proof that the platform foundation is complete. | No certified medallion architecture is loaded. | No platform, network, or security foundation evidence is loaded. | No formal data governance operating model is loaded. | Do not convert planning hypotheses into realized ROI or audited clinical/financial claims. | datasets/tenant-inputs/activ"
datasets/tenant-inputs/active/meridian-health/current/15_industry_context_patterns.csv,11,lakehouse,foundation-not-ready,no,Keep target/foundation caveat visible,meridian-health | Clinical and claims lakehouse foundation |  |  |  | synthetic_demo | none | datasets/tenant-inputs/active/meridian-health/current/15_industry_context_patterns.csv | 2026-06-18 | medium | none | datasets/tenant-inputs/active/meridian-health/current/15_industry_context_patterns.csv | rich-universal-standard-v3 | 2 | mer-clinical-claims-lakehouse | synthetic-demo | 5d6bb1145f4a100b0785f12cd9fbf77ece0ad8b37b01c484aae21a42b2c02cbc | retained_from_active_source | none
datasets/tenant-inputs/active/meridian-health/current/16_expert_lenses.csv,2,AWS; Databricks; medallion,target/future foundation,no,Keep target/foundation caveat visible,"meridian-health | Healthcare CDAO data foundation lens | AbarVa synthetic data steward |  |  |  | Synthetic PHI-free planning-grade substrate; not real Meridian production data. | AWS Databricks aspiration is not proof that the platform foundation is complete. | No certified medallion architecture is loaded. | No platform, network, or security foundation evidence is loaded. | No formal data governance operating model is loaded. | Do not convert planning hypotheses into realized ROI or audited cl"
datasets/tenant-inputs/active/meridian-health/current/16_expert_lenses.csv,3,AWS; Databricks; medallion,target/future foundation,no,Keep target/foundation caveat visible,"meridian-health | Clinical quality lens | AbarVa synthetic data steward |  |  |  | Synthetic PHI-free planning-grade substrate; not real Meridian production data. | AWS Databricks aspiration is not proof that the platform foundation is complete. | No certified medallion architecture is loaded. | No platform, network, or security foundation evidence is loaded. | No formal data governance operating model is loaded. | Do not convert planning hypotheses into realized ROI or audited clinical/financia"
datasets/tenant-inputs/active/meridian-health/current/16_expert_lenses.csv,4,AWS; Databricks; medallion,target/future foundation,no,Keep target/foundation caveat visible,"meridian-health | Finance cost transparency lens | AbarVa synthetic data steward |  |  |  | Synthetic PHI-free planning-grade substrate; not real Meridian production data. | AWS Databricks aspiration is not proof that the platform foundation is complete. | No certified medallion architecture is loaded. | No platform, network, or security foundation evidence is loaded. | No formal data governance operating model is loaded. | Do not convert planning hypotheses into realized ROI or audited clinical"
datasets/tenant-inputs/active/meridian-health/current/16_expert_lenses.csv,5,AWS; Databricks; medallion,target/future foundation,no,Keep target/foundation caveat visible,"meridian-health | Member experience lens | AbarVa synthetic data steward |  |  |  | Synthetic PHI-free planning-grade substrate; not real Meridian production data. | AWS Databricks aspiration is not proof that the platform foundation is complete. | No certified medallion architecture is loaded. | No platform, network, or security foundation evidence is loaded. | No formal data governance operating model is loaded. | Do not convert planning hypotheses into realized ROI or audited clinical/financi"
datasets/tenant-inputs/active/meridian-health/current/16_expert_lenses.csv,6,AWS; Databricks; medallion,target/future foundation,no,Keep target/foundation caveat visible,"meridian-health | Platform/security readiness lens | AbarVa synthetic data steward |  |  |  | Synthetic PHI-free planning-grade substrate; not real Meridian production data. | AWS Databricks aspiration is not proof that the platform foundation is complete. | No certified medallion architecture is loaded. | No platform, network, or security foundation evidence is loaded. | No formal data governance operating model is loaded. | Do not convert planning hypotheses into realized ROI or audited clinic"
datasets/tenant-inputs/active/meridian-health/current/16_expert_lenses.csv,7,AWS; Databricks; medallion,target/future foundation,no,Keep target/foundation caveat visible,"meridian-health |  |  |  |  |  | Synthetic PHI-free planning-grade substrate; not real Meridian production data. | AWS Databricks aspiration is not proof that the platform foundation is complete. | No certified medallion architecture is loaded. | No platform, network, or security foundation evidence is loaded. | No formal data governance operating model is loaded. | Do not convert planning hypotheses into realized ROI or audited clinical/financial claims. | datasets/tenant-inputs/active/meridian"
datasets/tenant-inputs/active/meridian-health/current/16_expert_lenses.csv,8,AWS; Databricks; medallion,target/future foundation,no,Keep target/foundation caveat visible,"meridian-health |  |  |  |  |  | Synthetic PHI-free planning-grade substrate; not real Meridian production data. | AWS Databricks aspiration is not proof that the platform foundation is complete. | No certified medallion architecture is loaded. | No platform, network, or security foundation evidence is loaded. | No formal data governance operating model is loaded. | Do not convert planning hypotheses into realized ROI or audited clinical/financial claims. | datasets/tenant-inputs/active/meridian"
datasets/tenant-inputs/active/meridian-health/current/16_expert_lenses.csv,9,AWS; Databricks; medallion,target/future foundation,no,Keep target/foundation caveat visible,"meridian-health |  |  |  |  |  | Synthetic PHI-free planning-grade substrate; not real Meridian production data. | AWS Databricks aspiration is not proof that the platform foundation is complete. | No certified medallion architecture is loaded. | No platform, network, or security foundation evidence is loaded. | No formal data governance operating model is loaded. | Do not convert planning hypotheses into realized ROI or audited clinical/financial claims. | datasets/tenant-inputs/active/meridian"
datasets/tenant-inputs/active/meridian-health/current/16_expert_lenses.csv,10,AWS; Databricks; medallion,target/future foundation,no,Keep target/foundation caveat visible,"meridian-health |  |  |  |  |  | Synthetic PHI-free planning-grade substrate; not real Meridian production data. | AWS Databricks aspiration is not proof that the platform foundation is complete. | No certified medallion architecture is loaded. | No platform, network, or security foundation evidence is loaded. | No formal data governance operating model is loaded. | Do not convert planning hypotheses into realized ROI or audited clinical/financial claims. | datasets/tenant-inputs/active/meridian"
datasets/tenant-inputs/active/meridian-health/current/16_expert_lenses.csv,11,AWS; Databricks; medallion,target/future foundation,no,Keep target/foundation caveat visible,"meridian-health |  |  |  |  |  | Synthetic PHI-free planning-grade substrate; not real Meridian production data. | AWS Databricks aspiration is not proof that the platform foundation is complete. | No certified medallion architecture is loaded. | No platform, network, or security foundation evidence is loaded. | No formal data governance operating model is loaded. | Do not convert planning hypotheses into realized ROI or audited clinical/financial claims. | datasets/tenant-inputs/active/meridian"
datasets/tenant-inputs/active/meridian-health/current/17_service_scope_managed_services.csv,2,AWS; Databricks; medallion,target/future foundation,no,Keep target/foundation caveat visible,"meridian-health | Analytics managed services |  |  |  |  |  |  |  |  |  | datasets/tenant-inputs/active/meridian-health/current/17_service_scope_managed_services.csv | 2026-07-09 |  | Synthetic PHI-free planning-grade substrate; not real Meridian production data. | AWS Databricks aspiration is not proof that the platform foundation is complete. | No certified medallion architecture is loaded. | No platform, network, or security foundation evidence is loaded. | No formal data governance operating"
datasets/tenant-inputs/active/meridian-health/current/17_service_scope_managed_services.csv,3,AWS; Databricks; medallion,target/future foundation,no,Keep target/foundation caveat visible,"meridian-health | Data foundation delivery |  |  |  |  |  |  |  |  |  | datasets/tenant-inputs/active/meridian-health/current/17_service_scope_managed_services.csv | 2026-07-09 |  | Synthetic PHI-free planning-grade substrate; not real Meridian production data. | AWS Databricks aspiration is not proof that the platform foundation is complete. | No certified medallion architecture is loaded. | No platform, network, or security foundation evidence is loaded. | No formal data governance operating m"
datasets/tenant-inputs/active/meridian-health/current/18_operational_process_evidence.csv,2,AWS; Databricks; medallion,target/future foundation,no,Keep target/foundation caveat visible,"meridian-health |  |  |  |  |  | 80 percent maintenance mix |  |  |  | datasets/tenant-inputs/active/meridian-health/current/18_operational_process_evidence.csv | 2026-07-09 |  | Synthetic PHI-free planning-grade substrate; not real Meridian production data. | AWS Databricks aspiration is not proof that the platform foundation is complete. | No certified medallion architecture is loaded. | No platform, network, or security foundation evidence is loaded. | No formal data governance operating mode"
datasets/tenant-inputs/active/meridian-health/current/18_operational_process_evidence.csv,3,AWS; Databricks; medallion,target/future foundation,no,Keep target/foundation caveat visible,"meridian-health |  |  |  |  |  | foundation incomplete |  |  |  | datasets/tenant-inputs/active/meridian-health/current/18_operational_process_evidence.csv | 2026-07-09 |  | Synthetic PHI-free planning-grade substrate; not real Meridian production data. | AWS Databricks aspiration is not proof that the platform foundation is complete. | No certified medallion architecture is loaded. | No platform, network, or security foundation evidence is loaded. | No formal data governance operating model is "
datasets/tenant-inputs/active/meridian-health/current/18_operational_process_evidence.csv,4,AWS; Databricks; medallion,target/future foundation,no,Keep target/foundation caveat visible,"meridian-health |  |  |  |  |  | governance incomplete |  |  |  | datasets/tenant-inputs/active/meridian-health/current/18_operational_process_evidence.csv | 2026-07-09 |  | Synthetic PHI-free planning-grade substrate; not real Meridian production data. | AWS Databricks aspiration is not proof that the platform foundation is complete. | No certified medallion architecture is loaded. | No platform, network, or security foundation evidence is loaded. | No formal data governance operating model is "
datasets/tenant-inputs/active/meridian-health/current/18_operational_process_evidence.csv,5,AWS; Databricks; medallion,target/future foundation,no,Keep target/foundation caveat visible,"meridian-health |  |  |  |  |  | No certified medallion architecture |  |  |  | datasets/tenant-inputs/active/meridian-health/current/18_operational_process_evidence.csv | 2026-07-09 |  | Synthetic PHI-free planning-grade substrate; not real Meridian production data. | AWS Databricks aspiration is not proof that the platform foundation is complete. | No certified medallion architecture is loaded. | No platform, network, or security foundation evidence is loaded. | No formal data governance opera"
datasets/tenant-inputs/active/meridian-health/current/18_operational_process_evidence.csv,6,AWS; Databricks; medallion,target/future foundation,no,Keep target/foundation caveat visible,"meridian-health |  |  |  |  |  | No formal data governance |  |  |  | datasets/tenant-inputs/active/meridian-health/current/18_operational_process_evidence.csv | 2026-07-09 |  | Synthetic PHI-free planning-grade substrate; not real Meridian production data. | AWS Databricks aspiration is not proof that the platform foundation is complete. | No certified medallion architecture is loaded. | No platform, network, or security foundation evidence is loaded. | No formal data governance operating model"
datasets/tenant-inputs/active/meridian-health/current/18_operational_process_evidence.csv,7,AWS; Databricks; medallion,target/future foundation,no,Keep target/foundation caveat visible,"meridian-health |  |  |  |  |  | Transcript governance not loaded |  |  |  | datasets/tenant-inputs/active/meridian-health/current/18_operational_process_evidence.csv | 2026-07-09 |  | Synthetic PHI-free planning-grade substrate; not real Meridian production data. | AWS Databricks aspiration is not proof that the platform foundation is complete. | No certified medallion architecture is loaded. | No platform, network, or security foundation evidence is loaded. | No formal data governance operatin"
datasets/tenant-inputs/active/meridian-health/current/18_operational_process_evidence.csv,8,AWS; Databricks; medallion,target/future foundation,no,Keep target/foundation caveat visible,"meridian-health |  |  |  |  |  | Measure logic fragmented across BI tools |  |  |  | datasets/tenant-inputs/active/meridian-health/current/18_operational_process_evidence.csv | 2026-07-09 |  | Synthetic PHI-free planning-grade substrate; not real Meridian production data. | AWS Databricks aspiration is not proof that the platform foundation is complete. | No certified medallion architecture is loaded. | No platform, network, or security foundation evidence is loaded. | No formal data governance "
datasets/tenant-inputs/active/meridian-health/current/18_operational_process_evidence.csv,9,AWS; Databricks; medallion,target/future foundation,no,Keep target/foundation caveat visible,"meridian-health |  |  |  |  |  | Provider contract terms not digitized in governed form |  |  |  | datasets/tenant-inputs/active/meridian-health/current/18_operational_process_evidence.csv | 2026-07-09 |  | Synthetic PHI-free planning-grade substrate; not real Meridian production data. | AWS Databricks aspiration is not proof that the platform foundation is complete. | No certified medallion architecture is loaded. | No platform, network, or security foundation evidence is loaded. | No formal da"
datasets/tenant-inputs/active/meridian-health/current/18_operational_process_evidence.csv,10,AWS; Databricks; medallion,target/future foundation,no,Keep target/foundation caveat visible,"meridian-health |  |  |  |  |  | Rules and model lineage not governed |  |  |  | datasets/tenant-inputs/active/meridian-health/current/18_operational_process_evidence.csv | 2026-07-09 |  | Synthetic PHI-free planning-grade substrate; not real Meridian production data. | AWS Databricks aspiration is not proof that the platform foundation is complete. | No certified medallion architecture is loaded. | No platform, network, or security foundation evidence is loaded. | No formal data governance oper"
datasets/tenant-inputs/active/meridian-health/current/18_operational_process_evidence.csv,11,AWS; Databricks; medallion,target/future foundation,no,Keep target/foundation caveat visible,"meridian-health |  |  |  |  |  | Manual reporting maintenance load |  |  |  | datasets/tenant-inputs/active/meridian-health/current/18_operational_process_evidence.csv | 2026-07-09 |  | Synthetic PHI-free planning-grade substrate; not real Meridian production data. | AWS Databricks aspiration is not proof that the platform foundation is complete. | No certified medallion architecture is loaded. | No platform, network, or security foundation evidence is loaded. | No formal data governance operati"
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/evidence-manifest/evidence_manifest.csv,17,Databricks,target/future foundation,no,Keep target/foundation caveat visible,MERIDIAN-HEALTH-MH-FINANCE-ANALYTICS-EV02 - Finance mart lineage workshop | Source extract / architecture artifact | CFO | 2026-07-14 | Finance Analytics; Finance and Actuarial; systems; data; risks; metrics | Synthetic/demo-only; may reference PHI/PII pattern but contains no real protected data | Needs client validation before active truth | Home; Intelligence; Moves; Source; Tower - candidate review only | Synthetic depth proof for template standard validation | Planning-grade synthetic eviden
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/evidence-manifest/evidence_manifest.csv,27,AWS; Databricks; landing zone,target/future foundation,no,Keep target/foundation caveat visible,"MERIDIAN-HEALTH-MH-DATA-PLATFORM-EV02 - AWS/Databricks landing zone checklist | Source extract / architecture artifact | CDAO | 2026-07-14 | Enterprise Data Platform; Enterprise Data, Analytics & AI; systems; data; risks; metrics | Synthetic/demo-only; may reference PHI/PII pattern but contains no real protected data | Needs client validation before active truth | Home; Intelligence; Moves; Source; Tower - candidate review only | Synthetic depth proof for template standard validation | Planning-"
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/evidence-manifest/evidence_manifest.csv,32,lakehouse,target/future foundation,no,Keep target/foundation caveat visible,"MERIDIAN-HEALTH-MH-UNIFIED-LAKEHOUSE-EV01 - Clinical claims lakehouse blueprint | SME interview / exported source inventory | CDAO | 2026-07-14 | Unified Clinical and Claims Lakehouse; Enterprise Data, Analytics & AI; systems; data; risks; metrics | Synthetic/demo-only; may reference PHI/PII pattern but contains no real protected data | Approved for synthetic review | Home; Intelligence; Moves; Source; Tower - candidate review only | Synthetic depth proof for template standard validation | Plann"
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/evidence-manifest/evidence_manifest.csv,33,lakehouse,target/future foundation,no,Keep target/foundation caveat visible,"MERIDIAN-HEALTH-MH-UNIFIED-LAKEHOUSE-EV02 - Epic/claims/pharmacy source inventory | Source extract / architecture artifact | CDAO | 2026-07-14 | Unified Clinical and Claims Lakehouse; Enterprise Data, Analytics & AI; systems; data; risks; metrics | Synthetic/demo-only; may reference PHI/PII pattern but contains no real protected data | Needs client validation before active truth | Home; Intelligence; Moves; Source; Tower - candidate review only | Synthetic depth proof for template standard valid"
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/evidence-manifest/evidence_manifest.json,,AWS; Databricks; lakehouse; landing zone,target/future foundation,no,Keep target/foundation caveat visible,"[ { ""evidence_name"": ""MERIDIAN-HEALTH-MH-ENTERPRISE-EV01 - AbarVa executive profile interview"", ""source_type"": ""SME interview / exported source inventory"", ""source_system_owner"": ""Chief Strategy Officer"", ""as_of_date"": ""2026-07-14"", ""domains_covered"": ""Executive Office; Enterprise Strategy; systems; data; risks; metrics"", ""sensitivity"": ""Synthetic/demo-only; may reference PHI/PII pattern but contains no real protected data"", ""approval_status"": ""Approved for synthetic review"", ""approved_for_modul"
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/evidence_summary.csv,17,Databricks,target/future foundation,no,Keep target/foundation caveat visible,MERIDIAN-HEALTH-MH-FINANCE-ANALYTICS-EV02 - Finance mart lineage workshop | Source extract / architecture artifact | CFO | 2026-07-14 | Finance Analytics; Finance and Actuarial; systems; data; risks; metrics | Synthetic/demo-only; may reference PHI/PII pattern but contains no real protected data | Needs client validation before active truth | Home; Intelligence; Moves; Source; Tower - candidate review only | Synthetic depth proof for template standard validation | Planning-grade synthetic eviden
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/evidence_summary.csv,27,AWS; Databricks; landing zone,target/future foundation,no,Keep target/foundation caveat visible,"MERIDIAN-HEALTH-MH-DATA-PLATFORM-EV02 - AWS/Databricks landing zone checklist | Source extract / architecture artifact | CDAO | 2026-07-14 | Enterprise Data Platform; Enterprise Data, Analytics & AI; systems; data; risks; metrics | Synthetic/demo-only; may reference PHI/PII pattern but contains no real protected data | Needs client validation before active truth | Home; Intelligence; Moves; Source; Tower - candidate review only | Synthetic depth proof for template standard validation | Planning-"
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/evidence_summary.csv,32,lakehouse,target/future foundation,no,Keep target/foundation caveat visible,"MERIDIAN-HEALTH-MH-UNIFIED-LAKEHOUSE-EV01 - Clinical claims lakehouse blueprint | SME interview / exported source inventory | CDAO | 2026-07-14 | Unified Clinical and Claims Lakehouse; Enterprise Data, Analytics & AI; systems; data; risks; metrics | Synthetic/demo-only; may reference PHI/PII pattern but contains no real protected data | Approved for synthetic review | Home; Intelligence; Moves; Source; Tower - candidate review only | Synthetic depth proof for template standard validation | Plann"
