tenant_key,use_case_name,business_function,process_area,ai_pattern,current_status,value_hypothesis,required_data,required_systems,human_approval_points,risk_controls,source_file,source_date,confidence,known_gaps,record_id,evidence_id,source_row_id,dimension_key,dimension_name,active_candidate_status,candidate_contract_version,load_run_id,generated_at,generation_method,source_basis,truth_statement
skyharbor-air,Procurement and vendor contract intelligence,baggage operations,baggage operations,prediction,candidate_not_approved,"Maintenance troubleshooting assistant is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",baggage operations; operations control center; evidence register,departure control system; departure control system,human review required before operational action,reservation-system dependency; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,high,reservation-system dependency evidence requires owner validation; source is synthetic and candidate-only,SHA-10-00144,SHA-EVID-06144,SHA-10_AI_AUTOMATION_USE_CASES-SRC-00144,10_ai_automation_use_cases,AI & Automation Use Cases,candidate_review,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,IROPS recovery copilot,flight operations,flight operations,decision support,candidate_not_approved,"Contact center agent assist is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",flight operations; airport operations; evidence register,crew scheduling platform; crew scheduling platform,human review required before operational action,cloud resilience; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,high,cloud resilience evidence requires owner validation; source is synthetic and candidate-only,SHA-10-00145,SHA-EVID-06145,SHA-10_AI_AUTOMATION_USE_CASES-SRC-00145,10_ai_automation_use_cases,AI & Automation Use Cases,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,Crew disruption assistant,operations control center,operations control center,copilot,candidate_not_approved,"Passenger rebooking personalization is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",operations control center; customer service; evidence register,flight planning platform; flight planning platform,human review required before operational action,safety criticality; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,medium,safety criticality evidence requires owner validation; source is synthetic and candidate-only,SHA-10-00146,SHA-EVID-06146,SHA-10_AI_AUTOMATION_USE_CASES-SRC-00146,10_ai_automation_use_cases,AI & Automation Use Cases,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,Maintenance troubleshooting assistant,airport operations,airport operations,summarization,candidate_not_approved,"Baggage recovery prediction is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",airport operations; loyalty; evidence register,operations control and IROPS platform; operations control and IROPS platform,human review required before operational action,operational resilience; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,medium,operational resilience evidence requires owner validation; source is synthetic and candidate-only,SHA-10-00147,SHA-EVID-06147,SHA-10_AI_AUTOMATION_USE_CASES-SRC-00147,10_ai_automation_use_cases,AI & Automation Use Cases,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,Contact center agent assist,customer service,customer service,classification,candidate_not_approved,"Airport turnaround risk predictor is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",customer service; revenue management; evidence register,maintenance and MRO platform; maintenance and MRO platform,human review required before operational action,crew and legal constraints; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,high,crew and legal constraints evidence requires owner validation; source is synthetic and candidate-only,SHA-10-00148,SHA-EVID-06148,SHA-10_AI_AUTOMATION_USE_CASES-SRC-00148,10_ai_automation_use_cases,AI & Automation Use Cases,candidate_review,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,Passenger rebooking personalization,loyalty,loyalty,prediction,candidate_not_approved,"Revenue management scenario assistant is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",loyalty; network planning; evidence register,cargo management platform; cargo management platform,human review required before operational action,DOT customer obligations; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,high,DOT customer obligations evidence requires owner validation; source is synthetic and candidate-only,SHA-10-00149,SHA-EVID-06149,SHA-10_AI_AUTOMATION_USE_CASES-SRC-00149,10_ai_automation_use_cases,AI & Automation Use Cases,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,Baggage recovery prediction,revenue management,revenue management,decision support,candidate_not_approved,"Loyalty next-best-action assistant is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",revenue management; crew scheduling; evidence register,revenue management platform; revenue management platform,human review required before operational action,data privacy; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,medium,data privacy evidence requires owner validation; source is synthetic and candidate-only,SHA-10-00150,SHA-EVID-06150,SHA-10_AI_AUTOMATION_USE_CASES-SRC-00150,10_ai_automation_use_cases,AI & Automation Use Cases,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,Airport turnaround risk predictor,network planning,network planning,copilot,candidate_not_approved,"Flight operations knowledge assistant is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",network planning; maintenance engineering; evidence register,loyalty platform; loyalty platform,human review required before operational action,PCI; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,medium,PCI evidence requires owner validation; source is synthetic and candidate-only,SHA-10-00151,SHA-EVID-06151,SHA-10_AI_AUTOMATION_USE_CASES-SRC-00151,10_ai_automation_use_cases,AI & Automation Use Cases,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,Revenue management scenario assistant,crew scheduling,crew scheduling,summarization,candidate_not_approved,"IT incident and change-risk copilot is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",crew scheduling; cargo operations; evidence register,ecommerce and mobile app; ecommerce and mobile app,human review required before operational action,cyber risk; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,high,cyber risk evidence requires owner validation; source is synthetic and candidate-only,SHA-10-00152,SHA-EVID-06152,SHA-10_AI_AUTOMATION_USE_CASES-SRC-00152,10_ai_automation_use_cases,AI & Automation Use Cases,candidate_review,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,Loyalty next-best-action assistant,maintenance engineering,maintenance engineering,classification,candidate_not_approved,"Procurement and vendor contract intelligence is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",maintenance engineering; digital ecommerce; evidence register,customer CRM; customer CRM,human review required before operational action,identity and access; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,high,identity and access evidence requires owner validation; source is synthetic and candidate-only,SHA-10-00153,SHA-EVID-06153,SHA-10_AI_AUTOMATION_USE_CASES-SRC-00153,10_ai_automation_use_cases,AI & Automation Use Cases,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,Flight operations knowledge assistant,cargo operations,cargo operations,prediction,candidate_not_approved,"IROPS recovery copilot is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",cargo operations; safety and security; evidence register,contact center platform; contact center platform,human review required before operational action,vendor concentration; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,medium,vendor concentration evidence requires owner validation; source is synthetic and candidate-only,SHA-10-00154,SHA-EVID-06154,SHA-10_AI_AUTOMATION_USE_CASES-SRC-00154,10_ai_automation_use_cases,AI & Automation Use Cases,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,IT incident and change-risk copilot,digital ecommerce,digital ecommerce,decision support,candidate_not_approved,"Crew disruption assistant is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",digital ecommerce; finance; evidence register,baggage tracking platform; baggage tracking platform,human review required before operational action,model explainability; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,medium,model explainability evidence requires owner validation; source is synthetic and candidate-only,SHA-10-00155,SHA-EVID-06155,SHA-10_AI_AUTOMATION_USE_CASES-SRC-00155,10_ai_automation_use_cases,AI & Automation Use Cases,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,Procurement and vendor contract intelligence,safety and security,safety and security,copilot,candidate_not_approved,"Maintenance troubleshooting assistant is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",safety and security; procurement; evidence register,fuel management platform; fuel management platform,human review required before operational action,human-in-the-loop operations; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,high,human-in-the-loop operations evidence requires owner validation; source is synthetic and candidate-only,SHA-10-00156,SHA-EVID-06156,SHA-10_AI_AUTOMATION_USE_CASES-SRC-00156,10_ai_automation_use_cases,AI & Automation Use Cases,candidate_review,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,IROPS recovery copilot,finance,finance,summarization,candidate_not_approved,"Contact center agent assist is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",finance; HR and workforce; evidence register,ERP and finance platform; ERP and finance platform,human review required before operational action,incident response; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,high,incident response evidence requires owner validation; source is synthetic and candidate-only,SHA-10-00157,SHA-EVID-06157,SHA-10_AI_AUTOMATION_USE_CASES-SRC-00157,10_ai_automation_use_cases,AI & Automation Use Cases,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,Crew disruption assistant,procurement,procurement,classification,candidate_not_approved,"Passenger rebooking personalization is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",procurement; data and analytics; evidence register,airline data lakehouse; airline data lakehouse,human review required before operational action,airport-local operating variation; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,medium,airport-local operating variation evidence requires owner validation; source is synthetic and candidate-only,SHA-10-00158,SHA-EVID-06158,SHA-10_AI_AUTOMATION_USE_CASES-SRC-00158,10_ai_automation_use_cases,AI & Automation Use Cases,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,Maintenance troubleshooting assistant,HR and workforce,HR and workforce,prediction,candidate_not_approved,"Baggage recovery prediction is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",HR and workforce; platform engineering; evidence register,identity and access management; identity and access management,human review required before operational action,reservation-system dependency; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,medium,reservation-system dependency evidence requires owner validation; source is synthetic and candidate-only,SHA-10-00159,SHA-EVID-06159,SHA-10_AI_AUTOMATION_USE_CASES-SRC-00159,10_ai_automation_use_cases,AI & Automation Use Cases,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,Contact center agent assist,data and analytics,data and analytics,decision support,candidate_not_approved,"Airport turnaround risk predictor is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",data and analytics; baggage operations; evidence register,service management platform; service management platform,human review required before operational action,cloud resilience; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,high,cloud resilience evidence requires owner validation; source is synthetic and candidate-only,SHA-10-00160,SHA-EVID-06160,SHA-10_AI_AUTOMATION_USE_CASES-SRC-00160,10_ai_automation_use_cases,AI & Automation Use Cases,candidate_review,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,Passenger rebooking personalization,platform engineering,platform engineering,copilot,candidate_not_approved,"Revenue management scenario assistant is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",platform engineering; flight operations; evidence register,passenger service system; passenger service system,human review required before operational action,safety criticality; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,high,safety criticality evidence requires owner validation; source is synthetic and candidate-only,SHA-10-00161,SHA-EVID-06161,SHA-10_AI_AUTOMATION_USE_CASES-SRC-00161,10_ai_automation_use_cases,AI & Automation Use Cases,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,Baggage recovery prediction,baggage operations,baggage operations,summarization,candidate_not_approved,"Loyalty next-best-action assistant is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",baggage operations; operations control center; evidence register,departure control system; departure control system,human review required before operational action,operational resilience; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,medium,operational resilience evidence requires owner validation; source is synthetic and candidate-only,SHA-10-00162,SHA-EVID-06162,SHA-10_AI_AUTOMATION_USE_CASES-SRC-00162,10_ai_automation_use_cases,AI & Automation Use Cases,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,Airport turnaround risk predictor,flight operations,flight operations,classification,candidate_not_approved,"Flight operations knowledge assistant is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",flight operations; airport operations; evidence register,crew scheduling platform; crew scheduling platform,human review required before operational action,crew and legal constraints; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,medium,crew and legal constraints evidence requires owner validation; source is synthetic and candidate-only,SHA-10-00163,SHA-EVID-06163,SHA-10_AI_AUTOMATION_USE_CASES-SRC-00163,10_ai_automation_use_cases,AI & Automation Use Cases,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,Revenue management scenario assistant,operations control center,operations control center,prediction,candidate_not_approved,"IT incident and change-risk copilot is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",operations control center; customer service; evidence register,flight planning platform; flight planning platform,human review required before operational action,DOT customer obligations; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,high,DOT customer obligations evidence requires owner validation; source is synthetic and candidate-only,SHA-10-00164,SHA-EVID-06164,SHA-10_AI_AUTOMATION_USE_CASES-SRC-00164,10_ai_automation_use_cases,AI & Automation Use Cases,candidate_review,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,Loyalty next-best-action assistant,airport operations,airport operations,decision support,candidate_not_approved,"Procurement and vendor contract intelligence is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",airport operations; loyalty; evidence register,operations control and IROPS platform; operations control and IROPS platform,human review required before operational action,data privacy; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,high,data privacy evidence requires owner validation; source is synthetic and candidate-only,SHA-10-00165,SHA-EVID-06165,SHA-10_AI_AUTOMATION_USE_CASES-SRC-00165,10_ai_automation_use_cases,AI & Automation Use Cases,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,Flight operations knowledge assistant,customer service,customer service,copilot,candidate_not_approved,"IROPS recovery copilot is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",customer service; revenue management; evidence register,maintenance and MRO platform; maintenance and MRO platform,human review required before operational action,PCI; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,medium,PCI evidence requires owner validation; source is synthetic and candidate-only,SHA-10-00166,SHA-EVID-06166,SHA-10_AI_AUTOMATION_USE_CASES-SRC-00166,10_ai_automation_use_cases,AI & Automation Use Cases,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,IT incident and change-risk copilot,loyalty,loyalty,summarization,candidate_not_approved,"Crew disruption assistant is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",loyalty; network planning; evidence register,cargo management platform; cargo management platform,human review required before operational action,cyber risk; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,medium,cyber risk evidence requires owner validation; source is synthetic and candidate-only,SHA-10-00167,SHA-EVID-06167,SHA-10_AI_AUTOMATION_USE_CASES-SRC-00167,10_ai_automation_use_cases,AI & Automation Use Cases,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,Procurement and vendor contract intelligence,revenue management,revenue management,classification,candidate_not_approved,"Maintenance troubleshooting assistant is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",revenue management; crew scheduling; evidence register,revenue management platform; revenue management platform,human review required before operational action,identity and access; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,high,identity and access evidence requires owner validation; source is synthetic and candidate-only,SHA-10-00168,SHA-EVID-06168,SHA-10_AI_AUTOMATION_USE_CASES-SRC-00168,10_ai_automation_use_cases,AI & Automation Use Cases,candidate_review,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,IROPS recovery copilot,network planning,network planning,prediction,candidate_not_approved,"Contact center agent assist is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",network planning; maintenance engineering; evidence register,loyalty platform; loyalty platform,human review required before operational action,vendor concentration; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,high,vendor concentration evidence requires owner validation; source is synthetic and candidate-only,SHA-10-00169,SHA-EVID-06169,SHA-10_AI_AUTOMATION_USE_CASES-SRC-00169,10_ai_automation_use_cases,AI & Automation Use Cases,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,Crew disruption assistant,crew scheduling,crew scheduling,decision support,candidate_not_approved,"Passenger rebooking personalization is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",crew scheduling; cargo operations; evidence register,ecommerce and mobile app; ecommerce and mobile app,human review required before operational action,model explainability; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,medium,model explainability evidence requires owner validation; source is synthetic and candidate-only,SHA-10-00170,SHA-EVID-06170,SHA-10_AI_AUTOMATION_USE_CASES-SRC-00170,10_ai_automation_use_cases,AI & Automation Use Cases,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,Maintenance troubleshooting assistant,maintenance engineering,maintenance engineering,copilot,candidate_not_approved,"Baggage recovery prediction is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",maintenance engineering; digital ecommerce; evidence register,customer CRM; customer CRM,human review required before operational action,human-in-the-loop operations; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,medium,human-in-the-loop operations evidence requires owner validation; source is synthetic and candidate-only,SHA-10-00171,SHA-EVID-06171,SHA-10_AI_AUTOMATION_USE_CASES-SRC-00171,10_ai_automation_use_cases,AI & Automation Use Cases,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,Contact center agent assist,cargo operations,cargo operations,summarization,candidate_not_approved,"Airport turnaround risk predictor is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",cargo operations; safety and security; evidence register,contact center platform; contact center platform,human review required before operational action,incident response; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,high,incident response evidence requires owner validation; source is synthetic and candidate-only,SHA-10-00172,SHA-EVID-06172,SHA-10_AI_AUTOMATION_USE_CASES-SRC-00172,10_ai_automation_use_cases,AI & Automation Use Cases,candidate_review,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
