sku_group_id,product_family_id,business_unit_id,revenue_usd,margin_pct,lifecycle_state
NST-SKU-0756,NST-PF-108,BU-AWC,2545000,11.0,active
NST-SKU-0757,NST-PF-109,BU-DENTAL,1860000,34.0,active
NST-SKU-0758,NST-PF-109,BU-DENTAL,1975000,35.0,active
NST-SKU-0759,NST-PF-109,BU-DENTAL,2090000,8.0,active
NST-SKU-0760,NST-PF-109,BU-DENTAL,2205000,9.0,active
NST-SKU-0761,NST-PF-109,BU-DENTAL,2320000,10.0,active
NST-SKU-0762,NST-PF-109,BU-DENTAL,2435000,11.0,sunset_candidate
NST-SKU-0763,NST-PF-109,BU-DENTAL,2550000,12.0,active
NST-SKU-0764,NST-PF-110,BU-HIS,1865000,35.0,active
NST-SKU-0765,NST-PF-110,BU-HIS,1980000,8.0,active
NST-SKU-0766,NST-PF-110,BU-HIS,2095000,9.0,active
NST-SKU-0767,NST-PF-110,BU-HIS,2210000,10.0,active
NST-SKU-0768,NST-PF-110,BU-HIS,2325000,11.0,active
NST-SKU-0769,NST-PF-110,BU-HIS,2440000,12.0,sunset_candidate
NST-SKU-0770,NST-PF-110,BU-HIS,2555000,13.0,active
NST-SKU-0771,NST-PF-111,BU-STERILE,1870000,8.0,active
NST-SKU-0772,NST-PF-111,BU-STERILE,1985000,9.0,active
NST-SKU-0773,NST-PF-111,BU-STERILE,2100000,10.0,active
NST-SKU-0774,NST-PF-111,BU-STERILE,2215000,11.0,active
NST-SKU-0775,NST-PF-111,BU-STERILE,2330000,12.0,active
NST-SKU-0776,NST-PF-111,BU-STERILE,2445000,13.0,sunset_candidate
NST-SKU-0777,NST-PF-111,BU-STERILE,2560000,14.0,active
NST-SKU-0778,NST-PF-112,BU-MONITOR,1875000,9.0,active
NST-SKU-0779,NST-PF-112,BU-MONITOR,1990000,10.0,active
NST-SKU-0780,NST-PF-112,BU-MONITOR,2105000,11.0,active
NST-SKU-0781,NST-PF-112,BU-MONITOR,2220000,12.0,active
NST-SKU-0782,NST-PF-112,BU-MONITOR,2335000,13.0,active
NST-SKU-0783,NST-PF-112,BU-MONITOR,2450000,14.0,sunset_candidate
NST-SKU-0784,NST-PF-112,BU-MONITOR,2565000,15.0,active
NST-SKU-0785,NST-PF-113,BU-FILTER,1880000,10.0,active
NST-SKU-0786,NST-PF-113,BU-FILTER,1995000,11.0,active
NST-SKU-0787,NST-PF-113,BU-FILTER,2110000,12.0,active
NST-SKU-0788,NST-PF-113,BU-FILTER,2225000,13.0,active
NST-SKU-0789,NST-PF-113,BU-FILTER,2340000,14.0,active
NST-SKU-0790,NST-PF-113,BU-FILTER,2455000,15.0,sunset_candidate
NST-SKU-0791,NST-PF-113,BU-FILTER,2570000,16.0,active
NST-SKU-0792,NST-PF-114,BU-AWC,1885000,11.0,active
NST-SKU-0793,NST-PF-114,BU-AWC,2000000,12.0,active
NST-SKU-0794,NST-PF-114,BU-AWC,2115000,13.0,active
NST-SKU-0795,NST-PF-114,BU-AWC,2230000,14.0,active
NST-SKU-0796,NST-PF-114,BU-AWC,2345000,15.0,active
NST-SKU-0797,NST-PF-114,BU-AWC,2460000,16.0,sunset_candidate
NST-SKU-0798,NST-PF-114,BU-AWC,2575000,17.0,active
NST-SKU-0799,NST-PF-115,BU-DENTAL,1890000,12.0,active
NST-SKU-0800,NST-PF-115,BU-DENTAL,2005000,13.0,active
NST-SKU-0801,NST-PF-115,BU-DENTAL,2120000,14.0,active
NST-SKU-0802,NST-PF-115,BU-DENTAL,2235000,15.0,active
NST-SKU-0803,NST-PF-115,BU-DENTAL,2350000,16.0,active
NST-SKU-0804,NST-PF-115,BU-DENTAL,2465000,17.0,sunset_candidate
NST-SKU-0805,NST-PF-115,BU-DENTAL,2580000,18.0,active
NST-SKU-0806,NST-PF-116,BU-HIS,1895000,13.0,active
NST-SKU-0807,NST-PF-116,BU-HIS,2010000,14.0,active
NST-SKU-0808,NST-PF-116,BU-HIS,2125000,15.0,active
NST-SKU-0809,NST-PF-116,BU-HIS,2240000,16.0,active
NST-SKU-0810,NST-PF-116,BU-HIS,2355000,17.0,active
NST-SKU-0811,NST-PF-116,BU-HIS,2470000,18.0,sunset_candidate
NST-SKU-0812,NST-PF-116,BU-HIS,2585000,19.0,active
NST-SKU-0813,NST-PF-117,BU-STERILE,1900000,14.0,active
NST-SKU-0814,NST-PF-117,BU-STERILE,2015000,15.0,active
NST-SKU-0815,NST-PF-117,BU-STERILE,2130000,16.0,active
NST-SKU-0816,NST-PF-117,BU-STERILE,2245000,17.0,active
NST-SKU-0817,NST-PF-117,BU-STERILE,2360000,18.0,active
NST-SKU-0818,NST-PF-117,BU-STERILE,2475000,19.0,sunset_candidate
NST-SKU-0819,NST-PF-117,BU-STERILE,2590000,20.0,active
NST-SKU-0820,NST-PF-118,BU-MONITOR,1905000,15.0,active
NST-SKU-0821,NST-PF-118,BU-MONITOR,2020000,16.0,active
NST-SKU-0822,NST-PF-118,BU-MONITOR,2135000,17.0,active
NST-SKU-0823,NST-PF-118,BU-MONITOR,2250000,18.0,active
NST-SKU-0824,NST-PF-118,BU-MONITOR,2365000,19.0,active
NST-SKU-0825,NST-PF-118,BU-MONITOR,2480000,20.0,sunset_candidate
NST-SKU-0826,NST-PF-118,BU-MONITOR,2595000,21.0,active
NST-SKU-0827,NST-PF-119,BU-FILTER,1910000,16.0,active
NST-SKU-0828,NST-PF-119,BU-FILTER,2025000,17.0,active
NST-SKU-0829,NST-PF-119,BU-FILTER,2140000,18.0,active
NST-SKU-0830,NST-PF-119,BU-FILTER,2255000,19.0,active
NST-SKU-0831,NST-PF-119,BU-FILTER,2370000,20.0,active
NST-SKU-0832,NST-PF-119,BU-FILTER,2485000,21.0,sunset_candidate
NST-SKU-0833,NST-PF-119,BU-FILTER,2600000,22.0,active
NST-SKU-0834,NST-PF-120,BU-AWC,1915000,17.0,active
NST-SKU-0835,NST-PF-120,BU-AWC,2030000,18.0,active
NST-SKU-0836,NST-PF-120,BU-AWC,2145000,19.0,active
NST-SKU-0837,NST-PF-120,BU-AWC,2260000,20.0,active
NST-SKU-0838,NST-PF-120,BU-AWC,2375000,21.0,active
NST-SKU-0839,NST-PF-120,BU-AWC,2490000,22.0,sunset_candidate
NST-SKU-0840,NST-PF-120,BU-AWC,2605000,23.0,active
NST-SKU-0841,NST-PF-121,BU-DENTAL,1920000,18.0,active
NST-SKU-0842,NST-PF-121,BU-DENTAL,2035000,19.0,active
NST-SKU-0843,NST-PF-121,BU-DENTAL,2150000,20.0,active
NST-SKU-0844,NST-PF-121,BU-DENTAL,2265000,21.0,active
NST-SKU-0845,NST-PF-121,BU-DENTAL,2380000,22.0,active
NST-SKU-0846,NST-PF-121,BU-DENTAL,2495000,23.0,sunset_candidate
NST-SKU-0847,NST-PF-121,BU-DENTAL,2610000,24.0,active
NST-SKU-0848,NST-PF-122,BU-HIS,1925000,19.0,active
NST-SKU-0849,NST-PF-122,BU-HIS,2040000,20.0,active
NST-SKU-0850,NST-PF-122,BU-HIS,2155000,21.0,active
NST-SKU-0851,NST-PF-122,BU-HIS,2270000,22.0,active
NST-SKU-0852,NST-PF-122,BU-HIS,2385000,23.0,active
NST-SKU-0853,NST-PF-122,BU-HIS,2500000,24.0,sunset_candidate
NST-SKU-0854,NST-PF-122,BU-HIS,2615000,25.0,active
NST-SKU-0855,NST-PF-123,BU-STERILE,1930000,20.0,active
NST-SKU-0856,NST-PF-123,BU-STERILE,2045000,21.0,active
NST-SKU-0857,NST-PF-123,BU-STERILE,2160000,22.0,active
NST-SKU-0858,NST-PF-123,BU-STERILE,2275000,23.0,active
NST-SKU-0859,NST-PF-123,BU-STERILE,2390000,24.0,active
NST-SKU-0860,NST-PF-123,BU-STERILE,2505000,25.0,sunset_candidate
NST-SKU-0861,NST-PF-123,BU-STERILE,2620000,26.0,active
NST-SKU-0862,NST-PF-124,BU-MONITOR,1935000,21.0,active
NST-SKU-0863,NST-PF-124,BU-MONITOR,2050000,22.0,active
NST-SKU-0864,NST-PF-124,BU-MONITOR,2165000,23.0,active
NST-SKU-0865,NST-PF-124,BU-MONITOR,2280000,24.0,active
NST-SKU-0866,NST-PF-124,BU-MONITOR,2395000,25.0,active
NST-SKU-0867,NST-PF-124,BU-MONITOR,2510000,26.0,sunset_candidate
NST-SKU-0868,NST-PF-124,BU-MONITOR,2625000,27.0,active
NST-SKU-0869,NST-PF-125,BU-FILTER,1940000,22.0,active
NST-SKU-0870,NST-PF-125,BU-FILTER,2055000,23.0,active
NST-SKU-0871,NST-PF-125,BU-FILTER,2170000,24.0,active
NST-SKU-0872,NST-PF-125,BU-FILTER,2285000,25.0,active
NST-SKU-0873,NST-PF-125,BU-FILTER,2400000,26.0,active
NST-SKU-0874,NST-PF-125,BU-FILTER,2515000,27.0,sunset_candidate
NST-SKU-0875,NST-PF-125,BU-FILTER,2630000,28.0,active
NST-SKU-0876,NST-PF-126,BU-AWC,1945000,23.0,active
NST-SKU-0877,NST-PF-126,BU-AWC,2060000,24.0,active
NST-SKU-0878,NST-PF-126,BU-AWC,2175000,25.0,active
NST-SKU-0879,NST-PF-126,BU-AWC,2290000,26.0,active
NST-SKU-0880,NST-PF-126,BU-AWC,2405000,27.0,active
NST-SKU-0881,NST-PF-126,BU-AWC,2520000,28.0,sunset_candidate
NST-SKU-0882,NST-PF-126,BU-AWC,2635000,29.0,active
NST-SKU-0883,NST-PF-127,BU-DENTAL,1950000,24.0,active
NST-SKU-0884,NST-PF-127,BU-DENTAL,2065000,25.0,active
NST-SKU-0885,NST-PF-127,BU-DENTAL,2180000,26.0,active
NST-SKU-0886,NST-PF-127,BU-DENTAL,2295000,27.0,active
NST-SKU-0887,NST-PF-127,BU-DENTAL,2410000,28.0,active
NST-SKU-0888,NST-PF-127,BU-DENTAL,2525000,29.0,sunset_candidate
NST-SKU-0889,NST-PF-127,BU-DENTAL,2640000,30.0,active
NST-SKU-0890,NST-PF-128,BU-HIS,1955000,25.0,active
NST-SKU-0891,NST-PF-128,BU-HIS,2070000,26.0,active
NST-SKU-0892,NST-PF-128,BU-HIS,2185000,27.0,active
NST-SKU-0893,NST-PF-128,BU-HIS,2300000,28.0,active
NST-SKU-0894,NST-PF-128,BU-HIS,2415000,29.0,active
NST-SKU-0895,NST-PF-128,BU-HIS,2530000,30.0,sunset_candidate
NST-SKU-0896,NST-PF-128,BU-HIS,2645000,31.0,active
NST-SKU-0897,NST-PF-129,BU-STERILE,1960000,26.0,active
NST-SKU-0898,NST-PF-129,BU-STERILE,2075000,27.0,active
NST-SKU-0899,NST-PF-129,BU-STERILE,2190000,28.0,active
NST-SKU-0900,NST-PF-129,BU-STERILE,2305000,29.0,active
NST-SKU-0901,NST-PF-129,BU-STERILE,2420000,30.0,active
NST-SKU-0902,NST-PF-129,BU-STERILE,2535000,31.0,sunset_candidate
NST-SKU-0903,NST-PF-129,BU-STERILE,2650000,32.0,active
NST-SKU-0904,NST-PF-130,BU-MONITOR,1965000,27.0,active
NST-SKU-0905,NST-PF-130,BU-MONITOR,2080000,28.0,active
NST-SKU-0906,NST-PF-130,BU-MONITOR,2195000,29.0,active
NST-SKU-0907,NST-PF-130,BU-MONITOR,2310000,30.0,active
NST-SKU-0908,NST-PF-130,BU-MONITOR,2425000,31.0,active
NST-SKU-0909,NST-PF-130,BU-MONITOR,2540000,32.0,sunset_candidate
NST-SKU-0910,NST-PF-130,BU-MONITOR,2655000,33.0,active
NST-SKU-0911,NST-PF-131,BU-FILTER,1970000,28.0,active
NST-SKU-0912,NST-PF-131,BU-FILTER,2085000,29.0,active
NST-SKU-0913,NST-PF-131,BU-FILTER,2200000,30.0,active
NST-SKU-0914,NST-PF-131,BU-FILTER,2315000,31.0,active
NST-SKU-0915,NST-PF-131,BU-FILTER,2430000,32.0,active
NST-SKU-0916,NST-PF-131,BU-FILTER,2545000,33.0,sunset_candidate
NST-SKU-0917,NST-PF-131,BU-FILTER,2660000,34.0,active
NST-SKU-0918,NST-PF-132,BU-AWC,1975000,29.0,active
NST-SKU-0919,NST-PF-132,BU-AWC,2090000,30.0,active
NST-SKU-0920,NST-PF-132,BU-AWC,2205000,31.0,active
NST-SKU-0921,NST-PF-132,BU-AWC,2320000,32.0,active
NST-SKU-0922,NST-PF-132,BU-AWC,2435000,33.0,active
NST-SKU-0923,NST-PF-132,BU-AWC,2550000,34.0,sunset_candidate
NST-SKU-0924,NST-PF-132,BU-AWC,2665000,35.0,active
NST-SKU-0925,NST-PF-133,BU-DENTAL,1980000,30.0,active
NST-SKU-0926,NST-PF-133,BU-DENTAL,2095000,31.0,active
NST-SKU-0927,NST-PF-133,BU-DENTAL,2210000,32.0,active
NST-SKU-0928,NST-PF-133,BU-DENTAL,2325000,33.0,active
NST-SKU-0929,NST-PF-133,BU-DENTAL,2440000,34.0,active
NST-SKU-0930,NST-PF-133,BU-DENTAL,2555000,35.0,sunset_candidate
NST-SKU-0931,NST-PF-133,BU-DENTAL,2670000,8.0,active
NST-SKU-0932,NST-PF-134,BU-HIS,1985000,31.0,active
NST-SKU-0933,NST-PF-134,BU-HIS,2100000,32.0,active
NST-SKU-0934,NST-PF-134,BU-HIS,2215000,33.0,active
NST-SKU-0935,NST-PF-134,BU-HIS,2330000,34.0,active
NST-SKU-0936,NST-PF-134,BU-HIS,2445000,35.0,active
NST-SKU-0937,NST-PF-134,BU-HIS,2560000,8.0,sunset_candidate
NST-SKU-0938,NST-PF-134,BU-HIS,2675000,9.0,active
NST-SKU-0939,NST-PF-135,BU-STERILE,1990000,32.0,active
NST-SKU-0940,NST-PF-135,BU-STERILE,2105000,33.0,active
NST-SKU-0941,NST-PF-135,BU-STERILE,2220000,34.0,active
NST-SKU-0942,NST-PF-135,BU-STERILE,2335000,35.0,active
NST-SKU-0943,NST-PF-135,BU-STERILE,2450000,8.0,active
NST-SKU-0944,NST-PF-135,BU-STERILE,2565000,9.0,sunset_candidate
NST-SKU-0945,NST-PF-135,BU-STERILE,2680000,10.0,active
NST-SKU-0946,NST-PF-136,BU-MONITOR,1995000,33.0,active
NST-SKU-0947,NST-PF-136,BU-MONITOR,2110000,34.0,active
NST-SKU-0948,NST-PF-136,BU-MONITOR,2225000,35.0,active
NST-SKU-0949,NST-PF-136,BU-MONITOR,2340000,8.0,active
NST-SKU-0950,NST-PF-136,BU-MONITOR,2455000,9.0,active
NST-SKU-0951,NST-PF-136,BU-MONITOR,2570000,10.0,sunset_candidate
NST-SKU-0952,NST-PF-136,BU-MONITOR,2685000,11.0,active
NST-SKU-0953,NST-PF-137,BU-FILTER,2000000,34.0,active
NST-SKU-0954,NST-PF-137,BU-FILTER,2115000,35.0,active
NST-SKU-0955,NST-PF-137,BU-FILTER,2230000,8.0,active
NST-SKU-0956,NST-PF-137,BU-FILTER,2345000,9.0,active
NST-SKU-0957,NST-PF-137,BU-FILTER,2460000,10.0,active
NST-SKU-0958,NST-PF-137,BU-FILTER,2575000,11.0,sunset_candidate
NST-SKU-0959,NST-PF-137,BU-FILTER,2690000,12.0,active
NST-SKU-0960,NST-PF-138,BU-AWC,2005000,35.0,active
NST-SKU-0961,NST-PF-138,BU-AWC,2120000,8.0,active
NST-SKU-0962,NST-PF-138,BU-AWC,2235000,9.0,active
NST-SKU-0963,NST-PF-138,BU-AWC,2350000,10.0,active
NST-SKU-0964,NST-PF-138,BU-AWC,2465000,11.0,active
NST-SKU-0965,NST-PF-138,BU-AWC,2580000,12.0,sunset_candidate
NST-SKU-0966,NST-PF-138,BU-AWC,2695000,13.0,active
NST-SKU-0967,NST-PF-139,BU-DENTAL,2010000,8.0,active
NST-SKU-0968,NST-PF-139,BU-DENTAL,2125000,9.0,active
NST-SKU-0969,NST-PF-139,BU-DENTAL,2240000,10.0,active
NST-SKU-0970,NST-PF-139,BU-DENTAL,2355000,11.0,active
NST-SKU-0971,NST-PF-139,BU-DENTAL,2470000,12.0,active
NST-SKU-0972,NST-PF-139,BU-DENTAL,2585000,13.0,sunset_candidate
NST-SKU-0973,NST-PF-139,BU-DENTAL,2700000,14.0,active
NST-SKU-0974,NST-PF-140,BU-HIS,2015000,9.0,active
NST-SKU-0975,NST-PF-140,BU-HIS,2130000,10.0,active
NST-SKU-0976,NST-PF-140,BU-HIS,2245000,11.0,active
NST-SKU-0977,NST-PF-140,BU-HIS,2360000,12.0,active
NST-SKU-0978,NST-PF-140,BU-HIS,2475000,13.0,active
NST-SKU-0979,NST-PF-140,BU-HIS,2590000,14.0,sunset_candidate
NST-SKU-0980,NST-PF-140,BU-HIS,2705000,15.0,active
NST-SKU-0981,NST-PF-141,BU-STERILE,2020000,10.0,active
NST-SKU-0982,NST-PF-141,BU-STERILE,2135000,11.0,active
NST-SKU-0983,NST-PF-141,BU-STERILE,2250000,12.0,active
NST-SKU-0984,NST-PF-141,BU-STERILE,2365000,13.0,active
NST-SKU-0985,NST-PF-141,BU-STERILE,2480000,14.0,active
NST-SKU-0986,NST-PF-141,BU-STERILE,2595000,15.0,sunset_candidate
NST-SKU-0987,NST-PF-141,BU-STERILE,2710000,16.0,active
NST-SKU-0988,NST-PF-142,BU-MONITOR,2025000,11.0,active
NST-SKU-0989,NST-PF-142,BU-MONITOR,2140000,12.0,active
NST-SKU-0990,NST-PF-142,BU-MONITOR,2255000,13.0,active
NST-SKU-0991,NST-PF-142,BU-MONITOR,2370000,14.0,active
NST-SKU-0992,NST-PF-142,BU-MONITOR,2485000,15.0,active
NST-SKU-0993,NST-PF-142,BU-MONITOR,2600000,16.0,sunset_candidate
NST-SKU-0994,NST-PF-142,BU-MONITOR,2715000,17.0,active
NST-SKU-0995,NST-PF-143,BU-FILTER,2030000,12.0,active
NST-SKU-0996,NST-PF-143,BU-FILTER,2145000,13.0,active
NST-SKU-0997,NST-PF-143,BU-FILTER,2260000,14.0,active
NST-SKU-0998,NST-PF-143,BU-FILTER,2375000,15.0,active
NST-SKU-0999,NST-PF-143,BU-FILTER,2490000,16.0,active
NST-SKU-1000,NST-PF-143,BU-FILTER,2605000,17.0,sunset_candidate
NST-SKU-1001,NST-PF-143,BU-FILTER,2720000,18.0,active
NST-SKU-1002,NST-PF-144,BU-AWC,2035000,13.0,active
NST-SKU-1003,NST-PF-144,BU-AWC,2150000,14.0,active
NST-SKU-1004,NST-PF-144,BU-AWC,2265000,15.0,active
NST-SKU-1005,NST-PF-144,BU-AWC,2380000,16.0,active
NST-SKU-1006,NST-PF-144,BU-AWC,2495000,17.0,active
NST-SKU-1007,NST-PF-144,BU-AWC,2610000,18.0,sunset_candidate
NST-SKU-1008,NST-PF-144,BU-AWC,2725000,19.0,active
NST-SKU-1009,NST-PF-145,BU-DENTAL,2040000,14.0,active
NST-SKU-1010,NST-PF-145,BU-DENTAL,2155000,15.0,active
NST-SKU-1011,NST-PF-145,BU-DENTAL,2270000,16.0,active
NST-SKU-1012,NST-PF-145,BU-DENTAL,2385000,17.0,active
NST-SKU-1013,NST-PF-145,BU-DENTAL,2500000,18.0,active
NST-SKU-1014,NST-PF-145,BU-DENTAL,2615000,19.0,sunset_candidate
NST-SKU-1015,NST-PF-145,BU-DENTAL,2730000,20.0,active
NST-SKU-1016,NST-PF-146,BU-HIS,2045000,15.0,active
NST-SKU-1017,NST-PF-146,BU-HIS,2160000,16.0,active
NST-SKU-1018,NST-PF-146,BU-HIS,2275000,17.0,active
NST-SKU-1019,NST-PF-146,BU-HIS,2390000,18.0,active
NST-SKU-1020,NST-PF-146,BU-HIS,2505000,19.0,active
NST-SKU-1021,NST-PF-146,BU-HIS,2620000,20.0,sunset_candidate
NST-SKU-1022,NST-PF-146,BU-HIS,2735000,21.0,active
NST-SKU-1023,NST-PF-147,BU-STERILE,2050000,16.0,active
NST-SKU-1024,NST-PF-147,BU-STERILE,2165000,17.0,active
NST-SKU-1025,NST-PF-147,BU-STERILE,2280000,18.0,active
NST-SKU-1026,NST-PF-147,BU-STERILE,2395000,19.0,active
NST-SKU-1027,NST-PF-147,BU-STERILE,2510000,20.0,active
NST-SKU-1028,NST-PF-147,BU-STERILE,2625000,21.0,sunset_candidate
NST-SKU-1029,NST-PF-147,BU-STERILE,2740000,22.0,active
NST-SKU-1030,NST-PF-148,BU-MONITOR,2055000,17.0,active
NST-SKU-1031,NST-PF-148,BU-MONITOR,2170000,18.0,active
NST-SKU-1032,NST-PF-148,BU-MONITOR,2285000,19.0,active
NST-SKU-1033,NST-PF-148,BU-MONITOR,2400000,20.0,active
NST-SKU-1034,NST-PF-148,BU-MONITOR,2515000,21.0,active
NST-SKU-1035,NST-PF-148,BU-MONITOR,2630000,22.0,sunset_candidate
NST-SKU-1036,NST-PF-148,BU-MONITOR,2745000,23.0,active
NST-SKU-1037,NST-PF-149,BU-FILTER,2060000,18.0,active
NST-SKU-1038,NST-PF-149,BU-FILTER,2175000,19.0,active
NST-SKU-1039,NST-PF-149,BU-FILTER,2290000,20.0,active
NST-SKU-1040,NST-PF-149,BU-FILTER,2405000,21.0,active
NST-SKU-1041,NST-PF-149,BU-FILTER,2520000,22.0,active
NST-SKU-1042,NST-PF-149,BU-FILTER,2635000,23.0,sunset_candidate
NST-SKU-1043,NST-PF-149,BU-FILTER,2750000,24.0,active
NST-SKU-1044,NST-PF-150,BU-AWC,2065000,19.0,active
NST-SKU-1045,NST-PF-150,BU-AWC,2180000,20.0,active
NST-SKU-1046,NST-PF-150,BU-AWC,2295000,21.0,active
NST-SKU-1047,NST-PF-150,BU-AWC,2410000,22.0,active
NST-SKU-1048,NST-PF-150,BU-AWC,2525000,23.0,active
NST-SKU-1049,NST-PF-150,BU-AWC,2640000,24.0,sunset_candidate
NST-SKU-1050,NST-PF-150,BU-AWC,2755000,25.0,active
NST-SKU-1051,NST-PF-151,BU-DENTAL,2070000,20.0,active
NST-SKU-1052,NST-PF-151,BU-DENTAL,2185000,21.0,active
NST-SKU-1053,NST-PF-151,BU-DENTAL,2300000,22.0,active
NST-SKU-1054,NST-PF-151,BU-DENTAL,2415000,23.0,active
NST-SKU-1055,NST-PF-151,BU-DENTAL,2530000,24.0,active
NST-SKU-1056,NST-PF-151,BU-DENTAL,2645000,25.0,sunset_candidate
NST-SKU-1057,NST-PF-151,BU-DENTAL,2760000,26.0,active
NST-SKU-1058,NST-PF-152,BU-HIS,2075000,21.0,active
NST-SKU-1059,NST-PF-152,BU-HIS,2190000,22.0,active
NST-SKU-1060,NST-PF-152,BU-HIS,2305000,23.0,active
NST-SKU-1061,NST-PF-152,BU-HIS,2420000,24.0,active
NST-SKU-1062,NST-PF-152,BU-HIS,2535000,25.0,active
NST-SKU-1063,NST-PF-152,BU-HIS,2650000,26.0,sunset_candidate
NST-SKU-1064,NST-PF-152,BU-HIS,2765000,27.0,active
NST-SKU-1065,NST-PF-153,BU-STERILE,2080000,22.0,active
NST-SKU-1066,NST-PF-153,BU-STERILE,2195000,23.0,active
NST-SKU-1067,NST-PF-153,BU-STERILE,2310000,24.0,active
NST-SKU-1068,NST-PF-153,BU-STERILE,2425000,25.0,active
NST-SKU-1069,NST-PF-153,BU-STERILE,2540000,26.0,active
NST-SKU-1070,NST-PF-153,BU-STERILE,2655000,27.0,sunset_candidate
NST-SKU-1071,NST-PF-153,BU-STERILE,2770000,28.0,active
NST-SKU-1072,NST-PF-154,BU-MONITOR,2085000,23.0,active
NST-SKU-1073,NST-PF-154,BU-MONITOR,2200000,24.0,active
NST-SKU-1074,NST-PF-154,BU-MONITOR,2315000,25.0,active
NST-SKU-1075,NST-PF-154,BU-MONITOR,2430000,26.0,active
NST-SKU-1076,NST-PF-154,BU-MONITOR,2545000,27.0,active
NST-SKU-1077,NST-PF-154,BU-MONITOR,2660000,28.0,sunset_candidate
NST-SKU-1078,NST-PF-154,BU-MONITOR,2775000,29.0,active
NST-SKU-1079,NST-PF-155,BU-FILTER,2090000,24.0,active
NST-SKU-1080,NST-PF-155,BU-FILTER,2205000,25.0,active
NST-SKU-1081,NST-PF-155,BU-FILTER,2320000,26.0,active
NST-SKU-1082,NST-PF-155,BU-FILTER,2435000,27.0,active
NST-SKU-1083,NST-PF-155,BU-FILTER,2550000,28.0,active
NST-SKU-1084,NST-PF-155,BU-FILTER,2665000,29.0,sunset_candidate
NST-SKU-1085,NST-PF-155,BU-FILTER,2780000,30.0,active
NST-SKU-1086,NST-PF-156,BU-AWC,2095000,25.0,active
NST-SKU-1087,NST-PF-156,BU-AWC,2210000,26.0,active
NST-SKU-1088,NST-PF-156,BU-AWC,2325000,27.0,active
NST-SKU-1089,NST-PF-156,BU-AWC,2440000,28.0,active
NST-SKU-1090,NST-PF-156,BU-AWC,2555000,29.0,active
NST-SKU-1091,NST-PF-156,BU-AWC,2670000,30.0,sunset_candidate
NST-SKU-1092,NST-PF-156,BU-AWC,2785000,31.0,active
NST-SKU-1093,NST-PF-157,BU-DENTAL,2100000,26.0,active
NST-SKU-1094,NST-PF-157,BU-DENTAL,2215000,27.0,active
NST-SKU-1095,NST-PF-157,BU-DENTAL,2330000,28.0,active
NST-SKU-1096,NST-PF-157,BU-DENTAL,2445000,29.0,active
NST-SKU-1097,NST-PF-157,BU-DENTAL,2560000,30.0,active
NST-SKU-1098,NST-PF-157,BU-DENTAL,2675000,31.0,sunset_candidate
NST-SKU-1099,NST-PF-157,BU-DENTAL,2790000,32.0,active
NST-SKU-1100,NST-PF-158,BU-HIS,2105000,27.0,active
NST-SKU-1101,NST-PF-158,BU-HIS,2220000,28.0,active
NST-SKU-1102,NST-PF-158,BU-HIS,2335000,29.0,active
NST-SKU-1103,NST-PF-158,BU-HIS,2450000,30.0,active
NST-SKU-1104,NST-PF-158,BU-HIS,2565000,31.0,active
NST-SKU-1105,NST-PF-158,BU-HIS,2680000,32.0,sunset_candidate
NST-SKU-1106,NST-PF-158,BU-HIS,2795000,33.0,active
NST-SKU-1107,NST-PF-159,BU-STERILE,2110000,28.0,active
NST-SKU-1108,NST-PF-159,BU-STERILE,2225000,29.0,active
NST-SKU-1109,NST-PF-159,BU-STERILE,2340000,30.0,active
NST-SKU-1110,NST-PF-159,BU-STERILE,2455000,31.0,active
NST-SKU-1111,NST-PF-159,BU-STERILE,2570000,32.0,active
NST-SKU-1112,NST-PF-159,BU-STERILE,2685000,33.0,sunset_candidate
NST-SKU-1113,NST-PF-159,BU-STERILE,2800000,34.0,active
NST-SKU-1114,NST-PF-160,BU-MONITOR,2115000,29.0,active
NST-SKU-1115,NST-PF-160,BU-MONITOR,2230000,30.0,active
NST-SKU-1116,NST-PF-160,BU-MONITOR,2345000,31.0,active
NST-SKU-1117,NST-PF-160,BU-MONITOR,2460000,32.0,active
NST-SKU-1118,NST-PF-160,BU-MONITOR,2575000,33.0,active
NST-SKU-1119,NST-PF-160,BU-MONITOR,2690000,34.0,sunset_candidate
NST-SKU-1120,NST-PF-160,BU-MONITOR,2805000,35.0,active
NST-SKU-1121,NST-PF-161,BU-FILTER,2120000,30.0,active
NST-SKU-1122,NST-PF-161,BU-FILTER,2235000,31.0,active
NST-SKU-1123,NST-PF-161,BU-FILTER,2350000,32.0,active
NST-SKU-1124,NST-PF-161,BU-FILTER,2465000,33.0,active
NST-SKU-1125,NST-PF-161,BU-FILTER,2580000,34.0,active
NST-SKU-1126,NST-PF-161,BU-FILTER,2695000,35.0,sunset_candidate
NST-SKU-1127,NST-PF-161,BU-FILTER,2810000,8.0,active
NST-SKU-1128,NST-PF-162,BU-AWC,2125000,31.0,active
NST-SKU-1129,NST-PF-162,BU-AWC,2240000,32.0,active
NST-SKU-1130,NST-PF-162,BU-AWC,2355000,33.0,active
NST-SKU-1131,NST-PF-162,BU-AWC,2470000,34.0,active
NST-SKU-1132,NST-PF-162,BU-AWC,2585000,35.0,active
NST-SKU-1133,NST-PF-162,BU-AWC,2700000,8.0,sunset_candidate
