file,module,term,references,sample_lines,classification,deletion_phase,delete_decision,replacement_required
src/lib/enterprise-data/remediation/skyharbor-applications-candidate-regeneration.ts,Admin/data loaders,v6_label,2,206|208,bridge/read-model dependency,Phase 2 - bridge cleanup after replacement loader/read-model proof,blocked_until_v3_live_proof,"Neutral V3 candidate/active context loader, readback validation, rollback keys, tenant isolation, and no default runtime visibility for candidates."
src/lib/enterprise-data/remediation/skyharbor-applications-candidate-regeneration.ts,Admin/data loaders,v6_v7_dataset,1,208,bridge/read-model dependency,Phase 2 - bridge cleanup after replacement loader/read-model proof,blocked_until_v3_live_proof,"Neutral V3 candidate/active context loader, readback validation, rollback keys, tenant isolation, and no default runtime visibility for candidates."
src/lib/enterprise-data/remediation/skyharbor-applications-candidate-regeneration.ts,Admin/data loaders,v7_label,1,208,bridge/read-model dependency,Phase 2 - bridge cleanup after replacement loader/read-model proof,blocked_until_v3_live_proof,"Neutral V3 candidate/active context loader, readback validation, rollback keys, tenant isolation, and no default runtime visibility for candidates."
src/lib/home/__tests__/home-summary-runtime.test.ts,Home,v6_label,1,4,test-only dependency,Phase 2 - update tests after V3 replacement,blocked_until_v3_test_replacement,"Keep until the V3 replacement has equivalent regression coverage, then update tests from V6/V7 fixtures to V3 active-context fixtures."
src/lib/home/__tests__/home-summary-snapshot.test.ts,Home,v6_label,1,7,test-only dependency,Phase 2 - update tests after V3 replacement,blocked_until_v3_test_replacement,"Keep until the V3 replacement has equivalent regression coverage, then update tests from V6/V7 fixtures to V3 active-context fixtures."
src/lib/home/__tests__/v6-context-browser.test.ts,Home,v6_csv,1,53,test-only dependency,Phase 2 - update tests after V3 replacement,blocked_until_v3_test_replacement,"Keep until the V3 replacement has equivalent regression coverage, then update tests from V6/V7 fixtures to V3 active-context fixtures."
src/lib/home/__tests__/v6-context-browser.test.ts,Home,v6_label,3,1|3|4,test-only dependency,Phase 2 - update tests after V3 replacement,blocked_until_v3_test_replacement,"Keep until the V3 replacement has equivalent regression coverage, then update tests from V6/V7 fixtures to V3 active-context fixtures."
src/lib/home/__tests__/v7-context-browser.test.ts,Home,intelligence_v7,23,7|28|41|73|145|147|164|177,test-only dependency,Phase 2 - update tests after V3 replacement,blocked_until_v3_test_replacement,"Keep until the V3 replacement has equivalent regression coverage, then update tests from V6/V7 fixtures to V3 active-context fixtures."
src/lib/home/__tests__/v7-context-browser.test.ts,Home,latest_loaded_validated,5,15|132|321|411|555,test-only dependency,Phase 2 - update tests after V3 replacement,blocked_until_v3_test_replacement,"Keep until the V3 replacement has equivalent regression coverage, then update tests from V6/V7 fixtures to V3 active-context fixtures."
src/lib/home/__tests__/v7-context-browser.test.ts,Home,tenant_pack_runs,5,7|145|314|404|547,test-only dependency,Phase 2 - update tests after V3 replacement,blocked_until_v3_test_replacement,"Keep until the V3 replacement has equivalent regression coverage, then update tests from V6/V7 fixtures to V3 active-context fixtures."
src/lib/home/__tests__/v7-context-browser.test.ts,Home,v7_csv,16,33|79|81|169|207|209|339|388,test-only dependency,Phase 2 - update tests after V3 replacement,blocked_until_v3_test_replacement,"Keep until the V3 replacement has equivalent regression coverage, then update tests from V6/V7 fixtures to V3 active-context fixtures."
src/lib/home/__tests__/v7-context-browser.test.ts,Home,v7_label,15,2|14|32|44|51|58|65|76,test-only dependency,Phase 2 - update tests after V3 replacement,blocked_until_v3_test_replacement,"Keep until the V3 replacement has equivalent regression coverage, then update tests from V6/V7 fixtures to V3 active-context fixtures."
src/lib/home/home-data-quality.ts,Home,v6_label,1,5,blocked-delete candidate,Phase 0 - blocked until investigated,blocked_until_v3_live_proof,"V3 Home/Knowledge reader backed by explicit active context pointer, governed V3 source/fact rows, safe fallback, signed-in browser proof, and no V6/V7 fallback."
src/lib/home/home-summary-claude-render.ts,Home,v6_label,1,177,blocked-delete candidate,Phase 0 - blocked until investigated,blocked_until_v3_live_proof,"V3 Home/Knowledge reader backed by explicit active context pointer, governed V3 source/fact rows, safe fallback, signed-in browser proof, and no V6/V7 fallback."
src/lib/home/home-summary-claude-render.ts,Home,v7_label,1,177,blocked-delete candidate,Phase 0 - blocked until investigated,blocked_until_v3_live_proof,"V3 Home/Knowledge reader backed by explicit active context pointer, governed V3 source/fact rows, safe fallback, signed-in browser proof, and no V6/V7 fallback."
src/lib/home/home-summary-runtime.ts,Home,v6_label,1,15,blocked-delete candidate,Phase 0 - blocked until investigated,blocked_until_v3_live_proof,"V3 Home/Knowledge reader backed by explicit active context pointer, governed V3 source/fact rows, safe fallback, signed-in browser proof, and no V6/V7 fallback."
src/lib/home/home-summary-snapshot.ts,Home,v6_label,1,25,blocked-delete candidate,Phase 0 - blocked until investigated,blocked_until_v3_live_proof,"V3 Home/Knowledge reader backed by explicit active context pointer, governed V3 source/fact rows, safe fallback, signed-in browser proof, and no V6/V7 fallback."
src/lib/home/know/__tests__/home-v6-executive-synthesis.test.ts,Home,v6_label,11,2|3|8|19|43|66|67|94,test-only dependency,Phase 2 - update tests after V3 replacement,blocked_until_v3_test_replacement,"Keep until the V3 replacement has equivalent regression coverage, then update tests from V6/V7 fixtures to V3 active-context fixtures."
src/lib/home/know/__tests__/v6-home-know-response.test.ts,Home,v6_label,10,2|3|5|6|34|89|213|233,test-only dependency,Phase 2 - update tests after V3 replacement,blocked_until_v3_test_replacement,"Keep until the V3 replacement has equivalent regression coverage, then update tests from V6/V7 fixtures to V3 active-context fixtures."
src/lib/home/know/__tests__/v7-home-ask.test.ts,Home,intelligence_v7,13,7|31|93|108|139|140|141|148,test-only dependency,Phase 2 - update tests after V3 replacement,blocked_until_v3_test_replacement,"Keep until the V3 replacement has equivalent regression coverage, then update tests from V6/V7 fixtures to V3 active-context fixtures."
src/lib/home/know/__tests__/v7-home-ask.test.ts,Home,tenant_pack_runs,6,7|93|139|148|223|368,test-only dependency,Phase 2 - update tests after V3 replacement,blocked_until_v3_test_replacement,"Keep until the V3 replacement has equivalent regression coverage, then update tests from V6/V7 fixtures to V3 active-context fixtures."
src/lib/home/know/__tests__/v7-home-ask.test.ts,Home,v6_label,5,99|137|153|228|373,test-only dependency,Phase 2 - update tests after V3 replacement,blocked_until_v3_test_replacement,"Keep until the V3 replacement has equivalent regression coverage, then update tests from V6/V7 fixtures to V3 active-context fixtures."
src/lib/home/know/__tests__/v7-home-ask.test.ts,Home,v6_v7_dataset,5,99|137|153|228|373,test-only dependency,Phase 2 - update tests after V3 replacement,blocked_until_v3_test_replacement,"Keep until the V3 replacement has equivalent regression coverage, then update tests from V6/V7 fixtures to V3 active-context fixtures."
src/lib/home/know/__tests__/v7-home-ask.test.ts,Home,v7_csv,21,26|27|36|38|55|57|69|71,test-only dependency,Phase 2 - update tests after V3 replacement,blocked_until_v3_test_replacement,"Keep until the V3 replacement has equivalent regression coverage, then update tests from V6/V7 fixtures to V3 active-context fixtures."
src/lib/home/know/__tests__/v7-home-ask.test.ts,Home,v7_label,28,2|12|25|32|88|99|137|145,test-only dependency,Phase 2 - update tests after V3 replacement,blocked_until_v3_test_replacement,"Keep until the V3 replacement has equivalent regression coverage, then update tests from V6/V7 fixtures to V3 active-context fixtures."
src/lib/home/know/home-know-agent-answer.ts,Home,v6_label,3,8|9|10,blocked-delete candidate,Phase 0 - blocked until investigated,blocked_until_v3_live_proof,"V3 Home/Knowledge reader backed by explicit active context pointer, governed V3 source/fact rows, safe fallback, signed-in browser proof, and no V6/V7 fallback."
src/lib/home/know/home-know-claude-synthesis.ts,Home,v6_label,1,128,blocked-delete candidate,Phase 0 - blocked until investigated,blocked_until_v3_live_proof,"V3 Home/Knowledge reader backed by explicit active context pointer, governed V3 source/fact rows, safe fallback, signed-in browser proof, and no V6/V7 fallback."
src/lib/home/know/home-know-claude-synthesis.ts,Home,v7_label,1,128,blocked-delete candidate,Phase 0 - blocked until investigated,blocked_until_v3_live_proof,"V3 Home/Knowledge reader backed by explicit active context pointer, governed V3 source/fact rows, safe fallback, signed-in browser proof, and no V6/V7 fallback."
src/lib/home/know/home-v6-executive-synthesis.ts,Home,v6_label,7,9|12|18|106|231|254|611,active runtime dependency,Phase 2 - runtime cutover cleanup after V3 live proof,blocked_until_v3_live_proof,"V3 Home/Knowledge reader backed by explicit active context pointer, governed V3 source/fact rows, safe fallback, signed-in browser proof, and no V6/V7 fallback."
src/lib/home/know/v6-home-ask.ts,Home,v6_csv,54,253|261|269|277|285|293|301|309,active runtime dependency,Phase 2 - runtime cutover cleanup after V3 live proof,blocked_until_v3_live_proof,"V3 Home/Knowledge reader backed by explicit active context pointer, governed V3 source/fact rows, safe fallback, signed-in browser proof, and no V6/V7 fallback."
src/lib/home/know/v6-home-ask.ts,Home,v6_label,50,82|120|124|126|128|129|146|158,active runtime dependency,Phase 2 - runtime cutover cleanup after V3 live proof,blocked_until_v3_live_proof,"V3 Home/Knowledge reader backed by explicit active context pointer, governed V3 source/fact rows, safe fallback, signed-in browser proof, and no V6/V7 fallback."
src/lib/home/know/v6-home-know-response.ts,Home,v6_label,11,15|135|147|160|175|192|194|255,active runtime dependency,Phase 2 - runtime cutover cleanup after V3 live proof,blocked_until_v3_live_proof,"V3 Home/Knowledge reader backed by explicit active context pointer, governed V3 source/fact rows, safe fallback, signed-in browser proof, and no V6/V7 fallback."
src/lib/home/know/v7-home-ask.ts,Home,intelligence_v7,9,269|270|278|279|295|303|335|446,active runtime dependency,Phase 2 - runtime cutover cleanup after V3 live proof,blocked_until_v3_live_proof,"V3 Home/Knowledge reader backed by explicit active context pointer, governed V3 source/fact rows, safe fallback, signed-in browser proof, and no V6/V7 fallback."
src/lib/home/know/v7-home-ask.ts,Home,latest_loaded_validated,2,274|283,active runtime dependency,Phase 2 - runtime cutover cleanup after V3 live proof,blocked_until_v3_live_proof,"V3 Home/Knowledge reader backed by explicit active context pointer, governed V3 source/fact rows, safe fallback, signed-in browser proof, and no V6/V7 fallback."
src/lib/home/know/v7-home-ask.ts,Home,tenant_pack_runs,2,269|278,active runtime dependency,Phase 2 - runtime cutover cleanup after V3 live proof,blocked_until_v3_live_proof,"V3 Home/Knowledge reader backed by explicit active context pointer, governed V3 source/fact rows, safe fallback, signed-in browser proof, and no V6/V7 fallback."
src/lib/home/know/v7-home-ask.ts,Home,v7_label,55,77|78|90|91|97|98|104|106,active runtime dependency,Phase 2 - runtime cutover cleanup after V3 live proof,blocked_until_v3_live_proof,"V3 Home/Knowledge reader backed by explicit active context pointer, governed V3 source/fact rows, safe fallback, signed-in browser proof, and no V6/V7 fallback."
src/lib/home/know/v7-home-know-response.ts,Home,v7_label,9,12|139|167|184|243|269|273|287,active runtime dependency,Phase 2 - runtime cutover cleanup after V3 live proof,blocked_until_v3_live_proof,"V3 Home/Knowledge reader backed by explicit active context pointer, governed V3 source/fact rows, safe fallback, signed-in browser proof, and no V6/V7 fallback."
src/lib/home/local-cxo-runtime.ts,Home,v6_label,1,15,blocked-delete candidate,Phase 0 - blocked until investigated,blocked_until_v3_live_proof,"V3 Home/Knowledge reader backed by explicit active context pointer, governed V3 source/fact rows, safe fallback, signed-in browser proof, and no V6/V7 fallback."
src/lib/home/v6-context-browser.ts,Home,v6_csv,19,129|140|151|162|173|184|195|206,active runtime dependency,Phase 2 - runtime cutover cleanup after V3 live proof,blocked_until_v3_live_proof,"V3 Home/Knowledge reader backed by explicit active context pointer, governed V3 source/fact rows, safe fallback, signed-in browser proof, and no V6/V7 fallback."
src/lib/home/v6-context-browser.ts,Home,v6_label,1,478,active runtime dependency,Phase 2 - runtime cutover cleanup after V3 live proof,blocked_until_v3_live_proof,"V3 Home/Knowledge reader backed by explicit active context pointer, governed V3 source/fact rows, safe fallback, signed-in browser proof, and no V6/V7 fallback."
src/lib/home/v6-context-browser.ts,Home,v6_v7_dataset,1,75,active runtime dependency,Phase 2 - runtime cutover cleanup after V3 live proof,blocked_until_v3_live_proof,"V3 Home/Knowledge reader backed by explicit active context pointer, governed V3 source/fact rows, safe fallback, signed-in browser proof, and no V6/V7 fallback."
src/lib/home/v6/__tests__/home-v6-context-findings.test.ts,Home,v6_label,4,1|2|17|21,test-only dependency,Phase 2 - update tests after V3 replacement,blocked_until_v3_test_replacement,"Keep until the V3 replacement has equivalent regression coverage, then update tests from V6/V7 fixtures to V3 active-context fixtures."
src/lib/home/v6/home-v6-context-findings.ts,Home,v6_label,12,5|84|103|104|144|162|180|198,blocked-delete candidate,Phase 0 - blocked until investigated,blocked_until_v3_live_proof,"V3 Home/Knowledge reader backed by explicit active context pointer, governed V3 source/fact rows, safe fallback, signed-in browser proof, and no V6/V7 fallback."
src/lib/home/v7-context-browser.ts,Home,intelligence_v7,13,282|283|292|305|306|328|340|352,active runtime dependency,Phase 2 - runtime cutover cleanup after V3 live proof,blocked_until_v3_live_proof,"V3 Home/Knowledge reader backed by explicit active context pointer, governed V3 source/fact rows, safe fallback, signed-in browser proof, and no V6/V7 fallback."
src/lib/home/v7-context-browser.ts,Home,latest_loaded_validated,5,23|279|288|302|312,active runtime dependency,Phase 2 - runtime cutover cleanup after V3 live proof,blocked_until_v3_live_proof,"V3 Home/Knowledge reader backed by explicit active context pointer, governed V3 source/fact rows, safe fallback, signed-in browser proof, and no V6/V7 fallback."
src/lib/home/v7-context-browser.ts,Home,tenant_pack_runs,2,282|305,active runtime dependency,Phase 2 - runtime cutover cleanup after V3 live proof,blocked_until_v3_live_proof,"V3 Home/Knowledge reader backed by explicit active context pointer, governed V3 source/fact rows, safe fallback, signed-in browser proof, and no V6/V7 fallback."
src/lib/home/v7-context-browser.ts,Home,v6_label,1,14,active runtime dependency,Phase 2 - runtime cutover cleanup after V3 live proof,blocked_until_v3_live_proof,"V3 Home/Knowledge reader backed by explicit active context pointer, governed V3 source/fact rows, safe fallback, signed-in browser proof, and no V6/V7 fallback."
src/lib/home/v7-context-browser.ts,Home,v7_label,41,75|82|90|98|105|112|119|127,active runtime dependency,Phase 2 - runtime cutover cleanup after V3 live proof,blocked_until_v3_live_proof,"V3 Home/Knowledge reader backed by explicit active context pointer, governed V3 source/fact rows, safe fallback, signed-in browser proof, and no V6/V7 fallback."
src/lib/intelligence/__tests__/industrial-cio-backoffice-readiness.test.ts,Intelligence,v6_csv,5,34|35|36|37|38,test-only dependency,Phase 2 - update tests after V3 replacement,blocked_until_v3_test_replacement,"Keep until the V3 replacement has equivalent regression coverage, then update tests from V6/V7 fixtures to V3 active-context fixtures."
src/lib/intelligence/__tests__/industrial-cio-backoffice-readiness.test.ts,Intelligence,v6_label,1,18,test-only dependency,Phase 2 - update tests after V3 replacement,blocked_until_v3_test_replacement,"Keep until the V3 replacement has equivalent regression coverage, then update tests from V6/V7 fixtures to V3 active-context fixtures."
src/lib/intelligence/__tests__/skyharbor-cto-readiness.test.ts,Intelligence,v6_csv,5,31|32|33|34|35,test-only dependency,Phase 2 - update tests after V3 replacement,blocked_until_v3_test_replacement,"Keep until the V3 replacement has equivalent regression coverage, then update tests from V6/V7 fixtures to V3 active-context fixtures."
src/lib/intelligence/__tests__/skyharbor-cto-readiness.test.ts,Intelligence,v6_label,1,18,test-only dependency,Phase 2 - update tests after V3 replacement,blocked_until_v3_test_replacement,"Keep until the V3 replacement has equivalent regression coverage, then update tests from V6/V7 fixtures to V3 active-context fixtures."
src/lib/intelligence/answer/__tests__/answer-safety.test.ts,Intelligence,v7_label,12,103|108|118|130|131|134|143|147,test-only dependency,Phase 2 - update tests after V3 replacement,blocked_until_v3_test_replacement,"Keep until the V3 replacement has equivalent regression coverage, then update tests from V6/V7 fixtures to V3 active-context fixtures."
src/lib/intelligence/ask/__tests__/retired-fact-gate.test.ts,Intelligence,v7_label,5,110|111|118|128|134,test-only dependency,Phase 2 - update tests after V3 replacement,blocked_until_v3_test_replacement,"Keep until the V3 replacement has equivalent regression coverage, then update tests from V6/V7 fixtures to V3 active-context fixtures."
src/lib/intelligence/ask/index.ts,Intelligence,v7_label,2,13|289,blocked-delete candidate,Phase 0 - blocked until investigated,blocked_until_v3_live_proof,"V3 dossier/retrieval path using governed context bundle with tenant-scoped citations, answer-quality gates, and signed-in Intelligence proof."
src/lib/intelligence/ask/retrievers/v7-dossier.test.ts,Intelligence,intelligence_v7,6,7|22|116|117|118|153,test-only dependency,Phase 2 - update tests after V3 replacement,blocked_until_v3_test_replacement,"Keep until the V3 replacement has equivalent regression coverage, then update tests from V6/V7 fixtures to V3 active-context fixtures."
src/lib/intelligence/ask/retrievers/v7-dossier.test.ts,Intelligence,tenant_pack_runs,3,7|116|153,test-only dependency,Phase 2 - update tests after V3 replacement,blocked_until_v3_test_replacement,"Keep until the V3 replacement has equivalent regression coverage, then update tests from V6/V7 fixtures to V3 active-context fixtures."
src/lib/intelligence/ask/retrievers/v7-dossier.test.ts,Intelligence,v7_csv,10,28|29|45|46|58|59|71|72,test-only dependency,Phase 2 - update tests after V3 replacement,blocked_until_v3_test_replacement,"Keep until the V3 replacement has equivalent regression coverage, then update tests from V6/V7 fixtures to V3 active-context fixtures."
src/lib/intelligence/ask/retrievers/v7-dossier.test.ts,Intelligence,v7_label,12,2|27|44|57|70|84|122|125,test-only dependency,Phase 2 - update tests after V3 replacement,blocked_until_v3_test_replacement,"Keep until the V3 replacement has equivalent regression coverage, then update tests from V6/V7 fixtures to V3 active-context fixtures."
src/lib/intelligence/ask/retrievers/v7-dossier.ts,Intelligence,intelligence_v7,7,271|272|281|282|297|383|403,active runtime dependency,Phase 2 - runtime cutover cleanup after V3 live proof,blocked_until_v3_live_proof,"V3 dossier/retrieval path using governed context bundle with tenant-scoped citations, answer-quality gates, and signed-in Intelligence proof."
src/lib/intelligence/ask/retrievers/v7-dossier.ts,Intelligence,latest_loaded_validated,2,276|286,active runtime dependency,Phase 2 - runtime cutover cleanup after V3 live proof,blocked_until_v3_live_proof,"V3 dossier/retrieval path using governed context bundle with tenant-scoped citations, answer-quality gates, and signed-in Intelligence proof."
src/lib/intelligence/ask/retrievers/v7-dossier.ts,Intelligence,tenant_pack_runs,2,271|281,active runtime dependency,Phase 2 - runtime cutover cleanup after V3 live proof,blocked_until_v3_live_proof,"V3 dossier/retrieval path using governed context bundle with tenant-scoped citations, answer-quality gates, and signed-in Intelligence proof."
src/lib/intelligence/ask/retrievers/v7-dossier.ts,Intelligence,v7_label,70,50|51|52|53|54|55|56|57,active runtime dependency,Phase 2 - runtime cutover cleanup after V3 live proof,blocked_until_v3_live_proof,"V3 dossier/retrieval path using governed context bundle with tenant-scoped citations, answer-quality gates, and signed-in Intelligence proof."
src/lib/intelligence/industrial-cio-backoffice-readiness.ts,Intelligence,v6_csv,26,73|74|75|76|77|78|79|80,blocked-delete candidate,Phase 0 - blocked until investigated,blocked_until_v3_live_proof,"V3 dossier/retrieval path using governed context bundle with tenant-scoped citations, answer-quality gates, and signed-in Intelligence proof."
src/lib/intelligence/intelligence-consultant-text-synthesis.ts,Intelligence,v6_label,1,6,blocked-delete candidate,Phase 0 - blocked until investigated,blocked_until_v3_live_proof,"V3 dossier/retrieval path using governed context bundle with tenant-scoped citations, answer-quality gates, and signed-in Intelligence proof."
src/lib/intelligence/skyharbor-cto-readiness.ts,Intelligence,v6_csv,25,62|63|64|65|66|67|68|69,blocked-delete candidate,Phase 0 - blocked until investigated,blocked_until_v3_live_proof,"V3 dossier/retrieval path using governed context bundle with tenant-scoped citations, answer-quality gates, and signed-in Intelligence proof."
src/lib/module-v6/demo-tenant-packs.ts,shared/platform,v6_csv,3,93|96|284,blocked-delete candidate,Phase 0 - blocked until investigated,blocked_until_v3_live_proof,Replace v6_csv in src/lib/module-v6/demo-tenant-packs.ts with governed V3 active-context naming and source/fact lineage before deletion.
src/lib/module-v6/demo-tenant-packs.ts,shared/platform,v6_label,20,104|107|161|165|169|175|183|197,blocked-delete candidate,Phase 0 - blocked until investigated,blocked_until_v3_live_proof,Replace v6_label in src/lib/module-v6/demo-tenant-packs.ts with governed V3 active-context naming and source/fact lineage before deletion.
src/lib/programs/__tests__/move-context-extract.test.ts,shared/platform,v7_csv,4,79|102|126|127,test-only dependency,Phase 2 - update tests after V3 replacement,blocked_until_v3_test_replacement,"Keep until the V3 replacement has equivalent regression coverage, then update tests from V6/V7 fixtures to V3 active-context fixtures."
src/lib/programs/__tests__/move-context-extract.test.ts,shared/platform,v7_label,1,79,test-only dependency,Phase 2 - update tests after V3 replacement,blocked_until_v3_test_replacement,"Keep until the V3 replacement has equivalent regression coverage, then update tests from V6/V7 fixtures to V3 active-context fixtures."
src/lib/programs/phase-templates/__tests__/phase-templates.test.ts,shared/platform,v7_label,1,12,test-only dependency,Phase 2 - update tests after V3 replacement,blocked_until_v3_test_replacement,"Keep until the V3 replacement has equivalent regression coverage, then update tests from V6/V7 fixtures to V3 active-context fixtures."
src/lib/tower/__tests__/v7-tower-projection.test.ts,Tower,intelligence_v7,4,95|96|97|104,test-only dependency,Phase 2 - update tests after V3 replacement,blocked_until_v3_test_replacement,"Keep until the V3 replacement has equivalent regression coverage, then update tests from V6/V7 fixtures to V3 active-context fixtures."
src/lib/tower/__tests__/v7-tower-projection.test.ts,Tower,tenant_pack_runs,1,95,test-only dependency,Phase 2 - update tests after V3 replacement,blocked_until_v3_test_replacement,"Keep until the V3 replacement has equivalent regression coverage, then update tests from V6/V7 fixtures to V3 active-context fixtures."
src/lib/tower/__tests__/v7-tower-projection.test.ts,Tower,v7_label,3,9|11|16,test-only dependency,Phase 2 - update tests after V3 replacement,blocked_until_v3_test_replacement,"Keep until the V3 replacement has equivalent regression coverage, then update tests from V6/V7 fixtures to V3 active-context fixtures."
src/lib/tower/v7-tower-projection.ts,Tower,intelligence_v7,10,32|167|168|172|358|370|382|394,active runtime dependency,Phase 2 - runtime cutover cleanup after V3 live proof,blocked_until_v3_live_proof,V3 Tower fact/projection layer using governed budget/program/metric/value-claim facts; same-or-better latency/quality and signed-in Tower browser proof.
src/lib/tower/v7-tower-projection.ts,Tower,latest_loaded_validated,1,177,active runtime dependency,Phase 2 - runtime cutover cleanup after V3 live proof,blocked_until_v3_live_proof,V3 Tower fact/projection layer using governed budget/program/metric/value-claim facts; same-or-better latency/quality and signed-in Tower browser proof.
src/lib/tower/v7-tower-projection.ts,Tower,tenant_pack_runs,1,168,active runtime dependency,Phase 2 - runtime cutover cleanup after V3 live proof,blocked_until_v3_live_proof,V3 Tower fact/projection layer using governed budget/program/metric/value-claim facts; same-or-better latency/quality and signed-in Tower browser proof.
src/lib/tower/v7-tower-projection.ts,Tower,v7_label,31,57|58|59|60|61|202|207|218,active runtime dependency,Phase 2 - runtime cutover cleanup after V3 live proof,blocked_until_v3_live_proof,V3 Tower fact/projection layer using governed budget/program/metric/value-claim facts; same-or-better latency/quality and signed-in Tower browser proof.
supabase/migrations/20260702190000_intelligence_v6_graph_physical.sql,Intelligence,intelligence_v6,40,15|17|33|59|70|91|126|129,historical migration,Phase 3 - forward schema retirement only with explicit approval,do_not_delete_historical_migration,None for deletion now. Preserve historical migration; any schema retirement requires explicit approval and a forward-only migration after runtime replacement is live-proven.
supabase/migrations/20260702190000_intelligence_v6_graph_physical.sql,Intelligence,v6_label,9,1|5|10|51|52|95|233|235,historical migration,Phase 3 - forward schema retirement only with explicit approval,do_not_delete_historical_migration,None for deletion now. Preserve historical migration; any schema retirement requires explicit approval and a forward-only migration after runtime replacement is live-proven.
supabase/migrations/20260709203000_intelligence_v7_moat_foundation.sql,Intelligence,intelligence_v7,54,1|3|19|35|66|87|106|110,historical migration,Phase 3 - forward schema retirement only with explicit approval,do_not_delete_historical_migration,None for deletion now. Preserve historical migration; any schema retirement requires explicit approval and a forward-only migration after runtime replacement is live-proven.
supabase/migrations/20260709203000_intelligence_v7_moat_foundation.sql,Intelligence,latest_loaded_validated,3,153|156|168,historical migration,Phase 3 - forward schema retirement only with explicit approval,do_not_delete_historical_migration,None for deletion now. Preserve historical migration; any schema retirement requires explicit approval and a forward-only migration after runtime replacement is live-proven.
supabase/migrations/20260709203000_intelligence_v7_moat_foundation.sql,Intelligence,tenant_pack_runs,4,135|155|163|172,historical migration,Phase 3 - forward schema retirement only with explicit approval,do_not_delete_historical_migration,None for deletion now. Preserve historical migration; any schema retirement requires explicit approval and a forward-only migration after runtime replacement is live-proven.
supabase/migrations/20260709203000_intelligence_v7_moat_foundation.sql,Intelligence,v7_label,1,238,historical migration,Phase 3 - forward schema retirement only with explicit approval,do_not_delete_historical_migration,None for deletion now. Preserve historical migration; any schema retirement requires explicit approval and a forward-only migration after runtime replacement is live-proven.
