tenant_key,record_id,entity_id,business_name,context_item,dimension,evidence_id,active_candidate_status,confidence,source_type,source_basis,synthetic_data_flag,evidence_boundary,module_usage_notes,industry_context,signals,module_next_actions
skyharbor-air,SHA-SA07-18_OPERATIONAL_PROCESS_EVIDENCE-0095,SHA-AIR,SVP Digital / customer experience: Crew recovery optimization,"SVP Digital / customer experience says Crew recovery optimization is promising, but sourcing is not decision-grade until IROPS recovery workbench evidence closes: human override reason codes are not captured. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",18_operational_process_evidence,SHA-SA07-INT-EVID-0095,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,
skyharbor-air,SHA-SA07-18_OPERATIONAL_PROCESS_EVIDENCE-0096,SHA-AIR,SVP Digital / customer experience: Contact center agent assist,"SVP Digital / customer experience says Contact center agent assist is promising, but evidence is not decision-grade until IROPS recovery workbench evidence closes: agent acceptance and QA telemetry are not loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",18_operational_process_evidence,SHA-SA07-INT-EVID-0096,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,
skyharbor-air,SHA-SA07-18_OPERATIONAL_PROCESS_EVIDENCE-0097,SHA-AIR,CISO / cyber and risk: Existing managed-services contract optimization,"CISO / cyber and risk says Existing managed-services contract optimization is promising, but strategy is not decision-grade until AMS supplier delivery platform evidence closes: service-credit eligibility and credits applied are not reconciled. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",18_operational_process_evidence,SHA-SA07-INT-EVID-0097,candidate,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,
skyharbor-air,SHA-SA07-18_OPERATIONAL_PROCESS_EVIDENCE-0098,SHA-AIR,CISO / cyber and risk: IROPS decision support,"CISO / cyber and risk says IROPS decision support is promising, but operating model is not decision-grade until Crew tracking and recovery platform evidence closes: operator acceptance telemetry is not loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",18_operational_process_evidence,SHA-SA07-INT-EVID-0098,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,
skyharbor-air,SHA-SA07-18_OPERATIONAL_PROCESS_EVIDENCE-0099,SHA-AIR,CISO / cyber and risk: Crew recovery optimization,"CISO / cyber and risk says Crew recovery optimization is promising, but vendor is not decision-grade until Departure control system evidence closes: human override reason codes are not captured. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",18_operational_process_evidence,SHA-SA07-INT-EVID-0099,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,
skyharbor-air,SHA-SA07-18_OPERATIONAL_PROCESS_EVIDENCE-0100,SHA-AIR,CISO / cyber and risk: Contact center agent assist,"CISO / cyber and risk says Contact center agent assist is promising, but platform is not decision-grade until IROPS recovery workbench evidence closes: agent acceptance and QA telemetry are not loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",18_operational_process_evidence,SHA-SA07-INT-EVID-0100,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,
skyharbor-air,SHA-SA07-18_OPERATIONAL_PROCESS_EVIDENCE-0101,SHA-AIR,CISO / cyber and risk: Maintenance analytics,"CISO / cyber and risk says Maintenance analytics is promising, but data is not decision-grade until Legacy airline enterprise data warehouse evidence closes: maintenance event lineage is not certified. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",18_operational_process_evidence,SHA-SA07-INT-EVID-0101,candidate,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,
skyharbor-air,SHA-SA07-18_OPERATIONAL_PROCESS_EVIDENCE-0102,SHA-AIR,CISO / cyber and risk: Baggage disruption analytics,"CISO / cyber and risk says Baggage disruption analytics is promising, but modernization is not decision-grade until Legacy airline enterprise data warehouse evidence closes: claim-to-station linkage requires validation. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",18_operational_process_evidence,SHA-SA07-INT-EVID-0102,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,
skyharbor-air,SHA-SA07-18_OPERATIONAL_PROCESS_EVIDENCE-0103,SHA-AIR,CISO / cyber and risk: AMS/IMS sourcing readiness,"CISO / cyber and risk says AMS/IMS sourcing readiness is promising, but AI readiness is not decision-grade until Contract lifecycle repository evidence closes: benchmarking and exit rights require legal review. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",18_operational_process_evidence,SHA-SA07-INT-EVID-0103,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,
skyharbor-air,SHA-SA07-18_OPERATIONAL_PROCESS_EVIDENCE-0104,SHA-AIR,CISO / cyber and risk: Existing managed-services contract optimization,"CISO / cyber and risk says Existing managed-services contract optimization is promising, but risk is not decision-grade until Finance and procurement ERP evidence closes: termination assistance and step-in rights need legal validation. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",18_operational_process_evidence,SHA-SA07-INT-EVID-0104,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,
skyharbor-air,SHA-SA07-18_OPERATIONAL_PROCESS_EVIDENCE-0105,SHA-AIR,CISO / cyber and risk: IROPS decision support,"CISO / cyber and risk says IROPS decision support is promising, but metrics is not decision-grade until IROPS recovery workbench evidence closes: cross-system disruption lineage is not certified. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",18_operational_process_evidence,SHA-SA07-INT-EVID-0105,candidate,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,
skyharbor-air,SHA-SA07-18_OPERATIONAL_PROCESS_EVIDENCE-0106,SHA-AIR,CISO / cyber and risk: Crew recovery optimization,"CISO / cyber and risk says Crew recovery optimization is promising, but value is not decision-grade until Crew tracking and recovery platform evidence closes: scenario library does not cover all disruption modes. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",18_operational_process_evidence,SHA-SA07-INT-EVID-0106,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,
skyharbor-air,SHA-SA07-18_OPERATIONAL_PROCESS_EVIDENCE-0107,SHA-AIR,CISO / cyber and risk: Contact center agent assist,"CISO / cyber and risk says Contact center agent assist is promising, but sourcing is not decision-grade until Loyalty platform evidence closes: policy content ownership is not assigned. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",18_operational_process_evidence,SHA-SA07-INT-EVID-0107,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,
skyharbor-air,SHA-SA07-18_OPERATIONAL_PROCESS_EVIDENCE-0108,SHA-AIR,CISO / cyber and risk: Maintenance analytics,"CISO / cyber and risk says Maintenance analytics is promising, but evidence is not decision-grade until AWS airline data lakehouse evidence closes: target lakehouse is not certified. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",18_operational_process_evidence,SHA-SA07-INT-EVID-0108,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,
skyharbor-air,SHA-SA07-18_OPERATIONAL_PROCESS_EVIDENCE-0109,SHA-AIR,Vendor Management Office: IROPS decision support,"Vendor Management Office says IROPS decision support is promising, but strategy is not decision-grade until IROPS recovery workbench evidence closes: cross-system disruption lineage is not certified. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",18_operational_process_evidence,SHA-SA07-INT-EVID-0109,candidate,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,
skyharbor-air,SHA-SA07-18_OPERATIONAL_PROCESS_EVIDENCE-0110,SHA-AIR,Vendor Management Office: Crew recovery optimization,"Vendor Management Office says Crew recovery optimization is promising, but operating model is not decision-grade until IROPS recovery workbench evidence closes: scenario library does not cover all disruption modes. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",18_operational_process_evidence,SHA-SA07-INT-EVID-0110,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,
skyharbor-air,SHA-SA07-18_OPERATIONAL_PROCESS_EVIDENCE-0111,SHA-AIR,Vendor Management Office: Contact center agent assist,"Vendor Management Office says Contact center agent assist is promising, but vendor is not decision-grade until Loyalty platform evidence closes: policy content ownership is not assigned. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",18_operational_process_evidence,SHA-SA07-INT-EVID-0111,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,
skyharbor-air,SHA-SA07-18_OPERATIONAL_PROCESS_EVIDENCE-0112,SHA-AIR,Vendor Management Office: Maintenance analytics,"Vendor Management Office says Maintenance analytics is promising, but platform is not decision-grade until Maintenance planning and reliability suite evidence closes: target lakehouse is not certified. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",18_operational_process_evidence,SHA-SA07-INT-EVID-0112,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,
skyharbor-air,SHA-SA07-18_OPERATIONAL_PROCESS_EVIDENCE-0113,SHA-AIR,Vendor Management Office: Baggage disruption analytics,"Vendor Management Office says Baggage disruption analytics is promising, but data is not decision-grade until Departure control system evidence closes: bag scan completeness and station exception lineage are not proven. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",18_operational_process_evidence,SHA-SA07-INT-EVID-0113,candidate,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,
skyharbor-air,SHA-SA07-18_OPERATIONAL_PROCESS_EVIDENCE-0114,SHA-AIR,Vendor Management Office: AMS/IMS sourcing readiness,"Vendor Management Office says AMS/IMS sourcing readiness is promising, but modernization is not decision-grade until AMS supplier delivery platform evidence closes: change-order leakage evidence needs invoice-to-SOW reconciliation. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",18_operational_process_evidence,SHA-SA07-INT-EVID-0114,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,
skyharbor-air,SHA-SA07-18_OPERATIONAL_PROCESS_EVIDENCE-0115,SHA-AIR,Vendor Management Office: Existing managed-services contract optimization,"Vendor Management Office says Existing managed-services contract optimization is promising, but AI readiness is not decision-grade until Contract lifecycle repository evidence closes: staffing and rate-card mapping are not finance-certified. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",18_operational_process_evidence,SHA-SA07-INT-EVID-0115,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,
skyharbor-air,SHA-SA07-18_OPERATIONAL_PROCESS_EVIDENCE-0116,SHA-AIR,Vendor Management Office: IROPS decision support,"Vendor Management Office says IROPS decision support is promising, but risk is not decision-grade until Customer contact center CRM evidence closes: real-time data latency evidence is missing. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",18_operational_process_evidence,SHA-SA07-INT-EVID-0116,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,
skyharbor-air,SHA-SA07-18_OPERATIONAL_PROCESS_EVIDENCE-0117,SHA-AIR,Vendor Management Office: Crew recovery optimization,"Vendor Management Office says Crew recovery optimization is promising, but metrics is not decision-grade until Departure control system evidence closes: crew legality rule lineage needs owner validation. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",18_operational_process_evidence,SHA-SA07-INT-EVID-0117,candidate,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,
skyharbor-air,SHA-SA07-18_OPERATIONAL_PROCESS_EVIDENCE-0118,SHA-AIR,Vendor Management Office: Contact center agent assist,"Vendor Management Office says Contact center agent assist is promising, but value is not decision-grade until Passenger service and reservations platform evidence closes: real-time PSS/CRM integration evidence is missing. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",18_operational_process_evidence,SHA-SA07-INT-EVID-0118,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,
skyharbor-air,SHA-SA07-18_OPERATIONAL_PROCESS_EVIDENCE-0119,SHA-AIR,Vendor Management Office: Maintenance analytics,"Vendor Management Office says Maintenance analytics is promising, but sourcing is not decision-grade until Legacy airline enterprise data warehouse evidence closes: safety and reliability controls need accountable review. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",18_operational_process_evidence,SHA-SA07-INT-EVID-0119,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,
skyharbor-air,SHA-SA07-18_OPERATIONAL_PROCESS_EVIDENCE-0120,SHA-AIR,Vendor Management Office: Baggage disruption analytics,"Vendor Management Office says Baggage disruption analytics is promising, but evidence is not decision-grade until Legacy airline enterprise data warehouse evidence closes: root-cause workflow evidence is missing. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",18_operational_process_evidence,SHA-SA07-INT-EVID-0120,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,
skyharbor-air,SHA-SA07-18_OPERATIONAL_PROCESS_EVIDENCE-0121,SHA-AIR,Enterprise Architecture: Crew recovery optimization,"Enterprise Architecture says Crew recovery optimization is promising, but strategy is not decision-grade until Crew tracking and recovery platform evidence closes: crew legality rule lineage needs owner validation. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",18_operational_process_evidence,SHA-SA07-INT-EVID-0121,candidate,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,
skyharbor-air,SHA-SA07-18_OPERATIONAL_PROCESS_EVIDENCE-0122,SHA-AIR,Enterprise Architecture: Contact center agent assist,"Enterprise Architecture says Contact center agent assist is promising, but operating model is not decision-grade until Passenger service and reservations platform evidence closes: real-time PSS/CRM integration evidence is missing. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",18_operational_process_evidence,SHA-SA07-INT-EVID-0122,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,
skyharbor-air,SHA-SA07-18_OPERATIONAL_PROCESS_EVIDENCE-0123,SHA-AIR,Enterprise Architecture: Maintenance analytics,"Enterprise Architecture says Maintenance analytics is promising, but vendor is not decision-grade until AWS airline data lakehouse evidence closes: safety and reliability controls need accountable review. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",18_operational_process_evidence,SHA-SA07-INT-EVID-0123,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,
skyharbor-air,SHA-SA07-18_OPERATIONAL_PROCESS_EVIDENCE-0124,SHA-AIR,Enterprise Architecture: Baggage disruption analytics,"Enterprise Architecture says Baggage disruption analytics is promising, but platform is not decision-grade until Baggage tracking and claims platform evidence closes: root-cause workflow evidence is missing. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",18_operational_process_evidence,SHA-SA07-INT-EVID-0124,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,
skyharbor-air,SHA-SA07-18_OPERATIONAL_PROCESS_EVIDENCE-0125,SHA-AIR,Enterprise Architecture: AMS/IMS sourcing readiness,"Enterprise Architecture says AMS/IMS sourcing readiness is promising, but data is not decision-grade until ServiceNow ITSM and CMDB evidence closes: SLA commitments are not consistently mapped to business criticality. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",18_operational_process_evidence,SHA-SA07-INT-EVID-0125,candidate,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,
skyharbor-air,SHA-SA07-18_OPERATIONAL_PROCESS_EVIDENCE-0126,SHA-AIR,Enterprise Architecture: Existing managed-services contract optimization,"Enterprise Architecture says Existing managed-services contract optimization is promising, but modernization is not decision-grade until ServiceNow ITSM and CMDB evidence closes: chronic SLA misses need business-impact linkage. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",18_operational_process_evidence,SHA-SA07-INT-EVID-0126,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,
skyharbor-air,SHA-SA07-18_OPERATIONAL_PROCESS_EVIDENCE-0127,SHA-AIR,Enterprise Architecture: IROPS decision support,"Enterprise Architecture says IROPS decision support is promising, but AI readiness is not decision-grade until Passenger service and reservations platform evidence closes: customer recovery policy constraints need governance. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",18_operational_process_evidence,SHA-SA07-INT-EVID-0127,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,
