application_id,application_name,domain,primary_business_owner,technical_owner_team,platform_type,hosting_model,environment,criticality,annual_run_cost_usd,users_or_entities_supported,integration_count,data_classification,modernization_state,evidence_id,source_file,source_row,value_source
FIRSTCAPITAL-APP-0220,Temenos Interest Engine 3,core_banking,Head of Consumer Banking,Core Banking Platforms,custom,private_cloud,production,medium,20800000,1390264,17,confidential_pci,rehost,FC-EVID-006,family-2-technology-estate/F05_applications-systems.csv,221,tenant_file
FIRSTCAPITAL-APP-0221,Temenos Branch Teller 3,core_banking,Head of Consumer Banking,"Risk, Treasury & Finance Systems",package,azure_cloud,production,critical,20600000,2258694,19,confidential_pci,optimize,FC-EVID-030,family-2-technology-estate/F05_applications-systems.csv,222,tenant_file
FIRSTCAPITAL-APP-0222,Temenos Core Deposits 4,core_banking,Head of Consumer Banking,Integration & API Platform,package,vendor_hosted,production,high,8600000,3810829,13,confidential_pci,invest,FC-EVID-037,family-2-technology-estate/F05_applications-systems.csv,223,tenant_file
FIRSTCAPITAL-APP-0223,FIS Loan Servicing 4,core_banking,Head of Consumer Banking,Data Platform & AI Engineering,custom,on_prem_mainframe,production,critical,3800000,4198664,19,internal,invest,FC-EVID-004,family-2-technology-estate/F05_applications-systems.csv,224,tenant_file
FIRSTCAPITAL-APP-0224,Temenos GL Posting Engine 4,core_banking,Head of Consumer Banking,Core Banking Platforms,package,on_prem_mainframe,production,critical,4000000,8175212,10,confidential_pii,rehost,FC-EVID-010,family-2-technology-estate/F05_applications-systems.csv,225,tenant_file
FIRSTCAPITAL-APP-0225,Thought Machine Account Master 4,core_banking,Head of Consumer Banking,Core Banking Platforms,package,on_prem_mainframe,production,medium,6900000,3503760,23,confidential_pii,retire_candidate,FC-EVID-014,family-2-technology-estate/F05_applications-systems.csv,226,tenant_file
FIRSTCAPITAL-APP-0226,Fiserv Statements 4,core_banking,Head of Consumer Banking,Core Banking Platforms,package,vendor_hosted,staging,critical,11100000,5236220,9,confidential_pci,invest,FC-EVID-010,family-2-technology-estate/F05_applications-systems.csv,227,tenant_file
FIRSTCAPITAL-APP-0227,Visa DPS Card Authorization,cards,Head of Cards & Payments,Developer Experience & DevSecOps,package,aws_cloud,production,critical,16400000,8284032,2,internal,invest,FC-EVID-030,family-2-technology-estate/F05_applications-systems.csv,228,tenant_file
FIRSTCAPITAL-APP-0228,Visa DPS Card Issuance,cards,Head of Cards & Payments,"Cyber, Privacy & Resilience",package,vendor_hosted,staging,medium,12500000,2055064,3,internal,optimize,FC-EVID-032,family-2-technology-estate/F05_applications-systems.csv,229,tenant_file
FIRSTCAPITAL-APP-0229,Mastercard Rewards Engine,cards,Head of Cards & Payments,AI Governance & Model Risk Tech,package,vendor_hosted,production,medium,20600000,2475094,21,internal,extend_to_cloud,FC-EVID-002,family-2-technology-estate/F05_applications-systems.csv,230,tenant_file
FIRSTCAPITAL-APP-0230,Visa DPS Statement & Billing,cards,Head of Cards & Payments,Integration & API Platform,package,on_prem_mainframe,production,critical,18800000,7534565,11,restricted_nonpublic,rehost,FC-EVID-035,family-2-technology-estate/F05_applications-systems.csv,231,tenant_file
FIRSTCAPITAL-APP-0231,TSYS Tokenization Vault,cards,Head of Cards & Payments,Core Banking Platforms,custom,aws_cloud,staging,critical,14900000,2217420,7,confidential_pii,retire_candidate,FC-EVID-039,family-2-technology-estate/F05_applications-systems.csv,232,tenant_file
FIRSTCAPITAL-APP-0232,Marqeta Dispute Manager,cards,Head of Cards & Payments,Cards & Payments Technology,custom,aws_cloud,production,medium,4300000,627455,22,confidential_pci,optimize,FC-EVID-033,family-2-technology-estate/F05_applications-systems.csv,233,tenant_file
FIRSTCAPITAL-APP-0233,Visa DPS Card Authorization 2,cards,Head of Cards & Payments,Cloud & Infrastructure,package,azure_cloud,staging,high,3800000,690523,12,internal,extend_to_cloud,FC-EVID-025,family-2-technology-estate/F05_applications-systems.csv,234,tenant_file
FIRSTCAPITAL-APP-0234,Mastercard Card Issuance 2,cards,Head of Cards & Payments,AI Governance & Model Risk Tech,package,aws_cloud,staging,high,2800000,4568798,18,confidential_pci,invest,FC-EVID-024,family-2-technology-estate/F05_applications-systems.csv,235,tenant_file
FIRSTCAPITAL-APP-0235,Mastercard Rewards Engine 2,cards,Head of Cards & Payments,Financial Crimes Technology,custom,on_prem_mainframe,production,critical,21100000,2479673,16,confidential_pii,optimize,FC-EVID-012,family-2-technology-estate/F05_applications-systems.csv,236,tenant_file
FIRSTCAPITAL-APP-0236,Visa DPS Statement & Billing 2,cards,Head of Cards & Payments,Cards & Payments Technology,package,aws_cloud,production,critical,2100000,2645398,2,internal,retire_candidate,FC-EVID-006,family-2-technology-estate/F05_applications-systems.csv,237,tenant_file
FIRSTCAPITAL-APP-0237,Marqeta Tokenization Vault 2,cards,Head of Cards & Payments,AI Governance & Model Risk Tech,package,vendor_hosted,production,medium,1600000,328650,22,confidential_pci,optimize,FC-EVID-036,family-2-technology-estate/F05_applications-systems.csv,238,tenant_file
FIRSTCAPITAL-APP-0238,Mastercard Dispute Manager 2,cards,Head of Cards & Payments,Cards & Payments Technology,package,private_cloud,production,critical,12800000,863086,6,restricted_nonpublic,optimize,FC-EVID-012,family-2-technology-estate/F05_applications-systems.csv,239,tenant_file
FIRSTCAPITAL-APP-0239,Marqeta Card Authorization 3,cards,Head of Cards & Payments,Data Platform & AI Engineering,package,vendor_hosted,production,medium,9200000,412859,19,confidential_pii,retire_candidate,FC-EVID-016,family-2-technology-estate/F05_applications-systems.csv,240,tenant_file
FIRSTCAPITAL-APP-0240,Marqeta Card Issuance 3,cards,Head of Cards & Payments,Financial Crimes Technology,package,azure_cloud,production,critical,10800000,4312369,23,confidential_pci,invest,FC-EVID-019,family-2-technology-estate/F05_applications-systems.csv,241,tenant_file
FIRSTCAPITAL-APP-0241,Mastercard Rewards Engine 3,cards,Head of Cards & Payments,Data Platform & AI Engineering,package,vendor_hosted,staging,critical,15500000,4786513,21,confidential_pci,extend_to_cloud,FC-EVID-028,family-2-technology-estate/F05_applications-systems.csv,242,tenant_file
FIRSTCAPITAL-APP-0242,Marqeta Statement & Billing 3,cards,Head of Cards & Payments,"Cyber, Privacy & Resilience",package,private_cloud,staging,high,4400000,4324456,9,confidential_pci,retire_candidate,FC-EVID-021,family-2-technology-estate/F05_applications-systems.csv,243,tenant_file
FIRSTCAPITAL-APP-0243,TSYS Tokenization Vault 3,cards,Head of Cards & Payments,"Risk, Treasury & Finance Systems",package,on_prem_mainframe,production,critical,11100000,7771888,17,internal,rehost,FC-EVID-031,family-2-technology-estate/F05_applications-systems.csv,244,tenant_file
FIRSTCAPITAL-APP-0244,Marqeta Dispute Manager 3,cards,Head of Cards & Payments,Cards & Payments Technology,custom,azure_cloud,production,high,19100000,5636050,17,confidential_pci,retire_candidate,FC-EVID-023,family-2-technology-estate/F05_applications-systems.csv,245,tenant_file
FIRSTCAPITAL-APP-0245,TSYS Card Authorization 4,cards,Head of Cards & Payments,Developer Experience & DevSecOps,package,aws_cloud,staging,high,21100000,5406008,21,confidential_pci,retire_candidate,FC-EVID-026,family-2-technology-estate/F05_applications-systems.csv,246,tenant_file
FIRSTCAPITAL-APP-0246,TSYS Card Issuance 4,cards,Head of Cards & Payments,AI Governance & Model Risk Tech,package,private_cloud,production,medium,21600000,8317148,11,confidential_pii,rehost,FC-EVID-005,family-2-technology-estate/F05_applications-systems.csv,247,tenant_file
FIRSTCAPITAL-APP-0247,Marqeta Rewards Engine 4,cards,Head of Cards & Payments,Core Banking Platforms,custom,aws_cloud,production,high,4300000,886504,8,confidential_pci,invest,FC-EVID-023,family-2-technology-estate/F05_applications-systems.csv,248,tenant_file
FIRSTCAPITAL-APP-0248,Visa DPS Statement & Billing 4,cards,Head of Cards & Payments,AI Governance & Model Risk Tech,package,on_prem_mainframe,production,medium,15800000,3125148,13,internal,extend_to_cloud,FC-EVID-029,family-2-technology-estate/F05_applications-systems.csv,249,tenant_file
FIRSTCAPITAL-APP-0249,The Clearing House ACH Engine,payments,Head of Cards & Payments,Cloud & Infrastructure,package,aws_cloud,production,medium,19300000,6119159,21,internal,rehost,FC-EVID-002,family-2-technology-estate/F05_applications-systems.csv,250,tenant_file
FIRSTCAPITAL-APP-0250,The Clearing House Wire Platform,payments,Head of Cards & Payments,Cloud & Infrastructure,package,on_prem_mainframe,staging,high,21900000,3753538,2,restricted_nonpublic,retire_candidate,FC-EVID-007,family-2-technology-estate/F05_applications-systems.csv,251,tenant_file
FIRSTCAPITAL-APP-0251,FedNow RTP/FedNow Gateway,payments,Head of Cards & Payments,Integration & API Platform,package,azure_cloud,production,critical,10800000,7942999,14,confidential_pci,invest,FC-EVID-036,family-2-technology-estate/F05_applications-systems.csv,252,tenant_file
FIRSTCAPITAL-APP-0252,ACI Worldwide ISO 20022 Hub,payments,Head of Cards & Payments,"Risk, Treasury & Finance Systems",package,aws_cloud,production,critical,7400000,1279050,3,restricted_nonpublic,extend_to_cloud,FC-EVID-031,family-2-technology-estate/F05_applications-systems.csv,253,tenant_file
FIRSTCAPITAL-APP-0253,Volante Bill Pay,payments,Head of Cards & Payments,Channels & Digital Engineering,package,azure_cloud,production,high,14500000,4386983,5,confidential_pii,extend_to_cloud,FC-EVID-001,family-2-technology-estate/F05_applications-systems.csv,254,tenant_file
FIRSTCAPITAL-APP-0254,FedNow Zelle Connector,payments,Head of Cards & Payments,Cards & Payments Technology,custom,azure_cloud,staging,high,14400000,420237,6,restricted_nonpublic,extend_to_cloud,FC-EVID-040,family-2-technology-estate/F05_applications-systems.csv,255,tenant_file
FIRSTCAPITAL-APP-0255,ACI Worldwide SWIFT Gateway,payments,Head of Cards & Payments,Cards & Payments Technology,package,azure_cloud,production,critical,10900000,527352,13,restricted_nonpublic,extend_to_cloud,FC-EVID-002,family-2-technology-estate/F05_applications-systems.csv,256,tenant_file
FIRSTCAPITAL-APP-0256,ACI Worldwide ACH Engine 2,payments,Head of Cards & Payments,Integration & API Platform,package,vendor_hosted,production,critical,6200000,3201906,22,internal,optimize,FC-EVID-024,family-2-technology-estate/F05_applications-systems.csv,257,tenant_file
FIRSTCAPITAL-APP-0257,ACI Worldwide Wire Platform 2,payments,Head of Cards & Payments,ServiceNow & IT Operations,package,on_prem_mainframe,production,critical,17400000,5030896,6,internal,optimize,FC-EVID-004,family-2-technology-estate/F05_applications-systems.csv,258,tenant_file
FIRSTCAPITAL-APP-0258,Volante RTP/FedNow Gateway 2,payments,Head of Cards & Payments,Developer Experience & DevSecOps,custom,on_prem_mainframe,production,high,8400000,8006089,13,restricted_nonpublic,invest,FC-EVID-018,family-2-technology-estate/F05_applications-systems.csv,259,tenant_file
FIRSTCAPITAL-APP-0259,The Clearing House ISO 20022 Hub 2,payments,Head of Cards & Payments,AI Governance & Model Risk Tech,package,private_cloud,production,high,15200000,7536092,6,confidential_pii,optimize,FC-EVID-002,family-2-technology-estate/F05_applications-systems.csv,260,tenant_file
FIRSTCAPITAL-APP-0260,Volante Bill Pay 2,payments,Head of Cards & Payments,Cards & Payments Technology,custom,on_prem_mainframe,production,medium,21900000,5663166,16,restricted_nonpublic,extend_to_cloud,FC-EVID-007,family-2-technology-estate/F05_applications-systems.csv,261,tenant_file
