tenant_key,client_display_name,v6_contract_version,business_object_family,record_id,record_name,source_system,source_owner,source_basis,source_file,source_row_number,as_of_date,period_start,period_end,refresh_frequency,confidence,synthetic_demo_flag,data_sensitivity,required_for_surfaces,allowed_answer_types,not_allowed_claims,known_gaps,created_at,updated_at,data_asset_id,data_asset_name,data_owner,system_of_record,lineage,consumers,quality_score,governance_status
meridian-health,Healthcare Demo,v6.0,data_asset_integration,meridian-health-data_asset_integration-2,Clinical operations data product,v4_synthetic_pack,Chief Data Officer,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,2,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-DATA-001,Longitudinal patient/member gold record,Chief Data Officer,Epic EHR,Epic EHR -> integration layer -> governed analytics consumption,Operations leadership; Finance; Technology; AI governance,58,Certified
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MER-INT-0068,Revenue cycle data product,v4_synthetic_pack,Data Platform Migration Office,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,69,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-INT-0068,Informatica PowerCenter,Data Platform Migration Office,Informatica PowerCenter,Informatica PowerCenter,Tableau Server,0.73,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MER-INT-0069,Care management data product,v4_synthetic_pack,Data Platform Migration Office,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,70,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-INT-0069,Databricks AWS Lakehouse,Data Platform Migration Office,Databricks AWS Lakehouse,Databricks AWS Lakehouse,Workday Financials,0.94,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MER-INT-0070,Claims intelligence data product,v4_synthetic_pack,Data Platform Migration Office,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,71,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-INT-0070,MuleSoft API analytics,Data Platform Migration Office,MuleSoft API analytics,MuleSoft API analytics,Okta IAM,1.15,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MER-INT-0071,Patient access data product,v4_synthetic_pack,"Finance, ERP and Reporting",synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,72,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-INT-0071,BlackLine close,"Finance, ERP and Reporting",BlackLine close,BlackLine close,Meridian regional workflow app 59,1.36,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MER-INT-0072,Clinical data governance data product,v4_synthetic_pack,"Finance, ERP and Reporting",synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,73,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-INT-0072,Adaptive planning,"Finance, ERP and Reporting",Adaptive planning,Adaptive planning,Meridian regional workflow app 67,0.31,claim_traceability_missing_between_edit_and_payment
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MER-INT-0073,Clinical operations data product,v4_synthetic_pack,"Security, Privacy and Resilience",synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,74,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-INT-0073,Palo Alto Prisma,"Security, Privacy and Resilience",Palo Alto Prisma,Palo Alto Prisma,Meridian regional workflow app 75,0.52,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MER-INT-0074,Revenue cycle data product,v4_synthetic_pack,"Security, Privacy and Resilience",synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,75,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-INT-0074,BigID discovery,"Security, Privacy and Resilience",BigID discovery,BigID discovery,Meridian regional workflow app 83,0.73,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MER-INT-0075,Care management data product,v4_synthetic_pack,Meridian platform services,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,76,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-INT-0075,Meridian regional workflow app 62,Meridian platform services,Meridian regional workflow app 62,Meridian regional workflow app 62,Meridian regional workflow app 91,0.94,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MER-INT-0076,Claims intelligence data product,v4_synthetic_pack,Meridian platform services,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,77,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-INT-0076,Meridian regional workflow app 66,Meridian platform services,Meridian regional workflow app 66,Meridian regional workflow app 66,Epic Cogito,1.15,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MER-INT-0077,Patient access data product,v4_synthetic_pack,Meridian platform services,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,78,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-INT-0077,Meridian regional workflow app 70,Meridian platform services,Meridian regional workflow app 70,Meridian regional workflow app 70,QNXT Medicare Advantage,1.36,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MER-INT-0078,Clinical data governance data product,v4_synthetic_pack,Meridian platform services,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,79,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-INT-0078,Meridian regional workflow app 74,Meridian platform services,Meridian regional workflow app 74,Meridian regional workflow app 74,Genesys Cloud CX,0.31,claim_traceability_missing_between_edit_and_payment
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MER-INT-0079,Clinical operations data product,v4_synthetic_pack,"Security, Privacy and Resilience",synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,80,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-INT-0079,Palo Alto Prisma,"Security, Privacy and Resilience",Palo Alto Prisma,Palo Alto Prisma,Epic Cogito,0.63,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MER-INT-0080,Revenue cycle data product,v4_synthetic_pack,"Security, Privacy and Resilience",synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,81,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-INT-0080,BigID discovery,"Security, Privacy and Resilience",BigID discovery,BigID discovery,QNXT Medicare Advantage,0.84,batch_lineage_not_ready_for_ai
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MER-INT-0081,Care management data product,v4_synthetic_pack,Meridian platform services,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,82,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-INT-0081,Meridian regional workflow app 62,Meridian platform services,Meridian regional workflow app 62,Meridian regional workflow app 62,Genesys Cloud CX,1.05,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MER-INT-0082,Claims intelligence data product,v4_synthetic_pack,Meridian platform services,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,83,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-INT-0082,Meridian regional workflow app 66,Meridian platform services,Meridian regional workflow app 66,Meridian regional workflow app 66,Oracle EDW clinical mart,1.26,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MER-INT-0083,Patient access data product,v4_synthetic_pack,Meridian platform services,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,84,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-INT-0083,Meridian regional workflow app 70,Meridian platform services,Meridian regional workflow app 70,Meridian regional workflow app 70,Unity Catalog,1.47,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MER-INT-0084,Clinical data governance data product,v4_synthetic_pack,Meridian platform services,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,85,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-INT-0084,Meridian regional workflow app 74,Meridian platform services,Meridian regional workflow app 74,Meridian regional workflow app 74,Coupa procurement,0.42,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MER-INT-0085,Clinical operations data product,v4_synthetic_pack,Meridian platform services,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,86,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-INT-0085,Meridian regional workflow app 78,Meridian platform services,Meridian regional workflow app 78,Meridian regional workflow app 78,Splunk Cloud,0.63,batch_lineage_not_ready_for_ai
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MER-INT-0086,Revenue cycle data product,v4_synthetic_pack,Meridian platform services,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,87,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-INT-0086,Meridian regional workflow app 82,Meridian platform services,Meridian regional workflow app 82,Meridian regional workflow app 82,Meridian regional workflow app 63,0.84,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MER-INT-0087,Care management data product,v4_synthetic_pack,Meridian platform services,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,88,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-INT-0087,Meridian regional workflow app 86,Meridian platform services,Meridian regional workflow app 86,Meridian regional workflow app 86,Meridian regional workflow app 71,1.05,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MER-INT-0088,Claims intelligence data product,v4_synthetic_pack,Meridian platform services,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,89,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-INT-0088,Meridian regional workflow app 90,Meridian platform services,Meridian regional workflow app 90,Meridian regional workflow app 90,Meridian regional workflow app 79,1.26,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MER-INT-0089,Patient access data product,v4_synthetic_pack,Epic and Clinical Systems,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,90,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-INT-0089,Epic MyChart,Epic and Clinical Systems,Epic MyChart,Epic MyChart,Meridian regional workflow app 87,1.47,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MER-INT-0090,Clinical data governance data product,v4_synthetic_pack,Epic and Clinical Systems,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,91,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-INT-0090,Epic Healthy Planet,Epic and Clinical Systems,Epic Healthy Planet,Epic Healthy Planet,Epic Cadence,0.42,batch_lineage_not_ready_for_ai
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MER-INT-0091,Clinical operations data product,v4_synthetic_pack,Epic and Clinical Systems,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,92,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-INT-0091,Epic Cosmos connector,Epic and Clinical Systems,Epic Cosmos connector,Epic Cosmos connector,Epic Beaker,0.63,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MER-INT-0092,Revenue cycle data product,v4_synthetic_pack,Health Plan Core and Claims Platforms,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,93,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-INT-0092,Facets legacy claims,Health Plan Core and Claims Platforms,Facets legacy claims,Facets legacy claims,MHK quality platform,0.84,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MER-INT-0093,Care management data product,v4_synthetic_pack,Health Plan Core and Claims Platforms,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,94,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-INT-0093,InterQual authorization,Health Plan Core and Claims Platforms,InterQual authorization,InterQual authorization,NICE call recording,1.05,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MER-INT-0094,Claims intelligence data product,v4_synthetic_pack,Health Plan Core and Claims Platforms,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,95,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-INT-0094,Availity provider portal,Health Plan Core and Claims Platforms,Availity provider portal,Availity provider portal,Tableau Server,1.26,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MER-INT-0095,Patient access data product,v4_synthetic_pack,Contact Center and CRM Platforms,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,96,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-INT-0095,Verint workforce management,Contact Center and CRM Platforms,Verint workforce management,Verint workforce management,Workday Financials,1.47,batch_lineage_not_ready_for_ai
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MER-INT-0096,Clinical data governance data product,v4_synthetic_pack,Contact Center and CRM Platforms,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,97,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-INT-0096,Luma Health scheduling,Contact Center and CRM Platforms,Luma Health scheduling,Luma Health scheduling,Okta IAM,0.42,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MER-INT-0097,Clinical operations data product,v4_synthetic_pack,Health Plan Core and Claims Platforms,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,98,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-INT-0097,TriZetto provider pricing,Health Plan Core and Claims Platforms,TriZetto provider pricing,TriZetto provider pricing,Collibra catalog,0.37,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MER-INT-0098,Revenue cycle data product,v4_synthetic_pack,Health Plan Core and Claims Platforms,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,99,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-INT-0098,Optum payment integrity,Health Plan Core and Claims Platforms,Optum payment integrity,Optum payment integrity,ServiceNow SPM,0.58,real_time_identity_resolution_gap
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MER-INT-0099,Care management data product,v4_synthetic_pack,Contact Center and CRM Platforms,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,100,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-INT-0099,Salesforce Health Cloud,Contact Center and CRM Platforms,Salesforce Health Cloud,Salesforce Health Cloud,ServiceNow IRM,0.79,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MER-INT-0100,Claims intelligence data product,v4_synthetic_pack,Contact Center and CRM Platforms,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,101,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-INT-0100,Sprinklr digital service,Contact Center and CRM Platforms,Sprinklr digital service,Sprinklr digital service,Meridian regional workflow app 65,1.00,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MER-INT-0101,Patient access data product,v4_synthetic_pack,Data Platform Migration Office,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,102,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-INT-0101,Teradata claims mart,Data Platform Migration Office,Teradata claims mart,Teradata claims mart,Meridian regional workflow app 73,1.21,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MER-INT-0102,Clinical data governance data product,v4_synthetic_pack,Data Platform Migration Office,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,103,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-INT-0102,BusinessObjects,Data Platform Migration Office,BusinessObjects,BusinessObjects,Meridian regional workflow app 81,0.16,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MER-INT-0103,Clinical operations data product,v4_synthetic_pack,Data Platform Migration Office,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,104,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-INT-0103,dbt semantic layer,Data Platform Migration Office,dbt semantic layer,dbt semantic layer,Meridian regional workflow app 89,0.37,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MER-INT-0104,Revenue cycle data product,v4_synthetic_pack,"Finance, ERP and Reporting",synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,105,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-INT-0104,Workday HCM,"Finance, ERP and Reporting",Workday HCM,Workday HCM,Epic Resolute HB,0.58,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MER-INT-0105,Care management data product,v4_synthetic_pack,"Finance, ERP and Reporting",synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,106,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-INT-0105,Kyriba treasury,"Finance, ERP and Reporting",Kyriba treasury,Kyriba treasury,HealthRules Payor,0.79,real_time_identity_resolution_gap
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MER-INT-0106,Claims intelligence data product,v4_synthetic_pack,"Security, Privacy and Resilience",synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,107,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-INT-0106,CrowdStrike Falcon,"Security, Privacy and Resilience",CrowdStrike Falcon,CrowdStrike Falcon,Change Healthcare EDI gateway,1.00,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MER-INT-0107,Patient access data product,v4_synthetic_pack,"Security, Privacy and Resilience",synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,108,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-INT-0107,Proofpoint,"Security, Privacy and Resilience",Proofpoint,Proofpoint,Medallia experience signals,1.21,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MER-INT-0108,Clinical data governance data product,v4_synthetic_pack,Meridian platform services,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,109,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-INT-0108,Meridian regional workflow app 60,Meridian platform services,Meridian regional workflow app 60,Meridian regional workflow app 60,SAS Grid,0.16,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MER-INT-0109,Clinical operations data product,v4_synthetic_pack,Meridian platform services,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,110,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-INT-0109,Meridian regional workflow app 64,Meridian platform services,Meridian regional workflow app 64,Meridian regional workflow app 64,Oracle Hyperion Planning,0.37,none_reported
