tenantKey,path,matchType,artifactFamily,layer,eligibility,recommendedAction,reason,sizeBytes,sha256
meridian-health,scripts/source/fixtures/meridian-source-5-contract-layer-cube-proof-20260811/documents/DOC-MER-CTR-SC-BPO-001-SLA-SCHEDULE_PROCUREHEALTH-SERVICES-LLC_SYNTHETIC.md,path,script-or-loader,tooling,execution-path-risk,confirm-script-respects-registry-and-layer-boundaries,Scripts may create or consume tenant context and need governance review.,1057,abb118843ce015ba53acb050fb6961757ae500077ef2f8f63bb4ec9746cb1bca
meridian-health,scripts/source/fixtures/meridian-source-5-contract-layer-cube-proof-20260811/documents/DOC-MER-CTR-SC-BPO-001-SOW-CORE_PROCUREHEALTH-SERVICES-LLC_SYNTHETIC.md,path,script-or-loader,tooling,execution-path-risk,confirm-script-respects-registry-and-layer-boundaries,Scripts may create or consume tenant context and need governance review.,1094,1da2ee4bb9d338364097691f8061f8ad0a8ae6298a6103310bd63bbe83c542e7
meridian-health,scripts/source/fixtures/meridian-source-5-contract-layer-cube-proof-20260811/documents/DOC-MER-CTR-SC-BPO-001-SOW-OPERATIONS_PROCUREHEALTH-SERVICES-LLC_SYNTHETIC.md,path,script-or-loader,tooling,execution-path-risk,confirm-script-respects-registry-and-layer-boundaries,Scripts may create or consume tenant context and need governance review.,955,6c0915daddaf3913f19f8329bd20ba5aa6c3ed4189baa886e198781e6e99b2ca
meridian-health,scripts/source/fixtures/meridian-source-5-contract-layer-cube-proof-20260811/documents/DOC-MER-CTR-SC-BPO-001-TRANSITION-PLAN_PROCUREHEALTH-SERVICES-LLC_SYNTHETIC.md,path,script-or-loader,tooling,execution-path-risk,confirm-script-respects-registry-and-layer-boundaries,Scripts may create or consume tenant context and need governance review.,928,a03508a942fb313dcb5a783d2991e4e9a97c973e41364d10c1990d9b2fe96d05
meridian-health,scripts/source/fixtures/meridian-source-5-contract-layer-cube-proof-20260811/documents/DOC-MER-CTR-SSO-BPO-001-AMEND-001_HELIX-SHARED-SERVICES-GROUP_SYNTHETIC.md,path,script-or-loader,tooling,execution-path-risk,confirm-script-respects-registry-and-layer-boundaries,Scripts may create or consume tenant context and need governance review.,960,ddd24285ff84d86c1d921c4ba9ac8a47c8408c3736abb1a7296755e8263de76a
meridian-health,scripts/source/fixtures/meridian-source-5-contract-layer-cube-proof-20260811/documents/DOC-MER-CTR-SSO-BPO-001-AMEND-002_HELIX-SHARED-SERVICES-GROUP_SYNTHETIC.md,path,script-or-loader,tooling,execution-path-risk,confirm-script-respects-registry-and-layer-boundaries,Scripts may create or consume tenant context and need governance review.,950,53f7b81a4879c7fa3b3e28f0545f3ebf4fe4ee2deba1ffe157ceecc10de89543
meridian-health,scripts/source/fixtures/meridian-source-5-contract-layer-cube-proof-20260811/documents/DOC-MER-CTR-SSO-BPO-001-MSA_HELIX-SHARED-SERVICES-GROUP_SYNTHETIC.md,path,script-or-loader,tooling,execution-path-risk,confirm-script-respects-registry-and-layer-boundaries,Scripts may create or consume tenant context and need governance review.,1319,84857601552841e138c514e435bf0627d62b68e81aa3ffd1ad8d05368f44b48b
meridian-health,scripts/source/fixtures/meridian-source-5-contract-layer-cube-proof-20260811/documents/DOC-MER-CTR-SSO-BPO-001-NOTICE-RENEWAL_HELIX-SHARED-SERVICES-GROUP_SYNTHETIC.md,path,script-or-loader,tooling,execution-path-risk,confirm-script-respects-registry-and-layer-boundaries,Scripts may create or consume tenant context and need governance review.,903,1f73f8c86091d52d6b3461fd8b4cd0ce5e501b97ba8365c09de1a27b0c4ddecf
meridian-health,scripts/source/fixtures/meridian-source-5-contract-layer-cube-proof-20260811/documents/DOC-MER-CTR-SSO-BPO-001-PRICING-EXHIBIT_HELIX-SHARED-SERVICES-GROUP_SYNTHETIC.md,path,script-or-loader,tooling,execution-path-risk,confirm-script-respects-registry-and-layer-boundaries,Scripts may create or consume tenant context and need governance review.,1001,8d0a8fe198af9885a86211020f70a285238f82bd261f6aedec3cb5406b677091
meridian-health,scripts/source/fixtures/meridian-source-5-contract-layer-cube-proof-20260811/documents/DOC-MER-CTR-SSO-BPO-001-SECURITY-CONTROL_HELIX-SHARED-SERVICES-GROUP_SYNTHETIC.md,path,script-or-loader,tooling,execution-path-risk,confirm-script-respects-registry-and-layer-boundaries,Scripts may create or consume tenant context and need governance review.,982,1307257a67783a1bd19c059cb0d0751c00841101b3c11fbff737063b94e6c5f1
meridian-health,scripts/source/fixtures/meridian-source-5-contract-layer-cube-proof-20260811/documents/DOC-MER-CTR-SSO-BPO-001-SIDE-LETTER_HELIX-SHARED-SERVICES-GROUP_SYNTHETIC.md,path,script-or-loader,tooling,execution-path-risk,confirm-script-respects-registry-and-layer-boundaries,Scripts may create or consume tenant context and need governance review.,947,4a41aaad38fa4aff0769252b6118262da399da5aadced04478660af9a75033b2
meridian-health,scripts/source/fixtures/meridian-source-5-contract-layer-cube-proof-20260811/documents/DOC-MER-CTR-SSO-BPO-001-SLA-SCHEDULE_HELIX-SHARED-SERVICES-GROUP_SYNTHETIC.md,path,script-or-loader,tooling,execution-path-risk,confirm-script-respects-registry-and-layer-boundaries,Scripts may create or consume tenant context and need governance review.,1078,ec56425e4fdd4a054b8111437352f50ac8bb73cd6f102b236f05e07392af8653
meridian-health,scripts/source/fixtures/meridian-source-5-contract-layer-cube-proof-20260811/documents/DOC-MER-CTR-SSO-BPO-001-SOW-CORE_HELIX-SHARED-SERVICES-GROUP_SYNTHETIC.md,path,script-or-loader,tooling,execution-path-risk,confirm-script-respects-registry-and-layer-boundaries,Scripts may create or consume tenant context and need governance review.,1118,3d420ba26bd738503558f37d54070a503124aeecb26a11aa18304422cd030aec
meridian-health,scripts/source/fixtures/meridian-source-5-contract-layer-cube-proof-20260811/documents/DOC-MER-CTR-SSO-BPO-001-SOW-OPERATIONS_HELIX-SHARED-SERVICES-GROUP_SYNTHETIC.md,path,script-or-loader,tooling,execution-path-risk,confirm-script-respects-registry-and-layer-boundaries,Scripts may create or consume tenant context and need governance review.,967,24ce0254e7bd263ca2d691b5be4165e7a6fb9af4838bf12058293734d895cb1a
meridian-health,scripts/source/fixtures/meridian-source-5-contract-layer-cube-proof-20260811/documents/DOC-MER-CTR-SSO-BPO-001-TRANSITION-PLAN_HELIX-SHARED-SERVICES-GROUP_SYNTHETIC.md,path,script-or-loader,tooling,execution-path-risk,confirm-script-respects-registry-and-layer-boundaries,Scripts may create or consume tenant context and need governance review.,933,efc61ec687e23ab25dcffdac95a5c4fe6c6e286eaa9912544b261da4b6063cbf
meridian-health,scripts/source/fixtures/meridian-source-5-contract-layer-cube-proof-20260811/layer2_adapter_outputs/adapter_contract_outputs.csv,path,offline-proof-layer2,L2-source-adapter-proof,offline-proof,regenerate-from-approved-intake,Layer 2 proof output is disposable and re-runnable.,2060,cf381fc038fc6a2b59914783d8752074de6a639b4395027f6149ca20c3afb766
meridian-health,scripts/source/fixtures/meridian-source-5-contract-layer-cube-proof-20260811/layer3_canonical/canonical_calculation_outputs.csv,path,offline-proof-layer3,L3-canonical-proof,offline-proof,compare-with-new-canonical-build,Canonical proof artifacts need reconciliation before reuse.,3467,d37bdb2dfb62213f376f31eb49c668a629382b9fd47ac089f676d719401af00b
meridian-health,scripts/source/fixtures/meridian-source-5-contract-layer-cube-proof-20260811/layer3_canonical/canonical_contracts.csv,path,offline-proof-layer3,L3-canonical-proof,offline-proof,compare-with-new-canonical-build,Canonical proof artifacts need reconciliation before reuse.,1391,773f885db4b84823a7c427fa68a56208af5ae71f4caf954336a73ad85d80a566
meridian-health,scripts/source/fixtures/meridian-source-5-contract-layer-cube-proof-20260811/layer3_canonical/canonical_evidence.csv,path,offline-proof-layer3,L3-canonical-proof,offline-proof,compare-with-new-canonical-build,Canonical proof artifacts need reconciliation before reuse.,5120,655f347913c0d3f1d54ff28ce5f8629428b301560bde7137b2bd2f147e8fca99
meridian-health,scripts/source/fixtures/meridian-source-5-contract-layer-cube-proof-20260811/layer3_canonical/canonical_facts.csv,path,offline-proof-layer3,L3-canonical-proof,offline-proof,compare-with-new-canonical-build,Canonical proof artifacts need reconciliation before reuse.,4312,975b20beb96f911430dcd3745e236144d325acd61ab10f889d951f1465081e94
meridian-health,scripts/source/fixtures/meridian-source-5-contract-layer-cube-proof-20260811/layer3_canonical/canonical_suppliers.csv,path,offline-proof-layer3,L3-canonical-proof,offline-proof,compare-with-new-canonical-build,Canonical proof artifacts need reconciliation before reuse.,866,8813f399aba9c5a2379a053afa695ddb939a65ad238d47f9647de5b9af490e52
meridian-health,scripts/source/fixtures/meridian-source-5-contract-layer-cube-proof-20260811/layer4_source_read_models/source_contract360_case_rooms.csv,path,offline-proof-layer4,L4-product-projection-proof,product-projection,rebuild-from-new-canonical-package,Layer 4 projections are not source truth.,4902,a6be1beaed90bd0dbe5e2099229f0ed822098847e70dd77b2d72e0cef9ffab6c
meridian-health,scripts/source/fixtures/meridian-source-5-contract-layer-cube-proof-20260811/layer4_source_read_models/source_evidence_gates.csv,path,offline-proof-layer4,L4-product-projection-proof,product-projection,rebuild-from-new-canonical-package,Layer 4 projections are not source truth.,3934,b37d601ec193c9aa7d5b8f64d21342e92d25faa39bec923483fba7d00f89eca3
meridian-health,scripts/source/fixtures/meridian-source-5-contract-layer-cube-proof-20260811/layer4_source_read_models/source_opportunities_read_model.csv,path,offline-proof-layer4,L4-product-projection-proof,product-projection,rebuild-from-new-canonical-package,Layer 4 projections are not source truth.,4250,425fc99076973fe457b429a1b5b136f1f1697dc897f361ea1eaeca4bb35f22c5
meridian-health,scripts/source/fixtures/meridian-source-5-contract-layer-cube-proof-20260811/layer4_source_read_models/source_portfolio_read_model.csv,path,offline-proof-layer4,L4-product-projection-proof,product-projection,rebuild-from-new-canonical-package,Layer 4 projections are not source truth.,1331,52aca454a281c07e96555707789cac8b119d8c764f0becfa896cca36d2d7bac6
meridian-health,scripts/source/fixtures/meridian-source-5-contract-layer-cube-proof-20260811/layer4_tower_cube/tower_source_cube.csv,path,offline-proof-layer4,L4-product-projection-proof,product-projection,rebuild-from-new-canonical-package,Layer 4 projections are not source truth.,7725,ee8b721096bdb9354cad95ef1e6156a8efc428460655228c5a2cfde60de76c00
meridian-health,scripts/source/fixtures/meridian-source-5-contract-layer-cube-proof-20260811/layer4_vendor360_preview/vendor360_cpo_story.md,path,offline-proof-layer4,L4-product-projection-proof,product-projection,rebuild-from-new-canonical-package,Layer 4 projections are not source truth.,1669,be42367b8fcf504aa0b3a55264760ceb747d78ae2cf9af952bf4a499c53be2a9
meridian-health,scripts/source/fixtures/meridian-source-5-contract-layer-cube-proof-20260811/layer4_vendor360_preview/vendor360_extract_mapping.csv,path,offline-proof-layer4,L4-product-projection-proof,product-projection,rebuild-from-new-canonical-package,Layer 4 projections are not source truth.,6669,4134c6e24b5ddb106daadec9b10c9bc6b58ad8689f9660dc738b2ee89b828b1d
meridian-health,scripts/source/fixtures/meridian-source-5-contract-layer-cube-proof-20260811/layer4_vendor360_preview/vendor360_layer_mapping.csv,path,offline-proof-layer4,L4-product-projection-proof,product-projection,rebuild-from-new-canonical-package,Layer 4 projections are not source truth.,742,7f220ccd54068ed40cf1ce92d7dd83c7cfe4ec2aa53cd64aa51cf2f1c04bf9bb
meridian-health,scripts/source/fixtures/meridian-source-5-contract-layer-cube-proof-20260811/layer4_vendor360_preview/vendor360_mapping_story.html,path,offline-proof-layer4,L4-product-projection-proof,product-projection,rebuild-from-new-canonical-package,Layer 4 projections are not source truth.,14544,8712bdb7829267c14652052070ff8715a8e7a384200733f55d1e32ffece188d6
meridian-health,scripts/source/fixtures/meridian-source-5-contract-layer-cube-proof-20260811/layer4_vendor360_preview/vendor360_mapping_story.png,path,offline-proof-layer4,L4-product-projection-proof,product-projection,rebuild-from-new-canonical-package,Layer 4 projections are not source truth.,445559,c77afb99fdb50feb99f3b5e4574e7644f19444116ba8d41888e4299d2cb673ff
meridian-health,scripts/source/fixtures/meridian-source-5-contract-layer-cube-proof-20260811/layer4_vendor360_preview/vendor360_preview_validation.json,path,offline-proof-layer4,L4-product-projection-proof,product-projection,rebuild-from-new-canonical-package,Layer 4 projections are not source truth.,1202,46638bd09da3b2914b3503be7347f74509c6b76c2bc8c3c79775849c8a6a31a1
meridian-health,scripts/source/fixtures/meridian-source-5-contract-layer-cube-proof-20260811/layer4_vendor360_preview/vendor360_read_model.csv,path,offline-proof-layer4,L4-product-projection-proof,product-projection,rebuild-from-new-canonical-package,Layer 4 projections are not source truth.,2970,2fee6cd18dbf6002602f014a2417bb778c34884eca82979f0997263dfe28e0fc
meridian-health,scripts/source/fixtures/meridian-source-5-contract-layer-cube-proof-20260811/package_manifest.json,path,script-or-loader,tooling,execution-path-risk,confirm-script-respects-registry-and-layer-boundaries,Scripts may create or consume tenant context and need governance review.,23169,da3b357adf0073f9f68712786fe660b5e77688ea70abcb7bb335a0b8a24b2d98
meridian-health,scripts/source/fixtures/meridian-source-5-contract-layer-cube-proof-20260811/README.md,path,script-or-loader,tooling,execution-path-risk,confirm-script-respects-registry-and-layer-boundaries,Scripts may create or consume tenant context and need governance review.,3149,1abde74d99123829ebc2c9fbd9dc0a70248c60db896c548106b0a7e14cae12b8
meridian-health,scripts/source/fixtures/meridian-source-5-contract-layer-cube-proof-20260811/review/depth_review.csv,path,script-or-loader,tooling,execution-path-risk,confirm-script-respects-registry-and-layer-boundaries,Scripts may create or consume tenant context and need governance review.,23319,822d84526a3b36481c583fe4786ab8bda1ba66003f421c0ffcf187c17bf5bef5
meridian-health,scripts/source/fixtures/meridian-source-5-contract-layer-cube-proof-20260811/source_system_extracts/calculation_inputs.csv,path,offline-proof-layer1,L1-client-intake-proof,offline-proof,use-as-evidence-only-after-manifest-and-attestation-review,Layer 1 proof packages are useful evidence but not active truth.,14449,9b4c65a0bb12be63c31f78c32f6ee0814ea80ddceadf487234d393ee7cf5d71c
meridian-health,scripts/source/fixtures/meridian-source-5-contract-layer-cube-proof-20260811/source_system_extracts/calculation_outputs.csv,path,offline-proof-layer1,L1-client-intake-proof,offline-proof,use-as-evidence-only-after-manifest-and-attestation-review,Layer 1 proof packages are useful evidence but not active truth.,4836,b65af81dbdc0af99fed76b5851b8961c59c773c81bce8741988514f6781a0902
meridian-health,scripts/source/fixtures/meridian-source-5-contract-layer-cube-proof-20260811/source_system_extracts/contract_document_inventory.csv,path,offline-proof-layer1,L1-client-intake-proof,offline-proof,use-as-evidence-only-after-manifest-and-attestation-review,Layer 1 proof packages are useful evidence but not active truth.,40428,4b10cbf53b3b6191379a6054ebdce2696c03e5ce03bcc5b763c64eec0020a949
meridian-health,scripts/source/fixtures/meridian-source-5-contract-layer-cube-proof-20260811/source_system_extracts/contract_register.csv,path,offline-proof-layer1,L1-client-intake-proof,offline-proof,use-as-evidence-only-after-manifest-and-attestation-review,Layer 1 proof packages are useful evidence but not active truth.,4539,84966d359b58cf12e66fca2db5e74f73b71df62da672a9d8356dfb05a479f4a9
meridian-health,scripts/source/fixtures/meridian-source-5-contract-layer-cube-proof-20260811/source_system_extracts/current_meridian_file_profile.csv,path,offline-proof-layer1,L1-client-intake-proof,offline-proof,use-as-evidence-only-after-manifest-and-attestation-review,Layer 1 proof packages are useful evidence but not active truth.,898,749ac4cc4e1a2be7bbaa62899fff56839f26a23365725d19b13073246b91a596
meridian-health,scripts/source/fixtures/meridian-source-5-contract-layer-cube-proof-20260811/source_system_extracts/document_clause_extractions.csv,path,offline-proof-layer1,L1-client-intake-proof,offline-proof,use-as-evidence-only-after-manifest-and-attestation-review,Layer 1 proof packages are useful evidence but not active truth.,135145,071455fa8cdcdb219e318131978f31c7ce8cd6719bb9dd490a3473097b1a1c79
meridian-health,scripts/source/fixtures/meridian-source-5-contract-layer-cube-proof-20260811/source_system_extracts/evidence_entity_links.csv,path,offline-proof-layer1,L1-client-intake-proof,offline-proof,use-as-evidence-only-after-manifest-and-attestation-review,Layer 1 proof packages are useful evidence but not active truth.,11548,e9ee2f890335c1f8195e91517d46e33f498db2e19a731750d5a3775c70a05727
meridian-health,scripts/source/fixtures/meridian-source-5-contract-layer-cube-proof-20260811/source_system_extracts/fact_assertions.csv,path,offline-proof-layer1,L1-client-intake-proof,offline-proof,use-as-evidence-only-after-manifest-and-attestation-review,Layer 1 proof packages are useful evidence but not active truth.,9618,8f433df5b357ec9bbda616be4bb1fe09a93da2fb93f78d1e120c2c991f226189
meridian-health,scripts/source/fixtures/meridian-source-5-contract-layer-cube-proof-20260811/source_system_extracts/fact_conflicts.csv,path,offline-proof-layer1,L1-client-intake-proof,offline-proof,use-as-evidence-only-after-manifest-and-attestation-review,Layer 1 proof packages are useful evidence but not active truth.,4473,28ec3cc2d45017b040446ac74951e517ab72fe4e45c0860f135e512cbc961cff
meridian-health,scripts/source/fixtures/meridian-source-5-contract-layer-cube-proof-20260811/source_system_extracts/reviewer_decisions.csv,path,offline-proof-layer1,L1-client-intake-proof,offline-proof,use-as-evidence-only-after-manifest-and-attestation-review,Layer 1 proof packages are useful evidence but not active truth.,4514,85ef24349e26f964c4c02160f0fc01992676af8390c4ec11e02bc8632772c966
meridian-health,scripts/source/fixtures/meridian-source-5-contract-layer-cube-proof-20260811/source_system_extracts/source_ap_po_invoice_lines.csv,path,offline-proof-layer1,L1-client-intake-proof,offline-proof,use-as-evidence-only-after-manifest-and-attestation-review,Layer 1 proof packages are useful evidence but not active truth.,18353,4d50b27e9de07e5dedab422b4b79e86556a49a7b40bc45943d0979821721eea8
meridian-health,scripts/source/fixtures/meridian-source-5-contract-layer-cube-proof-20260811/source_system_extracts/source_bpo_process_baseline.csv,path,offline-proof-layer1,L1-client-intake-proof,offline-proof,use-as-evidence-only-after-manifest-and-attestation-review,Layer 1 proof packages are useful evidence but not active truth.,33006,492d94ffa738387c8a1f2f86cfe4299ef8d50e8825290da6ed001bcbbb529729
meridian-health,scripts/source/fixtures/meridian-source-5-contract-layer-cube-proof-20260811/source_system_extracts/source_contract_change_orders.csv,path,offline-proof-layer1,L1-client-intake-proof,offline-proof,use-as-evidence-only-after-manifest-and-attestation-review,Layer 1 proof packages are useful evidence but not active truth.,4369,b5a0f81635d2aa7f02fffa31bc75fb8f62e3a16abc5e7c82f0cabed47f1233a0
meridian-health,scripts/source/fixtures/meridian-source-5-contract-layer-cube-proof-20260811/source_system_extracts/source_contract_pricing_rate_cards.csv,path,offline-proof-layer1,L1-client-intake-proof,offline-proof,use-as-evidence-only-after-manifest-and-attestation-review,Layer 1 proof packages are useful evidence but not active truth.,14194,6f53b48721edf1021be84447dec72ca594810c84c5dbd423359a3d15560a5178
meridian-health,scripts/source/fixtures/meridian-source-5-contract-layer-cube-proof-20260811/source_system_extracts/source_contract_scope_services.csv,path,offline-proof-layer1,L1-client-intake-proof,offline-proof,use-as-evidence-only-after-manifest-and-attestation-review,Layer 1 proof packages are useful evidence but not active truth.,12076,0ec3be00bd82b730e358615d6f9bc19919087474837d64538940742c84706a53
meridian-health,scripts/source/fixtures/meridian-source-5-contract-layer-cube-proof-20260811/source_system_extracts/source_finance_realization.csv,path,offline-proof-layer1,L1-client-intake-proof,offline-proof,use-as-evidence-only-after-manifest-and-attestation-review,Layer 1 proof packages are useful evidence but not active truth.,6189,6a120285577ac465412e24b29190eec71e5292a7e75e08858531484c5d70ce19
meridian-health,scripts/source/fixtures/meridian-source-5-contract-layer-cube-proof-20260811/source_system_extracts/source_risk_control_evidence.csv,path,offline-proof-layer1,L1-client-intake-proof,offline-proof,use-as-evidence-only-after-manifest-and-attestation-review,Layer 1 proof packages are useful evidence but not active truth.,7699,bd9c41bfedc1bca8603f84192eebd975bccca4c1591466055dfe45170ec0c4e3
meridian-health,scripts/source/fixtures/meridian-source-5-contract-layer-cube-proof-20260811/source_system_extracts/source_sla_kpi_events.csv,path,offline-proof-layer1,L1-client-intake-proof,offline-proof,use-as-evidence-only-after-manifest-and-attestation-review,Layer 1 proof packages are useful evidence but not active truth.,31632,e8e5c3867733bbbb3c0917ac667da0ad5303b447c674f0b493e2c2fb53d36474
meridian-health,scripts/source/fixtures/meridian-source-5-contract-layer-cube-proof-20260811/source_system_extracts/source_sourcing_event_artifacts.csv,path,offline-proof-layer1,L1-client-intake-proof,offline-proof,use-as-evidence-only-after-manifest-and-attestation-review,Layer 1 proof packages are useful evidence but not active truth.,12994,7689bc79396e4d5745432adc945e1dd5645f91663932d0a4432f2ad36e0f7349
meridian-health,scripts/source/fixtures/meridian-source-5-contract-layer-cube-proof-20260811/source_system_extracts/source_transition_evidence.csv,path,offline-proof-layer1,L1-client-intake-proof,offline-proof,use-as-evidence-only-after-manifest-and-attestation-review,Layer 1 proof packages are useful evidence but not active truth.,10459,1fcc1bda32a79ab9ff474092ea4366ef69b1eeeb877fddb127c5a588d6f70e94
meridian-health,scripts/source/fixtures/meridian-source-5-contract-layer-cube-proof-20260811/source_system_extracts/supplier_master.csv,path,offline-proof-layer1,L1-client-intake-proof,offline-proof,use-as-evidence-only-after-manifest-and-attestation-review,Layer 1 proof packages are useful evidence but not active truth.,2278,32c7f99be6acbf78018ce7bbf7971a3f8a81b17607faae718a9e2036e7cc211f
meridian-health,scripts/source/fixtures/meridian-source-5-contract-layer-cube-proof-20260811/validation/validation_results.json,path,script-or-loader,tooling,execution-path-risk,confirm-script-respects-registry-and-layer-boundaries,Scripts may create or consume tenant context and need governance review.,31624,1f2488df9ee594643c67abdd89c0e844300c4c9fad80c21d530197715459b46f
meridian-health,scripts/source/load-meridian-source-vendor360-candidate.mjs,path,script-or-loader,tooling,execution-path-risk,confirm-script-respects-registry-and-layer-boundaries,Scripts may create or consume tenant context and need governance review.,41754,c1d47077d0838c5dfb36ae0640e263d452ca61ea4be7946a2508ef6305335657
meridian-health,scripts/source/plan-meridian-health-demo-data-layers.mjs,path,script-or-loader,tooling,execution-path-risk,confirm-script-respects-registry-and-layer-boundaries,Scripts may create or consume tenant context and need governance review.,22588,a658065e9affb3a7f9fc91b5760f558f0a4288066dec0dbf9e8e696196118cc3
meridian-health,scripts/source/validate-meridian-health-demo-package.mjs,path,script-or-loader,tooling,execution-path-risk,confirm-script-respects-registry-and-layer-boundaries,Scripts may create or consume tenant context and need governance review.,91931,3a5ed5163807ee97006c3204f1279e2731036a59ed460033eb9ae072a85994f9
meridian-health,scripts/source/verify-meridian-health-demo-cube-canary.mjs,path,script-or-loader,tooling,execution-path-risk,confirm-script-respects-registry-and-layer-boundaries,Scripts may create or consume tenant context and need governance review.,30834,4710db62a52088808f7ad540932660e01e4a244cfb85f0d5e984a7601d4c7885
meridian-health,scripts/tenant-v3/audit-meridian-executive-interviews.mjs,path,script-or-loader,tooling,execution-path-risk,confirm-script-respects-registry-and-layer-boundaries,Scripts may create or consume tenant context and need governance review.,14106,1aa4dbb2900769bcb91e245bb419ecc87c9b9bafccd6101bdc8978f4c171d0d7
meridian-health,scripts/tenant-v3/audit-meridian-runtime-module-access.ts,path,script-or-loader,tooling,execution-path-risk,confirm-script-respects-registry-and-layer-boundaries,Scripts may create or consume tenant context and need governance review.,7937,e6c1ff4f0246f84aacbe95d32e9ca5a9064ef4f96896e5e45e9a2698ed9e59a2
meridian-health,scripts/tenant-v3/audit-meridian-v3-derived-layer.mjs,path,script-or-loader,tooling,execution-path-risk,confirm-script-respects-registry-and-layer-boundaries,Scripts may create or consume tenant context and need governance review.,21836,8c87f0112ff53c7ec36908bcb7acd682dca0e931c6378a397587c75af2a4d3f6
meridian-health,scripts/tenant-v3/audit-meridian-v3-reload-readiness.mjs,path,script-or-loader,tooling,execution-path-risk,confirm-script-respects-registry-and-layer-boundaries,Scripts may create or consume tenant context and need governance review.,8132,1194d05a9c956b41c3c7b82646490743dbfbbb4e8e240b71f66a457fa12af5dc
meridian-health,scripts/tenant-v3/build-meridian-data-plane-layout-report.mjs,path,script-or-loader,tooling,execution-path-risk,confirm-script-respects-registry-and-layer-boundaries,Scripts may create or consume tenant context and need governance review.,18989,d1ebcde4c52f4c7c167c0f3341606b1071ecbf4a68a124f73d69922ec92613c4
meridian-health,scripts/tenant-v3/build-meridian-page-fact-lineage-report.mjs,path,script-or-loader,tooling,execution-path-risk,confirm-script-respects-registry-and-layer-boundaries,Scripts may create or consume tenant context and need governance review.,26830,bf35e36fcb0638efc7ebdaf6a41a049484fe3ae6c3252d5730885c84aa934c56
meridian-health,scripts/tenant-v3/build-meridian-v3-derived-layer.mjs,path,script-or-loader,tooling,execution-path-risk,confirm-script-respects-registry-and-layer-boundaries,Scripts may create or consume tenant context and need governance review.,108579,6161752b8267e93cbd15f6ded19643a8ebf252feb18acef66af578eda637f88e
meridian-health,scripts/tenant-v3/configs/meridian-health.mjs,path,script-or-loader,tooling,execution-path-risk,confirm-script-respects-registry-and-layer-boundaries,Scripts may create or consume tenant context and need governance review.,16454,ec7d6b47f732fe091c62d553a0e2d2c4681d444432648a7b93df863251bcc159
meridian-health,scripts/tenant-v3/finalize-meridian-v3-reload-templates.mjs,path,script-or-loader,tooling,execution-path-risk,confirm-script-respects-registry-and-layer-boundaries,Scripts may create or consume tenant context and need governance review.,70843,2ce5daf04805fe8c4b8f3af245110a3fef8bce0e4ffa2452387421e6bcd91764
meridian-health,scripts/tenant-v3/generate-meridian-approved-claude-content.mjs,path,script-or-loader,tooling,execution-path-risk,confirm-script-respects-registry-and-layer-boundaries,Scripts may create or consume tenant context and need governance review.,13439,d3405d704f3d014340e500f314329bc56aa6040372917e3f060d1f01a555ff2b
meridian-health,scripts/tenant-v3/generate-meridian-v3-source-reset.mjs,path,script-or-loader,tooling,execution-path-risk,confirm-script-respects-registry-and-layer-boundaries,Scripts may create or consume tenant context and need governance review.,94663,1072b41a22f734322e3ba5d7784823d9c58e10cbb399587d130f32080f0727ac
meridian-health,scripts/tower/audit-meridian-v3-cio-tower-projection.mjs,path,script-or-loader,tooling,execution-path-risk,confirm-script-respects-registry-and-layer-boundaries,Scripts may create or consume tenant context and need governance review.,18658,3540fca264436b8e87a3b6c5e59e9ec11b81ca854af519d956e67cb6eba007d9
meridian-health,scripts/tower/project-meridian-v3-to-cio-tower.mjs,path,script-or-loader,tooling,execution-path-risk,confirm-script-respects-registry-and-layer-boundaries,Scripts may create or consume tenant context and need governance review.,81492,38c7e3e4e362d51cdb3b32956e4a95de406dba12134ff8b80b43aebd34fc1f83
meridian-health,scripts/verify/meridian-context-showcase.mjs,path,script-or-loader,tooling,execution-path-risk,confirm-script-respects-registry-and-layer-boundaries,Scripts may create or consume tenant context and need governance review.,4502,9377f14245deee4c8fdcc6f8fe983f4ca8062e26b4cb962efa6c0d8fbf30a008
meridian-health,scripts/verify/meridian-data-pack-scaffold.mjs,path,script-or-loader,tooling,execution-path-risk,confirm-script-respects-registry-and-layer-boundaries,Scripts may create or consume tenant context and need governance review.,11369,76498087d18b604cdb0e8435be61e1f22ca81495cf60a0db17e30c02b1711014
meridian-health,src/__tests__/integration/programs/meridian-simulation-handoff-contract.test.ts,path,runtime-reference,L4-product-runtime,runtime-risk,ensure-runtime-reads-canonical-projections-only,Runtime references need review so product code does not own data.,4266,2ff73bdfbcfee1a2d61c03385e823477778b3a80d7c8e9b25596a2dcf92fde2a
meridian-health,src/app/api/v1/moves/meridian-command-center/generate/__tests__/route.test.ts,path,runtime-reference,L4-product-runtime,runtime-risk,ensure-runtime-reads-canonical-projections-only,Runtime references need review so product code does not own data.,5446,a70c5c56fab233e6d2f06b2fcaf5dc8bbb2f3767b707c9482a40d5e97c262b57
meridian-health,src/app/api/v1/moves/meridian-command-center/generate/route.ts,path,runtime-reference,L4-product-runtime,runtime-risk,ensure-runtime-reads-canonical-projections-only,Runtime references need review so product code does not own data.,6212,52107d28877ad645c20475d43d0883f7bc45407886bd96e95f227db98bb702ac
