rule,file,reason
legacy-v-file-name,src/lib/home/__tests__/v6-context-browser.test.ts,non-loader historical reference
legacy-v-dimension-token,src/lib/home/home-knowledge-v4-pack.ts,non-loader historical reference
synthetic-v-folder-reference,src/lib/home/know/dossier-source-loader.ts,non-loader historical reference
legacy-v-dimension-token,src/lib/home/know/dossier-source-loader.ts,non-loader historical reference
legacy-v-file-name,src/lib/home/know/dossier-source-loader.ts,non-loader historical reference
v6-v7-current-state,src/lib/home/know/dossier-source-loader.ts,non-loader historical reference
legacy-v-dimension-token,src/lib/home/know/home-know-agent-answer.ts,non-loader historical reference
legacy-v-file-name,src/lib/home/know/home-know-agent-answer.ts,non-loader historical reference
synthetic-v-folder-reference,src/lib/home/v6-context-browser.ts,non-loader historical reference
legacy-v-dimension-token,src/lib/home/v6-context-browser.ts,non-loader historical reference
legacy-v-file-name,src/lib/home/v6-context-browser.ts,non-loader historical reference
legacy-v-dimension-token,src/lib/intelligence/__tests__/industrial-cio-backoffice-readiness.test.ts,non-loader historical reference
legacy-v-file-name,src/lib/intelligence/__tests__/industrial-cio-backoffice-readiness.test.ts,non-loader historical reference
legacy-v-dimension-token,src/lib/intelligence/__tests__/skyharbor-cto-readiness.test.ts,non-loader historical reference
legacy-v-file-name,src/lib/intelligence/__tests__/skyharbor-cto-readiness.test.ts,non-loader historical reference
synthetic-v-folder-reference,src/lib/intelligence/ask/__tests__/skyharbor-cto-readiness-source.test.ts,non-loader historical reference
synthetic-v-folder-reference,src/lib/intelligence/ask/tenant-safety-policy.ts,non-loader historical reference
synthetic-v-folder-reference,src/lib/intelligence/binding/all-tenants.json,non-loader historical reference
synthetic-v-folder-reference,src/lib/intelligence/industrial-cio-backoffice-readiness.ts,non-loader historical reference
legacy-v-dimension-token,src/lib/intelligence/industrial-cio-backoffice-readiness.ts,non-loader historical reference
legacy-v-file-name,src/lib/intelligence/industrial-cio-backoffice-readiness.ts,non-loader historical reference
synthetic-v-folder-reference,src/lib/intelligence/skyharbor-cto-readiness.ts,non-loader historical reference
legacy-v-dimension-token,src/lib/intelligence/skyharbor-cto-readiness.ts,non-loader historical reference
legacy-v-file-name,src/lib/intelligence/skyharbor-cto-readiness.ts,non-loader historical reference
synthetic-v-folder-reference,src/lib/knowledge-corpus/fixtures/skyharbor-airline.ts,non-loader historical reference
synthetic-v-folder-reference,src/lib/module-v6/demo-tenant-packs.ts,non-loader historical reference
legacy-v-dimension-token,src/lib/module-v6/demo-tenant-packs.ts,non-loader historical reference
legacy-v-file-name,src/lib/module-v6/demo-tenant-packs.ts,non-loader historical reference
synthetic-v-folder-reference,src/lib/onboarding/__tests__/apex-p18-pack-ingestion.test.ts,non-loader historical reference
synthetic-v-folder-reference,src/lib/onboarding/apex-p18-pack-ingestion.ts,non-loader historical reference
archive-path-reference,src/lib/programs/__tests__/move-context-extract.test.ts,non-loader historical reference
legacy-v-dimension-token,src/lib/programs/__tests__/move-context-extract.test.ts,non-loader historical reference
legacy-v-file-name,src/lib/programs/__tests__/move-context-extract.test.ts,non-loader historical reference
current-state-pack,src/lib/programs/__tests__/move-context-extract.test.ts,non-loader historical reference
synthetic-v-folder-reference,src/lib/semantic-dossiers/__tests__/universal-dimension-dossier.test.ts,non-loader historical reference
legacy-v-dimension-token,src/lib/semantic-dossiers/build-universal-dimension-dossier.ts,non-loader historical reference
synthetic-v-folder-reference,src/lib/source/vendor-inference-economics.ts,non-loader historical reference
synthetic-v-folder-reference,src/scripts/lakeshore/load-cio-tower-facts.ts,non-loader historical reference
synthetic-v-folder-reference,src/scripts/setup-data/load-apex-p18-data-pack.ts,non-loader historical reference
synthetic-v-folder-reference,src/scripts/setup-data/verify-apex-p18-data-pack.ts,non-loader historical reference
synthetic-v-folder-reference,src/scripts/tower/load-lakeshore-holdings-read-model.ts,non-loader historical reference
legacy-v-dimension-token,tower-standardized-v1/meridian-health/ai-control-tower/T01_initiative-registry.csv,non-loader historical reference
legacy-v-file-name,tower-standardized-v1/meridian-health/ai-control-tower/T01_initiative-registry.csv,non-loader historical reference
legacy-v-dimension-token,tower-standardized-v1/meridian-health/ai-control-tower/T08_spend-contracts.csv,non-loader historical reference
legacy-v-file-name,tower-standardized-v1/meridian-health/ai-control-tower/T08_spend-contracts.csv,non-loader historical reference
legacy-v-dimension-token,tower-standardized-v1/meridian-health/derived/tower_financial_amounts.csv,non-loader historical reference
legacy-v-file-name,tower-standardized-v1/meridian-health/derived/tower_financial_amounts.csv,non-loader historical reference
legacy-v-dimension-token,tower-standardized-v1/meridian-health/family-4-financial-commercial/F12_it-budget-financials.csv,non-loader historical reference
legacy-v-file-name,tower-standardized-v1/meridian-health/family-4-financial-commercial/F12_it-budget-financials.csv,non-loader historical reference
legacy-v-dimension-token,tower-standardized-v1/meridian-health/family-8-semantic-enrichment/F20_capability-system-dependency.csv,non-loader historical reference
legacy-v-file-name,tower-standardized-v1/meridian-health/family-8-semantic-enrichment/F20_capability-system-dependency.csv,non-loader historical reference
legacy-v-dimension-token,tower-standardized-v1/meridian-health/family-8-semantic-enrichment/F22_contract-system-service-map.csv,non-loader historical reference
legacy-v-file-name,tower-standardized-v1/meridian-health/family-8-semantic-enrichment/F22_contract-system-service-map.csv,non-loader historical reference
legacy-v-dimension-token,tower-standardized-v1/meridian-health/family-8-semantic-enrichment/F25_context-node-dictionary.csv,non-loader historical reference
legacy-v-file-name,tower-standardized-v1/meridian-health/family-8-semantic-enrichment/F25_context-node-dictionary.csv,non-loader historical reference
synthetic-v-folder-reference,tower-standardized-v1/PACKAGE_MANIFEST.csv,non-loader historical reference
synthetic-v-folder-reference,verification/phase-0d/archives/northstar-canonicalization-2026-05-29T12-22-23-461Z/enterprise_context_chunks.northstar-medtech.json,non-loader historical reference
synthetic-v-folder-reference,verification/phase-0d/diagnostic-data/brindlemark-financial/enterprise_context_chunks.client_id.json,non-loader historical reference
synthetic-v-folder-reference,verification/phase-0d/diagnostic-data/brindlemark-financial/vendor_contracts.client_id.json,non-loader historical reference
