tenant_key,client_display_name,v6_contract_version,business_object_family,record_id,record_name,source_system,source_owner,source_basis,source_file,source_row_number,as_of_date,period_start,period_end,refresh_frequency,confidence,synthetic_demo_flag,data_sensitivity,required_for_surfaces,allowed_answer_types,not_allowed_claims,known_gaps,created_at,updated_at,ai_initiative_id,use_case,business_process,tool_or_model,agent_or_copilot_name,user_group,licensed_users,active_users,adoption_metric,value_hypothesis,measured_value_usd,production_status,risk_status,model_risk_tier,data_readiness,decision_needed,scale_hold_stop
skyharbor-air,SkyHarbor Air Group,v6.0,ai_initiative,SHA-MDL-003,baggage prediction model 3,v4_synthetic_pack,CDAO,synthetic_demo,ai-control-tower/T13_model-ai-inventory.csv,4,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,data_thin:business_process_missing|data_thin:agent_or_copilot_name_missing|data_thin:user_group_missing|data_thin:licensed_users_missing|data_thin:active_users_missing|data_thin:adoption_metric_missing|data_thin:value_hypothesis_missing|data_thin:measured_value_missing|data_thin:risk_status_missing|data_thin:model_risk_tier_missing|data_thin:data_readiness_missing|data_thin:scale_hold_stop_requires_adoption_value_risk_readiness,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,SHA-MDL-003,baggage prediction model 3,data_thin:business_process_missing,baggage prediction model 3,data_thin:agent_or_copilot_name_missing,data_thin:user_group_missing,data_thin:licensed_users_missing,data_thin:active_users_missing,data_thin:adoption_metric_missing,data_thin:value_hypothesis_missing,data_thin:measured_value_missing,development,data_thin:risk_status_missing,data_thin:model_risk_tier_missing,data_thin:data_readiness_missing,overdue,data_thin:scale_hold_stop_requires_adoption_value_risk_readiness
skyharbor-air,SkyHarbor Air Group,v6.0,ai_initiative,SHA-MDL-004,customer propensity model 4,v4_synthetic_pack,EVP Operations,synthetic_demo,ai-control-tower/T13_model-ai-inventory.csv,5,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,data_thin:business_process_missing|data_thin:agent_or_copilot_name_missing|data_thin:user_group_missing|data_thin:licensed_users_missing|data_thin:active_users_missing|data_thin:adoption_metric_missing|data_thin:value_hypothesis_missing|data_thin:measured_value_missing|data_thin:risk_status_missing|data_thin:model_risk_tier_missing|data_thin:data_readiness_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,SHA-MDL-004,customer propensity model 4,data_thin:business_process_missing,customer propensity model 4,data_thin:agent_or_copilot_name_missing,data_thin:user_group_missing,data_thin:licensed_users_missing,data_thin:active_users_missing,data_thin:adoption_metric_missing,data_thin:value_hypothesis_missing,data_thin:measured_value_missing,blocked,data_thin:risk_status_missing,data_thin:model_risk_tier_missing,data_thin:data_readiness_missing,not_required,hold_until_evidence_or_risk_cleared
skyharbor-air,SkyHarbor Air Group,v6.0,ai_initiative,SHA-MDL-005,MRO reliability model 5,v4_synthetic_pack,AI Governance Lead,synthetic_demo,ai-control-tower/T13_model-ai-inventory.csv,6,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,data_thin:business_process_missing|data_thin:agent_or_copilot_name_missing|data_thin:user_group_missing|data_thin:licensed_users_missing|data_thin:active_users_missing|data_thin:adoption_metric_missing|data_thin:value_hypothesis_missing|data_thin:measured_value_missing|data_thin:risk_status_missing|data_thin:model_risk_tier_missing|data_thin:data_readiness_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,SHA-MDL-005,MRO reliability model 5,data_thin:business_process_missing,MRO reliability model 5,data_thin:agent_or_copilot_name_missing,data_thin:user_group_missing,data_thin:licensed_users_missing,data_thin:active_users_missing,data_thin:adoption_metric_missing,data_thin:value_hypothesis_missing,data_thin:measured_value_missing,production,data_thin:risk_status_missing,data_thin:model_risk_tier_missing,data_thin:data_readiness_missing,current,scale_if_value_and_controls_hold
skyharbor-air,SkyHarbor Air Group,v6.0,ai_initiative,SHA-MDL-006,pricing model 6,v4_synthetic_pack,Chief Safety Officer,synthetic_demo,ai-control-tower/T13_model-ai-inventory.csv,7,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,data_thin:business_process_missing|data_thin:agent_or_copilot_name_missing|data_thin:user_group_missing|data_thin:licensed_users_missing|data_thin:active_users_missing|data_thin:adoption_metric_missing|data_thin:value_hypothesis_missing|data_thin:measured_value_missing|data_thin:risk_status_missing|data_thin:model_risk_tier_missing|data_thin:data_readiness_missing|data_thin:scale_hold_stop_requires_adoption_value_risk_readiness,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,SHA-MDL-006,pricing model 6,data_thin:business_process_missing,pricing model 6,data_thin:agent_or_copilot_name_missing,data_thin:user_group_missing,data_thin:licensed_users_missing,data_thin:active_users_missing,data_thin:adoption_metric_missing,data_thin:value_hypothesis_missing,data_thin:measured_value_missing,pilot,data_thin:risk_status_missing,data_thin:model_risk_tier_missing,data_thin:data_readiness_missing,review_required,data_thin:scale_hold_stop_requires_adoption_value_risk_readiness
skyharbor-air,SkyHarbor Air Group,v6.0,ai_initiative,SHA-MDL-007,fraud model 7,v4_synthetic_pack,CDAO,synthetic_demo,ai-control-tower/T13_model-ai-inventory.csv,8,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,data_thin:business_process_missing|data_thin:agent_or_copilot_name_missing|data_thin:user_group_missing|data_thin:licensed_users_missing|data_thin:active_users_missing|data_thin:adoption_metric_missing|data_thin:value_hypothesis_missing|data_thin:measured_value_missing|data_thin:risk_status_missing|data_thin:model_risk_tier_missing|data_thin:data_readiness_missing|data_thin:scale_hold_stop_requires_adoption_value_risk_readiness,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,SHA-MDL-007,fraud model 7,data_thin:business_process_missing,fraud model 7,data_thin:agent_or_copilot_name_missing,data_thin:user_group_missing,data_thin:licensed_users_missing,data_thin:active_users_missing,data_thin:adoption_metric_missing,data_thin:value_hypothesis_missing,data_thin:measured_value_missing,development,data_thin:risk_status_missing,data_thin:model_risk_tier_missing,data_thin:data_readiness_missing,overdue,data_thin:scale_hold_stop_requires_adoption_value_risk_readiness
skyharbor-air,SkyHarbor Air Group,v6.0,ai_initiative,SHA-MDL-008,cyber triage model 8,v4_synthetic_pack,EVP Operations,synthetic_demo,ai-control-tower/T13_model-ai-inventory.csv,9,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,data_thin:business_process_missing|data_thin:agent_or_copilot_name_missing|data_thin:user_group_missing|data_thin:licensed_users_missing|data_thin:active_users_missing|data_thin:adoption_metric_missing|data_thin:value_hypothesis_missing|data_thin:measured_value_missing|data_thin:risk_status_missing|data_thin:model_risk_tier_missing|data_thin:data_readiness_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,SHA-MDL-008,cyber triage model 8,data_thin:business_process_missing,cyber triage model 8,data_thin:agent_or_copilot_name_missing,data_thin:user_group_missing,data_thin:licensed_users_missing,data_thin:active_users_missing,data_thin:adoption_metric_missing,data_thin:value_hypothesis_missing,data_thin:measured_value_missing,blocked,data_thin:risk_status_missing,data_thin:model_risk_tier_missing,data_thin:data_readiness_missing,not_required,hold_until_evidence_or_risk_cleared
skyharbor-air,SkyHarbor Air Group,v6.0,ai_initiative,SHA-MDL-009,IROPS recovery model 9,v4_synthetic_pack,AI Governance Lead,synthetic_demo,ai-control-tower/T13_model-ai-inventory.csv,10,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,data_thin:business_process_missing|data_thin:agent_or_copilot_name_missing|data_thin:user_group_missing|data_thin:licensed_users_missing|data_thin:active_users_missing|data_thin:adoption_metric_missing|data_thin:value_hypothesis_missing|data_thin:measured_value_missing|data_thin:risk_status_missing|data_thin:model_risk_tier_missing|data_thin:data_readiness_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,SHA-MDL-009,IROPS recovery model 9,data_thin:business_process_missing,IROPS recovery model 9,data_thin:agent_or_copilot_name_missing,data_thin:user_group_missing,data_thin:licensed_users_missing,data_thin:active_users_missing,data_thin:adoption_metric_missing,data_thin:value_hypothesis_missing,data_thin:measured_value_missing,production,data_thin:risk_status_missing,data_thin:model_risk_tier_missing,data_thin:data_readiness_missing,current,scale_if_value_and_controls_hold
skyharbor-air,SkyHarbor Air Group,v6.0,ai_initiative,SHA-MDL-010,crew legality model 10,v4_synthetic_pack,Chief Safety Officer,synthetic_demo,ai-control-tower/T13_model-ai-inventory.csv,11,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,data_thin:business_process_missing|data_thin:agent_or_copilot_name_missing|data_thin:user_group_missing|data_thin:licensed_users_missing|data_thin:active_users_missing|data_thin:adoption_metric_missing|data_thin:value_hypothesis_missing|data_thin:measured_value_missing|data_thin:risk_status_missing|data_thin:model_risk_tier_missing|data_thin:data_readiness_missing|data_thin:scale_hold_stop_requires_adoption_value_risk_readiness,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,SHA-MDL-010,crew legality model 10,data_thin:business_process_missing,crew legality model 10,data_thin:agent_or_copilot_name_missing,data_thin:user_group_missing,data_thin:licensed_users_missing,data_thin:active_users_missing,data_thin:adoption_metric_missing,data_thin:value_hypothesis_missing,data_thin:measured_value_missing,pilot,data_thin:risk_status_missing,data_thin:model_risk_tier_missing,data_thin:data_readiness_missing,review_required,data_thin:scale_hold_stop_requires_adoption_value_risk_readiness
skyharbor-air,SkyHarbor Air Group,v6.0,ai_initiative,SHA-MDL-011,baggage prediction model 11,v4_synthetic_pack,CDAO,synthetic_demo,ai-control-tower/T13_model-ai-inventory.csv,12,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,data_thin:business_process_missing|data_thin:agent_or_copilot_name_missing|data_thin:user_group_missing|data_thin:licensed_users_missing|data_thin:active_users_missing|data_thin:adoption_metric_missing|data_thin:value_hypothesis_missing|data_thin:measured_value_missing|data_thin:risk_status_missing|data_thin:model_risk_tier_missing|data_thin:data_readiness_missing|data_thin:scale_hold_stop_requires_adoption_value_risk_readiness,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,SHA-MDL-011,baggage prediction model 11,data_thin:business_process_missing,baggage prediction model 11,data_thin:agent_or_copilot_name_missing,data_thin:user_group_missing,data_thin:licensed_users_missing,data_thin:active_users_missing,data_thin:adoption_metric_missing,data_thin:value_hypothesis_missing,data_thin:measured_value_missing,development,data_thin:risk_status_missing,data_thin:model_risk_tier_missing,data_thin:data_readiness_missing,overdue,data_thin:scale_hold_stop_requires_adoption_value_risk_readiness
skyharbor-air,SkyHarbor Air Group,v6.0,ai_initiative,SHA-MDL-012,customer propensity model 12,v4_synthetic_pack,EVP Operations,synthetic_demo,ai-control-tower/T13_model-ai-inventory.csv,13,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,data_thin:business_process_missing|data_thin:agent_or_copilot_name_missing|data_thin:user_group_missing|data_thin:licensed_users_missing|data_thin:active_users_missing|data_thin:adoption_metric_missing|data_thin:value_hypothesis_missing|data_thin:measured_value_missing|data_thin:risk_status_missing|data_thin:model_risk_tier_missing|data_thin:data_readiness_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,SHA-MDL-012,customer propensity model 12,data_thin:business_process_missing,customer propensity model 12,data_thin:agent_or_copilot_name_missing,data_thin:user_group_missing,data_thin:licensed_users_missing,data_thin:active_users_missing,data_thin:adoption_metric_missing,data_thin:value_hypothesis_missing,data_thin:measured_value_missing,blocked,data_thin:risk_status_missing,data_thin:model_risk_tier_missing,data_thin:data_readiness_missing,not_required,hold_until_evidence_or_risk_cleared
skyharbor-air,SkyHarbor Air Group,v6.0,ai_initiative,SHA-MDL-013,MRO reliability model 13,v4_synthetic_pack,AI Governance Lead,synthetic_demo,ai-control-tower/T13_model-ai-inventory.csv,14,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,data_thin:business_process_missing|data_thin:agent_or_copilot_name_missing|data_thin:user_group_missing|data_thin:licensed_users_missing|data_thin:active_users_missing|data_thin:adoption_metric_missing|data_thin:value_hypothesis_missing|data_thin:measured_value_missing|data_thin:risk_status_missing|data_thin:model_risk_tier_missing|data_thin:data_readiness_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,SHA-MDL-013,MRO reliability model 13,data_thin:business_process_missing,MRO reliability model 13,data_thin:agent_or_copilot_name_missing,data_thin:user_group_missing,data_thin:licensed_users_missing,data_thin:active_users_missing,data_thin:adoption_metric_missing,data_thin:value_hypothesis_missing,data_thin:measured_value_missing,production,data_thin:risk_status_missing,data_thin:model_risk_tier_missing,data_thin:data_readiness_missing,current,scale_if_value_and_controls_hold
skyharbor-air,SkyHarbor Air Group,v6.0,ai_initiative,SHA-MDL-014,pricing model 14,v4_synthetic_pack,Chief Safety Officer,synthetic_demo,ai-control-tower/T13_model-ai-inventory.csv,15,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,data_thin:business_process_missing|data_thin:agent_or_copilot_name_missing|data_thin:user_group_missing|data_thin:licensed_users_missing|data_thin:active_users_missing|data_thin:adoption_metric_missing|data_thin:value_hypothesis_missing|data_thin:measured_value_missing|data_thin:risk_status_missing|data_thin:model_risk_tier_missing|data_thin:data_readiness_missing|data_thin:scale_hold_stop_requires_adoption_value_risk_readiness,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,SHA-MDL-014,pricing model 14,data_thin:business_process_missing,pricing model 14,data_thin:agent_or_copilot_name_missing,data_thin:user_group_missing,data_thin:licensed_users_missing,data_thin:active_users_missing,data_thin:adoption_metric_missing,data_thin:value_hypothesis_missing,data_thin:measured_value_missing,pilot,data_thin:risk_status_missing,data_thin:model_risk_tier_missing,data_thin:data_readiness_missing,review_required,data_thin:scale_hold_stop_requires_adoption_value_risk_readiness
skyharbor-air,SkyHarbor Air Group,v6.0,ai_initiative,SHA-MDL-015,fraud model 15,v4_synthetic_pack,CDAO,synthetic_demo,ai-control-tower/T13_model-ai-inventory.csv,16,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,data_thin:business_process_missing|data_thin:agent_or_copilot_name_missing|data_thin:user_group_missing|data_thin:licensed_users_missing|data_thin:active_users_missing|data_thin:adoption_metric_missing|data_thin:value_hypothesis_missing|data_thin:measured_value_missing|data_thin:risk_status_missing|data_thin:model_risk_tier_missing|data_thin:data_readiness_missing|data_thin:scale_hold_stop_requires_adoption_value_risk_readiness,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,SHA-MDL-015,fraud model 15,data_thin:business_process_missing,fraud model 15,data_thin:agent_or_copilot_name_missing,data_thin:user_group_missing,data_thin:licensed_users_missing,data_thin:active_users_missing,data_thin:adoption_metric_missing,data_thin:value_hypothesis_missing,data_thin:measured_value_missing,development,data_thin:risk_status_missing,data_thin:model_risk_tier_missing,data_thin:data_readiness_missing,overdue,data_thin:scale_hold_stop_requires_adoption_value_risk_readiness
skyharbor-air,SkyHarbor Air Group,v6.0,ai_initiative,SHA-MDL-016,cyber triage model 16,v4_synthetic_pack,EVP Operations,synthetic_demo,ai-control-tower/T13_model-ai-inventory.csv,17,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,data_thin:business_process_missing|data_thin:agent_or_copilot_name_missing|data_thin:user_group_missing|data_thin:licensed_users_missing|data_thin:active_users_missing|data_thin:adoption_metric_missing|data_thin:value_hypothesis_missing|data_thin:measured_value_missing|data_thin:risk_status_missing|data_thin:model_risk_tier_missing|data_thin:data_readiness_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,SHA-MDL-016,cyber triage model 16,data_thin:business_process_missing,cyber triage model 16,data_thin:agent_or_copilot_name_missing,data_thin:user_group_missing,data_thin:licensed_users_missing,data_thin:active_users_missing,data_thin:adoption_metric_missing,data_thin:value_hypothesis_missing,data_thin:measured_value_missing,blocked,data_thin:risk_status_missing,data_thin:model_risk_tier_missing,data_thin:data_readiness_missing,not_required,hold_until_evidence_or_risk_cleared
skyharbor-air,SkyHarbor Air Group,v6.0,ai_initiative,SHA-MDL-017,IROPS recovery model 17,v4_synthetic_pack,AI Governance Lead,synthetic_demo,ai-control-tower/T13_model-ai-inventory.csv,18,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,data_thin:business_process_missing|data_thin:agent_or_copilot_name_missing|data_thin:user_group_missing|data_thin:licensed_users_missing|data_thin:active_users_missing|data_thin:adoption_metric_missing|data_thin:value_hypothesis_missing|data_thin:measured_value_missing|data_thin:risk_status_missing|data_thin:model_risk_tier_missing|data_thin:data_readiness_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,SHA-MDL-017,IROPS recovery model 17,data_thin:business_process_missing,IROPS recovery model 17,data_thin:agent_or_copilot_name_missing,data_thin:user_group_missing,data_thin:licensed_users_missing,data_thin:active_users_missing,data_thin:adoption_metric_missing,data_thin:value_hypothesis_missing,data_thin:measured_value_missing,production,data_thin:risk_status_missing,data_thin:model_risk_tier_missing,data_thin:data_readiness_missing,current,scale_if_value_and_controls_hold
skyharbor-air,SkyHarbor Air Group,v6.0,ai_initiative,SHA-MDL-018,crew legality model 18,v4_synthetic_pack,Chief Safety Officer,synthetic_demo,ai-control-tower/T13_model-ai-inventory.csv,19,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,data_thin:business_process_missing|data_thin:agent_or_copilot_name_missing|data_thin:user_group_missing|data_thin:licensed_users_missing|data_thin:active_users_missing|data_thin:adoption_metric_missing|data_thin:value_hypothesis_missing|data_thin:measured_value_missing|data_thin:risk_status_missing|data_thin:model_risk_tier_missing|data_thin:data_readiness_missing|data_thin:scale_hold_stop_requires_adoption_value_risk_readiness,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,SHA-MDL-018,crew legality model 18,data_thin:business_process_missing,crew legality model 18,data_thin:agent_or_copilot_name_missing,data_thin:user_group_missing,data_thin:licensed_users_missing,data_thin:active_users_missing,data_thin:adoption_metric_missing,data_thin:value_hypothesis_missing,data_thin:measured_value_missing,pilot,data_thin:risk_status_missing,data_thin:model_risk_tier_missing,data_thin:data_readiness_missing,review_required,data_thin:scale_hold_stop_requires_adoption_value_risk_readiness
skyharbor-air,SkyHarbor Air Group,v6.0,ai_initiative,SHA-MDL-019,baggage prediction model 19,v4_synthetic_pack,CDAO,synthetic_demo,ai-control-tower/T13_model-ai-inventory.csv,20,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,data_thin:business_process_missing|data_thin:agent_or_copilot_name_missing|data_thin:user_group_missing|data_thin:licensed_users_missing|data_thin:active_users_missing|data_thin:adoption_metric_missing|data_thin:value_hypothesis_missing|data_thin:measured_value_missing|data_thin:risk_status_missing|data_thin:model_risk_tier_missing|data_thin:data_readiness_missing|data_thin:scale_hold_stop_requires_adoption_value_risk_readiness,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,SHA-MDL-019,baggage prediction model 19,data_thin:business_process_missing,baggage prediction model 19,data_thin:agent_or_copilot_name_missing,data_thin:user_group_missing,data_thin:licensed_users_missing,data_thin:active_users_missing,data_thin:adoption_metric_missing,data_thin:value_hypothesis_missing,data_thin:measured_value_missing,development,data_thin:risk_status_missing,data_thin:model_risk_tier_missing,data_thin:data_readiness_missing,overdue,data_thin:scale_hold_stop_requires_adoption_value_risk_readiness
skyharbor-air,SkyHarbor Air Group,v6.0,ai_initiative,SHA-MDL-020,customer propensity model 20,v4_synthetic_pack,EVP Operations,synthetic_demo,ai-control-tower/T13_model-ai-inventory.csv,21,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,data_thin:business_process_missing|data_thin:agent_or_copilot_name_missing|data_thin:user_group_missing|data_thin:licensed_users_missing|data_thin:active_users_missing|data_thin:adoption_metric_missing|data_thin:value_hypothesis_missing|data_thin:measured_value_missing|data_thin:risk_status_missing|data_thin:model_risk_tier_missing|data_thin:data_readiness_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,SHA-MDL-020,customer propensity model 20,data_thin:business_process_missing,customer propensity model 20,data_thin:agent_or_copilot_name_missing,data_thin:user_group_missing,data_thin:licensed_users_missing,data_thin:active_users_missing,data_thin:adoption_metric_missing,data_thin:value_hypothesis_missing,data_thin:measured_value_missing,blocked,data_thin:risk_status_missing,data_thin:model_risk_tier_missing,data_thin:data_readiness_missing,not_required,hold_until_evidence_or_risk_cleared
skyharbor-air,SkyHarbor Air Group,v6.0,ai_initiative,SHA-MDL-021,MRO reliability model 21,v4_synthetic_pack,AI Governance Lead,synthetic_demo,ai-control-tower/T13_model-ai-inventory.csv,22,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,data_thin:business_process_missing|data_thin:agent_or_copilot_name_missing|data_thin:user_group_missing|data_thin:licensed_users_missing|data_thin:active_users_missing|data_thin:adoption_metric_missing|data_thin:value_hypothesis_missing|data_thin:measured_value_missing|data_thin:risk_status_missing|data_thin:model_risk_tier_missing|data_thin:data_readiness_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,SHA-MDL-021,MRO reliability model 21,data_thin:business_process_missing,MRO reliability model 21,data_thin:agent_or_copilot_name_missing,data_thin:user_group_missing,data_thin:licensed_users_missing,data_thin:active_users_missing,data_thin:adoption_metric_missing,data_thin:value_hypothesis_missing,data_thin:measured_value_missing,production,data_thin:risk_status_missing,data_thin:model_risk_tier_missing,data_thin:data_readiness_missing,current,scale_if_value_and_controls_hold
skyharbor-air,SkyHarbor Air Group,v6.0,ai_initiative,SHA-MDL-022,pricing model 22,v4_synthetic_pack,Chief Safety Officer,synthetic_demo,ai-control-tower/T13_model-ai-inventory.csv,23,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,data_thin:business_process_missing|data_thin:agent_or_copilot_name_missing|data_thin:user_group_missing|data_thin:licensed_users_missing|data_thin:active_users_missing|data_thin:adoption_metric_missing|data_thin:value_hypothesis_missing|data_thin:measured_value_missing|data_thin:risk_status_missing|data_thin:model_risk_tier_missing|data_thin:data_readiness_missing|data_thin:scale_hold_stop_requires_adoption_value_risk_readiness,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,SHA-MDL-022,pricing model 22,data_thin:business_process_missing,pricing model 22,data_thin:agent_or_copilot_name_missing,data_thin:user_group_missing,data_thin:licensed_users_missing,data_thin:active_users_missing,data_thin:adoption_metric_missing,data_thin:value_hypothesis_missing,data_thin:measured_value_missing,pilot,data_thin:risk_status_missing,data_thin:model_risk_tier_missing,data_thin:data_readiness_missing,review_required,data_thin:scale_hold_stop_requires_adoption_value_risk_readiness
skyharbor-air,SkyHarbor Air Group,v6.0,ai_initiative,SHA-MDL-023,fraud model 23,v4_synthetic_pack,CDAO,synthetic_demo,ai-control-tower/T13_model-ai-inventory.csv,24,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,data_thin:business_process_missing|data_thin:agent_or_copilot_name_missing|data_thin:user_group_missing|data_thin:licensed_users_missing|data_thin:active_users_missing|data_thin:adoption_metric_missing|data_thin:value_hypothesis_missing|data_thin:measured_value_missing|data_thin:risk_status_missing|data_thin:model_risk_tier_missing|data_thin:data_readiness_missing|data_thin:scale_hold_stop_requires_adoption_value_risk_readiness,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,SHA-MDL-023,fraud model 23,data_thin:business_process_missing,fraud model 23,data_thin:agent_or_copilot_name_missing,data_thin:user_group_missing,data_thin:licensed_users_missing,data_thin:active_users_missing,data_thin:adoption_metric_missing,data_thin:value_hypothesis_missing,data_thin:measured_value_missing,development,data_thin:risk_status_missing,data_thin:model_risk_tier_missing,data_thin:data_readiness_missing,overdue,data_thin:scale_hold_stop_requires_adoption_value_risk_readiness
