tenant_key,client_display_name,v6_contract_version,business_object_family,record_id,record_name,source_system,source_owner,source_basis,source_file,source_row_number,as_of_date,period_start,period_end,refresh_frequency,confidence,synthetic_demo_flag,data_sensitivity,required_for_surfaces,allowed_answer_types,not_allowed_claims,known_gaps,created_at,updated_at,evidence_id,evidence_title,evidence_type,source_location,evidence_owner,evidence_confidence
skyharbor-air,SkyHarbor Air Group,v6.0,evidence_source,SHA-EVID-CTO-001,OCC disruption recovery steering excerpt,skyharbor_v6_cto_readiness_enrichment,AbarVa synthetic demo data steward,synthetic_demo_cto_readiness_enrichment,datasets/skyharbor-air-synthetic-v6/templates/V6_13_evidence_sources.csv,cto-enrichment,2026-06-30,2026-01-01,2026-06-30,demo_static_snapshot,medium,synthetic_demo,confidential,Intelligence|Home|Tower,"supports_claim:Supports IROPS process ownership, recovery bottlenecks, and readiness gate.|planning_grade|readiness_assessment",board_grade_roi_without_finance_signoff|autonomous_scale_without_control_signoff|client_fact_without_evidence,client_signoff_required_before_board_use,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z,SHA-EVID-CTO-001,OCC disruption recovery steering excerpt,steering_pack,OCC modernization pack / section 2.1,EVP Operations,medium
skyharbor-air,SkyHarbor Air Group,v6.0,evidence_source,SHA-EVID-CTO-002,IROPS data readiness register,skyharbor_v6_cto_readiness_enrichment,AbarVa synthetic demo data steward,synthetic_demo_cto_readiness_enrichment,datasets/skyharbor-air-synthetic-v6/templates/V6_13_evidence_sources.csv,cto-enrichment,2026-06-30,2026-01-01,2026-06-30,demo_static_snapshot,medium,synthetic_demo,confidential,Intelligence|Home|Tower,"supports_claim:Supports data owner, freshness, lineage, and certification gaps.|planning_grade|readiness_assessment",board_grade_roi_without_finance_signoff|autonomous_scale_without_control_signoff|client_fact_without_evidence,client_signoff_required_before_board_use,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z,SHA-EVID-CTO-002,IROPS data readiness register,data_governance_register,Data governance register / IROPS domain,VP Data Platforms,medium
skyharbor-air,SkyHarbor Air Group,v6.0,evidence_source,SHA-EVID-CTO-003,Crew legality control evidence,skyharbor_v6_cto_readiness_enrichment,AbarVa synthetic demo data steward,synthetic_demo_cto_readiness_enrichment,datasets/skyharbor-air-synthetic-v6/templates/V6_13_evidence_sources.csv,cto-enrichment,2026-06-30,2026-01-01,2026-06-30,demo_static_snapshot,medium,synthetic_demo,confidential,Intelligence|Home|Tower,supports_claim:Supports crew legality feed readiness and human-in-loop controls.|planning_grade|readiness_assessment,board_grade_roi_without_finance_signoff|autonomous_scale_without_control_signoff|client_fact_without_evidence,client_signoff_required_before_board_use,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z,SHA-EVID-CTO-003,Crew legality control evidence,control_register,Crew Ops control register / legality controls,VP Crew Operations,medium
skyharbor-air,SkyHarbor Air Group,v6.0,evidence_source,SHA-EVID-CTO-004,Passenger recovery product brief,skyharbor_v6_cto_readiness_enrichment,AbarVa synthetic demo data steward,synthetic_demo_cto_readiness_enrichment,datasets/skyharbor-air-synthetic-v6/templates/V6_13_evidence_sources.csv,cto-enrichment,2026-06-30,2026-01-01,2026-06-30,demo_static_snapshot,medium,synthetic_demo,confidential,Intelligence|Home|Tower,"supports_claim:Supports passenger recovery agent scope, PII sensitivity, and customer communication controls.|planning_grade|readiness_assessment",board_grade_roi_without_finance_signoff|autonomous_scale_without_control_signoff|client_fact_without_evidence,client_signoff_required_before_board_use,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z,SHA-EVID-CTO-004,Passenger recovery product brief,product_brief,Digital recovery brief / passenger reaccommodation,VP Digital Products,medium
skyharbor-air,SkyHarbor Air Group,v6.0,evidence_source,SHA-EVID-CTO-005,Operational event streaming architecture,skyharbor_v6_cto_readiness_enrichment,AbarVa synthetic demo data steward,synthetic_demo_cto_readiness_enrichment,datasets/skyharbor-air-synthetic-v6/templates/V6_13_evidence_sources.csv,cto-enrichment,2026-06-30,2026-01-01,2026-06-30,demo_static_snapshot,medium,synthetic_demo,confidential,Intelligence|Home|Tower,"supports_claim:Supports event store, integration, and platform dependency claims.|planning_grade|readiness_assessment",board_grade_roi_without_finance_signoff|autonomous_scale_without_control_signoff|client_fact_without_evidence,client_signoff_required_before_board_use,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z,SHA-EVID-CTO-005,Operational event streaming architecture,architecture_diagram,Architecture repository / event streaming target state,Chief Architect,medium
skyharbor-air,SkyHarbor Air Group,v6.0,evidence_source,SHA-EVID-CTO-006,AI model governance intake,skyharbor_v6_cto_readiness_enrichment,AbarVa synthetic demo data steward,synthetic_demo_cto_readiness_enrichment,datasets/skyharbor-air-synthetic-v6/templates/V6_13_evidence_sources.csv,cto-enrichment,2026-06-30,2026-01-01,2026-06-30,demo_static_snapshot,medium,synthetic_demo,confidential,Intelligence|Home|Tower,"supports_claim:Supports model-risk tier, HITL, and scale/hold/stop posture.|planning_grade|readiness_assessment",board_grade_roi_without_finance_signoff|autonomous_scale_without_control_signoff|client_fact_without_evidence,client_signoff_required_before_board_use,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z,SHA-EVID-CTO-006,AI model governance intake,model_risk_register,AI governance register / IROPS models,AI Governance Lead,medium
skyharbor-air,SkyHarbor Air Group,v6.0,evidence_source,SHA-EVID-CTO-007,Disruption cost planning baseline,skyharbor_v6_cto_readiness_enrichment,AbarVa synthetic demo data steward,synthetic_demo_cto_readiness_enrichment,datasets/skyharbor-air-synthetic-v6/templates/V6_13_evidence_sources.csv,cto-enrichment,2026-06-30,2026-01-01,2026-06-30,demo_static_snapshot,medium,synthetic_demo,confidential,Intelligence|Home|Tower,supports_claim:Supports directional value only; Finance signoff required before board use.|planning_grade|readiness_assessment,board_grade_roi_without_finance_signoff|autonomous_scale_without_control_signoff|client_fact_without_evidence,finance_signoff_required_before_board_use,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z,SHA-EVID-CTO-007,Disruption cost planning baseline,planning_assumption,Finance planning model / disruption-cost placeholder,CFO delegate,medium_planning_assumption
skyharbor-air,SkyHarbor Air Group,v6.0,evidence_source,SHA-EVID-CTO-008,PSS/mainframe integration risk note,skyharbor_v6_cto_readiness_enrichment,AbarVa synthetic demo data steward,synthetic_demo_cto_readiness_enrichment,datasets/skyharbor-air-synthetic-v6/templates/V6_13_evidence_sources.csv,cto-enrichment,2026-06-30,2026-01-01,2026-06-30,demo_static_snapshot,medium,synthetic_demo,confidential,Intelligence|Home|Tower,supports_claim:Supports PSS/mainframe dependency and API modernization risk.|planning_grade|readiness_assessment,board_grade_roi_without_finance_signoff|autonomous_scale_without_control_signoff|client_fact_without_evidence,client_signoff_required_before_board_use,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z,SHA-EVID-CTO-008,PSS/mainframe integration risk note,architecture_risk_note,Enterprise architecture review / PSS integration,VP Enterprise Platforms,medium
skyharbor-air,SkyHarbor Air Group,v6.0,evidence_source,SHA-EVID-CTO-009,Airport turn operations data note,skyharbor_v6_cto_readiness_enrichment,AbarVa synthetic demo data steward,synthetic_demo_cto_readiness_enrichment,datasets/skyharbor-air-synthetic-v6/templates/V6_13_evidence_sources.csv,cto-enrichment,2026-06-30,2026-01-01,2026-06-30,demo_static_snapshot,medium,synthetic_demo,confidential,Intelligence|Home|Tower,supports_claim:Supports airport turn event readiness and recovery dependency.|planning_grade|readiness_assessment,board_grade_roi_without_finance_signoff|autonomous_scale_without_control_signoff|client_fact_without_evidence,client_signoff_required_before_board_use,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z,SHA-EVID-CTO-009,Airport turn operations data note,operations_data_note,Airport ops data pack / turn events,VP Airport Operations,medium
skyharbor-air,SkyHarbor Air Group,v6.0,evidence_source,SHA-EVID-CTO-010,Maintenance delay feed readiness note,skyharbor_v6_cto_readiness_enrichment,AbarVa synthetic demo data steward,synthetic_demo_cto_readiness_enrichment,datasets/skyharbor-air-synthetic-v6/templates/V6_13_evidence_sources.csv,cto-enrichment,2026-06-30,2026-01-01,2026-06-30,demo_static_snapshot,medium,synthetic_demo,confidential,Intelligence|Home|Tower,supports_claim:Supports maintenance delay feed readiness and AI dependency.|planning_grade|readiness_assessment,board_grade_roi_without_finance_signoff|autonomous_scale_without_control_signoff|client_fact_without_evidence,client_signoff_required_before_board_use,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z,SHA-EVID-CTO-010,Maintenance delay feed readiness note,operations_data_note,TechOps data pack / maintenance delay events,VP TechOps,medium
skyharbor-air,SkyHarbor Air Group,v6.0,evidence_source,SHA-EVID-CTO-011,Customer communication compliance note,skyharbor_v6_cto_readiness_enrichment,AbarVa synthetic demo data steward,synthetic_demo_cto_readiness_enrichment,datasets/skyharbor-air-synthetic-v6/templates/V6_13_evidence_sources.csv,cto-enrichment,2026-06-30,2026-01-01,2026-06-30,demo_static_snapshot,medium,synthetic_demo,confidential,Intelligence|Home|Tower,supports_claim:Supports customer communication compliance control.|planning_grade|readiness_assessment,board_grade_roi_without_finance_signoff|autonomous_scale_without_control_signoff|client_fact_without_evidence,client_signoff_required_before_board_use,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z,SHA-EVID-CTO-011,Customer communication compliance note,compliance_note,Legal/compliance review / disruption notifications,Chief Compliance Officer,medium
skyharbor-air,SkyHarbor Air Group,v6.0,evidence_source,SHA-EVID-CTO-012,CTO 90-day readiness plan draft,skyharbor_v6_cto_readiness_enrichment,AbarVa synthetic demo data steward,synthetic_demo_cto_readiness_enrichment,datasets/skyharbor-air-synthetic-v6/templates/V6_13_evidence_sources.csv,cto-enrichment,2026-06-30,2026-01-01,2026-06-30,demo_static_snapshot,medium,synthetic_demo,confidential,Intelligence|Home|Tower,supports_claim:Supports CTO action sequencing; planning-grade until owner signoff.|planning_grade|readiness_assessment,board_grade_roi_without_finance_signoff|autonomous_scale_without_control_signoff|client_fact_without_evidence,client_signoff_required_before_board_use,2026-06-30T00:00:00Z,2026-06-30T00:00:00Z,SHA-EVID-CTO-012,CTO 90-day readiness plan draft,planning_artifact,CTO operating review / 90-day plan,CTO Office,medium
